Gene,Category
VEZT,NPCbyNSC
VHL,NPCbyNSC
VIP,NPCbyNSC
VKORC1,NPCbyNSC
VLDLR,NPCbyNSC
VMAC,NPCbyNSC
VMO1,NPCbyNSC
VMP1,NPCbyNSC
VNN1,NPCbyNSC
VOPP1,NPCbyNSC
VPREB1,NPCbyNSC
VPS26B,NPCbyNSC
VPS28,NPCbyNSC
VPS29,NPCbyNSC
VPS33B,NPCbyNSC
VPS37A,NPCbyNSC
VPS37B,NPCbyNSC
VPS37D,NPCbyNSC
VPS53,NPCbyNSC
VSTM2A,NPCbyNSC
VTA1,NPCbyNSC
VTN,NPCbyNSC
VWA1,NPCbyNSC
WASF1,NPCbyNSC
WASF3,NPCbyNSC
WBP1,NPCbyNSC
WDR13,NPCbyNSC
WDR17,NPCbyNSC
WDR20,NPCbyNSC
WDR34,NPCbyNSC
WDR47,NPCbyNSC
WDR54,NPCbyNSC
WDR59,NPCbyNSC
WDR61,NPCbyNSC
WDR83,NPCbyNSC
WDYHV1,NPCbyNSC
WFDC1,NPCbyNSC
WFDC2,NPCbyNSC
WFIKKN2,NPCbyNSC
WFS1,NPCbyNSC
WHAMM,NPCbyNSC
WIPF3,NPCbyNSC
WLS,NPCbyNSC
WNK2,NPCbyNSC
WNK4,NPCbyNSC
WNT2B,NPCbyNSC
WNT3,NPCbyNSC
WNT4,NPCbyNSC
WNT5A,NPCbyNSC
WNT7A,NPCbyNSC
WNT8B,NPCbyNSC
WRAP53,NPCbyNSC
WRB,NPCbyNSC
WRNIP1,NPCbyNSC
WSB1,NPCbyNSC
WSB2,NPCbyNSC
XKR7,NPCbyNSC
XPA,NPCbyNSC
XPR1,NPCbyNSC
YAP1,NPCbyNSC
YARS2,NPCbyNSC
YBX2,NPCbyNSC
YEATS4,NPCbyNSC
YES1,NPCbyNSC
YIF1A,NPCbyNSC
YIPF1,NPCbyNSC
YIPF4,NPCbyNSC
YIPF5,NPCbyNSC
YLPM1,NPCbyNSC
YPEL2,NPCbyNSC
YPEL3,NPCbyNSC
YPEL4,NPCbyNSC
YPEL5,NPCbyNSC
YRDC,NPCbyNSC
YTHDC1,NPCbyNSC
YWHAG,NPCbyNSC
YWHAQ,NPCbyNSC
ZBTB10,NPCbyNSC
ZBTB18,NPCbyNSC
ZBTB21,NPCbyNSC
ZBTB24,NPCbyNSC
ZBTB25,NPCbyNSC
ZBTB34,NPCbyNSC
ZBTB37,NPCbyNSC
ZBTB38,NPCbyNSC
ZBTB39,NPCbyNSC
ZBTB43,NPCbyNSC
ZBTB46,NPCbyNSC
ZBTB48,NPCbyNSC
ZBTB6,NPCbyNSC
ZBTB8B,NPCbyNSC
ZC2HC1A,NPCbyNSC
ZC3H6,NPCbyNSC
ZC3HAV1L,NPCbyNSC
ZC4H2,NPCbyNSC
ZCCHC18,NPCbyNSC
ZCCHC3,NPCbyNSC
ZCCHC7,NPCbyNSC
ZCRB1,NPCbyNSC
ZDHHC1,NPCbyNSC
ZDHHC12,NPCbyNSC
ZDHHC17,NPCbyNSC
ZDHHC20,NPCbyNSC
ZER1,NPCbyNSC
ZFAND1,NPCbyNSC
ZFAND2B,NPCbyNSC
ZFAND6,NPCbyNSC
ZFC3H1,NPCbyNSC
ZFP1,NPCbyNSC
ZNF35,NPCbyNSC
ZNF112,NPCbyNSC
ZNF12,NPCbyNSC
ZFP14,NPCbyNSC
ZNF160,NPCbyNSC
ZNF169,NPCbyNSC
ZNF174,NPCbyNSC
ZNF182,NPCbyNSC
ZFP2,NPCbyNSC
ZNF202,NPCbyNSC
ZNF236,NPCbyNSC
ZNF260,NPCbyNSC
ZNF263,NPCbyNSC
ZNF280D,NPCbyNSC
ZNF281,NPCbyNSC
ZNF286A,NPCbyNSC
ZNF287,NPCbyNSC
ZNF292,NPCbyNSC
ZFP30,NPCbyNSC
ZNF329,NPCbyNSC
ZNF354B,NPCbyNSC
ZNF358,NPCbyNSC
ZNF365,NPCbyNSC
ZFP37,NPCbyNSC
ZNF383,NPCbyNSC
ZNF775,NPCbyNSC
ZNF395,NPCbyNSC
ZNF414,NPCbyNSC
ZNF428,NPCbyNSC
ZNF438,NPCbyNSC
ZNF444,NPCbyNSC
ZNF445,NPCbyNSC
ZNF454,NPCbyNSC
ZNF85,NPCbyNSC
ZNF845,NPCbyNSC
ZNF467,NPCbyNSC
ZNF488,NPCbyNSC
ZNF503,NPCbyNSC
ZNF512B,NPCbyNSC
ZNF76,NPCbyNSC
ZNF532,NPCbyNSC
ZNF536,NPCbyNSC
ZNF429,NPCbyNSC
ZNF551,NPCbyNSC
ZNF558,NPCbyNSC
ZNF121,NPCbyNSC
ZFP57,NPCbyNSC
ZNF575,NPCbyNSC
ZNF579,NPCbyNSC
ZNF583,NPCbyNSC
ZNF593,NPCbyNSC
ZNF780A,NPCbyNSC
ZNF605,NPCbyNSC
ZNF608,NPCbyNSC
ZNF226,NPCbyNSC
ZNF23,NPCbyNSC
ZNF622,NPCbyNSC
ZNF638,NPCbyNSC
ZNF639,NPCbyNSC
ZNF641,NPCbyNSC
ZNF250,NPCbyNSC
ZBTB47,NPCbyNSC
ZNF2,NPCbyNSC
ZNF668,NPCbyNSC
ZNF688,NPCbyNSC
ZNF691,NPCbyNSC
ZNF692,NPCbyNSC
ZNF711,NPCbyNSC
ZNF775,NPCbyNSC
ZNF845,NPCbyNSC
ZNF746,NPCbyNSC
ZNF845,NPCbyNSC
ZNF777,NPCbyNSC
ZNF821,NPCbyNSC
ZNF101,NPCbyNSC
ZNF879,NPCbyNSC
ZNF25,NPCbyNSC
ZNF519,NPCbyNSC
ZNF34,NPCbyNSC
ZNF587B,NPCbyNSC
ZNF101,NPCbyNSC
ZNF34,NPCbyNSC
ZFPM2,NPCbyNSC
ZFR2,NPCbyNSC
ZFYVE1,NPCbyNSC
ZFYVE27,NPCbyNSC
ZFYVE9,NPCbyNSC
ZHX3,NPCbyNSC
ZIC1,NPCbyNSC
ZIC4,NPCbyNSC
ZKSCAN2,NPCbyNSC
ZKSCAN4,NPCbyNSC
ZKSCAN4,NPCbyNSC
ZNF18,NPCbyNSC
ZMAT1,NPCbyNSC
ZMAT3,NPCbyNSC
ZMYM5,NPCbyNSC
ZMYND10,NPCbyNSC
ZMYND19,NPCbyNSC
ZNHIT2,NPCbyNSC
ZNHIT3,NPCbyNSC
ZNRF1,NPCbyNSC
ZNRF2,NPCbyNSC
ZSCAN18,NPCbyNSC
ZSCAN21,NPCbyNSC
ZSWIM8,NPCbyNSC
ZW10,NPCbyNSC
ZWINT,NPCbyNSC
ZXDC,NPCbyNSC
ZYG11B,NPCbyNSC
C2orf68,NSCbyNPC
C4orf19,NSCbyNPC
C6orf118,NSCbyNPC
C15orf39,NSCbyNPC
C20orf27,NSCbyNPC
C19orf67,NSCbyNPC
C9orf64,NSCbyNPC
C19orf47,NSCbyNPC
C1orf35,NSCbyNPC
KIAA0100,NSCbyNPC
C12orf65,NSCbyNPC
C7orf50,NSCbyNPC
SYCP3,NSCbyNPC
C19orf57,NSCbyNPC
C4orf46,NSCbyNPC
C14orf93,NSCbyNPC
CXorf21,NSCbyNPC
C18orf25,NSCbyNPC
C5orf15,NSCbyNPC
C8orf58,NSCbyNPC
C1orf74,NSCbyNPC
C19orf66,NSCbyNPC
C1orf174,NSCbyNPC
C15orf48,NSCbyNPC
AAAS,NSCbyNPC
AACS,NSCbyNPC
AAGAB,NSCbyNPC
AARD,NSCbyNPC
AARS,NSCbyNPC
AARS2,NSCbyNPC
AATF,NSCbyNPC
C19orf38,NSCbyNPC
ABCA1,NSCbyNPC
ABCA3,NSCbyNPC
ABCA9,NSCbyNPC
ABCB1,NSCbyNPC
ABCB1,NSCbyNPC
ABCB7,NSCbyNPC
ABCC1,NSCbyNPC
ABCC3,NSCbyNPC
ABCD1,NSCbyNPC
ABCD2,NSCbyNPC
ABCE1,NSCbyNPC
ABCF1,NSCbyNPC
ABCF2,NSCbyNPC
ABCG2,NSCbyNPC
ABHD12,NSCbyNPC
ABHD15,NSCbyNPC
ABHD8,NSCbyNPC
ABI2,NSCbyNPC
ABL1,NSCbyNPC
ABRACL,NSCbyNPC
ABRAXAS1,NSCbyNPC
ACAD10,NSCbyNPC
ACAD9,NSCbyNPC
ACADS,NSCbyNPC
ACCS,NSCbyNPC
ACER3,NSCbyNPC
ACKR3,NSCbyNPC
ACO1,NSCbyNPC
ACOT1,NSCbyNPC
ACOX3,NSCbyNPC
ACP2,NSCbyNPC
ACP6,NSCbyNPC
ACSL4,NSCbyNPC
ACTB,NSCbyNPC
ACTG1,NSCbyNPC
ACTL6A,NSCbyNPC
ACTN1,NSCbyNPC
ACTN4,NSCbyNPC
ACTR2,NSCbyNPC
ACTR3,NSCbyNPC
ACVRL1,NSCbyNPC
ADA,NSCbyNPC
ADAM17,NSCbyNPC
ADAM33,NSCbyNPC
ADAM8,NSCbyNPC
ADAM9,NSCbyNPC
ADAMTSL5,NSCbyNPC
ADAP2,NSCbyNPC
ADAR,NSCbyNPC
ADAT2,NSCbyNPC
ADCY1,NSCbyNPC
ADCY7,NSCbyNPC
ADGRE1,NSCbyNPC
ADIPOR1,NSCbyNPC
ADRB1,NSCbyNPC
ADRB2,NSCbyNPC
ADSL,NSCbyNPC
ADSS,NSCbyNPC
AEN,NSCbyNPC
AFAP1L1,NSCbyNPC
AFF1,NSCbyNPC
AFF3,NSCbyNPC
AFTPH,NSCbyNPC
AGO2,NSCbyNPC
AGPS,NSCbyNPC
AHCTF1,NSCbyNPC
AHCY,NSCbyNPC
AHR,NSCbyNPC
C16orf54,NSCbyNPC
C11orf87,NSCbyNPC
AIF1,NSCbyNPC
AIF1L,NSCbyNPC
AKAP10,NSCbyNPC
AKAP13,NSCbyNPC
AKIP1,NSCbyNPC
AKNA,NSCbyNPC
AKR1A1,NSCbyNPC
AKT1,NSCbyNPC
ALAS1,NSCbyNPC
ALDH16A1,NSCbyNPC
ALDH18A1,NSCbyNPC
ALDH2,NSCbyNPC
ALDH3B1,NSCbyNPC
ALG8,NSCbyNPC
ALKBH4,NSCbyNPC
ALOX5,NSCbyNPC
ALOX5AP,NSCbyNPC
ALPL,NSCbyNPC
ALS2CL,NSCbyNPC
ALYREF,NSCbyNPC
AMDHD1,NSCbyNPC
AMDHD2,NSCbyNPC
AMMECR1,NSCbyNPC
AMOTL2,NSCbyNPC
ANAPC1,NSCbyNPC
ANAPC15,NSCbyNPC
ANAPC15,NSCbyNPC
ANAPC5,NSCbyNPC
ANAPC7,NSCbyNPC
ANGPTL6,NSCbyNPC
ANKFY1,NSCbyNPC
ANKLE1,NSCbyNPC
ANKRD52,NSCbyNPC
ANKS1A,NSCbyNPC
ANKS6,NSCbyNPC
ANLN,NSCbyNPC
ANO6,NSCbyNPC
ANP32A,NSCbyNPC
ANP32B,NSCbyNPC
ANP32E,NSCbyNPC
ANXA11,NSCbyNPC
ANXA3,NSCbyNPC
ANXA5,NSCbyNPC
ANXA6,NSCbyNPC
AOAH,NSCbyNPC
AP1B1,NSCbyNPC
AP1G2,NSCbyNPC
AP2A1,NSCbyNPC
AP2A2,NSCbyNPC
AP2S1,NSCbyNPC
AP5B1,NSCbyNPC
APEH,NSCbyNPC
APH1B,NSCbyNPC
API5,NSCbyNPC
APLF,NSCbyNPC
APOBEC1,NSCbyNPC
APOBEC3H,NSCbyNPC
APOC1,NSCbyNPC
APOE,NSCbyNPC
ARAP1,NSCbyNPC
ARAP3,NSCbyNPC
ARF6,NSCbyNPC
ARFGAP2,NSCbyNPC
ARFGEF2,NSCbyNPC
ARHGAP11A,NSCbyNPC
ARHGAP17,NSCbyNPC
ARHGAP18,NSCbyNPC
ARHGAP19,NSCbyNPC
ARHGAP25,NSCbyNPC
ARHGAP30,NSCbyNPC
ARHGAP31,NSCbyNPC
ARHGAP4,NSCbyNPC
ARHGAP9,NSCbyNPC
ARHGDIA,NSCbyNPC
ARHGDIB,NSCbyNPC
ARHGDIG,NSCbyNPC
ARHGEF10L,NSCbyNPC
ARHGEF3,NSCbyNPC
ARHGEF39,NSCbyNPC
ARHGEF5,NSCbyNPC
ARHGEF6,NSCbyNPC
ARID3A,NSCbyNPC
ARID5A,NSCbyNPC
ARID5B,NSCbyNPC
ARL5B,NSCbyNPC
ARL6IP1,NSCbyNPC
ARMC2,NSCbyNPC
ARMC7,NSCbyNPC
ARMC8,NSCbyNPC
ARMT1,NSCbyNPC
ARNT,NSCbyNPC
ARPC1B,NSCbyNPC
ARPC2,NSCbyNPC
ARPC3,NSCbyNPC
ARPC4,NSCbyNPC
ARPC5,NSCbyNPC
ARPIN,NSCbyNPC
ARRB2,NSCbyNPC
ARRDC1,NSCbyNPC
ARRDC4,NSCbyNPC
ARX,NSCbyNPC
ASAH1,NSCbyNPC
ASAP1,NSCbyNPC
ASB10,NSCbyNPC
ASB6,NSCbyNPC
ASB8,NSCbyNPC
ASCC2,NSCbyNPC
ASCL1,NSCbyNPC
ASCL2,NSCbyNPC
ASF1B,NSCbyNPC
ASGR2,NSCbyNPC
ASNS,NSCbyNPC
ASPDH,NSCbyNPC
ASPM,NSCbyNPC
ASXL1,NSCbyNPC
ATAD5,NSCbyNPC
ATF3,NSCbyNPC
ATF5,NSCbyNPC
ATF6,NSCbyNPC
ATG5,NSCbyNPC
ATIC,NSCbyNPC
ATM,NSCbyNPC
ATP1A3,NSCbyNPC
ATP2B1,NSCbyNPC
ATP5F1B,NSCbyNPC
ATP6AP1,NSCbyNPC
ATP6V0A1,NSCbyNPC
ATP6V0A2,NSCbyNPC
ATP7A,NSCbyNPC
ATPAF1,NSCbyNPC
ATR,NSCbyNPC
ATXN3L,NSCbyNPC
ATXN7L1,NSCbyNPC
ATXN7L3,NSCbyNPC
AUNIP,NSCbyNPC
AUP1,NSCbyNPC
AURKA,NSCbyNPC
AURKB,NSCbyNPC
AXIN1,NSCbyNPC
B3GALNT1,NSCbyNPC
B3GLCT,NSCbyNPC
B3GNT5,NSCbyNPC
B3GNT8,NSCbyNPC
B4GALT1,NSCbyNPC
B4GALT6,NSCbyNPC
BABAM2,NSCbyNPC
BAG3,NSCbyNPC
BARD1,NSCbyNPC
BATF,NSCbyNPC
BATF2,NSCbyNPC
BAZ1A,NSCbyNPC
BAZ1B,NSCbyNPC
BBS1,NSCbyNPC
C19orf54,NSCbyNPC
C1orf54,NSCbyNPC
C17orf53,NSCbyNPC
KIAA1614,NSCbyNPC
C12orf66,NSCbyNPC
C15orf41,NSCbyNPC
C1orf112,NSCbyNPC
BCAT2,NSCbyNPC
BCHE,NSCbyNPC
BCKDK,NSCbyNPC
BCL10,NSCbyNPC
BCL2L11,NSCbyNPC
BCL2L12,NSCbyNPC
BCL6B,NSCbyNPC
BCL7C,NSCbyNPC
BDNF,NSCbyNPC
BEND3,NSCbyNPC
BEND4,NSCbyNPC
BHLHA9,NSCbyNPC
BID,NSCbyNPC
BIN2,NSCbyNPC
BIN3,NSCbyNPC
BIRC3,NSCbyNPC
BIRC5,NSCbyNPC
BLM,NSCbyNPC
BLNK,NSCbyNPC
BLOC1S6,NSCbyNPC
BLVRA,NSCbyNPC
BLVRB,NSCbyNPC
BMP2,NSCbyNPC
BMP2K,NSCbyNPC
BMS1,NSCbyNPC
BNIP1,NSCbyNPC
BNIP2,NSCbyNPC
BOLA3,NSCbyNPC
BOP1,NSCbyNPC
BORA,NSCbyNPC
BRAT1,NSCbyNPC
BRCA1,NSCbyNPC
BRCA2,NSCbyNPC
BRIP1,NSCbyNPC
BRMS1,NSCbyNPC
BST2,NSCbyNPC
BTAF1,NSCbyNPC
BTBD9,NSCbyNPC
BTG2,NSCbyNPC
BTK,NSCbyNPC
BTNL2,NSCbyNPC
BUB1,NSCbyNPC
BUB1B-PAK6,NSCbyNPC
BUD13,NSCbyNPC
BYSL,NSCbyNPC
C1QA,NSCbyNPC
C1QB,NSCbyNPC
C1QC,NSCbyNPC
C1QL2,NSCbyNPC
C1QTNF6,NSCbyNPC
C1R,NSCbyNPC
C1RL,NSCbyNPC
C2CD3,NSCbyNPC
C3,NSCbyNPC
C3AR1,NSCbyNPC
C4A,NSCbyNPC
C5AR1,NSCbyNPC
C5AR2,NSCbyNPC
CAB39L,NSCbyNPC
CABIN1,NSCbyNPC
CACTIN,NSCbyNPC
CAD,NSCbyNPC
CALHM2,NSCbyNPC
CALR,NSCbyNPC
CAMK1,NSCbyNPC
CAMK2A,NSCbyNPC
CAMKK2,NSCbyNPC
CAMTA2,NSCbyNPC
CAP1,NSCbyNPC
CAPRIN2,NSCbyNPC
CAPZA2,NSCbyNPC
CAPZB,NSCbyNPC
CA9,NSCbyNPC
CARD6,NSCbyNPC
CARNMT1,NSCbyNPC
CARS,NSCbyNPC
CASP1,NSCbyNPC
CASP7,NSCbyNPC
CASP8,NSCbyNPC
CASP8AP2,NSCbyNPC
CASP9,NSCbyNPC
CASS4,NSCbyNPC
CATSPER3,NSCbyNPC
CBFB,NSCbyNPC
CBL,NSCbyNPC
CBX2,NSCbyNPC
CBX3,NSCbyNPC
CBX5,NSCbyNPC
CC2D1A,NSCbyNPC
CCAR2,NSCbyNPC
CCDC114,NSCbyNPC
CCDC115,NSCbyNPC
CCDC126,NSCbyNPC
CCDC134,NSCbyNPC
CCDC152,NSCbyNPC
CCDC18,NSCbyNPC
CCDC25,NSCbyNPC
CCDC34,NSCbyNPC
CCDC50,NSCbyNPC
CCDC61,NSCbyNPC
CCDC77,NSCbyNPC
CCDC86,NSCbyNPC
CCDC93,NSCbyNPC
CCDC97,NSCbyNPC
CCHCR1,NSCbyNPC
CCK,NSCbyNPC
CCL8,NSCbyNPC
CCL24,NSCbyNPC
CCL18,NSCbyNPC
CCL4,NSCbyNPC
CCL7,NSCbyNPC
CCL8,NSCbyNPC
CCL15,NSCbyNPC
CCM2,NSCbyNPC
CCNA1,NSCbyNPC
CCNA2,NSCbyNPC
CCNB1,NSCbyNPC
CCNB2,NSCbyNPC
CCND1,NSCbyNPC
CCND2,NSCbyNPC
CCND3,NSCbyNPC
CCNE1,NSCbyNPC
CCNE2,NSCbyNPC
CCNF,NSCbyNPC
CCNK,NSCbyNPC
CCNO,NSCbyNPC
CCNY,NSCbyNPC
CCNYL1,NSCbyNPC
CCR1,NSCbyNPC
CCR1,NSCbyNPC
CCRL2,NSCbyNPC
CCT4,NSCbyNPC
CCT6A,NSCbyNPC
CCT8L2,NSCbyNPC
CD14,NSCbyNPC
CD163,NSCbyNPC
CD164,NSCbyNPC
CD180,NSCbyNPC
CD200R1L,NSCbyNPC
CD209,NSCbyNPC
CD209,NSCbyNPC
CD209,NSCbyNPC
CD209,NSCbyNPC
CLEC4M,NSCbyNPC
CLEC4M,NSCbyNPC
CD22,NSCbyNPC
CD274,NSCbyNPC
CD28,NSCbyNPC
CD2AP,NSCbyNPC
CD2BP2,NSCbyNPC
CD300A,NSCbyNPC
CD300C,NSCbyNPC
CD300LB,NSCbyNPC
CD300LF,NSCbyNPC
CD33,NSCbyNPC
CD36,NSCbyNPC
CD37,NSCbyNPC
CD38,NSCbyNPC
CD4,NSCbyNPC
CD40,NSCbyNPC
CD48,NSCbyNPC
CD52,NSCbyNPC
CD53,NSCbyNPC
CD55,NSCbyNPC
CD69,NSCbyNPC
CD72,NSCbyNPC
CD74,NSCbyNPC
CD79A,NSCbyNPC
CD79B,NSCbyNPC
CD80,NSCbyNPC
CD83,NSCbyNPC
CD84,NSCbyNPC
CD86,NSCbyNPC
CD93,NSCbyNPC
CDC14A,NSCbyNPC
CDC20,NSCbyNPC
CDC25B,NSCbyNPC
CDC25C,NSCbyNPC
CDC27,NSCbyNPC
CDC37,NSCbyNPC
CDC42,NSCbyNPC
CDC42EP4,NSCbyNPC
CDC42SE1,NSCbyNPC
CDC42SE2,NSCbyNPC
CDC45,NSCbyNPC
CDC6,NSCbyNPC
CDC7,NSCbyNPC
CDCA2,NSCbyNPC
CDCA3,NSCbyNPC
CDCA4,NSCbyNPC
CDCA5,NSCbyNPC
CDCA7,NSCbyNPC
CDCA7L,NSCbyNPC
CDCA8,NSCbyNPC
CDH20,NSCbyNPC
CDK1,NSCbyNPC
CDK2,NSCbyNPC
CDK4,NSCbyNPC
CDK5RAP2,NSCbyNPC
CDK6,NSCbyNPC
CDKN1A,NSCbyNPC
CDKN1C,NSCbyNPC
CDKN2B,NSCbyNPC
CDKN3,NSCbyNPC
CDV3,NSCbyNPC
CEBPA,NSCbyNPC
CEBPB,NSCbyNPC
CEBPD,NSCbyNPC
CEBPG,NSCbyNPC
CENPA,NSCbyNPC
CENPC,NSCbyNPC
CENPE,NSCbyNPC
CENPF,NSCbyNPC
CENPH,NSCbyNPC
CENPI,NSCbyNPC
CENPJ,NSCbyNPC
CENPK,NSCbyNPC
CENPL,NSCbyNPC
CENPM,NSCbyNPC
CENPN,NSCbyNPC
CENPO,NSCbyNPC
CENPP,NSCbyNPC
CENPQ,NSCbyNPC
CENPS,NSCbyNPC
CENPT,NSCbyNPC
CENPU,NSCbyNPC
CENPW,NSCbyNPC
CEP135,NSCbyNPC
CEP152,NSCbyNPC
CEP192,NSCbyNPC
CEP250,NSCbyNPC
CEP295,NSCbyNPC
CEP350,NSCbyNPC
CEP41,NSCbyNPC
CEP55,NSCbyNPC
CEP57,NSCbyNPC
CEP57L1,NSCbyNPC
CEP68,NSCbyNPC
CEP72,NSCbyNPC
CEP83,NSCbyNPC
CEP85,NSCbyNPC
CEP89,NSCbyNPC
CER1,NSCbyNPC
CERK,NSCbyNPC
CERS5,NSCbyNPC
CFLAR,NSCbyNPC
CFP,NSCbyNPC
CGGBP1,NSCbyNPC
CH25H,NSCbyNPC
CHAC1,NSCbyNPC
CHAF1A,NSCbyNPC
CHAF1B,NSCbyNPC
CHAMP1,NSCbyNPC
CHCHD4,NSCbyNPC
CHD2,NSCbyNPC
CHD7,NSCbyNPC
CHD8,NSCbyNPC
CHEK1,NSCbyNPC
CHEK2,NSCbyNPC
CHERP,NSCbyNPC
CHIC2,NSCbyNPC
CHMP6,NSCbyNPC
CHODL,NSCbyNPC
CHP2,NSCbyNPC
CHRDL1,NSCbyNPC
CHRM1,NSCbyNPC
CHRM4,NSCbyNPC
CHRNA4,NSCbyNPC
CHST14,NSCbyNPC
CHST3,NSCbyNPC
CHTF18,NSCbyNPC
DERPC,NSCbyNPC
CIAPIN1,NSCbyNPC
CIT,NSCbyNPC
CITED2,NSCbyNPC
CIZ1,NSCbyNPC
CKAP2,NSCbyNPC
CKAP2L,NSCbyNPC
CKAP4,NSCbyNPC
CKAP5,NSCbyNPC
CKS1B,NSCbyNPC
CKS2,NSCbyNPC
CLCN5,NSCbyNPC
CLCN7,NSCbyNPC
CLDN23,NSCbyNPC
CLEC10A,NSCbyNPC
CLEC12A,NSCbyNPC
CLEC14A,NSCbyNPC
CLEC2D,NSCbyNPC
CLEC2D,NSCbyNPC
CLEC4A,NSCbyNPC
CLEC4C,NSCbyNPC
CLEC4C,NSCbyNPC
CLEC6A,NSCbyNPC
CLEC5A,NSCbyNPC
CLEC7A,NSCbyNPC
CLIC1,NSCbyNPC
CLINT1,NSCbyNPC
CLMP,NSCbyNPC
CLN8,NSCbyNPC
CLP1,NSCbyNPC
CLSPN,NSCbyNPC
CLTA,NSCbyNPC
CLTC,NSCbyNPC
CMC2,NSCbyNPC
CMIP,NSCbyNPC
CMKLR1,NSCbyNPC
CMPK2,NSCbyNPC
CMTM3,NSCbyNPC
CMTM4,NSCbyNPC
CMTM6,NSCbyNPC
CMTM7,NSCbyNPC
CNDP2,NSCbyNPC
CNIH4,NSCbyNPC
CNOT1,NSCbyNPC
CNOT6L,NSCbyNPC
CNR2,NSCbyNPC
CNTD1,NSCbyNPC
CNTROB,NSCbyNPC
COA4,NSCbyNPC
COA5,NSCbyNPC
COIL,NSCbyNPC
COL2A1,NSCbyNPC
COLCA2,NSCbyNPC
COLEC12,NSCbyNPC
COLGALT1,NSCbyNPC
COMT,NSCbyNPC
COPA,NSCbyNPC
COPS6,NSCbyNPC
COPS7A,NSCbyNPC
COPS7B,NSCbyNPC
COQ10B,NSCbyNPC
CORO1A,NSCbyNPC
CORO1B,NSCbyNPC
CORO1C,NSCbyNPC
CORO7-PAM16,NSCbyNPC
CORT,NSCbyNPC
CP,NSCbyNPC
CPNE3,NSCbyNPC
CPSF1,NSCbyNPC
CPSF2,NSCbyNPC
CPSF3,NSCbyNPC
CPSF4,NSCbyNPC
CPTP,NSCbyNPC
CRAT,NSCbyNPC
CREB3L3,NSCbyNPC
CREG1,NSCbyNPC
CRELD2,NSCbyNPC
CRKL,NSCbyNPC
CRLF3,NSCbyNPC
CRYBA4,NSCbyNPC
CRYBB1,NSCbyNPC
CRYL1,NSCbyNPC
CS,NSCbyNPC
CSE1L,NSCbyNPC
CSF1R,NSCbyNPC
CSF2RA,NSCbyNPC
CSF2RB,NSCbyNPC
CSF2RB,NSCbyNPC
CSF3R,NSCbyNPC
CSK,NSCbyNPC
CSNK1D,NSCbyNPC
CSTF1,NSCbyNPC
CSTF2,NSCbyNPC
CTBS,NSCbyNPC
CTC1,NSCbyNPC
CTCF,NSCbyNPC
CTDP1,NSCbyNPC
CTDSP1,NSCbyNPC
CTNNB1,NSCbyNPC
CTNNBL1,NSCbyNPC
CTNND1,NSCbyNPC
CTPS1,NSCbyNPC
CTSA,NSCbyNPC
CTSB,NSCbyNPC
CTSC,NSCbyNPC
CTSD,NSCbyNPC
CTSE,NSCbyNPC
CTSF,NSCbyNPC
CTSH,NSCbyNPC
CTSS,NSCbyNPC
CTSW,NSCbyNPC
CTSZ,NSCbyNPC
CTTNBP2NL,NSCbyNPC
CWC25,NSCbyNPC
CWF19L1,NSCbyNPC
CWF19L2,NSCbyNPC
CX3CL1,NSCbyNPC
CX3CR1,NSCbyNPC
CXCL16,NSCbyNPC
CXCL9,NSCbyNPC
CXCR3,NSCbyNPC
CXXC1,NSCbyNPC
CYB5R1,NSCbyNPC
CYB5RL,NSCbyNPC
CYBB,NSCbyNPC
CYFIP1,NSCbyNPC
CYP27A1,NSCbyNPC
CYP39A1,NSCbyNPC
CYP4F8,NSCbyNPC
CYSLTR1,NSCbyNPC
CYTH4,NSCbyNPC
C9orf40,NSCbyNPC
C17orf80,NSCbyNPC
C6orf47,NSCbyNPC
KIAA1549L,NSCbyNPC
KIAA0232,NSCbyNPC
DAB2,NSCbyNPC
DAGLB,NSCbyNPC
DAPP1,NSCbyNPC
DARS2,NSCbyNPC
DBF4,NSCbyNPC
DBNL,NSCbyNPC
DBR1,NSCbyNPC
DCAF12L2,NSCbyNPC
DCAF7,NSCbyNPC
DCBLD2,NSCbyNPC
DCK,NSCbyNPC
DCLRE1A,NSCbyNPC
DCLRE1B,NSCbyNPC
DCLRE1C,NSCbyNPC
DCP1A,NSCbyNPC
DCP2,NSCbyNPC
DCTD,NSCbyNPC
DCTPP1,NSCbyNPC
DCXR,NSCbyNPC
DDB1,NSCbyNPC
RSC1A1,NSCbyNPC
DDIAS,NSCbyNPC
DDX11,NSCbyNPC
DDX19A,NSCbyNPC
DDX21,NSCbyNPC
DDX27,NSCbyNPC
DDX31,NSCbyNPC
DDX39A,NSCbyNPC
DDX3X,NSCbyNPC
DDX41,NSCbyNPC
DDX54,NSCbyNPC
DDX58,NSCbyNPC
DDX59,NSCbyNPC
DDX60,NSCbyNPC
DEF6,NSCbyNPC
DEK,NSCbyNPC
DENND1B,NSCbyNPC
DENND1C,NSCbyNPC
DENND2C,NSCbyNPC
DENND2D,NSCbyNPC
DENND4B,NSCbyNPC
DEPDC1,NSCbyNPC
DEPDC1B,NSCbyNPC
DEPDC7,NSCbyNPC
DERA,NSCbyNPC
DET1,NSCbyNPC
DFFB,NSCbyNPC
DGKZ,NSCbyNPC
DGLUCY,NSCbyNPC
DHFR,NSCbyNPC
