"","PSID","Gene","Module"
"FAM171A1","FAM171A1","FAM171A1","midnightblue"
"FHOD1","FHOD1","FHOD1","turquoise"
"ANKH","ANKH","ANKH","turquoise"
"C2orf69P1","C2orf69P1","C2orf69P1","brown"
"BZW2","BZW2","BZW2","blue"
"ZNF107","ZNF107","ZNF107","grey60"
"AC104986.2","AC104986.2","AC104986.2","blue"
"CTSS","CTSS","CTSS","blue"
"ZNF221","ZNF221","ZNF221","blue"
"RPL24","RPL24","RPL24","purple"
"RN7SL385P","RN7SL385P","RN7SL385P","magenta"
"TRIM62","TRIM62","TRIM62","blue"
"UNC119B","UNC119B","UNC119B","turquoise"
"AC008946.1","AC008946.1","AC008946.1","darkorange"
"KIAA1147","KIAA1147","KIAA1147","grey60"
"MLPH","MLPH","MLPH","turquoise"
"GATA3","GATA3","GATA3","blue"
"DGAT1","DGAT1","DGAT1","turquoise"
"SMIM20","SMIM20","SMIM20","blue"
"LINC01623","LINC01623","LINC01623","greenyellow"
"SLC37A1","SLC37A1","SLC37A1","turquoise"
"SLC39A8","SLC39A8","SLC39A8","saddlebrown"
"ZNF358","ZNF358","ZNF358","blue"
"AL451142.1","AL451142.1","AL451142.1","turquoise"
"B4GALT6","B4GALT6","B4GALT6","turquoise"
"AC024940.2","AC024940.2","AC024940.2","darkgrey"
"FOXR1","FOXR1","FOXR1","turquoise"
"PGAP2","PGAP2","PGAP2","lightgreen"
"KIFC3","KIFC3","KIFC3","lightyellow"
"PFKL","PFKL","PFKL","grey60"
"CLSTN1","CLSTN1","CLSTN1","blue"
"RPL7","RPL7","RPL7","purple"
"LINC01293","LINC01293","LINC01293","turquoise"
"RPS27A","RPS27A","RPS27A","purple"
"DGKB","DGKB","DGKB","magenta"
"CASP6","CASP6","CASP6","red"
"AC008667.4","AC008667.4","AC008667.4","paleturquoise"
"AC068506.1","AC068506.1","AC068506.1","blue"
"EML3","EML3","EML3","cyan"
"RNU6-1254P","RNU6-1254P","RNU6-1254P","turquoise"
"NCF1C","NCF1C","NCF1C","salmon"
"IDH2","IDH2","IDH2","turquoise"
"AC124283.5","AC124283.5","AC124283.5","turquoise"
"C11orf1","C11orf1","C11orf1","cyan"
"RBCK1","RBCK1","RBCK1","lightyellow"
"AC106820.2","AC106820.2","AC106820.2","blue"
"SIPA1","SIPA1","SIPA1","blue"
"CCDC40","CCDC40","CCDC40","royalblue"
"KAT2B","KAT2B","KAT2B","blue"
"TAPBP","TAPBP","TAPBP","salmon"
"AC100803.1","AC100803.1","AC100803.1","darkgreen"
"LIPA","LIPA","LIPA","turquoise"
"TBC1D28","TBC1D28","TBC1D28","turquoise"
"AC140118.1","AC140118.1","AC140118.1","lightcyan"
"SERTAD2","SERTAD2","SERTAD2","turquoise"
"MOCS1","MOCS1","MOCS1","turquoise"
"VN1R90P","VN1R90P","VN1R90P","green"
"MIS18A","MIS18A","MIS18A","grey60"
"TPRG1L","TPRG1L","TPRG1L","blue"
"EDIL3","EDIL3","EDIL3","green"
"AC024288.1","AC024288.1","AC024288.1","turquoise"
"ACO1","ACO1","ACO1","salmon"
"A1BG","A1BG","A1BG","lightyellow"
"OIP5-AS1","OIP5-AS1","OIP5-AS1","turquoise"
"DYRK2","DYRK2","DYRK2","blue"
"RNU6-1104P","RNU6-1104P","RNU6-1104P","turquoise"
"TERC","TERC","TERC","darkgreen"
"ULK1","ULK1","ULK1","turquoise"
"AC009041.1","AC009041.1","AC009041.1","midnightblue"
"AC092634.2","AC092634.2","AC092634.2","sienna3"
"OFD1","OFD1","OFD1","turquoise"
"ETS1","ETS1","ETS1","blue"
"RNU6-1018P","RNU6-1018P","RNU6-1018P","blue"
"ABHD8","ABHD8","ABHD8","turquoise"
"SOST","SOST","SOST","tan"
"AC024257.3","AC024257.3","AC024257.3","darkgreen"
"CLN8","CLN8","CLN8","turquoise"
"SLC26A11","SLC26A11","SLC26A11","greenyellow"
"FAM229B","FAM229B","FAM229B","blue"
"AL714022.1","AL714022.1","AL714022.1","turquoise"
"FITM2","FITM2","FITM2","lightyellow"
"APOBEC3F","APOBEC3F","APOBEC3F","salmon"
"CAMLG","CAMLG","CAMLG","purple"
"PGAP1","PGAP1","PGAP1","black"
"RPL13","RPL13","RPL13","purple"
"CCDC173","CCDC173","CCDC173","pink"
"KDM3A","KDM3A","KDM3A","purple"
"RAB11FIP4","RAB11FIP4","RAB11FIP4","purple"
"AP000282.1","AP000282.1","AP000282.1","blue"
"RNF166","RNF166","RNF166","turquoise"
"VN2R19P","VN2R19P","VN2R19P","skyblue"
"SLC48A1","SLC48A1","SLC48A1","blue"
"FGF3","FGF3","FGF3","pink"
"PRKCB","PRKCB","PRKCB","pink"
"CDH5","CDH5","CDH5","blue"
"ZNF852","ZNF852","ZNF852","blue"
"FUT11","FUT11","FUT11","midnightblue"
"SEPT11","SEPT11","SEPT11","blue"
"LCP1","LCP1","LCP1","steelblue"
"NEO1","NEO1","NEO1","blue"
"IGLV3-13","IGLV3-13","IGLV3-13","yellow"
"AL137793.1","AL137793.1","AL137793.1","blue"
"SFXN2","SFXN2","SFXN2","blue"
"HHIP-AS1","HHIP-AS1","HHIP-AS1","blue"
"HAR1B","HAR1B","HAR1B","blue"
"SPCS3","SPCS3","SPCS3","blue"
"DDX60L","DDX60L","DDX60L","salmon"
"LINC02021","LINC02021","LINC02021","blue"
"PIEZO1P1","PIEZO1P1","PIEZO1P1","yellow"
"SSRP1","SSRP1","SSRP1","turquoise"
"SRF","SRF","SRF","pink"
"AC119403.2","AC119403.2","AC119403.2","pink"
"ISCA1","ISCA1","ISCA1","red"
"ROMO1","ROMO1","ROMO1","turquoise"
"SLCO2B1","SLCO2B1","SLCO2B1","green"
"MAPK1IP1L","MAPK1IP1L","MAPK1IP1L","tan"
"ZNF680","ZNF680","ZNF680","grey60"
"AL158071.4","AL158071.4","AL158071.4","turquoise"
"ALAS1","ALAS1","ALAS1","turquoise"
"FTH1P12","FTH1P12","FTH1P12","turquoise"
"MGEA5","MGEA5","MGEA5","midnightblue"
"P2RY6","P2RY6","P2RY6","salmon"
"AL008638.1","AL008638.1","AL008638.1","lightcyan"
"AL359736.2","AL359736.2","AL359736.2","orange"
"LETM2","LETM2","LETM2","turquoise"
"RNU6-234P","RNU6-234P","RNU6-234P","turquoise"
"ZSWIM5P2","ZSWIM5P2","ZSWIM5P2","turquoise"
"CD300A","CD300A","CD300A","turquoise"
"REXO2","REXO2","REXO2","cyan"
"BRD3OS","BRD3OS","BRD3OS","red"
"AC113145.1","AC113145.1","AC113145.1","darkgrey"
"RNA5SP369","RNA5SP369","RNA5SP369","paleturquoise"
"OSBPL5","OSBPL5","OSBPL5","lightgreen"
"POLR2J","POLR2J","POLR2J","black"
"MRPL50P2","MRPL50P2","MRPL50P2","turquoise"
"DHRS4-AS1","DHRS4-AS1","DHRS4-AS1","grey60"
"SRSF5","SRSF5","SRSF5","tan"
"GH2","GH2","GH2","greenyellow"
"IFNGR1","IFNGR1","IFNGR1","blue"
"CRYBB2P1","CRYBB2P1","CRYBB2P1","black"
"SUN2","SUN2","SUN2","black"
"OTUD3","OTUD3","OTUD3","blue"
"GLULP4","GLULP4","GLULP4","yellow"
"PC","PC","PC","cyan"
"CD300LB","CD300LB","CD300LB","blue"
"PRMT8","PRMT8","PRMT8","cyan"
"SH2D2A","SH2D2A","SH2D2A","salmon"
"OGFOD3","OGFOD3","OGFOD3","greenyellow"
"AC026333.2","AC026333.2","AC026333.2","paleturquoise"
"EID2","EID2","EID2","blue"
"AL591926.7","AL591926.7","AL591926.7","turquoise"
"SH2D3C","SH2D3C","SH2D3C","greenyellow"
"AC002384.1","AC002384.1","AC002384.1","turquoise"
"AC090337.1","AC090337.1","AC090337.1","blue"
"TIPARP-AS1","TIPARP-AS1","TIPARP-AS1","blue"
"ALDOA","ALDOA","ALDOA","purple"
"FBL","FBL","FBL","purple"
"KPRP","KPRP","KPRP","yellow"
"DRD5P1","DRD5P1","DRD5P1","saddlebrown"
"GAS8","GAS8","GAS8","turquoise"
"GPX1","GPX1","GPX1","violet"
"NUDT15","NUDT15","NUDT15","grey60"
"NDUFAF3","NDUFAF3","NDUFAF3","blue"
"AL445647.2","AL445647.2","AL445647.2","green"
"TRAV6","TRAV6","TRAV6","darkred"
"APBB3","APBB3","APBB3","purple"
"RDX","RDX","RDX","cyan"
"CEP78","CEP78","CEP78","red"
"LYPLA2P1","LYPLA2P1","LYPLA2P1","yellow"
"CR381653.1","CR381653.1","CR381653.1","yellowgreen"
"AL355472.3","AL355472.3","AL355472.3","pink"
"RN7SKP259","RN7SKP259","RN7SKP259","turquoise"
"ZNF391","ZNF391","ZNF391","turquoise"
"PUF60","PUF60","PUF60","turquoise"
"UNC45A","UNC45A","UNC45A","blue"
"TRAV33","TRAV33","TRAV33","skyblue3"
"ZBTB3","ZBTB3","ZBTB3","blue"
"PAPSS2","PAPSS2","PAPSS2","turquoise"
"CNOT2","CNOT2","CNOT2","turquoise"
"PCNA","PCNA","PCNA","lightyellow"
"DPPA2P1","DPPA2P1","DPPA2P1","darkturquoise"
"LRRC47","LRRC47","LRRC47","blue"
"FBXW4","FBXW4","FBXW4","midnightblue"
"AC009806.1","AC009806.1","AC009806.1","lightgreen"
"NRSN2","NRSN2","NRSN2","lightyellow"
"RNA5SP285","RNA5SP285","RNA5SP285","turquoise"
"CAPN1","CAPN1","CAPN1","greenyellow"
"MT-TY","MT-TY","MT-TY","darkmagenta"
"TOPORS","TOPORS","TOPORS","salmon"
"VEGFB","VEGFB","VEGFB","cyan"
"CCDC102A","CCDC102A","CCDC102A","cyan"
"MAFA","MAFA","MAFA","greenyellow"
"FAM136BP","FAM136BP","FAM136BP","orange"
"MAGED4B","MAGED4B","MAGED4B","blue"
"PEX12","PEX12","PEX12","greenyellow"
"S1PR4","S1PR4","S1PR4","saddlebrown"
"LINC00847","LINC00847","LINC00847","purple"
"UBL3","UBL3","UBL3","grey60"
"AC009061.2","AC009061.2","AC009061.2","blue"
"SRP14","SRP14","SRP14","turquoise"
"TOMM22","TOMM22","TOMM22","black"
"KCNT1","KCNT1","KCNT1","turquoise"
"AC083863.1","AC083863.1","AC083863.1","darkgreen"
"SBF1","SBF1","SBF1","black"
"HABP4","HABP4","HABP4","red"
"ZNF324B","ZNF324B","ZNF324B","blue"
"ZNF718","ZNF718","ZNF718","blue"
"AC093698.1","AC093698.1","AC093698.1","turquoise"
"ANAPC11","ANAPC11","ANAPC11","greenyellow"
"GAPDHP45","GAPDHP45","GAPDHP45","darkred"
"PBX3","PBX3","PBX3","red"
"RPS8P4","RPS8P4","RPS8P4","darkred"
"DGKE","DGKE","DGKE","white"
"CASP4","CASP4","CASP4","salmon"
"BRS3","BRS3","BRS3","orange"
"RNU6-1067P","RNU6-1067P","RNU6-1067P","darkgreen"
"SLC6A20","SLC6A20","SLC6A20","turquoise"
"ARF4","ARF4","ARF4","blue"
"AC073115.1","AC073115.1","AC073115.1","turquoise"
"PRIM1","PRIM1","PRIM1","turquoise"
"AC106786.1","AC106786.1","AC106786.1","lightcyan"
"C1QBP","C1QBP","C1QBP","turquoise"
"HSP90B1","HSP90B1","HSP90B1","turquoise"
"AC093331.1","AC093331.1","AC093331.1","brown"
"AC018845.3","AC018845.3","AC018845.3","blue"
"ZBTB39","ZBTB39","ZBTB39","turquoise"
"GPR19","GPR19","GPR19","blue"
"AL512844.2","AL512844.2","AL512844.2","turquoise"
"DNAJC5G","DNAJC5G","DNAJC5G","darkgrey"
"ARL11","ARL11","ARL11","turquoise"
"GEMIN8","GEMIN8","GEMIN8","blue"
"AL592045.1","AL592045.1","AL592045.1","blue"
"RNA5SP447","RNA5SP447","RNA5SP447","turquoise"
"AMDHD2","AMDHD2","AMDHD2","turquoise"
"PHBP7","PHBP7","PHBP7","yellow"
"RNU6-1109P","RNU6-1109P","RNU6-1109P","green"
"NUDT1","NUDT1","NUDT1","black"
"LINC01109","LINC01109","LINC01109","skyblue"
"ZNF534","ZNF534","ZNF534","turquoise"
"OAT","OAT","OAT","midnightblue"
"WHAMMP2","WHAMMP2","WHAMMP2","blue"
"AC003035.2","AC003035.2","AC003035.2","saddlebrown"
"RNF168","RNF168","RNF168","turquoise"
"VMA21","VMA21","VMA21","turquoise"
"RTRAF","RTRAF","RTRAF","tan"
"ANKDD1A","ANKDD1A","ANKDD1A","turquoise"
"EIF4E3","EIF4E3","EIF4E3","blue"
"SAYSD1","SAYSD1","SAYSD1","darkgreen"
"AL133245.1","AL133245.1","AL133245.1","blue"
"KCNG2","KCNG2","KCNG2","skyblue"
"PRKAR1B","PRKAR1B","PRKAR1B","midnightblue"
"PSMD6-AS2","PSMD6-AS2","PSMD6-AS2","turquoise"
"ACAD9","ACAD9","ACAD9","cyan"
"TNFRSF1B","TNFRSF1B","TNFRSF1B","blue"
"DOCK10","DOCK10","DOCK10","blue"
"IFNWP9","IFNWP9","IFNWP9","blue"
"GSG1L","GSG1L","GSG1L","blue"
"AGGF1P6","AGGF1P6","AGGF1P6","blue"
"SOX2-OT","SOX2-OT","SOX2-OT","blue"
"AL021395.1","AL021395.1","AL021395.1","darkgrey"
"VAMP1","VAMP1","VAMP1","turquoise"
"NOVA2","NOVA2","NOVA2","blue"
"AL603766.1","AL603766.1","AL603766.1","brown"
"ACACB","ACACB","ACACB","turquoise"
"SHKBP1","SHKBP1","SHKBP1","blue"
"PLCB3","PLCB3","PLCB3","cyan"
"ZNRF2P2","ZNRF2P2","ZNRF2P2","black"
"PIH1D2","PIH1D2","PIH1D2","cyan"
"CIDECP","CIDECP","CIDECP","blue"
"COX7A2P2","COX7A2P2","COX7A2P2","blue"
"RPL19","RPL19","RPL19","purple"
"DESI1","DESI1","DESI1","black"
"TTC12","TTC12","TTC12","blue"
"NBPF8","NBPF8","NBPF8","darkred"
"FKBP1B","FKBP1B","FKBP1B","turquoise"
"RNU6-86P","RNU6-86P","RNU6-86P","darkorange"
"EFCAB14P1","EFCAB14P1","EFCAB14P1","black"
"JPT2","JPT2","JPT2","turquoise"
"PSMA2P1","PSMA2P1","PSMA2P1","turquoise"
"CALD1","CALD1","CALD1","blue"
"TM9SF4","TM9SF4","TM9SF4","greenyellow"
"ZIK1","ZIK1","ZIK1","blue"
"SNRPCP8","SNRPCP8","SNRPCP8","blue"
"AL158212.3","AL158212.3","AL158212.3","midnightblue"
"TRBV15","TRBV15","TRBV15","darkolivegreen"
"SYDE2","SYDE2","SYDE2","darkgrey"
"EMG1","EMG1","EMG1","turquoise"
"BCL11A","BCL11A","BCL11A","midnightblue"
"SUSD3","SUSD3","SUSD3","turquoise"
"FSCN1P1","FSCN1P1","FSCN1P1","blue"
"ZNF304","ZNF304","ZNF304","blue"
"CACYBPP2","CACYBPP2","CACYBPP2","brown"
"ARG2","ARG2","ARG2","tan"
"LGR5","LGR5","LGR5","turquoise"
"DNAAF1","DNAAF1","DNAAF1","royalblue"
"AC087685.1","AC087685.1","AC087685.1","turquoise"
"CDH2","CDH2","CDH2","blue"
"PILRA","PILRA","PILRA","pink"
"AC136632.2","AC136632.2","AC136632.2","blue"
"AC091799.1","AC091799.1","AC091799.1","brown"
"ZSWIM8","ZSWIM8","ZSWIM8","midnightblue"
"RNU6-1113P","RNU6-1113P","RNU6-1113P","white"
"RUFY3","RUFY3","RUFY3","blue"
"APRT","APRT","APRT","turquoise"
"AL356364.1","AL356364.1","AL356364.1","turquoise"
"FAP","FAP","FAP","blue"
"AC087499.6","AC087499.6","AC087499.6","skyblue"
"CTDSP1","CTDSP1","CTDSP1","blue"
"LAIR1","LAIR1","LAIR1","steelblue"
"LUZP4P1","LUZP4P1","LUZP4P1","darkmagenta"
"AP002981.1","AP002981.1","AP002981.1","blue"
"TARBP2","TARBP2","TARBP2","turquoise"
"AL031123.3","AL031123.3","AL031123.3","darkgrey"
"PAXX","PAXX","PAXX","red"
"GDPD3","GDPD3","GDPD3","turquoise"
"DUSP14","DUSP14","DUSP14","turquoise"
"LINC01273","LINC01273","LINC01273","greenyellow"
"DSTYK","DSTYK","DSTYK","turquoise"
"RESP18","RESP18","RESP18","yellow"
"FRG1DP","FRG1DP","FRG1DP","turquoise"
"AARD","AARD","AARD","darkgrey"
"AL354928.1","AL354928.1","AL354928.1","blue"
"AL023973.1","AL023973.1","AL023973.1","blue"
"CCDC77","CCDC77","CCDC77","blue"
"FAM222A","FAM222A","FAM222A","turquoise"
"POFUT2","POFUT2","POFUT2","grey60"
"KIAA1324L","KIAA1324L","KIAA1324L","blue"
"RPL18","RPL18","RPL18","purple"
"SDCCAG3P2","SDCCAG3P2","SDCCAG3P2","blue"
"DDX24","DDX24","DDX24","tan"
"AL049836.1","AL049836.1","AL049836.1","blue"
"KRT14","KRT14","KRT14","brown"
"PAOX","PAOX","PAOX","turquoise"
"FAM216A","FAM216A","FAM216A","turquoise"
"DDX12P","DDX12P","DDX12P","turquoise"
"PTOV1-AS1","PTOV1-AS1","PTOV1-AS1","blue"
"SNORD65B","SNORD65B","SNORD65B","turquoise"
"TEX29","TEX29","TEX29","lightcyan"
"NPM1P49","NPM1P49","NPM1P49","skyblue3"
"CSGALNACT1","CSGALNACT1","CSGALNACT1","blue"
"DHRS1","DHRS1","DHRS1","tan"
"MRPL30P1","MRPL30P1","MRPL30P1","brown"
"ZSCAN23","ZSCAN23","ZSCAN23","blue"
"AK2P2","AK2P2","AK2P2","skyblue3"
"AC245028.3","AC245028.3","AC245028.3","yellow"
"CRYL1","CRYL1","CRYL1","grey60"
"RPS16","RPS16","RPS16","purple"
"CRAT","CRAT","CRAT","red"
"SNU13","SNU13","SNU13","black"
"FGD5P1","FGD5P1","FGD5P1","blue"
"NME5","NME5","NME5","royalblue"
"RNPS1P1","RNPS1P1","RNPS1P1","magenta"
"RIMKLB","RIMKLB","RIMKLB","turquoise"
"EIF2AK1","EIF2AK1","EIF2AK1","black"
"P2RY2","P2RY2","P2RY2","turquoise"
"AC012313.8","AC012313.8","AC012313.8","blue"
"AC005102.1","AC005102.1","AC005102.1","turquoise"
"ARHGEF2","ARHGEF2","ARHGEF2","turquoise"
"GDPD5","GDPD5","GDPD5","lightcyan"
"NANOS3","NANOS3","NANOS3","darkgreen"
"AC119618.1","AC119618.1","AC119618.1","turquoise"
"PPP1CB","PPP1CB","PPP1CB","blue"
"TPMTP1","TPMTP1","TPMTP1","orange"
"RPS5","RPS5","RPS5","purple"
"JAK1","JAK1","JAK1","red"
"ROPN1B","ROPN1B","ROPN1B","white"
"AC092810.2","AC092810.2","AC092810.2","yellow"
"RPL3P7","RPL3P7","RPL3P7","blue"
"AC011193.1","AC011193.1","AC011193.1","blue"
"FBXO48","FBXO48","FBXO48","darkorange"
"NUCB1","NUCB1","NUCB1","turquoise"
"ZNF416","ZNF416","ZNF416","blue"
"DNAJC30","DNAJC30","DNAJC30","black"
"DGCR2","DGCR2","DGCR2","black"
"EPX","EPX","EPX","greenyellow"
"CALM3","CALM3","CALM3","blue"
"PNPO","PNPO","PNPO","turquoise"
"HMGB3P13","HMGB3P13","HMGB3P13","blue"
"DHTKD1","DHTKD1","DHTKD1","midnightblue"
"GPR1","GPR1","GPR1","turquoise"
"SPHK2","SPHK2","SPHK2","blue"
"PTAR1","PTAR1","PTAR1","red"
"ZBTB6","ZBTB6","ZBTB6","red"
"ESYT1","ESYT1","ESYT1","turquoise"
"CARD9","CARD9","CARD9","blue"
"SLC4A7","SLC4A7","SLC4A7","blue"
"LINC01618","LINC01618","LINC01618","lightyellow"
"IFT81","IFT81","IFT81","lightyellow"
"AC019077.1","AC019077.1","AC019077.1","darkgreen"
"PEX6","PEX6","PEX6","blue"
"CYP17A1","CYP17A1","CYP17A1","midnightblue"
"RPS6KB2","RPS6KB2","RPS6KB2","turquoise"
"EFCAB2","EFCAB2","EFCAB2","turquoise"
"GCNT2P","GCNT2P","GCNT2P","orange"
"GPR65","GPR65","GPR65","blue"
"AC004947.1","AC004947.1","AC004947.1","black"
"PRMT5","PRMT5","PRMT5","tan"
"COX11P1","COX11P1","COX11P1","turquoise"
"OR9A2","OR9A2","OR9A2","green"
"QSOX2","QSOX2","QSOX2","red"
"RAB11B-AS1","RAB11B-AS1","RAB11B-AS1","turquoise"
"TAF13","TAF13","TAF13","blue"
"AP000705.1","AP000705.1","AP000705.1","yellow"
"IL10","IL10","IL10","saddlebrown"
"AC016737.2","AC016737.2","AC016737.2","white"
"PRELID3BP7","PRELID3BP7","PRELID3BP7","blue"
"IFT22","IFT22","IFT22","black"
"PYGO1","PYGO1","PYGO1","turquoise"
"RUNX1T1","RUNX1T1","RUNX1T1","lightcyan"
"CSRNP2","CSRNP2","CSRNP2","darkolivegreen"
"AC138393.1","AC138393.1","AC138393.1","blue"
"PDHX","PDHX","PDHX","lightgreen"
"TIMM10","TIMM10","TIMM10","turquoise"
"AC073343.2","AC073343.2","AC073343.2","turquoise"
"P4HTM","P4HTM","P4HTM","blue"
"LSM6P2","LSM6P2","LSM6P2","brown"
"SERPINB9P1","SERPINB9P1","SERPINB9P1","blue"
"AC061992.1","AC061992.1","AC061992.1","greenyellow"
"RNU4-84P","RNU4-84P","RNU4-84P","blue"
"AP003306.2","AP003306.2","AP003306.2","blue"
"SFTPA2","SFTPA2","SFTPA2","pink"
"COPRS","COPRS","COPRS","greenyellow"
"AP000867.1","AP000867.1","AP000867.1","darkorange"
"AC010422.3","AC010422.3","AC010422.3","turquoise"
"PTGES3","PTGES3","PTGES3","turquoise"
"ZNF251","ZNF251","ZNF251","turquoise"
"PTPN3","PTPN3","PTPN3","turquoise"
"RNA5SP365","RNA5SP365","RNA5SP365","pink"
"SUMO2P6","SUMO2P6","SUMO2P6","orange"
"GTF2H2","GTF2H2","GTF2H2","purple"
"BBS2","BBS2","BBS2","blue"
"PLPPR2","PLPPR2","PLPPR2","turquoise"
"ATP5PBP3","ATP5PBP3","ATP5PBP3","turquoise"
"STAT6","STAT6","STAT6","tan"
"RN7SKP112","RN7SKP112","RN7SKP112","green"
"E2F7","E2F7","E2F7","turquoise"
"AL033527.1","AL033527.1","AL033527.1","blue"
"ASPM","ASPM","ASPM","steelblue"
"LYST","LYST","LYST","turquoise"
"METAP2","METAP2","METAP2","darkolivegreen"
"IRAK3","IRAK3","IRAK3","saddlebrown"
"OR11M1P","OR11M1P","OR11M1P","turquoise"
"IP6K2","IP6K2","IP6K2","blue"
"TUBG2","TUBG2","TUBG2","greenyellow"
"AC083906.2","AC083906.2","AC083906.2","darkturquoise"
"AC002091.1","AC002091.1","AC002091.1","saddlebrown"
"DOK7","DOK7","DOK7","cyan"
"AC122688.1","AC122688.1","AC122688.1","brown"
"SPATA5L1","SPATA5L1","SPATA5L1","turquoise"
"ELK3","ELK3","ELK3","pink"
"RPL5","RPL5","RPL5","blue"
"CHCHD2P7","CHCHD2P7","CHCHD2P7","blue"
"POLE3","POLE3","POLE3","red"
"TMEM163","TMEM163","TMEM163","lightgreen"
"CORO1A","CORO1A","CORO1A","turquoise"
"RN7SL787P","RN7SL787P","RN7SL787P","sienna3"
"CYFIP1","CYFIP1","CYFIP1","blue"
"CSTB","CSTB","CSTB","grey60"
"AC023162.1","AC023162.1","AC023162.1","brown"
"NOC4L","NOC4L","NOC4L","turquoise"
"RPL3","RPL3","RPL3","purple"
"RPL12P32","RPL12P32","RPL12P32","turquoise"
"ZNF514","ZNF514","ZNF514","blue"
"GBA","GBA","GBA","turquoise"
"MBOAT7","MBOAT7","MBOAT7","turquoise"
"PFN3","PFN3","PFN3","brown"
"SDHAP1","SDHAP1","SDHAP1","turquoise"
"LINC02078","LINC02078","LINC02078","blue"
"LINC01571","LINC01571","LINC01571","turquoise"
"TRBV10-2","TRBV10-2","TRBV10-2","red"
"RNU6-993P","RNU6-993P","RNU6-993P","turquoise"
"AL035409.1","AL035409.1","AL035409.1","white"
"C10orf128","C10orf128","C10orf128","blue"
"AL035411.2","AL035411.2","AL035411.2","sienna3"
"FECH","FECH","FECH","blue"
"TIMM50","TIMM50","TIMM50","blue"
"MOSPD3","MOSPD3","MOSPD3","grey60"
"DGKQ","DGKQ","DGKQ","blue"
"FAIM","FAIM","FAIM","blue"
"ABCB4","ABCB4","ABCB4","blue"
"DNAH2","DNAH2","DNAH2","darkgrey"
"NFYB","NFYB","NFYB","turquoise"
"BTBD7P1","BTBD7P1","BTBD7P1","turquoise"
"KCTD3","KCTD3","KCTD3","turquoise"
"ST6GALNAC4","ST6GALNAC4","ST6GALNAC4","red"
"PTPDC1","PTPDC1","PTPDC1","blue"
"OCLN","OCLN","OCLN","purple"
"BCO1","BCO1","BCO1","pink"
"PPIAP34","PPIAP34","PPIAP34","lightcyan"
"TRAPPC2","TRAPPC2","TRAPPC2","blue"
"ME1","ME1","ME1","blue"
"PFKM","PFKM","PFKM","blue"
"RPL39L","RPL39L","RPL39L","blue"
"SH2D6","SH2D6","SH2D6","plum1"
"RF00015","RF00015","RF00015","turquoise"
"IFNA21","IFNA21","IFNA21","turquoise"
"TRMT6","TRMT6","TRMT6","lightyellow"
"BAALC-AS1","BAALC-AS1","BAALC-AS1","blue"
"PHF5A","PHF5A","PHF5A","black"
"PID1","PID1","PID1","turquoise"
"TMC8","TMC8","TMC8","blue"
"ERBIN","ERBIN","ERBIN","purple"
"COMMD2","COMMD2","COMMD2","turquoise"
"MSANTD4","MSANTD4","MSANTD4","cyan"
"LINC00940","LINC00940","LINC00940","red"
"EPS8L2","EPS8L2","EPS8L2","pink"
"TSTA3","TSTA3","TSTA3","turquoise"
"AL512622.1","AL512622.1","AL512622.1","darkolivegreen"
"PYROXD1","PYROXD1","PYROXD1","cyan"
"AL359643.1","AL359643.1","AL359643.1","turquoise"
"UCP3","UCP3","UCP3","cyan"
"AL109936.6","AL109936.6","AL109936.6","blue"
"ATP5MGP5","ATP5MGP5","ATP5MGP5","blue"
"ZCCHC3","ZCCHC3","ZCCHC3","lightyellow"
"PTEN","PTEN","PTEN","midnightblue"
"APPL2","APPL2","APPL2","turquoise"
"AC092106.1","AC092106.1","AC092106.1","blue"
"GSTM5P1","GSTM5P1","GSTM5P1","pink"
"RNU6-144P","RNU6-144P","RNU6-144P","turquoise"
"WDR18","WDR18","WDR18","turquoise"
"RGS7BP","RGS7BP","RGS7BP","pink"
"AC016705.2","AC016705.2","AC016705.2","turquoise"
"KYAT3","KYAT3","KYAT3","turquoise"
"TRAM2-AS1","TRAM2-AS1","TRAM2-AS1","turquoise"
"CLP1","CLP1","CLP1","turquoise"
"RNU6-739P","RNU6-739P","RNU6-739P","darkred"
"MCAT","MCAT","MCAT","black"
"FAM234B","FAM234B","FAM234B","blue"
"PRKAR1A","PRKAR1A","PRKAR1A","greenyellow"
"SNRPGP12","SNRPGP12","SNRPGP12","pink"
"LGALS9","LGALS9","LGALS9","salmon"
"CYC1","CYC1","CYC1","turquoise"
"RAD1P1","RAD1P1","RAD1P1","brown"
"UTP14C","UTP14C","UTP14C","grey60"
"KRTAP9-1","KRTAP9-1","KRTAP9-1","turquoise"
"AC023137.1","AC023137.1","AC023137.1","turquoise"
"TRAV22","TRAV22","TRAV22","salmon"
"FAH","FAH","FAH","black"
"ARL6IP1P3","ARL6IP1P3","ARL6IP1P3","brown"
"LINC00441","LINC00441","LINC00441","grey60"
"ZNF260","ZNF260","ZNF260","blue"
"HCFC1R1","HCFC1R1","HCFC1R1","turquoise"
"CENPX","CENPX","CENPX","greenyellow"
"AC108474.1","AC108474.1","AC108474.1","turquoise"
"INCA1","INCA1","INCA1","blue"
"AC097713.1","AC097713.1","AC097713.1","turquoise"
"RPS11","RPS11","RPS11","purple"
"LINC00893","LINC00893","LINC00893","greenyellow"
"SPATA33","SPATA33","SPATA33","turquoise"
"GPHA2","GPHA2","GPHA2","yellow"
"MYO5C","MYO5C","MYO5C","pink"
