"","QGBCbyPGBC","AveExpr","F","P.Value","adj.P.Val"
"LRIF1",0.801170307804387,1.47878906156962,18.0278471167792,0.000599041233814463,0.0177329204295529
"IFITM3",0.73164886440736,0.647099637634924,17.9512341745497,0.000610532042428492,0.0180404504233834
"HNRNPH2",-1.11137161189513,6.86104257836958,17.9228258404353,0.00061485584574669,0.0181354778286006
"SH2D7",1.52612707118363,1.40286793063018,17.8765625385111,0.000621971280738296,0.0183123558735358
"TAF2",-0.966164652470202,2.67439173134065,17.8591968763321,0.000624666091842231,0.0183278843719023
"NMI",-0.94011440583013,3.27174500848885,17.8468718829464,0.000626586674377445,0.0183278843719023
"CEP55",-2.18280708288909,3.34117252285124,17.844777740044,0.000626913662113596,0.0183278843719023
"BCCIP",-0.803143247014982,3.64309591425337,17.83671283528,0.000628174746032115,0.0183278843719023
"H2AFX",-2.20112377686396,7.17289483839287,17.8275432057204,0.000629612047125759,0.0183278843719023
"CCNT2",-0.745110630673896,4.15469768364389,17.827393440836,0.00062963555288955,0.0183278843719023
"BTAF1",0.864134771501844,4.21584675151184,17.8191947315084,0.000630923859839293,0.0183278843719023
"KAZALD1",1.22310761639298,4.36682432607414,17.8158168060413,0.000631455515317832,0.0183278843719023
"LPCAT4",0.891387103514202,5.79920809259753,17.8066013656871,0.000632908513577986,0.0183375440128701
"IKZF4",0.787647027649415,1.56263170502858,17.7963806176176,0.000634524427922484,0.0183518814224224
"TSTA3",-0.83697441545599,5.73940360439135,17.7775808147594,0.000637508860682501,0.0184056790994225
"ALG1",-0.627406632895079,1.56043075346663,17.7673919769541,0.000639132928208587,0.0184200810471383
"DOCK7",-0.778600754432805,2.31362219478852,17.7353322558283,0.000644273645176388,0.0185036076909957
"MRTO4",-1.00277649869978,5.39640673904383,17.735219690981,0.00064429177665654,0.0185036076909957
"DLD",-0.871229090944166,5.06050506457119,17.6837198427891,0.000652647811205692,0.0186764552811685
"GPD2",-1.01092277622929,2.14531605509087,17.682819194349,0.000652795027475486,0.0186764552811685
"GAD1",1.70929010957994,3.05865076412468,17.6770863058411,0.000653732979603515,0.0186764552811685
"AL117328.1",1.76927370943373,1.76881285925367,17.6393903746985,0.00065993834025745,0.0188208895993283
"IQCN",1.48420578077363,2.4463246899282,17.6290633055673,0.000661649909836574,0.0188368852591734
"AC136475.5",1.34572189442132,1.84481183685493,17.6005255232873,0.000666405731224339,0.0189096692045889
"CLINT1",-0.778816905761548,4.08800064385023,17.5998621128274,0.00066651674594061,0.0189096692045889
"TWISTNB",-0.677894583421041,4.91825782306932,17.577889020662,0.000670205516593058,0.0189626780403995
"HMGB3",-1.43412504328012,5.06213821398851,17.5749424223712,0.00067070192946801,0.0189626780403995
"MEIS1-AS3",1.45528990255027,1.5761914520282,17.532520951555,0.000677894798367001,0.0191329962918411
"BHLHB9",-0.962401053105437,1.9889784884779,17.5214843183043,0.000679780366065809,0.0191531920697027
"MANEA",-1.03819105915171,3.6355169888517,17.5110081729232,0.00068157564742683,0.0191707789491017
"TMED1",-1.01066583904388,4.84187151989352,17.5034959499139,0.000682866296267479,0.0191741359689513
"SUMO1",-1.09903151619063,4.64683597037363,17.4465421043838,0.000692741449861035,0.0194181122161389
"SLC39A6",-0.737900699867235,5.96844753450552,17.4178226150677,0.000697782070248832,0.0195259700683306
"MELK",-1.50140405053249,2.35454088237638,17.3908182898951,0.000702559402041954,0.0196261047976566
"HDAC1",-1.12418415100397,4.66940278083894,17.3821753899335,0.000704096196933454,0.0196355276725735
"HMGN2P8",-1.84216233858636,6.17258896532066,17.3520665306575,0.000709479527236998,0.0197520065661049
"AURKA",-1.91429326078787,3.53041949274075,17.340782163494,0.000711509063381971,0.019774878382959
"OCEL1",1.00625752760785,5.49075895008754,17.3207951452564,0.000715119887330678,0.0198415467044122
"SNRPE",-1.21547530708871,5.8230827295571,17.3093753680098,0.000717192237594311,0.01984350322062
"SEPT7",-0.876357395026095,4.39436405290544,17.3070515092531,0.00071761477743476,0.01984350322062
"ACTR3",-1.54649559290943,4.51931801460865,17.2888046707538,0.000720942312222145,0.019846846266736
"CDC42",-0.957707079105872,5.38057278167652,17.2790103861556,0.000722735592076279,0.019846846266736
"Z98257.1",1.27136887935745,1.02636852802717,17.2733397922167,0.000723776145013551,0.019846846266736
"CSRP1",-1.81558809722308,5.57026009077293,17.2730007593399,0.000723838410969721,0.019846846266736
"AC242988.1",1.34391043154133,1.60961449439638,17.2710876583471,0.000724189879660486,0.019846846266736
"TRIM38",-0.875343369566834,2.77331136316933,17.2666275563447,0.0007250100224501,0.019846846266736
"B3GALT6",-1.13997551009356,6.63152464649473,17.2402912815046,0.000729874249145183,0.0199219848498409
"DRG1",-0.603027556762443,1.88491572414591,17.237028033912,0.00073047951833037,0.0199219848498409
"GBE1",-1.2215407534766,1.91155976437612,17.2270941397797,0.000732325549227949,0.0199219848498409
"STAG1",-0.787368249547743,1.04202912818245,17.2212930959332,0.000733405998287341,0.0199219848498409
"CHEK1",-1.25988354861172,2.29361776851327,17.2189668960237,0.00073383975958791,0.0199219848498409
"LMNB2",-1.41383029086836,5.58307305225745,17.1805958932437,0.000741036610247244,0.0200840551485884
"AL365205.3",1.5195326353106,0.770137539676651,17.1714000072942,0.000742773185052949,0.0200978463459781
"RPGRIP1L",-0.601583871812084,1.54294929860448,17.1600135031723,0.000744929802770372,0.0201229387316023
"AL135925.1",-1.03765479162517,1.94326321690042,17.1396076892641,0.000748812373893611,0.0201944951575592
"NUS1",-1.04381359753813,4.32669950446873,17.1120319632667,0.000754095447368196,0.0202673574773053
"LANCL2",-0.667529789253023,2.21577803722779,17.1070852843672,0.000755047591384111,0.0202673574773053
"AC004839.1",1.11636181140009,2.24491618206463,17.1020890652373,0.000756010647019213,0.0202673574773053
"NSUN5P2",0.639609066066687,0.8163129526903,17.0925627837091,0.000757850743499695,0.0202673574773053
"NDUFS3",-0.717039623389338,4.54193983666317,17.0904898287465,0.000758251824073699,0.0202673574773053
"SET",-0.892769562937842,7.99728617417501,17.0810965516228,0.000760072260785903,0.0202673574773053
"PSMD6",-0.754730174223628,4.99720307600066,17.0805379951754,0.00076018066530638,0.0202673574773053
"MRPL35",-0.672734120536649,4.98380996338436,17.0703376289005,0.000762163419349307,0.020287179145932
"AL391422.3",1.01326169967762,4.16839800506055,17.0274533410093,0.000770563325845155,0.020477470201437
"ATL3",-1.58605641085474,3.43216607602196,17.0107787453652,0.000773857583880066,0.0205316833843058
"SHCBP1",-2.20781628407292,2.72975108080519,16.9641783538053,0.000783148539433908,0.0207191878874014
"RPL26L1",-0.81628765353702,4.00968587965088,16.9623022119587,0.000783525220320253,0.0207191878874014
"AL137145.2",0.559830786975187,0.497540956977222,16.9545347761372,0.000785086896107559,0.0207191878874014
"CMPK1",-0.925428865291939,4.60094720460908,16.9500631920831,0.000785987518514126,0.0207191878874014
"PPIA",-0.998450463265327,7.85070927846371,16.918806496461,0.000792315562570959,0.0208524208348659
"TGFBR2",-1.36537002597363,3.08835434698354,16.8738677330265,0.000801514512455088,0.0210606622293576
"FANCB",-1.50154568088303,1.83316806459093,16.8631777451185,0.000803720440047704,0.021084781415995
"FKRP",-1.11214027449056,2.84400064206056,16.8341360164424,0.000809747973287721,0.021208918916352
"PPIL1",-1.42350892168896,3.27690427522816,16.8182063475559,0.000813075769350465,0.0212280416264052
"GDPD3",1.00655349317419,2.06314939103561,16.8124788106836,0.000814276050332563,0.0212280416264052
"ME2",-1.09227010759867,2.30537444128565,16.8083799659315,0.000815136243865089,0.0212280416264052
"HCCS",-0.862548834965635,4.59046528222901,16.7966888721516,0.000817595399723988,0.0212280416264052
"GNPNAT1",-0.977704516671243,3.6971744280897,16.7895622064247,0.000819098557222757,0.0212280416264052
"MPHOSPH10",-0.772895330505218,4.09017247576897,16.7856986626254,0.000819914758919722,0.0212280416264052
"KLHL22",-0.690840369727073,2.27377610172079,16.7806915624327,0.000820973909943313,0.0212280416264052
"AP001029.1",0.865538179133228,1.48485257131818,16.778304511921,0.000821479385297831,0.0212280416264052
"LINC01219",0.894231618966603,0.762674222955271,16.7718856310362,0.000822840371608123,0.0212280416264052
"TOP1",-0.778488483939981,2.46716784164565,16.76903444567,0.000823445719778089,0.0212280416264052
"AC104521.1",0.774504594128189,0.669586970155351,16.7468469401,0.000828173646209762,0.0213163562711538
"ALDH9A1",-1.00723991924325,4.62149606639573,16.7257379765293,0.000832700177599091,0.0213992180648306
"DBP",1.72565818382534,4.40129316141102,16.6704592842205,0.000844686711742408,0.0216691566078431
"AC002524.1",-0.946743804149811,5.41505411637624,16.6621855906747,0.000846497449681872,0.0216691566078431
"SRPX2",-2.0222684379364,2.85885964295512,16.6590933051279,0.000847175334698814,0.0216691566078431
"EFHD1",1.56484831088147,1.95868514988332,16.6508418094339,0.000848987210092755,0.0216816234465186
"MIR23A",2.78580884524907,3.42596354759866,16.6398052086046,0.000851417477718282,0.021709819486368
"CAP1",-0.975136364173524,5.28825678020926,16.6116870199444,0.000857644654709491,0.0217885852030418
"ACP2",-0.838536079398917,5.33640092996219,16.6089586815342,0.000858251612912155,0.0217885852030418
"VMO1",1.4290328149517,2.63596944312757,16.600684166951,0.000860095362115902,0.0217885852030418
"C1GALT1C1",-1.12163207221854,5.80089603332928,16.599762518257,0.000860301002619513,0.0217885852030418
"DHFR",-1.95172096674231,4.77698078729699,16.5959083577111,0.000861161553229568,0.0217885852030418
"TP53RK",-1.43939397668758,4.44111989050682,16.57908868091,0.000864928401638154,0.0218101889559459
"GDF15",2.66233869122115,7.41047930525398,16.5717822519086,0.000866570497804518,0.0218101889559459
"MAGED1",-0.859729043352305,4.56891318335495,16.5707538421659,0.000866801911666349,0.0218101889559459
"TLNRD1",-1.16833470059236,4.34948033441939,16.5683428161432,0.00086734471657427,0.0218101889559459
"TPMT",-1.27371806927583,2.98697247018047,16.5526788873071,0.000870880554578033,0.0218655133104945
"CD2AP",-0.611130274240896,2.39126391287725,16.5260304618691,0.000876933350049104,0.0219447594811876
"ARRDC3",-1.19603029346909,5.33906264347766,16.5212857559799,0.000878016007505717,0.0219447594811876
"MORF4L2",-1.02380183813451,7.6817133369742,16.5210997182253,0.000878058488709706,0.0219447594811876
"U91328.3",0.848648242321221,1.23806299312239,16.4988849312752,0.000883147876699645,0.0220383090572762
"SYCE2",0.76850040707954,0.935733598922314,16.4841073834958,0.000886551823098056,0.0220698494678255
"C9orf116",-1.1261436971251,2.11974166134323,16.4816981449156,0.000887108182640755,0.0220698494678255
"MIR3685",-1.51865434852387,4.41203014669541,16.4680799201461,0.000890260418291363,0.022111109758111
"HNRNPA3",-1.0924037146665,7.85615793569577,16.4628770126796,0.000891468078213394,0.022111109758111
"HAGHL",1.38690469909144,4.53390576762382,16.4548432063711,0.000893336455617838,0.0221239300733192
"CNN2P3",1.32227726742561,0.802545440718148,16.4486991179674,0.000894768332102792,0.0221259178195207
"TRAM1",-0.760113372574724,5.99656686104888,16.4428374725267,0.000896136798288106,0.0221263339185163
"COPS9",-1.13281896518671,4.33405505106865,16.4281760911281,0.000899570007381067,0.0221661889855232
"AC127537.1",0.8848003085153,1.76181816612303,16.4194667279084,0.000901616472949788,0.0221661889855232
"GFM1",-0.916643482286971,2.80864327983656,16.4177159777483,0.000902028485521574,0.0221661889855232
"AC096921.2",-1.08044989256977,1.54732206957025,16.4128817096401,0.000903167260436406,0.0221661889855232
"UBL4B",1.35327287016842,1.10780327450114,16.3854973651166,0.000909648684817519,0.0222281928418691
"CCNE1",-1.28766919641227,2.34501147650364,16.3807383071859,0.000910780417389982,0.0222281928418691
"DCTD",-0.748507145753713,4.6107570275806,16.3801961078289,0.000910909456385815,0.0222281928418691
"XRCC5",-0.983957781566804,5.07247269209734,16.370711518822,0.000913170048870838,0.0222281928418691
"NXT2",-1.19739792451754,3.49498912059112,16.3678622354142,0.000913850393062197,0.0222281928418691
"DAP",-1.01874602506975,3.76259457146671,16.3625414630451,0.000915122403722225,0.0222281928418691
"COPS4",-0.637317116975172,3.23287457864394,16.362222773628,0.000915198654576653,0.0222281928418691
"SEC31B",0.853868976642382,2.76483147513682,16.3377110191308,0.000921084957859878,0.0223325934182205
"AC131157.1",0.748102413576339,0.348189594470253,16.3288523035529,0.000923222802458676,0.0223325934182205
"VASH1-AS1",0.796493092474669,2.03193215771133,16.3242156732753,0.000924343975728274,0.0223325934182205
"DCK",-0.947826689516361,2.62306451640831,16.3216952290492,0.00092495408292935,0.0223325934182205
"STARD3NL",-0.577862234411678,3.72530248056568,16.3148577643732,0.000926611471031147,0.0223396609437112
"SELENOI",-0.96032873857235,3.18855116276313,16.2981794889082,0.000930668319849174,0.0224044711704867
"RP2",-1.10407705953649,2.42985874863921,16.2835259282443,0.000934249210830023,0.02242250157658
"UNC5CL",1.27414378198589,1.49807510612614,16.2794335062319,0.000935252050063444,0.02242250157658
"TIMM8AP1",-1.57216872352137,1.22107379759968,16.2783144404903,0.000935526486060118,0.02242250157658
"AL161785.3",0.988645091594503,0.546065983027024,16.2522162969285,0.000941952537870099,0.022543513223587
"CRYAB",2.67472574570871,4.63683674671437,16.2385055444966,0.000945348423628294,0.0225917572186791
"RAD1",-0.800778737785955,4.8617264837898,16.2300239233916,0.000947456067534942,0.022609119279223
"DCST2",1.37143190649916,1.84993699469325,16.2019507445815,0.000954470016250813,0.0227250128985901
"MRPL13",-1.0502397547459,2.44498320548465,16.1994839818197,0.000955089118767868,0.0227250128985901
"AP4E1",-0.838921868838304,1.87791488986084,16.193867643517,0.000956500384828677,0.0227255606671197
"AC008074.3",-1.23309309750945,1.86422566683395,16.1882858171183,0.000957905309506727,0.022725956400906
"SELENOS",-1.09476864202283,5.98568974795867,16.1651172421436,0.00096376168452772,0.0227545227165306
"FAM111A",-0.82044165344822,5.80895719618482,16.1587611344391,0.000965375384107758,0.0227545227165306
"LRRC59",-1.02292295266817,5.69178673610751,16.1538206143654,0.000966631796929301,0.0227545227165306
"SLFN12",-0.864463127495644,2.84111817558183,16.1524194684054,0.000966988454898576,0.0227545227165306
"EIF2S1",-0.670264892843626,5.51684270421786,16.1522844561657,0.00096702282974351,0.0227545227165306
"VAPB",-0.792137591176915,3.5765402318922,16.1506092175841,0.000967449469193971,0.0227545227165306
"AC092611.2",1.30079125388859,3.05757541102422,16.1309265674432,0.000972478058116127,0.0227971002222101
"USP14",-0.809751439389648,4.45264468316377,16.1274246728866,0.00097337581940264,0.0227971002222101
"SRSF6",-1.18328046157443,7.86137216755461,16.122894129487,0.000974538676977041,0.0227971002222101
"HOXA11-AS",0.769498429173246,0.597028452316734,16.1217593509768,0.000974830186655287,0.0227971002222101
"ACTBP11",-0.737526008873946,0.684706793391745,16.115955240257,0.000976322725191509,0.0227994336824322
"UBE2E3",-0.787645817376235,2.60023050149251,16.0849594303627,0.00098433712437788,0.0229538443391252
"ASCL5",0.738461489471533,0.819646195010018,16.0740866950232,0.000987165980738362,0.0229870655827695
"ZNF774",0.93016301097016,2.22296331760644,16.0619604039217,0.000990331807700854,0.0230280279716804
"NDUFA6",-0.889381828176251,6.42983438010051,16.0482550211138,0.000993923683653807,0.0230787669523586
"CCDC27",0.629987111042434,0.639636479189131,16.0233192152014,0.0010004965560804,0.0231294929629989
"PHF5A",-0.636111479955332,4.61123194015525,16.0150043365026,0.00100269917837156,0.0231294929629989
"YTHDF2",-0.771042935572898,4.55208250282091,16.0125168124995,0.00100335918926775,0.0231294929629989
"WDR4",-0.970832447604318,2.8813100245715,16.0111853340579,0.00100371266971743,0.0231294929629989
"PLA2G2F",2.90529060483325,2.56632670318323,15.9962160549614,0.00100769639051651,0.0231294929629989
"HES2",2.86378397843946,2.96265899820524,15.9921020088633,0.00100879436900784,0.0231294929629989
"DNASE1L1",0.774411760939392,1.66145546745264,15.988866928683,0.00100965871220652,0.0231294929629989
"SMC1A",-1.53953139882684,4.71782516905967,15.9883831805775,0.00100978803097887,0.0231294929629989
"AL583839.1",1.14441148478752,3.14623071620755,15.987619885508,0.00100999211810984,0.0231294929629989
"ZWINT",-2.5931773242449,6.00952564926551,15.9778047024765,0.00101262061695085,0.0231294929629989
"ACP1",-0.962385545633114,5.58782005274818,15.9717137423996,0.0010142556511364,0.0231294929629989
"MRPL54",-0.740805733766972,4.72731823220152,15.9702490667326,0.00101464926710392,0.0231294929629989
"IL1RAP",-1.0953242401138,2.55696549368687,15.9693788019141,0.00101488322309593,0.0231294929629989
"PGRMC1",-1.08955096149034,6.86275266761791,15.9656395391354,0.00101588915335346,0.0231294929629989
"AC138761.1",-1.15629651422405,1.26866690402465,15.9589374796897,0.00101769494587028,0.0231384253665229
"TOR2A",-0.903168157452688,4.21552602740785,15.9517050624941,0.00101964770007436,0.0231506696951697
"PGPEP1",0.983683011297562,4.80050906524653,15.9414482473817,0.00102242429364809,0.023158708528018
"FUCA2",-1.29039027191477,2.34669856250635,15.9356900740122,0.00102398680992679,0.023158708528018
"EIF3A",-0.639409336788864,6.26374928770464,15.9347363270942,0.00102424587503269,0.023158708528018
"NOXA1",1.30100793014109,3.22158925432679,15.9285927134711,0.00102591643029051,0.0231629311073951
"MT-TH",-1.07277658676169,8.51384533519605,15.9236504351623,0.00102726255247213,0.0231629311073951
"MRPL47",-0.958421313797405,5.0320451790559,15.8875273308914,0.00103716207556669,0.0233256155200278
"ATP5MD",-0.665628242964877,6.10818584218241,15.8869276913703,0.00103732731206965,0.0233256155200278
"PSMB1",-0.920212790565582,6.23284524567981,15.8476660044892,0.0010482111553916,0.0234832134914593
"TAS1R3",0.927306486323567,1.80210171840501,15.8456183844105,0.00104878230625794,0.0234832134914593
"ASH2L",-0.941419360845399,3.86642969683122,15.8387046994994,0.00105071336338967,0.0234832134914593
"SIGLEC1",0.940129613253997,0.463321382471102,15.8274205910397,0.00105387374225735,0.0234832134914593
"SMARCAD1",-0.660804770262718,3.00005996222578,15.824783324739,0.00105461391548472,0.0234832134914593
"AC015983.2",0.977560095491576,0.779566304791261,15.8199621373514,0.00105596854279818,0.0234832134914593
"C18orf21",-0.811253960330599,4.02871415496664,15.8178272260505,0.00105656902385829,0.0234832134914593
"VCP",-0.741272693871356,7.92755895645587,15.8176421915941,0.00105662108616464,0.0234832134914593
"AC009533.1",-0.917667772350053,1.19386409042138,15.8154195331635,0.00105724669170467,0.0234832134914593
"TPRKB",-0.997493089991648,4.26090058302948,15.7968692662037,0.00106248431117416,0.0235675720513835
"NT5C3A",-0.710613207004944,2.67671983917612,15.7682062710027,0.00107063488901289,0.0236909189138884
"OLA1",-0.827307153008285,2.27679651536851,15.7660559083515,0.00107124920237662,0.0236909189138884
"IGFALS",0.789522266765657,0.667028889528896,15.7592369408585,0.00107319986914272,0.0236909189138884
"PFDN4",-0.901558901975207,3.21331181624099,15.7570233725155,0.00107383395443526,0.0236909189138884
"SH3BGRL",-0.980535668161116,3.18169111430248,15.7268233533968,0.00108252721903459,0.0238225262978857
"SLC25A27",1.95075288683947,2.64625120771848,15.726191982089,0.00108270980852944,0.0238225262978857
"VRK1",-1.05575766165899,1.61199117503768,15.7165585962259,0.00108550005014693,0.0238331650897367
"AC234582.1",0.627010274310692,0.766640558412658,15.7131621557762,0.00108648573838709,0.0238331650897367
"CENPQ",-1.23849147073146,2.51418778814903,15.7094608713439,0.00108756104593973,0.0238331650897367
"ARSB",-0.902475428371716,1.50544956653579,15.6674624736181,0.00109984701248901,0.0240701812759962
"AC008494.3",-0.78272136802169,0.953894059056693,15.6533649402061,0.00110400606291257,0.0241289442588501
"ARPC5L",-0.825629719497773,5.01254210616714,15.6406828675961,0.0011077626892531,0.0241787669640976
"TRIP13",-1.60412308467375,3.06726411197631,15.630173835738,0.00111088655536057,0.0242146643292312
"NCAPG",-2.11028204963747,3.0377319787913,15.6183862818299,0.00111440230022624,0.0242589968812547
"USP7",-0.618907221944105,3.81767913505716,15.6006539475224,0.00111971480001996,0.0242686764795869
"AL031432.5",1.35837411500923,2.37587343593247,15.5998148219303,0.00111996690405216,0.0242686764795869
"PACS2",0.629149330706273,3.64789174297272,15.5975085956492,0.00112066010872388,0.0242686764795869
"SEPT2",-0.874495569168774,6.49431784300084,15.5971198825311,0.00112077699563639,0.0242686764795869
"HMGB2",-1.50639447195867,8.21356106493396,15.5815813092771,0.00112546076314682,0.02432369088782
"PPIAP34",-1.09530853443128,1.54231649612243,15.5754083476706,0.00112732759484639,0.02432369088782
"AQR",-0.556744268734985,2.54053461179017,15.5658962664958,0.00113021108876655,0.02432369088782
"HSP90AA2P",-1.05540058831195,1.43575892665934,15.5624802869483,0.00113124863931186,0.02432369088782
"PIGK",-0.794554166964059,2.00129975805776,15.5603214306964,0.00113190491239545,0.02432369088782
"AL162725.2",0.621130288213571,0.588071095708708,15.5592430450707,0.00113223289288448,0.02432369088782
"AC102953.2",0.924065779339514,5.196294358256,15.5326835399107,0.00114034464514452,0.0244628890622128
"ATP5F1E",-0.694043431520283,7.76764199481083,15.5241500846936,0.00114296481813785,0.0244628890622128
"AC008737.2",1.00487929556854,0.401951718227416,15.5233998908208,0.00114319548763548,0.0244628890622128
"CEP135",-0.811580246131521,1.25631063802042,15.5138138114806,0.00114614764200913,0.0244940429499862
"ACTBP9",-1.11285197473497,1.0209614600393,15.4669049982278,0.00116071839262729,0.0247449236720425
"TRIM54",1.33255066594722,1.72553936091393,15.4658032628014,0.00116106311511003,0.0247449236720425
"CTTNBP2",1.06595383429414,1.24419953689371,15.4614642072831,0.00116242188783144,0.0247449236720425
"RECQL",-0.75959822150085,4.55859119022666,15.427580117688,0.00117309459500677,0.0249278877210419
"HMMR",-1.98389533064308,2.58367185521719,15.4245247193031,0.00117406239663551,0.0249278877210419
"RAB3A",1.14745231572713,2.7559754634116,15.4098507208103,0.00117872297604904,0.0249944237278792
"TRAM2-AS1",-1.07918021795489,3.11197024998904,15.3927160849136,0.00118419151215498,0.0250778978706041
"MYH7B",0.799541854276937,1.42587707983774,15.3651172318117,0.00119306000655944,0.025181234272946
"ZFP36L2",0.81509113991325,7.38631442438755,15.3640424057204,0.00119340689939274,0.025181234272946
"AL390955.1",0.889130472653753,0.636077017373314,15.3631782685083,0.00119368587634735,0.025181234272946
"ARMC1",-0.745223516508595,4.02825546391387,15.3394327399312,0.00120138071978034,0.0253038326976641
"CPSF1P1",1.09675799245705,1.20831824468956,15.3357197154596,0.00120258899442778,0.0253038326976641
"AL078601.2",1.09705142596585,0.917259796217422,15.3270447630215,0.00120541730357926,0.0253307846721342
"CCDC17",1.11989543210174,2.32783835706824,15.3006957616402,0.0012140540374818,0.0254273189602831
"ALDH18A1",-0.948210174570948,3.79395639740474,15.2983775981298,0.00121481722589414,0.0254273189602831
"MSN",-0.872631775014356,4.84278093501028,15.2881553484547,0.00121818906943314,0.0254273189602831
"RUVBL2",-0.723158849957298,4.59845424998677,15.2863225761019,0.0012187947313048,0.0254273189602831
"UBBP1",-0.996049588367746,1.31196569819652,15.2847408345221,0.00121931771017215,0.0254273189602831
"GATAD1",0.672414854652777,5.88061182658777,15.2808424445117,0.00122060773513004,0.0254273189602831
"MPIG6B",0.616636496171592,0.860815108193156,15.2800078911594,0.00122088409913149,0.0254273189602831
"SELENOK",-0.647595060293371,5.19369462417127,15.2615214863447,0.0012270240497185,0.025498132145236
"NOC3L",-0.590972269722939,3.69780678387758,15.2598473867503,0.00122758179223377,0.025498132145236
"MTDH",-0.770034964692269,4.20146424338867,15.2476391918047,0.00123165773099409,0.025498132145236
"ZP3",1.08106878822832,1.55169324329294,15.2463741048023,0.00123208097690986,0.025498132145236
"TUBGCP5",-0.576289125500509,2.84588338752432,15.2424366069124,0.00123339935191986,0.025498132145236
"GPAT2P2",0.832793398889312,0.611779343457376,15.2417486796088,0.00123362985088741,0.025498132145236
"SKA3",-1.87199027173659,2.26353374619647,15.2354038265635,0.00123575806924384,0.0255099112150336
"SCP2",-0.671637761068849,2.95616619691793,15.217064097889,0.00124193299243453,0.0256050920480521
"NOP53",0.850558331622078,6.00698997411499,15.2063339594572,0.00124556193356111,0.0256476086193653
"PLP2",-1.29917728987531,7.76647169592251,15.1799857128547,0.00125452380447968,0.0257996918082065
"MRPL17",-0.901165861549312,7.14612662794141,15.1513034271938,0.00126436236899147,0.0259465867897059
"MCM2",-2.19261421417088,4.48193942692956,15.1499270755135,0.00126483666818481,0.0259465867897059
"NCAPH2",-0.883777933053197,4.65396129935543,15.1330228240525,0.0012706783822268,0.0259775336130526
"UHRF2",-0.963275703981727,2.04329230678721,15.1323963192479,0.00127089547198981,0.0259775336130526
"STAG3",0.728338262052348,0.752467151133456,15.1317890067824,0.00127110595137783,0.0259775336130526
"LBX2-AS1",1.65558214404925,3.38622472638387,15.1177083669426,0.00127599699650675,0.0260449761007675
"TMEM8B",1.20831422328404,3.94376696811437,15.1076060178307,0.00127951922932496,0.0260843459328139
"TUBBP2",-0.944963449367844,0.759846585632338,15.0903892228677,0.00128554725982264,0.0261492760793436
"NT5DC2",-1.33151213733283,6.07944481423429,15.0893873173491,0.00128589903749979,0.0261492760793436
"KIF4A",-1.6829866099854,1.93413916120173,15.081177331789,0.00128878572990897,0.0261639487020551
"C18orf54",-0.750674286444602,2.56034979975722,15.0680390947575,0.00129342046028492,0.0261639487020551
"GSS",-1.17407905275679,4.46749562860214,15.0675367018034,0.0012935980607043,0.0261639487020551
"ABHD13",-0.706839543404111,3.91018577286233,15.0574897069248,0.00129715554814973,0.0261639487020551
"NUDC",-0.783238013348147,4.12714213402275,15.0573474965657,0.00129720598184522,0.0261639487020551
"OSTC",-1.10579874888721,5.29084745558279,15.0538589108653,0.00129844387234285,0.0261639487020551
"CCNB1IP1",0.823030968270758,4.39148771226951,15.0525437002773,0.00129891090792686,0.0261639487020551
"ZEB2",-1.01214454188437,2.49415406381555,15.0508021990038,0.0012995296124522,0.0261639487020551
"CIP2A",-1.85358124627008,2.89933391263089,15.0466527076719,0.00130100514621093,0.0261639487020551
"NAA20",-0.741543248098543,5.19931312883764,15.0331614558633,0.00130581563533423,0.0262146652948965
"WRB",-0.704782514655354,2.99292661606177,15.027068178138,0.00130799485388052,0.0262146652948965
"C1orf228",0.854136298908364,1.28627764083002,15.0240938014236,0.00130906010955049,0.0262146652948965
"AL512353.2",0.727502022454568,0.374713096197605,15.0151323818926,0.00131227551286395,0.0262146652948965
"AL158151.4",1.57572523742287,2.01465910732824,15.0144503180593,0.00131252060563426,0.0262146652948965
"NPM1P9",-1.37011552992497,1.4623849583499,15.0127402136696,0.00131313534158919,0.0262146652948965
"SYPL2",1.8521652012364,2.9345179445433,15.0078996335141,0.00131487716057828,0.0262174654307752
"CCDC78",1.75454252676097,4.74248613019565,14.9952656536764,0.00131943562844827,0.0262763518706791
"KIAA1468",-0.880949872669846,1.79831325436192,14.9504374786723,0.00133575459541386,0.0265179489030284
"AL451123.1",1.07855452365573,1.78224673379523,14.949460323355,0.00133611284077155,0.0265179489030284
"ENTHD1",0.925223507974656,0.437113508336489,14.9445939718869,0.00133789856132697,0.0265179489030284
"GTF2IRD1",0.709695767774136,2.36166459753566,14.9441903827945,0.00133804678032385,0.0265179489030284
"AL591479.1",0.865355502791158,1.02462076079884,14.9246360731679,0.00134525039377186,0.026597982562775
"EVX2",0.629470163995443,0.523758241006371,14.9244078363882,0.00134533473194733,0.026597982562775
"MOCS2",-0.733453837969305,5.62037741833726,14.9097711935497,0.00135075575437634,0.0266729453548138
"FGD5-AS1",-0.881543036797724,5.63519789817558,14.9014856008308,0.00135383544248472,0.0266870442483887
"AC026471.4",0.905613634580913,4.5155845134146,14.8990822675066,0.0013547302242157,0.0266870442483887
"TMX3",-1.18576736903893,4.6990307012906,14.8638484447571,0.00136792499427882,0.0268627674542345
"EPX",0.939482584188119,0.926256638561005,14.8597254382497,0.00136947848258331,0.0268627674542345
