"","PGBObyQGBO","AveExpr","F","P.Value","adj.P.Val"
"AC022762.2",-0.211897442658158,1.51372530404264,0.156104722298827,0.699370054916437,0.999994892125812
"FAM120B",0.113294807551518,2.18671380309848,0.156089538705575,0.699383878714805,0.999994892125812
"COL15A1",0.139333354638445,1.36573128717893,0.155954787854781,0.699506596080475,0.999994892125812
"AC104837.1",-0.211383971830819,1.85197147302669,0.155906818972274,0.69955029618126,0.999994892125812
"LINC00308",0.102292247618069,1.35998860078233,0.155865618144639,0.699587836780085,0.999994892125812
"RPL24P4",-0.655116398635678,5.13785391450533,0.155817925379143,0.699631299807558,0.999994892125812
"LARP1B",-0.103402857971868,0.997504364177323,0.155792666215078,0.699654321948929,0.999994892125812
"R3HDM2",0.097853196175105,1.18597753458594,0.155755815306732,0.699687913140977,0.999994892125812
"ACOT2",0.351895130381166,2.89152759084893,0.155752015239101,0.699691377330025,0.999994892125812
"PLRG1",0.254984201714989,3.66350857659415,0.155707868684693,0.699731625491632,0.999994892125812
"LEF1",0.123526467101486,1.62699558371378,0.155662672913964,0.699772837110184,0.999994892125812
"STXBP1",0.110415275570487,2.07609589502283,0.155613841965345,0.699817371294616,0.999994892125812
"DBN1",-0.405405423640445,5.37427184754896,0.155556546382333,0.699869635676324,0.999994892125812
"SEC24C",0.254404206319688,2.86629049118018,0.155529977833534,0.699893875013802,0.999994892125812
"RN7SL811P",-0.19011351792163,2.62378884514276,0.155516692201352,0.69990599682654,0.999994892125812
"PHKA2-AS1",-0.172144127041021,0.855026509751116,0.155268011753183,0.70013300438128,0.999994892125812
"FAM46C",-0.116503592004672,0.75207764938746,0.155246503315227,0.700152648278028,0.999994892125812
"AC106782.5",-0.112218527232783,0.655426991996743,0.155227539501076,0.700169969457108,0.999994892125812
"GALNT12",-0.121875351272003,0.624025548073737,0.15519041533083,0.700203881522577,0.999994892125812
"AL132642.2",-0.138071330033543,0.816236642190657,0.155081611633407,0.700303298406027,0.999994892125812
"APOL6",0.143944306303659,1.76255104389348,0.155047604270748,0.700334380190113,0.999994892125812
"ZNF232",-0.191060999577134,2.64828677012237,0.1550179947,0.700361445749663,0.999994892125812
"CNTD1",0.100386547517963,0.803136951538645,0.154973177838526,0.700402417742076,0.999994892125812
"SEMA3B",0.289381476975082,2.36488948688049,0.154952862324774,0.700420992647962,0.999994892125812
"DDX10",-0.111648970110217,1.18489497068061,0.154941728963522,0.700431172718552,0.999994892125812
"KIF26A",-0.136626833738251,0.515530369113442,0.154805844341784,0.700555456617903,0.999994892125812
"SNAP23",0.171627920093047,2.05683850750147,0.154776797728659,0.7005820317112,0.999994892125812
"KLF2",0.353805001983938,3.28389053721432,0.154711835415263,0.70064147702369,0.999994892125812
"PIAS3",0.205318291583279,4.54838507867012,0.154676777631162,0.700673563524637,0.999994892125812
"PAN2",0.197904783106994,4.65473089117437,0.154648475171291,0.70069947033164,0.999994892125812
"SYNGR1",0.197362453437289,2.30643600945241,0.154542988883209,0.700796052099747,0.999994892125812
"PQBP1",-0.357765267570974,4.65571638812423,0.154364337509917,0.700959710405223,0.999994892125812
"MTMR14",0.170553253217492,2.30531157549949,0.154342107744104,0.700980082283364,0.999994892125812
"CDK5",-0.403854423823566,4.46396130015882,0.154274699289236,0.701041867417779,0.999994892125812
"GTPBP8",-0.169327040638217,1.37256041197966,0.154256567866331,0.701058488971078,0.999994892125812
"UBR5",0.115632574579412,2.73732866426202,0.154211757262471,0.701099572913008,0.999994892125812
"BNIP3P1",-0.302854071235131,1.42249771464412,0.154032697859947,0.701263810300691,0.999994892125812
"CFLAR",0.126900630556984,2.57635347744923,0.153990043449292,0.701302950293116,0.999994892125812
"TOR1AIP2",0.146429169841293,4.18418958622406,0.153978844283527,0.701313227773735,0.999994892125812
"NKIRAS2",-0.197430559909926,4.60191860087904,0.153830168176698,0.701449709168837,0.999994892125812
"SOBP",0.11754512973427,2.54062261008925,0.153758671828353,0.701515368581116,0.999994892125812
"TNFRSF12A",0.537807061674257,4.77966117856482,0.153757572233341,0.701516378544314,0.999994892125812
"MRPL58",-0.26558575510757,4.0157087740459,0.153679358316296,0.701588227758622,0.999994892125812
"AMN1",-0.108418584458155,0.987745626354252,0.153679128398256,0.701588438998314,0.999994892125812
"HIST1H2AG",0.163382649796147,3.82311556615858,0.153556562335194,0.701701074088793,0.999994892125812
"FAM200B",0.236509953943695,2.56245860961257,0.153457303385774,0.70179232887789,0.999994892125812
"AC003002.2",0.10740347714234,0.654027444653722,0.153450742804945,0.701798361628672,0.999994892125812
"PAXBP1",0.124085399121078,3.51833774398855,0.153399883755512,0.701845133916369,0.999994892125812
"TFB1M",0.158801037966832,2.70131396088047,0.153262258080714,0.701971745981409,0.999994892125812
"LBX1",-0.296084168306904,1.63438941539318,0.153222524268806,0.702008312364894,0.999994892125812
"PTCH2",-0.154619974233271,1.46534640134459,0.15310109309174,0.702120097708805,0.999994892125812
"AC092437.1",0.222005062378454,1.07766275178607,0.153049278403305,0.702167812216722,0.999994892125812
"CERS6",0.0867779026861104,0.948572766444067,0.152960995531512,0.702249130766592,0.999994892125812
"IDUA",0.252728996983454,3.3447436540939,0.152861384910093,0.702340916239491,0.999994892125812
"KLHL12",0.227776126754908,3.27617939913353,0.152835480794799,0.702364791093798,0.999994892125812
"RPIA",-0.242034125271717,2.01762147867272,0.152797270790642,0.702400012121303,0.999994892125812
"AL807752.1",-0.118605033329212,2.12258250392965,0.152765630391827,0.702429181327186,0.999994892125812
"LINC01138",0.0854171182275417,0.792205942217976,0.15268632325973,0.70250230981785,0.999994892125812
"AC079054.1",-0.20568072640492,0.378274090549363,0.152672172673372,0.702515360285281,0.999994892125812
"KLF6",0.249380781237227,6.61927948738977,0.15265158097417,0.702534352365968,0.999994892125812
"COL20A1",-0.219506884960965,2.42190053316645,0.152633394413569,0.702551127384396,0.999994892125812
"E2F6",0.185588468069005,3.56951860119173,0.152612614502084,0.70257029589437,0.999994892125812
"ZNF610",0.108592301461606,0.859247294382594,0.152589477607528,0.702591640397921,0.999994892125812
"PPP1R15A",0.37084250385624,5.92768927167671,0.152556099290749,0.702622436246823,0.999994892125812
"NEFL",-0.257612452057672,5.36051106777797,0.152536565553057,0.702640460483515,0.999994892125812
"RUNDC3A-AS1",-0.111270387909854,0.845854887125068,0.152458639937341,0.702712377628415,0.999994892125812
"SGK2",-0.109722139388297,0.575999073970349,0.15238436664052,0.702780943958735,0.999994892125812
"RREB1",0.0858360906834268,1.4790020439878,0.152286788729397,0.70287105376799,0.999994892125812
"EXOG",0.105457814002284,2.99354612290268,0.152238979610666,0.702915216076442,0.999994892125812
"WHRN",0.114318163840635,2.17808728944065,0.152235896461723,0.702918064323893,0.999994892125812
"MANBA",0.121625035552558,1.35508900187117,0.152182248450505,0.70296763032396,0.999994892125812
"TRIM60P17",0.130236586592006,0.449252595645421,0.152177196166911,0.702972298708664,0.999994892125812
"RNF5",-0.31340259835278,6.36945837948917,0.152171969168783,0.702977128626977,0.999994892125812
"CITED4",0.539160995782062,3.4365777348643,0.151993056758254,0.703142507744363,0.999994892125812
"C8orf46",-0.122870010646262,1.00268076711428,0.151828200210615,0.703294994373584,0.999994892125812
"GPATCH1",-0.150610902669217,1.61782423274753,0.151827839156637,0.703295328441623,0.999994892125812
"RPS23P9",-0.128358133474462,0.642318529129399,0.15179211352778,0.703328386143696,0.999994892125812
"TUBA1A",-0.418670256890231,8.89030946935167,0.151775821583048,0.703343462935427,0.999994892125812
"LURAP1",0.100207939950036,0.928266204310845,0.151740806487563,0.703375869572677,0.999994892125812
"XPR1",-0.0930595908853324,1.22493323959863,0.151686409609731,0.703426222759114,0.999994892125812
"FTSJ1",-0.288686715182242,4.00560991049831,0.151677915371692,0.703434086509243,0.999994892125812
"RAB1B",-0.142577387013289,1.01772519719128,0.151580256507854,0.703524514991234,0.999994892125812
"AC007325.4",0.142962297179404,0.671077985843916,0.15136910461001,0.703720149551716,0.999994892125812
"UCK2",-0.206464189200778,3.28434550318016,0.151329719894441,0.703756657458947,0.999994892125812
"CRELD1",0.30460295386802,4.17362500374378,0.151205155355618,0.703872159667119,0.999994892125812
"FAM76B",0.21771522930056,2.45817855047187,0.150994449399842,0.704067662157039,0.999994892125812
"PUM2",0.135792153495893,3.84604428892113,0.150886420103659,0.704167958030441,0.999994892125812
"CTDSPL2",0.145398561938511,2.1406063193481,0.150860159263182,0.704192345250717,0.999994892125812
"CHRM3",0.0933117067803448,1.72294385243336,0.150789536034202,0.704257941982751,0.999994892125812
"NUDT13",-0.114677410111697,1.03147244857101,0.150770547463698,0.704275582113382,0.999994892125812
"AEBP1",0.335809509501953,7.56893112555522,0.150753124609462,0.704291768848718,0.999994892125812
"LINC02475",-0.171668838375533,1.06880561877148,0.150735328631731,0.704308303356062,0.999994892125812
"LINC00511",0.0900106314394504,2.00763324287858,0.15061239872577,0.704422550313373,0.999994892125812
"AC007842.1",0.156856179769069,3.16923513120213,0.150525285657994,0.704503543059851,0.999994892125812
"GNG2",-0.0926345922970913,0.765747957303169,0.150492244947126,0.704534269536909,0.999994892125812
"AL162595.1",0.168457550538069,2.65884759842108,0.150359201125623,0.704658034348231,0.999994892125812
"ZNF711",-0.152913301850902,3.34938363716346,0.150348860373828,0.704667656555239,0.999994892125812
"MCUB",-0.184913771023107,1.26773881118431,0.150272621857054,0.704738609361967,0.999994892125812
"RNF44",-0.251597244070514,5.10900500769364,0.150155201102436,0.704847930053611,0.999994892125812
"IRGQ",0.119359149723515,0.86345450798325,0.150116871990895,0.704883625834612,0.999994892125812
"AC105206.2",-0.1852996125763,2.07053026207605,0.149969407013211,0.705021008822318,0.999994892125812
"TMEM119",-0.131983923412467,0.717407973816295,0.149883818454456,0.705100781738186,0.999994892125812
"DBNL",0.241163741168003,4.83035367010936,0.149871992182851,0.705111806505597,0.999994892125812
"ABHD5",0.138021232373219,1.71131594525915,0.149867069675095,0.705116395547983,0.999994892125812
"SPATA7",0.117019683561006,1.21200505763923,0.149847772341958,0.705134386465243,0.999994892125812
"CSPG4P13",-0.0984598470163646,1.01894403046307,0.149840273525117,0.705141377979957,0.999994892125812
"CDK19",0.106495654007805,1.60864924309562,0.149749519184346,0.705226008795127,0.999994892125812
"AC002310.4",0.0917922813836534,1.773537687445,0.149723689950559,0.70525010067311,0.999994892125812
"KLHL22",0.18867428456498,2.05775113852736,0.149656530477252,0.705312754069843,0.999994892125812
"SCAMP5",-0.197305502243339,1.54240753682452,0.149638163602439,0.70532989145472,0.999994892125812
"FMR1-AS1",-0.154927226348918,0.769683084991562,0.149603971209604,0.705361798236565,0.999994892125812
"GNB5",0.145338127386424,1.03138498969068,0.149590786024994,0.705374103179164,0.999994892125812
"ATG16L1",0.169078700541602,1.91010895836759,0.149589331602986,0.705375460542565,0.999994892125812
"CNNM3",-0.146222007129387,1.35601813511514,0.149584296873041,0.705380159346675,0.999994892125812
"KIFC2",0.436858668629444,2.53351509703748,0.149514098871275,0.705445683171048,0.999994892125812
"PPARD",-0.143546640236177,2.25969231572075,0.149504705919219,0.705454452040382,0.999994892125812
"FCHO2",0.111383767440403,1.05161223224027,0.149502063008876,0.705456919409122,0.999994892125812
"AC015818.6",-0.135935619590659,0.374531622533637,0.149481518176824,0.705476100519691,0.999994892125812
"ST13P6",-0.350416649233764,2.8889809554668,0.149370055629808,0.705580191070917,0.999994892125812
"FAM210A",-0.120301426363901,1.27291985139531,0.149366302120153,0.705583697111594,0.999994892125812
"AC073136.1",0.191615493150182,1.57273041050727,0.149341640302911,0.70560673424489,0.999994892125812
"DNAJC3",0.1195415439648,1.45381944802446,0.149283546776202,0.705661009372842,0.999994892125812
"TMEM175",0.236165184554096,2.21958772023978,0.149279760187352,0.70566454749995,0.999994892125812
"CD14",-0.148251871658296,0.617943758657631,0.149260934469789,0.705682138716858,0.999994892125812
"AC090114.2",0.26357852114339,3.25574133856024,0.149167635227419,0.705769338825079,0.999994892125812
"ANO6",0.105920433315235,2.00974617456311,0.149099210469371,0.705833310631188,0.999994892125812
"GID4",-0.109897114110197,2.65021126792756,0.149021153128984,0.705906308927901,0.999994892125812
"TTPAL",0.142687359913427,3.45684303370099,0.148991878249752,0.705933692160146,0.999994892125812
"METAP1",-0.160937876107456,2.4508839814336,0.148924644240488,0.705996593532326,0.999994892125812
"FAM107B",-0.119607758548401,1.01346691073759,0.148918499510679,0.706002343109237,0.999994892125812
"CNST",0.10496243897764,1.86791261787437,0.148841564797596,0.706074341972513,0.999994892125812
"ATF2",0.120171776431127,2.64385646122638,0.14881363807913,0.706100482348806,0.999994892125812
"AP000265.1",-0.164297346503612,1.16950254396318,0.148733890300786,0.70617514468262,0.999994892125812
"PUM3",-0.180549828414153,2.28658091062004,0.148621573879889,0.706280338129064,0.999994892125812
"RBM23",0.238620369803957,4.02699835788417,0.148613555552989,0.706287849704074,0.999994892125812
"ST6GALNAC4P1",0.247527490261429,1.20390002388748,0.148606987336633,0.706294002989296,0.999994892125812
"TYSND1",-0.278169374711779,4.12005683773837,0.148594884966692,0.706305341233952,0.999994892125812
"AC091563.1",0.243583375123879,4.77319781795957,0.148499925363177,0.706394323802129,0.999994892125812
"PIK3R4",0.159923274112205,2.2383889166733,0.148427040449052,0.706462643484639,0.999994892125812
"MUL1",0.390426371481509,3.28331676475837,0.148297269207214,0.706584334464863,0.999994892125812
"C11orf74",-0.135919094041583,1.01446062440798,0.148256014944595,0.706623032930923,0.999994892125812
"C3orf52",-0.100982395343569,1.02355792036874,0.148224951706781,0.706652175845192,0.999994892125812
"WAPL",0.0949021215490786,2.84754376660532,0.148201540400184,0.706674142206385,0.999994892125812
"TET1",-0.114306834263787,1.60068613171406,0.148167579307308,0.706706010793017,0.999994892125812
"C14orf178",0.138451056350517,1.45884058163097,0.148143948114613,0.706728188449824,0.999994892125812
"PREP",0.142381214293695,2.13294361299107,0.148107128439466,0.70676274745853,0.999994892125812
"TFPT",0.209858336070556,3.37462966355309,0.147922897452228,0.706935741727487,0.999994892125812
"SH3D19",0.0794099666104569,1.66169457349396,0.147906239373493,0.706951389935113,0.999994892125812
"FNDC4",0.463768811020037,3.80649199939669,0.147884687132667,0.706971637117537,0.999994892125812
"AC007969.1",-0.347214496489669,5.16313809932608,0.147861035684025,0.706993858359801,0.999994892125812
"AC141557.1",0.182712903650679,1.59140303045937,0.147793687428866,0.707057145330031,0.999994892125812
"DDX12P",0.174528764038781,1.27154081359616,0.147777548781832,0.707072313251563,0.999994892125812
"MFSD11",0.217107321586394,2.34177251814424,0.147746669396672,0.70710133794132,0.999994892125812
"MIR22HG",0.240786059562768,1.71109624443811,0.147720641451713,0.707125805308047,0.999994892125812
"NACC1",-0.237653886305608,3.70605170472648,0.14769705543847,0.707147979311053,0.999994892125812
"ELF2",0.109670574567094,1.27831971502139,0.147674452729017,0.707169230800318,0.999994892125812
"EIF3J-AS1",0.19247515308131,3.06651138681521,0.147588311378075,0.707250239769523,0.999994892125812
"RN7SL155P",-0.215636772398993,1.50544308586173,0.14753602917381,0.70729942029592,0.999994892125812
"BBS10",0.237234046128043,4.90316609003556,0.147496833268727,0.707336297492118,0.999994892125812
"CASP7",0.215462182501224,2.0691265106058,0.147456153421629,0.707374576842392,0.999994892125812
"IARS",0.238895383075184,4.63680075029619,0.147397705581843,0.70742958640406,0.999994892125812
"ADRA2C",0.386926192257627,2.25173534148865,0.147365605518403,0.707459803504767,0.999994892125812
"TBC1D25",-0.215088509495974,2.65403373145282,0.147299686794425,0.707521867434395,0.999994892125812
"MXD1",0.100748508430035,3.11671187840065,0.147202200046483,0.70761368281595,0.999994892125812
"Z99916.1",0.122918083133259,0.269653435439844,0.147163680300997,0.707649971341554,0.999994892125812
"CEPT1",0.146160973930616,2.19209772808657,0.147040436209109,0.707766113564147,0.999994892125812
"BCL9",-0.105738441195926,2.55758670021523,0.147028618132947,0.707777253588809,0.999994892125812
"DNASE1L1",0.123678288051322,0.741270669401643,0.1469790423417,0.707823990657959,0.999994892125812
"HIST3H3",0.211074738985253,0.973767152545679,0.146886416259305,0.707911337386683,0.999994892125812
"RRP1B",-0.251150177142169,3.80591938695893,0.146807598952705,0.707985687480007,0.999994892125812
"GADD45A",0.356814396151248,5.8583319013451,0.146802283067883,0.707990702901608,0.999994892125812
"SKAP2",0.129306451280073,1.43452970824916,0.146766244542012,0.708024707236117,0.999994892125812
"BIRC2",0.247771619546152,3.10291234736443,0.146742330263086,0.708047274340961,0.999994892125812
"PARP3",0.255414791982818,3.54299549461169,0.146645487192214,0.70813868365742,0.999994892125812
"CR382287.2",-0.189134766647062,0.748676436467058,0.146632440909201,0.708151000595994,0.999994892125812
"RNU6-945P",-0.364227848947956,1.42241461463627,0.146538005808534,0.708240175259553,0.999994892125812
"RBM48",0.154928681055432,4.379801546604,0.146523418278164,0.70825395316482,0.999994892125812
"ZNF28",-0.105909872923447,1.01438607706074,0.146467059136395,0.708307191760075,0.999994892125812
"UBE2Q2P2",-0.0895101608291637,1.0975760471335,0.146435128709911,0.708337359488271,0.999994892125812
"AL360181.4",-0.15248768316664,0.270739648510085,0.146373444113288,0.708395649598474,0.999994892125812
"SUCLG2P2",-0.239730142010904,2.00193147305592,0.146331413381683,0.70843537552534,0.999994892125812
"TRPS1",0.0955865917594747,1.35833856529283,0.146298727033964,0.70846627403819,0.999994892125812
"AP000894.4",-0.255222522233208,2.15857791424398,0.146206361029239,0.708553609505047,0.999994892125812
"CEP83",-0.0887364373051431,1.18064151123015,0.146067294597299,0.708685162122336,0.999994892125812
"SCML2P2",-0.210039568161485,0.858319950904212,0.146013079991976,0.708736467100496,0.999994892125812
"POLR3F",0.162630301225459,3.12564428428516,0.145940451849075,0.70880521464061,0.999994892125812
"NCOA5",0.150793643145787,4.00214800624703,0.145892860469311,0.708850273882292,0.999994892125812
"FAM117A",0.084438447585846,0.833923540935632,0.145755880345191,0.708980013289829,0.999994892125812
"TLE6",-0.199783148803309,1.06708135618356,0.145651272474107,0.709079139076896,0.999994892125812
"PUS7",-0.201470316731367,3.25358728236678,0.145642064354637,0.709087866604603,0.999994892125812
"MPDZ",0.0869617722493892,1.8445213690195,0.145591599979964,0.709135702795399,0.999994892125812
"LAMB1",0.256717602456847,5.58179860630564,0.14555136516219,0.70917384904757,0.999994892125812
"PCID2",0.183075191299172,3.66849203327584,0.145536689735719,0.709187764197368,0.999994892125812
"GNRH2",0.169550174832985,0.671944487554949,0.145441485398974,0.709278056058827,0.999994892125812
"KLLN",-0.129241647380712,1.05232924094477,0.145248452028588,0.709461233879911,0.999994892125812
"AL118506.1",0.247263409249695,2.86265725901145,0.145245492241258,0.709464043645816,0.999994892125812
"CCDC194",-0.127775077579801,0.493749716395957,0.145164329575656,0.709541105344012,0.999994892125812
"CHCHD2P2",0.321659654907153,1.74802872672931,0.144944792270392,0.709749674664495,0.999994892125812
"PTK2",0.115733726150998,2.15329930131278,0.144929823958139,0.709763901806411,0.999994892125812
"PPIAP26",0.218679980638377,0.660109117295573,0.144847662951732,0.709842009643087,0.999994892125812
"CCNL2",0.260349982440857,6.37518325263062,0.144834221179104,0.709854790739992,0.999994892125812
"ALDH5A1",-0.191275430984043,2.27268767854555,0.144764072087956,0.709921503051432,0.999994892125812
"PDCL3P4",0.227480661314811,2.9542789554434,0.14475615266724,0.709929035652046,0.999994892125812
"GMCL1",0.163165953936736,2.79586279943442,0.144755347277131,0.709929801716608,0.999994892125812
"TSPAN11",-0.0752289197958949,1.53687907403822,0.144741597699421,0.709942880310186,0.999994892125812
"GALM",-0.178134962881431,1.37405867932977,0.1445925810901,0.710084670883095,0.999994892125812
"C12orf4",0.133965529513875,1.96213291521998,0.144559080850706,0.710116558256246,0.999994892125812
"BEX5",-0.205835963345265,1.27646541489328,0.144530648585709,0.71014362499815,0.999994892125812
"USP47",0.120864276821773,2.50036334968658,0.144502185175883,0.710170724467202,0.999994892125812
"HOMEZ",-0.115914060203769,2.38381317707738,0.144497543163883,0.710175144330355,0.999994892125812
"PRKCD",0.244303256727162,2.58632430502999,0.144433173172725,0.71023644226928,0.999994892125812
"UHRF2",0.13651679738381,1.57677771880754,0.144217988264899,0.710441472005228,0.999994892125812
"MIR4482",-0.194533735918867,0.367371494440833,0.144202201904784,0.71045652031079,0.999994892125812
"NRM",0.245991970723454,5.35366201089114,0.144193364580079,0.710464944881896,0.999994892125812
"ZNF112",0.121863478679541,0.73825683479287,0.144149240980254,0.710507012114506,0.999994892125812
"AC209007.1",0.13561770887538,0.506146694856633,0.144147468807134,0.710508701851192,0.999994892125812
"AL445307.1",0.13301148340704,1.53910557407423,0.144130070475357,0.710525291498669,0.999994892125812
"GPR107",0.200226870889815,2.83526758294454,0.14408515451838,0.710568125078388,0.999994892125812
"RPE",0.153356485517154,4.30073834559518,0.144084056167066,0.710569172604816,0.999994892125812
"EPS15",0.158133672553863,1.92202919122134,0.144078726498485,0.710574255714801,0.999994892125812
"NOL9",-0.181594291283908,2.97184983330189,0.143999882549393,0.710649464897241,0.999994892125812
"AL021407.3",0.251838059482296,0.570359145226881,0.143978994538612,0.710669393934601,0.999994892125812
"MOCS1",0.12476984720872,1.18769166262537,0.143974352150624,0.710673823415994,0.999994892125812
"MIA3",0.118814706294342,3.94915397797897,0.143965432469953,0.710682334258486,0.999994892125812
"AC090241.2",0.115214439533765,1.85206488715306,0.143942288753861,0.710704418588919,0.999994892125812
"INTS3",0.151436630820717,4.8708317168089,0.143939025299945,0.710707532825522,0.999994892125812
"ABR",0.178269598658694,2.35591352487975,0.14389870235228,0.710746015418135,0.999994892125812
"FAM229B",-0.220513413077893,2.34167553448471,0.143815979243682,0.710824982484481,0.999994892125812
"TRIM44",0.127417306783688,2.67767458703657,0.143732165274527,0.710905017602269,0.999994892125812
"TRAF6",0.0934009446064503,2.51427376705217,0.143686081451645,0.710949035149903,0.999994892125812
"AC010627.1",0.155101080203072,0.621610653119721,0.143648048310074,0.710985369119637,0.999994892125812
"AC008608.2",0.355682479097528,1.95267424156159,0.14364536996724,0.710987928013673,0.999994892125812
"DEPDC1B",-0.130791865296097,1.08933314414106,0.143625823819249,0.711006603275176,0.999994892125812
"IL13RA2",0.319260291909078,2.26963950090721,0.143450618304688,0.711174067918723,0.999994892125812
"PLEC",0.346621665321603,3.61350780113553,0.143432451213051,0.711191439104535,0.999994892125812
"TAF1B",0.108902814233103,1.61873733595706,0.143300833246317,0.71131732874943,0.999994892125812
"NDUFAF8",-0.43045808565826,4.87109217546954,0.143285004941985,0.711332472658259,0.999994892125812
"PQLC1",-0.174135982427344,1.07229226025176,0.143274474937506,0.711342547893083,0.999994892125812
"KIZ",-0.0818238050591165,0.949428097186058,0.14310874128071,0.711501180107338,0.999994892125812
"BNIP1",-0.245539635444513,1.54998096904338,0.143005151692701,0.711600384814786,0.999994892125812
"MAGEE1",-0.395843501878724,2.4654365538241,0.143000139817789,0.711605185590457,0.999994892125812
"PRMT3",0.136929702734597,1.73605864923318,0.142989981666143,0.711614916180089,0.999994892125812
"STXBP4",-0.0815179001540918,1.27995905762155,0.142968967709302,0.71163504691284,0.999994892125812
"SUPT20H",0.102470442000374,2.78492600065121,0.14295227307833,0.71165104107801,0.999994892125812
"OSBP",0.155335832829293,3.75809204296631,0.142940473904776,0.711662345836399,0.999994892125812
"ACADSB",-0.123701421956635,1.81600048863669,0.142923036166674,0.711679053873919,0.999994892125812
"ZC3HAV1",0.123232673878058,3.46250385075028,0.142869925959107,0.71172994886731,0.999994892125812
"MNX1",-0.252631138542802,2.48004832711499,0.142847535540235,0.711751408654052,0.999994892125812
"C3orf62",0.172020717082012,3.56534932784073,0.142764886395911,0.711830639367444,0.999994892125812
"TET3",0.0801753688813949,2.43218596074511,0.142678219261638,0.711913750275545,0.999994892125812
"FBXW2",0.158002975747006,3.64112312672808,0.142645780044059,0.711944865890289,0.999994892125812
"AC079781.5",0.108629029395483,1.3279507477851,0.142609632669479,0.711979543162409,0.999994892125812
"AL355482.1",-0.175422363277172,1.31714579919631,0.142593328470413,0.711995185931872,0.999994892125812
"NOB1",-0.298245750190357,4.20946693686983,0.142530404471729,0.712055566890409,0.999994892125812
"NADK2",0.146290225002205,2.55312790023964,0.1424525707935,0.712130276210167,0.999994892125812
"TMEM43",0.268246976170899,3.1929536966169,0.142361618325292,0.712217607509873,0.999994892125812
"NFATC4",-0.302670813742611,4.2292352701045,0.142279711495372,0.712296280817933,0.999994892125812
"PRCP",0.199573964720456,2.53450134226402,0.142245546084777,0.712329105154097,0.999994892125812
"HADHA",-0.200217508433997,5.25855021602099,0.142059293296964,0.71250812696338,0.999994892125812
"QKI",0.125732792675344,3.38934170215366,0.141998388325705,0.712566696714233,0.999994892125812
"PTPRA",0.181532038968069,2.38842802121749,0.141974432349943,0.712589738132711,0.999994892125812
"ACTR2",0.246742043787176,5.04353599540563,0.141895860007209,0.712665326566922,0.999994892125812
"BORA",-0.121865371416628,1.22087333472265,0.141828164834786,0.71273047023519,0.999994892125812
"PTOV1-AS1",0.100895212505987,2.02052210347228,0.141788710178653,0.712768446059596,0.999994892125812
"SNHG8",-0.502787370356514,4.89631415838588,0.141736501599319,0.712818707119001,0.999994892125812
"AC239799.2",-0.17882737034271,2.12363330403263,0.141730431720545,0.712824551266531,0.999994892125812
"NAA11",0.113149552963591,1.18441804192187,0.14170852975753,0.712845639920695,0.999994892125812
"AC079305.3",0.0919384526169251,0.947088913494819,0.141625004134893,0.71292608112281,0.999994892125812
"SNRPF",-0.371674058460811,2.49668976079334,0.141603603262577,0.712946696101542,0.999994892125812
"MFSD2A",-0.276882238303734,2.35150266956152,0.141526670067786,0.71302081893056,0.999994892125812
"ENHO",-0.246547469666032,1.18998914660276,0.14151396898142,0.71303305827697,0.999994892125812
"RELT",0.224558130586368,1.61097724618566,0.141488572600026,0.713057533285029,0.999994892125812
"NARS",0.250795416044936,5.2666647433258,0.141472512785981,0.713073011758622,0.999994892125812
"CCDC136",-0.17449312543176,4.32472074581167,0.141440200330712,0.713104157617264,0.999994892125812
"TFAP2E",0.100376643949039,0.670727240700528,0.141412962246403,0.713130415488952,0.999994892125812
"KDM8",-0.138441135460584,1.06889626655941,0.141273027077684,0.713265360738866,0.999994892125812
"DGUOK",-0.198091060585446,2.79017076983757,0.141260760739023,0.713277193340582,0.999994892125812
"HDAC8",-0.0965623817862937,1.05228544959633,0.141186560374191,0.713348782592853,0.999994892125812
"ZNF184",0.112046751116609,2.78266384248676,0.141184777803759,0.713350502700828,0.999994892125812
"LDHBP1",-0.167121910479472,1.28595990561629,0.141130318548567,0.713403059690646,0.999994892125812
"AC009283.1",0.195291909362405,4.68257635632668,0.141088710798914,0.713443221941962,0.999994892125812
"INTS5",-0.375377272745791,3.62842911460828,0.141061609527494,0.713469385350471,0.999994892125812
"MT-TQ",-0.378116949660098,6.0274639301508,0.141057765020075,0.713473097049584,0.999994892125812
"ANO1",0.101025536965031,0.51088580298628,0.141042469789787,0.713487864483313,0.999994892125812
"TXNP4",0.139336325163407,0.45813282522475,0.141034120547596,0.713495926004701,0.999994892125812
"IQCG",0.124229314336445,1.46684622530709,0.141024966061069,0.713504765336678,0.999994892125812
"CCDC8",-0.106306822280524,0.633692248062419,0.140966677061384,0.713561055408691,0.999994892125812
"SDE2",0.120986236202164,3.76132866127831,0.140936154271534,0.713590536809757,0.999994892125812
"AL365181.4",-0.153792238695845,0.542493615488859,0.140919752514988,0.713606380481641,0.999994892125812
"ZNF275",-0.12855402608637,3.7342887865613,0.140891785533046,0.713633398308107,0.999994892125812
"CTBP2P4",0.210160897271352,1.08180489395011,0.140834533593689,0.713688716829178,0.999994892125812
"FAM122C",0.127796737650513,1.7795580276019,0.140813345425658,0.713709192744404,0.999994892125812
"NCDN",0.184410736557745,5.37830366857474,0.140760040220169,0.713760713901982,0.999994892125812
