"","PSVZ","QSVZ","M","No_data","subventricular_zone"
"Spred2",6.3749872837568,7.33490298609287,6.85494513492483,6.85494513492483,6.85494513492483
"Pag1",3.18358226179441,3.71190309536813,3.44774267858127,3.44774267858127,3.44774267858127
"Setd7",7.42949362569624,9.05621990500232,8.24285676534928,8.24285676534928,8.24285676534928
"Espn",3.51685622129633,3.83609054767565,3.67647338448599,3.67647338448599,3.67647338448599
"Hspe1-ps2",2.65909330783331,3.15040370394411,2.90474850588871,2.90474850588871,2.90474850588871
"Adra2a",3.42923745984981,5.21066504487667,4.31995125236324,4.31995125236324,4.31995125236324
"Sfrp5",4.07721123536764,5.7638288327225,4.92052003404507,4.92052003404507,4.92052003404507
"Stt3a",6.25073855166974,7.37913612166172,6.81493733666573,6.81493733666573,6.81493733666573
"Prosc",6.27078570401704,8.10881011256303,7.18979790829003,7.18979790829003,7.18979790829003
"Wdr1",7.82524146626907,8.87102363673657,8.34813255150282,8.34813255150282,8.34813255150282
"Ptk2",8.25912219047586,9.31016557891952,8.78464388469769,8.78464388469769,8.78464388469769
"6720475J19Rik",7.43071885495891,8.80923643648552,8.11997764572221,8.11997764572221,8.11997764572221
"Lman2",8.89059326487886,9.81770948054651,9.35415137271268,9.35415137271268,9.35415137271268
"Msmo1",8.32440670472325,11.6374167040939,9.98091170440856,9.98091170440856,9.98091170440856
"Rab33b",7.59747797275478,9.1561695320584,8.37682375240659,8.37682375240659,8.37682375240659
"B3galt2",3.0184274785004,4.13142181100344,3.57492464475192,3.57492464475192,3.57492464475192
"Efnb3",5.16024485007636,7.86060470130401,6.51042477569019,6.51042477569019,6.51042477569019
"Npc1",7.35346267246434,11.5645957595371,9.45902921600072,9.45902921600072,9.45902921600072
"Gpm6b",12.4748519690054,13.3240331691201,12.8994425690628,12.8994425690628,12.8994425690628
"Crbn",6.40510172631634,8.32422751097252,7.36466461864443,7.36466461864443,7.36466461864443
"Mettl3",8.79014249313625,9.3053238844072,9.04773318877173,9.04773318877173,9.04773318877173
"Paqr4",5.32340046828855,10.3851437604779,7.85427211438321,7.85427211438321,7.85427211438321
"Rnf10",8.55560300573423,8.64981195603457,8.6027074808844,8.6027074808844,8.6027074808844
"Irs1",4.01951380852731,6.89993371006437,5.45972375929584,5.45972375929584,5.45972375929584
"Ube2b",9.14155608554675,9.89503228510291,9.51829418532483,9.51829418532483,9.51829418532483
"Slc25a20",5.24873312650793,9.28595489904633,7.26734401277713,7.26734401277713,7.26734401277713
"Col1a2",2.58496250072116,4.95209861022832,3.76853055547474,3.76853055547474,3.76853055547474
"St6galnac6",4.37298836607341,6.43074004626818,5.40186420617079,5.40186420617079,5.40186420617079
"Avpi1",4.63763930543589,6.2287571737918,5.43319823961384,5.43319823961384,5.43319823961384
"Impa1",6.20059241181441,9.09462770524377,7.64761005852909,7.64761005852909,7.64761005852909
"Thy1",7.44925300413872,10.8225277508688,9.13589037750378,9.13589037750378,9.13589037750378
"Fgf1",2.9357849740192,7.23535891413829,5.08557194407875,5.08557194407875,5.08557194407875
"Rala",6.87489245833616,6.76822157097595,6.82155701465606,6.82155701465606,6.82155701465606
"Lipa",2.92437973557323,4.77590935279911,3.85014454418617,3.85014454418617,3.85014454418617
"Scg5",9.22608480831152,9.5137788921624,9.36993185023696,9.36993185023696,9.36993185023696
"Cfh",3.0184274785004,3.62208287037039,3.32025517443539,3.32025517443539,3.32025517443539
"Sri",4.58057189241278,5.3408192071451,4.96069554977894,4.96069554977894,4.96069554977894
"Gnpnat1",3.36288034414921,3.65042823832232,3.50665429123576,3.50665429123576,3.50665429123576
"Spred1",6.751532185427,9.97653174280079,8.3640319641139,8.3640319641139,8.3640319641139
"Gpr88",3.03805870818492,6.48904262797974,4.76355066808233,4.76355066808233,4.76355066808233
"Napb",3.59893524710592,5.52234502975619,4.56064013843105,4.56064013843105,4.56064013843105
"Tob1",7.76622573733837,8.77795395272625,8.27208984503231,8.27208984503231,8.27208984503231
"Abi1",6.36145304108229,7.47245986390008,6.91695645249118,6.91695645249118,6.91695645249118
"Lgi1",3.28008446752608,8.5154634509694,5.89777395924774,5.89777395924774,5.89777395924774
"Itsn2",8.29164938445964,9.19098330212491,8.74131634329227,8.74131634329227,8.74131634329227
"Cox16",2.58496250072116,3.81154274254558,3.19825262163337,3.19825262163337,3.19825262163337
"Arhgap5",11.3577288847307,12.9106003828926,12.1341646338117,12.1341646338117,12.1341646338117
"Hiat1",7.89102348371501,8.99802817661717,8.44452583016609,8.44452583016609,8.44452583016609
"Ncor1",9.68782164303521,10.0559737526656,9.87189769785041,9.87189769785041,9.87189769785041
"Tm9sf4",5.0472714818905,7.46451990502665,6.25589569345857,6.25589569345857,6.25589569345857
"Phc1",8.54891892556755,8.59496731953465,8.5719431225511,8.5719431225511,8.5719431225511
"Spcs2",8.77765069275763,9.47097158872528,9.12431114074146,9.12431114074146,9.12431114074146
"Tubb4a",6.23047440191742,11.9105399692443,9.07050718558086,9.07050718558086,9.07050718558086
"Cap2",7.12787118716889,8.84899729911835,7.98843424314362,7.98843424314362,7.98843424314362
"Prdx6",11.6790551211943,12.9649253983495,12.3219902597719,12.3219902597719,12.3219902597719
"Tctn2",2.58496250072116,3.38041855287035,2.98269052679575,2.98269052679575,2.98269052679575
"Selk",7.95307355044955,9.77930254549991,8.86618804797473,8.86618804797473,8.86618804797473
"Inpp5e",6.39598876587636,6.19142399642813,6.29370638115224,6.29370638115224,6.29370638115224
"Nrgn",2.32192809488736,4.91990302003907,3.62091555746321,3.62091555746321,3.62091555746321
"Etv4",2.58496250072116,4.39464849058575,3.48980549565345,3.48980549565345,3.48980549565345
"Cebpd",4.71549637495255,7.70930764011095,6.21240200753175,6.21240200753175,6.21240200753175
"Psmd5",7.63791993130321,8.5108975130886,8.0744087221959,8.0744087221959,8.0744087221959
"Galnt1",7.87715935581177,9.10343353959622,8.49029644770399,8.49029644770399,8.49029644770399
"Src",5.34373247575954,11.2927243962148,8.31822843598715,8.31822843598715,8.31822843598715
"Erp44",3.68554590503774,4.43876051058207,4.06215320780991,4.06215320780991,4.06215320780991
"Nktr",4.05213304829053,7.55800562990889,5.80506933909971,5.80506933909971,5.80506933909971
"Tgfb2",3.69019561866903,8.03940911628333,5.86480236747618,5.86480236747618,5.86480236747618
"Id4",10.434388310396,12.0205556254058,11.2274719679009,11.2274719679009,11.2274719679009
"Gjb2",2.65909330783331,9.45191143692765,6.05550237238048,6.05550237238048,6.05550237238048
"Polg",7.60782598061233,7.55446703864187,7.5811465096271,7.5811465096271,7.5811465096271
"Pitpna",6.02170607103181,6.75868532297976,6.39019569700579,6.39019569700579,6.39019569700579
"Mansc1",3.68462520476232,6.71434534611409,5.19948527543821,5.19948527543821,5.19948527543821
"Tm9sf2",8.35633972654124,10.9176863312489,9.63701302889507,9.63701302889507,9.63701302889507
"Add3",7.59189292400945,9.44500653694395,8.5184497304767,8.5184497304767,8.5184497304767
"Copb1",8.23330177363258,9.65566287541635,8.94448232452446,8.94448232452446,8.94448232452446
"Smim3",2.6552614282207,8.66563491177447,5.66044816999759,5.66044816999759,5.66044816999759
"Tpbg",4.68850944414927,8.14440276838461,6.41645610626694,6.41645610626694,6.41645610626694
"Tmem261",9.28182319017722,9.65089590840273,9.46635954928997,9.46635954928997,9.46635954928997
"Myadm",5.70652987358037,5.91261261858043,5.8095712460804,5.8095712460804,5.8095712460804
"Sdcbp",11.0266385790154,11.7366647523767,11.381651665696,11.381651665696,11.381651665696
"Slco1c1",8.28133316623205,12.9593980115544,10.6203655888932,10.6203655888932,10.6203655888932
"Degs1",5.50795989506198,10.7063578808031,8.10715888793256,8.10715888793256,8.10715888793256
"Sec23a",9.22638742862204,9.91283414429029,9.56961078645617,9.56961078645617,9.56961078645617
"Fzd8",7.58464182492906,8.10682666984296,7.84573424738601,7.84573424738601,7.84573424738601
"Socs5",3.28874953703706,7.62732502967877,5.45803728335791,5.45803728335791,5.45803728335791
"Snap29",4.59829090955566,6.17671193707166,5.38750142331366,5.38750142331366,5.38750142331366
"Pln",3.23270861743428,5.8118177442413,4.52226318083779,4.52226318083779,4.52226318083779
"Yme1l1",2.72330833381411,3.45907017679618,3.09118925530514,3.09118925530514,3.09118925530514
"Sort1",9.56085225964687,10.6767465345319,10.1187993970894,10.1187993970894,10.1187993970894
"Aktip",7.53745637837165,9.32627622314735,8.4318663007595,8.4318663007595,8.4318663007595
"Scd3",2.32192809488736,2.63059456773944,2.4762613313134,2.4762613313134,2.4762613313134
"Wnt7a",4.542072010213,8.28342827126315,6.41275014073808,6.41275014073808,6.41275014073808
"Laptm4a",11.1705293002563,12.2984561710695,11.7344927356629,11.7344927356629,11.7344927356629
"Adam23",7.51660529642923,8.9384454815976,8.22752538901342,8.22752538901342,8.22752538901342
"Smad7",4.14359710301181,5.0653931533604,4.60449512818611,4.60449512818611,4.60449512818611
"Pcyox1",9.53878423567696,9.84956185482001,9.69417304524849,9.69417304524849,9.69417304524849
"Agt",4.45681760351913,9.20011976607547,6.8284686847973,6.8284686847973,6.8284686847973
"Yaf2",7.34090405352459,7.39602119615877,7.36846262484168,7.36846262484168,7.36846262484168
"Kl",2.58496250072116,3.0516060363507,2.81828426853593,2.81828426853593,2.81828426853593
"Etv6",4.45997327254885,5.33762394449796,4.8987986085234,4.8987986085234,4.8987986085234
"Timp4",6.06520950901134,12.6468711411655,9.35604032508842,9.35604032508842,9.35604032508842
"Sv2a",3.44463357885115,5.05982452814135,4.25222905349625,4.25222905349625,4.25222905349625
"Meig1",2.8073549220576,3.67872453751783,3.24303972978771,3.24303972978771,3.24303972978771
"Gpr83",2.58496250072116,3.559239880547,3.07210119063408,3.07210119063408,3.07210119063408
"Asb4",2.73322411494545,3.08618867796331,2.90970639645438,2.90970639645438,2.90970639645438
"Plbd2",4.93911300354341,7.1079019585078,6.0235074810256,6.0235074810256,6.0235074810256
"Gsta3",2.8715699480384,3.16305965401045,3.01731480102442,3.01731480102442,3.01731480102442
"Actn4",6.43569908916522,7.48419825513318,6.9599486721492,6.9599486721492,6.9599486721492
"Stk17b",8.60662418371893,11.3753859673763,9.9910050755476,9.9910050755476,9.9910050755476
"Gigyf1",4.43923065829272,6.4655675437996,5.45239910104616,5.45239910104616,5.45239910104616
"Ubl3",6.47511917485148,9.21216610411288,7.84364263948218,7.84364263948218,7.84364263948218
"Steap3",4.30260984819271,9.01384398510176,6.65822691664723,6.65822691664723,6.65822691664723
"Cnnm2",3.70109593613734,5.24314643260228,4.47212118436981,4.47212118436981,4.47212118436981
"Prkcb",4.93478597911014,6.34687424596084,5.64083011253549,5.64083011253549,5.64083011253549
"Mmd",5.08193158788145,5.64420711749497,5.36306935268821,5.36306935268821,5.36306935268821
"Decr2",3.97251261326934,4.17615137025493,4.07433199176213,4.07433199176213,4.07433199176213
"Klhl10",2.58496250072116,2.97493750120193,2.77995000096154,2.77995000096154,2.77995000096154
"Sox5",6.9780584067272,7.94731612402752,7.46268726537736,7.46268726537736,7.46268726537736
"Max",5.88050988659138,6.43418509995325,6.15734749327232,6.15734749327232,6.15734749327232
"Sirt2",10.0557027895106,10.3397625795062,10.1977326845084,10.1977326845084,10.1977326845084
"Uhrf1bp1l",7.92829616915784,8.18793214004892,8.05811415460338,8.05811415460338,8.05811415460338
"Scn8a",5.17511280417852,5.3332220285692,5.25416741637386,5.25416741637386,5.25416741637386
"Nid2",3.63304903054393,6.09017265852732,4.86161084453563,4.86161084453563,4.86161084453563
"Aass",3.29114803750513,7.36872934727886,5.32993869239199,5.32993869239199,5.32993869239199
"Bcas3",5.86773806842579,6.3077450169836,6.0877415427047,6.0877415427047,6.0877415427047
"Rnf44",9.11070273876927,9.02996412538999,9.07033343207963,9.07033343207963,9.07033343207963
"Rhot1",7.65262108751127,7.98776008227084,7.82019058489106,7.82019058489106,7.82019058489106
"Pdcd2",7.0138236477101,8.61582563460806,7.81482464115908,7.81482464115908,7.81482464115908
"Strn3",7.13054762490836,7.41523061672121,7.27288912081479,7.27288912081479,7.27288912081479
"Gap43",3.22453451105626,4.18624652537892,3.70539051821759,3.70539051821759,3.70539051821759
"Ntan1",8.1028210475414,8.666076548764,8.3844487981527,8.3844487981527,8.3844487981527
"Swap70",5.44513011823131,9.56971844527817,7.50742428175474,7.50742428175474,7.50742428175474
"Ptpn5",2.8073549220576,4.53356833994895,3.67046163100328,3.67046163100328,3.67046163100328
"Ergic3",9.84155672815611,10.1756491372363,10.0086029326962,10.0086029326962,10.0086029326962
"Slc1a4",6.37561538872959,10.4222882048083,8.39895179676894,8.39895179676894,8.39895179676894
"Cdh13",2.58496250072116,2.87645220669321,2.73070735370718,2.73070735370718,2.73070735370718
"Leprotl1",6.98852622696038,7.3941981824828,7.19136220472159,7.19136220472159,7.19136220472159
"Kcnc1",3.59104640223989,3.93457584218437,3.76281112221213,3.76281112221213,3.76281112221213
"Gatm",5.02433507857534,9.46847109466688,7.24640308662111,7.24640308662111,7.24640308662111
"Abcg1",3.0889288468983,8.05764565668612,5.57328725179221,5.57328725179221,5.57328725179221
"S1pr1",10.4079302699423,13.3477503286008,11.8778402992715,11.8778402992715,11.8778402992715
"Bcl2l2",4.32924700496693,6.01863675696342,5.17394188096518,5.17394188096518,5.17394188096518
"Srd5a3",3.68418935026805,3.90774476696446,3.79596705861626,3.79596705861626,3.79596705861626
"Col11a2",2.58496250072116,4.73409230101446,3.65952740086781,3.65952740086781,3.65952740086781
"Nmt2",9.12946458810987,9.4275538620934,9.27850922510164,9.27850922510164,9.27850922510164
"Igfbp7",4.35625942599514,8.13443020382252,6.24534481490883,6.24534481490883,6.24534481490883
"Axl",9.14371978515825,10.6585272256004,9.90112350537931,9.90112350537931,9.90112350537931
"Rock2",6.34734686018626,7.41634336607151,6.88184511312889,6.88184511312889,6.88184511312889
"Ednrb",9.49043157630347,12.0794556237532,10.7849436000283,10.7849436000283,10.7849436000283
"Atp8a1",3.6160156374327,8.76283148415214,6.18942356079242,6.18942356079242,6.18942356079242
"Ncan",10.9719444598873,12.4690315829806,11.720488021434,11.720488021434,11.720488021434
"Itm2a",3.5855187741747,5.65514118860338,4.62032998138904,4.62032998138904,4.62032998138904
"Mgat1",4.21476898718186,5.48771106196517,4.85124002457352,4.85124002457352,4.85124002457352
"Alpl",6.60637137187912,9.02608012756901,7.81622574972407,7.81622574972407,7.81622574972407
"Ssfa2",4.22217330329968,8.10973187214526,6.16595258772247,6.16595258772247,6.16595258772247
"Lrrc8c",4.50614828141035,7.65285347812272,6.07950087976653,6.07950087976653,6.07950087976653
"Pdf",7.28521857057868,7.3330819627765,7.30915026667759,7.30915026667759,7.30915026667759
"Bin1",2.58496250072116,3.27445574668208,2.92970912370162,2.92970912370162,2.92970912370162
"Slc33a1",4.51457778754802,9.07118790526169,6.79288284640486,6.79288284640486,6.79288284640486
"Nqo1",4.19807795843887,5.27748992004032,4.73778393923959,4.73778393923959,4.73778393923959
"Pcdhga1",10.3569200488038,11.7559676759396,11.0564438623717,11.0564438623717,11.0564438623717
"Dnm2",3.0184274785004,3.36248761375011,3.19045754612526,3.19045754612526,3.19045754612526
"Gpr146",3.70617352058373,8.25479868141876,5.98048610100125,5.98048610100125,5.98048610100125
"Snrnp48",5.69661125865136,7.50426186598752,6.60043656231944,6.60043656231944,6.60043656231944
"Wdr31",2.79743914092626,3.34539120418449,3.07141517255537,3.07141517255537,3.07141517255537
"Galnt4",4.88938364426408,8.35672285810759,6.62305325118583,6.62305325118583,6.62305325118583
"Synpr",2.8073549220576,4.44145603076189,3.62440547640974,3.62440547640974,3.62440547640974
"Cnot7",8.61812450667866,8.07401500550969,8.34606975609417,8.34606975609417,8.34606975609417
"Zdhhc3",6.75805051604318,6.84144551246782,6.7997480142555,6.7997480142555,6.7997480142555
"Tmem68",6.3366043640339,7.48944455299077,6.91302445851234,6.91302445851234,6.91302445851234
"Atp1a1",7.52362348447666,9.82072884818787,8.67217616633226,8.67217616633226,8.67217616633226
"Cdipt",6.53616315537204,8.11603911067204,7.32610113302204,7.32610113302204,7.32610113302204
"Sppl3",7.77259941134239,8.55192623988621,8.1622628256143,8.1622628256143,8.1622628256143
"Atp6ap2",7.8618085103665,10.9800376707793,9.42092309057292,9.42092309057292,9.42092309057292
"Flcn",3.30744554113387,4.66572281748864,3.98658417931125,3.98658417931125,3.98658417931125
"Qdpr",7.87269859044472,9.52578075520508,8.6992396728249,8.6992396728249,8.6992396728249
"Srpr",8.92243920705198,9.9413978695803,9.43191853831614,9.43191853831614,9.43191853831614
"Dner",8.37113405506623,11.5346555170566,9.95289478606142,9.95289478606142,9.95289478606142
"Ttc30b",3.16773947176689,6.28559598747133,4.72666772961911,4.72666772961911,4.72666772961911
"Fkbp9",7.43334111794206,7.97196017148893,7.7026506447155,7.7026506447155,7.7026506447155
"BC017643",4.07269041855396,6.34381221594144,5.2082513172477,5.2082513172477,5.2082513172477
"Tmem246",5.25461159980987,8.83458868028829,7.04460014004908,7.04460014004908,7.04460014004908
"Fads1",10.7149052075024,11.1280012215627,10.9214532145326,10.9214532145326,10.9214532145326
"Prr13",10.8879637631122,11.9242693478245,11.4061165554683,11.4061165554683,11.4061165554683
"Man2c1",5.90072357071343,7.59715198172587,6.74893777621965,6.74893777621965,6.74893777621965
"Edem2",2.8073549220576,5.26357570629105,4.03546531417432,4.03546531417432,4.03546531417432
"Tmem50b",6.53420804823099,8.99394261304549,7.76407533063824,7.76407533063824,7.76407533063824
"Ndufaf1",2.58496250072116,3.41200473063336,2.99848361567726,2.99848361567726,2.99848361567726
"Qars",6.22125639754783,7.45318213945598,6.83721926850191,6.83721926850191,6.83721926850191
"Ak3",7.68201521955462,9.73989968697293,8.71095745326378,8.71095745326378,8.71095745326378
"Pls3",6.48867322889075,8.46355086242784,7.47611204565929,7.47611204565929,7.47611204565929
"Cnih1",10.1302689418448,11.1054025760265,10.6178357589356,10.6178357589356,10.6178357589356
"Rnf181",7.75416611257123,9.03166262891692,8.39291437074408,8.39291437074408,8.39291437074408
"Fiz1",6.68358080755286,7.84744055228312,7.26551067991799,7.26551067991799,7.26551067991799
"Ndufs3",9.271778577629,10.3535272961467,9.81265293688787,9.81265293688787,9.81265293688787
"Oxa1l",6.93989467040896,7.09730599679567,7.01860033360231,7.01860033360231,7.01860033360231
"Arcn1",9.48799895370872,9.90433627930129,9.69616761650501,9.69616761650501,9.69616761650501
"Snap47",6.29734856067499,8.09572451924478,7.19653653995989,7.19653653995989,7.19653653995989
"Txndc5",7.6037007084173,10.0229083220119,8.81330451521461,8.81330451521461,8.81330451521461
"Pdk1",3.84053347990791,4.57496770708466,4.20775059349629,4.20775059349629,4.20775059349629
"Ifitm3",7.2230559334179,9.12464399740949,8.17384996541369,8.17384996541369,8.17384996541369
"Tmco1",8.31724220372321,9.25317190863454,8.78520705617887,8.78520705617887,8.78520705617887
"Adck1",6.37652829620661,8.43486428123338,7.40569628872,7.40569628872,7.40569628872
"Athl1",4.55389167362814,7.30728740647526,5.9305895400517,5.9305895400517,5.9305895400517
"Tmc6",2.78877407141527,3.18486295055921,2.98681851098724,2.98681851098724,2.98681851098724
"Prkcdbp",4.201031325227,6.78239482445067,5.49171307483884,5.49171307483884,5.49171307483884
"Tbc1d22a",3.5485528108029,4.12844105872529,3.8384969347641,3.8384969347641,3.8384969347641
"Tor2a",6.06140159042266,6.67266538199084,6.36703348620675,6.36703348620675,6.36703348620675
"Cmtm6",2.81707037061078,5.17452518945936,3.99579778003507,3.99579778003507,3.99579778003507
"Aacs",3.46542260391134,4.09650220573166,3.7809624048215,3.7809624048215,3.7809624048215
"Eif1",13.2336585889276,13.7315888041172,13.4826236965224,13.4826236965224,13.4826236965224
"Dars",7.15143780267744,7.70859825192462,7.43001802730103,7.43001802730103,7.43001802730103
"Camkv",2.58496250072116,5.02376724586324,3.8043648732922,3.8043648732922,3.8043648732922
"Idi1",10.6315581041763,11.4530536889922,11.0423058965843,11.0423058965843,11.0423058965843
"Ppme1",4.606718932315,6.22883320298422,5.41777606764961,5.41777606764961,5.41777606764961
"Cxx1a",5.88855505283988,7.19105805096018,6.53980655190003,6.53980655190003,6.53980655190003
"Arl6ip1",11.8318721906319,12.6247190048028,12.2282955977174,12.2282955977174,12.2282955977174
"Tmem168",4.7964012386987,6.29913336669532,5.54776730269701,5.54776730269701,5.54776730269701
"Wls",3.68525314610981,8.50094539486888,6.09309927048935,6.09309927048935,6.09309927048935
"Fasn",10.4302725593466,10.9337118219547,10.6819921906507,10.6819921906507,10.6819921906507
"Fam49b",6.9445485742514,8.53252712734119,7.7385378507963,7.7385378507963,7.7385378507963
"Mpc2",11.1060831537589,11.919813747845,11.512948450802,11.512948450802,11.512948450802
"Lrrc61",6.76359305853352,8.34421209330725,7.55390257592039,7.55390257592039,7.55390257592039
"Cbs",7.71744313264019,10.4226797384875,9.07006143556383,9.07006143556383,9.07006143556383
"Csdc2",7.93424380289335,11.1735134004717,9.55387860168254,9.55387860168254,9.55387860168254
"Shisa2",7.53454660031083,8.12233883191115,7.82844271611099,7.82844271611099,7.82844271611099
"Lamp5",2.58496250072116,3.86818440969301,3.22657345520709,3.22657345520709,3.22657345520709
"Rasl11b",5.40158031433162,7.05191207209353,6.22674619321258,6.22674619321258,6.22674619321258
"Hmgcs2",4.27957415315563,5.24776389089705,4.76366902202634,4.76366902202634,4.76366902202634
"Ptgds",8.96062285076483,13.4537564814828,11.2071896661238,11.2071896661238,11.2071896661238
"Plekhf2",5.17090458237474,6.4742640000896,5.82258429123217,5.82258429123217,5.82258429123217
"Slc44a1",3.3345840449537,9.67716831285366,6.50587617890368,6.50587617890368,6.50587617890368
"Tmem63a",4.66295775497807,9.41290000917263,7.03792888207535,7.03792888207535,7.03792888207535
"Dag1",8.05823426493724,9.46990368875796,8.7640689768476,8.7640689768476,8.7640689768476
"Fam160b1",3.74364036271263,4.60930350728965,4.17647193500114,4.17647193500114,4.17647193500114
"Lamc1",5.25865692283459,7.91123695768536,6.58494694025998,6.58494694025998,6.58494694025998
"Gstt3",2.58496250072116,4.41973460642399,3.50234855357258,3.50234855357258,3.50234855357258
"Dalrd3",3,7.63035768462515,5.31517884231258,5.31517884231258,5.31517884231258
"Arhgef12",9.39978717153011,10.8652704196835,10.1325287956068,10.1325287956068,10.1325287956068
"Pvr",2.32192809488736,2.9009166262761,2.61142236058173,2.61142236058173,2.61142236058173
"Ndufs8",8.64774140232717,9.13331144313435,8.89052642273076,8.89052642273076,8.89052642273076
"Tmem176a",2.93792706373901,8.90968622737922,5.92380664555912,5.92380664555912,5.92380664555912
"Ppp2r5a",8.29505589099718,10.9953988095168,9.64522735025699,9.64522735025699,9.64522735025699
"Hid1",2.32192809488736,2.8031303120459,2.56252920346663,2.56252920346663,2.56252920346663
"Olfml2b",2.73322411494545,4.28251015505619,3.50786713500082,3.50786713500082,3.50786713500082
"Mlf2",9.50948616338793,10.6661633833943,10.0878247733911,10.0878247733911,10.0878247733911
"Rhbdd1",6.19529803883996,9.84383315312621,8.01956559598308,8.01956559598308,8.01956559598308
"Tspan14",6.39237122330625,8.77603179954365,7.58420151142495,7.58420151142495,7.58420151142495
"Slc39a13",4.66743110554111,5.92610382613695,5.29676746583903,5.29676746583903,5.29676746583903
"Slc35b2",5.63977937435789,6.64080480732591,6.1402920908419,6.1402920908419,6.1402920908419
"Kctd5",7.22748189602599,8.63501583669993,7.93124886636296,7.93124886636296,7.93124886636296
"Yif1a",6.46323440659784,9.37852572693403,7.92088006676594,7.92088006676594,7.92088006676594
"Camk2g",6.09140730611612,10.9537630942777,8.52258520019691,8.52258520019691,8.52258520019691
"Dus1l",3.49454928535271,4.85654163192536,4.17554545863904,4.17554545863904,4.17554545863904
"Pdlim2",3.02023197722919,3.89756540472146,3.45889869097532,3.45889869097532,3.45889869097532
"Tm2d3",7.54773774805796,8.98444954330361,8.26609364568078,8.26609364568078,8.26609364568078
"Cers2",7.89690075174321,9.74684082911127,8.82187079042724,8.82187079042724,8.82187079042724
"Ttc33",8.69417044773563,10.050496401971,9.37233342485331,9.37233342485331,9.37233342485331
"Ropn1l",3.29114803750513,4.18378259437259,3.73746531593886,3.73746531593886,3.73746531593886
"Lpcat3",5.07393765273899,8.85960005557339,6.96676885415619,6.96676885415619,6.96676885415619
"Cd99l2",5.48104593709888,7.61602445617023,6.54853519663456,6.54853519663456,6.54853519663456
"Etfa",11.8074738995402,12.5057421414905,12.1566080205154,12.1566080205154,12.1566080205154
"Slc25a29",4.80753835662267,5.96723592911548,5.38738714286908,5.38738714286908,5.38738714286908
"Sez6l2",4.54604158657443,9.7636748978036,7.15485824218901,7.15485824218901,7.15485824218901
"Tecpr1",5.93044942093785,9.14726993187603,7.53885967640694,7.53885967640694,7.53885967640694
"Kif1b",9.33966101942143,12.050119050465,10.6948900349432,10.6948900349432,10.6948900349432
"Gtf3c5",6.45302106784782,6.895379096574,6.67420008221091,6.67420008221091,6.67420008221091
"Gdf10",3.33239316031254,11.3876994566779,7.3600463084952,7.3600463084952,7.3600463084952
"Gm3470",4.63079153284259,5.06800638675562,4.8493989597991,4.8493989597991,4.8493989597991
"Mcfd2",4.26732591486772,7.31060148579814,5.78896370033293,5.78896370033293,5.78896370033293
"Ginm1",7.67195202529401,10.5453854616239,9.10866874345895,9.10866874345895,9.10866874345895
"Pxn",2.94429667138825,4.54740385239703,3.74585026189264,3.74585026189264,3.74585026189264
"Tspyl4",7.08896216818902,7.11848477967866,7.10372347393384,7.10372347393384,7.10372347393384
"Grhl1",3.16773947176689,3.64010842795566,3.40392394986127,3.40392394986127,3.40392394986127
"Itpka",2.58496250072116,3.0516060363507,2.81828426853593,2.81828426853593,2.81828426853593
"Emc10",9.45050906498591,10.1668394632073,9.80867426409659,9.80867426409659,9.80867426409659
"Tmem66",8.9454678372532,12.6792059885216,10.8123369128874,10.8123369128874,10.8123369128874
"Map7d1",8.05630932903987,10.1294168704614,9.09286309975064,9.09286309975064,9.09286309975064
"Tmem5",5.88337642525768,7.12774463581393,6.50556053053581,6.50556053053581,6.50556053053581
"Lrrc42",6.18776762962724,7.08598826411533,6.63687794687128,6.63687794687128,6.63687794687128
"Fgfr1",6.7818157715422,9.41156864828816,8.09669220991518,8.09669220991518,8.09669220991518
"Gdap2",5.13450379768291,5.91240815405237,5.52345597586764,5.52345597586764,5.52345597586764
"Prrc1",4.59251357348376,5.7415049901649,5.16700928182433,5.16700928182433,5.16700928182433
"Suv420h2",4.14968754841792,7.07133684417432,5.61051219629612,5.61051219629612,5.61051219629612
"Manbal",5.93377648339026,6.9708513217262,6.45231390255823,6.45231390255823,6.45231390255823
"Edem1",6.09889590715198,6.72144152725664,6.41016871720431,6.41016871720431,6.41016871720431
"Napg",4.35983289097401,6.09473006647378,5.22728147872389,5.22728147872389,5.22728147872389
"Ice1",9.121475406321,9.4940081272889,9.30774176680495,9.30774176680495,9.30774176680495
"Pex6",5.0001607960024,5.45635130029907,5.22825604815073,5.22825604815073,5.22825604815073
"Tbc1d13",5.36842474815877,6.47556410347534,5.92199442581705,5.92199442581705,5.92199442581705
"Oaf",2.48373703727744,7.31827843495929,4.90100773611837,4.90100773611837,4.90100773611837
"Elovl7",2.8073549220576,5.81975435294801,4.31355463750281,4.31355463750281,4.31355463750281
"Gpx8",7.83625443474857,7.65474641657496,7.74550042566176,7.74550042566176,7.74550042566176
"Atg4b",7.23412543567276,8.08377435007623,7.6589498928745,7.6589498928745,7.6589498928745
"Syf2",8.21729453413528,8.75233300186415,8.48481376799972,8.48481376799972,8.48481376799972
"Jkamp",4.16385825727658,5.83324044655434,4.99854935191546,4.99854935191546,4.99854935191546
"Ppp5c",5.22289050050703,6.34293992365781,5.78291521208242,5.78291521208242,5.78291521208242
"Mospd2",4.83823801804616,6.14085283258089,5.48954542531353,5.48954542531353,5.48954542531353
