"","subventricular_zone"
"Pvr",2.61142236058173
"Ndufs8",8.89052642273076
"Tmem176a",5.92380664555912
"Ppp2r5a",9.64522735025699
"Hid1",2.56252920346663
"Olfml2b",3.50786713500082
"Mlf2",10.0878247733911
"Rhbdd1",8.01956559598308
"Tspan14",7.58420151142495
"Slc39a13",5.29676746583903
"Slc35b2",6.1402920908419
"Kctd5",7.93124886636296
"Yif1a",7.92088006676594
"Camk2g",8.52258520019691
"Dus1l",4.17554545863904
"Pdlim2",3.45889869097532
"Tm2d3",8.26609364568078
"Cers2",8.82187079042724
"Ttc33",9.37233342485331
"Ropn1l",3.73746531593886
"Lpcat3",6.96676885415619
"Cd99l2",6.54853519663456
"Etfa",12.1566080205154
"Slc25a29",5.38738714286908
"Sez6l2",7.15485824218901
"Tecpr1",7.53885967640694
"Kif1b",10.6948900349432
"Gtf3c5",6.67420008221091
"Gdf10",7.3600463084952
"Gm3470",4.8493989597991
"Mcfd2",5.78896370033293
"Ginm1",9.10866874345895
"Pxn",3.74585026189264
"Tspyl4",7.10372347393384
"Grhl1",3.40392394986127
"Itpka",2.81828426853593
"Emc10",9.80867426409659
"Tmem66",10.8123369128874
"Map7d1",9.09286309975064
"Tmem5",6.50556053053581
"Lrrc42",6.63687794687128
"Fgfr1",8.09669220991518
"Gdap2",5.52345597586764
"Prrc1",5.16700928182433
"Suv420h2",5.61051219629612
"Manbal",6.45231390255823
"Edem1",6.41016871720431
"Napg",5.22728147872389
"Ice1",9.30774176680495
"Pex6",5.22825604815073
"Tbc1d13",5.92199442581705
"Oaf",4.90100773611837
"Elovl7",4.31355463750281
"Gpx8",7.74550042566176
"Atg4b",7.6589498928745
"Syf2",8.48481376799972
"Jkamp",4.99854935191546
"Ppp5c",5.78291521208242
"Mospd2",5.48954542531353
"Mfsd1",6.69693083328176
"Tmem98",9.34062616007462
"Rspry1",6.87217297235033
"Rhbdf1",4.31105379714415
"Rap1a",9.53708305922009
"Gpr37l1",11.873884184775
"Stap2",3.43783086482856
"Gdpd5",5.89350104660913
"Aimp2",7.95330916610152
"Fam134c",3.48717795670842
"Trim29",3.46586287053153
"Sharpin",7.39861662509243
"Pmm1",8.86656178046704
"Tax1bp3",3.44760727648537
"Tef",7.59566326756787
"Tmem38a",9.41666109002467
"Med24",5.0040752091168
"Acadvl",9.51726259726241
"Ccdc80",6.98827490615648
"Rabgap1",8.48721701375276
"Pigc",4.35829846028459
"Yipf1",7.43833815958453
"Dlg5",7.49518289658125
"Ncln",4.55553886072703
"Rars2",4.07936636689449
"Slc25a33",6.57541116678102
"Atg101",5.56132276195715
"Parm1",3.57317129579341
"Fundc1",6.84828612591613
"Mrm1",6.01268485218918
"Porcn",6.85653287843564
"Susd4",2.77138860244648
"Mtfp1",6.23113012404394
"9030617O03Rik",5.5162558469521
"Gm5553",7.32447140502319
"Zfp639",6.5169497863446
"Sirt7",4.70315027911648
"Slc30a6",8.2045538886737
"Rwdd4a",9.30587260110897
"Fam114a2",8.69834633865588
"Ifitm1",3.45589735639116
"Lmf1",4.5356381862946
"Zfp672",6.39710907824146
"Smox",7.47708679324418
"Mospd1",6.03581357780064
"Pet112",6.83139412927488
"Jtb",7.049841994233
"Prkx",5.90933856399857
"Osgin2",6.19866371189739
"Tmem55a",9.28562050547991
"Gclc",7.20690802146804
"Oma1",5.59697900609709
"Elovl4",8.27799583376959
"Arhgap1",7.92167865188447
"Slc24a3",5.178598417906
"Carkd",7.22675903548281
"Adipor1",5.24641551499274
"Ndufs7",11.1126768938208
"Slc25a19",4.94657026802313
"Lgalsl",8.34745141464536
"Esco1",6.65466103788239
"Lemd2",7.47025528178997
"Prrg2",3.34546243783143
"Rab40c",5.98975151468808
"Ppcdc",3.36296448663585
"Snx15",4.36075027947226
"Eif1a",4.8580299273298
"Mcmbp",6.92802722925391
"Tmem140",2.80239703149193
"Metrnl",2.98780961676599
"Ube2e2",7.55589492157278
"Oplah",5.89067821608235
"Ppapdc3",3.55310223625998
"Dolk",8.35300884666029
"Car11",4.76231358055307
"Tmem51",6.38647444904855
"Reep2",7.40094923166501
"Adhfe1",9.45132753123693
"Selm",8.53010666621129
"Asrgl1",11.3206039148784
"Dhx36",5.96370994134683
"Uck1",3.77973901097729
"Aldh1l1",7.80643685245974
"0610040J01Rik",3.77159974248333
"Cbx6",9.0379850280985
"Ttc8",6.23845541691519
"Tmem189",7.37209906321
"Ogfrl1",5.96306232727585
"Spon1",7.240232740719
"Slc25a38",3.9106360422079
"Slc39a1",9.90678081527573
"Msrb2",4.20279135548036
"Abcg4",6.34371218386154
"Slc27a4",5.70881317315585
"Pja2",10.5031543913314
"1600014C10Rik",3.20976100564832
"Armc7",3.43882040741354
"Gprc5c",2.8880891149428
"Tmem87a",8.08330102304127
"Apbb3",2.73270613938794
"Phldb1",4.22832562442224
"Rapgef3",10.8939274398376
"Camkk2",3.88978918555174
"Bbs2",7.29766047045746
"Cklf",6.18597897196896
"Idnk",6.66541871509545
"Tmem219",8.47879862464037
"Gm5512",3.77299718045701
"Zfp768",3.20119610242643
"Ttc5",7.87584221136262
"Nudt6",3.82070672231173
"Txndc9",7.86717337702644
"Atp6v0a2",7.0890433519249
"Mtg1",4.19121923371735
"Elmo1",3.90155339347081
"Tgds",5.41734017927855
"Sec14l2",8.27102298532827
"Mmd2",11.5649846600257
"Tctn3",5.48236877607026
"Tmem70",7.96765367387488
"Nrbp2",9.09588270755382
"Zgpat",5.95827879902095
"Degs2",3.11549947139712
"Zfyve27",4.25175479082427
"Hhatl",4.64051031592821
"Rpap2",4.65485468393341
"Slc25a4",12.0949559525623
"Rtfdc1",7.49013289656727
"Polr3d",3.01895519097868
"Tspan2",6.32332759508639
"Tmed5",6.80965648643028
"Msto1",5.67201430116021
"Agk",3.43232606476398
"Ranbp10",5.89253760044479
"Ehbp1",7.71092420366431
"Srgap3",8.20770763117088
"Rnpc3",5.74487327356191
"Ecd",2.78285055261453
"Lmcd1",3.7490649645728
"Wash",7.07892261715962
"Sumf1",7.53300318912226
"Gm4354",10.9658982131823
"Nipal2",4.09270321526374
"Gprc5b",9.70411576602322
"Ifi35",3.34292107099184
"Krcc1",8.04341206950217
"2900011O08Rik",3.85994476978886
"Dennd1a",7.79488410994898
"Ndufv3",11.3381863276122
"Ccdc47",4.51509268981499
"Arl8a",10.0012185503692
"Tbcc",4.73778461847269
"Uckl1",4.81995691679179
"Eva1a",7.21541825209453
"Tspan15",6.02918736432544
"Acp2",9.64247412376162
"Usp19",3.39989078161212
"Crtc2",3.30407140590276
"Fam222b",9.17619348371935
"Gpatch8",5.52653946549028
"Zfyve21",7.30311443147944
"Plekhf1",3.53267415822198
"Dmxl1",6.47689160664121
"Cyp2j9",10.1055997969606
"Fam134b",5.79736187099334
"Rab5c",6.98233968278567
"Exosc4",5.60292542361452
"Cacfd1",3.65158625573906
"L3hypdh",4.16134421822965
"Ccdc136",6.57730205665834
"Pcdh20",5.00489343637724
"Zfp51",3.85628020701781
"Tmed10",9.79421097572693
"Sc5d",4.32515454363103
"Gorasp2",6.71822325254106
"Aldoc",8.43258632142641
"Retsat",6.18360051399777
"Mgat4b",3.53929096112589
"Mfap3",7.33577525825607
"D16Ertd472e",6.18875823814009
"Nle1",2.79988027025366
"Tmem192",4.45237297899542
"Kif1c",8.68673305489895
"Arrdc4",2.81573980909371
"C1qtnf5",4.93735880568017
"Rsph9",6.70878463450139
"Sez6l",3.34477014207122
"Cald1",5.06735398790932
"H2afj",11.9422878281498
"Oas1a",2.90970639645438
"Reep3",8.39437478533319
"Dram2",6.00472614687108
"Ugt1a1",4.87872895004036
"Wdr45",6.53167760341925
"Zscan22",4.54927487901993
"Slc25a42",2.44951721928119
"Rpp40",5.04119387113573
"Gcc1",4.12843974611158
"Lama4",2.86768310233264
"Cml5",7.16731873199112
"BC017158",6.80568005685559
"Cecr5",2.65231964375041
"Spef1",2.98401167942436
"Alg12",3.94905833945377
"Ndfip1",11.5518562208007
"Slain1",6.10191200635463
"Fh1",8.4869659824176
"Ccnk",3.06444514327294
"Gstm4",2.68319723501322
"Clasp2",11.1770184870108
"Arhgap24",4.74800068467965
"Kcnma1",3.36708122674057
"Chchd5",4.95090103723901
"Hipk2",9.48276308241706
"Dhrs7b",4.43974889338457
"Zfp932",7.57194082651625
"Spg20",6.39972865710336
"Trib1",2.67376664695215
"Ptprd",9.15447307758034
"Zkscan5",3.05664166714744
"Slc29a4",4.09525862623298
"Kdm5d",4.5857778611476
"Mtfmt",3.34082572688517
"Zfp764",5.35867241156994
"Slc37a3",6.37868991091287
"BC022687",3.28804433133018
"Myc",4.6794730679761
"Sox9",9.75609974960757
"Ociad1",3.28290033458379
"Car8",5.71966655999236
"Purg",7.0665528794224
"Jdp2",2.58103442219809
"Aph1a",4.96210770956102
"Nln",6.17071738278791
"Cacul1",5.33920019909128
"Sox10",4.35542899855162
"5430435G22Rik",3.82038427466587
"Orai1",3.4055195443289
"Tprkb",8.48094661721646
"Cflar",5.454857835266
"Sfswap",7.04689079700568
"Mocs1",6.47481293641452
"Zfp566",3.78821673869018
"Tcte2",3.35912811229223
"Zfp119a",4.24138306331635
"Slc25a2",3.70527228435049
"Mcts1",7.60855695500301
"Ubxn2a",6.71923720557855
"Pex16",3.56235306495331
"Sft2d2",8.60205940115783
"Mboat2",6.87982341620851
"Fktn",6.78960392958065
"Tnrc6a",8.84340178830107
"Itgbl1",2.79435245959779
"Cybrd1",3.55968791160372
"Jmjd7",4.49400711400967
"Cnbd2",2.92970912370162
"Wasf3",8.61892031184291
"Mtmr14",7.76369156984622
"Tex264",7.79016612600557
"Dnajc18",7.92165937316671
"Rarres2",3.76451290479685
"Cdh10",8.59439632770612
"BC002059",3.37483506943138
"Arntl",3.92797295593699
"Lifr",5.22755812195672
"Slc44a3",3.12442780078733
"Klhl36",3.80449145880367
"Neto1",2.80169498961078
"Lactb2",4.0762448335142
"Ndufs1",8.02518660788483
"Csf1",3.34912818245516
"Gbp7",5.28320584010648
"Tspan33",4.45752268922005
"Trabd",4.33947485988964
"Rorb",8.70490564345665
"Golph3l",10.3361933392088
"C1ql3",5.96167916845463
"Sgip1",7.29270684807643
"Desi2",11.3450351600637
"Lmbrd1",6.23342522149356
"Sel1l",9.1212672298403
"Phospho2",5.18423241750581
"Sppl2a",7.60150034475745
"Acat2",11.8067960636258
"Hint2",7.79575378271765
"Hyi",4.41623432293388
"Ank3",5.69732801979055
"Fam81a",3.31277946847135
"Synj2",2.96790925882794
"Slmo1",4.49179468566617
"Dguok",4.34436312275216
"Tcf7l2",6.22456874458573
"Setd4",4.13804182105456
"Wsb1",10.5825944401746
"Cebpg",3.39412646489038
"Emp2",6.90628883538551
"Fbrs",6.61539444335225
"Ube4a",2.58024735382436
"Foxj1",2.93685601887911
"Zcchc18",8.8542516105186
"Prima1",2.83557558934223
"Zbtb21",4.51313716142611
"Catsper2",4.42633955717128
"4930432F04Rik",2.93754203695782
"Carf",3.69360071733381
"B3gat1",3.0673572799468
"Clmn",6.13205006053535
"Gorasp1",4.29318023622933
"H2-K1",8.32018792820912
"Hdhd3",3.32693118564897
"Narf",4.58622789839056
"Ccdc28a",4.68436224996879
"Acsf2",7.8082798865454
"Zfp142",7.6978933537505
"Mllt6",2.75604120261469
"Slc3a2",10.7091117634237
"Polb",5.19636435172348
"Herc1",4.78198764210112
"Hgf",5.44246209795654
"Aqp4",9.49355867809678
"Map2k7",6.35534035544902
"Hist1h2bf",3.3208020839343
"Dnm3",3.59003632069146
"Tmem110",5.0081661008719
"Adar",2.88315660582878
"2610034M16Rik",5.44914756274618
"Ppp1r16b",4.25594433052704
"Slc1a1",3.18786807617179
"Fam84a",3.20272782490827
"Fbxw11",9.94504471587858
"Senp2",6.98724023008133
"Plp1",10.9643217632058
"Med17",6.15675747129934
"Col4a5",2.77995000096154
"Smyd5",3.21615867407449
"Ankmy2",8.60870909921838
"Mtmr6",5.39097479825319
"Abca3",3.98970864094394
"Prpf4b",8.02090478884153
"Mylk",3.51100544606087
"Arfrp1",8.09498458040711
"Pik3r1",4.91698418684373
"Rbm25",7.01583346406591
"P2rx4",5.86138292741202
"Wbp1l",10.0127011587446
"Stx3",3.77488772612096
"Hip1r",6.29037174980246
"S100a16",10.2222947874749
"Anxa5",9.0147749281769
"Tmem33",9.78166087537025
"Ahcyl1",11.4853944037473
"Emcn",3.4481424534854
"LOC102641972",3.33458280296096
"Chmp2a",9.13130129384825
"Gm11787",3.31733324881173
"Gatad1",10.349683720198
"Lmbr1",3.45473764204069
"Hlcs",6.09127262261836
"Dusp3",2.77444520089696
"Ccdc23",7.91544480731189
"Edil3",5.4167161509123
"Epm2aip1",7.60702469467637
"Ppp1r3c",5.03884290204161
"Pqlc2",4.49833490859805
"Adap2",3.10552364571357
"Cep290",3.87902688431362
"Slc39a14",2.47200548262887
"Tle4",8.91838013451523
"Rbpms",3.31692505533338
"Baiap2",3.22371559091194
"Tom1l2",9.40896062350173
"Btbd3",7.51238056704793
"Zic5",3.6065371548292
"Acot11",4.10180234419936
"St3gal4",3.42461296607743
"Lpp",3.12604928275938
"Elovl1",7.13170399207689
"Abhd14a",6.86737480799108
"Enpp5",6.14384062738809
"Ppard",4.83955201638386
"Dhrs11",2.72330833381411
"Ero1lb",4.1896289627561
"Ddb2",6.39516717071061
"Mxi1",10.0756406049041
"Pld1",3.81445635630195
"Suv420h1",4.70238489629777
"Tsc22d1",11.49771596135
"Stxbp6",2.98364083836698
"Pitpnm1",3.15970591752388
"Bcat2",4.93617231655627
"C87436",4.2108028532502
"Olfm1",9.07928520270866
"Grik2",6.35880415265919
"Pon2",3.35471607706536
"Csrp1",10.6240550382379
"Dtx1",8.09448119223266
"Eml6",3.92874793947872
"Zfp101",4.0734609915054
"Hpca",4.24372630957891
"Ccrn4l",5.05931215087802
"Caln1",3.28931992675408
"Dusp26",8.15138231604742
"Amigo1",3.07933111514511
"Fbxw9",2.99607910390471
"Cacna2d1",3.0495503600852
"Psen2",4.17335400025146
"Grtp1",3.89484826352238
"Fhit",3.32645188240399
"Id1",6.40846859791782
"Nfatc2",3.60722377320162
"Spats2l",3.67242291460924
"Armcx1",4.83037236228808
"Cuedc1",2.99486777049404
"1810055G02Rik",6.83938581439312
"B4galt4",3.99475508097852
"Nmur2",2.64664506361247
"Zfp626",4.00856849561959
"Htt",4.41542562956548
"Hltf",6.73997683077205
"Dmp1",3.23238776915102
"Ubxn10",4.87687932310124
"Ggnbp2",8.92385184864252
"Ccar2",6.29894041061744
"Aar2",5.85515277518479
"Vill",2.86422334230484
"Nfat5",7.27669506197119
"Apeh",4.34458836813486
"Prkcq",3.40206189499483
"Rabggta",6.01154387062682
"Xpr1",11.4106541092187
"Gem",3.32797611160222
"Slc7a4",5.21007546786364
"Tiaf2",3.48502708881573
"Cmklr1",3.10954376944159
"Klb",2.94774267858127
"Gpr108",7.7190085626245
"Tor1aip1",7.48630007630821
"Rhbdl1",3.3195309293894
"Tk2",4.52267733910436
"Ubxn11",2.90098986555707
"Rrbp1",4.46290011779079
"Mitd1",4.22029434008464
"Chpt1",4.96728597084645
"Cldn10",9.40195536007261
"Usf1",3.88841872318287
"Cst3",14.1509390113649
"Robo4",2.58068493205882
"Strn4",6.22804763157119
"Parp3",4.0560274594461
"Tmem161a",6.12157177777542
"Cog6",4.79718018760617
"Slc35f6",5.85168332864338
"Vwa5a",6.26673005551653
"Vps37c",5.74397836049286
"Vit",4.59650390236466
"Glul",12.8441304500501
"Sp2",5.9805786180933
"Bmp1",3.58412615492672
"Chmp4b",6.8708356816209
"Cth",5.26412001374227
"Mapre2",8.41405441042789
"Pros1",8.07525511075596
"Pacrgl",6.79537259051018
"Nefl",5.48809856671607
"Sorl1",7.91161514336474
"Pank3",8.13199421251977
"Cadm4",8.99392513132602
"Vamp7",6.32448783419852
"Tmem203",2.62408642146332
"Ntm",7.78663226227737
"Lama2",7.88797309368588
"Atxn7",5.42514935062124
"Lrp4",9.20333390209467
"Alcam",9.45431140060317
"B4galt7",7.85231103670103
"Maged2",7.61474229038939
"Zdhhc5",5.34136728998723
"6330416G13Rik",2.90067605679782
"Pdgfd",3.45190416643396
"Baalc",8.97378457937986
"Cacng7",7.67339107736267
"Slc1a3",12.3007960485316
"Stt3b",10.3921930240204
"Prepl",7.56246551392718
"Col4a1",2.90675205698164
"Mgat2",4.95242670567226
"Tmem144",5.65889983268646
"Far1",7.77225750602515
"Cry2",8.85353190248058
"Pisd",5.75280548493444
"Ryk",6.33432028843261
"Camk1d",4.03675917267304
"Sdf4",9.59974389541614
"Vwa1",5.97459318479683
"Capns1",10.1671848951092
"Ppp3ca",9.91544031574773
"Rnf11",6.82621046555686
"Rnf7",8.78040149311214
"Yipf4",9.91633545028754
"Gm17066",6.11178264496366
"Tmem135",6.49658602970677
"Tmem159",3.86891351425847
"Ddx3y",6.31137819188074
"Dhrs7",7.44720840519582
"Gpm6a",12.4892661524168
"Rhbdd2",7.29518173686839
"Pja1",4.98429159646503
"Plcl2",3.51269821523356
"Gm3650",8.78743071914167
"Rab30",4.55376881909033
"Arhgdib",3.37653499174256
"AW549877",7.97877266694889
"Ugp2",7.34327752191135
"Gphn",5.79039931269998
"Nr1d1",8.26199237484846
"Hmbs",6.83344213732237
"Cnpy3",7.59744305843187
"Ubxn4",7.7030694362987
"Bfar",6.21139998424988
"Trmt10b",3.74167236926045
"Tifa",3.811007625933
"Gpt",5.29236259641418
"Rnf121",4.47216305937202
"Gfap",5.42392808014903
"Sccpdh",7.89218441141494
"Rbm28",3.9588643026031
"P4ha1",8.16283407997046
"D230025D16Rik",3.540954075714
"Hadhb",10.5394067454031
"Klhl5",6.83808298407971
"Zmynd11",7.9076622366003
"Arfgap3",2.85353495273488
"Ice2",5.36467191520505
"Endod1",4.78954660792989
"Ttc14",8.98776098077154
"Tesk2",5.11605706976885
"Scpep1",9.32328789630442
"0610010B08Rik",9.51441463293912
"Slc2a9",2.81509946471131
"Sgms1",6.52077986831292
"Ptpmt1",8.84187101772598
"Iffo2",3.9369894777409
"Slc2a1",12.4510616148741
"Gm7120",5.4008954651524
"Ndrg4",9.87367815276952
"Tlcd1",9.11440066156946
"Pomgnt1",6.19521139862499
"Chst10",6.15976541803962
"Ppp2r2b",6.62377155429997
"Ypel3",7.33616118262187
"Trib2",6.97697790159749
"Tmeff1",5.80384257039425
"Fam63a",6.76008898885857
"Gm8096",9.36929848848152
"Phgdh",7.52868533923965
"Sun1",6.91121749410083
"Slc30a9",8.24141621343833
"Cpped1",7.49145705036841
"Agrn",9.03299515111797
"Ano10",5.67209867184026
"Gm10193",9.8229026464272
"Sepn1",7.6896550427288
"Sdha",11.4265431762292
"Srebf1",9.62377873664917
"Ccdc97",4.16748502176238
"Cox15",8.04668671000399
"9030624J02Rik",8.56925238897313
"Lrpap1",9.75643862725045
"AU040320",7.25116862712102
"Xylb",5.03365410457631
"Tmco3",5.84847900873367
"Slc46a1",7.91266318525587
"Tdrd7",4.51121348100508
"Apbb2",7.90814706271782
"Tiparp",5.8816269028765
"Wdr48",4.06016867077345
"Cnn3",9.89155874141177
"Ptdss2",6.95327046826437
"Fam131a",3.84126661255
"Fam43a",2.99738453173231
"Iars2",5.94115587617605
"Donson",7.07723980773576
"Appl2",7.96808723745281
"Srebf2",11.2153873931022
"Rnasek",8.5446047550104
"1810026J23Rik",9.28539567477798
"Abcf3",6.02310949964656
"Map4k3",7.40361310903387
"6330403K07Rik",10.0586917128463
"Msl3l2",5.45234588210758
"Mfn1",9.37567080140508
"Scamp1",7.51490692823695
"Wasl",8.58598766313068
"Atg14",5.06883079599141
"Tyw1",6.34597477640738
"Mgll",7.88937705980706
"LOC100861749",4.62374970378858
"Tprn",5.41865641856359
"Sec16a",6.13856851418681
"Ccdc64",4.36900666129599
"Rhot2",3.74639164537033
"Psme4",7.59495776604072
"Scaf8",6.88060465922795
"Atg2a",3.31072569713852
"Sirt4",3.25955775395653
"Map2k6",7.19318252381687
"Hsdl2",8.74283155858785
"Inhbb",7.98164420046709
"Chst14",4.47558453473564
"Boc",5.1283800884593
"Fbxo33",6.32752543948653
"Jup",5.98931103264809
"Edc4",7.04558094190221
"Trmt1l",5.2968165313235
"Cln5",7.40756381455737
"Nudt10",4.89626368339455
"Zfp821",5.82578748755491
"Rpap1",7.78934713153274
"Fam102a",7.06355739990805
"Tab1",7.48247172981524
"Tbc1d23",2.94677180001045
"Jmjd1c",8.20590086365784
"Camta2",4.64068093088752
"Coq6",5.63108400707356
"Dhx57",4.18304167982208
"Pawr",3.91610373305511
"Marveld2",3.38722967900829
"Scrn3",4.51272702397629
"Agfg1",5.76484108199864
"Nhsl1",8.34323478216592
"6330590E21Rik",3.96469212627769
"Nova1",6.97596610546983
"Sidt2",5.66224755419221
"Ints1",6.87419714359793
"Crim1",6.3380110254089
"Arhgap18",3.04384457102081
"Rps9",3.2199541726213
"Bdh1",3.56037391744978
"Fa2h",7.44317924774539
"Rdh10",6.70124310362374
"Trim23",5.47968644624918
"Sec24d",3.07933111514511
"Gpr153",3.36135679707959
"Os9",8.99587610318176
"Usp47",7.83254079011474
"Klhl2",8.09921597278301
"Pcsk6",6.3260128217325
"Fnbp1",6.99717923910744
"2310067B10Rik",6.56334887501527
"Phlpp1",10.1250925050538
"Fam83h",2.87477994131896
"Arsg",5.23112989291687
"Fbxo2",7.59701436509979
"Plk2",3.58356057188698
"Lancl1",8.76284113161246
"Dennd4b",2.75051339195882
"Scara3",9.32721828043058
"Fth1",9.95146059615175
"Phyhipl",10.4123408647765
"Mtmr7",3.70219966396607
"Lgr6",4.26929281748901
"Dnmbp",4.68968127722586
"Penk",7.3832644460972
"Txndc16",9.52196857931056
"Tnks1bp1",3.17564135394116
"Acacb",2.81828426853593
"Adamts15",2.84462840957464
"Nt5dc3",3.92590141916226
"Tmem184b",4.08220850560752
"5330417C22Rik",2.73070735370718
"Snx21",5.24725468345791
"Stard8",4.88536166319903
"Lace1",4.07291873563916
"Pcmtd2",6.2515974521767
"Mpeg1",4.25187290904826
"Snx19",9.01399617248924
"Mapre3",5.69862382850906
"A630072M18Rik",4.2733796594189
"Sdr42e1",3.30678198040693
"Map4k5",5.73839782285003
"Ccnt2",6.26671578975874
"Znfx1",4.87055176061327
"Ssr4",3.92053281298978
"Wwp1",9.04692111904267
"Metrn",8.42734993976644
"Plekho2",6.75809010332059
"Tmem259",8.99708156559669
"Ttc19",3.15890770444819
"Lrrc58",10.089787873142
"Ccdc88c",6.88924648725463
"Adamts10",2.75435285314575
"Kdm5b",7.53358817656989
"Iqsec1",8.64196003086965
"Carns1",2.76144478223009
"Bckdhb",5.46201397623229
"Fchsd1",3.04012412613378
"Ccdc85a",4.39288369925229
"Mrps30",7.63911610583595
"Pard3b",4.64491404552845
"Rlf",3.86393263324209
"Fyco1",5.35608464528115
"Efemp1",7.58128824809564
"Npr2",4.35045678334528
"BC022960",3.60457512703393
"Mettl20",4.22728201780572
"Zfp451",3.62824977639666
"Zfp455",4.42195432151886
"Epn2",6.17903042954678
"Gabrg1",6.64196914228161
"Palld",4.74264434145176
"Hmgcr",8.35503942568544
"Robo1",7.64125318744429
"Vangl1",2.94677180001045
"Ift122",4.26113729871725
"Papolg",5.59119203979132
"Trappc12",6.01372547166129
"Arfgap1",7.25877146820947
"Magi1",3.52011052291496
"D3Bwg0562e",5.32319846343357
"Bcr",5.2756161711023
"Bsdc1",8.05325034184234
"Scn2a1",3.26659887776257
"Ttpa",6.70341718959338
"Rbfox3",3.12392212410573
"Apba2",7.539612538495
"Ddhd1",8.44665506601673
"Rps6ka3",7.42235203165524
"Vps18",5.7532487396257
"Cxadr",3.33246405410156
"Brwd1",4.04096756151869
"Adora1",3.0993649593574
"Crocc",2.74826618706489
"Rgs6",5.23896052791417
"Bbs9",4.40788994167478
"Rasd2",3.24693372863197
"Sult1a1",4.97722103927578
"Tubb2a",12.1918736542807
"Zfp931",8.42876329562021
"Clasp1",9.16694340804373
"Cda",2.77995000096154
"Kdm7a",6.32996510313806
"Abca8a",3.43992802390681
"Chd6",8.11101010659046
"Actn1",4.23130868492839
"Lrrc2",3.36881825842435
"Rab11fip5",4.12723759130046
"Nkx6-2",6.67564804182554
"Galnt6",2.83707033329588
"Slc25a51",3.94800792610444
"Pip4k2b",2.98153623697903
"Suclg2",5.78508243641348
"Wdfy3",9.00522555918151
"Atp1a2",12.9264224892003
"Rpgr",6.04554035781998
"Fbxl3",10.8851867296583
"Trim32",7.67953989672669
"Eml5",5.72589906531345
"Ptprb",3.96975596001387
"Itga8",3.14585422991758
"LOC624295",3.65743167706549
"Gsap",3.55809506711622
"Epha7",3.09477811556342
"Fzd9",4.73059019383802
"Bicd1",3.26360346570526
"Als2cl",4.14503022564103
"Sobp",2.83061769877656
"Peg10",6.88440643374258
"Prkca",5.50206920790376
"Chic1",3.93922214896473
"Rian",3.3787458132301
"Sema4b",8.54744293127258
"Pcdh7",6.96229083360693
"Gm9798",3.29335578532858
"Dep1",8.7824788096619
"Cdh9",3.2098683250759
"Ctbs",5.1679632304087
"Tnip1",3.95381367290362
"Ifnar2",3.32735488474271
"Zfp1",7.01705533365819
"Gdf11",2.52010039895237
"Dnm1",3.8032989936882
"Rabac1",7.28080098136134
"Erbb4",3.18442715674081
"Capn15",5.48140506134128
"Gm9817",3.5690379296097
"Hbb-b2",4.03300916637298
"Cystm1",5.89428013762212
"Uqcrq",3.46688824169513
"Pold4",4.36178002526271
"Rprd1b",7.31473454354914
"Sptan1",9.80917532306502
"Pmvk",9.188611436783
"Vasn",2.85353495273488
"Rnf6",8.68235277243531
"Srrm2",10.2120419497597
"Phpt1",10.2131629300933
"Ndufaf7",5.9608827464839
"Saysd1",5.47364291913337
"Cbr3",6.60159902913131
"St7l",5.0767703603911
"Rhoq",6.70530437774475
"Zmpste24",8.85455634370532
"Stx17",4.60711459791918
"Pdxk",7.91945318992415
"1200003I10Rik",8.85779116406756
"Vma21",6.08608579569867
"Acyp2",10.3022885430432
"B9d2",5.57838240840191
"Pcgf1",4.13639492565457
"Otulin",5.75898881946249
"Zfp654",3.23915288408195
"Efcab14",9.27539570391765
"Cmip",9.0243383817168
"Csad",5.9577226107312
"Senp6",3.86446624992343
"Col16a1",5.21684674323044
"Usp45",4.61354067674178
"BC028528",3.12202790427723
"Ndufaf4",7.88466660905872
"Snapc5",3.20606881527523
"Tmem60",7.85592098889833
"Rasip1",3.10676397925048
"Pknox2",3.42461045605165
"Mccc2",5.56965932192512
"3110009E18Rik",5.66805516815653
"Pitpnc1",8.81674991918024
"Mkl2",3.35703114169594
"Nudt16l1",6.13351391297877
"Tmbim4",7.88841722552376
"Ankrd46",6.54551683013549
"Arap1",3.34191949607483
"Slc44a2",8.90430878221602
"Dolpp1",3.30040440561466
"Tmem158",5.11201343531056
"Gm3244",11.3793025819602
"Rnft1",8.31907652734687
"Klhl21",6.39801627272265
"Acsl5",5.54744301891953
"Neat1",6.3457003613291
"1110057K04Rik",4.60812709598764
"C2cd2l",6.72591378450711
"Tm7sf3",7.69146011267818
"Cluh",6.50997821016378
"Tmcc2",6.14350326994915
"Vps11",5.45373602648985
"Slc14a1",7.09170566668298
"Rab2b",6.30794016486901
"Lingo1",4.33359756573891
"Mvb12b",6.27404447407231
"Tmem180",4.53598723331628
"Pnpla2",6.2501663195656
"Acaa2",8.77929049376764
"Ccbl1",2.79851018578616
"Commd9",3.48473112608821
"Akt1s1",3.2898051926574
"Sar1b",9.77131905960021
"Nudt9",9.55020015789139
"Chmp3",4.33526443306889
"Eml2",7.23093090151525
"Tmem161b",4.82205832538274
"S1pr2",3.22173779149967
"Etfb",10.0698574740239
"Prpsap1",9.49935776102516
"Kctd6",9.81242793500128
"Rmdn3",9.63475175856925
"Tspan9",7.45872219366289
