"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_5__"
"94","ATP5MC1P8"
"95","BANF1P5"
"96","BOLA2P1"
"97","BX323845.1"
"98","C17orf97"
"99","C2orf80"
"100","C7orf66"
"101","CBX1P3"
"102","CCKAR"
"103","CCNJP1"
"104","CD24"
"105","CKS1BP6"
"106","COX6B1P1"
"107","CR392039.2"
"108","CRIP1"
"109","CSH2"
"110","CST2P1"
"111","DEFB132"
"112","DHDH"
"113","DMBX1"
"114","DNAAF5"
"115","DOCK5"
"116","DYNLL1"
"117","E2F3"
"118","EEF1A1P1"
"119","EEF1GP7"
"120","ELF5"
"121","ELK1P1"
"122","ENPP7P3"
"123","FAM198B"
"124","FAM218BP"
"125","FCAMR"
"126","FGF7P4"
"127","FSCN2"
"128","GAGE10"
"129","GAL"
"130","GATA6"
"131","GBX1"
"132","GMCL1P2"
"133","GOLGA6L2"
"134","GPRC5A"
"135","GRAMD4P6"
"136","GRHL3"
"137","HMGN2P17"
"138","HNRNPA1P1"
"139","HNRNPA1P4"
"140","HNRNPA1P64"
"141","HPD"
"142","HPDL"
"143","HSP90AA6P"
"144","HSP90AB2P"
"145","HSPE1P4"
"146","IRGC"
"147","KIAA1024"
"148","KIAA1257"
"149","KRT16P1"
"150","LCE2B"
"151","LCE2C"
"152","LCE4A"
"153","LCN1"
"154","LHX3"
"155","LINC00349"
"156","LINC00555"
"157","LINC00857"
"158","LINC00886"
"159","LINC00927"
"160","LINC00939"
"161","LINC00954"
"162","LINC01072"
"163","LINC01230"
"164","LINC01233"
"165","LINC01338"
"166","LINC01502"
"167","LINC01761"
"168","LINC01801"
"169","LINC01823"
"170","LINC02012"
"171","LINC02067"
"172","LINC02298"
"173","LINC02459"
"174","LINC02507"
"175","LRIT3"
"176","LRP2BP"
"177","LYZL6"
"178","MAGEA7P"
"179","MAP1LC3BP1"
"180","MIR298"
"181","MIR378F"
"182","MIR4678"
"183","MIR5007"
"184","MIR5186"
"185","MIR5692A2"
"186","MMP21"
"187","MT4"
"188","MTCO2P22"
"189","NDUFA5P9"
"190","NOP56P1"
"191","NOP56P3"
"192","NPAS1"
"193","NPM1P47"
"194","OBP2A"
"195","OBP2B"
"196","OR10D1P"
"197","OR1L8"
"198","OR2B8P"
"199","OR2T12"
"200","OR2T33"
"201","OR7H2P"
"202","PAEP"
"203","PAEPP1"
"204","PHLDB2"
"205","PLLP"
"206","PNLIPRP1"
"207","PPIAP85"
"208","PPP1R12BP1"
"209","RAX"
"210","RN7SKP106"
"211","RN7SKP280"
"212","RN7SL148P"
"213","RN7SL156P"
"214","RN7SL301P"
"215","RN7SL380P"
"216","RN7SL654P"
"217","RN7SL66P"
"218","RN7SL811P"
"219","RN7SL837P"
"220","RNA5SP167"
"221","RNA5SP190"
"222","RNA5SP193"
"223","RNA5SP204"
"224","RNA5SP380"
"225","RNA5SP461"
"226","RNA5SP64"
"227","RNU6ATAC28P"
"228","RPL21P108"
"229","RPL23AP75"
"230","RPL4P3"
"231","RPLP0P11"
"232","RPSAP53"
"233","RRH"
"234","RTN3P1"
"235","SEMA6A"
"236","SEMA6D"
"237","SETP20"
"238","SLC13A1"
"239","SPIN2A"
"240","SPIN2B"
"241","SPIN3"
"242","SPRR2G"
"243","SPTLC1P3"
"244","SYK"
"245","TCAM1P"
"246","TEKT4P2"
"247","TLX1NB"
"248","TNFRSF13B"
"249","TNFRSF18"
"250","TRAJ13"
"251","TSPY2"
"252","U2AF1"
"253","UBQLN1P1"
"254","UPK3B"
"255","USP12PX"
"256","VDAC1P10"
"257","VEGFC"
"258","WNT8B"
"259","Z73417.1"
"260","Z95114.1"
"261","ZG16"
"262","ZNF90P3"
"263","ZNF965P"
