"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_25__"
"115","FGF1"
"116","FGFR3"
"117","FMNL2"
"118","FNTA"
"119","FURIN"
"120","FUT10"
"121","FZD3"
"122","GABRG1"
"123","GOLGA7"
"124","GPAT4"
"125","GPR42"
"126","GSR"
"127","GTF2E2"
"128","GTF3AP6"
"129","HCN4"
"130","HGSNAT"
"131","HMBOX1"
"132","HMGB1P20"
"133","HMGB1P32"
"134","HOOK3"
"135","IGHGP"
"136","IKBKB"
"137","IMPA1"
"138","IMPAD1"
"139","INTS10"
"140","INTS9"
"141","JPH1"
"142","KAT6A"
"143","KCNB1"
"144","KCNE2"
"145","KCNE5"
"146","KCNK13"
"147","KCTD9"
"148","KLHL29"
"149","KLK4"
"150","KPNA4"
"151","LEPROTL1"
"152","LGR6"
"153","LINC01121"
"154","LINC01186"
"155","LINC01384"
"156","LINC01413"
"157","LINC02072"
"158","LINC02074"
"159","LSM1"
"160","LYPLA1"
"161","MAPRE3"
"162","MCPH1"
"163","MFHAS1"
"164","MIR4445"
"165","MIR514A1"
"166","MLPH"
"167","MTMR9"
"168","MZB1"
"169","NDN"
"170","NDUFB10P1"
"171","NEBL"
"172","NEIL2"
"173","NIFKP3"
"174","NOX3"
"175","NPM1P14"
"176","NSD3"
"177","NSMAF"
"178","NWD1"
"179","NXN"
"180","OR5M14P"
"181","OR7E156P"
"182","PAWRP1"
"183","PCM1"
"184","PCMTD1"
"185","PEX2"
"186","PIGPP4"
"187","PKMP4"
"188","PLCXD3"
"189","PLIN1"
"190","PLPBP"
"191","PNMA3"
"192","PNMA6A"
"193","PNMT"
"194","POLR3D"
"195","PPIAL4C"
"196","PPIAP7"
"197","PPP1R1AP2"
"198","PPP1R1B"
"199","PPP2CB"
"200","PPP2R2A"
"201","PPP3CC"
"202","PRELID3BP4"
"203","PSD3"
"204","PURG"
"205","PYGM"
"206","R3HCC1"
"207","RAB2A"
"208","RBPMS"
"209","RCC2P8"
"210","RILP"
"211","RN7SKP146"
"212","RN7SKP155"
"213","RN7SKP203"
"214","RN7SKP298"
"215","RN7SL705P"
"216","RNA5SP116"
"217","RNA5SP266"
"218","RNA5SP382"
"219","RNA5SP45"
"220","RNF122"
"221","RNF165"
"222","RNF170"
"223","RNU4ATAC6P"
"224","RNU6ATAC"
"225","RPL10P19"
"226","RPL10P9"
"227","RPL36AP40"
"228","RPS27P5"
"229","RPS29P10"
"230","RSPO2"
"231","SARAF"
"232","SCARA3"
"233","SEMA3A"
"234","SGK3"
"235","SLC13A5"
"236","SLC20A2"
"237","SLC22A6"
"238","SLC24A4"
"239","SLC2A4"
"240","SLC6A16"
"241","SLC7A10"
"242","SMIM19"
"243","SMYD2"
"244","SNX31"
"245","SORBS2"
"246","SORBS3"
"247","SPIDR"
"248","STAU2"
"249","STK39"
"250","SYPL2"
"251","TACC3"
"252","TCEA1"
"253","TDRP"
"254","TEAD2"
"255","TERF1"
"256","TFAP2C"
"257","THAP1"
"258","TM2D2"
"259","TMEM68"
"260","TMEM70"
"261","TNKS"
"262","TPT1P4"
"263","TRAM1"
"264","TRAV11"
"265","TRAV30"
"266","TRBD1"
"267","TRBV18"
"268","TRIM35"
"269","TSPYL2"
"270","TTI2"
"271","TUNAR"
"272","TUSC3"
"273","UBBP1"
"274","UBE2V2"
"275","UBXN2B"
"276","UBXN8"
"277","VANGL1"
"278","VCX"
"279","VDAC3"
"280","VEPH1"
"281","VPS37A"
"282","WFDC1"
"283","WRN"
"284","WT1"
"285","XPO7"
"286","YAP1"
"287","YBX2"
"288","YTHDF3"
"289","ZBTB10"
"290","ZNF596"
