"","HuAgeGBsplit_20....c1_HuAgeGBsplitRnaseq_10__"
"216","MUC12"
"217","NEK11"
"218","NEK5"
"219","NME9"
"220","NUP62CL"
"221","OCM"
"222","OR1D5"
"223","OR2B4P"
"224","OR2H4P"
"225","OR7E36P"
"226","OSCP1"
"227","PIH1D3"
"228","PPIAP45"
"229","PPIAP58"
"230","PPIAP74"
"231","PPIAP9"
"232","PPP1R32"
"233","PPP1R42"
"234","PRR29"
"235","PRRT1B"
"236","RFX2"
"237","RIBC2"
"238","RIIAD1"
"239","RN7SKP213"
"240","RN7SKP44"
"241","RN7SL14P"
"242","RNA5SP31"
"243","RNU6ATAC15P"
"244","ROCR"
"245","ROPN1L"
"246","RPL21P112"
"247","RPL23AP27"
"248","RPL30P12"
"249","RPL32P3"
"250","RPL9P21"
"251","RPS29P28"
"252","RSPH10B"
"253","RSPH4A"
"254","RSU1P1"
"255","SCGB2A1"
"256","SDR42E2"
"257","SLC23A1"
"258","SLC28A3"
"259","SLC35G3"
"260","SLC9C2"
"261","SPAG17"
"262","SPAG8"
"263","SPATA17"
"264","SPEF1"
"265","SPEF2"
"266","SSU72P7"
"267","STOML3"
"268","SVOPL"
"269","TEKT1"
"270","TEKT2"
"271","TEKT3"
"272","TEX9"
"273","TMEM190"
"274","TMEM67"
"275","TSGA10"
"276","TSPAN19"
"277","TTC29"
"278","UBE2L5"
"279","VSTM1"
"280","VWA3A"
"281","WDR63"
"282","WDR66"
"283","WDR78"
"284","WDR93"
"285","XG"
"286","Z95331.1"
"287","ZBBX"
"288","ZNF473"
"289","ZP1"
