"","Module","Gene"
"DLEU1","c1_HuAgeGBsplitRnaseq_1955","DLEU1"
"DSTNP5","c1_HuAgeGBsplitRnaseq_1955","DSTNP5"
"FSD2","c1_HuAgeGBsplitRnaseq_1955","FSD2"
"HAUS6P2","c1_HuAgeGBsplitRnaseq_1955","HAUS6P2"
"HMGN2P21","c1_HuAgeGBsplitRnaseq_1955","HMGN2P21"
"HNRNPA1P30","c1_HuAgeGBsplitRnaseq_1955","HNRNPA1P30"
"HTATSF1P1","c1_HuAgeGBsplitRnaseq_1955","HTATSF1P1"
"IGFBPL1","c1_HuAgeGBsplitRnaseq_1955","IGFBPL1"
"IGLV3-12","c1_HuAgeGBsplitRnaseq_1955","IGLV3-12"
"IQCM","c1_HuAgeGBsplitRnaseq_1955","IQCM"
"KRT18P35","c1_HuAgeGBsplitRnaseq_1955","KRT18P35"
"KRT18P9","c1_HuAgeGBsplitRnaseq_1955","KRT18P9"
"LINC00301","c1_HuAgeGBsplitRnaseq_1955","LINC00301"
"LINC00307","c1_HuAgeGBsplitRnaseq_1955","LINC00307"
"LINC00635","c1_HuAgeGBsplitRnaseq_1955","LINC00635"
"LINC00838","c1_HuAgeGBsplitRnaseq_1955","LINC00838"
"LINC01079","c1_HuAgeGBsplitRnaseq_1955","LINC01079"
"LINC01499","c1_HuAgeGBsplitRnaseq_1955","LINC01499"
"LINC01501","c1_HuAgeGBsplitRnaseq_1955","LINC01501"
"LINC01516","c1_HuAgeGBsplitRnaseq_1955","LINC01516"
"LINC01531","c1_HuAgeGBsplitRnaseq_1955","LINC01531"
"LINC01646","c1_HuAgeGBsplitRnaseq_1955","LINC01646"
"LINC01656","c1_HuAgeGBsplitRnaseq_1955","LINC01656"
"LINC01714","c1_HuAgeGBsplitRnaseq_1955","LINC01714"
"LINC01766","c1_HuAgeGBsplitRnaseq_1955","LINC01766"
"LINC01853","c1_HuAgeGBsplitRnaseq_1955","LINC01853"
"LINC01895","c1_HuAgeGBsplitRnaseq_1955","LINC01895"
"LINC02233","c1_HuAgeGBsplitRnaseq_1955","LINC02233"
"LINC02252","c1_HuAgeGBsplitRnaseq_1955","LINC02252"
"LINC02299","c1_HuAgeGBsplitRnaseq_1955","LINC02299"
"LINC02374","c1_HuAgeGBsplitRnaseq_1955","LINC02374"
"LINC02436","c1_HuAgeGBsplitRnaseq_1955","LINC02436"
"LINC02492","c1_HuAgeGBsplitRnaseq_1955","LINC02492"
"LINC02496","c1_HuAgeGBsplitRnaseq_1955","LINC02496"
"LINC02572","c1_HuAgeGBsplitRnaseq_1955","LINC02572"
"MS4A14","c1_HuAgeGBsplitRnaseq_1955","MS4A14"
"OR52I1","c1_HuAgeGBsplitRnaseq_1955","OR52I1"
"PCBP2P1","c1_HuAgeGBsplitRnaseq_1955","PCBP2P1"
"PKMP1","c1_HuAgeGBsplitRnaseq_1955","PKMP1"
"PRAMEF15","c1_HuAgeGBsplitRnaseq_1955","PRAMEF15"
"PROSER2","c1_HuAgeGBsplitRnaseq_1955","PROSER2"
"RF00287","c1_HuAgeGBsplitRnaseq_1955","RF00287"
"RF00322","c1_HuAgeGBsplitRnaseq_1955","RF00322"
"RN7SL140P","c1_HuAgeGBsplitRnaseq_1955","RN7SL140P"
"RN7SL549P","c1_HuAgeGBsplitRnaseq_1955","RN7SL549P"
"RNU6-31P","c1_HuAgeGBsplitRnaseq_1955","RNU6-31P"
"RNU6-410P","c1_HuAgeGBsplitRnaseq_1955","RNU6-410P"
"SAMMSON","c1_HuAgeGBsplitRnaseq_1955","SAMMSON"
"SLC9B1P3","c1_HuAgeGBsplitRnaseq_1955","SLC9B1P3"
"SULT1D1P","c1_HuAgeGBsplitRnaseq_1955","SULT1D1P"
"SUMO1P4","c1_HuAgeGBsplitRnaseq_1955","SUMO1P4"
"TM4SF4","c1_HuAgeGBsplitRnaseq_1955","TM4SF4"
"TRBV10-3","c1_HuAgeGBsplitRnaseq_1955","TRBV10-3"
"VDAC1P9","c1_HuAgeGBsplitRnaseq_1955","VDAC1P9"
"Z84480.1","c1_HuAgeGBsplitRnaseq_1955","Z84480.1"
"Z92846.1","c1_HuAgeGBsplitRnaseq_1955","Z92846.1"
"AADACL2","c1_HuAgeGBsplitRnaseq_20","AADACL2"
"ABCB11","c1_HuAgeGBsplitRnaseq_20","ABCB11"
"ABLIM2","c1_HuAgeGBsplitRnaseq_20","ABLIM2"
"AC000403.1","c1_HuAgeGBsplitRnaseq_20","AC000403.1"
"AC002074.1","c1_HuAgeGBsplitRnaseq_20","AC002074.1"
"AC004257.1","c1_HuAgeGBsplitRnaseq_20","AC004257.1"
"AC004386.1","c1_HuAgeGBsplitRnaseq_20","AC004386.1"
"AC004543.1","c1_HuAgeGBsplitRnaseq_20","AC004543.1"
"AC004921.1","c1_HuAgeGBsplitRnaseq_20","AC004921.1"
"AC004980.1","c1_HuAgeGBsplitRnaseq_20","AC004980.1"
"AC004980.2","c1_HuAgeGBsplitRnaseq_20","AC004980.2"
"AC005062.1","c1_HuAgeGBsplitRnaseq_20","AC005062.1"
"AC005224.2","c1_HuAgeGBsplitRnaseq_20","AC005224.2"
"AC005336.1","c1_HuAgeGBsplitRnaseq_20","AC005336.1"
"AC005772.1","c1_HuAgeGBsplitRnaseq_20","AC005772.1"
"AC005776.2","c1_HuAgeGBsplitRnaseq_20","AC005776.2"
"AC005899.6","c1_HuAgeGBsplitRnaseq_20","AC005899.6"
"AC005899.8","c1_HuAgeGBsplitRnaseq_20","AC005899.8"
"AC006011.2","c1_HuAgeGBsplitRnaseq_20","AC006011.2"
"AC006026.2","c1_HuAgeGBsplitRnaseq_20","AC006026.2"
"AC006238.1","c1_HuAgeGBsplitRnaseq_20","AC006238.1"
"AC006453.2","c1_HuAgeGBsplitRnaseq_20","AC006453.2"
"AC006511.5","c1_HuAgeGBsplitRnaseq_20","AC006511.5"
"AC006970.2","c1_HuAgeGBsplitRnaseq_20","AC006970.2"
"AC007000.3","c1_HuAgeGBsplitRnaseq_20","AC007000.3"
"AC007216.4","c1_HuAgeGBsplitRnaseq_20","AC007216.4"
"AC007249.1","c1_HuAgeGBsplitRnaseq_20","AC007249.1"
"AC007405.1","c1_HuAgeGBsplitRnaseq_20","AC007405.1"
"AC007405.3","c1_HuAgeGBsplitRnaseq_20","AC007405.3"
"AC007881.1","c1_HuAgeGBsplitRnaseq_20","AC007881.1"
"AC008752.1","c1_HuAgeGBsplitRnaseq_20","AC008752.1"
"AC008753.3","c1_HuAgeGBsplitRnaseq_20","AC008753.3"
"AC008758.5","c1_HuAgeGBsplitRnaseq_20","AC008758.5"
"AC008758.6","c1_HuAgeGBsplitRnaseq_20","AC008758.6"
"AC009053.1","c1_HuAgeGBsplitRnaseq_20","AC009053.1"
"AC009053.2","c1_HuAgeGBsplitRnaseq_20","AC009053.2"
"AC009053.3","c1_HuAgeGBsplitRnaseq_20","AC009053.3"
"AC009061.2","c1_HuAgeGBsplitRnaseq_20","AC009061.2"
"AC009078.2","c1_HuAgeGBsplitRnaseq_20","AC009078.2"
"AC009110.1","c1_HuAgeGBsplitRnaseq_20","AC009110.1"
"AC009120.2","c1_HuAgeGBsplitRnaseq_20","AC009120.2"
"AC009570.1","c1_HuAgeGBsplitRnaseq_20","AC009570.1"
"AC010336.5","c1_HuAgeGBsplitRnaseq_20","AC010336.5"
"AC010468.1","c1_HuAgeGBsplitRnaseq_20","AC010468.1"
"AC011467.6","c1_HuAgeGBsplitRnaseq_20","AC011467.6"
"AC011475.1","c1_HuAgeGBsplitRnaseq_20","AC011475.1"
"AC011498.1","c1_HuAgeGBsplitRnaseq_20","AC011498.1"
"AC011509.2","c1_HuAgeGBsplitRnaseq_20","AC011509.2"
"AC012065.1","c1_HuAgeGBsplitRnaseq_20","AC012065.1"
"AC012435.2","c1_HuAgeGBsplitRnaseq_20","AC012435.2"
"AC013546.1","c1_HuAgeGBsplitRnaseq_20","AC013546.1"
"AC015802.2","c1_HuAgeGBsplitRnaseq_20","AC015802.2"
"AC015909.1","c1_HuAgeGBsplitRnaseq_20","AC015909.1"
"AC015967.1","c1_HuAgeGBsplitRnaseq_20","AC015967.1"
"AC016134.1","c1_HuAgeGBsplitRnaseq_20","AC016134.1"
"AC017104.4","c1_HuAgeGBsplitRnaseq_20","AC017104.4"
"AC017104.5","c1_HuAgeGBsplitRnaseq_20","AC017104.5"
"AC018467.1","c1_HuAgeGBsplitRnaseq_20","AC018467.1"
"AC018845.1","c1_HuAgeGBsplitRnaseq_20","AC018845.1"
"AC019068.1","c1_HuAgeGBsplitRnaseq_20","AC019068.1"
"AC019118.1","c1_HuAgeGBsplitRnaseq_20","AC019118.1"
"AC019254.1","c1_HuAgeGBsplitRnaseq_20","AC019254.1"
"AC020558.1","c1_HuAgeGBsplitRnaseq_20","AC020558.1"
"AC020779.2","c1_HuAgeGBsplitRnaseq_20","AC020779.2"
"AC020914.2","c1_HuAgeGBsplitRnaseq_20","AC020914.2"
"AC022113.1","c1_HuAgeGBsplitRnaseq_20","AC022113.1"
"AC022483.1","c1_HuAgeGBsplitRnaseq_20","AC022483.1"
"AC023442.3","c1_HuAgeGBsplitRnaseq_20","AC023442.3"
"AC025682.1","c1_HuAgeGBsplitRnaseq_20","AC025682.1"
"AC026120.1","c1_HuAgeGBsplitRnaseq_20","AC026120.1"
"AC026254.2","c1_HuAgeGBsplitRnaseq_20","AC026254.2"
"AC027309.1","c1_HuAgeGBsplitRnaseq_20","AC027309.1"
"AC027559.1","c1_HuAgeGBsplitRnaseq_20","AC027559.1"
"AC027612.1","c1_HuAgeGBsplitRnaseq_20","AC027612.1"
"AC027682.4","c1_HuAgeGBsplitRnaseq_20","AC027682.4"
"AC027682.6","c1_HuAgeGBsplitRnaseq_20","AC027682.6"
"AC034105.5","c1_HuAgeGBsplitRnaseq_20","AC034105.5"
"AC035140.1","c1_HuAgeGBsplitRnaseq_20","AC035140.1"
"AC040173.1","c1_HuAgeGBsplitRnaseq_20","AC040173.1"
"AC040174.1","c1_HuAgeGBsplitRnaseq_20","AC040174.1"
"AC055764.2","c1_HuAgeGBsplitRnaseq_20","AC055764.2"
"AC063962.1","c1_HuAgeGBsplitRnaseq_20","AC063962.1"
"AC063979.2","c1_HuAgeGBsplitRnaseq_20","AC063979.2"
"AC073136.1","c1_HuAgeGBsplitRnaseq_20","AC073136.1"
"AC073316.3","c1_HuAgeGBsplitRnaseq_20","AC073316.3"
"AC078777.1","c1_HuAgeGBsplitRnaseq_20","AC078777.1"
"AC078880.2","c1_HuAgeGBsplitRnaseq_20","AC078880.2"
"AC079598.2","c1_HuAgeGBsplitRnaseq_20","AC079598.2"
"AC083843.1","c1_HuAgeGBsplitRnaseq_20","AC083843.1"
"AC083843.2","c1_HuAgeGBsplitRnaseq_20","AC083843.2"
"AC083843.3","c1_HuAgeGBsplitRnaseq_20","AC083843.3"
"AC083843.4","c1_HuAgeGBsplitRnaseq_20","AC083843.4"
"AC084048.1","c1_HuAgeGBsplitRnaseq_20","AC084048.1"
"AC087239.1","c1_HuAgeGBsplitRnaseq_20","AC087239.1"
"AC087500.1","c1_HuAgeGBsplitRnaseq_20","AC087500.1"
"AC090095.1","c1_HuAgeGBsplitRnaseq_20","AC090095.1"
"AC090136.1","c1_HuAgeGBsplitRnaseq_20","AC090136.1"
"AC091891.2","c1_HuAgeGBsplitRnaseq_20","AC091891.2"
"AC091917.2","c1_HuAgeGBsplitRnaseq_20","AC091917.2"
"AC091917.3","c1_HuAgeGBsplitRnaseq_20","AC091917.3"
"AC092098.1","c1_HuAgeGBsplitRnaseq_20","AC092098.1"
"AC092115.1","c1_HuAgeGBsplitRnaseq_20","AC092115.1"
"AC092198.1","c1_HuAgeGBsplitRnaseq_20","AC092198.1"
"AC092620.2","c1_HuAgeGBsplitRnaseq_20","AC092620.2"
"AC092902.5","c1_HuAgeGBsplitRnaseq_20","AC092902.5"
"AC092954.1","c1_HuAgeGBsplitRnaseq_20","AC092954.1"
"AC092954.2","c1_HuAgeGBsplitRnaseq_20","AC092954.2"
"AC093249.2","c1_HuAgeGBsplitRnaseq_20","AC093249.2"
"AC093323.3","c1_HuAgeGBsplitRnaseq_20","AC093323.3"
"AC093627.4","c1_HuAgeGBsplitRnaseq_20","AC093627.4"
"AC093668.2","c1_HuAgeGBsplitRnaseq_20","AC093668.2"
"AC096649.1","c1_HuAgeGBsplitRnaseq_20","AC096649.1"
"AC096677.1","c1_HuAgeGBsplitRnaseq_20","AC096677.1"
"AC097376.2","c1_HuAgeGBsplitRnaseq_20","AC097376.2"
"AC097382.2","c1_HuAgeGBsplitRnaseq_20","AC097382.2"
"AC097493.2","c1_HuAgeGBsplitRnaseq_20","AC097493.2"
"AC098826.2","c1_HuAgeGBsplitRnaseq_20","AC098826.2"
"AC099792.1","c1_HuAgeGBsplitRnaseq_20","AC099792.1"
"AC100791.2","c1_HuAgeGBsplitRnaseq_20","AC100791.2"
"AC100830.1","c1_HuAgeGBsplitRnaseq_20","AC100830.1"
"AC103736.1","c1_HuAgeGBsplitRnaseq_20","AC103736.1"
"AC103957.2","c1_HuAgeGBsplitRnaseq_20","AC103957.2"
"AC104066.2","c1_HuAgeGBsplitRnaseq_20","AC104066.2"
"AC105277.1","c1_HuAgeGBsplitRnaseq_20","AC105277.1"
"AC105415.1","c1_HuAgeGBsplitRnaseq_20","AC105415.1"
"AC106739.1","c1_HuAgeGBsplitRnaseq_20","AC106739.1"
"AC107302.1","c1_HuAgeGBsplitRnaseq_20","AC107302.1"
"AC108448.1","c1_HuAgeGBsplitRnaseq_20","AC108448.1"
"AC110768.2","c1_HuAgeGBsplitRnaseq_20","AC110768.2"
"AC112200.2","c1_HuAgeGBsplitRnaseq_20","AC112200.2"
"AC112255.1","c1_HuAgeGBsplitRnaseq_20","AC112255.1"
"AC112907.1","c1_HuAgeGBsplitRnaseq_20","AC112907.1"
"AC112907.2","c1_HuAgeGBsplitRnaseq_20","AC112907.2"
"AC113430.1","c1_HuAgeGBsplitRnaseq_20","AC113430.1"
"AC114763.1","c1_HuAgeGBsplitRnaseq_20","AC114763.1"
"AC116050.1","c1_HuAgeGBsplitRnaseq_20","AC116050.1"
"AC116050.2","c1_HuAgeGBsplitRnaseq_20","AC116050.2"
"AC116614.1","c1_HuAgeGBsplitRnaseq_20","AC116614.1"
"AC117532.1","c1_HuAgeGBsplitRnaseq_20","AC117532.1"
"AC119751.8","c1_HuAgeGBsplitRnaseq_20","AC119751.8"
"AC124283.5","c1_HuAgeGBsplitRnaseq_20","AC124283.5"
"AC124319.2","c1_HuAgeGBsplitRnaseq_20","AC124319.2"
"AC125494.1","c1_HuAgeGBsplitRnaseq_20","AC125494.1"
"AC131935.1","c1_HuAgeGBsplitRnaseq_20","AC131935.1"
"AC135731.2","c1_HuAgeGBsplitRnaseq_20","AC135731.2"
"AC137590.2","c1_HuAgeGBsplitRnaseq_20","AC137590.2"
"AC138150.1","c1_HuAgeGBsplitRnaseq_20","AC138150.1"
"AC138393.2","c1_HuAgeGBsplitRnaseq_20","AC138393.2"
"AC138907.9","c1_HuAgeGBsplitRnaseq_20","AC138907.9"
"AC139103.1","c1_HuAgeGBsplitRnaseq_20","AC139103.1"
"AC140658.4","c1_HuAgeGBsplitRnaseq_20","AC140658.4"
"AC142384.1","c1_HuAgeGBsplitRnaseq_20","AC142384.1"
"AC142472.1","c1_HuAgeGBsplitRnaseq_20","AC142472.1"
"AC231657.2","c1_HuAgeGBsplitRnaseq_20","AC231657.2"
"AC233263.1","c1_HuAgeGBsplitRnaseq_20","AC233263.1"
"AC242852.1","c1_HuAgeGBsplitRnaseq_20","AC242852.1"
"AC243829.6","c1_HuAgeGBsplitRnaseq_20","AC243829.6"
"AC243965.2","c1_HuAgeGBsplitRnaseq_20","AC243965.2"
"AC243967.3","c1_HuAgeGBsplitRnaseq_20","AC243967.3"
"AC245036.2","c1_HuAgeGBsplitRnaseq_20","AC245036.2"
"AC245389.1","c1_HuAgeGBsplitRnaseq_20","AC245389.1"
"AC245452.2","c1_HuAgeGBsplitRnaseq_20","AC245452.2"
"ACR","c1_HuAgeGBsplitRnaseq_20","ACR"
"ADGB","c1_HuAgeGBsplitRnaseq_20","ADGB"
"ADIG","c1_HuAgeGBsplitRnaseq_20","ADIG"
"ADRA2B","c1_HuAgeGBsplitRnaseq_20","ADRA2B"
"AF121897.1","c1_HuAgeGBsplitRnaseq_20","AF121897.1"
"AGAP12P","c1_HuAgeGBsplitRnaseq_20","AGAP12P"
"AHCYL1","c1_HuAgeGBsplitRnaseq_20","AHCYL1"
"AL022315.1","c1_HuAgeGBsplitRnaseq_20","AL022315.1"
"AL022329.1","c1_HuAgeGBsplitRnaseq_20","AL022329.1"
"AL022341.1","c1_HuAgeGBsplitRnaseq_20","AL022341.1"
"AL031056.1","c1_HuAgeGBsplitRnaseq_20","AL031056.1"
"AL031133.1","c1_HuAgeGBsplitRnaseq_20","AL031133.1"
"AL031274.1","c1_HuAgeGBsplitRnaseq_20","AL031274.1"
"AL033529.1","c1_HuAgeGBsplitRnaseq_20","AL033529.1"
"AL096828.2","c1_HuAgeGBsplitRnaseq_20","AL096828.2"
"AL117351.2","c1_HuAgeGBsplitRnaseq_20","AL117351.2"
"AL118557.1","c1_HuAgeGBsplitRnaseq_20","AL118557.1"
"AL133371.1","c1_HuAgeGBsplitRnaseq_20","AL133371.1"
"AL133371.3","c1_HuAgeGBsplitRnaseq_20","AL133371.3"
"AL137027.1","c1_HuAgeGBsplitRnaseq_20","AL137027.1"
"AL138820.1","c1_HuAgeGBsplitRnaseq_20","AL138820.1"
"AL138827.1","c1_HuAgeGBsplitRnaseq_20","AL138827.1"
"AL139390.1","c1_HuAgeGBsplitRnaseq_20","AL139390.1"
"AL158071.4","c1_HuAgeGBsplitRnaseq_20","AL158071.4"
"AL160314.1","c1_HuAgeGBsplitRnaseq_20","AL160314.1"
"AL160314.2","c1_HuAgeGBsplitRnaseq_20","AL160314.2"
"AL352984.1","c1_HuAgeGBsplitRnaseq_20","AL352984.1"
"AL353743.3","c1_HuAgeGBsplitRnaseq_20","AL353743.3"
"AL353764.1","c1_HuAgeGBsplitRnaseq_20","AL353764.1"
"AL354766.1","c1_HuAgeGBsplitRnaseq_20","AL354766.1"
"AL354892.1","c1_HuAgeGBsplitRnaseq_20","AL354892.1"
"AL354980.1","c1_HuAgeGBsplitRnaseq_20","AL354980.1"
"AL355472.4","c1_HuAgeGBsplitRnaseq_20","AL355472.4"
"AL355493.2","c1_HuAgeGBsplitRnaseq_20","AL355493.2"
"AL355922.2","c1_HuAgeGBsplitRnaseq_20","AL355922.2"
"AL355922.3","c1_HuAgeGBsplitRnaseq_20","AL355922.3"
"AL356056.2","c1_HuAgeGBsplitRnaseq_20","AL356056.2"
"AL356515.1","c1_HuAgeGBsplitRnaseq_20","AL356515.1"
"AL358790.1","c1_HuAgeGBsplitRnaseq_20","AL358790.1"
"AL360227.1","c1_HuAgeGBsplitRnaseq_20","AL360227.1"
"AL390729.1","c1_HuAgeGBsplitRnaseq_20","AL390729.1"
"AL390778.2","c1_HuAgeGBsplitRnaseq_20","AL390778.2"
"AL445472.1","c1_HuAgeGBsplitRnaseq_20","AL445472.1"
"AL445670.1","c1_HuAgeGBsplitRnaseq_20","AL445670.1"
"AL451054.1","c1_HuAgeGBsplitRnaseq_20","AL451054.1"
"AL451069.1","c1_HuAgeGBsplitRnaseq_20","AL451069.1"
"AL512343.2","c1_HuAgeGBsplitRnaseq_20","AL512343.2"
"AL512380.1","c1_HuAgeGBsplitRnaseq_20","AL512380.1"
"AL513303.1","c1_HuAgeGBsplitRnaseq_20","AL513303.1"
"AL589826.1","c1_HuAgeGBsplitRnaseq_20","AL589826.1"
"AL590065.1","c1_HuAgeGBsplitRnaseq_20","AL590065.1"
"AL590609.2","c1_HuAgeGBsplitRnaseq_20","AL590609.2"
"AL590705.1","c1_HuAgeGBsplitRnaseq_20","AL590705.1"
"AL591885.1","c1_HuAgeGBsplitRnaseq_20","AL591885.1"
"AL596220.1","c1_HuAgeGBsplitRnaseq_20","AL596220.1"
"AL603825.1","c1_HuAgeGBsplitRnaseq_20","AL603825.1"
"AL603839.2","c1_HuAgeGBsplitRnaseq_20","AL603839.2"
"AL603839.3","c1_HuAgeGBsplitRnaseq_20","AL603839.3"
"AL606662.1","c1_HuAgeGBsplitRnaseq_20","AL606662.1"
"AL627422.1","c1_HuAgeGBsplitRnaseq_20","AL627422.1"
"AL731563.3","c1_HuAgeGBsplitRnaseq_20","AL731563.3"
"AL731566.2","c1_HuAgeGBsplitRnaseq_20","AL731566.2"
"AL845331.2","c1_HuAgeGBsplitRnaseq_20","AL845331.2"
"AL845331.3","c1_HuAgeGBsplitRnaseq_20","AL845331.3"
"AL929288.1","c1_HuAgeGBsplitRnaseq_20","AL929288.1"
"ALDH1L1","c1_HuAgeGBsplitRnaseq_20","ALDH1L1"
"ALDH1L1-AS2","c1_HuAgeGBsplitRnaseq_20","ALDH1L1-AS2"
"ALG14","c1_HuAgeGBsplitRnaseq_20","ALG14"
"ALS2CL","c1_HuAgeGBsplitRnaseq_20","ALS2CL"
"ANKRD18CP","c1_HuAgeGBsplitRnaseq_20","ANKRD18CP"
"ANKRD20A11P","c1_HuAgeGBsplitRnaseq_20","ANKRD20A11P"
"ANKRD30B","c1_HuAgeGBsplitRnaseq_20","ANKRD30B"
"ANKRD30BL","c1_HuAgeGBsplitRnaseq_20","ANKRD30BL"
"ANKRD34B","c1_HuAgeGBsplitRnaseq_20","ANKRD34B"
"ANOS1","c1_HuAgeGBsplitRnaseq_20","ANOS1"
"ANXA2","c1_HuAgeGBsplitRnaseq_20","ANXA2"
"ANXA2P2","c1_HuAgeGBsplitRnaseq_20","ANXA2P2"
"AP000345.2","c1_HuAgeGBsplitRnaseq_20","AP000345.2"
"AP000346.1","c1_HuAgeGBsplitRnaseq_20","AP000346.1"
"AP000346.4","c1_HuAgeGBsplitRnaseq_20","AP000346.4"
"AP000350.5","c1_HuAgeGBsplitRnaseq_20","AP000350.5"
"AP000662.1","c1_HuAgeGBsplitRnaseq_20","AP000662.1"
"AP000781.2","c1_HuAgeGBsplitRnaseq_20","AP000781.2"
"AP000811.1","c1_HuAgeGBsplitRnaseq_20","AP000811.1"
"AP001025.1","c1_HuAgeGBsplitRnaseq_20","AP001025.1"
"AP001328.1","c1_HuAgeGBsplitRnaseq_20","AP001328.1"
"AP001631.1","c1_HuAgeGBsplitRnaseq_20","AP001631.1"
"AP003108.2","c1_HuAgeGBsplitRnaseq_20","AP003108.2"
"AP003115.1","c1_HuAgeGBsplitRnaseq_20","AP003115.1"
"AP003969.2","c1_HuAgeGBsplitRnaseq_20","AP003969.2"
"AP004609.2","c1_HuAgeGBsplitRnaseq_20","AP004609.2"
"AP3B2","c1_HuAgeGBsplitRnaseq_20","AP3B2"
"ARF4P2","c1_HuAgeGBsplitRnaseq_20","ARF4P2"
"ARHGAP40","c1_HuAgeGBsplitRnaseq_20","ARHGAP40"
"ARPC3","c1_HuAgeGBsplitRnaseq_20","ARPC3"
"ASH2LP2","c1_HuAgeGBsplitRnaseq_20","ASH2LP2"
"ASIC1","c1_HuAgeGBsplitRnaseq_20","ASIC1"
"ATAD5","c1_HuAgeGBsplitRnaseq_20","ATAD5"
"ATE1-AS1","c1_HuAgeGBsplitRnaseq_20","ATE1-AS1"
"ATP13A4","c1_HuAgeGBsplitRnaseq_20","ATP13A4"
"ATP13A5","c1_HuAgeGBsplitRnaseq_20","ATP13A5"
"ATP5MC1P3","c1_HuAgeGBsplitRnaseq_20","ATP5MC1P3"
"ATP5MC3","c1_HuAgeGBsplitRnaseq_20","ATP5MC3"
"ATP5MFP5","c1_HuAgeGBsplitRnaseq_20","ATP5MFP5"
"BCHE","c1_HuAgeGBsplitRnaseq_20","BCHE"
"BCL6","c1_HuAgeGBsplitRnaseq_20","BCL6"
"BCRP2","c1_HuAgeGBsplitRnaseq_20","BCRP2"
"BMS1P7","c1_HuAgeGBsplitRnaseq_20","BMS1P7"
"BX088651.2","c1_HuAgeGBsplitRnaseq_20","BX088651.2"
"BX547991.1","c1_HuAgeGBsplitRnaseq_20","BX547991.1"
"C16orf82","c1_HuAgeGBsplitRnaseq_20","C16orf82"
"C16orf96","c1_HuAgeGBsplitRnaseq_20","C16orf96"
"C1orf100","c1_HuAgeGBsplitRnaseq_20","C1orf100"
"C1orf143","c1_HuAgeGBsplitRnaseq_20","C1orf143"
"C1QL4","c1_HuAgeGBsplitRnaseq_20","C1QL4"
"C1R","c1_HuAgeGBsplitRnaseq_20","C1R"
"C1RL","c1_HuAgeGBsplitRnaseq_20","C1RL"
"C1S","c1_HuAgeGBsplitRnaseq_20","C1S"
"C2CD2","c1_HuAgeGBsplitRnaseq_20","C2CD2"
"C4BPAP2","c1_HuAgeGBsplitRnaseq_20","C4BPAP2"
"CA6","c1_HuAgeGBsplitRnaseq_20","CA6"
"CABCOCO1","c1_HuAgeGBsplitRnaseq_20","CABCOCO1"
"CABP2","c1_HuAgeGBsplitRnaseq_20","CABP2"
"CACNG6","c1_HuAgeGBsplitRnaseq_20","CACNG6"
"CADM2","c1_HuAgeGBsplitRnaseq_20","CADM2"
"CAPN1","c1_HuAgeGBsplitRnaseq_20","CAPN1"
"CAPN9","c1_HuAgeGBsplitRnaseq_20","CAPN9"
"CASC1","c1_HuAgeGBsplitRnaseq_20","CASC1"
"CAVIN1","c1_HuAgeGBsplitRnaseq_20","CAVIN1"
"CCDC144CP","c1_HuAgeGBsplitRnaseq_20","CCDC144CP"
"CCT6P2","c1_HuAgeGBsplitRnaseq_20","CCT6P2"
"CCT7","c1_HuAgeGBsplitRnaseq_20","CCT7"
"CD36","c1_HuAgeGBsplitRnaseq_20","CD36"
"CDIP1","c1_HuAgeGBsplitRnaseq_20","CDIP1"
"CIB4","c1_HuAgeGBsplitRnaseq_20","CIB4"
"CLDN3","c1_HuAgeGBsplitRnaseq_20","CLDN3"
"CLEC18A","c1_HuAgeGBsplitRnaseq_20","CLEC18A"
"CLEC18B","c1_HuAgeGBsplitRnaseq_20","CLEC18B"
"CLEC18C","c1_HuAgeGBsplitRnaseq_20","CLEC18C"
"CLEC19A","c1_HuAgeGBsplitRnaseq_20","CLEC19A"
"CLEC2B","c1_HuAgeGBsplitRnaseq_20","CLEC2B"
"CLIC6","c1_HuAgeGBsplitRnaseq_20","CLIC6"
"CLNK","c1_HuAgeGBsplitRnaseq_20","CLNK"
"CLP1","c1_HuAgeGBsplitRnaseq_20","CLP1"
"CNR2","c1_HuAgeGBsplitRnaseq_20","CNR2"
"CNTN4-AS1","c1_HuAgeGBsplitRnaseq_20","CNTN4-AS1"
"COX6B2","c1_HuAgeGBsplitRnaseq_20","COX6B2"
"CP","c1_HuAgeGBsplitRnaseq_20","CP"
"CR769775.3","c1_HuAgeGBsplitRnaseq_20","CR769775.3"
"CRLF3","c1_HuAgeGBsplitRnaseq_20","CRLF3"
"CSRP1","c1_HuAgeGBsplitRnaseq_20","CSRP1"
"CSTF3-AS1","c1_HuAgeGBsplitRnaseq_20","CSTF3-AS1"
"CTNND1","c1_HuAgeGBsplitRnaseq_20","CTNND1"
"CTRB1","c1_HuAgeGBsplitRnaseq_20","CTRB1"
"CTRB2","c1_HuAgeGBsplitRnaseq_20","CTRB2"
"CYP4F11","c1_HuAgeGBsplitRnaseq_20","CYP4F11"
"CYP4F29P","c1_HuAgeGBsplitRnaseq_20","CYP4F29P"
"CYP4F32P","c1_HuAgeGBsplitRnaseq_20","CYP4F32P"
"CYP4F36P","c1_HuAgeGBsplitRnaseq_20","CYP4F36P"
"DARS","c1_HuAgeGBsplitRnaseq_20","DARS"
"DCLRE1CP1","c1_HuAgeGBsplitRnaseq_20","DCLRE1CP1"
