"","QSVZbyPSVZ","AveExpr","F","P.Value","adj.P.Val"
"Fam208a",0.747888273837338,8.06605788279692,0.722160907866923,0.439589232698338,0.889733574091411
"3110037L02Rik",-1.3723792595716,6.3242107136198,0.72149994279744,0.439783709047918,0.889855067675471
"Tmem70",0.3691757826987,7.96765367387488,0.721481746293067,0.439789065240563,0.889855067675471
"Adgb",-0.661734332690644,3.06409128129078,0.721462398375285,0.439794760485486,0.889855067675471
"Ndor1",-0.914336697481517,5.45939919562537,0.721312328251852,0.439838939631115,0.889855067675471
"Ntan1",0.563255501222596,8.3844487981527,0.721253534896713,0.439856250014044,0.889855067675471
"Rhot2",0.315281409984363,3.74639164537033,0.719949963236844,0.440240376834427,0.890548362512328
"Zc3hc1",0.159124851625174,3.08081313743295,0.7196968955607,0.440315019872431,0.89061554080718
"Mrps22",-0.527018945849819,7.9734137535367,0.719517701957754,0.440367887504782,0.890638665968694
"Dyrk2",0.535718133257149,8.48600924194721,0.719230851112082,0.440452541453057,0.890726068165722
"Vegfb",-0.351149224668097,6.95585962876813,0.718788699290927,0.440583085204301,0.890906248021302
"Ctnna2",0.586616821715832,7.8417372029587,0.717617993026469,0.440929073309589,0.891445282365465
"Adar",0.771744480771113,2.88315660582878,0.717606067733571,0.440932600237712,0.891445282365465
"Cul9",-0.623832517128279,3.36098456687822,0.717092176217027,0.441084633582878,0.891668785748515
"Tatdn2",0.999833219536949,6.30297324914522,0.716765364867774,0.441181369592784,0.891780472014001
"Immp2l",0.344649110641113,2.83141786315386,0.715793502984039,0.441469269327665,0.892216443192895
"LOC102640703",-0.49099494949604,3.08406408750937,0.715757068061671,0.441480069309124,0.892216443192895
"Cox6b1",0.2116359560963,12.5810446971837,0.714580986201801,0.441828941060372,0.892837556462601
"Hspa1l",-0.296923643415081,3.02003176974594,0.714189727633169,0.441945115308565,0.892988367508705
"2810001A02Rik",-1.40396512163174,7.46171294166142,0.713617253765203,0.442115197457267,0.893164956603605
"AI118078",0.13697770031537,3.40307289511139,0.713615849831972,0.442115614713299,0.893164956603605
"Loh12cr1",-0.145194958894306,3.45697406574693,0.71342241643593,0.442173110976822,0.893197163842382
"Abhd17b",-0.579819153864624,4.11922679648143,0.712737331767529,0.442376855963141,0.893524762161974
"D9Ertd306e",-1.14623677608773,3.90456953366349,0.712031492324538,0.442586953065177,0.893865127890255
"Deb1",0.362443325863675,10.5777634717241,0.711417278069639,0.442769925962318,0.894150653754229
"Dpyd",-0.632951092181034,3.03978387990462,0.711178049351116,0.442841229049864,0.894190524666136
"Sipa1",-0.167525050064779,3.74301483380844,0.711071915840987,0.442872869299637,0.894190524666136
"Scaf1",-0.459013212129673,4.42261373752699,0.710782749885594,0.442959095701988,0.894280620091504
"9030622M22Rik",1.02789538350162,3.52600556260197,0.709518320571315,0.443336497042474,0.894958490226143
"Ccdc47",1.17344414737282,4.515092689815,0.709156774737757,0.443444517883385,0.895092488675308
"Gsta3",0.291489705972047,3.01731480102442,0.708806930815405,0.443549088365525,0.89519485626353
"Secisbp2",-1.31403283750069,5.72805573047467,0.708605593231401,0.443609289868159,0.89519485626353
"Hoga1",-0.35018994499526,4.10137925846899,0.708447133761474,0.443656681003651,0.89519485626353
"Psma6",-0.246113248449529,11.8475381871443,0.708330180439687,0.443691664668774,0.89519485626353
"Mea1",-0.37515609353448,9.57036594038047,0.70829073188267,0.443703465858648,0.89519485626353
"Rab11a",-0.522516632282258,7.81129890470869,0.707954525707964,0.443804066579118,0.895313787997949
"1700086O06Rik",-1.23244073820989,3.48779031714335,0.706828332768755,0.444141354302786,0.895886253514881
"Vit",1.49282169169697,4.59650390236466,0.706585559778268,0.4442141248244,0.895886253514881
"Vps37c",1.10221458678617,5.74397836049286,0.706536703187218,0.444228772090898,0.895886253514881
"Pccb",0.50932749115889,7.62804389644121,0.706450723306105,0.444254551114916,0.895886253514881
"Ttbk1",-0.333333333333333,2.82575997449997,0.706056030582725,0.444372925531803,0.896017881716911
"2610202C22Rik",-0.752770665197129,3.12884794682945,0.705955140949621,0.444403193160455,0.896017881716911
"Dis3l2",-0.51769281323379,3.37410468556414,0.705772183640341,0.444458091332412,0.896044520089121
"Tap1",0.213882243882694,5.06078037332527,0.704634367718864,0.444799783618564,0.896649287150055
"Atp11a",0.629735032972086,6.94245864134734,0.704257261820054,0.444913136840394,0.896764506118243
"Rhox6",0.224590589226339,2.84551940955862,0.704027922572672,0.444982099197822,0.896764506118243
"Cd46",0.224590589226339,2.84551940955862,0.704027922572672,0.444982099197822,0.896764506118243
"Ggn",-1.00745593767615,3.30116710976433,0.703676364254338,0.445087850918666,0.896845563780097
"1190007I07Rik",-1.20222997819528,7.29333003231988,0.703537466854463,0.445129645137353,0.896845563780097
"LOC100041483",-0.616555242305191,3.0315859549667,0.70347816570195,0.445147491043026,0.896845563780097
"Usp24",-0.815819658990407,3.35849284330056,0.703170173645532,0.44524019833294,0.896913978183581
"Mrps18a",-0.955412707785526,7.92992822493536,0.703088124125538,0.445264901660711,0.896913978183581
"Prkcq",0.939016106087148,3.40206189499483,0.702657028794851,0.445394736420078,0.897026484486074
"Fam193b",-0.736443418354749,6.33751212966515,0.702625555309603,0.445404218140026,0.897026484486074
"Ikbkap",-1.32850535786656,4.61117865346496,0.702070301763206,0.445571555059551,0.897222016605764
"Nipal4",1.22650203302302,5.90474472497223,0.70197474762372,0.445600363872723,0.897222016605764
"Magi2",0.734548201460164,6.49186009953434,0.701887970682885,0.445626529392098,0.897222016605764
"Slco1a4",1.32560920799825,4.74850231882948,0.701509460579626,0.44574069307806,0.89736781846145
"Fdx1l",-1.05157201307851,8.26024077357006,0.700146503235454,0.446152224228291,0.897981554275731
"AU015559",-1.45857561279054,4.71498848691603,0.700033197573944,0.446186467130689,0.897981554275731
"Necap2",0.359288149484514,3.49076501039883,0.700032828989887,0.446186578530949,0.897981554275731
"Adrm1",-0.429432650728065,8.04334816468188,0.699946561676367,0.446212653231872,0.897981554275731
"Ipo8",-0.895283993055196,7.42382659508106,0.698879789246522,0.446535321633777,0.898546783235165
"Uvssa",-1.24417322971167,3.49119671943904,0.698259347313011,0.446723184922454,0.898818056426743
"Rbm28",1.58074142229924,3.9588643026031,0.698158407959531,0.446753762031325,0.898818056426743
"Med9",-1.37485006679156,7.67152873321479,0.697430196673467,0.446974469842677,0.899177934419125
"Cpne8",-0.606639461173843,3.03654384553238,0.697182018642309,0.447049733953484,0.899245183542031
"Naa16",-0.45799161421899,3.0363507291671,0.696846044810747,0.447151660720778,0.899366047271745
"Adamts18",-0.32174486061311,2.81996573813986,0.695565192616692,0.447540634175756,0.900064177732773
"Wdr31",0.547952063258237,3.07141517255537,0.695193496619568,0.447653628556447,0.900207198598637
"Lphn2",-1.22850806390106,6.25411618919744,0.694168659641042,0.447965447665539,0.900749981063683
"Mboat1",1.28570265241823,3.76858816967197,0.693324920492736,0.448222465651576,0.90118248051451
"Itfg1",0.793425472372475,9.21313945603706,0.692874422768647,0.44835980645502,0.90137430225876
"Spire1",0.905965961868607,4.15042187779798,0.692727438212443,0.448404633602813,0.901380117767929
"LOC171588",-0.188261539594511,3.02991574381646,0.69241622203833,0.44849957511804,0.901486662349192
"Ccdc120",-0.911892299399211,3.25338529062586,0.692262476961341,0.448546491193132,0.901496664627992
"Col10a1",-0.369233108833056,3.51980741124502,0.689525633939827,0.449383167538025,0.903093790784391
"Tnrc6b",0.443180018339373,8.84616760221871,0.689040996405853,0.44953162511466,0.903263231391412
"Taf7",-0.555137316872899,5.31626159241778,0.688854133086733,0.449588890549673,0.903263231391412
"Murc",0.901465910569924,3.24817209621122,0.688799404392051,0.449605665047102,0.903263231391412
"Ralgapb",0.646639152245374,8.79092899554437,0.688701845629311,0.449635569941293,0.903263231391412
"Gltscr1",-1.25030748702772,7.08067627728301,0.688454356219759,0.449711449846796,0.903331241422005
"Otud3",0.9357849740192,3.2738433253049,0.688221863895998,0.449782753175477,0.903390046674162
"Prrg2",0.604736197699557,3.34546243783143,0.688013082776332,0.449846802254921,0.903398266095238
"Pitpna",0.736979251947953,6.39019569700579,0.687934538630577,0.449870902083434,0.903398266095238
"Zfp839",0.49398961511765,7.23286294672175,0.687786255269599,0.449916406599871,0.903405246133978
"Tnfrsf13c",-1.04664998066561,4.10356423334191,0.686519172923454,0.450305589460592,0.904102245979396
"Slc25a25",0.153287237442395,4.81035799512669,0.686181895283877,0.450409288561126,0.904159957736819
"Ppp2r1a",-0.431719219710066,10.7120690426814,0.686152067900907,0.45041846138385,0.904159957736819
"9230110C19Rik",1.08098458127292,3.71206364201596,0.685006321831061,0.450771074097174,0.904783288609464
"Fh1",1.1099365289636,8.4869659824176,0.683787029621464,0.451146881283916,0.905453054453574
"9030411K21Rik",0.517068967269681,3.63266669408808,0.683573411898259,0.451212781562574,0.905500769273412
"Usp49",0.860048494807793,3.08528567562459,0.683392979502086,0.451268458141206,0.905527960021024
"Gm4787",1.53472635620498,4.71703453600076,0.682215991882838,0.451631956423361,0.906172771709152
"E130311K13Rik",1.10015131016078,5.02294697862727,0.681901039612092,0.451729317350114,0.90628352402844
"Rapgef6",-1.72834336447058,4.73681386783487,0.680493910643453,0.45216477611487,0.907072502341495
"4930526L06Rik",-0.2100167967499,2.8382325133204,0.680197820280175,0.452256504888034,0.907087204681188
"Brd7",0.2100167967499,2.8382325133204,0.680197820280175,0.452256504888034,0.907087204681188
"Gpr171",0.875757768526374,3.23531802518944,0.680008462731321,0.452315185882871,0.907120257562261
"Zfr",-0.378967268452479,10.3929837124877,0.679530624919168,0.4524633281364,0.907332702518138
"Nid1",1.29162117080255,3.84567823597627,0.678974423410686,0.452635878242169,0.907594048770096
"1700064N11Rik",-0.341900654824463,3.46501371240563,0.678568170036188,0.452761986954454,0.907762233894785
"Fam76a",-0.611766173545156,4.02161806175332,0.678365984251428,0.452824773464054,0.907803442045312
"Cdk14",-1.00564402191161,3.93589135041823,0.678177679069296,0.452883263999356,0.907836030930351
"Noc3l",-0.925667900742948,6.83655750933966,0.677795361010156,0.453002060983691,0.907876494201347
"Cwf19l1",-0.35121731201732,3.36153624801879,0.677785424014681,0.453005149456804,0.907876494201347
"Nudt19",0.594540540700132,5.91683534096244,0.67770496041599,0.453030159423291,0.907876494201347
"Rpl31-ps1",0.337533345593211,3.2514091772778,0.67716198873681,0.453198994533973,0.908067005518216
"Vps4b",-0.940064714021544,9.3995560699913,0.677028674622476,0.453240465891759,0.908067005518216
"Arpc2",-0.382373307341055,10.0989733844021,0.676866283809772,0.45329099192051,0.908067005518216
"Tesk1",0.590008146681845,5.77407181432389,0.676855953201359,0.453294206522934,0.908067005518216
"Rab2b",1.38421872716768,6.30794016486901,0.675757045522242,0.453636397700428,0.908511475209475
"Rpp25l",-1.13789287269325,5.81256799617753,0.675740546322504,0.45364153906562,0.908511475209475
"Cpsf1",0.559600532632286,7.98933921020916,0.67573624947196,0.453642878037836,0.908511475209475
"A330076H08Rik",0.478610201361261,3.76504476626211,0.675454806050298,0.453730596571154,0.908602494251627
"Deaf1",-0.557984771930903,5.81917107205648,0.674878274881578,0.453910384342705,0.908813853249396
"Zdhhc16",-0.61077144473286,6.79729481396319,0.674845195940383,0.453920703814167,0.908813853249396
"Twistnb",-0.896233303416896,4.15787765735677,0.674512590886683,0.454024489106303,0.908904465538601
"LOC100502777",0.44368069035989,4.46228191547486,0.674429157370932,0.454050530400256,0.908904465538601
"2700081O15Rik",-1.7979765864997,5.88126162363135,0.67413945882341,0.454140972688824,0.90899319910995
"Amot",-0.473712334828789,4.38736879267581,0.674016290912789,0.454179435144957,0.90899319910995
"Zfp433",-0.533521815192718,4.46697279465489,0.673466639203054,0.454351152115505,0.909252212524232
"Fam173a",-0.375601938999251,8.02140556849523,0.672493275542629,0.454655536563541,0.90951808877682
"Pnkp",0.65881050962053,2.82668962025349,0.672479021985376,0.454659996658877,0.90951808877682
"Max",0.553675213361874,6.15734749327232,0.67245121018615,0.454668699511299,0.90951808877682
"Zfp354a",0.556897458249017,3.01167284406996,0.672409677342909,0.454681696520066,0.90951808877682
"Gosr1",0.953661129243006,7.68340199988794,0.672365330518437,0.454695574877679,0.90951808877682
"Gmppa",1.14349094420294,4.66183715394439,0.672051099622616,0.454793936076188,0.909630190374771
"Kif3a",-0.917680881772379,7.80601805226587,0.671515090542875,0.454961809824559,0.909751239976025
"Sec22c",0.739785461357403,6.53986754825663,0.671470072592241,0.454975914317374,0.909751239976025
"Usp28",-0.9850662626349,3.99705417153688,0.671452469845243,0.454981429622809,0.909751239976025
"Mapk8ip1",0.543519723991876,6.95926943442651,0.671070859482923,0.455101026550838,0.909905735811576
"Prmt8",1.1367246957866,3.43747245247651,0.670830035334275,0.455176531008349,0.909972054875786
"0610009L18Rik",0.833571536856417,4.10187991359527,0.670629912424218,0.455239292280789,0.909990999074539
"Haus7",-0.577267963016808,5.38333435684076,0.670529856860966,0.455270677089909,0.909990999074539
"Reep1",-1.13959654471332,4.3497482733182,0.670381551142009,0.455317204094892,0.909999377221729
"Npat",1.01260971372938,7.09971978526908,0.670052284045068,0.455420534501757,0.910121270836302
"Ccdc53",-0.875037092526134,6.04564495536505,0.669774483071317,0.455507747690865,0.910210935819945
"Asb7",0.824788177192203,7.15285578600141,0.669415452948312,0.455620507988512,0.910215301840973
"Ppil2",0.840555950177798,4.38130283576432,0.669415357128507,0.455620538089475,0.910215301840973
"Ccnh",-0.630139941074895,7.59849517061737,0.669363054812996,0.455636968960636,0.910215301840973
"Ddx24",0.982241952276468,6.98897443686547,0.668722599018715,0.455838258594309,0.910532791421306
"D230040J21Rik",1.24648902835637,7.43055390898617,0.668307615584534,0.455968772409457,0.910708861079844
"Acsl1",0.903750051302322,3.46393289650232,0.668102237994031,0.456033390087128,0.910745750275683
"Xrcc3",1.51869309377838,5.29451103046906,0.66797960473927,0.456071982133866,0.910745750275683
"A430035B10Rik",-0.369644790517719,3.08554662371404,0.667547773227625,0.456207925558517,0.910820388592801
"Psmd13",-0.518245076725846,8.50549183464505,0.667507415561754,0.456220634265046,0.910820388592801
"Gpr56",0.110843385978397,11.3188131127712,0.667457100910806,0.456236479366303,0.910820388592801
"Acad9",1.07049325765105,6.85141419370416,0.667176210050451,0.456324956366029,0.910912419863279
"Hint3",1.05106228573307,6.75189606060541,0.666871815718398,0.456420872649468,0.911019282904664
"Fam43a",0.251629167387823,2.99738453173231,0.66429308098464,0.457234951384241,0.912390018567051
"Cast",-0.251629167387823,2.99738453173231,0.664293080984638,0.457234951384242,0.912390018567051
"Spata9",-0.251629167387823,2.99738453173231,0.664293080984638,0.457234951384242,0.912390018567051
"Pdp2",0.829164546257824,4.48129872235045,0.66409728041941,0.457296873778085,0.912428877922579
"Fgf2",0.725846061850732,3.80130621834413,0.663745248951459,0.457408243802543,0.912566382080533
"Gdpd1",-0.458853868839583,10.1322808658875,0.66359852954263,0.457454675412704,0.912574315359264
"Vrk2",1.30541507778644,4.00567210191107,0.663394510088825,0.45751925507587,0.912618447276895
"Cd247",-0.851382234569527,7.95084740609178,0.663227785072581,0.457572042271383,0.912639050628504
"R3hdm1",-1.4006309577705,9.30254021137604,0.662919592158043,0.457669649784031,0.912749037122635
"Atrn",1.14837605826094,7.9832113434149,0.662196705454485,0.457898746685505,0.913121213471095
"Nudt1",-1.64262382624267,7.53447571269894,0.660923065598429,0.458302907730964,0.913842393476537
"Dnajb2",0.598775314950355,7.89163395945079,0.660316774554653,0.458495534009581,0.914141684772835
"Slc26a1",1.09720728781316,4.54011168864866,0.659986162815141,0.458600637049702,0.914266434185063
"Zfp40",-0.580184173739816,3.82791960044698,0.659735667939008,0.458680300444959,0.91427452357512
"Flywch1",-0.33754481541979,5.72549741336931,0.659705918153805,0.45868976330468,0.91427452357512
"Dnajc14",-1.03547400314704,7.06475849870254,0.659349877449407,0.458803041534455,0.914339415377597
"Pitpnm2",0.988390916977001,5.2197183026747,0.659336200605532,0.458807394010828,0.914339415377597
"E430014B02Rik",-0.285203363554943,2.80169498961078,0.658569976889346,0.459051357617284,0.914740792804628
"2510003E04Rik",-0.40182303943333,3.00826644177427,0.658372988714049,0.459114117198534,0.914767909308901
"Csnk2a1",-1.18326901704016,8.22237955315645,0.658150149884925,0.459185131965878,0.914767909308901
"Slc39a11",-1.42704657520866,4.80245213450263,0.658018594552137,0.459227065920119,0.914767909308901
"Cnot3",-0.915111345439931,6.28137685133956,0.657993095615011,0.459235194666311,0.914767909308901
"Gm10651",-1.14900444205563,7.16091364947352,0.657669511077116,0.45933837272326,0.914871103894222
"Tada2a",0.974974527956343,5.70897046378033,0.657563687781069,0.459372124881616,0.914871103894222
"Camkk2",1.53148534387605,3.88978918555173,0.656403634029136,0.459742425448696,0.915424078279141
"Txndc12",-0.397501289226073,8.6171122154143,0.656308880402849,0.459772696329965,0.915424078279141
"1700049G17Rik",-1.81494227249269,5.56145347869406,0.656164081753677,0.459818962245115,0.915424078279141
"Lrrtm2",-1.02751790749165,5.01239926640713,0.656152007346761,0.45982282063943,0.915424078279141
"Slc7a6os",-0.371130700910924,8.1513807629807,0.656027153417354,0.459862721435597,0.915424078279141
"Klhl21",-1.57050390751849,6.39801627272265,0.654423690649764,0.460375730567378,0.916343615732219
"Ech1",0.969828731936368,8.47166936209559,0.654316972789713,0.460409911603069,0.916343615732219
"Bcas1",1.33208101910285,6.8267847991064,0.654070865492075,0.460488756229824,0.916415685136567
"Iqgap1",-1.86711061079561,8.26581415284982,0.653705813469404,0.460605753239557,0.916563660977992
"Pcx",-0.736584028842462,7.87010036566372,0.653454995743976,0.460686171003705,0.91658780013512
"E130308A19Rik",2.09878511754098,6.61034504533975,0.653401994201368,0.460703167837164,0.91658780013512
"Glis2",0.874914068582254,7.38234725593199,0.652896935930912,0.460865191534195,0.91682529310759
"Brix1",-1.15578129837185,4.28007829600089,0.651812045650907,0.461213586573158,0.916995681749113
"Hk3",-0.278833755905707,2.79851018578616,0.651434982433012,0.461334789599202,0.916995681749113
"BC037034",-0.278833755905707,2.79851018578616,0.651434982433012,0.461334789599202,0.916995681749113
"Cish",0.278833755905706,2.79851018578616,0.651434982433007,0.461334789599204,0.916995681749113
"Slc37a2",0.278833755905706,2.79851018578616,0.651434982433007,0.461334789599204,0.916995681749113
"Jph3",0.278833755905706,2.79851018578616,0.651434982433007,0.461334789599204,0.916995681749113
"Ccbl1",0.278833755905706,2.79851018578616,0.651434982433007,0.461334789599204,0.916995681749113
"C79468",0.278833755905706,2.79851018578616,0.651434982433007,0.461334789599204,0.916995681749113
"Lmo7",0.278833755905706,2.79851018578616,0.651434982433005,0.461334789599205,0.916995681749113
"Sowaha",0.945025226538683,3.72414178065717,0.651027790363241,0.461465744088103,0.917171166821431
"Ube2g2",-1.05966325395539,8.03146922595003,0.650678636813432,0.461578088509155,0.917309635031831
"Syt17",-0.426647093845284,4.49938198378114,0.650380688986685,0.461673997296377,0.917342409525507
"Fam169a",1.03962828428425,4.71957416826286,0.65036224926466,0.461679934228748,0.917342409525507
"Prpf38b",-1.33643170612438,7.71659029817828,0.649643740647479,0.461911379548012,0.917682578952594
"Oxsr1",-1.27803159000334,4.47494734173457,0.649565733105428,0.461936520319473,0.917682578952594
"Syngr3",1.08722252335663,3.42006346837152,0.648844117776042,0.462169208523182,0.918059988652232
"C77080",-0.326607372687457,2.57290991650902,0.648377288815322,0.462319856504343,0.918265079954951
"Brk1",-0.585045933600984,11.1193649176334,0.648259458812947,0.46235789534089,0.918265079954951
"Crebzf",0.557408552256031,6.14702684848792,0.647511722789387,0.46259942210211,0.918659883415083
"Lrrc4",1.62397011199364,5.83574997382676,0.6473716656763,0.462644688308144,0.918664903019267
"LOC102643160",-0.511679091796498,2.9890636608437,0.647096154047738,0.462733757366416,0.918672034228424
"2510017J16Rik",0.511679091796497,2.9890636608437,0.647096154047735,0.462733757366417,0.918672034228424
"Psmb4",-0.175416301580164,11.8484054537908,0.645606167858576,0.463216005838119,0.919544518423565
"Exoc6",-0.593591619247414,3.45251336152416,0.644782652012764,0.463482948766991,0.919989471211235
"1700023H06Rik",-1.14912285181052,4.33365722594871,0.644572890060334,0.463550989226575,0.920039567259948
"Ppp1r3e",-0.877859040539946,4.84861088493225,0.643978270998272,0.46374396750036,0.920186757551049
"Bcat2",0.695862741266226,4.93617231655627,0.643954217431695,0.463751777037308,0.920186757551049
"Phf3",-1.42093103437341,6.93261723227841,0.643948672616042,0.463753577322657,0.920186757551049
"LOC102643220",0.728999504933754,3.16193889339313,0.64310888400093,0.464026390376254,0.92064309222241
"Zfp955a",-0.754929181879738,4.93670447148687,0.642682984284345,0.464164862818814,0.920832831222003
"Amph",-0.830280107785536,3.9483410378011,0.642543409790013,0.464210259421721,0.920837903863962
"Pcbp4",0.657109326176906,9.02162105868602,0.642373760330789,0.464265449117027,0.920862399997278
"Mon1b",-0.104051932615977,5.20557258935909,0.641774441417182,0.464460515742518,0.92116430945612
"Rbm4b",-0.799320224282931,3.90291844691711,0.641605063682041,0.464515672756921,0.921188706145402
"Zfp276",0.998873952241906,4.93236493726486,0.64080437115437,0.464776580705537,0.92161101162532
"Selo",0.743763725391802,5.13949162623604,0.640688457246166,0.464814374367532,0.92161101162532
"2210018M11Rik",-1.27014617489752,7.57797741550494,0.64017155859092,0.464982979093085,0.92183639758531
"Tmem132e",0.20378820686318,4.37597495442125,0.640077046636484,0.465013819912422,0.92183639758531
"Tmem39b",-0.882262020732107,6.20917044877304,0.639911425123323,0.465067874220888,0.92185853526171
"Amer1",0.790880227935475,3.75140093806134,0.639375193667189,0.465242966365105,0.922041291258002
"Smad7",0.921796050348592,4.60449512818611,0.639366322893827,0.465245863921112,0.922041291258002
"Rsbn1",0.332704702729449,5.87203016114206,0.638640102027613,0.46548319222952,0.922351126045648
"Acot2",0.607634749356655,5.40586255752052,0.638625332721637,0.465488021183679,0.922351126045648
"Higd1c",0.801243104207804,7.30020162242969,0.638380472908022,0.465568093959418,0.922393082132948
"4930488B01Rik",1.79797256538897,5.07211646314381,0.638298153721141,0.465595019359967,0.922393082132948
"Tyrobp",-1.2735793227922,4.25247544342655,0.638063474434659,0.46567179557448,0.922460164581462
"Pgap2",-1.67586846552635,8.13964172794553,0.637915101591469,0.465720348581523,0.922471331806104
"Ibtk",-0.732132404267833,3.88083970754185,0.637413892720873,0.465884432752654,0.92271131318698
"Grsf1",-0.954732696586414,7.0106961695954,0.636676666203215,0.466125981110789,0.923104658556883
"Gm19773",0.687870265086777,3.36356636222791,0.636233701837424,0.466271229258415,0.923307238407152
"Brd3",-1.12840245722756,4.79311173620106,0.635740815518218,0.466432946859814,0.923401068039698
"Ergic3",0.334092409080204,10.0086029326962,0.635706858072206,0.466444092290696,0.923401068039698
"Mettl22",-0.0826425044811958,3.11545205935275,0.635696506482789,0.466447489963947,0.923401068039698
"Utp15",-1.75622781430972,6.03628171818455,0.634819283725231,0.46673558750381,0.923782539172628
"Ces2f",0.180705773208589,3.35080612444585,0.634806643924782,0.466739741113184,0.923782539172628
"Gabrr2",0.493708896578873,2.97016278210354,0.634653565224577,0.466790050364454,0.923782539172628
"Zfr2",0.360606539528689,3.94347481049215,0.634586504466125,0.466812093067834,0.923782539172628
"Cd200",0.87352880348396,3.26738210051854,0.633514409229347,0.467164754156053,0.924366684098564
"Hltf",1.39836256646632,6.73997683077205,0.633392183563582,0.467204991593626,0.924366684098564
"Aes",0.320036000447828,9.60200059545739,0.633297129243896,0.46723628856622,0.924366684098564
"Dnm1l",0.16037556324554,3.01597275564197,0.633118038626334,0.467295265509452,0.924398281992054
"Ercc4",1.41100009012281,5.11848957724645,0.632588663435466,0.467469677809476,0.924632035194142
"A730056A06Rik",1.40880177697742,4.56133570106354,0.632498296580035,0.467499463060709,0.924632035194142
"Slco4a1",0.836462242038144,3.56633936310143,0.631397948313863,0.467862428780553,0.925003301649114
"1110012L19Rik",-1.26404052161482,6.56545319036134,0.631282668812367,0.46790048609584,0.925003301649114
"4933434E20Rik",-0.789642161134482,7.55337978304402,0.631274265240997,0.467903260601674,0.925003301649114
"Gabpa",-0.596091987017175,8.23922788411925,0.63119215812299,0.46793037054932,0.925003301649114
"BC057675",0.868340444488645,6.57621501312078,0.631189060736521,0.467931393295479,0.925003301649114
"Tada1",-0.719289457606086,7.63486859754734,0.631146709056867,0.46794537809409,0.925003301649114
"Actr5",-0.699528739907346,3.36819184845407,0.630895744012,0.468028264532677,0.925082073207346
"5230400M03Rik",-0.559992862097752,5.02472074103338,0.62871299279034,0.468750331880609,0.926424088246938
"Gm10199",1.14381782080676,3.483478783812,0.628572854963615,0.468796762057704,0.926430670261134
"LOC102642017",0.45273054629138,3.16340095878526,0.627523602381799,0.469144674007451,0.926986866652667
"Arf1",-0.177595558023237,11.8212959474688,0.627463967109508,0.469164462540794,0.926986866652667
"Tmem252",0.207040854380846,5.8225052826547,0.626890633510387,0.469354789899144,0.92715896543002
"Izumo4",-0.740183691504093,3.1675309866783,0.626840627856353,0.469371396991283,0.92715896543002
"Fam122a",-1.28406392861698,6.69416501259902,0.626733395708683,0.469407012985559,0.92715896543002
"Nmb",1.24511156824736,4.29667838846649,0.626681957030819,0.469424099594087,0.92715896543002
"Ephb3",0.697278543019502,6.2990799529534,0.626543741119781,0.469470017186202,0.927164463379034
"Capn12",0.249184848994635,4.84662589443586,0.625982764656148,0.469656469813154,0.927447479892856
"Dcaf4",-0.903484646167913,3.6429580522484,0.625744849906937,0.46973558812407,0.927518506956356
"Stxbp4",0.9859239215369,3.36207206535166,0.625547794795469,0.46980113765468,0.927562731136892
"Pttg1",1.32751432357647,4.28644077970329,0.625306123735393,0.469881552066666,0.927636293320443
"Pms1",0.687669932508604,3.14127410718056,0.625073040196148,0.469959133660905,0.927666524077936
"Klhl20",-0.545173443535549,3.24752422296971,0.624875747111744,0.470024821345421,0.927666524077936
"Flot2",-0.680320417060303,7.47040644229411,0.624871195466356,0.470026336996176,0.927666524077936
"Steap2",-1.39612584971957,4.45870626717827,0.624606382114534,0.47011453298998,0.927707797808587
"Cdk13",1.17558209355213,6.99835128234906,0.624549241120212,0.470133567877596,0.927707797808587
"Copz2",1.80445013393765,5.49370065116221,0.624364697650391,0.470195053198211,0.927735855415795
"Klhl13",-0.835474179394903,6.19745507972574,0.624086100595193,0.470287903623917,0.927735855415795
"Rbm5",-0.642721772577339,8.52425797385102,0.624024447860327,0.47030845583901,0.927735855415795
"Pih1d1",-1.18014108260447,5.31127836518207,0.623988533683717,0.470320428772548,0.927735855415795
"Gm8273",-0.239964026935755,3.08492126790386,0.623363320626995,0.470528952260476,0.928062014024494
"Qsox2",-1.47255719619937,6.72065456193526,0.622743594678943,0.470735818128602,0.928384843625497
"Gnb2l1",1.10354742911362,3.64070256145511,0.622426729931181,0.470841654691325,0.928508382347709
"AB351656",1.3278315002715,5.25961119165296,0.621978803358369,0.47099134420516,0.92871836929547
"Rbfa",0.720491788498422,6.98716457121542,0.621719116265539,0.471078168462445,0.928804369024056
"Mterfd1",0.548508734199281,6.5651240635013,0.621536477538896,0.471139250356486,0.928839602532575
"Unkl",0.434513312948416,6.88156395592382,0.620009282470467,0.471650594017313,0.929723115967221
"Pdhb",0.159018641901797,11.0626876088618,0.619939736962196,0.471673904611424,0.929723115967221
"Ntn3",0.298721396338486,2.55896692833454,0.619517418007868,0.471815506314266,0.929811293251178
"Clec11a",0.298721396338486,2.55896692833454,0.619517418007864,0.471815506314267,0.929811293251178
"Ubald1",-0.723536291016978,6.59832687737471,0.619419317075255,0.471848410643585,0.929811293251178
"Gpr179",0.17743211627158,3.30732566861606,0.618512936292845,0.472152628126973,0.930325487358079
"B9d2",0.476385843200026,5.57838240840191,0.618258929215286,0.472237949636687,0.930408315989054
"1110059G10Rik",-0.597984837945306,7.36597950693112,0.618079239419978,0.472298325448627,0.930441985658349
