"","NPCbyNSC","AveExpr","F","P.Value","adj.P.Val"
"E330009J07Rik",1.32779744623867,2.23458043572754,22.5851131884675,0.000942700695338255,0.014065900963277
"Cst3",1.21039959787797,13.3326447078721,22.5735605671534,0.000944349116534392,0.0140754428683454
"Samhd1",-2.1502642014736,2.66986285824154,22.5543246133981,0.000947101645505064,0.0141014034753908
"Gdpd2",2.49854079488673,2.84332535324711,22.5430260183173,0.000948722945044724,0.0141104838020458
"Gm13589",0.961948762218346,0.534694698480364,22.5228967930704,0.000951619776625531,0.0141384957440924
"Casq2",1.0848354527718,0.82947182045898,22.49701941497,0.000955359660989848,0.0141789602451802
"Fbxo2",1.65462171655234,3.54715023804968,22.4723274136104,0.000958944914950335,0.014217046236421
"Ttyh2",2.22749722125702,4.50409133673189,22.4559286683164,0.000961335043807975,0.0142373515882856
"Gm11627",1.95330708494227,3.77227252620974,22.4283684140059,0.00096536831857087,0.0142819230247956
"Adap2",-1.77841840855179,3.06848051021048,22.4117046743796,0.000967816942944609,0.0142881329423414
"Ctsz",-1.55086330704934,7.49339493357647,22.4115724609556,0.000967836401011587,0.0142881329423414
"Ddx60",-1.32206368083053,0.965190128777847,22.3880046743546,0.000971312527947532,0.0143242928936533
"Dbi",1.33072504439291,9.79796985224935,22.330237129632,0.000979897398114197,0.0144254293355064
"Bpgm",1.29721265277882,4.13321026288429,22.3279547322139,0.00098023847824959,0.0144254293355064
"Fam174a",-1.26742829145708,2.79976845730846,22.3157012987217,0.000982072095469698,0.0144371841979955
"Lysmd2",1.26069259493336,3.1276563123142,22.2955315677982,0.000985099412738398,0.0144519314205897
"4933407L21Rik",2.02553670314582,1.77727409282973,22.2952146472886,0.000985147070531203,0.0144519314205897
"Ramp1",1.80881040171707,3.31497278849442,22.2876136610266,0.000986290930610483,0.014453513416961
"Slc25a22",1.25892741689529,4.43037378788132,22.2679030835941,0.000989264679970657,0.0144739489401173
"Sat2",1.84626926500255,5.34784290808156,22.2599266572552,0.000990471189080473,0.0144739489401173
"Actr3",-1.1230692757293,3.81676211676049,22.2577688778988,0.000990797880998643,0.0144739489401173
"Selenos",1.202432833772,6.81541255342775,22.232488306984,0.000994635190535418,0.0145148070535142
"Cd248",3.4285034101157,2.65737583636472,22.2207613619637,0.000996421348515327,0.0145256784045322
"Ldhb",1.35177586052611,7.3198469768149,22.1860508818434,0.00100173109921021,0.0145878398382898
"Limd2",-1.04909152504033,4.84249923157786,22.1577475631008,0.00100608622717236,0.0146205988719995
"Mdfic",-1.25755317559106,0.930349486062508,22.1441769728981,0.00100818254956909,0.0146205988719995
"Slc10a6",-2.5055368570128,1.74282741762962,22.143559298789,0.001008278091411,0.0146205988719995
"Gm29408",-2.94956942474673,2.09372359033404,22.1279904256282,0.00101068992719328,0.0146205988719995
"Lsm2",-1.2616145056778,5.73385734981489,22.1207461337842,0.00101181456179042,0.0146205988719995
"Zbtb18",0.968819773060499,7.10527176329041,22.1174186615249,0.00101233164296415,0.0146205988719995
"Irak4",-1.73055260431793,1.95561869733736,22.111411794258,0.00101326590998522,0.0146205988719995
"Cygb",1.54214499780806,1.4623533377664,22.1088809902462,0.0010136598479979,0.0146205988719995
"Vmac",1.46975406058003,4.22587212658549,22.1061730138343,0.00101408157056363,0.0146205988719995
"Gypc",-1.29686875602517,2.54251527609133,22.1037404049086,0.00101446059121894,0.0146205988719995
"Phyhipl",1.02120148206762,1.25997237013299,22.0547921429476,0.00102212389102781,0.0147158414899164
"Snord104",1.13535534469684,8.97973956734436,21.9718885974806,0.00103526453647687,0.0148896655138029
"Fam180a",2.14587109718487,1.78061154392955,21.9429503917627,0.00103989973096937,0.0149409280605085
"Dhx58",-1.94800290341852,1.44025284298314,21.9294572882285,0.00104206962707731,0.0149567009952218
"Gm45768",3.07679221259834,4.84103989162644,21.8669201051659,0.00105219878605776,0.015086562450454
"Tgif1",-1.15356939539305,4.29664448130384,21.8478509042664,0.00105531123485091,0.0150959623513854
"Slfn10-ps",-1.05765111848552,0.687169552054037,21.8452191079329,0.00105574167222442,0.0150959623513854
"Kmo",-1.14887459528825,0.633139251402474,21.8430256307428,0.00105610058454248,0.0150959623513854
"Serp1",-1.00996189371976,5.52806885886341,21.8318342840383,0.00105793410493497,0.015106692628401
"Gramd1a",0.971332326636178,2.10633360098963,21.7974129447344,0.0010635978092747,0.0151720378703388
"Gpr165",-3.16591579438335,2.09704324180597,21.7809705574458,0.00106631626594841,0.0151952790870749
"Ckap2l",-1.90417303771055,4.85049393808536,21.7274825960414,0.0010752182263589,0.0152921289956171
"Sgip1",1.09556744742463,1.59025968699351,21.7269645129921,0.00107530489174256,0.0152921289956171
"Mtss1l",1.02168015835652,3.94682373531324,21.7075785047034,0.00107855391812803,0.0153227145741386
"Gm13305",1.13214628342315,2.92957825541851,21.6923240044275,0.00108111891879782,0.0153435300469465
"Gpsm3",-2.82794452740719,2.75470782268274,21.6838851499355,0.00108254107684002,0.0153481001656455
"Sh3gl1",-1.39272699838861,3.81545673736131,21.6448939975371,0.00108914169308767,0.0154164753359126
"Ccdc84",1.12005642483403,2.07251197874197,21.6376021574018,0.00109038152168971,0.0154164753359126
"Pdgfd",0.986050600998149,0.829457157513045,21.6358547523535,0.00109067888728735,0.0154164753359126
"Mlc1",1.39759167529495,6.63638029388962,21.6288901025447,0.00109186508118432,0.0154176212020268
"Gabarapl2",1.18291928448758,7.1401084731283,21.6028471665934,0.00109631455166489,0.0154647970781363
"Gpr37",1.63674198172721,4.8576013994919,21.5959111882868,0.0010975032912084,0.0154659276925742
"Tmeff2",1.34105178460364,1.36131647302859,21.5756290163085,0.00110098841034142,0.0154993837665723
"Rbm15",-1.06199019556647,6.39198393539804,21.5461834001367,0.00110607209839566,0.0155552538757236
"Hist1h4k",2.32152676225201,1.65591066131872,21.5200134313112,0.00111061424746273,0.0156034031886733
"Srcin1",0.923347971899789,1.05379860595851,21.4845287282055,0.00111680940249638,0.0156746559096851
"Rtn4",1.04308758790043,3.6346268482496,21.4589125929396,0.00112130778361186,0.0157185103580788
"Epdr1",1.25624635118543,2.3891286758885,21.4530687888371,0.00112233708505005,0.0157185103580788
"Ninj2",1.51801800446436,0.890783122650165,21.4475279421037,0.0011233140869475,0.0157185103580788
"Baalc",1.51007454686361,1.6857509899535,21.4156366347932,0.00112895755469242,0.0157581205634705
"D330050G23Rik",1.54143853692812,1.44356318065868,21.4109744755846,0.00112978545534232,0.0157581205634705
"Abca5",1.02253417209593,0.924550680750337,21.4092399030354,0.00113009366720557,0.0157581205634705
"Ect2",-1.9813027211227,3.4665771448667,21.4060376263974,0.00113066294058017,0.0157581205634705
"Kif2c",-2.01910658773347,4.8692527056406,21.3864941597444,0.00113414478434672,0.0157908721421368
"Gm2564",1.9433069219375,1.48078919986759,21.3688957819781,0.00113729126268172,0.0158188937244992
"Satb1",1.23344523780742,2.01529093658752,21.3588788914311,0.00113908696296718,0.0158272028624263
"Cd1d1",1.66035486514644,5.3534352596497,21.3529156546878,0.00114015761427413,0.0158272028624263
"AU020206",-1.25012280351749,3.0436509675745,21.3119963501123,0.00114753747112321,0.0159050598346422
"Gm48274",-2.09006205610871,4.7628899532005,21.3069149517639,0.00114845796065125,0.0159050598346422
"Zc4h2",1.48146355473292,4.37473111657684,21.3028969089335,0.00114918646070671,0.0159050598346422
"Gm29562",1.10887217578022,4.84146622599437,21.2785824139111,0.00115360687031365,0.0159504157063882
"Bora",-1.23621819716456,3.27306387043421,21.2686278540685,0.00115542259125198,0.0159597035352044
"Gpr84",-2.39791498096076,1.41243887888465,21.1810473037797,0.00117154818837238,0.0161664379584402
"Hcst",-3.02803443147406,2.69189977793991,21.1693755354537,0.0011737178535918,0.0161803732959083
"Dpysl5",1.21855173938948,2.36092481667891,21.1537594136871,0.00117662838733124,0.0162044843352992
"Cdca8",-1.88622218878372,5.51581902901668,21.1133166471697,0.00118420703717527,0.0162927735459884
"Gm10687",1.96140815157111,1.44911734982367,21.0807348723447,0.00119035583832422,0.0163612357640011
"Scg5",1.05785220765409,5.35111640577681,21.0676230881471,0.00119284124086098,0.0163753392932651
"F3",1.63564408074043,4.29047880491871,21.0629451961328,0.00119372948614799,0.0163753392932651
"Plpp3",1.34502897098985,5.43783966724151,21.0565721716324,0.00119494090137974,0.0163758551229359
"Urm1",1.13500059618714,2.88882144535814,21.0299222277352,0.00120002288748179,0.0164194232585117
"Nfkbiz",-2.5835550168461,2.89268488073167,21.0275636249435,0.00120047392471378,0.0164194232585117
"Tpbg",1.4706608259846,4.08132507861822,21.0120453253632,0.00120344664915876,0.0164290889504842
"Nap1l3",2.72858442520158,2.51978216557611,21.0115802990309,0.00120353586892659,0.0164290889504842
"Cited2",-1.59670540783647,6.5163510029552,20.9882496726866,0.00120802242387943,0.0164645344313819
"Ccdc152",-1.12596458675505,0.952837385847716,20.9760991287752,0.00121036707234809,0.0164645344313819
"Mgat3",1.16209109812841,1.84972923933131,20.9752233863293,0.0012105362751961,0.0164645344313819
"Mad2l1",-1.26283485051892,5.65897422850448,20.9702651976489,0.00121149479351434,0.0164645344313819
"Wasf2",-1.28140025624498,2.80544337039753,20.9674816163251,0.00121203332098267,0.0164645344313819
"Kif11",-1.6119436791474,3.59215745878866,20.9562967649332,0.0012142001449877,0.0164779243411706
"Gm19196",1.11251228370048,1.29704744536951,20.9364289001669,0.00121806075181763,0.0165142522338267
"Gsta4",1.42616585992014,4.56889910736353,20.9124569151313,0.00122273875184609,0.0165615809000047
"Coch",2.0894128415646,1.59450557931678,20.9039867974707,0.00122439687373388,0.0165679542051031
"Kif21b",2.28140525827957,1.70555444091525,20.8888390192946,0.00122736905157397,0.0165920791070818
"Zfp36l1",-1.22373364404876,5.94437215657075,20.8160860105737,0.0012417670315124,0.0167704664633393
"Tmem151b",1.51393589106327,2.42457402298837,20.7761241665159,0.00124976302560012,0.0168599319699831
"Tnfaip6",2.12197463136603,4.10597489363772,20.7630655741496,0.00125238950247898,0.0168599319699831
"Gadd45a",1.57949926931382,4.09841170007808,20.7618310153344,0.00125263815688526,0.0168599319699831
"Irf4",-2.06551949073506,1.26734292401871,20.7589158862917,0.00125322553600978,0.0168599319699831
"AC160336.1",-1.61540976547797,1.63906644540788,20.7190017561099,0.00126130178109228,0.0169482625069898
"Fmnl2",0.9872611436277,1.32798307396089,20.7144786958272,0.00126222096944753,0.0169482625069898
"Prkcz",1.31527429342302,1.51002977905036,20.7016042287692,0.00126484181909328,0.0169671232867022
"Tmem86a",-1.53144874452414,5.69216350116128,20.692664064138,0.00126666566117522,0.016975266704184
"Arpc1a",1.00878446320058,6.11565175275247,20.6781946077397,0.00126962429551403,0.0169916357422144
"Cfap20",1.13250365829428,4.66275953802459,20.6747835549327,0.00127032299327142,0.0169916357422144
"Aldoa",0.939225820044408,8.18066451505567,20.6505181920097,0.00127530687922607,0.0170419600307307
"Il18bp",-2.41796723804659,3.50001822581212,20.6207067437602,0.00128146249825151,0.0170908966162325
"Anp32b",-1.0336605227765,4.34978167555812,20.6164708475835,0.00128234007873002,0.0170908966162325
"Slc22a8",2.57346487731375,3.35728089821087,20.6150039062185,0.00128264416580858,0.0170908966162325
"Gm39302",1.8062770842285,1.01346706519951,20.6080700832069,0.00128408268895944,0.0170937381619019
"Qpct",1.29094092175472,2.35429727571372,20.5981534282471,0.00128614345793778,0.0171048497442231
"Depdc1b",-1.21502806955499,1.30731777090677,20.5703232862124,0.00129194834332639,0.01716568698833
"Osbpl5",1.46844845234218,2.08086368273004,20.5607842994843,0.00129394534478611,0.0171758625167564
"Tmem14a",1.14947741910014,4.54296947130466,20.5114267244519,0.0013043386423689,0.0172946038075233
"Psph",1.12489277060178,5.6358040357871,20.5065546254522,0.00130537006733009,0.0172946038075233
"Sfrp1",1.33810009941251,3.79341003569808,20.45467049314,0.00131641576032586,0.0174243987403283
"Il18",0.974318775821577,4.32586837549168,20.4117779520893,0.00132563320514109,0.017529771416989
"Ppil6",1.18724631174693,1.1491096071278,20.4057225171666,0.00132694081387336,0.0175304463014652
"Iqgap2",-1.05802560852835,0.891401999704451,20.3711668729287,0.00133443286051446,0.0176127462980484
"Ier3",-4.18354039375703,8.38955567417316,20.3577816953097,0.00133734874236667,0.0176345484922093
"Ms4a6c",-1.40308793092967,0.92714204542946,20.3498485939441,0.00133908058165772,0.0176407112320178
"1500011B03Rik",1.27968358202851,4.64505954563742,20.340925524302,0.00134103179920521,0.017649749651615
"Pik3ip1",1.91346215867508,3.20026348363641,20.3230204834248,0.00134495756300563,0.0176748398727867
"Tnfrsf12a",1.85908132537134,4.0387429536948,20.320678874793,0.00134547200522539,0.0176748398727867
"Susd3",-1.70593806951348,1.76882877592275,20.2839031282887,0.00135358299517292,0.017764662620562
"Bche",-1.28564713071067,1.27447405414755,20.2601048416775,0.00135886349547849,0.01781720359532
"Sema4g",1.8279143056559,2.01149407827262,20.2250328629159,0.00136669124606893,0.0178943834598656
"Ccdc177",2.14843456201644,1.89237486472598,20.2222482902682,0.00136731508624592,0.0178943834598656
"Chadl",1.06017745471527,0.827910680671482,20.1958724110794,0.00137324141398401,0.0179550993125501
"Birc3",-1.75434078924708,1.95573851239515,20.1775305215868,0.00137738104013449,0.0179923622574122
"Cd83",-3.34732434614878,4.29670870804956,20.1228708417972,0.00138980770387763,0.0181377055910166
"Msmo1",1.19652451755021,6.48128590514417,20.1124710409048,0.00139218748494609,0.0181517828060588
"2810468N07Rik",1.75964197234891,5.97970414564969,20.0999602565498,0.00139505689662209,0.0181682210780584
"Slc6a13",2.69096265028807,2.9171439960672,20.0956252661176,0.00139605282744452,0.0181682210780584
"Nrip2",1.24419106384402,0.880018178635071,20.0705432820682,0.00140183223964632,0.0182132799312671
"H2-DMb1",-2.3826618666261,2.47631481490544,20.0638907018249,0.00140337001626844,0.0182132799312671
"Aspm",-1.99383399105105,3.33120751757718,20.0636239501642,0.00140343172002811,0.0182132799312671
"B230311B06Rik",1.95344224762281,4.07011244539359,20.0484226454583,0.00140695347770132,0.0182420148396014
"Nppa",1.13095092122776,0.66107874529437,20.0331601734212,0.00141050023345048,0.0182710202013627
"Cenpm",-1.53658815634757,5.9839224590599,20.0251631523057,0.00141236295858862,0.018278177769267
"Acbd7",1.88217878359795,1.61194356552227,20.0080734465084,0.00141635366474221,0.0183128359377373
"Creb3l3",-1.07284009988769,0.73538431771567,20.0023558512382,0.00141769187320756,0.0183131660399247
"Limch1",1.20069316324243,1.55752118655441,19.9658300413468,0.00142627718619362,0.0184070240745487
"Daam2",1.42069632953528,1.27414263032276,19.9358132069647,0.00143337998642511,0.0184815935218269
"Gmnn",-1.56594671485644,4.90981956621312,19.9235507836531,0.00143629399183487,0.0185020660019282
"Kif22",-2.29862943142262,4.65290782910932,19.9030181507841,0.0014411894674857,0.0185480020856946
"Mastl",-1.82615572640803,2.17115565337878,19.8726399657226,0.00144846966880513,0.0186245164511524
"A730017C20Rik",1.70264415454506,4.77027869158083,19.8645150604909,0.00145042440281507,0.0186324777566049
"5033404E19Rik",2.01889806879256,1.41004472265403,19.8558564094412,0.00145251108360858,0.0186421178725146
"Ednrb",-1.37322220184122,5.88603959612286,19.8254779542855,0.00145986105917221,0.018719229445323
"6330418K02Rik",1.43355010540844,0.958170623364008,19.7958378297509,0.00146707607554952,0.0187944704591288
"Ace2",1.31472613765909,1.08535148494558,19.7585210284057,0.00147622157735514,0.0188942818584234
"Trim47",-1.29297256896854,1.03431964944899,19.7497955580814,0.00147836999279158,0.0189044360856419
"Enpp5",1.81262394058403,5.55873180577855,19.7371357478568,0.00148149390595924,0.0189132871601855
"Nprl2",0.991988560760737,6.42207752475232,19.732186539375,0.00148271734839843,0.0189132871601855
"Nkiras1",1.66353385429137,3.75221884593788,19.7305213904543,0.00148312924903182,0.0189132871601855
"AC123724.2",1.41814181830801,3.39528747331102,19.6881444665959,0.00149365887533702,0.0190301689222162
"Gnpda1",-1.36239184382232,6.0174924245429,19.6818672624721,0.0014952263338099,0.0190327578311879
"4930558J18Rik",-1.62883806641034,1.69837175073721,19.6732654817774,0.00149737750708765,0.0190355172396246
"1700001P01Rik",1.6063833871321,0.961287774760964,19.6700922863531,0.00149817202559729,0.0190355172396246
"Hcar2",-3.23474333159845,3.23041441931614,19.6583566995337,0.00150111489483968,0.0190555540472324
"Nrip1",-1.09722716948391,2.13181146025137,19.6494580890537,0.00150335104237576,0.019066591265622
"Il1b",-2.04279701330361,1.53058745601195,19.6398100849933,0.00150578008933499,0.0190800527032811
"Ccl7",-4.44930706507799,8.69324141411702,19.6134482984505,0.00151244151240025,0.0191470703625189
"Poc1a",-1.1848780028669,1.29704223816918,19.5972461034506,0.00151655348484616,0.0191775848279091
"Sorbs2",0.914565543050637,0.868701456160229,19.5931265865329,0.001517601150456,0.0191775848279091
"Tcp11l2",1.4310134778552,3.92091568428213,19.5703650659803,0.00152340571292285,0.01923351411854
"Gm40841",2.1832073989242,1.89882892443318,19.5415994813957,0.00153078011878459,0.0193091441565677
"Zfp367",-1.35826016265569,5.13176043036022,19.5106345439438,0.00153876697817207,0.0193923560184991
"Slc13a5",1.22572814600075,2.38142018605455,19.4488033029838,0.00155486757781357,0.0195775790415858
"Ccdc189",1.82794474754101,3.54750269643449,19.4415923043737,0.001556758615947,0.0195828349925939
"Chrna1os",1.56372755622313,1.8701047805346,19.4330515299408,0.00155900200220406,0.0195828349925939
"Pdgfrb",2.44034655828485,2.47547948421097,19.4271572923767,0.00156055252379145,0.0195828349925939
"Neurod4",3.22218308888451,3.63907867350712,19.4258382775194,0.00156089975713314,0.0195828349925939
"Ppp1r14c",0.983590373253,0.92022285451775,19.4137424681889,0.00156408839329925,0.0195902162331927
"Rgs17",1.1363501409413,1.28944616089865,19.4129539655151,0.00156429652955176,0.0195902162331927
"Arrb2",-1.86859409485399,3.65547679228653,19.3998294547285,0.00156776588286809,0.0196160554546123
"D5Ertd605e",-2.49317334854204,1.97010687725068,19.3930744528583,0.00156955516123962,0.0196208459269301
"Rtp4",-1.61803794090772,1.8682124857957,19.3630169926641,0.00157754704490163,0.0196990046580267
"Npr1",-1.4654689919756,0.922057529259122,19.3589528717026,0.00157863143915661,0.0196990046580267
"Wipf3",0.963580300364505,0.687810066607672,19.3148943551898,0.00159044562755215,0.0198128698603922
"C130071C03Rik",1.1631415021838,2.42993077896777,19.3143336291874,0.00159059667720158,0.0198128698603922
"Micu3",1.23811525693382,2.70884858978772,19.2824276103619,0.00159922043455128,0.0198627727341668
"Rnf182",1.05459100247616,2.91989488033833,19.2809076270771,0.00159963268357293,0.0198627727341668
"Gm15912",3.31611187442442,3.06154317347451,19.2795759901608,0.00159999395571385,0.0198627727341668
"Pml",-1.62701167664836,3.25286311841941,19.278455799916,0.00160029793944545,0.0198627727341668
"Gas5",1.12663449187474,9.27755152469098,19.2469240318117,0.00160888356557246,0.0199515863318234
"Tln1",-1.00233860848324,3.85373781154919,19.226938740377,0.00161435429884069,0.0200016490436292
"BC030867",-2.1095550627316,2.69638276446349,19.2058343421836,0.00162015597724346,0.0200557196437653
"S100a16",1.32144795945738,8.61940161074489,19.1921979385937,0.00162391817658886,0.020067164281044
"Dusp26",2.25715048848359,1.65834521595454,19.1920562876894,0.00162395731297389,0.020067164281044
"Gemin6",-1.54019641087493,5.58567671309283,19.1760346681477,0.0016283913063158,0.0201041478888599
"Nol4",1.00795678363524,1.61926042020979,19.1388311736151,0.00163874437334784,0.0202140784726576
"Nop9",-1.14871799972803,2.94716012554162,19.1281797062219,0.00164172322942576,0.0202187405737326
"Tnfrsf26",-1.13190380395608,0.884849278569384,19.1241079324297,0.00164286370851947,0.0202187405737326
"Mpeg1",-2.60673908237133,3.15858704308066,19.121944261802,0.00164347013193411,0.0202187405737326
"Foxm1",-1.90622763436977,3.4121153419402,19.1096291621364,0.00164692694430803,0.0202262080520794
"B3galnt1",-1.16194798325827,3.00430842720373,19.1094520309007,0.00164697672906331,0.0202262080520794
"St3gal6",-1.82555609425825,2.03927939287374,19.0970199274297,0.00165047549492968,0.0202513488388425
"Sox10",2.43587456781123,2.47477528385023,19.0779084744368,0.00165587169348539,0.0202997064989584
"Crabp1",1.1975922025519,0.598796101275951,19.0671865561332,0.00165890847686576,0.0203190800357807
"Cks1b",-1.02479531105818,8.0882768404777,19.0119030640149,0.00167467453504056,0.0204941968757463
"Sall3",-1.70785759750157,1.71033123212467,18.9908305500749,0.001680732094333,0.0205503010061697
"Ifi206",-1.00234054451019,0.513563664083677,18.9773130581466,0.00168463191349358,0.0205765954946313
"Mki67",-2.09464051343964,4.83110874508052,18.9700565104625,0.00168672998381253,0.0205765954946313
"Arhgap29",1.3293855618253,1.06871362256298,18.9680614145947,0.00168730737910244,0.0205765954946313
"Socs2",1.81776484571578,1.62813946568859,18.9387670705315,0.00169581314524169,0.0206622613006697
"Pir",1.14527922182491,1.36268903578459,18.8963870891932,0.00170821097983341,0.0207951582719511
"Lrmp",-1.51506942660907,0.950182712650802,18.8908052332618,0.001709852107317,0.0207969893192498
"Ckap2",-1.68568354779127,5.10760193886829,18.8427018505639,0.00172407487892616,0.0209517148396332
"Mylip",-1.69991240666393,1.74635156876315,18.824952442976,0.00172935921476297,0.0209976417799462
"Onecut2",1.00133816031193,0.77334357537507,18.8191692071651,0.00173108525166007,0.0210003220399214
"Ptpre",-1.03602123417138,1.00777518725497,18.7632408101653,0.00174788606334944,0.0211857154385647
"Rasd1",2.14069557504148,2.6578728759822,18.7289650523451,0.00175828059426885,0.0212932053564624
"Rap2b",-1.10887429016317,6.78433362405797,18.6984069446015,0.00176761122328034,0.0213876358855022
"Ncapd2",-1.63390627798386,4.9183842701567,18.6912417292789,0.00176980777183071,0.0213956570405634
"Tnfrsf1a",-1.49994174666013,5.51480736210131,18.679611484526,0.00177338018672668,0.0214202831039168
"Mtmr2",0.905958054253155,3.51347270968677,18.6454337278734,0.00178392935559669,0.0215290643944026
"Fkbp5",-1.27136117655071,1.46499720090633,18.635674004474,0.00178695576576553,0.0215469489094165
"Morn4",1.14906892901902,5.67298664044813,18.6193335440459,0.0017920368156173,0.0215751025430176
"Emc7",0.976363464083209,5.30684182525723,18.6182202995487,0.0017923836174724,0.0215751025430176
"Sult1a1",-3.60650146385196,5.33641031857721,18.5876784790716,0.00180193006514751,0.0216713158093732
"Gldc",1.15905316109139,3.01131735018984,18.5690957399415,0.00180776876237851,0.021722809650252
"Foxc1",2.02502611894846,2.28323168557055,18.5444536362586,0.001815546880071,0.02179749959025
"Gm17597",3.05843222012692,2.08606965954706,18.5292895943425,0.00182035356479545,0.0218364166659169
"Morn5",1.20519916189494,1.18472053816398,18.5218026274118,0.00182273249009184,0.021846169217587
"Slc29a3",-1.55867362011753,3.2260051042259,18.5054458373862,0.00182794291392309,0.021889812525443
"Rnf19b",-1.51291258031937,2.44476172416357,18.4971693384584,0.00183058628583029,0.0219026666154531
"Prmt8",1.24781821920935,1.16840674580742,18.4866000518153,0.00183396870494066,0.0219243336783437
"Sfxn5",1.19177058678779,4.23925176885191,18.4486408587242,0.00184617944440411,0.0220514121822617
"Abhd1",1.01253897518328,1.77858969163807,18.4375532264729,0.00184976478616589,0.0220753366396923
"Mcm2",-2.39435362491361,5.56581939428636,18.4326032773542,0.00185136815877487,0.0220755873359558
"Olfm2",-1.04357162007441,3.5930748098729,18.4173048532309,0.00185633428624489,0.0221159006211806
"Runx1",-1.25730105088786,0.746411205484566,18.4006418174337,0.00186176185680485,0.0221566616624362
"B3gnt8",-1.91331407890741,1.77493357688927,18.3970571868877,0.00186293198552345,0.0221566616624362
"Cp",-1.80565214114558,3.82882826192723,18.3762118792509,0.00186975427848134,0.0222188602547641
"Bst2",-2.41970429646738,5.8278576535168,18.3635805210328,0.00187390309718214,0.0222492103053515
"Vmp1",1.04706304484258,4.32135860910748,18.3388894623324,0.00188204538995862,0.0223268837034972
"Aunip",-1.36143004031193,2.10371162008444,18.319381005744,0.00188850911134611,0.0223845289824891
"Arhgap11a",-2.58984526224049,3.31399763284197,18.2924797016775,0.00189746669482917,0.0224649972549049
"Als2cl",-0.915930388039296,0.870888088776837,18.2893310434497,0.00189851851218786,0.0224649972549049
"Coro1b",-0.979510894221097,7.61580735772285,18.2840261679145,0.00190029222559164,0.0224669295247704
"Cend1",0.960613356408608,4.98691659972176,18.2380035723809,0.00191576511864276,0.0226302250987728
"Arhgap25",-1.70764609584888,1.02596853888151,18.2286426912315,0.0019189310157323,0.0226302250987728
"Crym",1.39383719267913,1.56068896695337,18.2285263076944,0.00191897041730688,0.0226302250987728
"Mir142hg",-3.74016409365498,4.79593582210609,18.2139887148105,0.00192389986660001,0.0226691951342371
"Fam105a",-1.69461167594393,2.04820772234376,18.1904674987735,0.0019319082067642,0.0227443471667235
"Cd82",1.39338721551748,3.98278475014604,18.1839385824475,0.00193413832012287,0.0227460711614918
"Wwp1",-1.13566888146879,1.02891565145184,18.1804959616528,0.00193531549485276,0.0227460711614918
"Sdr39u1",1.67468516711376,3.11434565096441,18.1652242575589,0.00194054805421381,0.0227883719733476
"Scd1",1.47953482716796,4.42207769586509,18.1265046306359,0.00195389200399853,0.0229257757340483
"Ly6e",-1.81759921966676,8.91783016481025,18.0987000220659,0.00196354327373492,0.0229866158384904
"Tnfsf18",-1.90093601010989,1.03374710845707,18.0879066842377,0.00196730538875938,0.0229866158384904
"Fbxo32",1.14276274582516,1.78693209367405,18.0870671549052,0.00196759838201056,0.0229866158384904
"Usp35",1.30154957103009,1.77224988627006,18.0855941947851,0.00196811256913585,0.0229866158384904
"Ccnb2",-1.90842688780001,4.50851831416717,18.0831988677632,0.00196894908942215,0.0229866158384904
"Coro1c",-1.26971464881512,4.321832739922,18.0821018924018,0.00196933233076927,0.0229866158384904
"Pcolce",3.16860022898875,4.08780221623146,18.078444069394,0.00197061089117874,0.0229866158384904
"S100a10",1.45618267801493,5.71878918998751,18.0674815887843,0.00197444879017037,0.0230064333179687
"Rrm2",-2.01749664136514,8.71455132107851,18.0641755704991,0.00197560799332854,0.0230064333179687
"Parpbp",-0.99903317499698,1.54763979333226,18.056640494732,0.00197825314719308,0.0230180230662974
"Ttc9b",1.53761542034961,2.69769543689588,18.0418455982138,0.00198345938607482,0.0230593682459415
"Gm28437",1.28006590515462,3.51785536472761,18.0228317447918,0.00199017477347122,0.0231181750746853
"Kmt5b",1.05553143520198,0.996207017531204,17.9905168953983,0.00200165148904694,0.0232140488957028
"Rpa2",-0.956901106484585,6.84688843667559,17.9846715259453,0.00200373608834656,0.0232140488957028
"Tprn",1.75900151325903,3.94524766077897,17.9767450135976,0.0020065670979611,0.0232140488957028
"Paqr3",1.22382708440258,3.7567350870561,17.9741362282986,0.00200749990913101,0.0232140488957028
"Tln2",-1.10081049144178,0.9984758424194,17.9722426096242,0.00200817733228294,0.0232140488957028
"Irf9",-1.25452353064994,5.85556237360643,17.9715865768209,0.00200841208638185,0.0232140488957028
"Luzp2",1.19084289698348,1.12312633602154,17.9349568628084,0.00202157281298252,0.0233468231075489
"Slc7a4",2.25859543785731,5.49257525166459,17.9235501778012,0.00202569255974152,0.0233750512001274
"Ncaph2",-1.09399758200975,6.32254287951815,17.9116557146635,0.00202999937107538,0.02340538944287
"Fa2h",1.60619310725185,1.53311220247264,17.8787237202318,0.00204198187037128,0.0234810201295818
"Tnni1",1.5167480616742,0.841000600823803,17.8774454909731,0.00204244869551943,0.0234810201295818
"Add3",0.949399695582877,2.29622605451312,17.8768140126201,0.00204267936719188,0.0234810201295818
"Hmbs",-1.34702988187443,5.20340067154812,17.8751389319796,0.00204329140830853,0.0234810201295818
"Cers4",1.21976182396529,3.19675437880784,17.8387925929135,0.00205662679714357,0.0236148151826748
"Smad7",1.22113744456726,1.10182651241766,17.809336536311,0.0020675119728264,0.0237202792211358
