"","PGBC","QGBC"
"AC012360.3",3.94907631306204,3.57368276724103
"AC012513.3",5.0623179818753,4.09216931501488
"AC012603.1",1.4477480226141,0.946393102938469
"AC012640.3",0.420305064570908,0
"AC012640.5",0.910063428152957,0.347941353073216
"AC013356.1",1.38241714124832,0.417755602764651
"AC013400.1",1.30205516883656,0.855652210032726
"AC013451.2",0.839298097406724,0.201669098940341
"AC013643.3",1.27205672020916,0.836373874272474
"AC013724.1",0.432196112735507,0.109625299198744
"AC015813.5",2.9492747693265,1.67723593226525
"AC015813.6",4.48375420443445,3.68944125880649
"AC015818.2",1.6578428223318,1.06966679993689
"AC015849.5",0.463869304200597,0.0669316071334252
"AC015911.1",0.637685550819432,0
"AC015912.3",2.95785781713262,1.57073682387329
"AC015922.3",3.18829232881574,1.58544201733875
"AC015922.4",3.22457187007089,1.64413175267096
"AC016397.2",0.666410839788017,0
"AC016546.1",1.3851577209564,0.932732431558949
"AC016712.1",2.60963939738848,2.28610458657771
"AC016773.1",3.55053052397545,3.18058862266964
"AC016877.3",0.997281501232731,0.092715246065733
"AC017100.1",1.50221943434344,1.17007768976686
"AC017104.2",0.462864178540661,0
"AC018521.5",3.64837313486009,3.22339220952986
"AC018553.1",2.81580187629089,2.30619279082947
"AC018638.3",0.844223077385048,0.154853887080215
"AC018638.6",2.15632226996186,1.41234069064077
"AC018648.1",2.5690468110963,2.01351548694553
"AC018653.3",3.21006018132049,2.71415404127659
"AC018868.2",1.21645452116303,0.809472021986296
"AC018904.1",3.31951697030939,2.87897024541684
"AC019069.1",2.87478140064984,1.26582410356816
"AC019163.1",1.19303512220177,0.60008351642776
"AC020765.2",1.1192910486631,0.425391700815047
"AC020905.1",1.95821713947323,1.48058969397255
"AC020922.4",0.597449315119967,0.235314038744995
"AC021087.1",1.63262646911889,1.24411729802727
"AC021242.3",1.83703123755764,1.43157396209447
"AC021851.1",2.05813122039345,1.35062873043414
"AC022034.2",1.53344718954745,0.288888272685782
"AC022034.3",0.368659294083306,0
"AC022432.1",1.98204322882349,1.47855826363976
"AC022613.1",0.824172803084661,0.00866845391448493
"AC022743.1",1.14701343963176,0.751128714652911
"AC022893.1",1.94956237386142,1.35530054299189
"AC022916.1",0.953820321111884,0.262143524432016
"AC023043.2",0.849100999816299,0.22674566246421
"AC023043.3",1.02165689788343,0.117432779615021
"AC023232.1",0.471184603793982,0.137114254405322
"AC024884.1",0.533589917009526,0.0923866097294483
"AC024884.2",0.556104896135732,0.112665837525655
"AC025062.1",0.907938987308605,0.49474439118318
"AC025166.1",0.64716314977148,0.207790047347603
"AC025175.1",2.32489728297525,1.90908363213814
"AC025259.2",3.27166421904284,2.70876180680655
"AC025449.1",3.68995621547335,2.82942712811502
"AC025459.1",1.79439650939276,0.455221661129892
"AC025475.1",0.51387463640013,0
"AC026250.1",1.01641901334156,0.408381525127235
"AC026333.4",2.61173839280958,1.88917049102759
"AC026410.3",4.55690033683206,3.79622287188162
"AC026801.2",1.68855097511768,0.713315767297913
"AC026979.3",1.96061194874299,0.730625009800531
"AC027031.2",5.93290564804196,5.57931108739178
"AC027237.3",0.561222622625218,0.132925886527644
