"","Glioblastoma_cancer_stem_cell"
"DSN1",3.56573357496888
"DSP",0.350736557351389
"DSTN",5.31772601235921
"DSTNP4",0.676864489046249
"DTD1",0.779674375756148
"DTL",2.49143666661706
"DTWD2",0.773457386884356
"DTX3L",5.84336358677147
"DTX4",1.29730956958909
"DTYMK",5.64360624062143
"DUS1L",5.87701568504615
"DUS3L",4.92955136024304
"DUSP11",3.67510399081882
"DUSP12",5.76068191961967
"DUSP14",3.52303745736407
"DUSP2",1.64745367779348
"DUSP23",2.35810430239608
"DUSP5",5.13716286590743
"DUT",5.75577582809059
"DVL2",6.29242764329572
"DYNC1I2",3.84016701081756
"DYNC1LI1",2.83911823525442
"DYNC2H1",1.07677701591073
"DYNLL1",5.83253028850611
"DYNLL1P4",0.808562774448077
"DYNLL2",6.25487273651305
"DYNLRB1",4.8206039564071
"DYNLT1",6.2612420068222
"DYNLT3P2",1.19447219495076
"DYRK1A",2.37490789823131
"DYRK4",1.25555612124883
"DZIP1L",1.78929308708518
"E2F1",4.77318895791308
"E2F2",1.84757822799143
"E2F3",2.6392834926939
"E2F4",5.9442565708193
"E2F6",4.24889884210121
"EBAG9",2.71921401713317
"EBNA1BP2",2.05650874206493
"EBP",5.66740163828603
"ECD",3.15962091764358
"ECE1",4.79817412918131
"ECEL1",0.364900849830758
"ECHDC1",3.63373059398187
"ECHDC2",1.70103308372913
"ECHS1",6.32291108665461
"ECM1",6.82190370676932
"ECPAS",3.84905297710843
"ECT2",4.43159509603006
"EDEM2",3.18951095924254
"EDEM3",4.22836817932691
"EDF1",8.47781881101611
"EDIL3",1.0985175295805
"EDN1",0.614846386930662
"EDNRA",0.548739437418274
"EDNRB",1.21552372626689
"EED",3.0285559890139
"EEF1A1P1",3.00546367301214
"EEF1A1P11",3.75289938012302
"EEF1A1P16",1.90607124718879
"EEF1B2",8.42461662782939
"EEF1B2P2",0.326686477488337
"EEF1B2P6",1.63725350875073
"EEF1GP7",0.240173758427819
"EFCAB2",1.06296546725865
"EFEMP1",1.37950983102501
"EFEMP2",3.54281946616679
"EFHC1",2.39253138878756
"EFHD2",4.49323465257006
"EFL1",1.40858179433293
"EFNB1",5.03443068173005
"EFNB2",4.7041319943275
"EFR3A",3.64596470521339
"EFS",0.539587691978283
"EFTUD2",4.99824414634649
"EGLN1",3.35227725556341
"EGR1",6.84840142613603
"EGR3",1.57225228482525
"EHBP1",1.16801401706554
"EHBP1L1",5.41083370411429
"EHD1",3.43792503045416
"EHD4",3.03014393496977
"EI24",0.752774747262409
"EID2",6.55916450147549
"EIF1AD",5.07405729332155
"EIF1AX",5.78663684317182
"EIF1AY",0.797389281452085
"EIF2AK2",4.12313530863422
"EIF2AK4",3.13165774096414
"EIF2B3",1.62387511389962
"EIF2S1",5.51684270421786
"EIF2S2",1.69984026095552
"EIF2S2P3",1.23286774567985
"EIF2S3",6.03122542845722
"EIF2S3B",0.299783283519499
"EIF3A",6.26374928770464
"EIF3FP3",2.33037440407198
"EIF3I",7.10073687466147
"EIF3J",4.5302835817787
"EIF3M",5.69414942096106
"EIF4A1P4",1.5137737938713
"EIF4A1P5",0.45831096416093
"EIF4A1P7",1.75908170950227
"EIF4A3",6.13606699610187
"EIF4E",3.54840752075333
"EIF4E2",3.88770853880803
"EIF4EBP1",3.28525890866245
"EIF4EBP2",5.4703565726867
"EIF4G1",8.27013685234642
"EIF4G2",8.05246842970778
"EIF4G3",2.39334799181712
"EIF5A",6.72853056273652
"EIF5AL1",2.42795668561372
"EIF5B",4.03957210148522
"EIF6",5.59518842738558
"EIPR1",1.0127848709486
"ELAC2",4.8425132319891
"ELAVL1",4.65570269241131
"ELF1",2.06839485010009
"ELF2",1.78812841292952
"ELF3",0.321256358917279
"ELF4",2.38163391205012
"ELFN1",0.598362785209668
"ELK1",4.90728496914377
"ELK3",2.24186906830891
"ELK4",4.71026897668866
"ELMOD2",4.50376409673161
"ELN",1.43364918375244
"ELOA",4.34325508693705
"ELOC",3.85534300550861
"ELOCP18",1.90456219959617
"ELOCP3",0.219210923302487
"ELOVL1",7.66807686047644
"ELOVL2",2.52216785745568
"ELOVL5",5.24832214616015
"ELP3",2.22459475543039
"ELP6",3.65338615653786
"EMC1",2.42978948925435
"EMC10",3.48048416704745
"EMC3",3.45388523572488
"EMC4",6.67448097915274
"EMC7",4.80263947209489
"EMD",7.50996789977571
"EMG1",3.40191189086137
"EMILIN1",1.86361041875917
"EMILIN3",0.566505805853421
"EML4",2.05574464627274
"EMP2",2.78650466499391
"EMP3",5.46615147023808
"ENAH",3.79913425507584
"ENC1",6.93362019922578
"ENO1",9.257171879941
"ENOPH1",4.12320250097816
"ENOSF1",1.57546126377491
"ENOX2",0.821352471094826
"ENPP1",1.40720632450314
"ENPP2",0.454964929486192
"ENSA",6.01018322341887
"ENTPD4",4.00869259714409
"ENTPD6",5.01627709690493
"ENY2",5.17968726650946
"EOGT",2.61439149952102
"EPAS1",2.69134660804984
"EPB41L1",1.05937470023803
"EPB41L2",2.85570710863062
"EPB41L4A-AS2",0.771718605383862
"EPRS",5.09494946781891
"EPS8L1",1.17702842760091
"ERAL1",6.23897009244937
"ERAP1",3.57164210998085
"ERC1",1.45456005989542
"ERCC1",2.79943611204275
"ERCC4",2.9248510967884
"ERCC6",1.05112696646193
"ERGIC2",3.33126705987439
"ERGIC3",6.72827296361628
"ERH",5.68994553217287
"ERI1",2.57569418510013
"ERI2",1.25954093786424
"ERICD",1.77791314617439
"ERICH3",0.495471033985262
"ERLIN1",4.12863816782163
"ERLIN2",5.80072576615741
"ERMN",1.20670521168064
"ERMP1",1.61051599510239
"ERRFI1",5.51953521189663
"ESCO2",2.10615653520024
"ESD",5.23100173987227
"ESPL1",3.72316233288244
"ESYT1",5.32209365809796
"ETAA1",4.69855254233322
"ETF1",5.37831961120566
"ETFA",2.74581300619304
"ETNK1",3.98023347026042
"ETNK2",2.154370416296
"ETS1",1.02959106048431
"ETS2",1.52161746065511
"ETV2",1.8035346602263
"EVA1A",0.386391562804999
"EVI5L",2.85979346384528
"EXO1",2.25840788484293
"EXO5",2.17452617094882
"EXOC3-AS1",3.82891770576013
"EXOC5",4.42839399924468
"EXOC6",1.11451499649988
"EXOC7",4.38835592465771
"EXOC8",6.13895789397538
"EXOSC10",4.45086125134339
"EXOSC2",4.80920763172946
"EXOSC3P2",1.67456525807291
"EXOSC4",5.92538712858997
"EXOSC6",5.97993450717042
"EXOSC8",5.0973054057643
"EXOSC9",4.82653081771952
"EXT1",1.03411695054233
"EXT2",2.93086540074775
"EXTL2",5.59144157913181
"EZH2",3.67068641480399
"F8A3",1.13832467394011
"FAAP100",4.7122641144025
"FAAP24",2.83492223160335
"FADD",3.58542482331095
"FADS2",5.16836326110229
"FAF2",4.21161739696351
"FAHD1",3.74501954306223
"FAIM",1.02177910058618
"FAM104A",3.46094379254098
"FAM104B",2.59786290371948
"FAM110A",1.52285917674191
"FAM111A",5.80895719618482
"FAM111A-DT",2.83766556635689
"FAM111B",3.14219117849312
"FAM114A1",2.35042274230608
"FAM114A2",3.3085231440787
"FAM118B",2.16961602620869
"FAM120A",4.42194082779874
"FAM120AOS",5.55949607056155
"FAM120C",2.21074260888482
"FAM122B",4.56218080960531
"FAM126A",3.51573607758073
"FAM129A",3.06241584600869
"FAM129B",5.23034727184622
"FAM136A",6.09450880907932
"FAM136BP",0.874788896313857
"FAM161A",2.6615475503823
"FAM168B",5.45143603641769
"FAM173B",3.33823866842967
"FAM181A",0.461406954854081
"FAM192A",4.86756289637171
"FAM192BP",0.40280366279858
"FAM198B",2.07031108325416
"FAM199X",5.04921968962533
"FAM200B",2.83652593108403
"FAM201B",1.32452006839252
"FAM204A",3.17129770057498
"FAM208A",4.28366341394629
"FAM20B",4.41893373880722
"FAM210A",2.09918772617449
"FAM212A",1.96804165484597
"FAM213B",5.17268419729194
"FAM217B",3.72467172400201
"FAM241B",2.29291299991349
"FAM32A",6.70570996482843
"FAM35A",1.15931052498423
"FAM46A",1.5970659394187
"FAM49B",1.67782458773646
"FAM50A",6.99081180122363
"FAM57A",4.39286025097871
"FAM69A",1.05118597485862
"FAM71F2",1.62132838323514
"FAM72A",1.23042224789888
"FAM72B",1.30679026620388
"FAM72C",0.502606756601988
"FAM72D",0.564043161647785
"FAM83C-AS1",0.750644226688986
"FAM83D",2.99638752002934
"FAM83H",0.794684649675418
"FAM86DP",2.75703758202821
"FAM87A",0.3662786742841
"FAM91A1",4.33403432339229
"FAM91A3P",1.04625802513774
"FAM96A",4.22291653017921
"FAM96B",7.5336721204961
"FAM98A",5.18143576532192
"FAM98B",3.91204575261759
"FANCA",2.12031410511918
"FANCB",1.83316806459093
"FANCC",1.18483583452917
"FANCD2",1.5043677884955
"FANCG",5.66441002578957
"FANCI",2.8725253403995
"FANCL",2.5996966845575
"FANCM",1.69350956852523
"FAP",0.790645450855185
"FAR1",4.76257218205636
"FARSA",5.5405401274313
"FARSB",2.99418622997395
"FASN",7.42785858492068
"FASTKD1",3.38230784232917
"FASTKD2",3.79761906434259
"FAT1",1.6719060451508
"FAT2",1.48187593203493
"FBLN1",1.37567538836344
"FBLN2",0.419834114686838
"FBLN7",0.876112479080115
"FBN1",1.41943836347707
"FBN2",0.620539249545902
"FBXL19",3.21354397948751
"FBXL19-AS1",3.27683197028719
"FBXL4",2.37563680056227
"FBXO11",2.63827744068314
"FBXO25",1.96326695847349
"FBXO28",3.98428677799973
"FBXO30",2.91602716854086
"FBXO4",3.58946116726509
"FBXO45",4.44800120033928
"FBXO46",3.05402327162925
"FBXO48",2.4407559096698
"FBXO5",4.49977694393231
"FBXO7",4.99798852505742
"FBXO9",4.0512524275746
"FCF1",4.29778428896405
"FCGRT",2.19199410262986
"FCRLA",2.39850555371935
"FDCSP",0.343264039508669
"FDFT1",5.402997419882
"FDPS",5.9166147870455
"FDX1",2.28244957706266
"FECH",2.8962776373203
"FEN1",1.02558670545172
"FER",1.31600492415052
"FERMT2",3.41939640447891
"FGD5-AS1",5.63519789817558
"FGFBP3",4.88026949432904
"FH",5.06095737418287
"FHL2",1.13082873401143
"FIBIN",1.51502210212609
"FIBP",6.61342045679805
"FICD",4.09764297809522
"FIG4",1.70209083974226
"FIGN",1.59139351879352
"FIGNL1",1.62165285757719
"FITM2",4.32143195888441
"FIZ1",3.3710412046891
"FJX1",7.73730306990082
"FKBP10",8.37354996872413
"FKBP15",3.48345478536336
"FKBP1B",0.680085120276509
"FKBP2",6.45139495773151
"FKBP3",5.17272533514294
"FKBP5",2.59080254636059
"FKBP7",2.36259409504696
"FKBP9",5.23333372234232
"FKBP9P1",1.46532492095678
"FKBPL",4.95708712998723
"FKRP",2.84400064206056
"FLG-AS1",0.246627664374434
"FLNA",8.47860307983223
"FLNB",3.20451476978622
"FLNC",1.32387552271924
"FLVCR1-AS1",2.67295468038866
"FMNL3",2.42006442747318
"FMR1",3.95210735491321
"FN1",5.51322572232273
"FN3KRP",4.75771429911282
"FNBP1P1",3.36637558068764
"FNDC3B",2.92931595041082
"FNTA",3.21261294948417
"FO393409.1",1.80346749900834
"FO393411.1",1.65661058340886
"FOCAD",0.298651587423938
"FOPNL",4.29322155218921
"FOSL1",4.68539284708253
"FOXA1",0.499416680979911
"FOXB2",0.263608926556135
"FOXC2",0.866941047835977
"FOXC2-AS1",0.331423305728918
"FOXD1",1.43048014008669
"FOXG1",4.20742646172942
"FOXI1",0.558825412938709
"FOXJ1",1.45196642288991
"FOXL1",0.891135685527297
"FOXM1",3.72460335730378
"FOXP4",1.92441375310539
"FOXRED1",4.70379134267672
"FOXRED2",4.57032955283672
"FPGS",4.88533950406518
"FPR1",0.345675013627409
"FRAT1",2.56603079463473
"FRAT2",4.65675059245261
"FRG1",2.91123796877939
"FRG1CP",1.55379965045561
"FRMD8",5.14452848116098
"FRRS1",1.63536231592075
"FSD1",3.43244085290085
"FTH1",7.34647187722297
"FTH1P12",1.31310140573326
"FTH1P2",1.67527607626389
"FTH1P5",0.774795885386693
"FTH1P7",3.36065255035133
"FTH1P8",3.37402360118457
"FTSJ1",4.95056731696
"FTSJ3",6.1245887507729
"FTX",1.23456799663253
"FUBP1",5.55159598921611
"FUCA1",2.42971965416692
"FUCA2",2.34669856250635
"FUNDC1",3.40380769730557
"FUNDC2",2.9546207389594
"FURIN",5.5386280740574
"FUS",7.99038416811141
"FXYD3",0.358515169542098
"FYTTD1",4.7513892000142
"FZD1",6.15293831978987
"FZD2",5.27253699501402
"FZD3",2.5152960440667
"FZD5",4.83433350281949
"FZD6",1.76950177386589
"FZD7",7.21154664621936
"G2E3",2.92519012264784
"G3BP1",6.26290153571632
"G3BP2",4.52051100020459
"G6PC3",7.0472130253883
"G6PD",6.42256156833972
"GABPA",3.67465718201222
"GABPB1",1.84962784673816
"GABRE",2.11969645980235
"GADD45G",0.957074757041454
"GADD45GIP1",6.48832602203138
"GALE",4.48088425645109
"GALNT1",3.00824428370497
"GALNT12",0.992046868851226
"GALNT2",2.64608539176999
"GALNT5",1.22583593264965
"GANAB",8.16505695007467
"GAPDH",12.0982019082355
"GAPDHP1",2.78922508628074
"GAPDHP35",6.32669948484218
"GAPDHP63",1.82430160551308
"GAPDHP65",1.61918332938898
"GAPLINC",0.569081660095197
"GAR1",4.30727881126825
"GART",4.72408809806144
"GAS2L3",3.21050702675769
"GAS6-AS2",1.91944448550805
"GASAL1",0.61136059033432
"GATA6",0.477153927532783
"GATA6-AS1",0.748071700159257
"GATD1",5.78442373415201
"GBA",6.10420832875849
"GBAP1",3.83544846050209
"GBE1",1.91155976437612
"GBP1",3.5452406971558
"GBP3",2.12777684757541
"GBP4",1.01439026795997
"GBP5",0.556898251366554
"GCFC2",1.51441232286019
"GCH1",1.19271543335799
"GCLM",4.51206398254996
"GCNT1",1.43503572637308
"GDAP1",1.3303762327039
"GDI2",4.40122694476695
"GDPD2",1.32813897599494
"GEM",4.36067888648506
"GEMIN4",5.0505174325843
"GEMIN5",2.93666962867337
"GEMIN6",2.27021149547391
"GFER",3.15240754626152
"GFM1",2.80864327983656
"GFPT1",3.75084748076534
"GFPT2",4.35814719756918
"GFRA1",0.476920014241975
"GGH",4.37634121151387
"GGNBP2",4.43181037158851
"GGT5",0.631274732827705
"GGTA2P",1.76550897607013
"GHITM",6.9044455377265
"GID8",6.03660066218587
"GIMAP2",2.19059448285754
"GINM1",3.4629226131297
"GINS1",2.53951728123786
"GINS2",3.12094478594755
"GINS3",0.872668627197577
"GINS4",1.00027665257501
"GJA1",6.41734008273775
"GJA5",0.98625602470154
"GJB2",3.27198705597723
"GJC1",4.24577584823316
"GK",1.36670047384386
"GKAP1",0.623359842944267
"GLB1",3.11757008598088
"GLB1L",3.70723909893795
"GLCE",1.99726329447972
"GLDC",1.59395112232416
"GLIPR1",2.13465149240869
"GLMP",5.83764620261693
"GLO1",5.92553130599115
"GLOD4",4.75244152265392
"GLRB",1.63223858247219
"GLRX2",3.86313860388428
"GLRX3",3.9450256054919
"GLRX5",5.20129097274293
"GLRXP3",0.53817767445091
"GLT8D1",5.70087441124744
"GLUD1",4.3144146235565
"GLYR1",4.51466880514938
"GM2A",1.75064224398963
"GMEB1",2.35879933065361
"GMFB",6.41300665626279
"GMNN",5.18834007409715
"GMPPB",4.07050994749181
"GMPS",3.58662650018687
"GNAI2",6.71616060758379
"GNAI3",4.93889410676282
"GNAS",6.37311650289356
"GNB1",5.35052149245865
"GNB4",3.94592250223764
"GNG12",3.92360058845671
"GNG4",1.70692883629237
"GNG5",6.02847927556527
"GNL2",4.46680470574968
"GNL3",5.50752559083905
"GNL3L",2.36862710799929
"GNPAT",4.6589651468207
"GNPDA2",2.84177450663341
"GNPNAT1",3.6971744280897
"GNS",6.86988987236958
"GOLM1",4.64512662566745
"GOLPH3",4.41761942348587
"GORAB",4.06143256771111
"GORASP2",4.41671069973725
"GOSR1",4.01977111854606
"GOT1",4.44204093194458
"GOT2",4.89380876554377
"GPAA1",7.66673997459134
"GPAM",2.78464299748654
"GPANK1",5.0453058823374
"GPAT4",3.45195867669645
"GPATCH11",4.23216403936823
"GPATCH2",1.41542743382057
"GPATCH3",3.12431964740627
"GPATCH4",5.69038598842407
"GPBP1L1",3.8215601195511
"GPD1L",2.02507189077832
"GPD2",2.14531605509087
"GPKOW",4.41262345013272
"GPM6A",1.34636741641019
"GPN1",3.81074608865817
"GPN3",3.90466947241328
"GPNMB",1.88015068380496
"GPR1",0.795929351708748
"GPR161",2.66703642002966
"GPR176",0.857876161969957
"GPR180",3.70718401252
"GPR19",0.834151782717443
"GPR37L1",1.03926988879718
"GPR39",0.315065226590372
"GPR88",0.331182212442138
"GPRASP2",4.55945579418246
"GPRIN1",3.60064884089
"GPS2P1",4.27371877081682
"GPX1P2",0.711833055224876
"GPX3",2.98996646501885
"GPX7",1.08955738838048
"GRAMD2A",0.267852164937153
"GRAMD2B",0.618014644203263
"GRB2",4.0785886224257
"GRIK5",0.67370619377843
"GRIPAP1",4.5613987130269
"GRN",8.21201487515349
"GRPEL1",4.81975566095321
"GRSF1",5.15854528370894
"GRWD1",4.61058035197699
"GSDMD",5.49744292183515
"GSE1",1.36271323393841
"GSKIP",3.70528100664707
"GSN",5.42974808277353
"GSPT1",2.34849333306646
"GSPT2",5.92854103317024
"GSR",4.17536057405707
"GSS",4.46749562860214
"GSTO1",4.39022022670784
"GSTP1",8.79165801600746
"GTF2A1",4.67275182177574
"GTF2A2",1.70156278619223
"GTF2B",2.50899381864057
"GTF2E1",2.4725608418621
"GTF2E2",2.24242166628023
"GTF2F1",5.59512285787291
"GTF2F2",1.55281787145008
"GTF2H1",3.51773343284768
"GTF2H3",4.43176870106781
"GTF2H5",2.98165077635169
"GTF3A",5.64931806647415
"GTF3C1",3.96294405915262
"GTF3C4",5.09548375572079
"GTF3C6",4.53747072532778
"GTPBP2",5.41611565764805
"GTPBP4",4.38061977845263
"GTPBP6",4.29708748252303
"GTPBP8",2.17945839170051
"GTSE1",3.12942601523527
"GUCD1",5.22421318076176
"GXYLT1",3.12143117731177
"GXYLT2",1.02332415871083
"GYG1",3.20941539433094
"GYG2",0.452215453409662
"GYPC",0.859772415550433
"GZF1",4.31096829187313
"H1F0",4.74166542160482
"H1FX",7.91811142413958
"H1FX-AS1",2.14062411160359
"H2AFV",7.35139054825336
"H2AFX",7.17289483839287
"H2AFY",3.65062301816468
"H2AFZ",9.69881274251157
"H2AFZP2",0.666210991947436
"H2BFM",0.509120434959795
"H3F3A",8.23105922609904
"H3F3AP5",0.675832105834593
"H3F3B",8.84274868866676
"H3F3C",1.02456111558272
"H6PD",5.11913490981615
"HACD1",0.745208064295966
"HACD2",3.78925557816286
"HACD4",0.603286366939453
"HADH",3.63976410054318
"HADHA",4.9851090873242
"HARS",5.80206780609013
"HAS2",1.72076530167495
"HAS2-AS1",1.16399376377644
"HAS3",2.82117915820927
"HAUS1",3.38660646217838
"HAUS2",2.65949370171083
"HAUS6P3",0.588686072518454
"HAUS8",2.48132672876547
"HAX1",7.80158606488088
"HBEGF",3.79871880923391
"HBS1L",2.40001107356879
"HCCS",4.59046528222901
"HCFC1",5.60628660936456
"HCG11",1.43755993932294
"HCN3",3.16185620513101
"HDAC1",4.66940278083894
"HDAC2",4.00013131690285
"HDAC4",1.11069693213568
"HDAC6",4.28389476036417
"HDDC2",2.51671685380771
"HDGF",7.13013591103768
"HDGFL3",1.32106542817698
"HDLBP",5.82266062771577
"HEATR1",4.07751108858302
"HEATR3",2.19759808879279
"HEATR6",3.28779662157856
"HEBP2",2.58065828923431
"HECTD2",2.45263075287934
"HEG1",4.61762748910704
"HELLS",1.13869603758991
"HERPUD1",5.22568317639342
"HES1",3.83410670626128
"HEXB",4.41444244126601
"HEXIM1",7.45462525121776
"HFE",4.9054368928472
"HGF",0.543550112122916
"HGH1",5.33466580497229
"HGSNAT",3.74941397841984
"HINT1",6.92282080599167
"HINT2",6.18609863342443
"HIRIP3",5.08659152930855
"HIST1H1B",0.893773182134429
"HIST1H1C",6.12580909120247
"HIST1H1E",2.33961758678068
"HIST1H2AC",3.63075869637598
"HIST1H2AE",2.14409789469055
"HIST1H2AG",2.82518970156291
"HIST1H2AH",0.889319518321725
"HIST1H2AM",0.423828918726494
"HIST1H2BC",1.26198206570286
"HIST1H2BD",1.52344409532526
"HIST1H2BF",1.30311046972043
"HIST1H2BG",1.43988585114093
"HIST1H2BH",1.53391749575729
"HIST1H2BI",0.522117844029888
"HIST1H2BJ",1.76214148999732
"HIST1H2BK",5.68806591418637
"HIST1H2BO",1.41703972669755
"HIST1H3A",0.825848996941911
"HIST1H3B",1.70268463477891
"HIST1H3C",1.22960290544845
"HIST1H3F",1.00266475543198
"HIST1H3J",0.892514670265631
"HIST1H3PS1",1.89752017734885
"HIST1H4A",0.44753860151208
"HIST1H4B",0.77066907468436
"HIST1H4C",0.528397533553778
"HIST1H4D",0.894936614681146
"HIST1H4E",1.52368719026728
"HIST1H4H",2.290264456914
"HIST1H4I",4.57989932680213
"HIST2H2AA4",1.12304954287055
"HIST2H2AC",2.16160350747861
"HIST2H2BE",5.51395108144036
"HIST2H3D",0.983587257092588
"HIST3H2A",1.48958401672152
"HIST3H2BB",1.28391058761962
"HIVEP1",1.34074127782019
"HIVEP3",1.25157933667235
"HJURP",4.61995339657466
"HK2",3.03604733074718
"HKDC1",0.422165272598224
"HLA-C",8.48848840642335
"HLA-DMB",0.810018676581312
"HLA-DPA1",0.994028095712627
"HLA-DRA",1.09618766717525
"HLA-DRB1",0.640599590724642
"HLA-G",4.49517658313015
"HLA-U",2.79294907894538
"HLTF",4.25417789838682
"HLX",0.843809149191448
"HM13",3.68076526019797
"HMBS",4.49057323575347
"HMCES",4.41754656113011
"HMGA1P4",0.529252567191765
"HMGA2",2.16462725462723
"HMGB1",4.03085582008931
"HMGB1P1",1.18527469699007
"HMGB1P20",1.94472454695902
"HMGB1P37",0.915734385254268
"HMGB1P40",0.782775424708717
"HMGB1P5",2.33486333072461
"HMGB2",8.21356106493396
"HMGB3",5.06213821398851
"HMGCL",3.48585390671297
"HMGCR",5.37992842346458
"HMGCS1",5.85476808146928
"HMGN1",7.35632756259449
"HMGN2",9.26032329519918
"HMGN2P13",0.420911042762329
"HMGN2P17",3.20034332434458
"HMGN2P18",0.784390698263243
"HMGN2P21",0.335508718388795
"HMGN2P24",0.552572336927422
"HMGN2P25",0.802019279857684
"HMGN2P31",1.02575035650798
"HMGN2P32",0.401468659499711
"HMGN2P8",6.17258896532066
"HMGN3-AS1",1.61373047819237
"HMGN4",6.09501264942086
"HMGXB4",3.87137095991612
"HMMR",2.58367185521719
"HMOX2",2.6231567752603
"HMX2",0.513948587212659
"HNMT",0.697537603690925
"HNRNPA0",7.45931083222756
"HNRNPA1P12",1.06907358938653
"HNRNPA1P21",0.566244801605153
"HNRNPA1P27",1.32390759181546
"HNRNPA1P55",0.631476438154373
"HNRNPA1P67",1.23088507764663
"HNRNPA2B1",9.95315301943316
"HNRNPA3",7.85615793569577
"HNRNPA3P1",0.371006589119706
"HNRNPA3P12",2.35424490287564
"HNRNPA3P5",0.705969231196723
"HNRNPA3P6",3.3255455929844
"HNRNPAB",6.66895465610526
"HNRNPC",6.17649151296471
"HNRNPD",6.47462524436386
"HNRNPF",6.41637407608845
"HNRNPH2",6.86104257836958
"HNRNPK",8.37507192079648
"HNRNPKP1",0.574054275126754
"HNRNPKP2",0.62113941689135
"HNRNPKP4",1.40697191628135
"HNRNPL",6.49902371257018
"HNRNPLL",3.78036069633011
"HNRNPM",5.55825052003646
"HNRNPR",5.54661469149975
"HNRNPU",8.05018263006041
"HNRNPUP1",0.848028696488538
"HOXB2",3.0071136782309
"HP1BP3",5.97946082306397
"HPF1",3.10824015064799
"HPRT1",2.98292526265298
"HPS1",3.060727518486
"HPS5",2.98064198858572
"HPS6",6.00404102443313
"HRAS",5.55677016721286
"HRCT1",4.85567410225109
"HRH1",0.809470029941725
"HS3ST3A1",0.355604044073376
"HS3ST3B1",0.479036766753356
"HS6ST1P1",1.61993079390097
"HSBP1",6.29669486235119
"HSBP1L1",2.26145657266726
"HSD17B10",6.60965700886636
"HSD17B11",1.54884924391437
"HSD17B4",3.26912772381694
"HSDL1",4.21153772782579
"HSF2",3.3634757088187
"HSP90AA1",7.5674261625267
"HSP90AA2P",1.43575892665934
"HSP90AA4P",0.582201779566283
"HSP90AA6P",1.1733302974291
"HSP90AB1",10.1783070592304
"HSP90AB2P",2.6749862218784
"HSP90AB3P",1.54505647838599
"HSP90B1",8.46527316757706
"HSPA12A",1.14512563665855
"HSPA13",6.64324427021554
"HSPA14",3.74620100784088
"HSPA1B",6.84923331454876
"HSPA4",5.58821676932608
"HSPA5",9.85674478039401
"HSPA8",10.6471571998774
"HSPA8P1",0.857661414711913
"HSPA8P5",0.705789843505461
"HSPA8P9",0.437973529347675
"HSPA9",8.06291269765297
"HSPB1",10.405344869226
"HSPB11",3.6019457801821
"HSPB1P1",2.1780396940909
"HSPB1P2",0.843790559161838
"HSPB3",1.10464442316607
"HSPB6",1.63585664626738
"HSPB8",0.404043938139706
"HSPBP1",4.1669970819974
"HSPD1",6.64529370810073
"HSPD1P4",1.49327523473784
"HSPE1P6",0.449397429042358
"HSPG2",1.429275620663
"HSPH1",5.54415094159289
"HTATSF1",5.6703144187675
"HTR1D",2.02797534851634
"HTR1F",0.225699571935854
"HTRA1",5.93841212152283
"HTRA2",5.35848975536032
"HTRA3",0.423850920214878
"HUWE1",4.5102271767328
"HYAL2",5.72095146394928
"HYOU1",6.67360056886926
"IAH1",4.14062211988716
"IARS",5.37872977983976
"IARS2",5.30688036866252
"IBA57",2.894854807861
"IBA57-AS1",1.5931359651597
"IBTK",3.80938146676887
"ICAM1",0.896702721403478
"ICMT",6.832570909097
"ICOSLG",0.863512046617845
"ID1",4.05311534015796
"ID2",2.6747112856632
"ID3",3.34925203775512
"IDE",2.53827528238434
"IDH1",5.8096131195706
"IDH2",4.12271541680922
"IDH3G",5.20488592705723
"IDI1",2.81633758910625
"IER3",4.44410725269658
"IER3-AS1",1.27827263857755
"IFI16",5.07670902564095
"IFI35",4.59023759442081
"IFI44",3.94015894368383
"IFI44L",1.24424680794907
"IFI6",4.97782802724742
"IFIT5",5.66096737913451
"IFNA1",0.326375181346335
"IFNA20P",0.446179625805947
"IFNAR1",4.6479286731182
"IFNGR1",4.80305755256245
"IFNGR2",2.4759349392675
"IFNWP19",0.98813013742047
"IFNWP2",0.265033017571711
"IFRD2",5.78364689578195
"IFT22",5.10377975951286
"IFT52",2.13055874813166
"IFT57",2.80356769374608
"IFT74",1.62334350143201
"IFT81",2.40975690100656
"IFT88",1.54229888462697
"IGF2BP3",1.9256164841379
"IGF2R",4.9664640880853
"IGFBP4",2.06404586152648
"IGFBP5",3.87030902277824
"IGFBP6",5.02866111725246
"IGFL4",0.749919326009668
"IGFLR1",0.915381459106914
"IGSF3",3.19968675099752
"IK",6.01634733689106
"IKBIP",3.9068551100263
"IKBKE",1.96377895734522
"IKBKG",2.8815518798618
"IL11",2.70599017247746
"IL13RA1",3.56804380062587
"IL17RC",4.23940044831496
"IL1B",1.93808342575763
"IL1R1",0.320609246211514
"IL1RAP",2.55696549368687
"IL20RB",1.03664973796529
"IL22RA1",0.692085477706889
"IL31RA",2.22794730178276
"IL32",0.600222722147536
"IL34",0.355460597696773
"IL4R",0.551962079988453
"IL6",0.934801505773255
"IL6ST",3.94017206012933
"ILF2",7.72634317198987
"ILF3",6.63156187032395
"IMMT",4.59545300294671
"IMP3",3.88693483972455
"IMPA1",3.79739956742715
"IMPA2",1.64512257216754
"IMPACT",4.02810572545049
"IMPAD1",5.52206192333765
"INCENP",3.66774476130246
"INF2",3.89043433686778
"ING2",3.53700063152894
"ING3",3.08539504191816
"INHBA",0.669128218902195
