"","PGBC","QGBC","No_data","No_data","Glioblastoma_cancer_stem_cell"
"CLEC2B",3.80250393124796,3.43375186511386,3.65500310479432,3.65500310479432,3.65500310479432
"CLEC2D",2.23611806405773,2.06331202362234,2.16699564788357,2.16699564788357,2.16699564788357
"CLGN",2.0383146741546,1.13643648835922,1.67756339983645,1.67756339983645,1.67756339983645
"CLHC1",1.80345805196188,1.56094178623666,1.70645154567179,1.70645154567179,1.70645154567179
"CLIC1",8.40351337359947,7.32932610783425,7.97383846729338,7.97383846729338,7.97383846729338
"CLIC3",0.911654517891864,0.489877888192023,0.742943866011928,0.742943866011928,0.742943866011928
"CLIC4",6.13058917360821,5.40326146610903,5.83965809060854,5.83965809060854,5.83965809060854
"CLIC4P3",4.23047019242133,4.02289101954205,4.14743852326962,4.14743852326962,4.14743852326962
"CLINT1",4.39952740615485,3.6207105003933,4.08800064385023,4.08800064385023,4.08800064385023
"CLIP4",2.87995278977157,2.38723828170387,2.68286698654449,2.68286698654449,2.68286698654449
"CLK2",5.6023418809341,5.27874340838326,5.47290249191377,5.47290249191377,5.47290249191377
"CLMP",0.921154730376034,0.118218692753741,0.599980315327117,0.599980315327117,0.599980315327117
"CLNS1A",2.45337821633683,2.20109384501164,2.35246446780675,2.35246446780675,2.35246446780675
"CLOCK",0.845488513043992,0.708103626268861,0.790534558333939,0.790534558333939,0.790534558333939
"CLP1",3.37775503778895,2.84414157539359,3.16430965283081,3.16430965283081,3.16430965283081
"CLPSL2",0.533532100934884,0.356576083937595,0.462749694135968,0.462749694135968,0.462749694135968
"CLPTM1L",5.76028446340468,5.32854316452311,5.58758794385205,5.58758794385205,5.58758794385205
"CLSPN",2.7598161265352,1.24782820241878,2.15502095688864,2.15502095688864,2.15502095688864
"CLSTN1",4.9429120565264,4.49445232203848,4.76352816273123,4.76352816273123,4.76352816273123
"CLTA",3.76108255458998,3.15003817663718,3.51666480340886,3.51666480340886,3.51666480340886
"CLTB",2.20438431182544,1.77275884882782,2.03173412662639,2.03173412662639,2.03173412662639
"CLTC",5.36450107979644,4.74002921024915,5.11471233197752,5.11471233197752,5.11471233197752
"CLTCL1",1.3475463750289,1.0950086267602,1.24653127572142,1.24653127572142,1.24653127572142
"CLUHP3",1.70776345143615,1.13579091295548,1.47897443604388,1.47897443604388,1.47897443604388
"CMAS",4.60699407398429,4.05612876910115,4.38664795203104,4.38664795203104,4.38664795203104
"CMBL",1.9411783831079,0.424683818657993,1.33458055732794,1.33458055732794,1.33458055732794
"CMC1",1.10504135805218,0.790639716742217,0.979280701528192,0.979280701528192,0.979280701528192
"CMPK1",4.97111875072586,4.04568988543392,4.60094720460908,4.60094720460908,4.60094720460908
"CMTM3",5.35989553099769,4.70982542178723,5.0998674873135,5.0998674873135,5.0998674873135
"CMTM4",2.80957252703513,2.41524517680501,2.65184158694309,2.65184158694309,2.65184158694309
"CMTM6",4.53866960008944,3.77101213438749,4.23160661380866,4.23160661380866,4.23160661380866
"CMTM7",0.500563372506235,0.230192683409924,0.392415096867711,0.392415096867711,0.392415096867711
"CMTR1",3.7204527628846,3.41804944801912,3.59949143693841,3.59949143693841,3.59949143693841
"CMTR2",5.23492528735631,3.91807800164727,4.70818637307269,4.70818637307269,4.70818637307269
"CNDP2",4.92047725623364,4.41873433086211,4.71978008608503,4.71978008608503,4.71978008608503
"CNEP1R1",4.05053832734389,3.50519690554687,3.83240175862508,3.83240175862508,3.83240175862508
"CNFN",1.48889710243734,1.04619330657058,1.31181558409064,1.31181558409064,1.31181558409064
"CNIH1",6.15379030262117,5.56845552730105,5.91965639249312,5.91965639249312,5.91965639249312
"CNIH2",3.33919092619311,2.47378945282457,2.99303033684569,2.99303033684569,2.99303033684569
"CNIH4",5.16066125941375,4.43811108223279,4.87164118854137,4.87164118854137,4.87164118854137
"CNN2",5.6367471751209,5.1889630014386,5.45763350564798,5.45763350564798,5.45763350564798
"CNN3",6.86405368801413,6.32268482031337,6.64750614093383,6.64750614093383,6.64750614093383
"CNOT10",2.31118370072059,1.66966732934147,2.05457715216895,2.05457715216895,2.05457715216895
"CNOT11",5.08013435052867,4.40072761055453,4.80837165453901,4.80837165453901,4.80837165453901
"CNOT6",3.52162836572663,2.84235728764416,3.24991993449364,3.24991993449364,3.24991993449364
"CNOT7",5.70450357026076,4.82834968901715,5.35404201776331,5.35404201776331,5.35404201776331
"CNOT9",4.88713894982931,4.02870344353115,4.54376474731004,4.54376474731004,4.54376474731004
"CNP",7.18008372036978,6.44466764483665,6.88591729015653,6.88591729015653,6.88591729015653
"CNPPD1",5.33513487865266,5.15359457026789,5.26251875529875,5.26251875529875,5.26251875529875
"CNPY3",5.32189102931945,4.83097957020444,5.12552644567344,5.12552644567344,5.12552644567344
"CNRIP1",0.729703334550883,0.0686245794661122,0.465271832516974,0.465271832516974,0.465271832516974
"CNST",2.53900622843386,2.1211405403792,2.371859953212,2.371859953212,2.371859953212
"CNTF",2.07532947738358,1.33602118503513,1.7796061604442,1.7796061604442,1.7796061604442
"CNTFR",0.787333500053931,1.17767659640801,0.943470738595562,0.943470738595562,0.943470738595562
"CNTLN",1.28092036537975,1.04453984833141,1.18636815856042,1.18636815856042,1.18636815856042
"CNTN2",0.563041195536569,0.298151090504893,0.457085153523899,0.457085153523899,0.457085153523899
"CNTRL",2.77147576762783,2.28353730583378,2.57630038291021,2.57630038291021,2.57630038291021
"CNTROB",5.17154281062908,4.62452323574992,4.95273498067741,4.95273498067741,4.95273498067741
"COA3",6.2674021334025,5.40209969329759,5.92128115736054,5.92128115736054,5.92128115736054
"COA4",5.84085641269538,5.17966842378558,5.57638121713146,5.57638121713146,5.57638121713146
"COA5",5.51365302921779,5.28030454913816,5.42031363718594,5.42031363718594,5.42031363718594
"COA6",4.67542882573813,3.86355646031332,4.35067987956821,4.35067987956821,4.35067987956821
"COA7",4.26309274280265,3.61435366313472,4.00359711093548,4.00359711093548,4.00359711093548
"COG2",3.92651884722582,3.4879751093208,3.75110135206381,3.75110135206381,3.75110135206381
"COG4",4.18851713987218,3.81635162538059,4.03965093407554,4.03965093407554,4.03965093407554
"COIL",3.8533963242027,3.21939547497375,3.59979598451112,3.59979598451112,3.59979598451112
"COL11A1",1.18641432977865,0.0164394975124417,0.718424396872168,0.718424396872168,0.718424396872168
"COL12A1",1.24357159149677,0.0490847134327764,0.765776840271175,0.765776840271175,0.765776840271175
"COL15A1",1.15326204424556,0.320929379074168,0.820328978177006,0.820328978177006,0.820328978177006
"COL16A1",1.78372794090481,2.0256651267585,1.88050281524628,1.88050281524628,1.88050281524628
"COL18A1",2.0279414403452,2.36644137215785,2.16334141307026,2.16334141307026,2.16334141307026
"COL19A1",1.4875238966683,1.45608620372937,1.47494881949273,1.47494881949273,1.47494881949273
"COL1A1",4.01902854766373,1.667633463454,3.07847051397984,3.07847051397984,3.07847051397984
"COL1A2",3.11134239073501,0.368515437591275,2.01421160947752,2.01421160947752,2.01421160947752
"COL21A1",0.596825236154105,0.00834481256311899,0.361433066717711,0.361433066717711,0.361433066717711
"COL27A1",0.566576251410729,0.245638613926696,0.438201196417116,0.438201196417116,0.438201196417116
"COL3A1",1.27837413544942,0.117715902513938,0.814110842275225,0.814110842275225,0.814110842275225
"COL4A1",4.74788693831968,4.4319431929019,4.62150944015256,4.62150944015256,4.62150944015256
"COL4A2",4.43991095378567,4.42120075962915,4.43242687612306,4.43242687612306,4.43242687612306
"COL4A6",0.686238662840678,0.175309306181248,0.481866920176906,0.481866920176906,0.481866920176906
"COL5A1",2.38182921107445,1.52201554243563,2.03790374361892,2.03790374361892,2.03790374361892
"COL5A2",4.48005938028331,4.12069988578189,4.33631558248274,4.33631558248274,4.33631558248274
"COL5A3",0.877218263325698,0.502169804278635,0.727198879706873,0.727198879706873,0.727198879706873
"COL6A1",6.62277917775445,6.17552638259957,6.4438780596925,6.4438780596925,6.4438780596925
"COL6A2",5.34998644428332,4.82611524636323,5.14043796511529,5.14043796511529,5.14043796511529
"COL6A3",1.98710496765147,0.187932043604471,1.26743579803267,1.26743579803267,1.26743579803267
"COL7A1",3.39587141218716,3.76242822817799,3.54249413858349,3.54249413858349,3.54249413858349
"COL8A1",1.26074341476575,0.0755645628606292,0.786671874003705,0.786671874003705,0.786671874003705
"COL9A2",1.12542027162169,0.690709802138885,0.951536083828566,0.951536083828566,0.951536083828566
"COL9A3",1.66221736718972,1.1925755770276,1.47436065112487,1.47436065112487,1.47436065112487
"COLCA1",1.96371527875426,1.05872042557738,1.60171733748351,1.60171733748351,1.60171733748351
"COLCA2",0.815550116226714,0.274871491839797,0.599278666471947,0.599278666471947,0.599278666471947
"COMMD10",0.99503238085751,0.672173389155877,0.865888784176857,0.865888784176857,0.865888784176857
"COMMD2",5.33486350477552,4.57905270394373,5.0325391844428,5.0325391844428,5.0325391844428
"COMMD4",5.93140822741925,4.41678231288434,5.32555786160529,5.32555786160529,5.32555786160529
"COMMD5",4.20514325591561,3.44465204987374,3.90094677349886,3.90094677349886,3.90094677349886
"COMMD8",3.91171145511547,2.7797867398487,3.45894156900876,3.45894156900876,3.45894156900876
"COMMD9",3.65195695765924,2.78079353503374,3.30349158860904,3.30349158860904,3.30349158860904
"COMT",4.59531456475613,4.29181020821297,4.47391282213887,4.47391282213887,4.47391282213887
"COPA",6.00940769696414,5.45245340759284,5.78662598121562,5.78662598121562,5.78662598121562
"COPB1",4.88470983388682,4.12336241335834,4.58017086567543,4.58017086567543,4.58017086567543
"COPB2",6.22503895497144,5.53547909767288,5.94921501205202,5.94921501205202,5.94921501205202
"COPE",5.03543881842341,4.63769124096337,4.8763397874394,4.8763397874394,4.8763397874394
"COPG1",6.19196112421683,5.81356558349225,6.040602907927,6.040602907927,6.040602907927
"COPG2",2.75194028347271,2.22795127562982,2.54234468033555,2.54234468033555,2.54234468033555
"COPRS",6.25339163016325,5.28002284473643,5.86404411599253,5.86404411599253,5.86404411599253
"COPS2",4.34568463672279,3.8211825162432,4.13588378853095,4.13588378853095,4.13588378853095
"COPS3",4.79280505054858,3.58959905079152,4.31152265064575,4.31152265064575,4.31152265064575
"COPS4",3.48780142543401,2.85048430845883,3.23287457864394,3.23287457864394,3.23287457864394
"COPS5",3.21919391071224,2.44418045768657,2.90918852950197,2.90918852950197,2.90918852950197
"COPS6",8.887486740569,8.46743248829517,8.71946503965946,8.71946503965946,8.71946503965946
"COPS8",6.07924356278962,5.34003635550849,5.78356067987717,5.78356067987717,5.78356067987717
"COPS9",4.78718263714333,3.65436367195662,4.33405505106865,4.33405505106865,4.33405505106865
"COPZ1",4.66612846714534,4.31033440215651,4.52381084114981,4.52381084114981,4.52381084114981
"COPZ2",2.66243992371702,2.09970274892252,2.43734505379922,2.43734505379922,2.43734505379922
"COQ10A",4.31591983815442,3.94714350757225,4.16840930592155,4.16840930592155,4.16840930592155
"COQ10B",4.47531194551554,3.85460572956373,4.22702945913481,4.22702945913481,4.22702945913481
"COQ2",2.98015106283358,1.8626763111111,2.53316116214459,2.53316116214459,2.53316116214459
"COQ3",2.39197192236604,1.84131202385688,2.17170796296238,2.17170796296238,2.17170796296238
"COQ7",4.18343954722094,3.63271555882314,3.96314995186182,3.96314995186182,3.96314995186182
"COQ9",5.14037678098744,4.82929145983976,5.01594265252837,5.01594265252837,5.01594265252837
"CORO1A",2.05665836031695,1.50350482650217,1.83539694679104,1.83539694679104,1.83539694679104
"CORO1C",5.16074911862684,4.0616610704133,4.72111389934142,4.72111389934142,4.72111389934142
"CORO2A",2.37833088395516,2.17870808687428,2.29848176512281,2.29848176512281,2.29848176512281
"CORO2B",3.30551484924215,2.97983761898615,3.17524395713975,3.17524395713975,3.17524395713975
"COTL1",4.20873631583829,1.91796810348849,3.29242903089837,3.29242903089837,3.29242903089837
"COX10",1.3888102581196,1.11382915940235,1.2788178186327,1.2788178186327,1.2788178186327
"COX10-AS1",0.999940283175024,0.724062146216991,0.889589028391811,0.889589028391811,0.889589028391811
"COX11",4.80098469943026,4.30613344733993,4.60304419859413,4.60304419859413,4.60304419859413
"COX14",0.599325698077605,0.456667752968819,0.542262520034091,0.542262520034091,0.542262520034091
"COX16",1.18228160808722,0.985376758722371,1.10351966834128,1.10351966834128,1.10351966834128
"COX17",3.59212554530541,3.14651699747459,3.41388212617308,3.41388212617308,3.41388212617308
"COX20",3.69445412312526,3.54535527057422,3.63481458210484,3.63481458210484,3.63481458210484
"COX5A",5.28365117534484,4.91815663617493,5.13745335967687,5.13745335967687,5.13745335967687
"COX5B",8.66048403543372,8.01484812923322,8.40222967295352,8.40222967295352,8.40222967295352
"COX6A1",5.71772154742322,4.66706451386843,5.2974587340013,5.2974587340013,5.2974587340013
"COX6A1P2",0.649045965242726,0.268114832769166,0.496673512253302,0.496673512253302,0.496673512253302
"COX6B1P1",0.400709621836172,0.182729456589908,0.313517555737666,0.313517555737666,0.313517555737666
"COX6C",5.60616035595577,5.24351997494619,5.46110420355194,5.46110420355194,5.46110420355194
"COX7A2",6.50158578609686,5.8113588096446,6.22549499551596,6.22549499551596,6.22549499551596
"COX7A2L",3.29729532780499,2.96736572300765,3.16532348588606,3.16532348588606,3.16532348588606
"COX7B",6.9956784909755,6.14303192913565,6.65461986623956,6.65461986623956,6.65461986623956
"CP",0.894992639464359,0.110321281084324,0.581124096112345,0.581124096112345,0.581124096112345
"CPA4",1.20151526989722,0.571136284985971,0.949363675932723,0.949363675932723,0.949363675932723
"CPA6",0.455979741094857,0.011318328429175,0.278115176028584,0.278115176028584,0.278115176028584
"CPD",5.27155730147671,4.69960182173394,5.0427751095796,5.0427751095796,5.0427751095796
"CPE",1.9267942996741,1.09996405545876,1.59606220198797,1.59606220198797,1.59606220198797
"CPNE1",4.57943107346236,4.18854898444584,4.42307823785575,4.42307823785575,4.42307823785575
"CPNE2",4.66265298214409,4.38956034345236,4.5534159266674,4.5534159266674,4.5534159266674
"CPNE4",0.648123261450447,0.59162148295661,0.625522550052912,0.625522550052912,0.625522550052912
"CPOX",2.72977618876982,2.2831469074084,2.55112447622525,2.55112447622525,2.55112447622525
"CPPED1",0.66177059836249,0.2788023732546,0.508583308319334,0.508583308319334,0.508583308319334
"CPQ",0.825539468765839,0.493204235284382,0.692605375373256,0.692605375373256,0.692605375373256
"CPSF2",4.78343057868503,4.33184889804324,4.60279790642831,4.60279790642831,4.60279790642831
"CPSF3",3.63397936252194,2.89352561633933,3.3377978640489,3.3377978640489,3.3377978640489
"CPSF6",5.68344716143596,5.40474335597658,5.5719656392522,5.5719656392522,5.5719656392522
"CPSF7",5.37885327251624,5.00711890861049,5.23015952695394,5.23015952695394,5.23015952695394
"CPT2",2.16059176532183,1.95500333291044,2.07835639235728,2.07835639235728,2.07835639235728
"CPTP",5.36510346248898,4.7481083882263,5.11830543278391,5.11830543278391,5.11830543278391
"CPXM1",1.66857729024605,0.485901976164757,1.19550716461353,1.19550716461353,1.19550716461353
"CR769775.4",0.518236194105828,0.102357564102284,0.35188474210441,0.35188474210441,0.35188474210441
"CRB2",1.62436267697523,0.71605375604389,1.2610391086027,1.2610391086027,1.2610391086027
"CREB1",1.83159101948112,1.60731505038768,1.74188063184374,1.74188063184374,1.74188063184374
"CREB3",6.71827710578834,6.27879411119654,6.54248390795162,6.54248390795162,6.54248390795162
"CREB3L1",1.15002705183745,0.085315821005173,0.72414255950454,0.72414255950454,0.72414255950454
"CREB3L2",3.23785298752765,2.80861790846444,3.06615895590237,3.06615895590237,3.06615895590237
"CREG1",5.16144290807754,4.20561160047231,4.77911038503545,4.77911038503545,4.77911038503545
"CRELD2",5.17337537950442,4.21850001536848,4.79142523385005,4.79142523385005,4.79142523385005
"CRIM1",2.76153525736293,2.41393578928916,2.62249547013342,2.62249547013342,2.62249547013342
"CRIPT",4.25361942284501,3.33400643715164,3.88577422856766,3.88577422856766,3.88577422856766
"CRISPLD1",2.10622302719702,1.47084334059683,1.85207115255695,1.85207115255695,1.85207115255695
"CRISPLD2",1.26421649589496,0.733470885977073,1.0519182519278,1.0519182519278,1.0519182519278
"CRK",5.12919866006814,4.45241632098405,4.85848572443451,4.85848572443451,4.85848572443451
"CRKL",4.72769137867249,4.33849695252685,4.57201360821423,4.57201360821423,4.57201360821423
"CRLF3",1.9784226865206,1.67771540653036,1.85813977452451,1.85813977452451,1.85813977452451
"CRLS1",3.3773331670071,3.07147181940415,3.25498862796592,3.25498862796592,3.25498862796592
"CRMP1",2.21842280405904,1.88021508907614,2.08313971806588,2.08313971806588,2.08313971806588
"CRNKL1",4.30216988881248,3.62904772294565,4.03292102246575,4.03292102246575,4.03292102246575
"CROCC",1.04865303869543,0.882369465827749,0.982139609548358,0.982139609548358,0.982139609548358
"CRTAP",5.52171385590038,5.12176815340609,5.36173557490267,5.36173557490267,5.36173557490267
"CRYBB3",0.570716158013336,0.391864525992692,0.499175505205078,0.499175505205078,0.499175505205078
"CRYBG1",1.64435772793803,1.07324718021602,1.41591350884923,1.41591350884923,1.41591350884923
"CRYBG3",1.94720100098824,1.65462831146295,1.83017192517812,1.83017192517812,1.83017192517812
"CRYZ",4.68108748542631,3.84217740917771,4.34552345492687,4.34552345492687,4.34552345492687
"CSAG1",0.424649494626503,0.138384536404782,0.310143511337815,0.310143511337815,0.310143511337815
"CSDC2",0.918822666924707,0.0556874757589412,0.5735685904584,0.5735685904584,0.5735685904584
"CSE1L",5.21031606057935,3.85194394388894,4.66696721390319,4.66696721390319,4.66696721390319
"CSF1",6.27432790889277,5.65745429713181,6.02757846418839,6.02757846418839,6.02757846418839
"CSF2",0.448571899867675,0.0397737211878733,0.285052628395755,0.285052628395755,0.285052628395755
"CSGALNACT2",3.55560228000697,3.14222394382906,3.39025094553581,3.39025094553581,3.39025094553581
"CSNK2A1",4.442770631452,3.82491619663881,4.19562885752673,4.19562885752673,4.19562885752673
"CSPG4",3.20374272339883,2.163285446216,2.7875598125257,2.7875598125257,2.7875598125257
"CSPG5",2.67671540938069,1.66685534488357,2.27277138358184,2.27277138358184,2.27277138358184
"CSPP1",1.36013138941294,1.01285116328349,1.22121929896116,1.22121929896116,1.22121929896116
"CSRP1",6.29649532966217,4.48090723243908,5.57026009077293,5.57026009077293,5.57026009077293
"CSTA",0.870346032191678,0.173277232083973,0.591518512148596,0.591518512148596,0.591518512148596
"CSTB",7.35455388478902,7.00907201543019,7.21636113704549,7.21636113704549,7.21636113704549
"CSTF1",4.98035761892201,4.28621470615253,4.70270045381422,4.70270045381422,4.70270045381422
"CSTF2",3.98552984800488,3.3594057746261,3.73508021865337,3.73508021865337,3.73508021865337
"CSTF3",2.12761738589349,1.53021687365408,1.88865718099773,1.88865718099773,1.88865718099773
"CTBP2",1.97623333255516,1.54379151817907,1.80325660680472,1.80325660680472,1.80325660680472
"CTCF",3.22781184481007,2.57365464001894,2.96614896289362,2.96614896289362,2.96614896289362
"CTDNEP1",4.54175721532393,4.17955785919685,4.3968774728731,4.3968774728731,4.3968774728731
"CTDP1",1.81086496477061,1.43430987171284,1.6602429275475,1.6602429275475,1.6602429275475
"CTDSP1",6.18594148588063,5.78542303707995,6.02573410636036,6.02573410636036,6.02573410636036
"CTDSPL2",2.94415312448545,2.47105570504263,2.75491415670832,2.75491415670832,2.75491415670832
"CTGF",7.03708144295229,5.64595759883353,6.48063190530478,6.48063190530478,6.48063190530478
"CTHRC1",2.5479983749876,1.23572482268713,2.02308895406742,2.02308895406742,2.02308895406742
"CTNNA1",4.47133186819452,4.04634003416966,4.30133513458458,4.30133513458458,4.30133513458458
"CTNNA1P1",1.41685880287079,0.86842389924986,1.19748484142242,1.19748484142242,1.19748484142242
"CTNNAL1",3.49346890463314,2.9118231388637,3.26081059832537,3.26081059832537,3.26081059832537
"CTNNB1",6.24338117219598,5.70434253209289,6.02776571615474,6.02776571615474,6.02776571615474
"CTNNBIP1",2.29139494872277,1.63818670817813,2.03011165250492,2.03011165250492,2.03011165250492
"CTNNBL1",1.95335802560123,1.48477795497577,1.76592599735105,1.76592599735105,1.76592599735105
"CTPS1",4.78797432601018,3.15454175716611,4.13460129847255,4.13460129847255,4.13460129847255
"CTR9",4.01707887752232,3.35711975159658,3.75309522715202,3.75309522715202,3.75309522715202
"CTSA",7.68939464224322,6.89133509702558,7.37017082415616,7.37017082415616,7.37017082415616
"CTSH",1.49084074879196,1.62236312945306,1.5434497010564,1.5434497010564,1.5434497010564
"CTSK",4.07557763566268,3.28728994637803,3.76026255994882,3.76026255994882,3.76026255994882
"CTSL",7.88601152347847,7.50692251284197,7.73437591922387,7.73437591922387,7.73437591922387
"CTSO",3.84837621249351,3.25938405973074,3.6127793513884,3.6127793513884,3.6127793513884
"CTSS",1.34959471263887,0.452313323360577,0.990682156927556,0.990682156927556,0.990682156927556
"CTSV",3.31340287680189,2.35438767538545,2.92979679623531,2.92979679623531,2.92979679623531
"CTSZ",2.45168716495276,1.18843572455554,1.94638658879387,1.94638658879387,1.94638658879387
"CTTN",5.96287114768361,5.4804426279164,5.76989973977672,5.76989973977672,5.76989973977672
"CTXN1",6.19809243805987,5.44463754098282,5.89671047922905,5.89671047922905,5.89671047922905
"CU634019.2",0.436325698727046,0.150709603612783,0.322079260681341,0.322079260681341,0.322079260681341
"CU634019.6",2.85058334202527,2.52306406176875,2.71957562992266,2.71957562992266,2.71957562992266
"CU639417.1",0.502436795975229,0.356875360108304,0.444212221628459,0.444212221628459,0.444212221628459
"CUEDC1",2.96862479610228,2.25061818462164,2.68142215151002,2.68142215151002,2.68142215151002
"CUEDC2",5.6368714378917,5.31494492541744,5.50810083290199,5.50810083290199,5.50810083290199
"CUL1",4.04096261545534,3.70310495834398,3.90581955261079,3.90581955261079,3.90581955261079
"CUL2",3.05797711284358,2.33095742396606,2.76716923729257,2.76716923729257,2.76716923729257
"CUL3",3.01108046842338,2.42842176908539,2.77801698868818,2.77801698868818,2.77801698868818
"CUL4A",4.553172684879,4.15654262588295,4.39452066128058,4.39452066128058,4.39452066128058
"CUL4B",4.58700742110279,3.81566043128123,4.27846862517417,4.27846862517417,4.27846862517417
"CUL5",2.35475062961955,2.08750734362466,2.2478533152216,2.2478533152216,2.2478533152216
"CUTA",8.54411250972191,8.02771185253791,8.33755224684831,8.33755224684831,8.33755224684831
"CUTC",2.91244908273793,2.53469641552805,2.76134801585398,2.76134801585398,2.76134801585398
"CUX1",2.07697826895439,1.83390680776497,1.97974968447862,1.97974968447862,1.97974968447862
"CWC15",5.14753419961622,4.63896613509223,4.94410697380662,4.94410697380662,4.94410697380662
"CWC22",3.00176305323469,2.34509242243797,2.739094800916,2.739094800916,2.739094800916
"CXCL1",0.89176148025547,0.106561035807476,0.577681302476272,0.577681302476272,0.577681302476272
"CXCL16",4.78489999322808,5.04727922566452,4.88985168620266,4.88985168620266,4.88985168620266
"CXCL2",1.85924091977593,0.300184079624625,1.23561818371541,1.23561818371541,1.23561818371541
"CXCL3",1.79639837683196,0.740062072081477,1.37386385493177,1.37386385493177,1.37386385493177
"CXCL5",0.734659465153809,0.0388144129634302,0.456321444277657,0.456321444277657,0.456321444277657
"CXCL8",2.33285247623866,0.827462939464036,1.73069666152881,1.73069666152881,1.73069666152881
"CXCR4",6.60031909615543,6.924272262259,6.72990036259685,6.72990036259685,6.72990036259685
"CXXC1",5.32400580286765,4.64622056304605,5.05289170693901,5.05289170693901,5.05289170693901
"CXXC4",1.89238871660014,1.81670046411683,1.86211341560682,1.86211341560682,1.86211341560682
"CXXC5",4.55851531770123,3.76087944066772,4.23946096688783,4.23946096688783,4.23946096688783
"CXorf40A",3.45626024904642,3.13086346434654,3.32610153516647,3.32610153516647,3.32610153516647
"CXorf40B",3.86052061683601,3.56079202255661,3.74062917912425,3.74062917912425,3.74062917912425
"CXorf56",3.29473260211967,2.85031571735821,3.11696584821509,3.11696584821509,3.11696584821509
"CXorf57",1.31871541252879,0.025477433351864,0.801420220858022,0.801420220858022,0.801420220858022
"CYB561",2.49845390834917,0.435214658949538,1.67315820858932,1.67315820858932,1.67315820858932
"CYB561A3",2.78082474378126,2.19634245225503,2.54703182717077,2.54703182717077,2.54703182717077
"CYB5A",2.24712840839287,1.54306743119054,1.96550401751194,1.96550401751194,1.96550401751194
"CYB5B",4.63977621136721,3.75093731013699,4.28424065087512,4.28424065087512,4.28424065087512
"CYB5R3",5.82864504464607,5.29968131374889,5.6170595522872,5.6170595522872,5.6170595522872
"CYB5R4",1.85736536398917,1.36521425167484,1.66050491906343,1.66050491906343,1.66050491906343
"CYBA",1.69048075361541,0.664585639685466,1.28012270804343,1.28012270804343,1.28012270804343
"CYC1",8.83017453946705,8.14308344085022,8.55533810002032,8.55533810002032,8.55533810002032
"CYCS",9.04334987466054,8.73566375457904,8.92027542662794,8.92027542662794,8.92027542662794
"CYCSP39",1.24124520360661,1.21742000026434,1.2317151222697,1.2317151222697,1.2317151222697
"CYLD",1.85700758130591,1.33142094117391,1.64677292525311,1.64677292525311,1.64677292525311
"CYP1B1",2.53294261586812,0.91688401007525,1.88651917355097,1.88651917355097,1.88651917355097
"CYP20A1",2.0092488254636,1.59544144440655,1.84372587304078,1.84372587304078,1.84372587304078
"CYP27A1",1.76993881768733,0.895325669592703,1.42009355844948,1.42009355844948,1.42009355844948
"CYP2R1",1.47251146720253,0.274488611814182,0.993302325047189,0.993302325047189,0.993302325047189
"CYP4F11",1.03268229941147,0.0783269837648807,0.650940173152832,0.650940173152832,0.650940173152832
"CYP4F3",0.677705345850178,0.141838809235978,0.463358731204498,0.463358731204498,0.463358731204498
"CYP51A1P2",0.659621739060749,0.18901584843302,0.471379382809657,0.471379382809657,0.471379382809657
"CYR61",6.75739584286346,5.19776024249477,6.13354160271599,6.13354160271599,6.13354160271599
"CYS1",0.445975202811255,0.110243953276951,0.311682702997533,0.311682702997533,0.311682702997533
"DACT3",1.35230765188633,1.15761196902105,1.27442937874022,1.27442937874022,1.27442937874022
"DAG1",5.56587476846126,4.80405410134248,5.26114650161375,5.26114650161375,5.26114650161375
"DAGLA",0.941163880387246,0.713679126870862,0.850169978980692,0.850169978980692,0.850169978980692
"DANCR",4.79184191092518,3.98541052007359,4.46926935458454,4.46926935458454,4.46926935458454
"DAND5",0.751787564663648,0.619781652488299,0.698985199793508,0.698985199793508,0.698985199793508
"DANT2",0.340166740952491,0.0595729522732445,0.227929225480793,0.227929225480793,0.227929225480793
"DAP",4.17009298149462,3.15134695642486,3.76259457146671,3.76259457146671,3.76259457146671
"DAP3",4.89554269987291,4.42064815035232,4.70558488006467,4.70558488006467,4.70558488006467
"DAP3P2",1.21302860517754,0.665119630246036,0.993865015204937,0.993865015204937,0.993865015204937
"DAPK2",0.554079243874736,0.173368681979389,0.401795019116597,0.401795019116597,0.401795019116597
"DARS",4.16677264878441,3.31081949198941,3.82439138606641,3.82439138606641,3.82439138606641
"DARS2",4.0720251714065,2.96041171877268,3.62737979035297,3.62737979035297,3.62737979035297
"DAXX",7.15970085683185,6.81024806290643,7.01991973926168,7.01991973926168,7.01991973926168
"DBF4",3.99546016957219,3.69726863755126,3.87618355676382,3.87618355676382,3.87618355676382
"DBF4B",2.71829464658963,1.47628629729462,2.22149130687162,2.22149130687162,2.22149130687162
"DBF4P1",0.773540471190018,0.597165686884554,0.702990557467832,0.702990557467832,0.702990557467832
"DBI",8.44239025473433,7.88652874533773,8.22004565097569,8.22004565097569,8.22004565097569
"DBIP1",0.455094561733969,0.214269298210652,0.358764456324642,0.358764456324642,0.358764456324642
"DBIP2",0.605925462227071,0.301089391487204,0.483991033931124,0.483991033931124,0.483991033931124
"DBN1",6.42920538061986,5.88367763986001,6.21099428431592,6.21099428431592,6.21099428431592
"DBNL",5.52442821886809,4.97263406956425,5.30371055914655,5.30371055914655,5.30371055914655
"DBR1",4.22868052561455,3.32101242520204,3.86561328544955,3.86561328544955,3.86561328544955
