"","GeneL","modulesA1L"
"25196","LINC02018","HuAgeGBsplit_27"
"25197","LPCAT2BP","HuAgeGBsplit_01"
"25198","SIGLEC18P","HuAgeGBsplit_20"
"25199","CELA3A","HuAgeGBsplit_14"
"25200","GREM2","HuAgeGBsplit_01"
"25201","ZNF81","HuAgeGBsplit_02"
"25202","ZNF337-AS1","HuAgeGBsplit_19"
"25203","AP003122.2","HuAgeGBsplit_26"
"25204","AC099792.1","HuAgeGBsplit_27"
"25205","MROH7-TTC4","HuAgeGBsplit_01"
"25206","BEAN1","HuAgeGBsplit_01"
"25207","TUBA3GP","HuAgeGBsplit_09"
"25208","AC005476.2","HuAgeGBsplit_08"
"25209","RNU1-150P","HuAgeGBsplit_26"
"25210","AL589987.2","HuAgeGBsplit_04"
"25211","AL355852.1","HuAgeGBsplit_05"
"25212","RNU6-939P","HuAgeGBsplit_01"
"25213","ALOXE3","HuAgeGBsplit_08"
"25214","AC007344.1","HuAgeGBsplit_01"
"25215","MRPL35P4","HuAgeGBsplit_25"
"25216","SEMG2","HuAgeGBsplit_04"
"25217","AC092132.1","HuAgeGBsplit_01"
"25218","AC084364.2","HuAgeGBsplit_03"
"25219","AC105031.1","HuAgeGBsplit_21"
"25220","FAM185A","HuAgeGBsplit_07"
"25221","FAF1","HuAgeGBsplit_12"
"25222","NMNAT1P2","HuAgeGBsplit_21"
"25223","LINC01089","HuAgeGBsplit_22"
"25224","AC022182.1","HuAgeGBsplit_01"
"25225","AC006026.1","HuAgeGBsplit_03"
"25226","AC004408.2","HuAgeGBsplit_01"
"25227","RN7SL261P","HuAgeGBsplit_02"
"25228","OR13I1P","HuAgeGBsplit_23"
"25229","AC023078.4","HuAgeGBsplit_25"
"25230","AC134698.3","HuAgeGBsplit_01"
"25231","REV1","HuAgeGBsplit_01"
"25232","PARP15","HuAgeGBsplit_20"
"25233","GEMIN2P2","HuAgeGBsplit_31"
"25234","AC011095.1","HuAgeGBsplit_28"
"25235","CDH26","HuAgeGBsplit_11"
"25236","PBX4","HuAgeGBsplit_11"
"25237","PFDN1","HuAgeGBsplit_10"
"25238","MPP4","HuAgeGBsplit_08"
"25239","RPSAP29","HuAgeGBsplit_31"
"25240","RN7SL543P","HuAgeGBsplit_26"
"25241","AL591135.1","HuAgeGBsplit_33"
"25242","GAS1RR","HuAgeGBsplit_06"
"25243","OR2T34","HuAgeGBsplit_25"
"25244","FOXI2","HuAgeGBsplit_02"
"25245","ZNF804A","HuAgeGBsplit_24"
"25246","CEP68","HuAgeGBsplit_02"
"25247","KRT19P3","HuAgeGBsplit_03"
"25248","RNA5SP121","HuAgeGBsplit_31"
"25249","AC013470.2","HuAgeGBsplit_20"
"25250","MSRA","HuAgeGBsplit_08"
"25251","C1QTNF3-AMACR","HuAgeGBsplit_05"
"25252","ZNF366","HuAgeGBsplit_13"
"25253","AC002472.1","HuAgeGBsplit_08"
"25254","AC113192.1","HuAgeGBsplit_16"
"25255","PCAT19","HuAgeGBsplit_38"
"25256","RNU4ATAC7P","HuAgeGBsplit_01"
"25257","AL360227.1","HuAgeGBsplit_08"
"25258","AC133552.2","HuAgeGBsplit_01"
"25259","INTS9","HuAgeGBsplit_01"
"25260","CD2AP","HuAgeGBsplit_12"
"25261","ZGRF1","HuAgeGBsplit_30"
"25262","STRN3","HuAgeGBsplit_12"
"25263","AC103987.3","HuAgeGBsplit_03"
"25264","TXNP1","HuAgeGBsplit_23"
"25265","CSPG4P12","HuAgeGBsplit_02"
"25266","FAF2P1","HuAgeGBsplit_04"
"25267","ZNF90","HuAgeGBsplit_01"
"25268","AC011509.2","HuAgeGBsplit_09"
"25269","AP002414.3","HuAgeGBsplit_03"
"25270","MAGI2","HuAgeGBsplit_05"
"25271","RPL17P20","HuAgeGBsplit_04"
"25272","AC226150.1","HuAgeGBsplit_21"
"25273","AL139327.3","HuAgeGBsplit_04"
"25274","PGDP1","HuAgeGBsplit_03"
"25275","AC239584.1","HuAgeGBsplit_29"
"25276","LINC01337","HuAgeGBsplit_10"
"25277","EXOGP1","HuAgeGBsplit_25"
"25278","INTS6P1","HuAgeGBsplit_03"
"25279","RN7SKP144","HuAgeGBsplit_26"
"25280","AC011342.1","HuAgeGBsplit_01"
"25281","RN7SKP148","HuAgeGBsplit_21"
"25282","GOLGA2P4","HuAgeGBsplit_03"
"25283","AC103563.4","HuAgeGBsplit_16"
"25284","FAM92A1P1","HuAgeGBsplit_31"
"25285","C4BPB","HuAgeGBsplit_25"
"25286","NXF5","HuAgeGBsplit_19"
"25287","KCNE1","HuAgeGBsplit_20"
"25288","HNRNPA3P3","HuAgeGBsplit_21"
"25289","PIGN","HuAgeGBsplit_02"
"25290","EIPR1","HuAgeGBsplit_01"
"25291","FAM72C","HuAgeGBsplit_11"
"25292","PLCB4","HuAgeGBsplit_08"
"25293","AL512646.1","HuAgeGBsplit_26"
"25294","ARFGEF1","HuAgeGBsplit_01"
"25295","NPM1P10","HuAgeGBsplit_02"
"25296","AL078595.1","HuAgeGBsplit_02"
"25297","SLC16A1-AS1","HuAgeGBsplit_09"
"25298","ADAMTS12","HuAgeGBsplit_01"
"25299","MAP2K5","HuAgeGBsplit_01"
"25300","AL137843.1","HuAgeGBsplit_03"
"25301","AL121785.1","HuAgeGBsplit_20"
"25302","RNU5E-5P","HuAgeGBsplit_26"
"25303","AL450487.1","HuAgeGBsplit_04"
"25304","FGF21","HuAgeGBsplit_14"
"25305","AC136759.1","HuAgeGBsplit_05"
"25306","GPAT3","HuAgeGBsplit_08"
"25307","CHD1L","HuAgeGBsplit_07"
"25308","RPL35AP22","HuAgeGBsplit_23"
"25309","INHBA-AS1","HuAgeGBsplit_35"
"25310","RNA5SP480","HuAgeGBsplit_01"
"25311","C2orf91","HuAgeGBsplit_01"
"25312","AP000977.1","HuAgeGBsplit_01"
"25313","AC127459.2","HuAgeGBsplit_01"
"25314","CCDC70","HuAgeGBsplit_02"
"25315","HSPE1P10","HuAgeGBsplit_01"
"25316","ABCC12","HuAgeGBsplit_24"
"25317","AC091951.1","HuAgeGBsplit_02"
"25318","HELLS","HuAgeGBsplit_15"
"25319","LINC00519","HuAgeGBsplit_01"
"25320","FSCB","HuAgeGBsplit_25"
"25321","AC018695.5","HuAgeGBsplit_31"
"25322","RNU6-829P","HuAgeGBsplit_02"
"25323","RNU1-139P","HuAgeGBsplit_34"
"25324","AL365222.1","HuAgeGBsplit_23"
"25325","KRT36","HuAgeGBsplit_04"
"25326","OR2A2","HuAgeGBsplit_25"
"25327","RNU6-1325P","HuAgeGBsplit_02"
"25328","AC073842.1","HuAgeGBsplit_01"
"25329","MIR3166","HuAgeGBsplit_28"
"25330","AC005341.1","HuAgeGBsplit_03"
"25331","TRAF3IP2-AS1","HuAgeGBsplit_02"
"25332","PSMC1P10","HuAgeGBsplit_05"
"25333","AL359238.1","HuAgeGBsplit_26"
"25334","MTND6P15","HuAgeGBsplit_21"
"25335","AC024940.5","HuAgeGBsplit_03"
"25336","TOGARAM1","HuAgeGBsplit_12"
"25337","RN7SL705P","HuAgeGBsplit_01"
"25338","HNRNPH1P2","HuAgeGBsplit_25"
"25339","AC246817.2","HuAgeGBsplit_02"
"25340","SIGLEC29P","HuAgeGBsplit_01"
"25341","AC097462.2","HuAgeGBsplit_02"
"25342","AC107016.2","HuAgeGBsplit_34"
"25343","HSD3BP2","HuAgeGBsplit_02"
"25344","AC138761.5","HuAgeGBsplit_01"
"25345","MTREX","HuAgeGBsplit_10"
"25346","AC023078.2","HuAgeGBsplit_03"
"25347","SMLR1","HuAgeGBsplit_05"
"25348","KRT8P8","HuAgeGBsplit_04"
"25349","FOXJ3","HuAgeGBsplit_02"
"25350","AC092470.1","HuAgeGBsplit_01"
"25351","AC103724.3","HuAgeGBsplit_01"
"25352","CASD1","HuAgeGBsplit_07"
"25353","AC109492.1","HuAgeGBsplit_01"
"25354","MTND5P40","HuAgeGBsplit_02"
"25355","AL591473.1","HuAgeGBsplit_26"
"25356","RNU6-428P","HuAgeGBsplit_02"
"25357","AL109897.1","HuAgeGBsplit_37"
"25358","RPL12P40","HuAgeGBsplit_05"
"25359","RPL31P53","HuAgeGBsplit_02"
"25360","DEFA6","HuAgeGBsplit_03"
"25361","BICD1P1","HuAgeGBsplit_03"
"25362","NR1H4","HuAgeGBsplit_01"
"25363","AC005943.1","HuAgeGBsplit_01"
"25364","TRERF1","HuAgeGBsplit_01"
"25365","MTCO3P38","HuAgeGBsplit_27"
"25366","RN7SL447P","HuAgeGBsplit_26"
"25367","ALS2CR12","HuAgeGBsplit_20"
"25368","AP003038.1","HuAgeGBsplit_03"
"25369","TSHB","HuAgeGBsplit_03"
"25370","LYPLA1P2","HuAgeGBsplit_03"
"25371","ZFP64","HuAgeGBsplit_19"
"25372","SSU72P7","HuAgeGBsplit_20"
"25373","ZFHX4-AS1","HuAgeGBsplit_01"
"25374","KATNAL2","HuAgeGBsplit_19"
"25375","AC093283.1","HuAgeGBsplit_23"
"25376","HMGB3P3","HuAgeGBsplit_02"
"25377","DHRSX","HuAgeGBsplit_01"
"25378","ARHGAP6","HuAgeGBsplit_03"
"25379","ALG9","HuAgeGBsplit_14"
"25380","RHCE","HuAgeGBsplit_02"
"25381","AC114786.3","HuAgeGBsplit_01"
"25382","PZP","HuAgeGBsplit_35"
"25383","RNU4-37P","HuAgeGBsplit_01"
"25384","CD244","HuAgeGBsplit_01"
"25385","RNU6-692P","HuAgeGBsplit_01"
"25386","C9orf84","HuAgeGBsplit_05"
"25387","AL109941.1","HuAgeGBsplit_16"
"25388","CHIC1","HuAgeGBsplit_08"
"25389","CLTRN","HuAgeGBsplit_02"
"25390","AC116353.2","HuAgeGBsplit_21"
"25391","AC010329.1","HuAgeGBsplit_01"
"25392","BPIFA1","HuAgeGBsplit_04"
"25393","ZNF847P","HuAgeGBsplit_05"
"25394","AC008817.1","HuAgeGBsplit_02"
"25395","MICA","HuAgeGBsplit_02"
"25396","CACNA1F","HuAgeGBsplit_04"
"25397","AL445531.1","HuAgeGBsplit_22"
"25398","GPR143P","HuAgeGBsplit_09"
"25399","LINC01322","HuAgeGBsplit_01"
"25400","AC094104.2","HuAgeGBsplit_01"
"25401","AC073987.1","HuAgeGBsplit_11"
"25402","DHX9","HuAgeGBsplit_01"
"25403","RNU6-1270P","HuAgeGBsplit_01"
"25404","RNA5SP117","HuAgeGBsplit_32"
"25405","AL590666.3","HuAgeGBsplit_01"
"25406","ADAMTS5","HuAgeGBsplit_28"
"25407","Z97634.1","HuAgeGBsplit_09"
"25408","PMFBP1","HuAgeGBsplit_09"
"25409","RBMX2P5","HuAgeGBsplit_31"
"25410","AC006499.2","HuAgeGBsplit_20"
"25411","AP1G2","HuAgeGBsplit_02"
"25412","AC099669.1","HuAgeGBsplit_02"
"25413","CFTRP2","HuAgeGBsplit_01"
"25414","RN7SL783P","HuAgeGBsplit_09"
"25415","AC244100.1","HuAgeGBsplit_02"
"25416","LINC00428","HuAgeGBsplit_02"
"25417","AC090616.3","HuAgeGBsplit_02"
"25418","AC011453.1","HuAgeGBsplit_31"
"25419","CCDC33","HuAgeGBsplit_20"
"25420","AC023968.1","HuAgeGBsplit_01"
"25421","AL035701.1","HuAgeGBsplit_01"
"25422","GFRA4","HuAgeGBsplit_04"
"25423","PIAS1","HuAgeGBsplit_01"
"25424","LALBA","HuAgeGBsplit_04"
"25425","AC139491.2","HuAgeGBsplit_33"
"25426","AC079804.2","HuAgeGBsplit_02"
"25427","AC128713.1","HuAgeGBsplit_01"
"25428","MYO1D","HuAgeGBsplit_01"
"25429","HMGN2P39","HuAgeGBsplit_31"
"25430","CARNMT1","HuAgeGBsplit_06"
"25431","LRRIQ1","HuAgeGBsplit_20"
"25432","GPR156","HuAgeGBsplit_02"
"25433","AC113367.3","HuAgeGBsplit_04"
"25434","IFNL3","HuAgeGBsplit_04"
"25435","KRT3","HuAgeGBsplit_04"
"25436","IGKV2-23","HuAgeGBsplit_01"
"25437","AL121580.1","HuAgeGBsplit_05"
"25438","VN1R31P","HuAgeGBsplit_31"
"25439","B3GNT2P1","HuAgeGBsplit_04"
"25440","ANKDD1B","HuAgeGBsplit_20"
"25441","AC026254.1","HuAgeGBsplit_01"
"25442","PIWIL2","HuAgeGBsplit_27"
"25443","AC091905.1","HuAgeGBsplit_05"
"25444","DHX9P1","HuAgeGBsplit_03"
"25445","AC233279.1","HuAgeGBsplit_02"
"25446","RNU6-499P","HuAgeGBsplit_01"
"25447","MME","HuAgeGBsplit_02"
"25448","AP002495.1","HuAgeGBsplit_11"
"25449","TEKT3","HuAgeGBsplit_20"
"25450","ORC4","HuAgeGBsplit_01"
"25451","AC113383.1","HuAgeGBsplit_05"
"25452","AC055855.2","HuAgeGBsplit_09"
"25453","AC103855.2","HuAgeGBsplit_02"
"25454","AL353613.1","HuAgeGBsplit_02"
"25455","AC006133.1","HuAgeGBsplit_21"
"25456","BX510359.4","HuAgeGBsplit_26"
"25457","AC104042.1","HuAgeGBsplit_08"
"25458","CCL17","HuAgeGBsplit_02"
"25459","DCD","HuAgeGBsplit_01"
"25460","AL449212.1","HuAgeGBsplit_01"
"25461","AC011444.1","HuAgeGBsplit_24"
"25462","DAPP1","HuAgeGBsplit_02"
"25463","IL7","HuAgeGBsplit_02"
"25464","RNU6-1135P","HuAgeGBsplit_23"
"25465","AC025574.1","HuAgeGBsplit_21"
"25466","LCORL","HuAgeGBsplit_01"
"25467","AC007370.1","HuAgeGBsplit_02"
"25468","USP39","HuAgeGBsplit_01"
"25469","AP003398.1","HuAgeGBsplit_03"
"25470","RPL7L1P10","HuAgeGBsplit_01"
"25471","AP001877.1","HuAgeGBsplit_21"
"25472","APBB2","HuAgeGBsplit_02"
"25473","STARD10","HuAgeGBsplit_02"
"25474","AL445665.1","HuAgeGBsplit_02"
"25475","EEF1AKMT3","HuAgeGBsplit_01"
"25476","RPL5P17","HuAgeGBsplit_01"
"25477","HNRNPA1P41","HuAgeGBsplit_01"
"25478","AP002383.5","HuAgeGBsplit_31"
"25479","NPM1P28","HuAgeGBsplit_02"
"25480","MYO9A","HuAgeGBsplit_01"
"25481","RNU6-1296P","HuAgeGBsplit_21"
"25482","TMEM225","HuAgeGBsplit_03"
"25483","AC113391.2","HuAgeGBsplit_11"
"25484","AC092747.3","HuAgeGBsplit_05"
"25485","MCHR2","HuAgeGBsplit_01"
"25486","AC106795.1","HuAgeGBsplit_10"
"25487","LGALS7","HuAgeGBsplit_02"
"25488","CENPI","HuAgeGBsplit_30"
"25489","ZNF492","HuAgeGBsplit_01"
"25490","KIF9-AS1","HuAgeGBsplit_20"
"25491","AC091979.2","HuAgeGBsplit_14"
"25492","AL034417.4","HuAgeGBsplit_02"
"25493","OR8I4P","HuAgeGBsplit_02"
"25494","EDDM3A","HuAgeGBsplit_03"
"25495","AL031727.2","HuAgeGBsplit_22"
"25496","DNAJC27-AS1","HuAgeGBsplit_09"
"25497","NAV3","HuAgeGBsplit_05"
"25498","ZNF511-PRAP1","HuAgeGBsplit_09"
"25499","SMIM15-AS1","HuAgeGBsplit_10"
"25500","AC140172.1","HuAgeGBsplit_00"
"25501","AC108136.1","HuAgeGBsplit_01"
"25502","AC093789.1","HuAgeGBsplit_01"
"25503","AC091013.1","HuAgeGBsplit_33"
"25504","RPL23AP96","HuAgeGBsplit_01"
"25505","AL035696.2","HuAgeGBsplit_05"
"25506","TDRD10","HuAgeGBsplit_24"
"25507","RALYL","HuAgeGBsplit_05"
"25508","RNU6-804P","HuAgeGBsplit_27"
"25509","AC068580.2","HuAgeGBsplit_27"
"25510","MYLK4","HuAgeGBsplit_14"
"25511","SLC16A12","HuAgeGBsplit_00"
"25512","AL359851.1","HuAgeGBsplit_05"
"25513","KRT15","HuAgeGBsplit_16"
"25514","AC009531.1","HuAgeGBsplit_14"
"25515","SAMD13","HuAgeGBsplit_01"
"25516","AC021753.1","HuAgeGBsplit_01"
"25517","WDR63","HuAgeGBsplit_20"
"25518","KRT2","HuAgeGBsplit_16"
"25519","AC092720.1","HuAgeGBsplit_24"
"25520","AL390879.1","HuAgeGBsplit_09"
"25521","MAGEA8","HuAgeGBsplit_08"
"25522","OR2M7","HuAgeGBsplit_25"
"25523","FAR2P3","HuAgeGBsplit_00"
"25524","AC024601.1","HuAgeGBsplit_05"
"25525","DEFB128","HuAgeGBsplit_04"
"25526","IQUB","HuAgeGBsplit_20"
"25527","AC139769.2","HuAgeGBsplit_08"
"25528","RN7SKP81","HuAgeGBsplit_21"
"25529","AC025822.1","HuAgeGBsplit_02"
"25530","AC006499.5","HuAgeGBsplit_02"
"25531","AC007349.1","HuAgeGBsplit_05"
"25532","SLC5A7","HuAgeGBsplit_35"
"25533","LYRM4","HuAgeGBsplit_01"
"25534","AC022706.1","HuAgeGBsplit_20"
"25535","TMCC1","HuAgeGBsplit_02"
"25536","AL354809.1","HuAgeGBsplit_01"
"25537","LINC02500","HuAgeGBsplit_35"
"25538","NEIL3","HuAgeGBsplit_30"
"25539","SDR9C7","HuAgeGBsplit_01"
"25540","AC106872.6","HuAgeGBsplit_02"
"25541","RN7SL148P","HuAgeGBsplit_02"
"25542","AC090985.1","HuAgeGBsplit_16"
"25543","RNU5E-7P","HuAgeGBsplit_01"
"25544","AF117829.1","HuAgeGBsplit_02"
"25545","AMD1P2","HuAgeGBsplit_01"
"25546","MT-TA","HuAgeGBsplit_38"
"25547","AL050305.1","HuAgeGBsplit_05"
"25548","TTC7B","HuAgeGBsplit_12"
"25549","ACTBP9","HuAgeGBsplit_02"
"25550","MT-TI","HuAgeGBsplit_38"
"25551","NIFK-AS1","HuAgeGBsplit_02"
"25552","MARCH1","HuAgeGBsplit_05"
"25553","AC091903.1","HuAgeGBsplit_21"
"25554","AC024563.1","HuAgeGBsplit_01"
"25555","AC020656.2","HuAgeGBsplit_19"
"25556","DHX29","HuAgeGBsplit_10"
"25557","VPS54","HuAgeGBsplit_02"
"25558","SPATA6L","HuAgeGBsplit_09"
"25559","IGHVIII-11-1","HuAgeGBsplit_01"
"25560","AC090099.1","HuAgeGBsplit_02"
"25561","AL136363.1","HuAgeGBsplit_34"
"25562","KRT71","HuAgeGBsplit_33"
"25563","NOP14","HuAgeGBsplit_01"
"25564","RPL7AP61","HuAgeGBsplit_32"
"25565","OR7A3P","HuAgeGBsplit_03"
"25566","ELSPBP1","HuAgeGBsplit_11"
"25567","RNU6-464P","HuAgeGBsplit_01"
"25568","AC233290.1","HuAgeGBsplit_25"
"25569","DLEU7-AS1","HuAgeGBsplit_02"
"25570","AC015871.1","HuAgeGBsplit_25"
"25571","RAC1P3","HuAgeGBsplit_31"
"25572","FKBP4P6","HuAgeGBsplit_04"
"25573","AC114928.1","HuAgeGBsplit_34"
"25574","FTLP19","HuAgeGBsplit_02"
"25575","AC012363.1","HuAgeGBsplit_02"
"25576","NANOGP3","HuAgeGBsplit_02"
"25577","AC067805.1","HuAgeGBsplit_02"
"25578","SLC22A8","HuAgeGBsplit_08"
"25579","AC113192.3","HuAgeGBsplit_02"
"25580","SLAMF6","HuAgeGBsplit_13"
"25581","AC112493.1","HuAgeGBsplit_28"
"25582","MYH6","HuAgeGBsplit_04"
"25583","AC108081.1","HuAgeGBsplit_01"
"25584","OR10G9","HuAgeGBsplit_04"
"25585","JKAMPP1","HuAgeGBsplit_04"
"25586","SETP8","HuAgeGBsplit_02"
"25587","HNRNPCL2","HuAgeGBsplit_21"
"25588","AC007513.1","HuAgeGBsplit_33"
"25589","AC005920.1","HuAgeGBsplit_02"
"25590","LRRC34P1","HuAgeGBsplit_19"
"25591","RASA2","HuAgeGBsplit_02"
"25592","OR1L6","HuAgeGBsplit_01"
"25593","AC092593.2","HuAgeGBsplit_01"
"25594","C4BPAP2","HuAgeGBsplit_05"
"25595","RNU4-12P","HuAgeGBsplit_02"
"25596","CCDC102B","HuAgeGBsplit_01"
"25597","PPP4R3C","HuAgeGBsplit_25"
"25598","AP001646.3","HuAgeGBsplit_22"
"25599","AC234778.1","HuAgeGBsplit_02"
"25600","RNU6-477P","HuAgeGBsplit_16"
"25601","MAST4","HuAgeGBsplit_24"
"25602","C7orf77","HuAgeGBsplit_03"
"25603","AC007349.2","HuAgeGBsplit_05"
"25604","AC026782.1","HuAgeGBsplit_01"
"25605","ABCC6","HuAgeGBsplit_02"
"25606","AC108724.1","HuAgeGBsplit_03"
"25607","LYPLA2P3","HuAgeGBsplit_04"
"25608","AC104837.1","HuAgeGBsplit_03"
"25609","AC104076.2","HuAgeGBsplit_03"
"25610","AL158064.1","HuAgeGBsplit_08"
"25611","PIP5K1B","HuAgeGBsplit_01"
"25612","RPL5P6","HuAgeGBsplit_02"
"25613","PRDM15","HuAgeGBsplit_17"
"25614","ADGRB3","HuAgeGBsplit_05"
"25615","OR5T2","HuAgeGBsplit_03"
"25616","RPL26P3","HuAgeGBsplit_32"
"25617","NINJ2","HuAgeGBsplit_02"
"25618","RN7SKP192","HuAgeGBsplit_02"
"25619","OR2L3","HuAgeGBsplit_05"
"25620","SENP8","HuAgeGBsplit_01"
"25621","RN7SKP263","HuAgeGBsplit_37"
"25622","RIMS2","HuAgeGBsplit_05"
"25623","ACTG1P19","HuAgeGBsplit_03"
"25624","LINC00649","HuAgeGBsplit_02"
"25625","HABP2","HuAgeGBsplit_02"
"25626","OR7H1P","HuAgeGBsplit_25"
"25627","BEST2","HuAgeGBsplit_04"
"25628","RPS24P18","HuAgeGBsplit_02"
"25629","RPL34P29","HuAgeGBsplit_32"
"25630","AGAP14P","HuAgeGBsplit_01"
"25631","AC005833.2","HuAgeGBsplit_02"
"25632","OLAH","HuAgeGBsplit_22"
"25633","RNU7-82P","HuAgeGBsplit_09"
"25634","AL158053.1","HuAgeGBsplit_25"
"25635","NPVF","HuAgeGBsplit_03"
"25636","LGMNP1","HuAgeGBsplit_03"
"25637","KPNA1","HuAgeGBsplit_02"
"25638","MBD3L2B","HuAgeGBsplit_25"
"25639","AC007848.1","HuAgeGBsplit_28"
"25640","CPN2","HuAgeGBsplit_01"
"25641","AL513534.2","HuAgeGBsplit_20"
"25642","RPL10P10","HuAgeGBsplit_21"
"25643","PIBF1","HuAgeGBsplit_17"
"25644","AL121723.1","HuAgeGBsplit_25"
"25645","NIFKP1","HuAgeGBsplit_02"
"25646","SDCBPP3","HuAgeGBsplit_04"
"25647","AL390729.1","HuAgeGBsplit_09"
"25648","OR7E23P","HuAgeGBsplit_03"
"25649","EEF1GP3","HuAgeGBsplit_01"
"25650","AL451069.1","HuAgeGBsplit_09"
"25651","CYP4F2","HuAgeGBsplit_01"
"25652","AL589843.1","HuAgeGBsplit_01"
"25653","KRT19P1","HuAgeGBsplit_03"
"25654","AL360089.1","HuAgeGBsplit_02"
"25655","RPS6KC1","HuAgeGBsplit_01"
"25656","IQCA1L","HuAgeGBsplit_22"
"25657","RN7SL317P","HuAgeGBsplit_03"
"25658","AC010636.2","HuAgeGBsplit_01"
"25659","RNU6-478P","HuAgeGBsplit_02"
"25660","IL5RA","HuAgeGBsplit_20"
"25661","RUNX1","HuAgeGBsplit_02"
"25662","SEC22A","HuAgeGBsplit_01"
"25663","RN7SL210P","HuAgeGBsplit_21"
"25664","RFC3P1","HuAgeGBsplit_03"
"25665","AC069281.1","HuAgeGBsplit_01"
"25666","RN7SL282P","HuAgeGBsplit_02"
"25667","AP003499.2","HuAgeGBsplit_01"
"25668","KCTD14","HuAgeGBsplit_02"
"25669","TFB1M","HuAgeGBsplit_01"
"25670","CRYBA4","HuAgeGBsplit_01"
"25671","XKRX","HuAgeGBsplit_04"
"25672","SLC47A1","HuAgeGBsplit_02"
"25673","AL450322.2","HuAgeGBsplit_28"
"25674","ADGRD1","HuAgeGBsplit_11"
"25675","LINC01034","HuAgeGBsplit_23"
"25676","PRKD1","HuAgeGBsplit_12"
"25677","EI24P3","HuAgeGBsplit_25"
"25678","AL358934.1","HuAgeGBsplit_22"
"25679","THAP12P1","HuAgeGBsplit_01"
"25680","FRMD8P1","HuAgeGBsplit_04"
"25681","LRRK1","HuAgeGBsplit_05"
"25682","AC124854.1","HuAgeGBsplit_10"
"25683","AP000676.3","HuAgeGBsplit_02"
"25684","RNU6-609P","HuAgeGBsplit_02"
"25685","AC020905.1","HuAgeGBsplit_01"
"25686","IHH","HuAgeGBsplit_04"
"25687","AP005639.1","HuAgeGBsplit_01"
"25688","AC106733.1","HuAgeGBsplit_05"
"25689","AIM2","HuAgeGBsplit_07"
"25690","AL109924.3","HuAgeGBsplit_26"
"25691","AL136985.3","HuAgeGBsplit_01"
"25692","CCDC32","HuAgeGBsplit_01"
"25693","AL136455.1","HuAgeGBsplit_02"
"25694","HRASLS2","HuAgeGBsplit_01"
"25695","BMS1P7","HuAgeGBsplit_09"
"25696","AC087888.1","HuAgeGBsplit_03"
"25697","TMEM246","HuAgeGBsplit_33"
"25698","PARD3","HuAgeGBsplit_02"
"25699","PPIAP76","HuAgeGBsplit_03"
"25700","SLC20A1P1","HuAgeGBsplit_02"
"25701","PSG4","HuAgeGBsplit_25"
"25702","AC245291.2","HuAgeGBsplit_02"
"25703","TBCK","HuAgeGBsplit_02"
"25704","CYP3A4","HuAgeGBsplit_01"
"25705","CACNA1C","HuAgeGBsplit_02"
"25706","TERF1P1","HuAgeGBsplit_08"
"25707","AL357833.1","HuAgeGBsplit_05"
"25708","OR4F2P","HuAgeGBsplit_02"
"25709","ANKRD55","HuAgeGBsplit_24"
"25710","NBPF20","HuAgeGBsplit_01"
"25711","UBE3AP2","HuAgeGBsplit_03"
"25712","MOCS1P1","HuAgeGBsplit_04"
"25713","CRP","HuAgeGBsplit_04"
"25714","HECW1","HuAgeGBsplit_16"
"25715","KRT8P18","HuAgeGBsplit_03"
"25716","MIR5011","HuAgeGBsplit_02"
"25717","CPED1","HuAgeGBsplit_01"
"25718","DNAJC19P3","HuAgeGBsplit_01"
"25719","PRELID3BP1","HuAgeGBsplit_34"
"25720","MPPE1P1","HuAgeGBsplit_05"
"25721","AC006499.6","HuAgeGBsplit_01"
"25722","MCTP2","HuAgeGBsplit_27"
"25723","ANKRD13C","HuAgeGBsplit_01"
"25724","KAZN","HuAgeGBsplit_02"
"25725","ZNF385C","HuAgeGBsplit_08"
"25726","MTFR1","HuAgeGBsplit_01"
"25727","IGKV1D-27","HuAgeGBsplit_03"
"25728","HNRNPKP2","HuAgeGBsplit_03"
"25729","MND1","HuAgeGBsplit_30"
"25730","AP000289.1","HuAgeGBsplit_02"
"25731","MTND3P19","HuAgeGBsplit_21"
"25732","MON1A","HuAgeGBsplit_02"
"25733","VDAC1P12","HuAgeGBsplit_05"
"25734","PAX4","HuAgeGBsplit_04"
"25735","EBF1","HuAgeGBsplit_08"
"25736","CCL26","HuAgeGBsplit_29"
"25737","CLDN17","HuAgeGBsplit_23"
"25738","FOLH1B","HuAgeGBsplit_19"
"25739","ABCA17P","HuAgeGBsplit_23"
"25740","RF00411","HuAgeGBsplit_02"
"25741","LINC00854","HuAgeGBsplit_09"
"25742","ERI2","HuAgeGBsplit_02"
"25743","RN7SL709P","HuAgeGBsplit_05"
"25744","AC241377.2","HuAgeGBsplit_01"
"25745","LINC01270","HuAgeGBsplit_29"
"25746","AP3B1","HuAgeGBsplit_10"
"25747","AL133351.3","HuAgeGBsplit_02"
"25748","USP3","HuAgeGBsplit_01"
"25749","AP001784.1","HuAgeGBsplit_01"
"25750","BIN2P1","HuAgeGBsplit_02"
"25751","SETP1","HuAgeGBsplit_02"
"25752","AP005264.4","HuAgeGBsplit_01"
"25753","L1TD1","HuAgeGBsplit_06"
"25754","TSGA10","HuAgeGBsplit_20"
"25755","SIAH1P1","HuAgeGBsplit_32"
"25756","WDR72","HuAgeGBsplit_28"
"25757","METTL11B","HuAgeGBsplit_11"
