"","Gene","modulesA1"
"23588","GAPLINC","turquoise"
"23589","AL513043.1","darkolivegreen"
"23590","OR7E21P","blue"
"23591","GGNBP2","greenyellow"
"23592","CMTM7","pink"
"23593","AL356056.2","darkgrey"
"23594","JRKL","cyan"
"23595","AC022730.1","turquoise"
"23596","UBE2Q2P2","turquoise"
"23597","BIK","turquoise"
"23598","WDR27","blue"
"23599","MIR6074","blue"
"23600","AL390961.1","skyblue"
"23601","AC138696.1","turquoise"
"23602","LINC01995","darkgreen"
"23603","AC114801.3","royalblue"
"23604","MTF1","turquoise"
"23605","MRGPRF-AS1","pink"
"23606","STRC","pink"
"23607","SHISAL2A","turquoise"
"23608","PPIAP33","blue"
"23609","LEP","saddlebrown"
"23610","ZNF689","turquoise"
"23611","ARHGAP28","turquoise"
"23612","AC097374.2","grey60"
"23613","TULP2","turquoise"
"23614","HDAC9","turquoise"
"23615","IGKV1OR-3","blue"
"23616","RN7SL643P","turquoise"
"23617","C9orf131","green"
"23618","KRTAP3-3","brown"
"23619","RNU1-89P","darkred"
"23620","HSD3B2","brown"
"23621","LINC00443","blue"
"23622","WDR44","blue"
"23623","AC119751.8","blue"
"23624","AL009181.1","white"
"23625","OR4C5","brown"
"23626","EHF","lightgreen"
"23627","CTNNA2","green"
"23628","ATP5MC1P8","blue"
"23629","CNN2P6","brown"
"23630","TTI2","turquoise"
"23631","CCDC110","brown"
"23632","RNU6-303P","turquoise"
"23633","AC138915.1","blue"
"23634","LRRC41","turquoise"
"23635","PTMAP6","magenta"
"23636","PAPD5","turquoise"
"23637","RPL9P18","turquoise"
"23638","AC002069.1","brown"
"23639","PSMB11","yellow"
"23640","DEFB135","brown"
"23641","PSMA6P2","darkred"
"23642","BX323845.2","paleturquoise"
"23643","BRWD3","turquoise"
"23644","PPIAP23","blue"
"23645","RPL30P1","yellow"
"23646","AL590483.2","cyan"
"23647","CHCHD3P1","yellow"
"23648","STPG1","turquoise"
"23649","AP005212.3","blue"
"23650","LINC00364","blue"
"23651","MLLT10","midnightblue"
"23652","SPATA8","brown"
"23653","RNU6-551P","turquoise"
"23654","AL357832.1","turquoise"
"23655","AC008745.1","paleturquoise"
"23656","DHRS7B","lightgreen"
"23657","C2orf69P2","brown"
"23658","ZNF679","yellowgreen"
"23659","GREB1L","turquoise"
"23660","OR6T1","yellow"
"23661","TRPC4","turquoise"
"23662","OR7E53P","turquoise"
"23663","TMEM95","darkgreen"
"23664","AC245047.3","blue"
"23665","TANGO2","black"
"23666","EIF2S3B","lightyellow"
"23667","LRCH1","pink"
"23668","PIEZO2","darkgrey"
"23669","AC016727.2","darkorange"
"23670","MAGI1","turquoise"
"23671","THUMPD1P1","brown"
"23672","AL355493.2","magenta"
"23673","LINC01948","pink"
"23674","RN7SL304P","paleturquoise"
"23675","SLC52A1","turquoise"
"23676","SCAF8","turquoise"
"23677","HNRNPA1P52","turquoise"
"23678","PRR31","greenyellow"
"23679","MCMDC2","turquoise"
"23680","SERPINB8P1","blue"
"23681","TCF24","turquoise"
"23682","KRT18P25","royalblue"
"23683","LMBR1","black"
"23684","RNF214","cyan"
"23685","SMIM27","salmon"
"23686","OR52B4","brown"
"23687","MLYCD","blue"
"23688","ERBB4","green"
"23689","UBR1","turquoise"
"23690","AC018437.1","green"
"23691","WFDC5","yellow"
"23692","AC109446.2","blue"
"23693","CCNYL2","turquoise"
"23694","NUP153","turquoise"
"23695","SIGLEC30P","brown"
"23696","AC073255.1","blue"
"23697","SLC25A51P2","darkred"
"23698","AC004840.1","royalblue"
"23699","KDM4E","darkred"
"23700","AC010504.1","turquoise"
"23701","AP000688.1","plum1"
"23702","TUBBP8","blue"
"23703","AL359265.3","magenta"
"23704","RPS6KA5","tan"
"23705","WBP1LP5","blue"
"23706","ZNF235","turquoise"
"23707","AC010280.2","green"
"23708","RNA5SP528","blue"
"23709","PRKCE","turquoise"
"23710","XRN1","blue"
"23711","AC048347.1","blue"
"23712","HTR3B","turquoise"
"23713","AC145625.1","turquoise"
"23714","AL591471.1","turquoise"
"23715","RN7SL542P","skyblue3"
"23716","RF01233","magenta"
"23717","SHBG","blue"
"23718","RHBDF1P1","darkturquoise"
"23719","FGF8","greenyellow"
"23720","CEP295","cyan"
"23721","IGLV3-31","orange"
"23722","ELMO2","lightyellow"
"23723","KCNQ5","green"
"23724","OR5L1","brown"
"23725","PPIAL4A","lightcyan"
"23726","LINC01468","blue"
"23727","TPMTP4","orange"
"23728","LINC02409","turquoise"
"23729","WDR49","magenta"
"23730","ANKRD44","turquoise"
"23731","ARL2BPP7","blue"
"23732","RNA5SP45","turquoise"
"23733","RN7SL786P","paleturquoise"
"23734","OR6K4P","brown"
"23735","LCE2A","yellow"
"23736","RN7SKP66","blue"
"23737","AC104408.1","lightcyan"
"23738","LINC02202","pink"
"23739","AC067942.2","darkturquoise"
"23740","SLC22A18AS","saddlebrown"
"23741","MCM3AP-AS1","blue"
"23742","SERHL2","black"
"23743","AC018804.1","purple"
"23744","SPZ1","brown"
"23745","AC012442.2","plum1"
"23746","AC092638.2","yellow"
"23747","AC068152.1","skyblue"
"23748","AC079080.1","turquoise"
"23749","RN7SL668P","turquoise"
"23750","SLMAP","turquoise"
"23751","HFM1","turquoise"
"23752","ATG3P1","blue"
"23753","ARHGEF28","darkgrey"
"23754","MTX2","turquoise"
"23755","RPS27P1","paleturquoise"
"23756","ACTRT1","royalblue"
"23757","AC073107.1","paleturquoise"
"23758","RC3H1","orange"
"23759","AL024493.1","orange"
"23760","AC006967.2","blue"
"23761","ASB9","turquoise"
"23762","AC236972.1","violet"
"23763","ARIH1","turquoise"
"23764","UBE3A","darkgrey"
"23765","STK4","lightyellow"
"23766","AC126768.2","blue"
"23767","MYT1L","red"
"23768","KRTAP4-3","turquoise"
"23769","AC022916.3","royalblue"
"23770","LINC02321","turquoise"
"23771","OR4C12","brown"
"23772","NKRF","turquoise"
"23773","OR6C74","yellow"
"23774","TBC1D3D","turquoise"
"23775","AC090643.1","greenyellow"
"23776","RECK","salmon"
"23777","TMEM131","turquoise"
"23778","BUB3P1","orange"
"23779","CUL5","cyan"
"23780","AP000720.1","blue"
"23781","CSPP1","royalblue"
"23782","AC005040.1","green"
"23783","RPTOR","greenyellow"
"23784","ADTRP","turquoise"
"23785","HBD","turquoise"
"23786","MARK2","cyan"
"23787","RN7SL107P","darkorange"
"23788","KCTD19","lightcyan"
"23789","HSPE1P24","paleturquoise"
"23790","AL390778.2","turquoise"
"23791","AC112778.1","yellow"
"23792","ENPP7P2","white"
"23793","PPME1","cyan"
"23794","TBXAS1","turquoise"
"23795","PIK3CB","blue"
"23796","SHPRH","turquoise"
"23797","C1orf143","magenta"
"23798","FBXO11","turquoise"
"23799","ASCC1","midnightblue"
"23800","AL139415.2","darkred"
"23801","LINC01181","magenta"
"23802","MT-TE","plum1"
"23803","RNU1-17P","darkmagenta"
"23804","KRTAP2-4","salmon"
"23805","NECTIN3-AS1","yellowgreen"
"23806","MAGI3","blue"
"23807","RNA5SP215","blue"
"23808","AC140113.3","turquoise"
"23809","LINC00506","turquoise"
"23810","RPL5P16","blue"
"23811","ELK1P1","blue"
"23812","DGUOK","blue"
"23813","AC109635.1","yellow"
"23814","RPL39P39","cyan"
"23815","LRRC40","blue"
"23816","TEX43","brown"
"23817","RNU1-84P","violet"
"23818","AC106872.9","brown"
"23819","UNC93B2","magenta"
"23820","AC123788.1","brown"
"23821","CTAGE15","blue"
"23822","AL356458.1","blue"
"23823","DHFRP3","darkolivegreen"
"23824","SNX18P14","darkturquoise"
"23825","SEPHS1P4","yellow"
"23826","MTMR12","purple"
"23827","AL161646.1","darkolivegreen"
"23828","PPARG","magenta"
"23829","CHCHD2P5","turquoise"
"23830","TTLL10","greenyellow"
"23831","ITGB3BP","turquoise"
"23832","LINC01186","turquoise"
"23833","BX248123.1","green"
"23834","CEP57L1","blue"
"23835","ENPP7P5","blue"
"23836","AL109618.1","orange"
"23837","AC007435.1","royalblue"
"23838","IGKV2D-19","turquoise"
"23839","CR383656.6","white"
"23840","AC138356.3","turquoise"
"23841","NOL10","cyan"
"23842","NMNAT1P4","brown"
"23843","LINC02062","purple"
"23844","AGAP7P","blue"
"23845","AC092375.3","turquoise"
"23846","RNU6-782P","blue"
"23847","AC004066.2","turquoise"
"23848","PPP3CC","turquoise"
"23849","AL583859.1","blue"
"23850","RNU4-10P","royalblue"
"23851","AL121987.2","blue"
"23852","ZW10","cyan"
"23853","AL157713.1","brown"
"23854","SLC26A9","turquoise"
"23855","LRRC3-AS1","skyblue"
"23856","AFTPH","turquoise"
"23857","ADH5P4","brown"
"23858","MUSK","magenta"
"23859","MAGEB6B","orange"
"23860","RERG","turquoise"
"23861","PEX12P1","brown"
"23862","PGBD4P5","brown"
"23863","NFU1","turquoise"
"23864","GALNT18","lightgreen"
"23865","RN7SL62P","turquoise"
"23866","AC055876.1","blue"
"23867","AC003092.2","saddlebrown"
"23868","GON4L","blue"
"23869","AC096631.1","green"
"23870","MUCL1","turquoise"
"23871","RNU7-74P","blue"
"23872","HK2P1","yellow"
"23873","AC000036.1","green"
"23874","ZNF720","pink"
"23875","AC245047.8","grey"
"23876","AC023078.1","brown"
"23877","LINC00933","blue"
"23878","AC123567.1","blue"
"23879","RNU6-952P","blue"
"23880","RNY1P1","skyblue"
"23881","CNOT4","grey60"
"23882","CRYAA","magenta"
"23883","AL365356.5","turquoise"
"23884","IGHVIII-47-1","black"
"23885","AC064859.1","blue"
"23886","AC013412.1","turquoise"
"23887","NDUFS4","purple"
"23888","AC008620.2","brown"
"23889","HNRNPA1P65","turquoise"
"23890","AC002454.1","black"
"23891","NR5A1","darkgrey"
"23892","HNF4GP1","yellow"
"23893","SQOR","salmon"
"23894","PRR23A","yellow"
"23895","MCOLN2","salmon"
"23896","KLRD1","cyan"
"23897","IPPK","red"
"23898","AAK1","blue"
"23899","VPS53","turquoise"
"23900","BICRAL","turquoise"
"23901","ZNF638","blue"
"23902","AL591885.1","turquoise"
"23903","AC016876.2","turquoise"
"23904","AC010255.3","royalblue"
"23905","PAGE1","orange"
"23906","IGHV3-69-1","turquoise"
"23907","AC087667.1","turquoise"
"23908","AL157832.3","blue"
"23909","AC008780.1","blue"
"23910","RN7SL215P","blue"
"23911","ACTG1P21","turquoise"
"23912","AUNIP","steelblue"
"23913","ALB","sienna3"
"23914","AC141257.3","turquoise"
"23915","IRGC","blue"
"23916","NPM1P42","darkred"
"23917","CCNH","purple"
"23918","AP000487.1","darkred"
"23919","INO80","turquoise"
"23920","NIPBL","purple"
"23921","AF254982.1","lightyellow"
"23922","MTCL1P1","yellow"
"23923","TRAPPC10","grey60"
"23924","AC091167.6","turquoise"
"23925","LAMA3","lightcyan"
"23926","STXBP5","pink"
"23927","GPBP1L1","turquoise"
"23928","RPS6P21","turquoise"
"23929","GUSBP10","paleturquoise"
"23930","USP33","turquoise"
"23931","RN7SL97P","darkturquoise"
"23932","AL162431.2","turquoise"
"23933","AL590240.4","blue"
"23934","AIG1","blue"
"23935","AL117336.1","plum1"
"23936","AC073913.1","darkolivegreen"
"23937","TTC21B","royalblue"
"23938","IGBP1P5","brown"
"23939","DNM2","turquoise"
"23940","AC106739.1","magenta"
"23941","AC126283.2","blue"
"23942","HIRA","black"
"23943","AL121949.1","skyblue"
"23944","RNU1-55P","darkmagenta"
"23945","SBF2-AS1","lightgreen"
"23946","AC105036.3","turquoise"
"23947","CWF19L2","cyan"
"23948","PRDM5","purple"
"23949","SUPT20HL2","turquoise"
"23950","RPL29P32","darkorange"
"23951","AC138749.5","brown"
"23952","OR56A7P","brown"
"23953","RN7SL732P","darkgreen"
"23954","RN7SKP229","darkmagenta"
"23955","AC023043.1","blue"
"23956","ZNF487","midnightblue"
"23957","OR4A21P","orange"
"23958","MTHFD1L","pink"
"23959","NPM1P46","white"
"23960","AC005632.4","turquoise"
"23961","AC079953.1","paleturquoise"
"23962","AC084346.1","royalblue"
"23963","RNU7-54P","blue"
"23964","HELQ","blue"
"23965","AC093827.5","tan"
"23966","USP34","turquoise"
"23967","AP005229.1","turquoise"
"23968","MARK4","turquoise"
"23969","SUCLA2","grey60"
"23970","TMC2","pink"
"23971","AC134698.2","turquoise"
"23972","AP001476.2","blue"
"23973","AL355075.4","paleturquoise"
"23974","RPL35AP3","blue"
"23975","KRTAP2-3","blue"
"23976","FBXO36","royalblue"
"23977","RNA5SP31","royalblue"
"23978","ZNF536","white"
"23979","PUM1","turquoise"
"23980","IFNL2","turquoise"
"23981","AC005094.1","paleturquoise"
"23982","AL713998.1","blue"
"23983","CCL23","saddlebrown"
"23984","RN7SL519P","blue"
"23985","HTT-AS","pink"
"23986","AC111152.2","blue"
"23987","AL355598.1","darkmagenta"
"23988","AC106738.1","turquoise"
"23989","AL031584.1","yellow"
"23990","AC244255.1","turquoise"
"23991","AC019129.1","darkmagenta"
"23992","MBOAT1","turquoise"
"23993","ZNF143","lightgreen"
"23994","AC008147.4","magenta"
"23995","AC092327.1","blue"
"23996","HNRNPDP1","brown"
"23997","MAP2K1P1","brown"
"23998","IZUMO3","yellow"
"23999","RNU6-309P","darkred"
"24000","NDST1-AS1","blue"
"24001","RNA5SP509","turquoise"
"24002","MCFD2","blue"
"24003","H3F3AP5","brown"
"24004","MICU1","midnightblue"
"24005","SFR1P2","yellow"
"24006","AC023024.1","blue"
"24007","AC007218.1","turquoise"
"24008","MSNP1","yellow"
"24009","AC010834.2","turquoise"
"24010","MIR7641-1","blue"
"24011","LRRTM4","green"
"24012","IGHVII-74-1","darkmagenta"
"24013","RPL31P13","darkturquoise"
"24014","OR7A15P","brown"
"24015","RPS4XP9","green"
"24016","AC098614.3","brown"
"24017","CDH12P3","turquoise"
"24018","AC074121.1","royalblue"
"24019","C14orf28","tan"
"24020","ABCB7","blue"
"24021","PRAMEF12","orange"
"24022","NAV1","turquoise"
"24023","AC099785.1","blue"
"24024","AL356259.1","blue"
"24025","OR52J3","orange"
"24026","PHF20","lightyellow"
"24027","MRPL45P2","blue"
"24028","EPB41L5","blue"
"24029","RF00088","turquoise"
"24030","HNRNPLL","tan"
"24031","EIF4G3","blue"
"24032","RPIA","blue"
"24033","EBNA1BP2","blue"
"24034","PSAT1P3","brown"
"24035","PPARGC1B","pink"
"24036","RPS4XP21","yellow"
"24037","BX005040.1","sienna3"
"24038","CASP1P1","brown"
"24039","C12orf60","blue"
"24040","LEMD1-AS1","turquoise"
"24041","AC015911.9","darkmagenta"
"24042","PRR9","blue"
"24043","MSANTD3-TMEFF1","red"
"24044","USP6","magenta"
"24045","KCTD21","turquoise"
"24046","AGO3","turquoise"
"24047","AC245884.7","blue"
"24048","UNC13C","pink"
"24049","FSIP2","brown"
"24050","MRPL48","cyan"
"24051","RNA5SP286","violet"
"24052","PPIAL4C","turquoise"
"24053","RNU6-763P","blue"
"24054","RNU6-991P","blue"
"24055","FO393415.1","blue"
"24056","GPC3","turquoise"
"24057","AC079834.1","orange"
"24058","AC073648.3","yellowgreen"
"24059","WARS2","turquoise"
"24060","AC021785.1","turquoise"
"24061","RNU6-1064P","darkmagenta"
"24062","MOSMO","purple"
"24063","RAB25","blue"
"24064","KRTAP9-4","yellow"
"24065","DEFB109A","green"
"24066","SPATA31C1","blue"
"24067","AC123904.3","darkolivegreen"
"24068","RBPJL","yellow"
"24069","AC097263.1","turquoise"
"24070","AL109935.1","turquoise"
"24071","LINC02139","pink"
"24072","GABRB1","blue"
"24073","AC020899.1","paleturquoise"
"24074","AC026523.2","blue"
"24075","OR4X2","yellow"
"24076","ALG13","turquoise"
"24077","ELOVL2-AS1","turquoise"
"24078","NDUFA12P1","darkred"
"24079","SYNGR4","turquoise"
"24080","AL954642.1","darkturquoise"
"24081","AC096754.1","brown"
"24082","ZNF75D","blue"
"24083","AP1M1","turquoise"
"24084","FAM72D","greenyellow"
"24085","AL160270.1","darkgreen"
"24086","RN7SL685P","turquoise"
"24087","BVES-AS1","salmon"
"24088","NAP1L1P3","salmon"
"24089","AL031291.1","blue"
"24090","AC008753.1","brown"
"24091","AC007637.1","turquoise"
"24092","AL139352.1","skyblue"
"24093","AC245748.3","turquoise"
"24094","AC067942.3","green"
"24095","AL096828.2","magenta"
"24096","RIMS1","pink"
"24097","HOOK3","turquoise"
"24098","AL158825.1","darkorange"
"24099","AC097499.1","skyblue"
"24100","KIAA1841","turquoise"
"24101","DRGX","blue"
"24102","ZMYM4","blue"
"24103","AL109913.1","blue"
"24104","AC025284.1","pink"
"24105","TSEN2","blue"
"24106","MYH15","blue"
"24107","AC023355.1","magenta"
"24108","RPL23AP38","blue"
"24109","GUCY2C","magenta"
"24110","GLT1D1","saddlebrown"
"24111","RPL15P4","darkturquoise"
"24112","AC140479.2","blue"
"24113","AC010595.1","turquoise"
"24114","ZNF131","purple"
"24115","AC111194.2","salmon"
"24116","RNU1-96P","blue"
"24117","IGLV3-24","brown"
"24118","GNAI2P2","darkturquoise"
"24119","TAB3","blue"
"24120","RPL12P8","darkorange"
"24121","AP003100.1","turquoise"
"24122","THOC3","purple"
"24123","GXYLT1P2","brown"
"24124","SATB2-AS1","turquoise"
"24125","UBE2D4","black"
"24126","TRAP1","turquoise"
"24127","CNTNAP3","blue"
"24128","CDC25C","steelblue"
"24129","KRTAP3-4P","brown"
"24130","CCDC191","pink"
"24131","NOS1AP","turquoise"
"24132","OR52M2P","darkturquoise"
"24133","RPL7P48","violet"
"24134","AC242852.1","turquoise"
"24135","AOAH","turquoise"
"24136","OR10T2","red"
"24137","RPS29P4","turquoise"
"24138","AC008753.3","turquoise"
"24139","RNU6-393P","turquoise"
"24140","OR4D11","yellow"
"24141","AC009133.3","turquoise"
"24142","GABPB1","turquoise"
"24143","Z98751.1","darkred"
"24144","OR7C2","yellow"
"24145","AC068802.1","blue"
"24146","ACTR3P2","orange"
"24147","CFC1","pink"
"24148","FSTL1","plum1"
"24149","AC027309.1","magenta"
"24150","STXBP4","greenyellow"
"24151","ADNP-AS1","turquoise"
"24152","RIT2","turquoise"
"24153","RNA5SP525","blue"
"24154","RNU2-8P","turquoise"
"24155","USP37","brown"
"24156","VWC2","turquoise"
"24157","SAMD5","lightgreen"
"24158","RN7SKP178","turquoise"
"24159","TENM2","green"
"24160","KRTAP8-3P","blue"
"24161","AL161908.1","lightgreen"
"24162","SPDYC","yellow"
"24163","AC018462.2","paleturquoise"
"24164","RN7SL790P","blue"
"24165","AWAT1","yellow"
"24166","ACTP1","violet"
"24167","C7orf33","lightcyan"
"24168","MTND5P21","darkorange"
"24169","DPP10","green"
"24170","GOLGA8Q","blue"
"24171","AL358472.5","darkgreen"
"24172","CDV3P1","brown"
"24173","OR5B15P","brown"
"24174","RNU6-121P","turquoise"
"24175","HSP90B3P","orange"
"24176","RNU6-408P","blue"
"24177","AL591419.1","blue"
"24178","WWC2","blue"
"24179","RNU4-17P","turquoise"
"24180","FGD5","darkgrey"
"24181","KRTDAP","yellow"
"24182","MTTP","blue"
"24183","DENND4A","turquoise"
"24184","AL592295.3","turquoise"
"24185","HIBCH","blue"
"24186","RNA5SP407","white"
"24187","RSF1","cyan"
"24188","C10orf90","blue"
"24189","B3GNTL1","blue"
"24190","ARFIP1","blue"
"24191","RNU6-698P","violet"
"24192","ZNF438","midnightblue"
"24193","P2RY8","blue"
"24194","KCNE1B","royalblue"
"24195","BMS1P8","grey"
"24196","PHC2","darkgrey"
"24197","AL161637.1","turquoise"
"24198","ZNF549","blue"
"24199","IL12RB1","salmon"
"24200","AC103957.2","magenta"
"24201","AL033539.1","green"
"24202","VN1R34P","turquoise"
"24203","HNRNPKP4","brown"
"24204","BEND3","salmon"
"24205","AC135983.4","turquoise"
"24206","AC005178.1","skyblue"
"24207","VPS35L","turquoise"
"24208","AC103778.1","turquoise"
"24209","RPS4XP3","turquoise"
"24210","NAT1","turquoise"
"24211","AC245407.1","darkgreen"
"24212","AC023968.2","brown"
"24213","ZNF721","magenta"
"24214","RNA5SP261","turquoise"
"24215","AC005842.1","blue"
"24216","AC007495.1","turquoise"
"24217","AL442224.1","royalblue"
"24218","OR2F2","red"
"24219","NFATC3","turquoise"
"24220","C5orf46","saddlebrown"
"24221","AP001094.1","turquoise"
"24222","LIPM","blue"
"24223","ADCK1","tan"
"24224","ATP6V1G1P7","turquoise"
"24225","RNU6-699P","blue"
"24226","THEG","yellow"
"24227","KDM4D","turquoise"
"24228","DZANK1","lightyellow"
"24229","LRRC28","turquoise"
"24230","LINC00326","blue"
"24231","AC126755.2","turquoise"
"24232","RNU6-215P","blue"
"24233","AC015853.2","turquoise"
"24234","ANXA13","turquoise"
"24235","IGHVIII-44","darkorange"
"24236","AC107421.1","green"
"24237","TXNDC9","plum1"
"24238","VENTXP4","brown"
"24239","PTPRD","green"
"24240","GHRHR","turquoise"
"24241","AC004980.3","turquoise"
"24242","AC015871.5","brown"
"24243","MIPEP","grey60"
"24244","RN7SL814P","lightcyan"
"24245","ZYXP1","saddlebrown"
"24246","DDX6P1","brown"
"24247","AGPS","blue"
"24248","RNA5SP306","paleturquoise"
"24249","WFDC10B","yellow"
"24250","OR10J6P","brown"
"24251","SLC9A4","greenyellow"
"24252","ATG4A","blue"
"24253","LINC02396","pink"
"24254","XKR6","green"
"24255","AC004543.1","magenta"
"24256","USP17L6P","green"
"24257","AP001432.1","blue"
"24258","NDUFA5P9","blue"
"24259","GTPBP10","black"
"24260","NDUFA4P2","brown"
"24261","VN1R74P","darkmagenta"
"24262","RNU6-1044P","turquoise"
"24263","MZF1-AS1","blue"
"24264","AC007773.1","blue"
"24265","EP300-AS1","lightcyan"
"24266","ACTBP11","yellow"
"24267","AC117454.1","royalblue"
"24268","ERCC3","turquoise"
"24269","AC064871.1","blue"
"24270","GPR50-AS1","magenta"
"24271","OR5L2","orange"
"24272","AC110995.1","turquoise"
"24273","CCDC62","blue"
"24274","AC110768.1","darkred"
"24275","OR5F1","orange"
"24276","AC007663.2","pink"
"24277","RPL15P20","turquoise"
"24278","HIST1H1PS2","turquoise"
"24279","RN7SKP146","turquoise"
"24280","DEPDC1B","steelblue"
"24281","RNU6-1133P","violet"
"24282","C2CD3","cyan"
"24283","SGPP2","turquoise"
"24284","EXT1","turquoise"
"24285","ST3GAL2","turquoise"
"24286","ELF2","turquoise"
"24287","FKBP1AP3","darkred"
"24288","DNAJC9","midnightblue"
"24289","AL356057.2","magenta"
"24290","VAV3","lightcyan"
"24291","AC132479.1","turquoise"
"24292","Z98043.1","darkred"
"24293","BOLA3P1","darkmagenta"
"24294","AC073136.2","brown"
"24295","METTL8","blue"
"24296","CHRM3","green"
"24297","H2BFWT","orange"
"24298","CCDC138","turquoise"
"24299","TTLL3","blue"
"24300","GPR55","sienna3"
"24301","NFYC","turquoise"
"24302","FAM149B1P1","brown"
"24303","XAGE5","blue"
"24304","AC133561.4","yellow"
"24305","IGHV3-76","paleturquoise"
"24306","AC233724.2","paleturquoise"
"24307","AC022513.1","turquoise"
"24308","LINC02340","blue"
"24309","AC024575.1","blue"
"24310","UIMC1","purple"
"24311","IZUMO1R","yellow"
"24312","AC109361.1","blue"
"24313","RNA5SP472","darkred"
"24314","AC016925.1","orange"
"24315","AP001347.1","magenta"
"24316","AL109914.1","turquoise"
"24317","AL355615.1","brown"
"24318","AL157414.1","greenyellow"
"24319","KRT85","yellow"
"24320","KRTAP9-3","brown"
"24321","TRAV31","turquoise"
"24322","AC026461.1","blue"
"24323","MTCYBP29","paleturquoise"
"24324","PIGK","tan"
"24325","CU634019.2","blue"
"24326","RNY3P4","blue"
"24327","UBE2L5","royalblue"
"24328","AL110118.1","turquoise"
"24329","AL513318.2","skyblue"
"24330","ERCC8","purple"
"24331","USP15","turquoise"
"24332","NVL","turquoise"
"24333","NPM1P12","darkturquoise"
"24334","C6","royalblue"
"24335","MBNL1","blue"
"24336","OR8B4","brown"
"24337","RNU6-227P","plum1"
"24338","SDK1","brown"
"24339","AL606760.3","darkgreen"
"24340","AL022476.1","black"
"24341","RN7SL14P","royalblue"
"24342","AL357500.1","turquoise"
"24343","HEATR5B","turquoise"
"24344","ZDHHC20P4","brown"
"24345","ZNF280C","blue"
"24346","VWDE","brown"
"24347","GIN1","purple"
"24348","CEP63","turquoise"
"24349","MIR5705","turquoise"
"24350","SDR42E1","skyblue"
"24351","AC138761.2","turquoise"
"24352","AC073342.2","green"
"24353","OR4D6","yellow"
"24354","CDK5P1","yellow"
"24355","SMILR","turquoise"
"24356","AC064805.1","saddlebrown"
"24357","C2","turquoise"
"24358","RF00271","darkorange"
"24359","COL25A1","darkturquoise"
"24360","FHAD1","turquoise"
"24361","PMS1","turquoise"
"24362","BX276092.7","yellowgreen"
"24363","CADPS2","pink"
"24364","LINC00880","royalblue"
"24365","TRIM29","turquoise"
"24366","NPHP1","royalblue"
"24367","MT1B","yellow"
"24368","AL031679.1","brown"
"24369","KPNA6","darkred"
"24370","AC234064.1","brown"
"24371","AC098965.1","yellow"
"24372","SH2D3A","saddlebrown"
"24373","OR6C3","brown"
"24374","UBE2E2","green"
"24375","AKR1E2","blue"
"24376","RAX2","blue"
"24377","ZNF710","magenta"
"24378","EXOSC7","blue"
"24379","RNU7-88P","turquoise"
"24380","UGT1A12P","brown"
"24381","EIF4BP3","turquoise"
"24382","CIDEA","blue"
"24383","TCL1A","blue"
"24384","GPM6BP3","blue"
"24385","ERI3","blue"
"24386","HAUS1P2","orange"
"24387","ANO9","lightgreen"
"24388","OR6M3P","saddlebrown"
"24389","LINC02448","saddlebrown"
"24390","AC023141.12","skyblue"
"24391","OR5M8","brown"
"24392","RNA5SP433","greenyellow"
"24393","IGHVIII-38-1","yellowgreen"
"24394","LCE4A","blue"
"24395","SYCE3","blue"
"24396","TXNL4B","blue"
"24397","SLC39A5","yellow"
"24398","GLIS1","red"
"24399","OR6C6","brown"
"24400","C3orf52","turquoise"
"24401","STYK1","sienna3"
"24402","RNA5SP517","blue"
"24403","LINC01300","blue"
"24404","RF00272","yellow"
"24405","AC092754.2","blue"
"24406","HMGB3P30","orange"
"24407","AL357055.2","darkred"
"24408","AC116618.1","yellowgreen"
"24409","SUCLG2","blue"
"24410","NFU1P2","darkturquoise"
"24411","NCCRP1","greenyellow"
"24412","RNU4-76P","blue"
"24413","AC107884.1","pink"
"24414","CARD11","turquoise"
"24415","RPL7P41","darkred"
"24416","AC140878.1","turquoise"
"24417","MAGEB4","orange"
"24418","ZNF541","turquoise"
"24419","MIR8056","blue"
"24420","LY6E-DT","turquoise"
"24421","AL023773.1","orange"
"24422","HSD17B7P1","brown"
"24423","ATE1","midnightblue"
"24424","AC233724.10","skyblue"
"24425","SP3","turquoise"
"24426","RPL34P1","skyblue"
"24427","RNU6-1047P","blue"
"24428","SH3TC2-DT","turquoise"
"24429","AC112653.1","orange"
"24430","KRT6A","brown"
"24431","RPL21P66","orange"
"24432","AC013565.3","darkgreen"
"24433","ASNSP4","orange"
"24434","RNU6-222P","darkorange"
"24435","NMBR-AS1","darkred"
"24436","VPREB1","turquoise"
"24437","ZFYVE9P2","brown"
"24438","MESTP3","blue"
"24439","MTHFD2L","blue"
"24440","AC137549.1","darkorange"
"24441","RN7SL205P","blue"
"24442","AL451042.1","blue"
"24443","AC009963.1","darkorange"
"24444","CUL2","midnightblue"
"24445","ZNF66","turquoise"
"24446","OR5D16","brown"
"24447","GTF3AP5","violet"
"24448","SCGB2B2","blue"
"24449","RPL21P107","green"
"24450","SLC30A7","blue"
"24451","CCDC59","turquoise"
"24452","AC105252.1","brown"
"24453","AC116553.1","violet"
"24454","IMMT","turquoise"
"24455","BLNK","blue"
"24456","AC067904.1","turquoise"
"24457","AL713866.2","green"
"24458","C20orf187","brown"
"24459","TNFRSF10A","orange"
"24460","ACTBP6","darkturquoise"
"24461","CTCF","turquoise"
"24462","EHMT1","red"
