"","gene_name_length"
"Gm22598",127
"Gm22599",132
"Gm2260",9407
"Gm22600",269
"Gm22601",250
"Gm22602",95
"Gm22603",96
"Gm22604",311
"Gm22605",108
"Gm22606",103
"Gm22607",105
"Gm22608",103
"Gm22609",121
"Gm22611",150
"Gm22612",101
"Gm22613",292
"Gm22614",165
"Gm22615",70
"Gm22616",100
"Gm22617",70
"Gm22618",107
"Gm22619",110
"Gm22620",133
"Gm22621",74
"Gm22622",129
"Gm22623",107
"Gm22624",108
"Gm22625",126
"Gm22626",126
"Gm22627",79
"Gm22628",107
"Gm22629",79
"Gm22630",79
"Gm22631",94
"Gm22632",79
"Gm22633",107
"Gm22634",164
"Gm22635",126
"Gm22636",275
"Gm22637",283
"Gm22638",107
"Gm22639",125
"Gm22640",79
"Gm22642",252
"Gm22643",101
"Gm22645",107
"Gm22646",115
"Gm22649",298
"Gm22650",105
"Gm22651",94
"Gm22652",131
"Gm22654",105
"Gm22655",96
"Gm22656",171
"Gm22657",132
"Gm22658",155
"Gm22659",130
"Gm22660",130
"Gm22661",132
"Gm22662",256
"Gm22663",102
"Gm22664",105
"Gm22665",275
"Gm22666",164
"Gm22667",328
"Gm22668",260
"Gm22669",318
"Gm22670",143
"Gm22671",134
"Gm22672",134
"Gm22673",131
"Gm22674",131
"Gm22675",104
"Gm22676",129
"Gm22677",108
"Gm22678",101
"Gm22679",100
"Gm22680",69
"Gm22681",106
"Gm22682",107
"Gm22683",137
"Gm22684",132
"Gm22685",106
"Gm22686",100
"Gm22687",105
"Gm22689",110
"Gm22690",110
"Gm22692",125
"Gm22693",442
"Gm22694",70
"Gm22696",68
"Gm22697",63
"Gm22698",108
"Gm22699",105
"Gm2270",3427
"Gm22701",291
"Gm22702",69
"Gm22704",137
"Gm22706",112
"Gm22707",110
"Gm22708",103
"Gm22709",111
"Gm22710",125
"Gm22711",135
"Gm22713",130
"Gm22714",78
"Gm22715",91
"Gm22716",107
"Gm22717",171
"Gm22718",315
"Gm2272",582
"Gm22720",87
"Gm22721",83
"Gm22722",132
"Gm22723",129
"Gm22724",127
"Gm22725",110
"Gm22726",179
"Gm22727",116
"Gm22728",129
"Gm22729",129
"Gm22730",171
"Gm22731",94
"Gm22732",121
"Gm22733",91
"Gm22738",147
"Gm22739",160
"Gm2274",7613
"Gm22740",109
"Gm22741",165
"Gm22743",133
"Gm22744",65
"Gm22745",70
"Gm22746",107
"Gm22747",107
"Gm22748",136
"Gm22749",107
"Gm22750",103
"Gm22751",109
"Gm22752",109
"Gm22753",107
"Gm22755",100
"Gm22756",107
"Gm22757",96
"Gm22758",96
"Gm22759",96
"Gm22760",93
"Gm22761",96
"Gm22762",137
"Gm22763",107
"Gm22764",92
"Gm22765",128
"Gm22766",99
"Gm22767",165
"Gm22768",153
"Gm22769",98
"Gm22770",67
"Gm22771",91
"Gm22772",121
"Gm22773",78
"Gm22774",109
"Gm22775",120
"Gm22776",94
"Gm22777",129
"Gm22778",128
"Gm22779",107
"Gm22780",132
"Gm22781",137
"Gm22782",132
"Gm22783",107
"Gm22784",132
"Gm22785",132
"Gm22786",122
"Gm22787",73
"Gm22788",61
"Gm22789",130
"Gm22790",129
"Gm22791",145
"Gm22792",133
"Gm22793",330
"Gm22794",306
"Gm22795",118
"Gm22796",106
"Gm22797",131
"Gm22798",107
"Gm22800",94
"Gm22801",84
"Gm22802",89
"Gm22803",283
"Gm22804",101
"Gm22805",107
"Gm22806",136
"Gm22807",129
"Gm22808",107
"Gm22809",156
"Gm22810",158
"Gm22811",154
"Gm22812",94
"Gm22813",124
"Gm22814",104
"Gm22815",62
"Gm22816",117
"Gm22817",356
"Gm22818",104
"Gm22819",303
"Gm22820",329
"Gm22821",107
"Gm22822",107
"Gm22823",107
"Gm22824",92
"Gm22825",101
"Gm22826",165
"Gm22827",107
"Gm22828",107
"Gm22829",106
"Gm22830",130
"Gm22831",109
"Gm22832",108
"Gm22833",132
"Gm22834",79
"Gm22836",61
"Gm22838",99
"Gm22839",304
"Gm22840",136
"Gm22841",62
"Gm22842",118
"Gm22843",134
"Gm22845",104
"Gm22846",270
"Gm22847",105
"Gm22849",307
"Gm22850",82
"Gm22851",94
"Gm22852",101
"Gm22853",131
"Gm22854",84
"Gm22857",134
"Gm22858",76
"Gm22859",122
"Gm22860",74
"Gm22862",121
"Gm22863",94
"Gm22864",130
"Gm22865",214
"Gm22866",177
"Gm22867",109
"Gm22868",164
"Gm2287",1139
"Gm22870",112
"Gm22871",54
"Gm22875",126
"Gm22876",298
"Gm22877",105
"Gm22879",74
"Gm2288",21041
"Gm22880",103
"Gm22881",134
"Gm22882",124
"Gm22883",106
"Gm22884",140
"Gm22885",107
"Gm22886",107
"Gm22887",107
"Gm22888",77
"Gm22889",58
"Gm22890",144
"Gm22891",164
"Gm22892",105
"Gm22893",116
"Gm22894",103
"Gm22895",308
"Gm22897",128
"Gm22899",131
"Gm22900",130
"Gm22901",84
"Gm22902",302
"Gm22903",102
"Gm22904",160
"Gm22906",250
"Gm22907",126
"Gm22908",110
"Gm22909",79
"Gm22910",132
"Gm22911",107
"Gm22912",79
"Gm22913",101
"Gm22914",77
"Gm22915",136
"Gm22916",119
"Gm22917",110
"Gm22918",110
"Gm22920",109
"Gm22923",110
"Gm22925",102
"Gm22926",68
"Gm22927",131
"Gm22929",107
"Gm22932",72
"Gm22933",74
"Gm22934",132
"Gm22935",104
"Gm22936",126
"Gm22937",131
"Gm22938",120
"Gm22939",131
"Gm22940",155
"Gm22941",94
"Gm22942",124
"Gm22943",76
"Gm22944",133
"Gm22945",157
"Gm22946",82
"Gm22947",91
"Gm22948",243
"Gm22949",105
"Gm22950",107
"Gm22951",107
"Gm22952",120
"Gm22953",101
"Gm22955",57
"Gm22956",80
"Gm22957",123
"Gm22958",184
"Gm22959",303
"Gm22960",104
"Gm22961",106
"Gm22962",73
"Gm22963",91
"Gm22965",101
"Gm22966",129
"Gm22967",239
"Gm22968",118
"Gm22969",107
"Gm22970",186
"Gm22971",97
"Gm22972",131
"Gm22973",191
"Gm22974",103
"Gm22975",107
"Gm22977",107
"Gm22978",160
"Gm22979",159
"Gm22980",70
"Gm22981",75
"Gm22982",319
"Gm22983",104
"Gm22984",122
"Gm22985",116
"Gm22986",130
"Gm22987",246
"Gm22988",144
"Gm22989",86
"Gm22990",89
"Gm22991",121
"Gm22992",121
"Gm22993",254
"Gm22994",82
"Gm22995",107
"Gm22996",79
"Gm22997",107
"Gm22999",88
"Gm23000",139
"Gm23002",107
"Gm23003",107
"Gm23005",136
"Gm23007",177
"Gm23008",80
"Gm23010",126
"Gm23011",407
"Gm23012",83
"Gm23013",106
"Gm23014",130
"Gm23015",128
"Gm23016",62
"Gm23017",72
"Gm23018",109
"Gm23020",253
"Gm23021",169
"Gm23022",180
"Gm23023",109
"Gm23024",292
"Gm23025",111
"Gm23026",106
"Gm23027",158
"Gm23028",265
"Gm23030",273
"Gm23031",119
"Gm23032",107
"Gm23033",134
"Gm23034",147
"Gm23035",106
"Gm23036",99
"Gm23037",324
"Gm23038",104
"Gm23039",161
"Gm23040",163
"Gm23041",106
"Gm23042",101
"Gm23043",109
"Gm23044",100
"Gm23045",96
"Gm23046",284
"Gm23047",94
"Gm23048",129
"Gm23049",102
"Gm23050",165
"Gm23052",108
"Gm23053",96
"Gm23054",162
"Gm23055",94
"Gm23056",111
"Gm23057",107
"Gm23058",107
"Gm23059",107
"Gm23060",109
"Gm23061",116
"Gm23062",110
"Gm23063",93
"Gm23064",101
"Gm23065",130
"Gm23066",71
"Gm23067",62
"Gm23068",293
"Gm23069",311
"Gm23071",115
"Gm23072",123
"Gm23075",70
"Gm23076",79
"Gm23077",116
"Gm23078",148
"Gm23079",117
"Gm2308",1004
"Gm23080",103
"Gm23081",297
"Gm23082",133
"Gm23083",116
"Gm23084",114
"Gm23085",293
"Gm23086",91
"Gm23087",76
"Gm23089",94
"Gm2309",50014
"Gm23090",78
"Gm23092",107
"Gm23093",102
"Gm23094",322
"Gm23095",107
"Gm23096",107
"Gm23097",105
"Gm23098",299
"Gm23099",139
"Gm2310",1271
"Gm23100",141
"Gm23101",137
"Gm23102",116
"Gm23103",107
"Gm23104",104
"Gm23105",134
"Gm23106",101
"Gm23108",124
"Gm23109",126
"Gm23111",105
"Gm23112",125
"Gm23113",99
"Gm23114",117
"Gm23115",108
"Gm23116",67
"Gm23117",108
"Gm23118",187
"Gm23119",140
"Gm23120",287
"Gm23121",173
"Gm23122",103
"Gm23123",144
"Gm23124",107
"Gm23125",106
"Gm23126",134
"Gm23127",130
"Gm23128",133
"Gm23129",132
"Gm23130",74
"Gm23131",132
"Gm23132",132
"Gm23133",135
"Gm23134",87
"Gm23136",99
"Gm23137",107
"Gm23138",103
"Gm23139",132
"Gm2314",586
"Gm23140",107
"Gm23141",94
"Gm23142",105
"Gm23143",116
"Gm23144",107
"Gm23145",79
"Gm23147",110
"Gm23148",107
"Gm23149",230
"Gm23151",107
"Gm23152",116
"Gm23153",313
"Gm23154",65
"Gm23156",86
"Gm23158",126
"Gm23159",77
"Gm2316",921
"Gm23162",121
"Gm23163",101
"Gm23164",111
"Gm23166",101
"Gm23167",103
"Gm23168",143
"Gm23169",112
"Gm23170",106
"Gm23171",264
"Gm23172",124
"Gm23173",160
"Gm23175",132
"Gm23176",130
"Gm23177",121
"Gm23178",95
"Gm23179",304
"Gm2318",21214
"Gm23180",125
"Gm23181",110
"Gm23182",135
"Gm23183",323
"Gm23184",131
"Gm23185",85
"Gm23186",107
"Gm23187",86
"Gm23189",102
"Gm23190",64
"Gm23191",107
"Gm23192",96
"Gm23193",82
"Gm23194",105
"Gm23195",129
"Gm23196",107
"Gm23197",112
"Gm23198",91
"Gm23199",107
"Gm232",6145
"Gm23200",132
"Gm23201",89
"Gm23202",129
"Gm23203",107
"Gm23205",103
"Gm23206",184
"Gm23207",102
"Gm23208",127
"Gm23209",110
"Gm23210",98
"Gm23211",308
"Gm23212",60
"Gm23213",313
"Gm23214",157
"Gm23215",121
"Gm23216",107
"Gm23217",107
"Gm23218",276
"Gm23219",87
"Gm23220",137
"Gm23221",93
"Gm23222",76
"Gm23223",127
"Gm23224",271
"Gm23225",114
"Gm23226",103
"Gm23228",270
"Gm23229",105
"Gm23230",133
"Gm23231",104
"Gm23232",105
"Gm23233",137
"Gm23234",134
"Gm23237",92
"Gm23238",164
"Gm23239",181
"Gm2324",1471
"Gm23240",121
"Gm23241",106
"Gm23242",107
"Gm23243",110
"Gm23244",92
"Gm23245",135
"Gm23246",67
"Gm23247",107
"Gm23248",108
"Gm23249",161
"Gm2325",581
"Gm23250",267
"Gm23251",110
"Gm23252",110
"Gm23253",104
"Gm23254",79
"Gm23255",110
"Gm23256",110
"Gm23257",132
"Gm23258",106
"Gm23259",303
"Gm23260",172
"Gm23261",136
"Gm23262",168
"Gm23263",76
"Gm23264",107
"Gm23265",94
"Gm23266",134
"Gm23267",132
"Gm23268",78
"Gm23269",107
"Gm23270",131
"Gm23271",124
"Gm23272",129
"Gm23273",135
"Gm23274",130
"Gm23275",104
"Gm23276",138
"Gm23277",136
"Gm23278",143
"Gm23279",97
"Gm2328",535
"Gm23280",139
"Gm23282",101
"Gm23283",110
"Gm23284",119
"Gm23286",79
"Gm23287",116
"Gm23288",121
"Gm23289",108
"Gm23291",78
"Gm23292",101
"Gm23293",104
"Gm23294",164
"Gm23296",107
"Gm23297",127
"Gm23298",107
"Gm23299",79
"Gm23300",125
"Gm23301",65
"Gm23302",100
"Gm23303",152
"Gm23304",121
"Gm23305",79
"Gm23306",105
"Gm23307",105
"Gm23308",107
"Gm23310",79
"Gm23311",134
"Gm23312",102
"Gm23313",94
"Gm23314",107
"Gm23315",109
"Gm23316",114
"Gm23317",129
"Gm23318",108
"Gm23319",131
"Gm23320",127
"Gm23321",126
"Gm23322",167
"Gm23323",133
"Gm23324",131
"Gm23325",129
"Gm23326",105
"Gm23327",78
"Gm23328",132
"Gm23329",108
"Gm23330",164
"Gm23331",108
"Gm23332",275
"Gm23334",124
"Gm23335",90
"Gm23336",123
"Gm23337",118
"Gm23338",95
"Gm23339",139
"Gm23340",123
"Gm23341",97
"Gm23342",115
"Gm23343",143
"Gm23344",68
"Gm23345",150
"Gm23346",136
"Gm23347",82
"Gm23349",98
"Gm23350",103
"Gm23351",125
"Gm23352",64
"Gm23353",72
"Gm23354",104
"Gm23355",107
"Gm23356",79
"Gm23358",110
"Gm23362",98
"Gm23363",79
"Gm23364",73
"Gm23365",125
"Gm23366",89
"Gm23368",96
"Gm23369",105
"Gm23370",130
"Gm23374",84
"Gm23375",83
"Gm23376",160
"Gm23377",138
"Gm23378",107
"Gm23379",107
"Gm23380",103
"Gm23381",94
"Gm23382",104
"Gm23384",103
"Gm23385",295
"Gm23386",144
"Gm23387",107
"Gm23388",57
"Gm23389",69
"Gm23390",106
"Gm23391",104
"Gm23392",113
"Gm23393",72
"Gm23394",91
"Gm23400",102
"Gm23402",107
"Gm23403",110
"Gm23404",97
"Gm23405",160
"Gm23406",122
"Gm23407",91
"Gm23408",265
"Gm23409",237
"Gm23410",107
"Gm23411",62
"Gm23412",107
"Gm23413",125
"Gm23415",83
"Gm23416",95
"Gm23417",83
"Gm23419",84
"Gm23421",104
"Gm23422",107
"Gm23423",106
"Gm23424",110
"Gm23426",318
"Gm23428",102
"Gm23429",149
"Gm2343",1042
"Gm23430",314
"Gm23431",107
"Gm23432",131
"Gm23434",100
"Gm23435",156
"Gm23437",127
"Gm23438",91
"Gm23439",132
"Gm23440",130
"Gm23441",127
"Gm23442",134
"Gm23443",128
"Gm23444",191
"Gm23445",107
"Gm23446",94
"Gm23447",163
"Gm23448",104
"Gm23449",79
"Gm2345",589
"Gm23450",91
"Gm23451",122
"Gm23452",107
"Gm23453",106
"Gm23454",133
"Gm23455",100
"Gm23456",137
"Gm23458",169
"Gm23459",131
"Gm23460",109
"Gm23461",107
"Gm23462",104
"Gm23463",99
"Gm23464",147
"Gm23465",262
"Gm23466",106
"Gm23467",159
"Gm23468",108
"Gm23469",104
"Gm23470",120
"Gm23471",79
"Gm23472",191
"Gm23473",116
"Gm23474",75
"Gm23475",62
"Gm23476",274
"Gm23477",128
"Gm23479",122
"Gm2348",300
"Gm23481",131
"Gm23482",122
"Gm23483",108
"Gm23484",131
"Gm23485",155
"Gm23490",80
"Gm23492",115
"Gm23493",88
"Gm23494",126
"Gm23496",248
"Gm23497",130
"Gm23498",87
"Gm23499",268
"Gm23500",98
"Gm23501",256
"Gm23502",145
"Gm23503",107
"Gm23504",95
"Gm23505",130
"Gm23506",107
"Gm23507",107
"Gm23508",72
"Gm23509",160
"Gm23510",163
"Gm23511",164
"Gm23512",107
"Gm23513",133
"Gm23514",130
"Gm23515",107
"Gm23516",107
"Gm23517",192
"Gm23518",153
"Gm23520",107
"Gm23521",110
"Gm23523",107
"Gm23527",130
"Gm23528",132
"Gm23529",132
"Gm23530",137
"Gm23531",68
"Gm23532",112
"Gm23533",245
"Gm23534",97
"Gm23535",106
"Gm23536",134
"Gm23537",330
"Gm23538",101
"Gm23539",224
"Gm23540",164
"Gm23542",96
"Gm23543",106
"Gm23545",104
"Gm23546",137
"Gm23547",271
"Gm23548",106
"Gm23550",121
"Gm23551",121
"Gm23552",74
"Gm23553",295
"Gm23554",110
"Gm23555",135
"Gm23556",92
"Gm23557",138
"Gm23558",80
"Gm23559",103
"Gm23560",79
"Gm23561",92
"Gm23562",62
"Gm23563",251
"Gm23564",67
"Gm23566",108
"Gm23567",107
"Gm23568",92
"Gm23569",120
"Gm23570",104
"Gm23571",127
"Gm23573",107
"Gm23575",79
"Gm23576",110
"Gm23577",110
"Gm23578",104
"Gm23579",103
"Gm23581",63
"Gm23582",139
"Gm23583",289
"Gm23584",129
"Gm23585",102
"Gm23586",123
"Gm23587",84
"Gm23588",99
"Gm23589",105
"Gm23590",104
"Gm23591",286
"Gm23592",117
"Gm23593",120
"Gm23594",134
"Gm23595",130
"Gm23596",132
"Gm23598",144
"Gm23599",251
"Gm23600",71
"Gm23601",131
"Gm23602",132
"Gm23604",137
"Gm23605",127
"Gm23606",121
"Gm23607",126
"Gm23608",128
"Gm23609",127
"Gm23610",107
"Gm23612",110
"Gm23613",87
"Gm23614",107
"Gm23615",65
"Gm23616",110
"Gm23617",95
"Gm23618",79
"Gm23619",94
"Gm23620",121
"Gm23622",107
"Gm23623",107
"Gm23624",321
"Gm23625",100
"Gm23626",133
"Gm23627",107
"Gm23628",173
"Gm23629",107
"Gm23630",104
"Gm23631",123
"Gm23632",125
"Gm23633",119
"Gm23634",91
"Gm23636",95
"Gm23637",94
"Gm23638",126
"Gm23639",132
"Gm23640",104
"Gm23641",101
"Gm23642",258
"Gm23643",64
"Gm23644",77
"Gm23645",108
"Gm23646",101
"Gm23647",109
"Gm23648",107
"Gm23649",107
"Gm23650",70
"Gm23651",120
"Gm23652",107
"Gm23653",97
"Gm23654",126
"Gm23655",105
"Gm23656",112
"Gm23657",294
"Gm23658",132
"Gm23659",110
"Gm2366",5170
"Gm23660",79
"Gm23661",87
"Gm23662",111
"Gm23663",80
"Gm23664",89
"Gm23665",62
"Gm23666",116
"Gm23667",120
"Gm23668",111
"Gm23669",128
"Gm2367",472
"Gm23670",119
"Gm23671",103
"Gm23672",107
"Gm23673",298
"Gm23674",131
"Gm23675",125
"Gm23676",105
"Gm23677",104
"Gm23678",107
"Gm23679",119
"Gm23680",164
"Gm23681",126
"Gm23682",79
"Gm23686",164
"Gm23687",79
"Gm23688",79
"Gm23689",110
"Gm23690",94
"Gm23691",107
"Gm23692",160
"Gm23694",110
"Gm23697",110
"Gm23698",128
"Gm23699",135
"Gm23700",102
"Gm23701",110
"Gm23702",130
"Gm23703",143
"Gm23704",340
"Gm23705",130
"Gm23706",82
"Gm23707",125
"Gm23708",123
"Gm23709",130
"Gm23711",83
"Gm23712",107
"Gm23713",70
"Gm23714",105
"Gm23715",106
"Gm23716",144
"Gm23718",307
"Gm23721",107
"Gm23722",130
"Gm23723",132
"Gm23725",107
"Gm23726",67
"Gm23727",164
"Gm23730",107
"Gm23731",107
"Gm23732",107
"Gm23733",106
"Gm23734",109
"Gm23735",134
"Gm23736",75
"Gm23737",159
"Gm23738",171
"Gm23739",108
"Gm23740",100
"Gm23741",171
"Gm23743",274
"Gm23744",149
"Gm23745",125
"Gm23746",125
"Gm23747",131
"Gm23748",131
"Gm23749",131
"Gm23750",132
"Gm23751",136
"Gm23752",115
"Gm23753",149
"Gm23754",63
"Gm23755",343
"Gm23756",114
"Gm23757",100
"Gm23758",90
"Gm23759",268
"Gm23760",116
"Gm23761",104
"Gm23762",106
"Gm23763",60
"Gm23764",48
"Gm23765",147
"Gm23766",80
"Gm23767",94
"Gm23768",131
"Gm23769",121
"Gm23770",108
"Gm23771",110
"Gm23772",102
"Gm23773",296
"Gm23774",131
"Gm23775",249
"Gm23776",325
"Gm23777",259
"Gm23779",64
"Gm23780",275
"Gm23781",308
"Gm23782",120
"Gm23783",102
"Gm23785",96
"Gm23786",121
"Gm23787",73
"Gm23788",106
"Gm23789",301
"Gm2379",4527
"Gm23790",107
"Gm23791",293
"Gm23792",93
"Gm23793",117
"Gm23794",104
"Gm23795",137
"Gm23796",160
"Gm23798",102
"Gm23799",120
"Gm23800",64
"Gm23801",67
"Gm23802",102
"Gm23803",132
"Gm23804",164
"Gm23805",107
"Gm23806",109
"Gm2381",50406
"Gm23810",74
"Gm23811",84
"Gm23812",84
"Gm23813",77
"Gm23814",102
"Gm23815",107
"Gm23816",132
"Gm23817",104
"Gm23819",109
"Gm23820",300
"Gm23821",106
"Gm23822",128
"Gm23823",124
"Gm23824",276
"Gm23826",119
"Gm23827",145
"Gm23829",270
"Gm2383",807
"Gm23830",102
"Gm23831",85
"Gm23833",252
"Gm23834",129
"Gm23835",132
"Gm23836",129
"Gm23837",286
"Gm23838",162
"Gm23839",109
"Gm23840",97
"Gm23841",114
"Gm23844",121
"Gm23845",152
"Gm23846",107
"Gm23847",110
"Gm23848",106
"Gm23849",191
"Gm23850",169
"Gm23851",103
"Gm23852",77
"Gm23853",104
"Gm23854",108
"Gm23855",135
"Gm23856",99
"Gm23857",111
"Gm23858",106
"Gm23859",64
"Gm23860",132
"Gm23862",94
"Gm23863",108
"Gm23864",107
"Gm23865",97
"Gm23867",274
"Gm23872",77
"Gm23873",70
"Gm23875",318
"Gm23876",67
"Gm23877",129
"Gm23879",126
"Gm23880",54
"Gm23881",66
"Gm23882",84
"Gm23883",290
"Gm23884",294
"Gm23885",294
"Gm23886",313
"Gm23887",172
"Gm23888",253
"Gm23889",104
"Gm2389",1489
"Gm23891",138
"Gm23892",130
"Gm23893",134
"Gm23894",313
"Gm23895",160
"Gm23896",130
"Gm23897",158
"Gm23898",103
"Gm23899",90
"Gm23900",108
"Gm23901",107
"Gm23902",134
"Gm23903",131
"Gm23904",124
"Gm23905",109
"Gm23906",128
"Gm23907",189
"Gm23908",132
"Gm23909",131
"Gm23910",132
"Gm23911",134
"Gm23912",87
"Gm23916",399
"Gm23917",98
"Gm23918",106
"Gm23921",107
"Gm23922",79
"Gm23923",133
"Gm23924",108
"Gm23925",133
"Gm23926",90
"Gm23927",216
"Gm23928",145
"Gm23931",109
"Gm23932",107
"Gm23933",79
"Gm23934",107
"Gm23935",57
"Gm23936",110
"Gm23939",133
"Gm23940",105
"Gm23941",107
"Gm23942",107
"Gm23943",121
"Gm23944",79
"Gm23945",92
"Gm23946",197
"Gm23947",107
"Gm23948",132
"Gm23949",127
"Gm23950",129
"Gm23951",132
"Gm23952",109
"Gm23953",94
"Gm23954",353
"Gm23955",100
"Gm23956",119
"Gm23957",90
"Gm23958",105
"Gm23959",324
"Gm2396",58349
"Gm23960",131
"Gm23961",97
"Gm23962",80
"Gm23963",77
"Gm23964",107
"Gm23965",142
"Gm23966",107
"Gm23967",78
"Gm23968",125
"Gm23969",74
"Gm23970",107
"Gm23971",191
"Gm23972",165
"Gm23973",321
"Gm23974",131
"Gm23975",106
"Gm23976",101
"Gm23977",74
"Gm23979",128
"Gm2398",883
"Gm23980",158
"Gm23981",106
"Gm23982",106
"Gm23983",114
"Gm23984",203
"Gm23985",124
"Gm23986",63
"Gm23987",129
"Gm23988",122
"Gm23989",66
"Gm2399",225
"Gm23990",117
"Gm23991",93
"Gm23992",67
"Gm23993",144
"Gm23994",88
"Gm23995",129
"Gm23996",131
"Gm23997",121
"Gm23999",104
"Gm24000",89
"Gm24001",85
"Gm24002",104
"Gm24003",100
"Gm24004",178
"Gm24005",296
"Gm24006",132
"Gm24008",138
"Gm24009",93
"Gm24010",282
"Gm24011",268
"Gm24013",99
"Gm24014",157
"Gm24015",232
"Gm24016",68
"Gm24017",109
"Gm24018",107
"Gm24019",107
"Gm24020",108
"Gm24021",79
"Gm24022",70
"Gm24025",76
"Gm24026",98
"Gm24027",79
"Gm24028",124
"Gm24029",143
"Gm24030",164
"Gm24031",131
"Gm24032",159
"Gm24035",107
"Gm24036",156
"Gm24037",180
"Gm24038",159
"Gm24039",132
"Gm2404",844
"Gm24040",79
"Gm24041",156
"Gm24042",103
"Gm24043",116
"Gm24044",156
"Gm24045",98
"Gm24046",165
"Gm24047",104
"Gm24048",106
"Gm24049",100
"Gm24050",290
"Gm24051",75
"Gm24053",105
"Gm24054",105
"Gm24056",146
"Gm24057",302
"Gm24059",312
"Gm24060",95
"Gm24061",120
"Gm24062",266
"Gm24063",105
"Gm24064",106
"Gm24065",264
"Gm24066",131
"Gm24067",85
"Gm24068",132
"Gm24069",127
"Gm24070",130
"Gm24071",132
"Gm24072",74
"Gm24073",106
"Gm24074",260
"Gm24075",72
"Gm24076",94
"Gm24077",136
"Gm24078",103
"Gm24079",132
"Gm24080",232
"Gm24081",125
"Gm24082",83
"Gm24083",120
"Gm24084",137
"Gm24085",116
"Gm24086",98
"Gm24088",79
"Gm24089",109
"Gm24091",83
"Gm24092",121
"Gm24095",133
"Gm24096",110
"Gm24097",107
"Gm24098",109
"Gm24099",107
"Gm24100",79
"Gm24103",77
"Gm24105",293
"Gm24106",127
"Gm24108",77
"Gm24109",103
"Gm24111",97
"Gm24112",83
"Gm24113",276
"Gm24115",110
"Gm24116",107
"Gm24117",133
"Gm24118",126
"Gm24119",246
"Gm24120",129
"Gm24121",106
"Gm24122",132
"Gm24123",83
"Gm24124",132
"Gm24125",137
"Gm24126",106
"Gm24127",130
"Gm24128",99
"Gm24129",97
"Gm24130",151
"Gm24131",107
"Gm24132",91
"Gm24133",75
"Gm24134",71
"Gm24135",101
"Gm24136",165
"Gm24137",79
"Gm24138",114
"Gm24139",288
"Gm24140",326
"Gm24141",115
"Gm24142",107
"Gm24143",145
"Gm24144",111
"Gm24145",163
"Gm24146",321
"Gm24147",144
"Gm24148",80
"Gm24149",107
"Gm2415",36381
"Gm24150",104
"Gm24151",141
"Gm24152",163
"Gm24153",94
"Gm24154",130
"Gm24155",110
"Gm24157",111
"Gm24158",71
"Gm24159",102
"Gm24160",126
"Gm24161",130
"Gm24162",102
"Gm24163",132
"Gm24164",104
"Gm24165",128
"Gm24166",135
"Gm24167",124
"Gm24168",107
"Gm24169",110
"Gm24170",133
"Gm24171",131
"Gm24172",117
"Gm24173",128
"Gm24174",111
"Gm24175",129
"Gm24176",121
"Gm24177",131
"Gm24178",96
"Gm24179",127
"Gm24180",110
"Gm24182",107
"Gm24183",93
"Gm24184",101
"Gm24185",105
"Gm24186",127
"Gm24187",57
"Gm24188",108
"Gm24189",94
"Gm24190",216
"Gm24191",122
"Gm24192",145
"Gm24193",121
"Gm24194",90
"Gm24195",137
"Gm24196",110
"Gm24197",109
"Gm24198",108
"Gm24199",136
"Gm2420",15865
"Gm24200",157
"Gm24201",125
"Gm24202",103
"Gm24203",114
"Gm24204",107
"Gm24205",107
"Gm24206",79
"Gm24207",108
"Gm24208",135
"Gm24210",133
"Gm24211",107
"Gm24212",132
"Gm24213",258
"Gm24216",117
"Gm24217",133
"Gm24218",105
"Gm24219",79
"Gm24220",79
"Gm24221",313
"Gm24222",93
"Gm24223",90
"Gm24224",258
"Gm24225",98
"Gm24226",97
"Gm24228",129
"Gm24229",118
"Gm2423",733
"Gm24230",129
"Gm24231",133
"Gm24232",132
"Gm24233",122
"Gm24234",107
"Gm24235",129
"Gm24236",134
"Gm24237",132
"Gm24238",98
"Gm24239",255
"Gm24240",135
"Gm24241",145
"Gm24242",107
"Gm24244",130
"Gm24245",57
"Gm24246",132
"Gm24248",322
"Gm24249",64
"Gm24250",135
"Gm24251",114
"Gm24252",132
"Gm24253",76
"Gm24254",104
"Gm24255",128
"Gm24256",84
"Gm24257",131
"Gm24258",133
"Gm24259",107
"Gm24260",107
"Gm24261",104
"Gm24262",144
"Gm24263",107
"Gm24264",94
"Gm24265",141
"Gm24267",107
"Gm24268",110
"Gm24269",77
"Gm2427",13515
"Gm24270",57
"Gm24271",111
"Gm24272",98
"Gm24273",164
"Gm24274",124
"Gm24275",146
"Gm24276",110
"Gm24277",104
"Gm24278",127
"Gm24279",131
"Gm24280",134
"Gm24281",136
"Gm24282",66
"Gm24283",107
"Gm24284",142
"Gm24285",100
"Gm24286",128
"Gm24288",144
"Gm24289",135
"Gm2429",586
"Gm24290",96
"Gm24291",162
"Gm24292",107
"Gm24294",277
"Gm24295",131
"Gm24296",106
"Gm24297",68
"Gm24298",60
"Gm24299",71
"Gm24300",109
"Gm24302",101
"Gm24303",126
"Gm24304",107
"Gm24305",164
"Gm24306",79
"Gm24307",101
"Gm24308",114
"Gm2431",708
"Gm24310",79
"Gm24311",104
"Gm24312",119
"Gm24313",133
"Gm24314",123
"Gm24315",127
"Gm24316",107
"Gm24317",107
"Gm24318",131
"Gm24319",107
"Gm24321",80
"Gm24322",70
"Gm24323",77
