"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA"
"PURB",6.25504300424682,7.57981409870126,5.70917097400553,8.07339788497894,6.70991262873709,8.07136836780097,6.12893981928572,7.46872716941841,5.68929084216966,7.73086700594123,5.74305844097944,7.76667294953599
"PURG",1.64103255665196,2.334884559707,1.21603207848757,2.57565258074866,2.43754799723408,2.55075780035544,1.07834272530563,2.87972252323526,1.49618802292866,2.56194153349202,1.67677120791278,2.53470729020048
"PURPL",4.25199332193579,3.848400136451,3.69897846565584,4.28420780947043,4.36450371164166,3.91379675480848,3.44346101752668,4.13433117194956,3.9110550810996,4.17569345179824,3.67191436844843,3.95227133474673
"PUS1",2.21793595825578,5.46128514740598,2.98895187210199,5.15970792057883,2.57144665984408,5.02652285323267,2.70809436996538,5.92672765377776,2.6550272186544,5.61288192766729,2.80820814651714,5.33590283185816
"PUS10",0.829249385414944,1.10447129363652,0.645245440606938,1.10704376551234,0.598094202594223,0.94878514078261,0.418914105680162,1.54380486722766,0.864830967942735,1.05256547865874,0.580451185382806,1.11997191381446
"PUS7",2.18294534079268,4.09342048851361,2.50532181371337,3.90065643336662,2.40018210093708,3.83458656668324,1.99503923687662,4.37259858163385,2.64034084653661,4.39905196694039,2.66671367677419,4.05219033563314
"PUS7L",2.07668727945193,3.27185751350379,2.05698015677198,3.28917811388575,2.13200267325007,3.07762130841557,1.68420199409087,3.41877874397606,1.91122319942617,3.38196758852839,1.60150378024986,2.86615231502662
"PUSL1",1.33680264882782,4.60810181680857,1.35638084686169,4.57482646520119,1.57652731830193,4.66108737675178,1.85200830326009,4.54134399375234,1.92244109467911,5.31378335060457,1.48230837119837,4.89883990724028
"PVT1",1.1904284090712,0.911009875844848,1.19760892278532,1.18758542780042,1.49043313941937,0.942783982633721,1.09988472327598,1.61340682881917,1.00104626937485,1.23167950236681,1.13810255326506,1.11496900101656
"PWP1",2.73189219174291,4.84458257640693,2.91132940057246,4.76169408980846,3.11444448925194,4.681058773899,2.49121529221966,5.27038959605526,3.00121653654073,5.15663855859165,2.59999894894631,5.01199917600985
"PWP2",0.0218831287701583,1.18303334113137,0.0194109840486409,1.19465203577706,0.0698989928666217,1.42028548689525,0.0459559525369837,1.28795875260462,0.024750036395835,1.42786453921324,0.0369670596071634,1.25652263416745
"PWWP2A",1.73091054307514,2.47120000764066,1.46358019623793,2.20075051894481,1.85855286059037,2.03216363828002,1.24827461409647,2.82751234619018,2.04546377861026,2.84534320587707,1.63490347028775,2.06292013136119
"PWWP2B",0.45472922734176,2.51731628261493,0.508133788495932,2.85728845773652,0.462829207368192,2.6492910129166,0.72586603975586,3.01375690008052,0.730480820000241,2.74196564043642,0.545404663308009,3.33688169912172
"PXDC1",0.696660604254587,3.27339847591649,1.07059541933731,4.10832980046252,1.67156852461894,3.6595828667379,1.01818521505949,3.5194158709502,0.936292988670046,3.78892973355577,0.831930594719344,3.96349015480248
"PXDN",4.07817715245609,5.03253600877815,3.75359428723693,6.02954413921712,4.57597137445729,5.92008446006955,4.27575158551866,5.00907217671082,3.69024064320565,5.39983753805452,3.7742318535011,5.320348413116
"PXK",2.45210820978799,2.35919976027598,1.55246226486103,3.57755811511525,2.9761153090826,3.57691791795501,2.25626690689896,2.14786975796262,1.62261410893268,2.59220521989995,1.67261187857889,3.0287163579589
"PXMP4",1.61259339491335,3.17626136561043,1.63241025577466,3.57173645437847,1.93447152157189,3.59877876658866,1.68848254443398,3.9043991846588,1.73550075041909,3.56089384341711,1.65691068023415,3.77846980997169
"PXN",1.67101449056038,3.32490643484826,1.82784892732832,4.4070879420133,2.72315815900255,4.05718909646719,2.08960608150252,3.19655303903168,1.56072827295599,3.55231964801907,1.95055242994189,3.53568629579508
"PXN-AS1",0.167720366033694,1.68845219358436,0.987938917241203,1.62489423668013,0.623474708541033,1.54380149232383,0.134752189554314,1.96624525514087,0.355179432159124,1.62798487119876,0.450349935086126,1.8538388157355
"PYCR1",1.99482152378139,7.03458265238478,2.2653786882163,7.13166135455256,2.86625005839069,7.24612022582394,2.703366032476,6.79639795960676,2.24828650251721,7.40024869979239,2.78977788291012,6.9424179343722
"PYCR3",1.16740495410282,4.34558119302074,1.46830598544014,4.07140926595714,1.27296173581084,4.35586061623723,1.12926918638969,4.89346575885956,0.709137698003679,4.48991150954837,1.01632538987159,4.52072609671521
"PYGB",2.07868115592333,4.69132603368565,2.11885318183479,5.86221976348458,3.20867495857593,5.50618258876965,2.52244053980276,4.48698808365794,1.76569990032376,5.02403031717588,2.50080029997904,4.96096409475361
"PYGL",1.729788586347,3.74640289752346,1.56566380941801,3.94446730595793,1.88380568035053,3.70091619716795,1.58664136622552,3.93471572193379,1.62304850785142,4.12283370188745,1.64076044904777,3.8880534747851
"PYGO1",2.90682189968803,3.55450456978871,2.6317936154987,3.33378157158451,3.11243809500258,3.34169916808264,2.79169663227536,3.50496793014586,2.65582707403294,3.69390945934629,2.63581889777645,3.23816586666557
"PYGO2",4.79111302239304,6.46413573786989,4.77613022001947,6.90796784015305,5.16512713286121,6.78881129078647,4.98606529953879,6.85628368216639,4.65295423929366,6.78580161315946,4.42184335915845,7.01740351632995
"PYM1",1.31389002328939,2.53702080804549,1.00429843175481,2.78023479082481,1.41399851316496,2.78519448093288,1.30711575406463,2.86593842717349,0.88585867276277,2.74055708278315,1.0285281811091,3.18495249797204
"PYROXD1",0.541947484995499,1.60184296258265,0.951018606280665,1.54035056329442,0.970169990208169,1.61767983619506,0.590495407129166,1.51671116482753,0.765987656121206,1.78858339247238,0.827219110053344,0.87171660396569
"PYROXD2",0.547881836361259,2.02156188707953,1.06705135567557,1.30987801878125,0.937533408156952,1.04692123501054,0.287008842333613,2.72201381571782,0.877165525628233,2.32749004107236,0.781638362731794,1.59644825800621
"PYURF",3.1703798651465,7.13366863238447,2.03165608544406,7.23674048519822,2.5309492125297,7.18455512015056,2.63079859239062,7.31488892845771,2.54161986674199,7.1438422920707,1.86011733526131,7.5494565146916
"QARS",4.99576657130314,7.11136282415457,4.38068650250745,7.69327057440306,4.79989053647731,7.62181253364364,4.82304824749553,7.6674341791713,5.12565537539002,7.39554005819831,4.18964592612951,8.10362248494802
"QDPR",0.988135393929161,3.20699848118851,1.00181187581685,3.2924849370012,1.31492833802176,3.462638246009,0.909082940363993,3.58103302752,1.16405262388001,3.35257182967768,0.811997213700717,3.42968079294808
"QKI",3.48209102212049,3.54745737941878,2.62092742738237,3.88317726597253,3.48124380656362,3.69835168949019,2.94611462586442,3.90408960183494,2.86675835438041,3.99969352645216,2.49928478598996,3.74291094037403
"QPCTL",1.05585638857633,4.35390712865381,1.49983685897501,4.4456310047084,1.66200438187465,4.14390416799454,1.52692165687546,4.73062149317889,1.82815415787604,4.7256776297284,1.9605439780359,4.66122265438854
"QPRT",1.06631376579704,2.85259976843565,1.11560631834331,1.59860884350773,0.834312498370716,1.68342729024985,0.754658374447053,3.70446833609514,1.42197326516662,2.89269757458243,0.723167852896323,2.30745334191201
"QRFP",1.51870439278083,0.966608543641889,0,0.545312067102533,0.489458253771349,0.981318290156371,0.460707301461738,1.36794907086723,0.264386770621895,0,0.0707747669400245,0.499813503963261
"QRICH1",2.59400541753411,3.68659805574938,2.5435373647291,4.31683786590822,3.17489399002463,4.26684122622333,2.57181173225432,3.96095101250348,2.4513738555229,3.97553832171322,2.51001968398015,4.30578497443003
"QRICH2",0.460957882593314,1.38829137810272,0.599088810860504,1.96378661975426,1.110946619885,1.5298631409079,0.761054312782404,1.46868507596404,0.314455713001115,1.33802696994964,0.618976193538872,1.2471356322817
"QRSL1",1.97919488034319,2.74712540979079,1.85786664898056,2.8637849056292,2.21034238217932,2.81933233164474,1.65092446979293,3.2582171847947,2.07899717309743,2.93644770295311,1.859583462922,3.26865724954701
"QSER1",3.12066125264384,3.00186577895556,2.86318416921663,3.1565708721582,3.48546557785611,2.89939131814584,3.03037882591892,3.19002084052754,3.01659987566281,3.13742023722644,2.84483503553342,3.07747626094793
"QSOX1",2.73463351541918,5.16776989655785,2.43143191215622,5.49748212092563,2.9533790656017,5.34593958544283,2.49493155781185,5.53834456222673,2.62479824671452,5.55356678117341,2.27256332802169,5.7256489949189
"QSOX2",2.38510530893827,4.70358673495484,2.41721919602427,4.95096574612367,2.48983429743262,4.96860113274006,2.13295267293192,4.875316953508,2.41184343889294,5.1355763561343,2.20147137282466,4.64834320343456
"QTRT1",1.70058646656886,6.00639659450044,2.57507985489844,5.48548633215453,1.92796258577614,5.74610969865234,1.77188232295022,5.95633329397506,2.20631686861066,6.09096974429275,2.26431160355602,5.66016467244123
"QTRT2",1.54759798926215,2.46296073427163,1.54600730433703,2.4055607911336,1.82802787900305,2.34473147666903,1.36346821932212,2.57988764127263,1.55442709948628,2.6953561299802,1.41783752942561,2.34498229765749
"R3HCC1",0.798934307543903,2.83326069722112,0.555920716344378,2.90408782371084,0.824374796110961,2.81713912709477,0.198876836765118,3.29210016056864,0.814391615832438,2.58386667635915,0.37000321581205,3.24059588792622
"R3HCC1L",0.929043531722971,1.33943863195666,0.77170378141912,1.6067536940342,1.34372988140267,1.43350162112557,0.924190305906317,1.85478102427137,0.849821782378859,1.45682031767858,0.737518158778208,1.66876525041881
"R3HDM1",2.22230645800618,2.38287646773107,1.79893481967012,2.4850788680493,2.05960640400918,2.44736240584749,1.90959773093917,2.93693492746843,2.31311483899246,2.75342956304728,1.86756772250589,2.72021381941546
"R3HDM2",0.958717288441021,1.35277584111979,0.875339692669115,1.52934630988139,1.30968844363637,1.38355722029328,0.741488156060997,1.52972581082423,0.853619365044617,1.64141580967308,0.855470253593341,1.20058622379407
"R3HDM4",1.41009468625628,4.57523217077816,1.64442303320356,5.07720883587291,2.07106613656241,5.0124652247284,1.6113289555676,4.90183276034052,1.88416652397364,5.03181808362376,1.7790895154126,5.05335654875153
"RAB10",2.59840896248219,3.8275794873148,2.37570893696531,4.07767213036852,2.74695990745108,3.84777792685683,2.27903854739254,4.04131555861114,2.48857593868428,4.08277699266008,2.22593241237663,4.3283835168428
"RAB11A",1.19228599281635,2.93265615943506,1.03236073403337,2.95630061947983,1.39488492421957,3.00808147260046,1.01976264372795,3.17216476000541,1.25260417041829,3.16239818088013,0.97390201555091,3.30612392916235
"RAB11B",2.5360792888133,5.8346846213912,3.26608408279486,6.14760399060881,3.39714724184366,6.35134467022467,3.17396630201408,6.07825060146917,3.05198261824897,6.02145096728764,2.89440033740992,6.5388658281295
"RAB11B-AS1",0.888007857174104,1.39290870077615,0.920482706513271,1.971080677642,1.57416942877516,1.05252965196576,1.33167663047595,1.80056361611559,0.973072981463338,1.14432641720483,0.603610379465439,1.10281121714583
"RAB11FIP1",0.652694501279942,0.981146466115356,0.694166574133623,1.30367145529006,1.22737869682007,1.22397222064249,0.925392486983272,1.57190003736644,1.05857241991339,1.23746257718253,0.561346177173567,1.16724951333494
"RAB11FIP2",1.98574679282182,3.07429688857592,1.21396296592228,2.89445312687457,1.82750639805705,2.8900723323718,1.41656993678397,2.8132312395321,1.87484813585847,3.24595743108954,1.06065411915921,2.81110075226389
"RAB11FIP3",0.945677194364402,3.16038824965917,1.05193591714272,3.69962916348436,1.52134095284203,3.42417809334751,1.1078809258261,3.67519207450004,1.04645149317875,3.57246571588453,1.13554357174176,3.57628051087926
"RAB11FIP4",0.377309033374614,1.39810859637551,0.316205326045104,1.44579057201947,0.526213203887634,1.25906996514095,0.399608213399469,2.02751905890519,0.408314452645648,1.61104818257332,0.39134850598239,1.40340787815874
"RAB11FIP5",0.395583302639418,1.35491551133543,0.351302398327528,1.86898161694918,0.813220776002738,1.51109495209251,0.693368032008008,1.61791752231991,0.440591315194515,1.31893086875836,0.590692474904456,1.45743399240929
"RAB12",2.44682548377267,3.48732255091599,1.95842676662438,3.90578349917457,2.82325217939886,3.62314451570809,1.84641282249302,3.43763994189051,1.82974673918762,3.64323420457103,2.00375014057119,3.72135080839618
"RAB13",5.84604935917644,8.04003362641998,5.50338352665541,8.8989208499418,6.15348178703653,8.83891293528616,6.13058605264917,8.52308266535942,5.54212699358402,8.44032855248241,4.99177450326919,9.14182723562169
"RAB14",2.52198898583832,4.13442914195179,1.85220301056791,4.67581609774068,2.66777646630061,4.44268904765917,2.23676081286023,4.31610798042431,1.72376993502055,4.52301874814308,1.90323420511496,4.64167166354177
"RAB18",2.29410564964443,3.94843742400876,1.72426657588763,4.21485072715482,2.52950006830015,4.12405929559004,1.89621753934784,4.07775023913145,1.72830967420995,4.21135053046083,1.57895445133741,4.15452240235797
"RAB1A",3.6152919268643,4.57314102613759,3.08495878322878,4.9825663547044,3.83118667327091,5.00542060931759,2.94194090364676,4.95030192308207,3.47399408679955,5.00541814760433,3.12909412911346,5.19781949157771
"RAB1B",0.724278800635804,1.36988456313524,0.239517547815733,1.77894189536559,0.338851006060889,1.22714520909454,0.380812867637547,1.73174652448473,0.635687956568621,1.52767933892418,0.569939258117066,1.68821739845539
"RAB20",0.261005716897812,0.417652873171695,0.0706873295667953,1.13146376748776,0.0521486992263658,0.870768931555719,0.0840592736126138,1.5357520938756,0.0455464993566162,0.766366306254635,0.0455457981083883,1.03084593615813
"RAB21",2.70046239770146,3.75081755950705,2.52441829634823,4.06912102633669,2.98192606811371,4.0119603662587,2.37311225762832,4.01664345484093,2.6653519411796,4.04050904116023,2.42360878767037,4.12208169906025
"RAB22A",3.27857247896356,3.17233947598742,2.79947359939664,3.51565920541057,3.58554199255537,3.41358148959876,3.22963013488126,3.19628416242461,3.08769914189792,3.45347152319878,2.58287280694706,3.46615437055132
"RAB23",1.66960449096562,1.9250850635127,1.46420528321967,2.17371630789524,2.09440354779241,2.21933140131968,1.72668762122761,1.83590186489057,1.55145528881176,2.08482223407756,1.47453957641555,1.96555405726414
"RAB24",0.193291532062685,1.16788927562968,0.465912940613116,0.361938430815263,0.55156559477238,2.05138870734801,0,0.594907134905043,0,0.828025759055542,0.11257421073273,0.553643716298261
"RAB25",0.664945057919986,0.432367702666831,0.535782320186946,1.05058597366304,1.43238281411825,1.12259039999321,0.114584298146753,1.2141711637988,0.844345791325974,0.757688188421579,0.549920944637696,0.773641292339306
"RAB26",1.32362842182597,1.22774316185286,2.24173110502567,1.30936460840345,1.77903833211573,0.336007874923206,1.65130602392832,1.61308425657831,1.16187886663704,0.373540621750581,1.66949648998804,1.30146195076636
"RAB27A",0.50080145297627,1.23622959847097,0.548473451747452,1.33956499886574,0.815374358967121,1.28924836407891,0.665304993462443,1.57849261596352,0.357484347919457,1.17802793561455,0.389192323978229,1.15102255319899
"RAB28",0.837260161494995,1.33912230105957,0.80719342704939,1.56107188789309,1.17829716506339,1.39097142323769,0.723035028526105,1.87856577270744,0.761860849618139,1.45925011733003,0.744592782330302,1.52419252223953
"RAB28P5",0,2.62412187292155,0,1.96371855881216,1.06568040756609,2.27657278090078,0,1.99827541776332,0,2.10731221556132,2.16757759101485,2.69834787258808
"RAB29",4.14625329687126,6.08745355017247,3.98248630492738,5.9491641749614,4.48471953321849,5.90328812003534,3.69475157705148,6.19717135456173,3.96865497282525,6.18401429264863,3.88199303402603,6.03460796001367
"RAB2A",1.98115116525218,3.0970077462955,1.54680979199213,3.39679579358912,2.27805522963612,3.24668640756194,1.78577660771808,3.32153125425948,1.58210331720052,3.23926633526049,1.5764802908058,3.54172231321318
"RAB2B",3.4841006401404,3.8249934173882,2.56143793913001,4.58697771680046,3.45619441884816,4.64706693161963,3.04948258621924,3.89152297730159,2.2419170653659,4.1974545712465,2.53053814230475,4.3448787834505
"RAB31",0.661611122527172,1.7777965121362,0.368909671015595,2.39046612216451,1.16148747802489,2.27034620129255,0.681292126514168,1.93594477563248,0.470510026304893,1.95563233575604,0.593371743159865,2.1504709030274
"RAB33A",1.64457895357449,5.26001974906258,1.91298311700978,4.40919385119781,1.24093157668966,4.00405766603382,1.05797434242583,5.93124677032841,2.58561919794733,5.6457294192388,2.11953032920889,5.05347980816791
"RAB33B",1.53884921825068,1.42116913857132,0.925863994951558,2.0379743314529,1.55983997429674,1.93076498535396,0.565246653582008,1.88628739003265,0.900342517902129,1.95583944689205,0.815898379240228,1.67751696652462
"RAB35",1.47314725745607,4.64894216905426,1.23732540885286,4.74484240036892,1.71194761559778,4.54719108101404,1.34239552044466,4.76973458618881,1.32932310149008,4.84224575255939,1.42162211839142,4.72374123975923
"RAB36",2.55934866504826,3.56739516791994,2.50537806163066,3.64630534562772,2.92994704789676,3.83331895037231,2.23854769747134,3.71958206336668,2.63580080176777,4.00359070795247,2.25730058153303,3.59511822984711
"RAB39A",0.393058911404875,0.622341350351602,0.965651358199819,1.1375603808107,0.937717564434766,0.228665230840319,0.817787970642379,1.30689906373119,0.637352742038836,1.18763575136789,0.797966274374047,0.369552526785393
"RAB39B",3.19646668264133,4.57927023200124,2.59607264123378,4.19707680203794,3.24508580462661,4.60999267093384,2.8982930800752,3.51626675342225,2.93389355202878,4.78538418173092,3.16614118836531,3.02819896528434
"RAB3A",1.35196808552246,1.96169523840274,0.657220194766557,2.39600897955789,1.11854019157694,2.673313934684,1.54059881030956,3.66426865741676,1.75765397851447,2.30429152658116,1.05472239425901,3.83153150138177
"RAB3B",3.02490170083002,3.31355936992532,2.99497184125782,3.53955066523317,3.43980592502753,3.43757557519513,2.77130049781911,4.09201307283147,3.35626758976394,3.79972012671629,2.8535736188553,3.80168573026601
"RAB3GAP1",0.809902367053984,1.52248591004359,0.562783978745457,1.81869468256406,1.31980832129909,1.78809461637415,0.752992404753813,1.75881168351585,0.603649689719736,1.58425784058494,0.740782926545454,1.53902431678027
"RAB3GAP2",2.53232299528365,3.21109959618145,2.39408983478536,3.53041644319709,3.17502336900745,3.38230779134584,2.31970814381159,3.17084666567814,2.39284897302329,3.50095186769547,2.5024325371005,3.27729008635064
"RAB3IL1",0.449592638060588,2.7417793694582,0.53692547490827,3.15359257916164,1.43512544590846,3.0660215448483,1.41497422221669,2.84363539717667,0.826962230314311,3.11937720816592,1.19338720074665,3.20909550180701
"RAB3IP",1.01404848546519,1.11048515733333,0.823425308793292,1.18377528935199,1.06469060824774,0.88673861947968,0.635537472888476,1.85787996906297,1.14599475668713,1.30305083444321,0.789736607429967,1.1136556522981
"RAB40A",1.38635450081467,1.09296446758168,1.03498990711841,1.45459233315446,1.03463336582218,1.14607280150474,0.963140440232088,1.09667059327432,0.630628725578379,1.34147001412317,0.427801891304032,0.802427507628002
"RAB40B",0.894974656345085,2.7736083932793,0.858848206290767,2.88435481654556,0.930063228083152,2.84370899119038,0.966694746344033,3.52442901692652,1.31777158121578,3.12513954787959,0.952596139460737,3.26313190297063
"RAB40C",0.799923388914797,2.70486690381385,0.563998251170089,3.39303017846249,1.1299892907985,3.37599854547009,0.889422233265113,3.25284459158356,0.845987947330102,3.17789007575509,0.724637959276645,3.51960513651343
"RAB41",2.04862976100341,2.53966457273121,1.47478165848019,2.48343950227482,0.793816609226133,1.50342585508751,2.56468285344754,3.1281239436386,1.2754028828722,2.96078484466362,1.67897099652487,1.92886502361811
"RAB43P1",0,1.82262289275758,1.06964555035084,2.44335946039777,0.488249673503503,2.60881474129763,0,2.92998325037462,0,0.686639591441984,0,1.95968858235194
"RAB4A",1.86048073493364,3.51349240942761,1.56125132775034,3.96650317385934,1.93075901550771,3.82187848239527,1.30172701995129,4.10715902479064,1.88986424294177,3.75565453609905,1.35317695324319,4.38525358686187
"RAB5A",2.21186415852108,2.42462969376076,1.91756205909812,3.31173170140837,2.61752193289869,2.91709472848636,2.25258991083566,2.41198320323571,1.97051475344237,2.55501732095585,1.81010554621912,3.02097025442199
"RAB5B",5.11052457368192,5.67233519670988,4.74239084935166,6.21704406376846,5.37911887821287,5.97647820417323,5.04547252044472,6.02097638435664,4.92309627171571,6.13190053141511,4.27663848732951,6.31802940407326
"RAB5CP2",0,0,0.592689356626897,2.21676730602578,0,0,0,0,0,0,0.721582854265809,1.64967094230265
"RAB6A",3.07503472660537,3.1547540183174,2.41419612728895,3.54609193454252,3.03214725797554,3.31741987082358,2.70525344199225,3.53031805413205,2.61365468819186,3.36526582949948,2.19624782053708,3.73753429044364
"RAB6B",0.249392156639978,1.05759502312168,0.130828664279149,1.3539272040523,0.610502692722598,1.30359641221932,0.262810817402682,1.60240302702024,0.179898333095787,0.952456870397893,0.0691233109821312,1.11427648467966
"RAB7A",4.52241800478934,4.7277796267091,3.90126270127983,5.18120059022791,4.63819392949307,4.99990996295267,4.4719306469032,4.97398387103351,4.04044698449717,5.21585278188039,3.80736631388692,5.28609486297222
"RAB7B",0.285275987638746,0.462047030762109,0.354513034297035,0.671298032335688,0.257369326983776,0.535708624149724,1.05015311742797,1.61704788841203,0.043962875023777,0.852883480220847,0.0760764525611043,0.782209831752625
"RAB8A",0.368220331599597,1.98187454496965,0.860781239379309,2.26999277163071,0.935784487492098,2.13371871934215,0.823493934231629,2.3510409561602,0.936883495964408,2.03171908589033,0.950588970971706,2.34080107666264
"RAB8B",1.58063342482855,2.0513882951334,1.18709445166444,2.68998971097864,1.76767408544141,2.5474018859157,1.29659889228247,2.53601504284644,1.10841285831521,2.40100697367716,1.23026649620327,2.74246933082353
"RAB9A",1.93276785923249,3.24403695010204,1.56931570424638,3.07354211795534,1.87722957914057,3.10858711626449,0.873285762072414,3.7487596587874,1.6624240686854,3.66040068293678,1.74794118040395,3.63864535530875
"RAB9B",2.49677663646537,4.47698458024458,2.83620333258264,3.64327750114057,2.76944100799348,3.46682363199703,2.34993230026178,4.144528148512,2.63602735116157,4.86488304449212,3.07156602988534,3.30234556900117
"RABAC1",1.3116230744608,4.28599981996306,0.563338263144064,4.62905508983089,2.37895397801922,4.96514684878439,0.892247822148259,4.69283357471396,1.24668724428064,4.10116429295602,1.04812483163134,5.15408394598263
"RABEP1",0.988334057136353,1.6837625862113,0.997841380563948,1.65106711511839,1.17191520145502,1.59580552741719,1.08421639740195,2.07797947225353,0.989969050878611,2.15261061859961,0.957699477315865,1.62185845009711
"RABEP2",0.170065963938676,3.0675511795203,0.64568765800021,3.07068187526495,0.689965655435506,2.85237806570416,0.325277593431666,3.55951677983973,0.587061448618901,3.57387876397845,0.374238373211174,3.30527221400755
"RABEPK",0.935416548941378,3.77845782510956,1.22537031452836,3.58092693164216,1.23562229148149,3.5172508359774,0.923827078369144,4.07282544195148,1.19614311197437,4.24511105639724,1.08343611991912,3.91704470865984
"RABGAP1",2.02969894541388,2.1767090077734,1.65106461862641,2.74304306099743,2.37678673842756,2.57720939475549,1.61361104816679,2.55427259329064,1.54744057318063,2.46369627964428,1.51916220129922,2.74276599810417
"RABGGTA",1.95792393848827,4.43108414744967,1.69769174157306,4.6333738903189,3.06067776919158,4.68831290911537,2.31904109452017,4.61529242213503,2.24270949447441,4.5467837116959,1.99984326808284,4.5190261536264
"RABGGTB",4.44084574805876,5.99629425229184,4.47036573806609,5.87786345227172,4.73097107124686,5.85656533661907,4.30136095750627,6.14574930637695,4.54467794418795,6.17981935107985,4.32943208493213,5.89199920276819
"RABIF",3.42730261885092,4.18042689358297,2.84796328759003,4.12898033917844,3.48636782349308,4.1137809388863,3.24348773904162,4.18569448782585,2.58389507570601,4.52630330439819,2.72349076174651,4.38994250417353
"RABL2A",1.44174646411748,2.54481256619234,1.57611617699295,2.83696972574039,2.34030932804765,2.61588059288222,2.07196813904698,2.90155118545653,1.58229001499005,3.16894084418918,2.03347684436932,2.21162754120536
"RABL3",1.60531326017366,2.18411439247553,1.51993308865084,2.36249382814187,1.57319684881711,2.1047892793812,1.03599595310344,2.364926001721,1.26435457664219,2.35480966235841,1.2753219781804,2.44203040946668
"RABL6",1.63130752000292,5.24391416970738,1.85156268305623,5.32381960880591,1.9356869477103,5.37329159098807,1.94466185162756,5.54322779175769,1.89177166060443,5.39448856556203,1.61845178382576,5.77283780314857
"RAC1",5.3179643965368,7.51437427687241,5.10439642441786,7.56796862780037,5.43645806700714,7.61843957455586,5.01557442274005,7.68822275486714,5.26951251914933,7.7191554092042,4.9791378546832,7.98014583542974
"RAC1P2",2.25823537357047,7.86301711964351,3.46741968365726,7.8769198665804,3.97719941660051,7.99721024987601,3.1721039797046,8.27474793627485,3.9335962664418,7.96013502275751,3.96689439336069,8.68639073985283
"RAC1P4",0,0.403411989881464,0.640573365874381,0.809515399486992,0,0,1.22379357081842,0,0,0.696044955892135,0,1.74491537305305
"RAC2",0,0.553166085483042,0,0.295258354816871,0.0525383562037688,0.198939613352585,0,1.07486945238101,0.0307533304985499,1.0074511748838,0.0154583677016711,0.0503027340107754
"RAC3",0.510397061142212,7.73489472180913,0.460658274853369,7.87310819269719,0.451680874947091,8.02069910547492,0.535481907439138,8.09659713415955,0.714313607290723,8.07764685606517,0.111146925736591,8.63757408300678
"RACGAP1",2.47005508525475,3.95978040930955,2.55631788925763,4.11074120826062,2.31227756078917,4.07340868862338,2.41875158953815,3.6929060354301,2.32425765619602,3.87263642786182,2.68505375333842,4.34057713657547
"RACK1",5.48756385568984,9.97983780714264,5.67036958368925,9.67080901648256,5.33760024444648,9.66287232289287,5.11813045652453,10.5813897333252,6.10368706014689,10.5091310746595,5.37240525049555,10.1095449888289
"RAD1",2.94563032634772,4.40482800153082,3.00472350854951,4.64148289305678,3.21652322063387,4.33265341383123,2.73597614174632,4.10917305339737,2.61358543547263,4.59303842041188,2.93946200737346,4.51487498702166
"RAD17",1.85431742197105,3.01448597768891,1.46284172161701,3.30631883306441,1.84003237964327,3.45365711174309,1.44611914963175,3.22940615113749,1.38289126416928,3.15135493490009,1.24591790108113,3.47323366954694
"RAD18",1.29164477603232,1.55275531465738,0.998688805860509,1.89579084892661,1.68824633401657,2.01864241537165,1.28986122136674,1.60095910484384,0.798757077005209,1.49964587067941,1.18103805289867,1.67490087212758
"RAD21",4.13000538131854,4.71984460185665,4.10410366211432,4.87683541085234,4.56100786415356,4.69429876502234,3.96290360596949,4.39755628232184,4.18506007800976,4.92052764272036,3.99707869606456,4.47111822202195
"RAD21-AS1",0.804674837476063,0.252180938219017,0.338828321138858,1.31338338290876,0.133590436622293,0.268752673207513,0.211811733546117,1.10564145334744,0,0.666613671863184,0.22537677527819,0.572698781162373
"RAD23A",4.38083443069925,7.43566656516891,4.27864766242474,7.65223936440938,4.90674677539393,7.70072300719552,4.42989389738199,7.51629357561571,4.46080889554491,7.58485048137789,4.72101448431882,7.72904035090388
"RAD23B",2.76678736488474,5.14613696892354,2.53175828019082,5.23718915733721,3.05336393023695,5.18122865899078,2.51430079191604,5.34720006387059,2.93525733854964,5.31273362177477,2.5125866236937,5.4552595667658
"RAD51-AS1",3.45028069214534,4.2320002531983,3.37574235982256,4.83878493395554,4.15433238246479,4.61165461438964,3.64194742018169,4.06945286422985,3.18377310122918,4.75219568372614,3.2375394751831,3.87210275787652
"RAD51AP1",2.0631251973423,4.40660824971598,3.12198820479684,4.23677625980132,2.81535643382192,4.35969053088155,1.9198338647268,3.85373867058729,2.32408707173118,4.41322330013077,3.28168404624984,4.00231183716679
"RAD51C",2.02551319976323,3.10432705676458,1.97548356208577,3.16484258205416,2.30313884164061,3.0674281546397,1.90652940389758,3.21971296677123,1.91318555733274,3.10209820933118,1.96022446877348,3.42180169426285
"RAD52",1.44039770799044,2.06026079663135,1.56711311484737,2.32820520195145,1.8761641967559,2.13774329028665,1.46741504967366,2.43175413444798,1.60964657837808,2.42843594309333,1.54818950965628,2.13059203332377
"RAD54L",0.464209630457066,1.79729227314503,0.348594396609498,2.17475770728552,0.81156830485886,2.3667382908403,0.599259671628888,1.87743944805972,0.248535523619235,2.02809377317395,0.830942677072698,2.19443386105632
"RAD54L2",1.22303895616535,1.12380369607697,1.43719780071299,1.7193617550581,1.9222891479418,1.41391947515284,1.37227391923587,1.74106756137325,1.48335559529547,1.40814956901185,1.3345815295697,1.44949472615344
