"","NPC","NSC","No_data","8","dentate_gyrus"
"E230013L22Rik",0,1.05867748786713,0.529338743933565,0.529338743933565,0.529338743933565
"E2f1",2.98665473185026,4.01601880024278,3.50133676604652,3.50133676604652,3.50133676604652
"E2f2",1.12201706829044,2.0137362462262,1.56787665725832,1.56787665725832,1.56787665725832
"E2f3",1.06086762975677,1.4931919064312,1.27702976809398,1.27702976809398,1.27702976809398
"E2f6",1.78299126879767,2.16091126385652,1.97195126632709,1.97195126632709,1.97195126632709
"E2f7",0.826616171792945,1.8667084696762,1.34666232073457,1.34666232073457,1.34666232073457
"E2f8",2.11816525739875,3.75432302235571,2.93624413987723,2.93624413987723,2.93624413987723
"E330020D12Rik",0.702677925620486,2.61766660448886,1.66017226505467,1.66017226505467,1.66017226505467
"E430018J23Rik",3.05382817515292,2.98750051661682,3.02066434588487,3.02066434588487,3.02066434588487
"Eaf1",1.80800909344357,2.58919171197547,2.19860040270952,2.19860040270952,2.19860040270952
"Ebi3",1.3298292535484,5.67521900033729,3.50252412694285,3.50252412694285,3.50252412694285
"Ecd",4.5432815394646,4.90999025425042,4.72663589685752,4.72663589685752,4.72663589685752
"Ecm1",4.09533598345774,5.6429583399528,4.86914716170527,4.86914716170527,4.86914716170527
"Ect2",2.47592578430535,4.45722850542805,3.4665771448667,3.4665771448667,3.4665771448667
"Eda2r",1.27802143599344,1.71711538799953,1.49756841199649,1.49756841199649,1.49756841199649
"Edc4",3.89908370021477,5.19323105803523,4.546157379125,4.546157379125,4.546157379125
"Edem1",2.36807367600421,2.8073811570618,2.587727416533,2.587727416533,2.587727416533
"Edem3",1.34039322121643,1.60401715720964,1.47220518921304,1.47220518921304,1.47220518921304
"Ednrb",5.19942849520225,6.57265069704347,5.88603959612286,5.88603959612286,5.88603959612286
"Eed",3.41965379689539,4.05615493702382,3.7379043669596,3.7379043669596,3.7379043669596
"Eef2",10.3416062356856,10.6994897928118,10.5205480142487,10.5205480142487,10.5205480142487
"Eef2k",1.99367195510498,2.60173398091475,2.29770296800986,2.29770296800986,2.29770296800986
"Eef2kmt",4.11787654684614,4.64868729118459,4.38328191901537,4.38328191901537,4.38328191901537
"Eefsec",1.19221129286063,1.68195224718095,1.43708177002079,1.43708177002079,1.43708177002079
"Efcab11",0.534823640481766,1.50441842073532,1.01962103060854,1.01962103060854,1.01962103060854
"Efhd2",4.5765455972855,5.97637783583277,5.27646171655913,5.27646171655913,5.27646171655913
"Eftud2",4.28487733306648,5.08234196086972,4.6836096469681,4.6836096469681,4.6836096469681
"Egfr",1.6468848984985,3.89808111150614,2.77248300500232,2.77248300500232,2.77248300500232
"Egln2",4.18823271951096,4.82301884856083,4.50562578403589,4.50562578403589,4.50562578403589
"Egln3",0.548332754775634,0.776250301456624,0.662291528116129,0.662291528116129,0.662291528116129
"Egr1",7.09729904491045,8.25917848227374,7.67823876359209,7.67823876359209,7.67823876359209
"Egr2",2.88336955519599,5.65242251372165,4.26789603445882,4.26789603445882,4.26789603445882
"Egr3",1.0860290200714,2.19142962663763,1.63872932335452,1.63872932335452,1.63872932335452
"Ehbp1l1",1.5925101388422,2.99244571014262,2.29247792449241,2.29247792449241,2.29247792449241
"Ehd1",3.70845804008743,4.55303162482395,4.13074483245569,4.13074483245569,4.13074483245569
"Ehd4",0.856668283295191,3.47007490496978,2.16337159413249,2.16337159413249,2.16337159413249
"Eid2",4.29195431274674,4.95539555755366,4.6236749351502,4.6236749351502,4.6236749351502
"Eif1a",5.02917623111718,5.5299310713029,5.27955365121004,5.27955365121004,5.27955365121004
"Eif1ad",6.23875664541181,6.64615446883038,6.44245555712109,6.44245555712109,6.44245555712109
"Eif2ak1",1.26737586986146,1.49794032214916,1.38265809600531,1.38265809600531,1.38265809600531
"Eif2ak2",1.94105948243628,2.74316587574333,2.3421126790898,2.3421126790898,2.3421126790898
"Eif3a",5.15907208228004,6.32237766224157,5.7407248722608,5.7407248722608,5.7407248722608
"Eif3b",3.73783341395227,4.12097080580794,3.92940210988011,3.92940210988011,3.92940210988011
"Eif3c",6.1717918237364,6.61268292560023,6.39223737466831,6.39223737466831,6.39223737466831
"Eif3d",5.86002299878774,6.29693374476683,6.07847837177728,6.07847837177728,6.07847837177728
"Eif3g",8.05696236631124,8.40374681470226,8.23035459050675,8.23035459050675,8.23035459050675
"Eif3j2",1.9826383010594,2.178245288583,2.0804417948212,2.0804417948212,2.0804417948212
"Eif4e2",4.49550315121869,4.90553763677971,4.7005203939992,4.7005203939992,4.7005203939992
"Eif4ebp1",1.53277705931169,3.13578410187275,2.33428058059222,2.33428058059222,2.33428058059222
"Eif4g2",8.99540581947432,9.46863321556352,9.23201951751892,9.23201951751892,9.23201951751892
"Eif4h",5.4587990487963,5.99500324606622,5.72690114743126,5.72690114743126,5.72690114743126
"Elac1",1.96684662185261,2.62695591612847,2.29690126899054,2.29690126899054,2.29690126899054
"Elac2",1.54242240796571,2.01882479738499,1.78062360267535,1.78062360267535,1.78062360267535
"Elavl1",4.46625963667,4.9784921843029,4.72237591048645,4.72237591048645,4.72237591048645
"Eldr",1.96903697024378,3.05169608123282,2.5103665257383,2.5103665257383,2.5103665257383
"Elf1",0.986309570403231,2.1676610518117,1.57698531110746,1.57698531110746,1.57698531110746
"Elf4",0.0900035488621801,1.09206428222961,0.591033915545896,0.591033915545896,0.591033915545896
"Ell",2.4534795908245,3.36057706847386,2.90702832964918,2.90702832964918,2.90702832964918
"Elmo2",3.78380492095065,4.25258568870003,4.01819530482534,4.01819530482534,4.01819530482534
"Elmsan1",1.15693294839493,1.79620855272751,1.47657075056122,1.47657075056122,1.47657075056122
"Eloa",2.56847536943607,3.54267922746212,3.05557729844909,3.05557729844909,3.05557729844909
"Elovl2",2.92460092147151,3.50078944780794,3.21269518463973,3.21269518463973,3.21269518463973
"Emb",0.616296157204437,1.0610772203258,0.838686688765116,0.838686688765116,0.838686688765116
"Emd",5.20177755265456,5.56298437754425,5.3823809650994,5.3823809650994,5.3823809650994
"Eme1",2.54911735585075,4.59715876197916,3.57313805891495,3.57313805891495,3.57313805891495
"Eml4",1.47579668450998,1.92904732923164,1.70242200687081,1.70242200687081,1.70242200687081
"Emp1",1.34662381747622,2.59632344025156,1.97147362886389,1.97147362886389,1.97147362886389
"Emp3",5.30048358776804,6.41606079607286,5.85827219192045,5.85827219192045,5.85827219192045
"Engase",1.18192220307832,2.31906375430808,1.7504929786932,1.7504929786932,1.7504929786932
"Eno3",1.72999667555467,3.40925742223925,2.56962704889696,2.56962704889696,2.56962704889696
"Entpd1",1.13091596517554,3.27251169327138,2.20171382922346,2.20171382922346,2.20171382922346
"Entpd7",2.13283223074448,3.02175372642796,2.57729297858622,2.57729297858622,2.57729297858622
"Eogt",0.937351459209161,1.667917176208,1.30263431770858,1.30263431770858,1.30263431770858
"Epb41l2",1.18064849967289,1.5284858528789,1.3545671762759,1.3545671762759,1.3545671762759
"Epb41l5",2.46256833873628,2.8971898769041,2.6798791078202,2.6798791078202,2.6798791078202
"Epha1",0.437831723046678,1.04955809799853,0.743694910522601,0.743694910522601,0.743694910522601
"Ephb2",1.21771266279119,1.41882057027504,1.31826661653312,1.31826661653312,1.31826661653312
"Epn1",2.44838508938907,3.12080906285184,2.78459707612046,2.78459707612046,2.78459707612046
"Epor",1.1093687333433,4.77858981600455,2.94397927467392,2.94397927467392,2.94397927467392
"Eps15",3.36737391450882,4.03624316589121,3.70180854020002,3.70180854020002,3.70180854020002
"Eps8",1.26031651504737,1.84255558912379,1.55143605208558,1.55143605208558,1.55143605208558
"Epsti1",0.280884043317468,2.21194261408457,1.24641332870102,1.24641332870102,1.24641332870102
"Erap1",1.60798306497437,2.80201196594957,2.20499751546197,2.20499751546197,2.20499751546197
"Ercc6l",2.41427163940885,4.26728005900412,3.34077584920648,3.34077584920648,3.34077584920648
"Erf",1.03291286027883,1.40323239031605,1.21807262529744,1.21807262529744,1.21807262529744
"Eri1",1.93593898847349,2.78497266233876,2.36045582540613,2.36045582540613,2.36045582540613
"Eri2",1.55902199441899,2.40800454605972,1.98351327023935,1.98351327023935,1.98351327023935
"Erlin1",2.21426074505374,3.68638637997714,2.95032356251544,2.95032356251544,2.95032356251544
"Ern1",0.986738081009418,1.25996016350228,1.12334912225585,1.12334912225585,1.12334912225585
"Ero1l",1.40329154488602,1.89462327490521,1.64895740989561,1.64895740989561,1.64895740989561
"Erp29",4.76953233619308,5.11267493361649,4.94110363490479,4.94110363490479,4.94110363490479
"Esco2",3.68337490908282,5.44627851837611,4.56482671372947,4.56482671372947,4.56482671372947
"Espl1",1.98589286374338,3.45634850355508,2.72112068364923,2.72112068364923,2.72112068364923
"Esrra",1.30698134892484,1.47021426153172,1.38859780522828,1.38859780522828,1.38859780522828
"Etaa1os",1.2374582052845,1.32683713962908,1.28214767245679,1.28214767245679,1.28214767245679
"Etf1",3.33578971314964,4.16938748483398,3.7525885989918,3.7525885989918,3.7525885989918
"Etfdh",3.87507488460646,4.30516750891242,4.09012119675944,4.09012119675944,4.09012119675944
"Ethe1",2.08676042963646,3.45529595398604,2.77102819181125,2.77102819181125,2.77102819181125
"Ets2",1.90749263936783,3.04866212942868,2.47807738439825,2.47807738439825,2.47807738439825
"Etv1",2.68645566020901,3.66264882370877,3.17455224195889,3.17455224195889,3.17455224195889
"Etv3",2.70092277561448,3.36395212276783,3.03243744919116,3.03243744919116,3.03243744919116
"Etv4",1.02389207928682,1.42381698903931,1.22385453416306,1.22385453416306,1.22385453416306
"Etv5",1.73744565080819,3.52576475605032,2.63160520342925,2.63160520342925,2.63160520342925
"Etv6",0.524798204287932,1.10753044935368,0.816164326820807,0.816164326820807,0.816164326820807
"Evc",1.19273088515722,1.6680782183314,1.43040455174431,1.43040455174431,1.43040455174431
"Exo1",1.63098395726579,3.1841217046274,2.40755283094659,2.40755283094659,2.40755283094659
"Exoc2",1.86617869708534,2.12760176521133,1.99689023114833,1.99689023114833,1.99689023114833
"Exoc5",1.90214816920177,2.31301782654238,2.10758299787207,2.10758299787207,2.10758299787207
"Exoc6",0.624502552757956,1.07976331730689,0.852132935032422,0.852132935032422,0.852132935032422
"Exoc8",4.89444817886003,5.42074241171892,5.15759529528947,5.15759529528947,5.15759529528947
"Exosc2",2.86464776198014,3.63075594509025,3.2477018535352,3.2477018535352,3.2477018535352
"Exosc8",6.01270063050342,6.57394609880724,6.29332336465533,6.29332336465533,6.29332336465533
"Exosc9",4.57696978994215,4.7887334543474,4.68285162214478,4.68285162214478,4.68285162214478
"Ext1",1.41429236111762,1.86194942427946,1.63812089269854,1.63812089269854,1.63812089269854
"Ezh2",2.59948061244016,3.20558207657592,2.90253134450804,2.90253134450804,2.90253134450804
"F13a1",0.875918284959335,4.3165460802786,2.59623218261896,2.59623218261896,2.59623218261896
"F630028O10Rik",0.787052854897356,3.21420312132316,2.00062798811026,2.00062798811026,2.00062798811026
"F830016B08Rik",0.500297179263363,0.847721508321319,0.674009343792341,0.674009343792341,0.674009343792341
"Faap100",4.8845550618715,5.36130795769873,5.12293150978511,5.12293150978511,5.12293150978511
"Faap20",5.39188478716547,5.8598187053792,5.62585174627234,5.62585174627234,5.62585174627234
"Faap24",4.94004535588065,5.77506894005161,5.35755714796613,5.35755714796613,5.35755714796613
"Fadd",0.511728345914576,0.934859669573761,0.723294007744169,0.723294007744169,0.723294007744169
"Fam102b",0.664342125201955,2.64791897836047,1.65613055178121,1.65613055178121,1.65613055178121
"Fam105a",1.2009018843718,2.89551356031572,2.04820772234376,2.04820772234376,2.04820772234376
"Fam110a",4.50436324721312,5.92973642185875,5.21704983453594,5.21704983453594,5.21704983453594
"Fam117b",1.41705946258314,1.77722672277595,1.59714309267954,1.59714309267954,1.59714309267954
"Fam118a",1.82500704323121,3.76105215864364,2.79302960093742,2.79302960093742,2.79302960093742
"Fam120c",0.975729764065475,1.3176310877276,1.14668042589654,1.14668042589654,1.14668042589654
"Fam122b",1.80872188273132,2.05930921761286,1.93401555017209,1.93401555017209,1.93401555017209
"Fam136a",7.18779419560436,7.58959441331143,7.3886943044579,7.3886943044579,7.3886943044579
"Fam13a",0.777037212573088,1.35644584483617,1.06674152870463,1.06674152870463,1.06674152870463
"Fam163b",0.524617205985998,1.01318241953237,0.768899812759183,0.768899812759183,0.768899812759183
"Fam167b",1.48430159119906,4.66228406831114,3.0732928297551,3.0732928297551,3.0732928297551
"Fam174a",2.16605431157992,3.433482603037,2.79976845730846,2.79976845730846,2.79976845730846
"Fam199x",2.21172265012262,2.46600003542851,2.33886134277557,2.33886134277557,2.33886134277557
"Fam206a",3.95317623277079,4.92419774991691,4.43868699134385,4.43868699134385,4.43868699134385
"Fam20b",1.68960132550206,2.01006210616053,1.84983171583129,1.84983171583129,1.84983171583129
"Fam210a",2.73073520551494,3.22829639693819,2.97951580122657,2.97951580122657,2.97951580122657
"Fam210b",3.89320776744696,4.94483848147434,4.41902312446065,4.41902312446065,4.41902312446065
"Fam219b",6.89141118333925,7.45330198561497,7.17235658447711,7.17235658447711,7.17235658447711
"Fam234a",4.97062679652163,5.64143660269002,5.30603169960583,5.30603169960583,5.30603169960583
"Fam26f",1.39793976392347,2.75786405226152,2.0779019080925,2.0779019080925,2.0779019080925
"Fam43a",1.72087645138523,4.75741152938739,3.23914399038631,3.23914399038631,3.23914399038631
"Fam46a",2.24123861609344,5.34396426825176,3.79260144217261,3.79260144217261,3.79260144217261
"Fam46c",0.589499806231816,2.33948755304794,1.46449367963988,1.46449367963988,1.46449367963988
"Fam49b",1.50693185656278,1.88911244311928,1.69802214984103,1.69802214984103,1.69802214984103
"Fam50a",4.81068705781497,5.28371420586335,5.04720063183916,5.04720063183916,5.04720063183916
"Fam53c",4.42126828322506,4.837832103735,4.62955019348003,4.62955019348003,4.62955019348003
"Fam72a",1.33336558871176,1.95207396482665,1.6427197767692,1.6427197767692,1.6427197767692
"Fam76a",2.84120001663868,3.4168595923953,3.12902980451699,3.12902980451699,3.12902980451699
"Fam81a",1.34739325677896,2.25660419961128,1.80199872819512,1.80199872819512,1.80199872819512
"Fam83d",1.23162860086608,2.28301971878971,1.75732415982789,1.75732415982789,1.75732415982789
"Fam84b",0.823010676074798,1.54928072086958,1.18614569847219,1.18614569847219,1.18614569847219
"Fam92a",3.76852619852832,4.14524654541042,3.95688637196937,3.95688637196937,3.95688637196937
"Fam96a",6.19079405389602,6.52739448831482,6.35909427110542,6.35909427110542,6.35909427110542
"Fam98b",3.33186769502225,4.06824491975822,3.70005630739023,3.70005630739023,3.70005630739023
"Fancb",1.39503664389288,2.28460355286735,1.83982009838012,1.83982009838012,1.83982009838012
"Fancd2",1.31221454802399,2.62241578962532,1.96731516882465,1.96731516882465,1.96731516882465
"Fancd2os",0.325934961254791,0.488310338166841,0.407122649710816,0.407122649710816,0.407122649710816
"Fanci",1.25862471665242,2.58017811111745,1.91940141388493,1.91940141388493,1.91940141388493
"Fancl",1.22042565880735,1.94890407477899,1.58466486679317,1.58466486679317,1.58466486679317
"Far1",2.89882205749068,3.35809584709615,3.12845895229341,3.12845895229341,3.12845895229341
"Farsb",3.45295639221911,3.84876586997439,3.65086113109675,3.65086113109675,3.65086113109675
"Fas",0.577899994931928,0.874346797779848,0.726123396355888,0.726123396355888,0.726123396355888
"Fasn",5.31315681384509,5.6628057199399,5.4879812668925,5.4879812668925,5.4879812668925
"Fastkd1",1.1892885115602,1.71000126967558,1.44964489061789,1.44964489061789,1.44964489061789
"Fat1",1.23989451177575,1.45021350190293,1.34505400683934,1.34505400683934,1.34505400683934
"Fblim1",0.680641043369675,2.8040678555527,1.74235444946119,1.74235444946119,1.74235444946119
"Fbln2",2.17914847080008,2.75947310842795,2.46931078961401,2.46931078961401,2.46931078961401
"Fbxl19",1.03584260822192,1.50844434176499,1.27214347499345,1.27214347499345,1.27214347499345
"Fbxl22",1.0090611429637,1.25559047644947,1.13232580970658,1.13232580970658,1.13232580970658
"Fbxl8",1.17097848811153,1.74203548613448,1.456506987123,1.456506987123,1.456506987123
"Fbxo18",3.12422167714733,3.6501303126374,3.38717599489236,3.38717599489236,3.38717599489236
"Fbxo30",2.91405906248888,3.81173078966387,3.36289492607637,3.36289492607637,3.36289492607637
"Fbxo48",0.732450697879927,1.2811605170817,1.00680560748081,1.00680560748081,1.00680560748081
"Fbxo5",4.50064277500188,6.96851839878027,5.73458058689107,5.73458058689107,5.73458058689107
"Fbxw8",1.02060800992101,1.28691354376548,1.15376077684325,1.15376077684325,1.15376077684325
"Fbxw9",3.79498332250939,4.22935631907248,4.01216982079094,4.01216982079094,4.01216982079094
"Fcer1g",5.29700114752094,9.85393599300146,7.5754685702612,7.5754685702612,7.5754685702612
"Fcgr1",2.26161833415056,6.31474204650159,4.28818019032608,4.28818019032608,4.28818019032608
"Fcgr2b",2.08760498234226,6.27306109451048,4.18033303842637,4.18033303842637,4.18033303842637
"Fcgr3",2.8264608669978,7.0862805336596,4.9563707003287,4.9563707003287,4.9563707003287
"Fcgr4",0.246112254486249,1.43823174514786,0.842171999817052,0.842171999817052,0.842171999817052
"Fcgrt",5.8181420950719,8.14449320535742,6.98131765021466,6.98131765021466,6.98131765021466
"Fcho2",1.94673305288976,2.55540151774104,2.2510672853154,2.2510672853154,2.2510672853154
"Fchsd2",1.66961014908913,1.96911380387927,1.8193619764842,1.8193619764842,1.8193619764842
"Fcrls",4.16787487059103,9.20816609085767,6.68802048072435,6.68802048072435,6.68802048072435
"Fen1",1.74446405370109,3.06379817327677,2.40413111348893,2.40413111348893,2.40413111348893
"Fer",0.774209101008648,1.26100392081231,1.01760651091048,1.01760651091048,1.01760651091048
"Fermt3",1.71610701652804,5.45125584691405,3.58368143172105,3.58368143172105,3.58368143172105
"Fes",1.23795862222628,4.55050476227277,2.89423169224953,2.89423169224953,2.89423169224953
"Fez2",1.16352879685635,2.09359448645892,1.62856164165763,1.62856164165763,1.62856164165763
"Fgd2",1.1764582078195,4.2998546009785,2.738156404399,2.738156404399,2.738156404399
"Fgd3",0.670028290596062,1.04205300765805,0.856040649127054,0.856040649127054,0.856040649127054
"Fgfr1op",2.17784632183217,3.04180060718529,2.60982346450873,2.60982346450873,2.60982346450873
"Fgfr1op2",3.93004962918112,4.61737669448251,4.27371316183182,4.27371316183182,4.27371316183182
"Fh1",5.01608418338605,5.39286854611696,5.20447636475151,5.20447636475151,5.20447636475151
"Fhl3",2.2358735769285,3.68209834301505,2.95898595997178,2.95898595997178,2.95898595997178
"Fignl1",3.18320026130048,5.21154395247153,4.19737210688601,4.19737210688601,4.19737210688601
"Fip1l1",1.76033671757339,2.4521527232252,2.10624472039929,2.10624472039929,2.10624472039929
"Fkbp10",3.07457908547635,3.73828520786693,3.40643214667164,3.40643214667164,3.40643214667164
"Fkbp15",2.47242031764877,3.60965329205131,3.04103680485004,3.04103680485004,3.04103680485004
"Fkbp2",7.60163401534739,8.15696841706308,7.87930121620524,7.87930121620524,7.87930121620524
"Fkbp5",0.829316612630969,2.10067778918168,1.46499720090633,1.46499720090633,1.46499720090633
"Flcn",3.90701749929775,4.7294873454843,4.31825242239102,4.31825242239102,4.31825242239102
"Fli1",0.698914429943312,3.28642718329515,1.99267080661923,1.99267080661923,1.99267080661923
"Flii",4.2592792591896,4.82316028936054,4.54121977427507,4.54121977427507,4.54121977427507
"Flna",4.132678498516,4.93802128815261,4.53534989333431,4.53534989333431,4.53534989333431
"Flnb",1.41212991053071,1.90132223540687,1.65672607296879,1.65672607296879,1.65672607296879
"Fmnl1",0.821035917173095,1.02693388367131,0.923984900422201,0.923984900422201,0.923984900422201
"Fmnl3",0.912028444349667,1.08553906809862,0.998783756224146,0.998783756224146,0.998783756224146
"Fmo5",1.60871796469135,1.99528760666348,1.80200278567741,1.80200278567741,1.80200278567741
"Fn1",1.24308910591106,1.48870008110631,1.36589459350869,1.36589459350869,1.36589459350869
"Fndc3a",1.5777962934788,2.17836477838231,1.87808053593056,1.87808053593056,1.87808053593056
"Fnip2",0.705203093811032,1.25741451128749,0.981308802549263,0.981308802549263,0.981308802549263
"Fntb",1.8665298499594,2.19046738179301,2.02849861587621,2.02849861587621,2.02849861587621
"Folr2",0.762643118560237,3.51966866439207,2.14115589147615,2.14115589147615,2.14115589147615
"Fos",8.79080019988649,11.4285555598809,10.1096778798837,10.1096778798837,10.1096778798837
"Fosb",2.86993830646918,5.36337304282675,4.11665567464797,4.11665567464797,4.11665567464797
"Fosl2",1.05322148194335,2.01787009147612,1.53554578670974,1.53554578670974,1.53554578670974
"Foxf2",0.956421555758007,1.17095933088077,1.06369044331939,1.06369044331939,1.06369044331939
"Foxk1",1.06613745189516,1.34907743579246,1.20760744384381,1.20760744384381,1.20760744384381
"Foxm1",2.45900152475531,4.36522915912508,3.4121153419402,3.4121153419402,3.4121153419402
"Foxp1",0.756986268283493,0.935591956223367,0.84628911225343,0.84628911225343,0.84628911225343
"Foxred2",2.72216327492662,3.96235154342434,3.34225740917548,3.34225740917548,3.34225740917548
"Fpgs",1.53073261810591,2.40492942200971,1.96783102005781,1.96783102005781,1.96783102005781
"Fpr1",2.39507963432737,6.60152571536509,4.49830267484623,4.49830267484623,4.49830267484623
"Fra10ac1",1.67985106847113,2.35654461493353,2.01819784170233,2.01819784170233,2.01819784170233
"Frrs1",1.43932611647868,2.32982213106627,1.88457412377248,1.88457412377248,1.88457412377248
"Fth1",11.5457551501668,12.6306371880585,12.0881961691126,12.0881961691126,12.0881961691126
"Ftl1",10.7934995556367,11.9222111733813,11.357855364509,11.357855364509,11.357855364509
"Ftl1-ps1",5.48591210649508,6.58314211030644,6.03452710840076,6.03452710840076,6.03452710840076
"Ftl1-ps2",1.32629284801555,2.00744065128224,1.6668667496489,1.6668667496489,1.6668667496489
"Fto",2.3956312036153,2.77035639310442,2.58299379835986,2.58299379835986,2.58299379835986
"Ftsj3",5.6371453020124,6.57071216127317,6.10392873164278,6.10392873164278,6.10392873164278
"Fuca1",5.5611170380726,6.11953427310563,5.84032565558911,5.84032565558911,5.84032565558911
"Fuca2",4.3903918474101,4.72438595944277,4.55738890342643,4.55738890342643,4.55738890342643
"Fut10",1.09609364514418,1.833824709922,1.46495917753309,1.46495917753309,1.46495917753309
"Fv1",3.95132879716474,4.58164444895902,4.26648662306188,4.26648662306188,4.26648662306188
"Fyb",0.328876362857297,2.22502477643411,1.2769505696457,1.2769505696457,1.2769505696457
"Fzd10",0.930953636823269,1.21469303830839,1.07282333756583,1.07282333756583,1.07282333756583
"Fzd9",1.7017798475913,2.81745599064436,2.25961791911783,2.25961791911783,2.25961791911783
"Fzr1",3.66355652846674,4.3001250771231,3.98184080279492,3.98184080279492,3.98184080279492
"G2e3",3.49888961256722,4.85952570114564,4.17920765685643,4.17920765685643,4.17920765685643
"G3bp1",5.60373893079517,6.27829985241276,5.94101939160397,5.94101939160397,5.94101939160397
"G3bp2",4.07349045689972,4.67157595259478,4.37253320474725,4.37253320474725,4.37253320474725
"G630022F23Rik",0.0877551710395457,0.754586970238204,0.421171070638875,0.421171070638875,0.421171070638875
"G730003C15Rik",0.104105211755409,1.0281922523588,0.566148732057106,0.566148732057106,0.566148732057106
"Gab2",0.603746760846344,1.3198357193748,0.961791240110571,0.961791240110571,0.961791240110571
"Gab3",0.196144042011022,1.46636283397945,0.831253437995239,0.831253437995239,0.831253437995239
"Gabpa",2.96475770652167,3.71888423368922,3.34182097010545,3.34182097010545,3.34182097010545
"Gabra1",0.427116800470044,0.828696553848596,0.62790667715932,0.62790667715932,0.62790667715932
"Gabrd",0.416514272577254,0.810619215717275,0.613566744147264,0.613566744147264,0.613566744147264
"Gadd45b",3.88462849554637,4.92412055055328,4.40437452304983,4.40437452304983,4.40437452304983
"Galc",1.91622961538958,2.88697543397201,2.4016025246808,2.4016025246808,2.4016025246808
"Galk1",4.09913980681001,5.1227040431887,4.61092192499936,4.61092192499936,4.61092192499936
"Galk2",1.10137158791208,2.08654846845878,1.59396002818543,1.59396002818543,1.59396002818543
"Galm",1.57066929384852,1.97327496486911,1.77197212935882,1.77197212935882,1.77197212935882
"Galnt1",2.11528071097796,2.94535592684133,2.53031831890965,2.53031831890965,2.53031831890965
"Galnt7",0.946705381681144,1.39319608832016,1.16995073500065,1.16995073500065,1.16995073500065
"Ganab",5.11488551561927,5.83175940749936,5.47332246155932,5.47332246155932,5.47332246155932
"Gapdh",9.83714963744858,10.1411638529798,9.98915674521421,9.98915674521421,9.98915674521421
"Gapt",0.0506329763889539,1.50087645066642,0.775754713527687,0.775754713527687,0.775754713527687
"Gapvd1",3.35541224030867,3.9516833502789,3.65354779529378,3.65354779529378,3.65354779529378
"Gart",4.44307781568129,5.10281912906799,4.77294847237464,4.77294847237464,4.77294847237464
"Gas2l3",3.42199862601113,5.17171363316823,4.29685612958968,4.29685612958968,4.29685612958968
"Gas6",1.15084153939831,2.62484239867185,1.88784196903508,1.88784196903508,1.88784196903508
"Gbf1",1.72738635073882,2.07973864254251,1.90356249664067,1.90356249664067,1.90356249664067
"Gbgt1",0.195369138443733,2.30262758469981,1.24899836157177,1.24899836157177,1.24899836157177
"Gbp3",2.23072163708426,3.26839225864107,2.74955694786266,2.74955694786266,2.74955694786266
"Gbp7",3.24751821986532,5.72137750720839,4.48444786353686,4.48444786353686,4.48444786353686
"Gcc1",2.28873871384698,3.26878703934577,2.77876287659638,2.77876287659638,2.77876287659638
"Gcfc2",0.765615608687067,1.13067375424863,0.948144681467848,0.948144681467848,0.948144681467848
"Gcn1l1",2.22183428052841,2.912539457766,2.56718686914721,2.56718686914721,2.56718686914721
"Gcnt1",0.570293345035971,2.57391386815509,1.57210360659553,1.57210360659553,1.57210360659553
"Gdap2",2.65890492352728,2.99041665598095,2.82466078975411,2.82466078975411,2.82466078975411
"Gdf15",0.251548740129527,0.671299818862473,0.461424279496,0.461424279496,0.461424279496
"Gdf3",0.399402668167987,0.744829605287229,0.572116136727608,0.572116136727608,0.572116136727608
"Gdi2",6.76605998525491,7.72618635258625,7.24612316892058,7.24612316892058,7.24612316892058
"Gdpd3",1.9113218805008,4.11739760052494,3.01435974051287,3.01435974051287,3.01435974051287
"Gdpgp1",2.72093974569424,3.73415104736956,3.2275453965319,3.2275453965319,3.2275453965319
"Gemin5",1.29349375459516,2.07040607931532,1.68194991695524,1.68194991695524,1.68194991695524
"Gemin6",4.81557850765536,6.35577491853029,5.58567671309283,5.58567671309283,5.58567671309283
"Gen1",1.74922163314294,2.96601910493202,2.35762036903748,2.35762036903748,2.35762036903748
"Gfer",4.04154057483276,4.48217152519952,4.26185605001614,4.26185605001614,4.26185605001614
"Gfpt2",1.78998173829164,2.37337096209962,2.08167635019563,2.08167635019563,2.08167635019563
"Gga1",2.06400841749901,2.64900663130033,2.35650752439967,2.35650752439967,2.35650752439967
"Ggt5",1.91642440132992,2.45754018227798,2.18698229180395,2.18698229180395,2.18698229180395
"Ggta1",1.60390447040833,2.83836899698544,2.22113673369689,2.22113673369689,2.22113673369689
"Gimap5",0.455174998280031,1.51043960132768,0.982807299803854,0.982807299803854,0.982807299803854
"Gimap6",3.66602548160219,6.20361735147287,4.93482141653753,4.93482141653753,4.93482141653753
"Gimap9",1.97470923083835,4.11807794110911,3.04639358597373,3.04639358597373,3.04639358597373
"Gins3",2.95171706579037,3.74028392922436,3.34600049750736,3.34600049750736,3.34600049750736
"Gipc1",4.04067494908405,4.51582220214873,4.27824857561639,4.27824857561639,4.27824857561639
"Git2",3.80717873153363,4.22545377220373,4.01631625186868,4.01631625186868,4.01631625186868
"Glb1",2.25450514643046,2.90767269779937,2.58108892211492,2.58108892211492,2.58108892211492
"Gle1",3.76926627379737,4.76793294321052,4.26859960850395,4.26859960850395,4.26859960850395
"Glis2",1.38567299359086,1.8106441169901,1.59815855529048,1.59815855529048,1.59815855529048
