"","8"
"Dnajc2",2.35596265254149
"Dnajc9",7.05299754533768
"Dnase1l1",3.56254294118656
"Dnase1l3",1.88121441532714
"Dnase2a",3.75537048477282
"Dnm2",3.04552471430691
"Dnmbp",1.63459291891109
"Dnmt1",4.05299041372322
"Dnttip1",0.754374602118055
"Dock1",1.32220455228786
"Dock11",1.54624461865596
"Dock8",0.586414933102793
"Dok1",3.60102967786589
"Dok2",2.92093141315631
"Dok3",1.91482851586987
"Donson",1.888194443219
"Dph2",5.19930290944407
"Dph6",1.94264308691254
"Dpp7",5.76453749373639
"Dpp9",2.51707204604253
"Dr1",3.57673932998881
"Dram1",0.770946550376809
"Dram2",4.69706332842562
"Draxin",4.42137135693585
"Drd5",0.695752564258775
"Drosha",2.42454498003912
"Dscc1",1.89432284709482
"Dse",3.40056203152947
"Dsel",2.72186242465058
"Dsn1",4.44113803034605
"Dtd2",3.29375186807787
"Dtl",3.63561839930459
"Dtx3l",3.64547108726042
"Dus1l",3.16675590556006
"Dus2",2.18092974610965
"Dusp1",7.59530156151966
"Dusp22",2.29426904695482
"Dusp6",7.43441565146297
"Dusp7",3.94678456388759
"Dut",4.08048692043579
"Dynlt1a",3.56016009723247
"Dynlt1f",4.35888270808052
"Dyrk1a",2.6033283509531
"E030042O20Rik",1.37783409371632
"E130311K13Rik",1.53611967037528
"E130317F20Rik",2.58259912251341
"E230001N04Rik",1.06381763858743
"E230013L22Rik",0.529338743933565
"E2f1",3.50133676604652
"E2f2",1.56787665725832
"E2f3",1.27702976809398
"E2f6",1.97195126632709
"E2f7",1.34666232073457
"E2f8",2.93624413987723
"E330020D12Rik",1.66017226505467
"E430018J23Rik",3.02066434588487
"Eaf1",2.19860040270952
"Ebi3",3.50252412694285
"Ecd",4.72663589685752
"Ecm1",4.86914716170527
"Ect2",3.4665771448667
"Eda2r",1.49756841199649
"Edc4",4.546157379125
"Edem1",2.587727416533
"Edem3",1.47220518921304
"Ednrb",5.88603959612286
"Eed",3.7379043669596
"Eef2",10.5205480142487
"Eef2k",2.29770296800986
"Eef2kmt",4.38328191901537
"Eefsec",1.43708177002079
"Efcab11",1.01962103060854
"Efhd2",5.27646171655913
"Eftud2",4.6836096469681
"Egfr",2.77248300500232
"Egln2",4.50562578403589
"Egln3",0.662291528116129
"Egr1",7.67823876359209
"Egr2",4.26789603445882
"Egr3",1.63872932335452
"Ehbp1l1",2.29247792449241
"Ehd1",4.13074483245569
"Ehd4",2.16337159413249
"Eid2",4.6236749351502
"Eif1a",5.27955365121004
"Eif1ad",6.44245555712109
"Eif2ak1",1.38265809600531
"Eif2ak2",2.3421126790898
"Eif3a",5.7407248722608
"Eif3b",3.92940210988011
"Eif3c",6.39223737466831
"Eif3d",6.07847837177728
"Eif3g",8.23035459050675
"Eif3j2",2.0804417948212
"Eif4e2",4.7005203939992
"Eif4ebp1",2.33428058059222
"Eif4g2",9.23201951751892
"Eif4h",5.72690114743126
"Elac1",2.29690126899054
"Elac2",1.78062360267535
"Elavl1",4.72237591048645
"Eldr",2.5103665257383
"Elf1",1.57698531110746
"Elf4",0.591033915545896
"Ell",2.90702832964918
"Elmo2",4.01819530482534
"Elmsan1",1.47657075056122
"Eloa",3.05557729844909
"Elovl2",3.21269518463973
"Emb",0.838686688765116
"Emd",5.3823809650994
"Eme1",3.57313805891495
"Eml4",1.70242200687081
"Emp1",1.97147362886389
"Emp3",5.85827219192045
"Engase",1.7504929786932
"Eno3",2.56962704889696
"Entpd1",2.20171382922346
"Entpd7",2.57729297858622
"Eogt",1.30263431770858
"Epb41l2",1.3545671762759
"Epb41l5",2.6798791078202
"Epha1",0.743694910522601
"Ephb2",1.31826661653312
"Epn1",2.78459707612046
"Epor",2.94397927467392
"Eps15",3.70180854020002
"Eps8",1.55143605208558
"Epsti1",1.24641332870102
"Erap1",2.20499751546197
"Ercc6l",3.34077584920648
"Erf",1.21807262529744
"Eri1",2.36045582540613
"Eri2",1.98351327023935
"Erlin1",2.95032356251544
"Ern1",1.12334912225585
"Ero1l",1.64895740989561
"Erp29",4.94110363490479
"Esco2",4.56482671372947
"Espl1",2.72112068364923
"Esrra",1.38859780522828
"Etaa1os",1.28214767245679
"Etf1",3.7525885989918
"Etfdh",4.09012119675944
"Ethe1",2.77102819181125
"Ets2",2.47807738439825
"Etv1",3.17455224195889
"Etv3",3.03243744919116
"Etv4",1.22385453416306
"Etv5",2.63160520342925
"Etv6",0.816164326820807
"Evc",1.43040455174431
"Exo1",2.40755283094659
"Exoc2",1.99689023114833
"Exoc5",2.10758299787207
"Exoc6",0.852132935032422
"Exoc8",5.15759529528947
"Exosc2",3.2477018535352
"Exosc8",6.29332336465533
"Exosc9",4.68285162214478
"Ext1",1.63812089269854
"Ezh2",2.90253134450804
"F13a1",2.59623218261896
"F630028O10Rik",2.00062798811026
"F830016B08Rik",0.674009343792341
"Faap100",5.12293150978511
"Faap20",5.62585174627234
"Faap24",5.35755714796613
"Fadd",0.723294007744169
"Fam102b",1.65613055178121
"Fam105a",2.04820772234376
"Fam110a",5.21704983453594
"Fam117b",1.59714309267954
"Fam118a",2.79302960093742
"Fam120c",1.14668042589654
"Fam122b",1.93401555017209
"Fam136a",7.3886943044579
"Fam13a",1.06674152870463
"Fam163b",0.768899812759183
"Fam167b",3.0732928297551
"Fam174a",2.79976845730846
"Fam199x",2.33886134277557
"Fam206a",4.43868699134385
"Fam20b",1.84983171583129
"Fam210a",2.97951580122657
"Fam210b",4.41902312446065
"Fam219b",7.17235658447711
"Fam234a",5.30603169960583
"Fam26f",2.0779019080925
"Fam43a",3.23914399038631
"Fam46a",3.79260144217261
"Fam46c",1.46449367963988
"Fam49b",1.69802214984103
"Fam50a",5.04720063183916
"Fam53c",4.62955019348003
"Fam72a",1.6427197767692
"Fam76a",3.12902980451699
"Fam81a",1.80199872819512
"Fam83d",1.75732415982789
"Fam84b",1.18614569847219
"Fam91a1",2.65490808292581
"Fam92a",3.95688637196937
"Fam96a",6.35909427110542
"Fam98b",3.70005630739023
"Fancb",1.83982009838012
"Fancd2",1.96731516882465
"Fancd2os",0.407122649710816
"Fanci",1.91940141388493
"Fancl",1.58466486679317
"Far1",3.12845895229341
"Farsb",3.65086113109675
"Fas",0.726123396355888
"Fasn",5.4879812668925
"Fastkd1",1.44964489061789
"Fat1",1.34505400683934
"Fblim1",1.74235444946119
"Fbln2",2.46931078961401
"Fbxl19",1.27214347499345
"Fbxl22",1.13232580970658
"Fbxl8",1.456506987123
"Fbxo18",3.38717599489236
"Fbxo30",3.36289492607637
"Fbxo48",1.00680560748081
"Fbxo5",5.73458058689107
"Fbxw8",1.15376077684325
"Fbxw9",4.01216982079094
"Fcer1g",7.5754685702612
"Fcgr1",4.28818019032608
"Fcgr2b",4.18033303842637
"Fcgr3",4.9563707003287
"Fcgr4",0.842171999817052
"Fcgrt",6.98131765021466
"Fcho2",2.2510672853154
"Fchsd2",1.8193619764842
"Fcrls",6.68802048072435
"Fen1",2.40413111348893
"Fer",1.01760651091048
"Fermt3",3.58368143172105
"Fes",2.89423169224953
"Fez2",1.62856164165763
"Fgd2",2.738156404399
"Fgd3",0.856040649127054
"Fgfr1op",2.60982346450873
"Fgfr1op2",4.27371316183182
"Fh1",5.20447636475151
"Fhl3",2.95898595997178
"Fignl1",4.19737210688601
"Fip1l1",2.10624472039929
"Fkbp10",3.40643214667164
"Fkbp15",3.04103680485004
"Fkbp2",7.87930121620524
"Fkbp5",1.46499720090633
"Flcn",4.31825242239102
"Fli1",1.99267080661923
"Flii",4.54121977427507
"Flna",4.53534989333431
"Flnb",1.65672607296879
"Fmnl1",0.923984900422201
"Fmnl3",0.998783756224146
"Fmo5",1.80200278567741
"Fn1",1.36589459350869
"Fndc3a",1.87808053593056
"Fnip2",0.981308802549263
"Fntb",2.02849861587621
"Folr2",2.14115589147615
"Fos",10.1096778798837
"Fosb",4.11665567464797
"Fosl2",1.53554578670974
"Foxf2",1.06369044331939
"Foxk1",1.20760744384381
"Foxm1",3.4121153419402
"Foxp1",0.84628911225343
"Foxred2",3.34225740917548
"Fpgs",1.96783102005781
"Fpr1",4.49830267484623
"Fra10ac1",2.01819784170233
"Frrs1",1.88457412377248
"Fth1",12.0881961691126
"Ftl1",11.357855364509
"Ftl1-ps1",6.03452710840076
"Ftl1-ps2",1.6668667496489
"Fto",2.58299379835986
"Ftsj3",6.10392873164278
"Fuca1",5.84032565558911
"Fuca2",4.55738890342643
"Fut10",1.46495917753309
"Fv1",4.26648662306188
"Fyb",1.2769505696457
"Fzd10",1.07282333756583
"Fzd9",2.25961791911783
"Fzr1",3.98184080279492
"G2e3",4.17920765685643
"G3bp1",5.94101939160397
"G3bp2",4.37253320474725
"G630022F23Rik",0.421171070638875
"G730003C15Rik",0.566148732057106
"Gab2",0.961791240110571
"Gab3",0.831253437995239
"Gabpa",3.34182097010545
"Gabra1",0.62790667715932
"Gabrd",0.613566744147264
"Gadd45b",4.40437452304983
"Galc",2.4016025246808
"Galk1",4.61092192499936
"Galk2",1.59396002818543
"Galm",1.77197212935882
"Galnt1",2.53031831890965
"Galnt7",1.16995073500065
"Ganab",5.47332246155932
"Gapdh",9.98915674521421
"Gapt",0.775754713527687
"Gapvd1",3.65354779529378
"Gart",4.77294847237464
"Gas2l3",4.29685612958968
"Gas6",1.88784196903508
"Gbf1",1.90356249664067
"Gbgt1",1.24899836157177
"Gbp3",2.74955694786266
"Gbp7",4.48444786353686
"Gcc1",2.77876287659638
"Gcfc2",0.948144681467848
"Gcn1l1",2.56718686914721
"Gcnt1",1.57210360659553
"Gdap2",2.82466078975411
"Gdf15",0.461424279496
"Gdf3",0.572116136727608
"Gdi2",7.24612316892058
"Gdpd3",3.01435974051287
"Gdpgp1",3.2275453965319
"Gemin5",1.68194991695524
"Gemin6",5.58567671309283
"Gen1",2.35762036903748
"Gfer",4.26185605001614
"Gfpt2",2.08167635019563
"Gga1",2.35650752439967
"Ggt5",2.18698229180395
"Ggta1",2.22113673369689
"Gimap5",0.982807299803854
"Gimap6",4.93482141653753
"Gimap9",3.04639358597373
"Gins3",3.34600049750736
"Gipc1",4.27824857561639
"Git2",4.01631625186868
"Glb1",2.58108892211492
"Glb1l",2.88895556683054
"Gle1",4.26859960850395
"Glis2",1.59815855529048
"Glns-ps1",5.23586979302637
"Glrx5",2.69628288707517
"Gls2",0.880629868285389
"Glyr1",5.02852029599072
"Gm10043",1.07576598453843
"Gm10045",0.654189872895126
"Gm10054",2.23873843868313
"Gm10109",0.548756461296863
"Gm10131",4.3437021163889
"Gm10134",5.90884977551069
"Gm10138",1.00781439941487
"Gm10160",1.06310815128637
"Gm10175",6.2907399913038
"Gm10182",0.335326973601602
"Gm10184",2.55097616725686
"Gm10226",4.62447856515655
"Gm10237",0.509977158604374
"Gm10247",2.48726953506482
"Gm10253",1.14757937906267
"Gm10282",9.37713224837542
"Gm10293",1.4071097066458
"Gm10327",1.14307699212744
"Gm10509",3.78827088933824
"Gm10524",4.15358159085636
"Gm10605",0.545100141483565
"Gm10617",0.678697291983483
"Gm10642",0.517426053648094
"Gm10643",2.36137037534274
"Gm10647",0.782451416201659
"Gm10766",1.34659649634394
"Gm10790",0.959997719840868
"Gm11131",1.90085127968174
"Gm11210",0.620403653221914
"Gm11222",5.22321148004387
"Gm11232",0.407694355272909
"Gm11331",1.72476704131147
"Gm11335",2.59443496273419
"Gm11336",0.690611940465881
"Gm11353",0.493515793941533
"Gm11367",0.461047276967876
"Gm11373",0.763014174013552
"Gm11412",1.15104143406395
"Gm11423",3.91798924715504
"Gm11508",0.763947415406075
"Gm11557",0.741615475559569
"Gm11619",0.64490389953656
"Gm11634",0.578624852934588
"Gm11645",0.665479064472408
"Gm11650",0.996813251069335
"Gm11703",2.00797090617509
"Gm11707",0.748814133073086
"Gm11715",0.943557764403532
"Gm11824",1.05749298146264
"Gm11830",0.611446851796051
"Gm11977",0.64333883822463
"Gm12013",0.839103947744443
"Gm12037",0.599616281782855
"Gm12059",0.949728080033895
"Gm12166",3.08330432588537
"Gm12250",3.83731952980875
"Gm12271",0.7297648775445
"Gm12390",0.405390581628665
"Gm12460",0.801486917596858
"Gm12522",1.58303352274553
"Gm12587",1.46920313844524
"Gm12596",0.581735973469936
"Gm12643",1.46752050902311
"Gm12691",1.0433719299584
"Gm12708",0.44460184261444
"Gm12712",1.07774224875124
"Gm12840",4.29788144503283
"Gm12879",1.01913590338818
"Gm12892",5.00670906547392
"Gm12919",0.718780486084546
"Gm12988",0.409045540701577
"Gm13007",0.665959542825299
"Gm13033",3.02619921002972
"Gm13148",0.908624208759025
"Gm13182",0.51638933169536
"Gm13391",0.657586134062282
"Gm13410",1.28426943392785
"Gm13413",1.64253928520577
"Gm13421",2.18720496827743
"Gm13423",1.07652230289304
"Gm13427",1.36515318398293
"Gm13431",0.593942940549021
"Gm13432",0.604524617974275
"Gm13436",2.2875857518051
"Gm13453",1.69490045153257
"Gm13523",0.878093119417941
"Gm13524",0.501786969063953
"Gm13529",0.868528568154539
"Gm13532",2.57431485369926
"Gm13534",0.62233814322988
"Gm13563",0.577313292179053
"Gm13710",1.13662963879075
"Gm13736",3.8538592712979
"Gm13771",1.84141586756864
"Gm13822",0.377571229900655
"Gm13841",0.892212715114238
"Gm13886",1.27501134604888
"Gm13981",0.896596579720321
"Gm14008",0.635223963832973
"Gm14046",1.89687721109802
"Gm14125",1.11869879107802
"Gm14154",0.535200913416115
"Gm14207",1.40940219399402
"Gm14230",1.32129173822764
"Gm14231",1.04888870803703
"Gm14270",0.878236194259038
"Gm14276",4.97805436340966
"Gm14336",0.443425754869216
"Gm14403",3.24528609886209
"Gm14421",1.03865425814861
"Gm14429",0.558587445362527
"Gm14508",0.56530033842414
"Gm14636",1.32558202766403
"Gm14681",1.21126183105629
"Gm14963",1.7863132230568
"Gm15195",0.523672611339063
"Gm15234",1.32453380586427
"Gm15235",1.39583767679109
"Gm15327",0.901827708470684
"Gm15428",0.5610628231695
"Gm15441",1.62920586145759
"Gm15443",4.8772570465503
"Gm15489",1.3594340605427
"Gm15559",2.55342654323118
"Gm15596",1.17283591681976
"Gm15703",1.46141809678409
"Gm15750",1.84945486416077
"Gm15753",0.917009792943373
"Gm15892",2.11226147816691
"Gm15928",1.50960175111459
"Gm16091",1.07357455902616
"Gm16196",0.852833658584805
"Gm16201",0.808154444692139
"Gm16211",2.39461494978679
"Gm16372",1.76075370042595
"Gm16379",1.2636820936459
"Gm16380",0.61523556467231
"Gm16415",1.12112896625341
"Gm16470",1.04033855959805
"Gm16494",0.439664987104295
"Gm16853",0.717083809085201
"Gm17344",0.646012845271576
"Gm17484",1.36960689873657
"Gm17511",0.754477257947004
"Gm17733",2.26389476813176
"Gm17794",0.609495602122013
"Gm17949",1.08194472684995
"Gm18078",1.25981320453345
"Gm1840",3.318690234127
"Gm18445",1.75455889292974
"Gm18860",5.44966683855629
"Gm19024",1.36739771860089
"Gm19366",0.80107336770808
"Gm19391",1.02115221137653
"Gm19587",1.93260362128691
"Gm1966",1.85682033084755
"Gm19688",2.3136019027734
"Gm19810",1.25873457366455
"Gm19951",3.24903512804317
"Gm20036",1.53227823551795
"Gm20492",2.32752744470217
"Gm20559",1.70529541821859
"Gm20633",2.19936152850577
"Gm20667",4.0407962569735
"Gm20703",2.39383962630477
"Gm20712",1.44517533043611
"Gm20775",0.537820664562308
"Gm20939",3.37470815008073
"Gm21028",2.51098880186827
"Gm21188",0.491074022449451
"Gm21399",1.84306437627868
"Gm21596",7.68021898154214
"Gm21885",1.20461432488951
"Gm21994",3.19139458406288
"Gm22174",1.61140789534049
"Gm22208",2.61502442736489
"Gm22418",0.764414830299954
"Gm22460",0.484530961692889
"Gm22662",0.725854341517439
"Gm22711",2.27843529651556
"Gm22738",1.45797826952639
"Gm22973",0.922387337080248
"Gm23119",1.73490368787315
"Gm23143",0.714176832977418
"Gm23287",0.7051112976931
"Gm23341",2.45811345285595
"Gm24365",0.801974399956847
"Gm24892",0.760896043639719
"Gm25008",0.830862188635555
"Gm25099",1.29558826587835
"Gm25266",0.391583729990791
"Gm2546",1.31077278849824
"Gm25857",0.431555987884845
"Gm26384",0.472324519857559
"Gm26490",1.53882176984554
"Gm26520",1.41328529196808
"Gm26532",4.04443264997628
"Gm26533",1.15045603303662
"Gm26541",1.35409223739909
"Gm26544",1.10095696109754
"Gm26545",1.18105291636523
"Gm26585",1.41002297624792
"Gm26621",0.549557371849776
"Gm26623",4.56461811238759
"Gm26637",0.551917630554411
"Gm26710",1.93861918660309
"Gm26731",0.615031340943253
"Gm26744",0.692813482442553
"Gm26809",5.74493295899888
"Gm26850",0.638651249834099
"Gm26887",1.33388148894936
"Gm26917",7.58755260302512
"Gm26982",2.61770695921217
"Gm27019",1.64469847347649
"Gm2710",0.745586840943652
"Gm27167",0.710534800767083
"Gm27253",0.524654222289713
"Gm2830",0.893517919380136
"Gm28720",1.37962610820415
"Gm28727",1.21019626563976
"Gm28874",2.01183841868105
"Gm29291",2.24907372078309
"Gm29335",1.15508325726311
"Gm29408",2.09372359033404
"Gm29460",0.751445228705133
"Gm29543",3.26879690794087
"Gm29650",2.00909991651937
"Gm30108",0.447253193034972
"Gm3052",1.21176993808507
"Gm30698",0.870085729795094
"Gm30731",1.04445241743982
"Gm3148",0.794594032310665
"Gm32389",0.925601006214917
"Gm32591",0.379928049518689
"Gm3272",1.35010001577185
"Gm32856",1.26719331925015
"Gm32899",3.62826059950067
"Gm33195",1.04372453951955
"Gm33312",2.37755812783184
"Gm33370",0.759650975175042
"Gm33378",2.79164137397765
"Gm3338",0.74600038227347
"Gm340",2.06350169299779
"Gm35040",2.38676857434422
"Gm35279",1.76774290626897
"Gm35315",1.07876064173127
"Gm3534",0.64380395442782
"Gm3565",1.26231555483101
"Gm3604",1.48866738010257
"Gm36189",0.898717170438267
"Gm36976",2.03349024829946
"Gm37070",2.19444658744666
"Gm37233",1.26358378845537
"Gm37242",1.71888072083928
"Gm37249",1.19946203549365
"Gm37306",0.55361305774236
"Gm37320",0.800715408902726
"Gm37343",0.631494180583676
"Gm37457",0.574908808606984
"Gm37601",2.50603875979716
"Gm37660",1.36192730267961
"Gm37746",2.06141418553618
"Gm3785",0.875856155855453
"Gm37934",0.859934838949194
"Gm37935",0.862926849960065
"Gm38004",1.73345269381795
"Gm38037",1.44797039205341
"Gm3807",0.894161710047868
"Gm38079",3.55584174293247
"Gm38124",0.8688890332723
"Gm38137",0.670499735250152
"Gm38140",0.715155450507351
"Gm38227",1.59994947340911
"Gm38293",0.967414611448826
"Gm3830",0.500060136258824
"Gm38327",0.570907890829544
"Gm38335",0.434962964225389
"Gm38391",1.14463798724453
"Gm38574",1.2122104702732
"Gm38843",4.34127585187032
"Gm38973",4.25147710457516
"Gm39197",0.795760678771575
"Gm4032",1.82578455218627
"Gm4076",0.860116613930001
"Gm42031",3.49598227533142
"Gm4217",0.701559259734632
"Gm42427",7.25686426782051
"Gm42428",1.09807942954601
"Gm42533",0.683493558816276
"Gm42547",3.65768228162906
"Gm42690",2.32930994537011
"Gm42807",0.764846054453276
"Gm42903",0.687563583314327
"Gm4294",1.21368208676291
"Gm42944",2.29929311883807
"Gm43028",1.08326461573455
"Gm43034",0.983437339791768
"Gm43041",0.909308711399787
"Gm43126",0.580030309004184
"Gm43143",1.09931694611051
"Gm43148",0.71035977880592
"Gm43305",6.91190673692337
"Gm4332",1.27706073730724
"Gm4335",0.735307270418336
"Gm43457",1.30601842576006
"Gm43464",0.53606145575383
"Gm43545",0.908573839858391
"Gm43625",0.873455844222482
"Gm4366",5.72385350801558
"Gm43690",1.05120044979425
"Gm43814",0.625353620814
"Gm43868",1.03741028148348
"Gm43935",0.576593145146201
"Gm43936",1.39538993718967
"Gm43971",0.336300364371235
"Gm44037",0.672829652782921
"Gm44064",0.58156322693486
"Gm44083",0.806626361169105
"Gm44198",0.51215914086383
"Gm44210",0.30305241599943
"Gm44250",2.39974807355629
"Gm44430",0.793337064043454
"Gm44483",1.16232461043236
"Gm4462",1.20107553554246
"Gm44645",4.16180156327195
"Gm44661",0.532956121409331
"Gm44705",1.15774539349809
"Gm44712",0.578444440125501
"Gm44742",0.626411975850547
"Gm44751",1.2381818542749
"Gm44760",1.78683999005692
"Gm44950",5.49963079827969
"Gm44987",0.772411267784365
"Gm4510",0.403053218167188
"Gm45104",0.61321293107021
"Gm45121",0.602845430254875
"Gm45133",1.01569334686659
"Gm45162",1.2663515143078
"Gm4518",0.776472924276404
"Gm4524",0.66911116978938
"Gm45269",0.824541831548449
"Gm45454",0.768329198498471
"Gm45546",1.89620840113239
"Gm45551",3.02457979588559
"Gm45588",0.784961931530629
"Gm45606",1.48707782594471
"Gm45717",0.966796075524617
"Gm45774",0.623373899911489
"Gm45778",1.49709942852159
"Gm45880",0.779919100622424
"Gm46223",1.29714865512904
"Gm46224",1.05345531099646
"Gm46344",1.04429756805652
"Gm4675",0.46369997587579
"Gm4691",0.986048829869699
"Gm47056",1.35886372980349
"Gm47111",0.85661703365853
"Gm47202",0.428456563976793
"Gm4737",4.19673683016385
"Gm47463",0.59847037045211
"Gm47467",1.360877782064
"Gm47627",0.613211362631049
"Gm47648",0.435919799786907
"Gm47671",0.888118008296957
"Gm47772",1.16287910335497
"Gm47781",0.593847139414209
"Gm47819",1.36260111391476
"Gm47867",0.470437491654398
"Gm47968",0.967276403758689
"Gm47972",1.02546018640656
"Gm47982",0.984828366865453
"Gm48087",1.05978039435556
"Gm48177",2.71148570919901
"Gm48273",2.11155341946936
"Gm48274",4.7628899532005
"Gm48308",0.914715893058777
"Gm48315",2.76878660490721
"Gm48338",1.12212034278307
"Gm48385",0.915297453750434
"Gm48401",0.718310649273383
"Gm48407",1.72993017164336
"Gm48408",0.619740143377668
"Gm48420",1.03367477379511
"Gm48455",2.28672967786153
"Gm48604",2.54416900242623
"Gm48669",0.996404639665241
"Gm48774",0.894173153511849
"Gm48786",2.01031838142066
"Gm48849",0.863079544554403
"Gm4945",0.618652091835294
"Gm4951",2.03975468002576
"Gm4961",0.526031901591087
"Gm4997",0.777740968902612
"Gm5054",0.703092553897565
"Gm5086",1.89685487361652
"Gm5089",3.29202339199711
"Gm5129",0.594773318767761
"Gm5160",1.547935737244
"Gm5182",0.731321100591147
"Gm5218",0.430798794529044
"Gm5256",0.460808101304565
"Gm5425",1.03735156470194
"Gm5431",2.39750368584867
"Gm5518",1.12598759344363
"Gm5523",1.26170224124874
"Gm5526",0.409339479458501
"Gm5539",0.60417609866362
"Gm5560",1.81489412313801
"Gm5564",0.942548582263365
"Gm5566",0.889338907831545
"Gm5575",2.22245975917676
"Gm568",0.690821425322067
"Gm5735",1.53973679805256
"Gm5786",0.455614987786365
"Gm5835",0.736682149174512
"Gm5845",1.23532351462533
"Gm5874",5.07509699777374
"Gm5937",1.49402948989899
"Gm5981",0.842643232424239
"Gm6012",0.726452932188076
"Gm6056",0.488575902195735
"Gm6085",2.04186177227093
"Gm6134",3.13633177538496
"Gm6170",2.08033627953886
"Gm6206",0.621874725783755
"Gm6218",0.793233453476998
"Gm6356",0.917607695135521
"Gm6375",1.15099283284433
"Gm6377",3.25864869991194
"Gm6410",0.847291424769086
"Gm6425",0.739066477616798
"Gm6426",0.761651366026157
"Gm6434",0.423088663933132
"Gm6477",3.39796830059987
"Gm6485",1.33196156243514
"Gm6520",1.08123075770797
"Gm6548",3.72243973685758
"Gm6567",1.31451257155764
"Gm6594",8.11966888595458
"Gm6625",0.320505633727551
"Gm6682",4.23785384527837
"Gm6723",1.82722114150349
"Gm6887",0.433163367574956
"Gm6981",1.78156522950681
"Gm7045",2.31736703501072
"Gm7065",0.532929720986816
"Gm7117",3.28637025933048
"Gm7125",0.92902528660673
"Gm7160",2.0418682430234
"Gm7204",1.44871108161023
"Gm7289",0.753429275662
"Gm7308",1.39856569451129
"Gm7334",1.07192642662463
"Gm7336",3.74559417581983
"Gm7565",1.13501334239121
"Gm7614",2.09723697995852
"Gm7618",4.82822065002889
"Gm7626",0.656151394271529
"Gm7628",0.682352625935155
"Gm7653",0.686810213258985
"Gm7730",0.926685294177635
"Gm7785",0.645712894108938
"Gm7816",0.714697155774117
"Gm7868",0.547718781319301
"Gm7931",2.08449140007186
"Gm7964",1.14001819426508
"Gm7967",0.788009867451718
"Gm8034",3.44553812093712
"Gm807",0.469227577014713
"Gm8100",0.630980403482024
"Gm8101",0.399685138633265
"Gm8141",0.780891020787901
"Gm8288",0.868768489313635
"Gm8423",0.805843834225769
"Gm8444",2.02138312825351
"Gm8524",0.60097452175191
"Gm8623",1.00096146252835
"Gm8662",0.92751940370543
"Gm8696",1.01694898245197
"Gm8731",1.06332703051631
"Gm8741",0.445917900603204
"Gm8762",0.279094187702385
"Gm8822",4.12153940216815
"Gm8825",0.708113798819798
"Gm8840",0.609234462093725
"Gm8870",0.448529099421178
"Gm8894",0.554322586429107
"Gm8973",0.689603622608234
"Gm8995",2.68806944829247
"Gm9008",3.01580461075869
"Gm9009",1.78118295427754
"Gm9234",4.42274565916904
"Gm9238",0.975814462715926
"Gm9347",0.726267199243699
"Gm9480",1.51130428976126
"Gm9484",2.07624959109326
"Gm9531",2.34515853420062
"Gm9670",1.67996305892147
"Gm9785",1.63318340653477
"Gm9791",0.820684175535006
"Gm9800",2.01810579578049
"Gm9855",3.32973755918908
"Gm9873",0.610347801096363
"Gm9892",0.928566953769284
"Gm9905",0.728046981232435
"Gm9938",1.97923927901458
"Gm9949",0.655868809633866
"Gm9964",1.34504225319886
"Gmnn",4.90981956621312
"Gmppb",4.42362132473067
"Gmps",5.29163546863977
"Gna15",1.66119481026366
"Gnai2",5.84280518762799
"Gnb1l",2.74311931886803
"Gne",1.01632938392812
"Gng12",2.74036883049531
"Gng5",8.33037676789592
"Gng5-ps",1.08950128817609
"Gngt2",1.28900358318827
"Gnl1",3.5070691061777
"Gnpat",3.75319398499222
"Gnpda1",6.0174924245429
"Gnrh1",1.28298536316504
"Gns",3.72243459003646
"Golm1",3.2507301170503
"Golt1b",5.85841857348833
"Gp9",0.575387593455972
"Gpalpp1",2.85671978056468
"Gpam",1.49083037421013
"Gpank1",0.553139713178123
"Gpat4",4.87391683120872
"Gpatch3",1.36433081849937
"Gpc4",1.12411533542969
"Gpd1",6.87486540461822
"Gpd1l",3.14995249108917
"Gpr137b",2.486189042549
"Gpr137b-ps",2.4407643550516
"Gpr150",0.611196230493049
"Gpr153",2.45040706578237
"Gpr157",1.80487540078017
"Gpr160",1.88351801348865
"Gpr165",2.09704324180597
"Gpr180",1.56978525665668
"Gpr31b",1.41027251960246
"Gpr65",1.36398381817141
"Gpr84",1.41243887888465
"Gprc5c",3.12383875121662
"Gpsm2",3.17439820239943
"Gpsm3",2.75470782268274
"Gpx1",10.3063699172161
"Gpx3",6.51973787301251
"Grap",2.74593855139472
"Grk2",3.25180616192388
"Grk6",2.59241960015959
"Grn",8.88326256388741
"Grwd1",5.30417777397659
"Gsdmd",3.80433980309481
"Gsdme",4.49345224724788
"Gsr",2.64106774171619
"Gstp2",2.18258828780996
"Gsx2",0.45299686391878
"Gtf2a1",5.10330629265896
"Gtf2e1",3.07079025053163
"Gtf3a",0.592371893273748
"Gtf3c4",3.4255081991389
"Gtse1",3.89986417161381
"Guca1a",1.16834900685754
"Gusb",5.33674037925521
"Gxylt1",1.87614252495262
"Gypc",2.54251527609133
"Gys1",3.59848905669907
"H19",4.29519080312816
"H1f0",7.99920956302442
"H1fx",4.27348893370233
"H2-Aa",6.12114626243305
"H2-Ab1",5.15308465142507
"H2-D1",7.40337300038868
"H2-DMa",4.99586314114095
"H2-DMb1",2.47631481490544
"H2-Ea-ps",0.828434501261022
"H2-K1",7.6962039366446
"H2-M3",4.04343601295459
"H2-Q10",1.33910683358525
"H2-Q4",1.55454230284835
