"","HCN_cells_in_iQNP_electroporated_with_empty_vector","HCN_cells_in_TAP_electroporated_with_empty_vector"
"Mir19a",0.847025729623055,2.63320274318487
"Mir23b",1.36881844770687,1.84379147085692
"Mir3099",0,5.04069795726201
"Mir325",2.96371622954433,3.83938380150938
"Mir3596a",1.03796908836919,1.47631520146496
"Mir3596c",3.52889534812586,6.07353121597914
"Mir378b",0,6.17131551454301
"Mir384",1.18458267440657,1.90881880746369
"Mir421",1.24798532888937,1.52623235258797
"Mir425",0.8409956625706,1.49499207684566
"Mir450a1",0.79596737394793,1.43731329121564
"Mir451a",0.91312606326196,1.3319107311309
"Mirlet7a1",2.06460148805348,2.53654627843372
"Mirlet7d",2.43047080806739,2.6647646147519
"Mirlet7f1",1.9154046091427,2.31524137573311
"Mis18bp1",0.67566795430876,1.33627326236295
"Mitf",0.950886271313415,2.24663064050762
"Mkks",1.09179153781918,2.34245586625821
"Mkln1",0.748559437067785,2.07534898641844
"Mknk1",0.628779152260725,1.51314729610046
"Mknk2",1.90998263891681,3.46470319451838
"Mkrn2",1.48232438422906,2.8791942360667
"Mkx",1.04772879142332,2.24103146610608
"Mlec",2.38731658256731,4.24472060275349
"Mlh1",0.58155513658194,1.05026738434105
"Mlkl",1.01200162772174,2.51758282230027
"Mllt10",0.90896557948856,2.43057471792269
"Mllt11",1.47410366898013,1.75507750654741
"Mmachc",1.53686821476173,1.70653677042176
"Mmadhc",1.48701443324018,2.63478996308364
"Mmgt1",2.01506315546628,3.72728172047474
"Mmp15",1.58265696213298,2.68256029237766
"Mmp16",0.61222946617649,1.95970415211494
"Mmp2",0.476097923685596,2.50860695119572
"Mms22l",0.62817398508215,0.97001895320401
"Mnat1",0.51268907735689,0.66585383453954
"Mns1",0.98271374318844,2.04793702636641
"Mob1a",4.80561932479037,6.4111473730376
"Mob1b",0.74113306179912,0.867031772386875
"Mob4",1.39107991756308,2.30264346101777
"Mocs1",0.687356872382095,1.02232627030703
"Mon2",1.61965091994101,3.41721749739621
"Morc2",1.48544480468186,2.26601565255262
"Morf4l1",2.42497659772389,5.53575568647307
"Morf4l2",2.94571856475333,7.8830927070578
"Mospd1",2.60371215837654,5.02749327447118
"Mospd3",2.56402938142258,5.52900212407574
"Mov10",0.823679548661955,2.13778913881977
"Moxd1",0.609472916644651,1.23466089936772
"Mpc1",5.9170338308533,7.55084850776867
"Mpdz",1.26076736215222,2.21978512798285
"Mphosph9",0.94953034528255,3.25415815544712
"Mpi",1.74937414924503,3.43695036641981
"Mplkip",0.668909165518905,1.18828120541443
"Mpp5",0.777458073328883,1.2300584471235
"Mpped2",0.53821815879395,1.50381382363863
"Mpst",2.19026081976989,4.38268034498039
"Mpv17",0.57370646911574,2.52794842209831
"Mr1",0.4034245727893,1.4905282591326
"Mras",0.845419079430425,1.82495822059431
"Mre11a",1.00787133529685,2.9478456015172
"Mrpl13",1.49546059836279,2.554813855651
"Mrpl14",0.570594981329955,1.57175770018356
"Mrpl15",1.20989173265513,1.42334943324354
"Mrpl18",5.31302322475404,7.1818074483252
"Mrpl20",1.89040599856094,3.94178638940677
"Mrpl3",1.53385210559372,2.2586496843017
"Mrpl33",1.10922982245782,2.37583319285943
"Mrpl34",3.74023727306392,7.79135737033094
"Mrpl37",1.86558465351733,3.05321151860116
"Mrpl42",1.71350406584279,5.40596052806355
"Mrpl47",1.28469009720335,2.5373281290591
"Mrpl50",1.16939785156293,1.70485111756501
"Mrpl52",2.04511446484267,6.45329178398329
"Mrpl54",3.52081478006006,6.62152865835104
"Mrpl57",2.37180045245702,5.17462919886584
"Mrps10",0.965516335371665,3.25463642740256
"Mrps14",1.40980571624467,3.51308166949525
"Mrps16",1.09855282569932,3.67268135522496
"Mrps18b",2.03243456591344,3.50725488403882
"Mrps18c",1.81659441897523,3.9698021915622
"Mrps21",2.20038528688728,4.82889580438398
"Mrps24",1.53931953105891,3.9226018887677
"Mrps27",0.94942439174773,1.39398192205859
"Mrps30",1.64166215419114,3.13188604509917
"Mrps33",1.54979794671993,5.97575196416838
"Mrps35",0.78839038415645,1.77534092936255
"Mrps36",1.42619260302911,4.11088543957769
"Mrps5",1.4708081667057,2.36993830793817
"Mrps9",0.76430184611823,1.82147522152516
"Mrrf",0.721235651595375,2.04606545018865
"Mrs2",0.80089879661747,2.3556829750707
"Mrto4",1.93529779720053,6.09402430228575
"Msantd2",1.19378866776688,3.37840685955931
"Msantd3",0.97096818902339,1.76456013720005
"Msh2",0.519170225700245,0.8232784510474
"Msh6",1.53128426679967,1.69013794494794
"Msi1",0.92292798335191,1.54535150695972
"Msl2",1.33487892497694,1.64873319689655
"Msl3",1.41282288553045,3.40216555793621
"Msln",1.02901611766683,1.68996243526857
"Msmb",0.612112777108975,0.814147160547405
"Msmo1",2.95978667392782,4.7917276966556
"Mt-atp6",8.0258914619834,16.2043278491664
"Mt-atp8",8.41431027826335,16.4013005533223
"Mt-co1",8.21356321226915,15.2702384228309
"Mt-cyb",6.7587575783989,13.0611195618043
"Mt-nd1",6.6538702594139,13.9847641982831
"Mt-nd3",5.9311812421688,11.043795025993
"Mt-nd6",6.04167875956145,11.3257712817086
"Mta1",1.28109616682055,3.10974378182355
"Mtap",1.16454072406656,2.08057157893517
"Mtbp",1.04195654802712,1.97867624550217
"Mtch2",1.72575281947983,6.52369395354938
"Mtdh",1.45827851599734,2.74328884685977
"Mterf1",1.11945811191816,3.26870692051575
"Mterf2",0.914773639593865,1.11780539320099
"Mterf3",1.45121237301257,3.62782120022797
"Mterf4",0.820409644630985,1.02216580223168
"Mtf2",0.931054610864945,2.27199627035623
"Mtfp1",0.50007247431995,0.64569262718531
"Mtfr1",0.747529248205735,1.05859201355159
"Mtfr1l",1.6460937223745,3.55425050701117
"Mtfr2",6.36993048519521,7.93764084295901
"Mtg2",1.30683484733068,4.06497847245813
"Mthfd1",0.71001946608214,0.96324275158631
"Mthfd1l",3.11558933859643,5.02177164351772
"Mthfd2",1.66043300838047,3.68324467380783
"Mthfd2l",0.330628694720528,1.72339611006783
"Mthfr",1.43635724794329,2.64657992187338
"Mtif2",0.927170827746875,2.32473975678757
"Mtm1",0.69625931801224,2.24308699264694
"Mtmr12",0.854117968730205,1.12032976681243
"Mtmr2",1.49217800930882,4.20557980035884
"Mtmr3",0.87750011556267,2.36649443505658
"Mto1",0.281482499837824,1.18365484579481
"Mtpap",1.106771023921,3.13173414614698
"Mtr",0.61921192451671,1.20204312438862
"Mtrex",1.4109305272754,2.27623089537461
"Mtrf1l",3.27465125037762,5.03593864281275
"Mtrr",0.996609041859205,1.62128560114261
"Mtss1",1.53785527943884,3.31652017210474
"Mtss1l",1.95292982215463,4.60430528101323
"Mtus1",1.71466911546876,2.83993195609242
"Mtx2",0.905412970592905,1.61002668384122
"Mtx3",0.76689922718549,2.10894265764915
"Mum1",1.24757143386345,3.53204472303301
"Mutyh",0.78644399209077,2.80668301048716
"Mvb12b",0.81400819159187,1.65668946596709
"Mxd3",1.24046357739397,2.19746249466732
"Myadm",8.15414447992357,8.53326875914168
"Myb",0.986948900676759,2.83719848015137
"Mybl1",1.71411700667837,2.991347254145
"Mybl2",0.96420455201846,1.13758461723592
"Myc",2.59395873776108,5.72492588111708
"Mycbp",1.32068519323004,2.63294535779796
"Myef2",1.77667076256305,4.90803429552083
"Mynn",1.42672276041882,1.85000735221885
"Myo5a",1.17450509474306,2.12977627479409
"Myo6",1.18208576314472,2.40464274060128
"Myo9a",0.909295851675045,1.64795762371803
"Myorg",1.6885575446193,3.28824260078421
"Mysm1",1.60750290119517,3.02547253889321
"Myt1",0.89010796946923,3.88751580633432
"Myzap",1.14816332192187,1.5973829768161
"Mzt1",0.499501331466292,2.35009928034201
"Mzt2b",1.35455681131879,3.79686291332685
"N4bp2l1",0.404480093485169,1.6055083431108
"N4bp2l2",2.48155745474127,4.04042609387512
"NEWGENE_1582771",0.91248801620153,1.60741902198013
"NEWGENE_619861",3.22560810093864,6.55985066127969
"Naa10",1.3583199403777,3.41957046378637
"Naa15",1.42718269677014,1.89495440590958
"Naa20",1.39955335450033,3.8395420298256
"Naa25",1.23652782832267,3.05218929561741
"Naa30",1.22400942560774,1.60374447896608
"Naa35",0.90978693823908,1.60494741435763
"Nab1",0.849614260950195,1.16986069424046
"Nabp2",2.56936234821007,6.81150315746809
"Naca",2.792943636409,5.07216717305923
"Nacc1",1.98325857938141,4.09668373586983
"Nadk",1.20384418978429,2.49161260303607
"Nadk2",0.54725551855273,1.64828631902509
"Nae1",0.986712494362115,1.85865574410889
"Naf1",0.55463791336063,0.927565944570685
"Nalcn",0.508648111823135,1.09636431321149
"Nampt",1.11546814072173,1.61786592331918
"Nanp",0.9408949173619,1.09840906993557
"Nap1l1",2.77605208608429,5.66773358859369
"Napg",1.31053198895149,2.24071037654864
"Nars",2.55374575877961,4.23650354218387
"Nasp",1.6883244476569,4.16473679099983
"Nat10",0.632032967518375,1.71470213956535
"Nat14",4.24633443157896,4.88904044801986
"Nav1",1.08382145773163,1.98836868204755
"Naxd",0.96303492598901,3.31434193258779
"Naxe",2.59705873226435,4.64193392874001
"Nbeal1",0.608331458365105,1.28176068196447
"Ncam1",1.93235992844533,4.91642241479599
"Ncapd2",1.94791741498671,6.59711220247194
"Ncapd3",0.820070271232585,1.42868773534877
"Ncapg",1.25091470876287,3.6751875908184
"Ncapg2",0.661762594000465,1.74263413373797
"Ncaph",1.10725551080461,2.79492397362158
"Ncaph2",1.88495690559757,3.91116607289332
"Ncbp1",1.53694096806028,2.81792081344652
"Ncdn",1.77106072502805,4.32638244642613
"Nceh1",0.65772075764379,1.39908064305587
"Nck1",0.693895991773525,1.10103971956025
"Nckap1",1.86942296946683,5.56207600176634
"Nckap5l",1.28927645631644,3.57809444992653
"Ncl",4.33432107652942,8.35846602837047
"Ncoa1",0.533232375626155,0.758610634718225
"Ncoa2",1.02645209523889,3.21918528219242
"Ncoa3",0.74402155540121,1.18286868624161
"Ncoa4",2.22810378585331,3.65560307991226
"Ncoa5",1.42558173628188,2.49434353569076
"Ncoa6",1.70512002044426,3.42589376636828
"Ncoa7",2.64234292378,3.60262038115765
"Ncor2",0.961967878578955,2.082082900744
"Ndc1",1.03424248304921,1.79626045262002
"Ndc80",0.815117140383745,1.37703689548548
"Ndfip1",1.21746565901342,2.42614499309766
"Ndrg2",2.25325119640996,4.59467550731827
"Ndrg3",0.610271788787955,3.00942583702819
"Ndst1",0.853232886289045,1.53934651725154
"Ndufa2",1.33344217413611,1.74299158297884
"Ndufa3",5.92505406032628,7.29409730844115
"Ndufa4",2.49404739438036,5.39708570633434
"Ndufa5",1.24059933704722,1.47352932087307
"Ndufa6",1.89979039119126,3.81344037713089
"Ndufa7",1.77614892492028,3.37855770241355
"Ndufaf1",1.44836393169019,2.46872208031506
"Ndufaf3",2.42632429309679,4.81339743633805
"Ndufaf4",1.99820610495835,2.43589705505283
"Ndufaf5",1.13768197218804,3.36780690284585
"Ndufaf6",0.6007810264032,2.00603091772007
"Ndufaf7",1.07839630847836,2.28276427659929
"Ndufb11",2.16932069224512,4.42893900385486
"Ndufb3",1.36749556343275,2.902752383785
"Ndufb5",1.20786636279906,1.52498087852379
"Ndufb6",1.09511043566947,1.38737589154698
"Ndufs1",1.75337592352997,3.01141834216034
"Ndufs2",2.1579856134299,5.00639460983003
"Ndufs4",0.930507973569725,1.22912543315837
"Ndufs5",1.21483634909173,4.74984997079522
"Ndufv2",1.08553146404045,1.67832394998062
"Necab3",0.65090825354197,0.86609198725064
"Nedd1",0.849236837944865,1.07347153366457
"Nedd4",2.89747803356615,4.11327155237031
"Nedd4l",0.535158964272745,1.65849135742803
"Nefm",1.18776168968334,2.8409106715602
"Nek2l1",0.932367661480115,3.1236772073139
"Nek7",0.97696284288355,2.87881742030986
"Nelfa",1.18983216428818,1.34842879821585
"Nelfe",1.9636961731359,3.71174377593004
"Nemp2",0.58088430947267,0.84676699315404
"Neo1",1.27065858959785,2.56197437402427
"Net1",1.1806324293345,4.45082562144442
"Neto1",0.531767689765725,1.66399655614375
"Neto2",0.67293488347447,2.40357582397828
"Nexmif",1.1380181443634,1.50977164314282
"Nf1x",1.13535278520441,1.95851678071929
"Nf2",0.910889630402145,2.04501233799498
"Nfasc",0.612970478700795,1.14156667754285
"Nfatc3",1.14361754400153,1.83380780277686
"Nfia",1.39514885168962,2.06662514861485
"Nfib",1.59105715726071,2.57121014483462
"Nfil3",0.76898001011571,2.8127280861836
"Nfkb1",1.13575970176534,2.5905154317034
"Nfrkb",1.29572881282226,3.12951250385881
"Nfu1",1.17609066410681,2.80347524259196
"Nfx1",1.25835917861849,2.14573469607686
"Nfxl1",0.77770477579455,2.12579804190195
"Nfya",0.8479345909623,1.43601136692276
"Nfyb",1.15249968567638,2.53911584520021
"Nfyc",1.08870866612574,1.72331514935282
"Nhlrc3",1.28588060955914,3.36035251406703
"Nhsl1",3.2142959008646,3.93635889074967
"Nif3l1",0.86353099529207,3.66898343420679
"Nifk",1.66895960529625,4.17805256455829
"Ninl",1.09287828874987,2.15022472157665
"Nip7",2.01772694136677,2.22314372218499
"Nipbl",1.90954707888331,3.55208593850868
"Nipsnap1",1.33788620379871,2.64694034638751
"Nipsnap2",1.14365188251047,1.94157150956285
"Nipsnap3b",0.50964461055873,1.6103452359345
"Nisch",2.15360120550831,3.82539999720157
"Nit1",2.18779906723382,5.33451503638151
"Nkain1",0.891952178565015,3.71387647198014
"Nkain2",0.659194677956289,1.42072646692307
"Nkap",1.22248605312209,3.24515295155933
"Nkapd1",1.99644017101207,5.48203689941182
"Nkd1",0.74312624567388,1.36287933317752
"Nkd2",5.59104523038276,6.794502053069
"Nkiras1",0.7429222811691,1.23905313664855
"Nkrf",0.750365784643125,1.06850661032565
"Nkx2-2",2.66812889032294,5.80492244120425
"Nlgn3",1.00517885346256,1.60667356312581
"Nln",0.786414159610615,1.16216903163167
"Nlrp12",1.46606888125803,3.00835982450029
"Nlrp4",0.704996936785576,1.14268729749278
"Nlrp5",0.95529032785931,1.76280798507929
"Nmbr",2.07510207694871,2.62360945491923
"Nmd3",1.69658814057495,3.57314662436827
"Nme6",1.29613882206908,3.41017482982649
"Nmi",0.67568463826613,3.15634607556374
"Nmt2",1.00584537166779,1.9017272996912
"Nnt",0.87908350009529,1.57938910335759
"Noa1",1.23655724623956,2.88779151360186
"Noc2l",1.61544336135405,3.59143125152313
"Nol3",2.71723640535414,6.89293956375683
"Nol4l",0.85735077661917,3.68325121633645
"Nol7",2.42502566280628,2.59863194116259
"Nono",4.03946223564888,5.09076560501276
"Nop14",1.46727199149525,2.27004138227829
"Nop16",2.08689147800931,3.70728186647503
"Nop2",1.74247464254115,1.97514788164264
"Nop56",3.2266382812279,7.44257914831648
"Nop58",2.03789063406352,4.84591295068078
"Nova1",0.939916723561835,2.23051842020172
"Nox3",0.843783266174653,1.69794981597444
"Nr2c1",1.17330692362926,1.71133444052558
"Nr2c2",1.31091002335201,4.18231745776798
"Nr2c2ap",2.4060964893149,4.76027073880712
"Nr2f1",1.36072865133637,1.84693550610166
"Nr4a1",1.42017010890721,3.2987787476267
"Nr4a2",2.14761034863856,5.14924437256295
"Nr6a1",0.444911286078949,2.20927028100898
"Nras",3.67852598106748,4.69515213075128
"Nrep",0.829085016598325,3.10785764196346
"Nrf1",1.02800340700231,2.9876936832136
"Nrgn",0.300928853824479,1.74073936427642
"Nsa2",3.13156831044989,3.38885509627881
"Nsd1",1.01058704888342,2.53207279500006
"Nsd2",3.03686453577189,3.3324428662325
"Nsd3",1.02831084128934,3.63922259228615
"Nsdhl",1.53048280768443,2.52689240476395
"Nsg1",0.888918905367465,1.75993179220269
"Nsmaf",0.671277439257065,1.12842900092456
"Nsmce2",0.727712736264965,1.32364508055488
"Nsun2",1.82694465459464,2.40648747295397
"Nsun5",1.21750421295518,4.17818092946807
"Nsun6",0.69670235297339,1.38248781136943
"Nsun7",0.57236985647733,0.770261542225825
"Nt5c3a",0.682165805265838,1.79163667277612
"Nt5dc1",0.778250006683415,1.09370894025976
"Nt5dc2",1.64711648059716,2.36214897007872
"Ntm",1.03796607538346,2.49544828186791
"Ntmt1",1.24394813810524,3.36247297894484
"Ntrk2",1.01644589460251,1.6156436187949
"Nub1",0.99221038803842,3.71957046451855
"Nucks1",2.14064560502946,3.13848048739965
"Nudc",2.33120526183145,3.36354962871702
"Nudcd1",0.967515070641815,1.96413140437284
"Nudt1",0.75768375868405,3.16535779725809
"Nudt2",1.31621871104935,2.3297505882622
"Nudt21",1.3336693139366,2.55438197612887
"Nudt5",0.84402010747735,1.41759557382997
"Nudt9",1.01270197605757,3.05638779323797
"Nuf2",1.4319127968755,2.45602721527787
"Nufip1",0.88540394626032,1.69020381509257
"Numb",0.898265949603075,1.63198725506983
"Nup107",1.27358902667699,2.04596419865415
"Nup133",1.03379058690277,1.51385327201878
"Nup153",1.78011087033922,2.67065432943931
"Nup155",1.1216899821446,1.80855239620182
"Nup160",0.98133863410217,2.59888335056834
"Nup188",0.9528109355356,2.2849756640179
"Nup205",1.03948150392108,2.05697763000428
"Nup35",1.54345768093514,2.86856080608603
"Nup37",0.725700025233015,1.2598354669075
"Nup54",0.94934128142607,1.38972786265418
"Nup58",1.14051581336503,1.36782707136224
"Nup93",0.57842204830239,1.56344125035867
"Nupl2",0.802715143179675,1.65399757519419
"Nusap1",1.64939320034206,4.28521406618991
"Nutf2",2.10381078224587,4.92211223834991
"Nvl",0.652146202408905,1.44983777623077
"Nwd2",0.277276208173567,2.6637921898082
"Nxt1",1.50823948299146,1.6665159446497
"Oard1",1.16362362058779,3.28697194755861
"Oas1a",1.26793649977434,3.77061899869287
"Oas1f",0.732627036836605,2.41939997750015
"Oas1h",0.180562329735852,2.04027858616661
"Oasl",1.61951851233196,4.36926840737519
"Oasl2",2.11390553382375,5.37502892686597
"Oaz2",1.61474573462248,3.60504924141109
"Ociad1",2.04428496709965,3.7416406907892
"Odc1",2.47437563075831,5.36487792510166
"Odf2",1.55552480642221,3.48589302489479
"Odf2l",0.709105084573015,1.59547776961172
"Odf3l1",1.680834312192,3.84876023164362
"Odr4",0.921710622617985,3.0609630988557
"Ofd1",0.894475276291245,1.70965916868699
"Ogdhl",0.503131329563345,0.66331524047604
"Ogfod1",0.530237853811135,0.95819691169233
"Ogfod2",1.04672648213305,3.06166264741957
"Ogfrl1",1.2175149224246,1.38674038802879
"Ogg1",1.23598015901779,2.71684516867048
"Ogt",1.32300289345886,1.97802843169314
"Oip5",1.27040677909725,1.95181258198061
"Olr4",0.982617431869007,1.70306973955289
"Olr6",0,3.76077138885449
"Opa1",1.13689819491936,2.4944087880142
"Opcml",1.21271319589118,2.62442414309932
"Opn3",0.63686086580259,2.07872287122852
"Oprm1",0.658563972962298,1.12782301519043
"Optn",1.37525053689419,2.39680290848358
"Orc1",0.96216911763487,2.32930963823824
"Orc2",1.24080391766119,1.49172348014085
"Orc3",1.06964048894587,2.89818733381212
"Orc4",1.4685809100154,3.35276039710806
"Orc5",0.64244083308366,1.1178349039381
"Orc6",1.48412275865419,4.2175563990162
"Ormdl1",1.14606503356754,3.97935591685811
"Ormdl2",2.53533509290489,7.07875101950763
"Os9",3.07626474468873,5.7837901239552
"Osbpl2",0.965014220075005,1.39550501340603
"Osbpl8",1.19466306249452,2.10379624079267
"Oscp1",0.63481515856737,1.21150295463207
"Osgep",1.2626851151304,1.48802945130128
"Osgepl1",0.94315549493713,2.76291056598244
"Osgin2",0.814103074672885,1.70516048854306
"Ostc",2.32344110111816,3.82739192623615
"Otub2",0.51906981993908,2.07997867152512
"Otud3",0.540483131736775,1.6332946408817
"Otud4",1.26784354459959,2.99852797788297
"Otud5",1.07582909815316,2.80258336133779
"Otud6b",2.42801430154964,4.0677932667305
"Otud7b",1.10529133334271,1.66313441720007
"Otx1",0.63888497997663,2.24659906301771
"Oxnad1",1.35638613647294,2.97365411095708
"Oxr1",0.628974210433805,1.34676988416333
"Oxsr1",1.18130965748875,1.99123506297358
"P2rx7",0.808000261165325,1.59593179597584
"P2ry10",0.456845108224978,1.44086523382233
"P3h1",1.3181737617742,2.1344273935497
"P3h3",1.27929436817995,3.28235143985372
"Pa2g4",3.10597068304876,5.6912488769099
"Pabpc4",1.52533153581806,2.83354108118133
"Pabpn1",2.28101726718113,3.97642874814068
"Pacrgl",0.451097167839635,1.27352944477023
"Pacsin2",1.14282052139206,2.75679110040273
"Padi2",0.87441832422211,1.65480187074285
"Pafah1b2",2.22224279578485,3.71404196010011
"Pafah2",0.74691925644041,1.69854290648245
"Paics",2.44310635166102,5.35626749055347
"Paip1",1.70257075309702,4.4081018560774
"Paip2",3.10888349174278,6.2006000131384
"Paip2b",0.82923377154786,1.12828478986191
"Pak1ip1",1.3936664508171,1.80026977432698
"Pan2",1.12537133001359,3.21717565796616
"Pan3",1.30311394250367,3.26043212377496
"Pank2",1.24530634569384,1.94454991986552
"Pank4",1.18994140355539,2.68933663392218
"Papola",1.38140258670745,2.59134971426881
"Papolg",0.80777530685187,1.09700280862378
"Papss1",1.20828607371979,1.56160622529196
"Parg",1.10444126531918,2.49723608757239
"Park7",1.470500164924,3.19084887052477
"Parp1",1.11913074843082,1.72521119333011
"Parp10",1.83250131316995,4.32583973830203
"Parp11",0.75295301738844,1.19901507403301
"Parp12",0.542430811822155,1.50881851889413
"Parp2",1.42987032495665,3.51927777354731
"Parp6",1.30060592615747,3.64389846574938
"Parp8",0.930480216558575,1.64633488255317
"Parpbp",0.42630844976328,2.00604923782624
"Pars2",1.0638220810864,2.46468997658343
"Patz1",1.26856459517093,1.45942033083757
"Pax1",0.7456819019782,1.74877428989318
"Paxip1",0.852258293113355,2.29796195927879
"Pbdc1",2.63454686878516,4.37241875605594
"Pbk",1.26903046219713,2.90956871169022
"Pbrm1",1.41342324660808,3.88962001643353
"Pbx1",0.797262108034315,1.9859740214917
"Pbx3",0.65534697360407,1.02421188352958
"Pcbp2",0.921094992959745,1.06463725121674
"Pcbp4",2.15187237589788,4.62875630455479
"Pccb",0.637259619622085,1.14653112902349
"Pcdh1",0.931309167461465,2.27265879666108
"Pcdh10",0.876054936523595,3.30646162236537
"Pcdh15",0.160502992360176,1.11708852132918
"Pcdh17",2.04286822928579,4.09453592348399
"Pcdh18",1.27954079223358,2.48087019380992
"Pcdh7",2.22888483335425,3.88892074800078
"Pcdh8",0.50681964796738,2.16745738671517
"Pcdh9",3.09590188591124,6.23132958937901
"Pcdha12",0.63164295061658,0.982378544094889
"Pcdhb19",1.6704151895633,3.61094493905337
"Pcdhb4",1.38764251915161,3.22513169454863
"Pcdhb5",1.5808588120355,1.84473536046791
"Pcdhga10",1.37135310212759,2.85666960630714
"Pcdhga3",2.08511598468671,3.73860803989094
"Pcdhga6",0.728647163590315,0.9600648653408
"Pcdhga8",0.596311062394905,0.894797241469405
"Pcdhgb4",0.500635423987885,0.64748990702789
"Pced1a",1.68646058219,3.87039232025381
"Pcgf3",1.01815244865889,1.73489926968204
"Pcid2",1.05638549348774,2.19344772585956
"Pck2",0.956211378146065,4.12783267513476
"Pcm1",1.82572243780681,3.56368072939649
"Pcmt1",3.69198067692464,5.44949222749684
"Pcmtd1",1.15986541880843,3.07744383011035
"Pcmtd2",2.06399898356857,3.32281269318454
"Pcna",3.03336963012392,5.1135062868016
"Pcnp",7.38053493774726,7.94126541218271
"Pcnt",0.707318888531925,2.06809588346463
"Pcolce",1.2520826914977,2.47481539350947
"Pcsk4",0.298620896473534,2.15957767479838
"Pcyox1l",0.724791586578255,1.0293576150617
"Pcyt1b",0.56666088855534,1.06555162981632
"Pdap1",3.01764949316174,6.29816099762279
"Pdcd10",1.41299974620394,3.97795918384044
"Pdcd2",5.58021139635499,7.05118928333113
"Pdcd6",6.04298004672195,7.08330981946847
"Pdcl",2.37987595453446,4.62248544491997
"Pdcl3",1.75504776909718,3.42002650868788
"Pde10a",2.38581411501939,4.04166434701214
"Pde12",1.46612771988648,1.63613758838064
"Pde3a",0.57065824560721,0.843121267256034
"Pde4b",0.597790911986655,1.69498614639507
"Pde6d",0.906546185788265,1.20418918565147
"Pde7b",1.51761130925889,3.15800979272877
"Pdgfa",1.46500989972686,2.23417050681052
"Pdgfra",0.89996707561751,4.05257731441448
"Pdha1",2.03525258975525,3.2942215688227
"Pdhb",2.34248693550958,3.73217550295561
"Pdhx",0.85491318056909,2.09455018868064
"Pdik1l",1.28741952639939,2.63798441216114
"Pdk1",0.751944167730525,1.2397895561914
"Pdk3",0.754510325996405,1.19054371954306
"Pdp1",1.80477827539256,3.31471781692346
"Pdp2",1.70077527317832,3.47128090576693
"Pdpr",0.76993670202755,0.928472710989355
"Pds5a",1.21067290178954,2.5998075794561
"Pds5b",1.36043889914776,3.65751611055143
"Pdzd2",0.778811596380615,1.35547163332761
"Pdzk1",0.87065196828642,1.4632888772188
"Peg3",10.6484042297095,11.581601029874
"Per3",1.13568652876703,1.89657929366814
"Pes1",1.98357678509914,4.44505849807653
"Pex1",0.660549107937835,1.3055887386642
"Pex11b",2.25962308726914,3.35228472607844
"Pex3",3.89140325592497,5.02158539414457
"Pex7",2.45616270961681,3.94516327221192
"Pfdn1",0.96277520119467,2.0723431977462
"Pfdn2",0.741290178507615,1.00242495459352
"Pfkfb2",1.07978382149607,1.70902295297719
"Pfkl",1.34351498459737,3.17074684041719
"Pfkp",1.0073535071041,2.05632497531055
"Pgam2",1.24214604295195,1.40804835800129
"Pgam5",1.88499369653779,4.3461015406437
"Pgf",0.65807421113548,2.07884377238521
"Pgrmc1",1.98989539031012,3.41706053259097
"Pgrmc2",1.2734035547717,1.42523384413002
"Phactr2",1.91759384280471,3.16987021073999
"Phb2",2.47653406066337,2.69228364989154
"Phc1",1.25305871364431,3.49575938009253
"Phc2",1.62037201946935,3.70297601150933
"Pheta1",0.86998620965406,3.45133667598109
"Phf1",0.263861672099225,2.08228921771265
"Phf10",5.46631138863042,7.38874819925888
"Phf14",1.06477264826383,2.34462236820785
"Phf19",0.52756578907643,0.836001309218345
"Phf2",0.77220458514093,1.08577011207302
"Phf20",1.13504380594802,3.29764434329037
"Phf20l1",0.674161347192055,2.39617163694562
"Phf21a",1.13512781569853,2.94655864514226
"Phf21b",0.640035114568635,1.1001736113346
"Phf3",1.32101527300132,2.47158539712079
"Phf5a",1.91400587700402,3.66312154661703
"Phf6",0.538356322229635,0.94019279376469
"Phf7",0.81343267564017,2.65208070673516
"Phgdh",1.73408486416818,3.78599359126629
"Phip",1.47985899721223,2.28881585023823
"Phkb",0.594081814162016,0.958625673883221
"Phlpp1",1.12452016114963,2.04446721380943
"Phpt1",2.51318272746155,6.04355497350047
"Phtf1",1.54280630480987,3.12051444621488
"Pi4kb",1.67611820930196,3.27680576782724
"Pias1",1.07073240975591,1.38314440586763
"Pias2",0.552284932315115,1.17369835314498
"Pias3",1.48242775464479,2.67795685209791
"Pibf1",0.498758817631333,1.84999277262557
"Pick1",1.113717418897,2.93310864667025
"Pif1",0.63830208153931,1.16774131678303
"Pigf",0.8405790010074,3.28139461700819
"Pigu",0.889650966000725,1.93942374770725
"Pih1d2",1.17780401876814,3.5084711436748
"Pik3c3",0.579591037811325,0.974954388296168
"Pik3ca",1.71266933094647,3.89033136075995
"Pik3ip1",1.07548036037403,1.90699670645627
"Pik3r1",1.28666495023111,2.97513465811272
"Pikfyve",1.1916380315827,2.30249634806623
"Pim1",0.54263297500608,1.95747656430121
"Pim2",0.62441412551989,0.74356783806946
"Pim3",1.9942479549465,3.72589909232432
"Pin1",1.58932492911965,2.80444125147595
"Pinx1",0.66850080441406,1.29577191420577
"Pip5k1a",1.14756485295333,2.8124002721516
"Pithd1",1.35661717295667,1.58405543708304
"Pitpnb",1.22135760340744,3.42329920719235
"Pitpnm2",0.8295968351946,1.39115076499522
