"","id","KD.membership","node.degree","node.strength","node.weightedCF"
"4336","RBM28","c1_1,c1_2,c1_7,c1_69,c1_370,c1_1140",16,7.71076362294891,0.256341585975015
"4337","NUP210L","c1_1,c1_2,c1_19,c1_113",15,6.40454875863343,0.238555301317207
"4338","FCF1P6","",4,1.6348959009356,0.836063967109341
"4339","MEIS1","",6,2.18999518049305,0.464288583595551
"4340","AC023669.1","",5,2.58375652678443,0.620290301825018
"4341","RNMT","c1_963",11,5.26608971578211,0.341699869859772
"4342","IQCF3","c1_2144",11,4.16243632967731,0.375816671049322
"4343","AL133271.1","",9,3.72955303417281,0.401316098748713
"4344","AL512430.4","",6,2.65341943105994,0.644838973460741
"4345","HTR3A","",4,2.09912183630776,0.851979472362167
"4346","MTCH2","",8,4.20843625449236,0.438001554073293
"4347","MORC1","",4,1.80402227767566,0.880140249876735
"4348","AC097462.2","",3,1.49389489050203,1
"4349","ERLIN1","c1_1,c1_2,c1_29,c1_186,c1_681",14,6.67305671307056,0.292653710990934
"4350","UFSP2","",8,3.78580116804218,0.483454590860157
"4351","MTCO3P46","",4,1.69676821309158,0.836218368219494
"4352","AC118758.3","",8,4.0006028157918,0.49748788894901
"4353","ATAD3B","",8,3.85708846011907,0.451540525982401
"4354","SNX5","",7,3.33453189555234,0.557299282147103
"4355","SPINK14","",4,1.93701223578316,0.561751816039794
"4356","CEP170","",10,3.87978564013869,0.411938474044727
"4357","AL591222.2","",10,4.55563180459821,0.378580007527989
"4358","AL122127.1","",6,2.33880151032002,0.634866235247771
"4359","RNU2-12P","",6,2.94739853163923,0.628768584473935
"4360","STAU1","c1_1,c1_3,c1_43,c1_253,c1_830",17,7.32798472224676,0.238627513156844
"4361","AC073133.2","",3,1.53485583524652,1
"4362","PLSCR2","",4,1.9862430268652,0.875064728901125
"4363","RNF168","c1_2305",5,2.5091714115632,0.731218080797634
"4364","AC004836.1","",2,0.854040871068604,1
"4365","PVALB","",9,3.63686919051946,0.403806252667789
"4366","LACTBL1","c1_1,c1_2,c1_21,c1_130",19,8.64796070564906,0.221370038580477
"4367","PRSS21","",5,2.20162215930566,0.717437302560014
"4368","ESD","",6,3.11995882979701,0.613564360768825
"4369","AC084346.1","",8,3.03151839499795,0.394599166224706
"4370","OR13I1P","",6,2.6577699091845,0.584466464120885
"4371","LINC01728","",5,2.68379884522743,0.707913755472505
"4372","CDK2AP2P2","",3,1.22681309152717,1
"4373","RPL30","",9,4.15452377786797,0.418578536185108
"4374","AL445648.1","",3,1.57030652618896,1
"4375","AC010503.3","",3,1.38179739216982,1
"4376","LINC00709","c1_1,c1_2,c1_7,c1_69,c1_1941,c1_2391",13,6.12994388672458,0.292994488271298
"4377","AC018695.5","",3,1.53568704307224,1
"4378","TIGD5","",4,2.04766103206278,0.84841833640178
"4379","COCH","",6,2.69548908623119,0.642023662463605
"4380","FNDC4","",2,0.999633936488688,1
"4381","CTAGE4","",6,2.85947393137444,0.586108828675279
"4382","PDCD7","",9,4.59021499805122,0.36919392974793
"4383","TNNI2","",6,3.08417033956703,0.556246341963138
"4384","ZNF251","",3,1.6638114613134,1
"4385","AL136460.1","",4,2.03967979367371,0.84336988598261
"4386","HOXD13","",6,2.65198089966113,0.62290342992459
"4387","WWP1P1","",9,3.97761882609858,0.448010074067009
"4388","IL19","",5,2.11254743343329,0.662107165957779
"4389","AL359715.2","",5,1.86888812510554,0.656461839811506
"4390","GNB3","",6,2.59734853667833,0.633188986378565
"4391","RDH11","",6,3.06660207149429,0.616630498730146
"4392","ZNF354A","",11,5.40718948016104,0.355642479575785
"4393","HSH2D","c1_1,c1_4",13,5.6574724922693,0.307146581641637
"4394","LINC00880","c1_1226",7,3.0964842294506,0.489415856812091
"4395","IGLC3","",7,2.78638205330673,0.481967735037977
"4396","AL008638.6","",4,2.008796213049,0.862249473199199
"4397","PCED1A","",11,4.92743908857875,0.330563774558435
"4398","NSD2","",11,5.53391184387407,0.360013666310411
"4399","BIN3","",9,3.64990394412586,0.335258311635351
"4400","CREB3L3","",9,3.69222991497645,0.428316300503564
"4401","NOC2L","",10,4.69003682959263,0.402208570736741
"4402","PDAP1","c1_1,c1_4",13,6.60029443803026,0.280530214987991
"4403","TKTL1","",4,1.92240310007386,0.862516873978787
"4404","LINC00330","",9,4.68742000619303,0.432376873105611
"4405","AC092364.1","",4,2.01737181492392,0.857634236361102
"4406","FAM83C","",5,2.53942891989762,0.727044831254063
"4407","PARP1P1","",6,3.0500201806934,0.616944867144092
"4408","CCDC12","",5,2.42848930378503,0.73635205350919
"4409","KCNH1","",5,2.17596293845225,0.658404014992574
"4410","AC022075.1","",7,3.61962536454214,0.523430735322629
"4411","ZNF70","",5,2.31726936367419,0.737858598432098
"4412","NPBWR1","",6,2.45110752170184,0.633488177001352
"4413","AC113367.2","",6,2.65275884075696,0.477089222417541
"4414","RPL9","",3,1.74741130022367,1
"4415","PPTC7","",4,1.76729564923224,0.863904004826042
"4416","STOML2","c1_1,c1_3,c1_44,c1_256,c1_1741",17,8.78014705352354,0.238206265268401
"4417","RNU6-793P","",7,3.44523072143464,0.524532758771036
"4418","AC123904.1","",4,1.98501683481499,0.860530847949339
"4419","RNU2-47P","",4,1.84057422570061,0.84545325958303
"4420","AC016727.2","c1_1,c1_2,c1_16,c1_98,c1_1375",14,8.03161854488335,0.297333192757968
"4421","FAM186A","c1_1,c1_2,c1_20,c1_124,c1_528",30,12.1933674174958,0.147528997577529
"4422","FAM220A","",4,2.23057081038351,0.835476755108089
"4423","GIGYF1","c1_993",9,4.22805129846161,0.424491892136389
"4424","LINC00303","c1_1,c1_2,c1_14,c1_93,c1_468,c1_1349",19,9.55551564469992,0.207814052523138
"4425","ZNF507","c1_881",10,4.40305015787915,0.404284829529196
"4426","GPNMB","c1_1,c1_3,c1_33,c1_198,c1_716,c1_1645",26,10.6650060977547,0.150087670262129
"4427","ABCD4","",5,2.46911751490126,0.732918711429789
"4428","AC133794.1","",6,2.13146866092453,0.612755717181811
"4429","WFDC12","",3,1.56959466774141,1
"4430","AFDN-DT","c1_1369",8,2.8752614563815,0.488623390607559
"4431","CRELD2","",4,2.1368315506664,0.689599281883586
"4432","PHF20L1","",9,4.90156894689962,0.422449278112198
"4433","AC016397.2","",3,1.04545956237425,1
"4434","LINC02106","",5,2.6514160797759,0.715071782593773
"4435","FTH1","c1_1,c1_3,c1_35,c1_212,c1_743",21,8.95219227308853,0.20732776192796
"4436","AC022217.4","",7,2.70277970180713,0.491740234905336
"4437","RPS27AP16","",9,4.07078747564649,0.397994918951322
"4438","CLIC4P2","",4,2.02326178448995,0.84099204793828
"4439","AC108935.1","",5,2.13528538171864,0.746875682480237
"4440","LINC02506","c1_1,c1_2,c1_16,c1_99",15,6.54214868950118,0.249879277658281
"4441","AC004817.1","c1_1,c1_2,c1_13,c1_87,c1_451,c1_1313,c1_2141",17,6.28727031138922,0.216728738754617
"4442","LMF2","",4,2.21845756410763,0.861989750872722
"4443","AL450426.1","",5,2.35198055145669,0.706984934704358
"4444","NKX2-3","c1_1,c1_2,c1_10",13,6.32265174010792,0.323506106054742
"4445","AL137003.2","",3,1.53758079663613,0.691845253962752
"4446","PIGO","",5,2.45148331227362,0.72008534955059
"4447","RNU1-148P","",5,3.08869451213053,0.713070624313323
"4448","TBXT","",10,4.13612449254175,0.328235075953367
"4449","RPL29P32","",7,3.35501713910347,0.522756160565553
"4450","DDX4","",8,3.87334279943865,0.48262869123292
"4451","AC004656.1","",1,0.589821028558016,NA
"4452","NDC80","",8,3.75504772626461,0.424735939434253
"4453","N4BP2L2","c1_1,c1_2,c1_30,c1_2481",13,6.25820507275339,0.271044010588159
"4454","FOXL2","",2,1.13904544932805,1
"4455","SFXN1","c1_2343",10,4.72633070748829,0.403555448894678
"4456","RBM22","c1_1,c1_3",13,5.77093035458619,0.28174658767392
"4457","ACSS2","",6,2.81672579322559,0.434818727099613
"4458","KIF3B","",4,2.16180942523027,0.84806250863783
"4459","USP10","",12,5.23970979983253,0.332059176395455
"4460","TMA16","",7,3.06187708817104,0.499998786467388
"4461","CTU2","",6,3.07544546858196,0.603565458653005
"4462","C19orf12","",7,3.18126738333441,0.511338258106079
"4463","AC093484.2","",3,1.44784493137679,1
"4464","AL591499.1","",5,2.21422014216269,0.726854740946727
"4465","TCL6","",7,3.60655840244998,0.53484188165784
"4466","SEMA3B-AS1","",3,1.16360994686031,1
"4467","AC136352.4","",3,1.57029079690847,1
"4468","AL161431.1","",3,1.57703069603377,1
"4469","THOP1","",9,4.025572233871,0.412325330457339
"4470","POMT2","",5,2.63809784923987,0.713267106904384
"4471","DUXAP9","c1_2163",4,2.7789683074872,0.848627097548178
"4472","ZBTB39","",7,2.94035530675353,0.561567857791528
"4473","KCTD17","",6,3.12653765432101,0.595750323597573
"4474","APEH","",8,4.27544366406509,0.473651722834858
"4475","TAAR6","",4,1.85510519523402,0.717026744717344
"4476","PABPC1L2B","",2,0.916618942436395,1
"4477","OR13C8","",5,2.62886567354199,0.718868975149548
"4478","ZFP14","",7,3.58412021009181,0.543216278271024
"4479","TMED10P2","",2,1.16751647201037,1
"4480","AP003486.1","",5,1.79216975766597,0.649612345183145
"4481","EDN2","",10,3.88915217942368,0.292366942589899
"4482","OR5BP1P","",8,3.54983441437286,0.504546414799316
"4483","KMT5A","",8,3.62060831981112,0.417647123960308
"4484","HKR1","c1_1,c1_3,c1_48,c1_275",18,8.68025538095241,0.218711104950628
"4485","RPL31P53","",4,2.04829039023467,0.838643538214433
"4486","FAM162A","",12,5.24369063829649,0.343393184758168
"4487","RAB28P1","",4,2.0128657652493,0.82866148658262
"4488","KRT76","",4,1.89139920451847,0.849806887115735
"4489","HIST1H2BK","",4,1.82180834647626,0.820369476092636
"4490","LAMTOR3","c1_1,c1_4,c1_57,c1_305,c1_964",16,7.40085533913296,0.259810645290359
"4491","AGR3","c1_2051",10,4.86733988553281,0.37517463947372
"4492","GSK3A","",10,4.46420154060563,0.372630928967143
"4493","SLC25A38","",8,4.05361771950498,0.471718002257318
"4494","SYNPR","",9,3.60103866289188,0.419046066052513
"4495","NUMBL","",5,2.05972797726882,0.542331678879425
"4496","OR2T1","",9,4.17548305678828,0.406434317214048
"4497","FAAH2","",5,2.47385516658076,0.716755494107027
"4498","PIGPP4","",5,2.16354958225069,0.551809268618914
"4499","LINC01714","",4,1.91284978617565,0.576536675739714
"4500","AC017104.5","c1_1440",5,2.14022181129751,0.342815493280773
"4501","PPIAP89","",4,1.92643138850185,0.861398029845675
"4502","LSR","",10,4.16995716365423,0.387920848448986
"4503","LINC00485","",3,1.6121973661644,1
"4504","ZNF793","",8,3.79862207046027,0.498511830148037
"4505","CLRN2","",4,1.91300912837553,0.853753844284153
"4506","GTF2IP22","",5,2.51475260386148,0.726612446534691
"4507","MIR3689B","",8,3.83769923674974,0.483121690316428
"4508","SPANXN5","",7,3.27566016831043,0.474390667653128
"4509","TMED4","",4,1.99186695619114,0.857907513601227
"4510","AC015688.6","",10,4.66711264945629,0.355715963095882
"4511","RNA5SP208","",10,4.37376491662973,0.377425798261912
"4512","QSER1","",9,4.37907347253004,0.432767972331679
"4513","MT1F","",6,2.49877256221234,0.642432779480444
"4514","SETP8","",5,2.37071000258051,0.739667779382162
"4515","RCL1","",6,3.20407056755658,0.62737078762763
"4516","ERCC1","c1_1,c1_3,c1_41",17,8.09482021094241,0.243494007222107
"4517","KAT6A","c1_1,c1_2,c1_25,c1_178,c1_1540",14,6.44646041518502,0.259270386932319
"4518","RNA5SP509","",7,2.87861941382844,0.429582712571683
"4519","RNU6-475P","",9,4.53716367222023,0.431952155720991
"4520","RN7SKP297","",6,2.43151321700144,0.302318397876031
"4521","AP002791.1","",6,2.30708643398774,0.608570446334226
"4522","LINC01410","c1_1494,c1_2237",11,5.16228100536977,0.360900398746796
"4523","PHF12","c1_1,c1_2,c1_22,c1_1475",13,4.70605013522839,0.243718468082803
"4524","AC013410.2","",10,4.36375502125676,0.393285790805325
"4525","TMEM9B","",9,4.3084832547114,0.423082917844919
"4526","OR8D4","",5,2.62600227940685,0.726194149334548
"4527","PIP4K2B","c1_1,c1_2,c1_22,c1_572",21,9.06665880138805,0.175370096320539
"4528","AC114492.1","",7,3.37428631886287,0.54846713433638
"4529","DPY19L4","",8,3.38589771449853,0.465738373597987
"4530","MTIF3","",7,3.41847959484768,0.513220090266764
"4531","USP47","c1_1639,c1_2296",10,4.72200333673168,0.394420991081282
"4532","METAP2","",6,2.74424451648643,0.654300284112127
"4533","HLA-DOB","",1,0.587936855669834,NA
"4534","TMEM33","c1_1268",8,3.17855372986291,0.209595161897963
"4535","ALG12","",6,2.87827337457519,0.584683727251098
"4536","AC006978.2","",6,2.14958506903588,0.395303616976553
"4537","RN7SL250P","",4,1.84032559957373,0.860512455443973
"4538","AL161757.5","",4,2.04114148101942,0.523667308863926
"4539","HSPA5","",9,3.89406258788511,0.403622704878707
"4540","GDF5OS","",5,2.28258734757289,0.717106785069687
"4541","SNHG26","",3,1.06633578397737,0.375700754557803
"4542","LINC01766","",4,1.98621148650525,0.862749182199856
"4543","NCBP2","",6,3.24035824506669,0.608668468446737
"4544","DLG2","c1_1,c1_2,c1_13,c1_87,c1_450,c1_1293",15,5.88410002655397,0.276574404590037
"4545","RNU6-622P","",5,2.08779859825294,0.547464051263341
"4546","PROZ","c1_2017",8,3.89418455211797,0.458489795978584
"4547","B3GALNT2P1","",4,1.99502307998815,0.859616646866664
"4548","DCAF7","",9,3.84852401548162,0.420982729308071
"4549","AC114811.2","",3,1.11050131191388,1
"4550","KCTD19","",4,1.84292031626574,0.552340641836165
"4551","AC006363.1","",4,2.08414804987395,0.850926840121758
"4552","AC103563.4","",3,1.62314887669906,1
"4553","CDCA3","",6,3.22231439090474,0.545227832070444
"4554","MXRA5","",3,1.14927095972825,1
"4555","FANCD2P2","",4,1.99846191673678,0.850012309433449
"4556","RBBP9","",9,3.97261474926549,0.353362488694889
"4557","BANF1","c1_1,c1_2,c1_17,c1_101,c1_505,c1_1408",16,6.22322705826579,0.240725435574508
"4558","MRPS16P2","",6,2.46767737071878,0.563519417581335
"4559","FHIT","c1_1,c1_2,c1_11,c1_83,c1_440,c1_1250,c1_2073,c1_2426",15,7.77936193178945,0.281999037774404
"4560","HAO2","",4,1.95386403046985,0.84521235157377
"4561","PQLC1","",4,1.81889224527533,0.881019591415448
"4562","OR4P1P","",6,2.66005183478249,0.601129524173607
"4563","AL772337.3","",3,1.24456648358772,1
"4564","POFUT2","c1_1,c1_3,c1_739,c1_1656",13,5.74071028537392,0.307839011789589
"4565","GOLGA1","",11,5.36257528666725,0.367194702728277
"4566","RALYL","",6,3.06836232365099,0.618337162299132
"4567","OR4K17","",7,3.31498044705136,0.47679764817838
"4568","AC091304.2","",3,1.71588921570021,1
"4569","AC063923.1","",5,1.9939063612669,0.74499850933234
"4570","INTS11","c1_1,c1_2,c1_30,c1_188,c1_688,c1_1601,c1_2265",16,8.49341571140697,0.249215151787854
"4571","AC093730.1","",5,3.05970867582551,0.717511697678547
"4572","MPPED2","",5,1.88448776730113,0.321233896601858
"4573","AC021146.7","",5,2.1840844691568,0.646797908866379
"4574","GFER","c1_1,c1_3,c1_35,c1_212",13,5.97107774509864,0.306404631625536
"4575","ZNF43","",10,4.6843112139908,0.373927203964264
"4576","RNU6-857P","",4,1.96090451146087,0.858637776581843
"4577","AC021739.3","",4,1.68350388977607,0.725648134205398
"4578","B4GALT7","",4,2.06901113009798,0.847791773157995
"4579","RNU6-491P","",3,1.45353882150231,1
"4580","AC004543.1","",3,1.33549977373681,1
"4581","UCK1","",11,4.88925590418042,0.330310824640871
"4582","MTMR2","",6,2.75813003788757,0.551831078720436
"4583","ATP5PBP5","",1,0.586765262337608,NA
"4584","GRM1","",8,4.37625965577872,0.473748055332237
"4585","COIL","c1_1,c1_2,c1_22,c1_155,c1_559,c1_1453",39,17.4615017069813,0.106666661481804
"4586","OR10J6P","",5,2.35529708280871,0.728061957475573
"4587","ZNF132","c1_1,c1_3,c1_46",16,8.18063261375306,0.24699080558943
"4588","AC010511.1","",4,2.93395251654544,0.843397749451958
"4589","LINC00551","",5,2.35239526473344,0.701581080375347
"4590","OR7A2P","",5,2.38317758680283,0.71854260710732
"4591","AC138649.1","",2,0.804043343919063,1
"4592","CD81","",3,1.75069180491704,1
"4593","AC093519.1","",4,1.87209231014385,0.830846519867214
"4594","RNU6-1232P","",5,1.94799505642898,0.747095558245594
"4595","COL4A5","",3,1.07440558744401,1
"4596","SREBF2","",7,3.76683138060557,0.482884590544996
"4597","RNU1-130P","",6,3.15363240397489,0.614130961942282
"4598","AC073901.1","",7,3.32631087710803,0.506216410357735
"4599","TSKS","",3,1.69482299793406,1
"4600","JAZF1","c1_1,c1_2,c1_13,c1_87,c1_450,c1_1300,c1_2123",19,8.23438235074475,0.227204939309696
"4601","TCERG1L","",3,1.60421978502342,1
"4602","SLC17A8","",1,0.586231649798368,NA
"4603","AL031584.2","",3,1.55555969567398,1
"4604","ZNF24","",11,5.17692816084075,0.3384946901005
"4605","CR2","",6,2.65764941367264,0.637107772656661
"4606","RNU6-86P","",6,3.13368846693984,0.621270545589931
"4607","CYP4F44P","c1_1908",8,3.82380600229488,0.444949526952529
"4608","AC093909.1","",2,1.29999370950333,1
"4609","NPLOC4","c1_1,c1_2,c1_22,c1_157,c1_569,c1_1472",24,10.7141223565963,0.169809139038994
"4610","YARS","c1_250",11,4.14397048306939,0.349821348956505
"4611","MPHOSPH8","",6,2.9408939168801,0.628600419826526
"4612","C7orf26","",5,2.49583195218606,0.718348756537743
"4613","ZDHHC16","",8,4.17317759288732,0.48423603491999
"4614","STK32A","",3,1.02617230296811,0.386559431260867
"4615","GSTA1","c1_1564",3,1.13879331634902,0.757208739651358
"4616","RHBDF2","c1_1,c1_3,c1_33,c1_201",14,5.3703921309411,0.27521531972083
"4617","MRGPRD","",7,3.02859246332693,0.521155188102939
"4618","AC068481.1","",6,2.53099137372821,0.512363138562536
"4619","RN7SL323P","",3,1.47893134287868,1
"4620","MRPS31","c1_1,c1_2,c1_30,c1_189,c1_694,c1_1621",27,12.6045041537058,0.128280176291168
"4621","ZNF99","",4,1.88330914876889,0.846401282102208
"4622","AKAP4","c1_1,c1_2,c1_9,c1_74,c1_400,c1_2042",14,6.4894319321211,0.27091164301578
"4623","BTN3A2","",4,2.14445859848926,0.846591797886578
"4624","FBXO45","",12,5.57494669014662,0.327421852578444
"4625","RN7SL420P","c1_1,c1_2,c1_16",13,5.9320618670333,0.302087665773213
"4626","RRP8","c1_708,c1_1634",11,4.91539311988302,0.359096285343638
"4627","PLEKHA6","",8,3.87998614597052,0.38474004516795
"4628","MSRB1P1","",4,2.01589325900602,0.859894042930336
"4629","RNF141","",4,1.90958860629607,0.846616600358722
"4630","HBA1","",5,3.19332989217009,0.693991497405992
"4631","FCRL4","",6,2.72617126597064,0.569849316306648
"4632","ZNF701","",4,1.64426187498326,0.62019657638583
"4633","MRC1","c1_1,c1_3,c1_33,c1_720",13,5.38558633778727,0.248995789117257
"4634","NUP37","",8,3.78495397318081,0.487891779784209
"4635","RTP2","",6,2.85098227899603,0.625772472024661
"4636","NR2F1","",7,2.34623756043136,0.481442748047682
"4637","ANKRD36BP2","",10,3.90403830323554,0.348779229536987
"4638","CPTP","",5,2.49282588113952,0.710783233468998
"4639","AL033527.4","",3,1.44613520720966,1
"4640","AL137027.1","",3,1.61669194602919,1
"4641","SLC18A1","",9,4.06078467386354,0.413188394113962
"4642","LINC02487","",3,1.32311162091039,1
"4643","MOCOS","c1_1384",8,3.45050345161635,0.361404017186797
"4644","OR56A3","",6,2.70389708312581,0.634212680291957
"4645","SLC52A2","",5,2.90238453032644,0.5
"4646","PURB","",4,2.01189056274511,0.703459564480963
"4647","LINC01765","",9,4.05735510989017,0.43286728860518
"4648","RNA5SP136","c1_2176",5,2.36053874199886,0.707349066449743
"4649","LINC02403","",6,3.30866852167026,0.626305063412107
"4650","ADM2","c1_2219",7,2.73267603513525,0.508489545128826
"4651","RF00100","",7,3.58623653864696,0.540215544817439
"4652","EIF3EP2","",4,1.93855173536474,0.850928825417539
"4653","NOLC1","",5,2.44378424163646,0.647257394558803
"4654","AC087385.3","",5,2.27973679152897,0.741166158663929
"4655","ENPP5","c1_1565",4,1.48508906221104,0.417545096142716
"4656","ACO2","",7,3.02881053681704,0.518383831431334
"4657","PHLDB1","",5,1.87080016287819,0.328173426519123
"4658","OR8I1P","",7,3.39351438130379,0.549038695101134
"4659","AC239798.4","",3,1.34916664407194,1
"4660","LINC00661","",6,3.11552748346024,0.617932391882344
"4661","BX571818.1","",3,1.80495570897903,1
"4662","FOXM1","",3,1.51590640283706,1
"4663","AQR","c1_1005",7,3.56718375041819,0.55142209943563
"4664","SCNM1","",5,2.15491199514564,0.733575873380772
"4665","AC117402.1","",4,1.88525937258941,0.858321926240943
"4666","SIGLEC20P","",8,3.61390484584703,0.472209461686934
"4667","INPP5E","",11,5.52293249745112,0.356027538969133
"4668","AL135929.1","",3,1.66338630545495,1
"4669","STARD3NL","c1_1,c1_3,c1_828",13,5.32393471361682,0.289087247005986
"4670","SPDYE3","",5,2.16402667418411,0.636248618431921
"4671","ZNF90","",8,3.07238341134698,0.494007521740407
"4672","ZNF444","c1_1,c1_3,c1_46,c1_263,c1_1753",17,8.04842235800847,0.244003596785269
"4673","LINC01745","",4,2.09480945116411,0.858861014134842
"4674","GLYR1","c1_1,c1_4,c1_55,c1_300,c1_955",30,12.0024952128447,0.138661625790015
"4675","HSPA9","",7,3.43415270046902,0.528472830408702
"4676","AC108448.1","",6,2.86034576907403,0.625470898755974
"4677","PDGFC","",5,1.9289524296217,0.50656560199147
"4678","GRSF1","c1_1,c1_4,c1_57,c1_305,c1_964",14,6.16589291928274,0.265414185090753
"4679","DDX41","c1_1785",8,3.59828528826789,0.474915511728885
"4680","SARAF","",6,2.70171344220347,0.535375563769282
"4681","AC138819.1","c1_1,c1_2,c1_24",15,7.65943916204061,0.272318326089807
"4682","NDUFB5P1","",3,1.44105935009104,1
"4683","RPL26L1","",8,3.82859507009764,0.457619763150419
"4684","RINT1","",7,3.58601112214569,0.485417522272281
"4685","AC000058.1","",3,1.42902362341809,1
"4686","C2CD4D","",2,1.14366633505609,1
"4687","UBE3AP2","",5,2.32263867294994,0.726942410578505
"4688","AL117335.1","",6,2.28518428287761,0.65364430405007
"4689","OR56A7P","",5,2.31331649043741,0.723327861216881
"4690","RIPPLY3","",8,3.08624837938335,0.460296488247033
"4691","GP2","c1_1200",9,3.77097763839079,0.434820927805405
"4692","RWDD2A","c1_2502",6,2.41419842910863,0.629698341962146
"4693","SRRM2","c1_1,c1_4",13,5.51631590626776,0.311786309090393
"4694","MFF","",7,2.83392569766622,0.478718529596099
"4695","RPN2","",11,4.92643659602695,0.3148618258818
"4696","CSNK1A1","c1_1,c1_3,c1_39,c1_231,c1_795",27,11.606437378524,0.135377015076739
"4697","AL157834.2","",4,1.80082141763302,0.85516803978297
"4698","LINC00634","",3,1.55791193315574,1
"4699","VN1R68P","",12,6.66617318511144,0.347905404658151
"4700","AC126768.2","",2,0.953031155809203,1
"4701","NTS","",5,1.92403513350895,0.521076246568923
"4702","RPS7","",7,3.26836266767987,0.545595117255954
"4703","OR10D3","",5,2.36097213819118,0.717999093118596
"4704","RPL17P34","",4,1.92873063368712,0.861127259823427
"4705","CCDC117","",5,2.44441866867414,0.72128024888143
"4706","LINC01429","",6,2.96101017321657,0.622375066935067
"4707","OR7G1","",8,3.61196959701672,0.484443802699443
"4708","PRDM4","",8,3.28344208458431,0.493651392247111
"4709","CYP4F29P","",5,2.06361317450511,0.753526703119541
"4710","ORC3","c1_1,c1_2,c1_30,c1_188,c1_691,c1_1615,c1_2287,c1_2480,c1_2501,c1_2512,c1_2513",15,6.55633822786891,0.271750921473797
"4711","MFN2","c1_1,c1_2,c1_30,c1_188,c1_1605,c1_2274",13,5.21284184809901,0.310800251412523
"4712","CTXN3","c1_1,c1_2,c1_13,c1_87,c1_450,c1_1299",13,5.21235530406734,0.300474108005107
"4713","LINC02520","c1_1,c1_2,c1_15,c1_95,c1_475,c1_1364",15,6.3990834753037,0.238061237248255
"4714","CUL1","c1_1,c1_4,c1_60,c1_329,c1_994",30,12.7993717920008,0.139349653303966
"4715","AL353743.1","",4,1.8975665889085,0.841914539840406
"4716","ZNF175","",4,2.08754092636906,0.848059792515696
"4717","ZKSCAN1","c1_1,c1_4,c1_60,c1_989,c1_1864",20,7.83287275880045,0.207096953299633
"4718","ARNTL2","",3,1.31716408620722,1
"4719","FNDC3A","c1_1618",11,5.32728818170839,0.371266659387142
"4720","SERPINB2","",8,3.5521999269354,0.442094095667242
"4721","OR2H1","",5,2.33431157886428,0.717042361790214
"4722","MSANTD3","c1_2315",4,1.90903070224473,0.832246749841307
"4723","DCAF13","",9,3.99035834424759,0.416330681570478
"4724","AL359182.2","",7,2.86210578595893,0.534093592518572
"4725","CNOT7","c1_1,c1_2,c1_25,c1_178,c1_616,c1_1539",16,7.23366497083559,0.236856973635944
"4726","HOXA11-AS","c1_1216",5,2.63210081321965,0.749170314325224
"4727","TM9SF2","c1_2495",11,5.32050903166871,0.340384547747062
"4728","AL157401.1","",5,2.19015753059998,0.554338305751879
"4729","AC018809.2","",5,2.18970811115212,0.56758229726994
"4730","DRGX","",4,2.14910687169358,0.846595759173922
"4731","AC136759.1","",7,3.43730742427401,0.562891441891749
"4732","AL589740.1","",3,1.50710177223913,1
"4733","COMT","",9,4.3413257256753,0.436720292810725
"4734","AHRR","",4,1.94278022171289,0.862365458725308
"4735","RN7SKP226","",6,2.67509818273911,0.546096288518746
"4736","GJA10","",7,3.08083593199884,0.559258693518955
"4737","FBXW2","",6,2.84783100947068,0.574974073655597
"4738","RNU6-492P","c1_1,c1_2,c1_7,c1_69,c1_378,c1_1159,c1_2010",22,10.3296756954683,0.193398259495191
"4739","RNU6-161P","c1_1400,c1_2191",11,4.39181155260079,0.355297270164856
"4740","AC008154.1","",3,1.68789939295931,1
"4741","TSHZ3","",4,1.62252874940636,0.802965183224626
"4742","AL158206.1","",1,0.582573903712196,NA
"4743","RPL7AP61","",6,2.70008913890231,0.64248516892819
"4744","MTND4LP32","",8,3.55387193191634,0.460605682733442
"4745","ICE2P1","",5,2.26299561483017,0.723881110370038
"4746","ERGIC1","c1_1,c1_3,c1_51,c1_287,c1_911,c1_1783",19,8.2925915587401,0.207742203356653
"4747","RNU6-1113P","",5,2.1009914116691,0.63736255389704
"4748","AC009494.1","",7,3.42054221546262,0.563641390325214
"4749","RNU6-40P","",6,2.82611979755622,0.563288786435333
"4750","CCDC82","",6,2.78341285950866,0.574628747096253
"4751","FAM86FP","",7,3.46687483965203,0.512983675430674
"4752","CEACAMP7","",3,1.61451802113111,1
"4753","IFT52","",6,2.95822835933137,0.619144056100545
"4754","ZNF214","",2,0.813727522967447,0
"4755","ARMCX7P","",5,2.40106451725981,0.718116925804316
"4756","DNAH11","",4,2.16664216878317,0.838101158610013
"4757","AC092375.2","",3,1.17112684460638,1
"4758","DOCK2","",8,3.47254028315375,0.467678998218693
"4759","RNU6-364P","",4,1.77942889873899,0.851190219071987
"4760","SNORD28B","",8,3.0682671845523,0.454880611039988
"4761","AC019129.1","",6,2.94774174478547,0.639333382366802
"4762","AL356387.1","",5,2.56599682075919,0.718426786317248
"4763","KLHL42","",4,1.98734327933972,0.735326616847051
"4764","AC018467.1","",6,3.53244033651888,0.614039146758927
"4765","RPL11","",4,1.99083120375697,0.861404204228625
"4766","PCLO","",10,4.3859643322363,0.38170994339195
"4767","AL121580.1","",3,1.58291704178893,1
"4768","CYP11B2","",8,3.74141312449352,0.48536124194186
"4769","LINC01704","",4,1.90887746718922,0.556508186202378
