"","NPC_SRR1997857","NPC_SRR1997858","NPC_SRR1997859","NPC_SRR1997860","NSC_SRR1997853","NSC_SRR1997854","NSC_SRR1997855","NSC_SRR1997856"
"Ech1",8.7903719131961,8.17725624470771,8.34819154198718,8.36522085051973,7.72520845612336,7.67284038920149,7.90163957667944,7.7660110356415
"Echdc1",1.80436101014819,2.59594242295828,2.89760356658946,3.05271916845997,2.04667568668605,1.57033863015401,1.82716202142298,1.37743765675527
"Echdc2",0.426345504627113,3.34879977695697,3.27760636661389,2.87792792159825,1.34482191979722,0.870578834048172,1.2111219246771,2.36732621170765
"Echs1",7.40208913282178,7.19598072269268,7.58024948129201,7.46167541255641,7.32406855728036,6.78181042900408,7.6381833843398,7.30582059759235
"Eci1",5.57685915138611,4.89946220038798,4.24293210633043,4.28486398062264,4.81510819278874,4.7730026724731,5.50285110046553,5.1209825214479
"Eci2",2.47233642840834,3.32430625050351,3.38384560111235,3.28951779631737,2.82480966365911,1.74297648886216,2.54899352177382,2.29294447234652
"Ecm1",4.23582977000576,4.27750452628889,3.98477395954113,3.8832356779952,6.53669818013767,6.45885933610388,5.05486439387131,4.52141144969834
"Ect2",1.39150648660994,2.54563977018013,2.86337459148893,3.10318228894241,4.96530821326799,3.6434151182175,4.41596205166721,4.80422863855952
"Eda2r",0.150501946832753,1.28857335258827,1.69153896317453,1.98147148137822,1.61751295494701,0.71000728687085,2.41849815305834,2.12244315712193
"Edar",1.09294320847552,0.686679601768769,0.740371459928102,0.677245468975298,1.0482428833811,0.273518783702056,0.717880665844172,1.15558352817038
"Edc3",0.603347234423348,2.86113906875285,2.94653225143244,2.96027131556665,2.96410540735234,2.77947088006113,2.60910336365161,2.83432254107839
"Edc4",1.43296385764905,4.71474395699505,4.79189890744725,4.65672807876773,5.99613941962749,4.95945515901472,4.97395391584251,4.84337573765619
"Edem1",2.60139782547,2.43973613692426,2.18631685400733,2.24484388761526,2.4726182711839,3.31237763149008,2.68532869485759,2.75920003071561
"Edem2",3.12242530544793,3.33453174371576,3.26088264240427,2.78358861619295,3.54482731984913,3.43367287680028,3.29956734045846,3.40101994337557
"Edem3",0.689831574599779,1.60105152438397,1.51035316583052,1.56033662005147,1.82192031274877,1.60428685156444,1.7360964080557,1.25376505646966
"Edf1",7.67237948458239,7.4203628358113,7.20221094462888,7.29274189084774,7.12381179664111,6.63390586841745,7.41206915420339,7.4534505619129
"Edil3",1.10629145064059,1.40041405841213,1.41123267229606,1.04830926922201,0.826738682764,0.553081909715657,0.735609090757785,0.88385997795496
"Edn1",1.06910386957594,0.322126905732024,0.787628261520193,1.15661241957265,0.35733533917301,0.579063629574833,1.83469719172451,0.171889350867065
"Edn3",3.30120341389884,2.83251622948985,2.10405873407857,2.540069781773,0.073291530538999,1.06964393008741,0.112542306888761,0.0251656293459709
"Ednrb",4.84804410243278,5.5160641768675,4.94860471517368,5.48500098633503,6.83859370783141,7.12118282043115,6.3216310025917,6.00919525731962
"Edrf1",1.16996783873049,1.92137409909271,2.1270843421424,1.57357671814791,2.36992021372525,0.651556311563428,2.14828085814605,1.78372407226386
"Eea1",0.537605214843628,1.68539611710604,1.49812217951067,1.94068351736169,1.77696417256857,1.58224315960072,0.968524538651988,1.61146369707731
"Eed",2.89599672665032,3.44682200573253,3.69819461814135,3.63760183705736,4.12011743620968,3.81514480194498,3.73793825577335,4.55141925416725
"Eef1a1",11.8541488722365,11.3493703654549,11.5214880816875,11.3881876011214,11.6047415724792,11.3005881602827,11.6057325660659,11.4761744700867
"Eef1a2",1.92676520027882,1.21606236822264,1.68619995669733,1.31672428173002,0.407058119408738,0.796164253474437,0.0574139373422056,0.876968951717131
"Eef1akmt1",5.60789518414819,4.70660818617995,4.81138973094861,4.9732663992723,4.14483151932433,4.05640834945506,3.69066428495122,4.61667467975454
"Eef1b2",10.0024534856653,9.13207558184975,9.22743671177282,9.28397284618503,9.29162542639412,8.9659988884975,9.70593539479945,9.57405862433679
"Eef1d",6.88661951814998,6.83025002019103,6.85317798091264,7.05727006120232,7.09982997581554,6.68622666729656,7.08988556920453,7.27616099777239
"Eef1e1",6.09335811267494,5.49696563286407,5.48952362590687,5.47558000954543,5.69015831642978,4.55270093184867,5.10528336250059,5.52140750179554
"Eef1g",8.25360237812134,8.25065850358332,8.36999055535969,8.39915382488792,8.63366355288793,8.05925984095451,8.65338373597455,8.64590750737717
"Eef2",10.3807277882984,10.1036120199083,10.5266949093321,10.3553902252035,11.0653412565032,10.2721999499961,10.6582482312987,10.8021697334494
"Eef2k",1.89340884238473,1.98957511202789,2.09576224163361,1.99594162437369,2.89198089132725,2.52040934030916,2.08036498515576,2.91418070686683
"Eef2kmt",2.64827301248537,4.40185072043655,4.67515968105492,4.74622277340773,4.79829038471316,4.72709811184173,4.77639677435953,4.29296389382395
"Eefsec",1.42800847637252,1.11986351809386,1.15851426634687,1.06245891062927,1.76557057750982,1.39780222875801,1.94129773042575,1.62313845203023
"Efcab10",2.23819757937657,1.73890938654788,1.52864982735453,1.77653746276476,0.131143131880836,1.05309598646579,0,0
"Efcab11",0.487772709676228,0.435684196440316,0.53651636196885,0.679321293841669,1.8641415916395,0.60744253573222,1.92602937697422,1.62006017859532
"Efcab14",5.97810434361516,5.77174278390469,5.68279750941944,5.51934255269266,5.13878062397802,4.80608326703701,5.11018842104763,4.70914444212703
"Efcab2",1.67323376312874,1.62789580716676,2.07293096849864,2.17031928559802,2.2220303888413,1.69286620315786,2.29599244986132,2.1272210531562
"Efemp1",1.19400117021832,2.17332915151057,1.50991379520796,2.01660946256054,1.25963859595324,0.121024381575985,0.696181582708288,1.38016817645849
"Efemp2",5.76174209591358,5.40610909929732,5.37007200557904,5.5507980069356,6.29792137799152,5.32473338999346,5.00915005995882,5.50472116731209
"Efhd1",1.6809382424773,1.17789297720134,1.73066430599033,1.32573468448907,0.584037379378327,0.385808734491633,0.84258443664771,0.456781403926767
"Efhd2",4.25174190291451,4.68217765599509,4.69710398478686,4.67515884544552,5.80832932380921,5.96582480778494,5.94103128578001,6.19032592595691
"Efl1",1.51654868031787,1.3681858641958,1.50622630398893,1.46558545193896,1.14032130357781,1.24879684495747,1.20709590476231,1.47819655774984
"Efna1",4.48987042507588,3.53608179836576,4.3215630852486,3.67467237805582,1.55870758979622,2.78881500691269,2.03919484804125,1.12609076120311
"Efna2",2.82436531648686,1.349356204616,1.83648759361645,2.2376929017335,1.87444608127144,0.432160858555856,1.72697638061075,0.926291859809009
"Efna4",3.37853116917921,2.74237906184452,2.17410698995296,2.29186749405095,2.14433261431732,2.47455597231274,1.5282975372924,0.774679148107783
"Efna5",0.981733808249172,1.69684058065421,1.41647623493544,1.67643988935924,1.60902024877494,0.855517399759191,1.32057977607279,1.51181475768413
"Efnb1",3.30353207498435,3.11756714426321,3.63506930616745,3.19352153511465,3.31744211674906,2.96826299763186,3.5334741166665,3.77170858735438
"Efnb2",2.04751693335573,2.1832723671106,1.89686293499014,2.14106516049301,2.52728862642219,1.40452346316176,2.20180025424303,2.08928465146279
"Efnb3",6.36960291644528,5.40870860746032,6.38003228409061,5.03785612827502,3.11884892711672,3.01204555352699,2.26067474636128,3.42965643321802
"Efr3a",1.7363233167671,2.2034999344667,2.19061724285977,1.8605862358513,1.96521813169008,2.34438334227271,1.81669104505484,1.81055222570883
"Efr3b",1.28220872907466,2.71887593231202,2.66266861652503,2.78919254500922,2.23289733619408,1.1865846154681,2.05508646350913,1.91005520103663
"Efs",3.56903958451501,5.25211742218679,5.20228678890185,5.22331907914261,5.23466793863187,4.37459104708972,5.55474154326566,5.36831703779431
"Eftud2",3.67218997597793,4.39685950826517,4.55001530440461,4.52044454361821,5.47765928389495,4.76141083903885,4.95854562950144,5.13175209104365
"Egfem1",0.390598770444262,1.07892934228031,1.02329021741987,1.21224215118767,1.05872346581425,0.784170602238343,0.787117022521062,1.28076173333378
"Egfl8",3.29748589464426,1.38713125719427,1.96574816618116,0,1.39444653849932,0,1.90811945351498,0
"Egfr",0.40304560565706,2.17691328596436,1.53323210216815,2.47434860020445,4.17514800747001,3.3705056034213,4.01838279854912,4.02828803658412
"Egln1",2.84567756728535,2.88935389938501,3.17420543705738,3.12770572638782,3.24491489063954,2.55721025238219,2.96721219325812,3.55025985424457
"Egln2",4.12070197818439,3.86068872425828,4.30378838221626,4.46775179338492,4.62089220409679,4.95265138173815,4.8462744539578,4.87225735445056
"Egln3",0.113911099651794,0.668649294011375,0.497774658227525,0.912995967211841,1.5668557258419,0.175461648283762,1.2478720893116,0.114811742389236
"Egr1",4.4011791847194,7.91570550422782,7.97927205302357,8.093039437671,8.62304648338562,8.95293625127645,7.91840008339909,7.54233111103379
"Egr2",3.51122846037828,2.97191230102411,2.72214280029638,2.32819465908518,6.43690025744749,6.35378792921993,4.92510128718469,4.89390058103449
"Egr3",0.704423248615526,1.84397062839596,1.01432171834148,0.781400484932653,2.05583074237461,2.99359356392923,2.89940365616578,0.816890544080908
"Ehbp1",0.898945520248276,1.33013827893089,1.20503890042725,1.30751506199858,1.06866984132752,1.03602276732596,1.25327209679497,1.13865539648431
"Ehbp1l1",0.404619035574989,2.03479151150148,1.86809016140439,2.06253984688795,3.43668689825481,3.73107130390782,2.13458757565603,2.66743706275181
"Ehd1",4.3872287022562,3.43174992675183,3.5367468401801,3.47810669116157,4.33029261735061,4.80446619817416,4.3991973010541,4.67817038271693
"Ehd2",1.3619606025864,2.94007074960101,2.78497920092401,2.72641464611235,3.32235136876726,2.05126551767943,1.5080137333261,2.24483369230584
"Ehd3",3.44798348819684,3.43722536750179,3.51914879843981,3.36033757872684,2.98149230370281,1.73446729778204,1.96380209097848,2.40058095264538
"Ehd4",0.667530398322264,1.23577101304735,0.625109837100041,0.898261884711109,3.56324639015532,4.44679114483861,3.10302610241616,2.76723598246904
"Ehhadh",0.0183889606894097,0.754756963929645,1.56544848592723,1.47246560856232,0.675851420424653,1.75324879771877,0.691888082134769,0.0868925451507638
"Ehmt1",1.59711676961075,3.11206824782055,2.79718728681494,2.92282935060198,3.04895948086011,2.26610079830582,2.61286352583931,3.23463747931253
"Ehmt2",3.15955481989235,4.22788200170524,4.25537750955773,4.21882038506998,4.26688920806041,3.6976896547192,4.43844534344364,4.19149745957383
"Ei24",1.31882444094467,2.06418710044218,1.52303113851326,1.49549561177649,1.00299945428792,1.05930455942623,2.64926370669566,1.39367709825996
"Eid2",3.18213689389566,4.38577958787169,4.94653055674121,4.6533702124784,5.56921226353258,3.82869623874213,4.67663518218321,5.74703854575674
"Eid2b",4.29852267258223,3.56041600634176,3.90313136927933,4.00260530104544,1.45570177105572,3.99668255784356,3.3386884969423,3.87312844589595
"Eif1",11.2891631288279,11.3381242279821,11.2873226012362,10.8926730350501,11.2472537404121,11.1818977425793,11.2073247772007,11.280264895387
"Eif1-ps2",1.00357394074935,0,2.68430583686952,0,0,1.23629719733687,1.0848788251553,1.77894210315252
"Eif1a",4.87926216085188,5.04183156915563,5.10335489273711,5.0922563017241,5.92155622825665,5.54653844491925,5.18073299228421,5.47089661975147
"Eif1ad",6.19826599069299,5.99661815709073,6.40973186200703,6.35041057185647,6.83296856404348,6.12651732139294,6.92985476659412,6.69527722329098
"Eif1ax",6.86155667114111,6.52084618081038,6.72574796915916,6.65982520996594,6.80816222296088,6.17414680433646,7.15581101083953,7.04752379888673
"Eif1b",8.566696238294,8.67119740758856,8.15598716812474,7.76927483187427,7.64046617758445,7.77894254347569,8.02933624006633,8.49815097455985
"Eif2a",3.45104424927311,4.36752641422338,4.4831521419072,4.26805624288487,3.94768198860627,3.31499679611688,3.93439975764025,4.09978631285967
"Eif2ak1",0.825598918008466,1.60924086377463,1.4568056995393,1.17785799812343,1.06150732784284,1.54028446536653,1.56587260876534,1.82409688662194
"Eif2ak2",1.49383352358941,2.13745990427521,1.94360733955807,2.18933716232242,2.50535579271131,2.46827213396393,3.04344181727666,2.95559375902141
"Eif2ak3",1.64175883006773,1.39306281874996,1.42885508710674,1.43059545383396,0.835052257198934,1.54719030082878,1.33747003317105,1.70189526380446
"Eif2ak4",0.947280394911141,1.89712500532987,1.40646909783821,1.57599445170764,1.03062604957773,1.42344960442065,1.04705911150568,1.16479253611012
"Eif2b1",6.23518968182171,6.20848695538271,6.4207462584399,6.50703673313804,6.36281469135141,5.13623995188239,6.23824326075185,6.37474808407688
"Eif2b2",5.19012226343296,5.62601297150973,5.85245263892479,5.96277224392804,5.98491421364377,5.41080886413585,5.71931693063153,5.83704805157953
"Eif2b3",3.28312993341064,2.88451913339879,2.75453521307851,2.81602481144955,2.66019527888308,2.36443287612553,2.79700243020549,2.50124288809755
"Eif2b4",5.04528920409135,6.05636932244706,6.18832406153927,6.22865257121685,6.39830715046412,5.96076321551731,6.41273868359335,6.01469785656354
"Eif2b5",1.40684546286651,3.63718375238025,4.10334030504104,4.14413992747617,3.23015092110003,2.87059722352252,3.84214762693591,4.15376769384021
"Eif2d",3.56193197882629,3.69809986603348,4.06024979319553,3.93008195244383,3.88142127522835,3.0518248241055,3.58121770118543,3.56451593992537
"Eif2s1",6.01317323865114,5.49126656408173,5.62197536875786,5.87346259856924,6.17359161349773,6.0123861152282,6.04664023335634,5.99464722272571
"Eif2s3x",5.00060269611071,5.37962458300071,5.63693044926393,5.5157255127601,5.8829936482772,4.97916937635096,5.40912740710067,5.69907862784408
"Eif2s3y",3.01962268594334,4.80167600983128,5.21949919061183,4.65546771550544,4.56319665584013,4.13532091005016,3.781267917095,3.75217370778184
"Eif3a",2.6965735470209,5.75398331191965,6.01987663846477,6.16585483171482,6.87002882126587,5.77778266591518,6.13443073186711,6.50726842991812
"Eif3b",3.59348841422743,3.44824099181469,3.81119127555322,4.09841297421375,4.18737900428147,3.4698235339379,4.64337177179428,4.18330891321811
"Eif3c",5.47450808699531,6.33027400373106,6.33799895939621,6.544386244823,7.02680659516236,6.23331101399145,6.62556537601514,6.56504871723197
"Eif3d",5.14672390993908,5.9347156228627,6.15125592384086,6.20739653850831,6.48525736564144,6.06223831265387,6.37325346696673,6.26698583380528
"Eif3e",6.54428398124948,6.11654309721488,6.07403456244304,6.17117431498047,6.30583854830694,5.97032766369311,6.07742274770295,6.19096628105085
"Eif3f",5.81566124342037,4.95154377190775,5.26143070393912,5.35005451940618,5.45875306003348,4.90825371752174,5.28654316773198,5.72296812153598
"Eif3g",8.27038424824873,7.9615906476488,7.93470842360026,8.06116614574719,8.50526818649701,8.30151719945785,8.21938588392412,8.58881598893008
"Eif3h",6.07967891838435,5.50373847554564,5.56374690034947,5.43783645319523,5.67138218244457,5.12593737092697,5.47018524125391,5.4900839431046
"Eif3i",8.73914867194402,8.09824122647015,8.15068941580167,8.33118371057397,8.3104133478624,8.04077306484271,8.4918595017129,8.29261076354293
"Eif3j1",0.10146894292855,2.77010912504986,2.53074427785891,2.48137657510538,2.73486186044771,2.24363215613932,2.26926530468554,2.15472506070378
"Eif3j2",1.95012293285433,2.18984431096731,1.86859492715355,1.9219910332624,1.83415706134771,2.4446578068949,1.54458676544621,2.88957952064318
"Eif3k",8.75534219663282,7.84910470613162,7.82547781214776,7.91391750165834,7.48237635296246,7.24001221587717,7.838661173079,7.74427101453188
"Eif3l",6.88326869549398,6.89481541824845,7.09588414975516,7.05851068492874,7.42768731985907,6.79994979071213,7.11609470839218,7.26739011587038
"Eif3s6-ps1",0.786474764856168,0.760061393984607,1.08306908314152,1.299026266962,0,0.984043294622767,0,0
"Eif3s6-ps2",6.65191188141257,5.55895649330307,7.15613789485879,5.64702624883792,6.88332751330774,5.95112833093294,6.66763693763377,6.28847383336977
"Eif3s6-ps4",1.53065882165608,2.38343728135698,2.25262873105647,2.67648909359829,2.22240065992617,2.55716168454816,2.38276968992724,2.66293612624955
"Eif4a1",9.44555695201967,8.51639710710493,8.36486288449016,8.43427513740063,8.96202768734318,8.55901160444482,8.75091753560064,9.01793279797063
"Eif4a2",9.13959757397463,9.47677387570637,9.47621998570125,9.26959636386447,8.23375975807767,7.77603416582833,7.84851406206378,7.7067174476894
"Eif4a3",6.75753503916849,6.90687387195578,7.09461403184509,7.19370346524774,7.4745828203612,6.96690319787822,7.31674167089902,7.40304193022173
"Eif4b",5.13502188907288,5.80759508207555,6.11607824352097,5.85286677615339,6.36875330531942,5.72241125661982,5.93875901168954,6.11821153169093
"Eif4e",5.63948861728267,6.22075634819296,6.3620056517211,6.25921177115739,6.50307124817587,6.3399667467383,6.28723199156645,6.43344851025193
"Eif4e2",4.30696049747834,4.5262175172926,4.54437064319487,4.60446394690894,5.05213667108461,4.60895549435233,5.05846330002877,4.90259508165312
"Eif4ebp1",3.00051888347108,1.62010971223102,0.962560953849522,0.547918687695155,2.58582567357258,3.15411487932377,3.54796363126548,3.25523222332917
"Eif4ebp2",3.69826831805325,3.96273845392075,3.92727579723924,3.82946481457021,4.03816435264793,3.99180291303277,4.39677170083269,4.0399929729152
"Eif4g1",2.24593670608128,4.13607796956764,4.13506437807133,3.88402826466313,4.07448731449612,3.64654463834572,3.12921611758713,3.7491704256802
"Eif4g2",7.82753337445646,9.19556675153802,9.42711841613351,9.53140473576928,9.91225699908417,9.06628417049187,9.45327833289545,9.44271335978258
"Eif4g3",0.919664567986502,2.32357732637289,1.86816521276736,1.91640685528112,2.1774744568036,1.95118457528414,2.2032955401198,1.93552990496528
"Eif4h",4.88527395914937,5.66941558202092,5.55876235967612,5.7217442943388,6.26349662942823,5.780420244871,5.75140513949829,6.18469097046737
"Eif5",6.67341233108195,6.63062513806958,6.67365628117745,6.61526951898775,6.68054761669737,6.03459984008484,6.14347175929001,6.71716623094532
"Eif5a",8.85045574396264,8.17617155310698,8.23213999438891,8.22012457760938,8.48062938971584,8.14787695052083,8.85003379455866,8.88180786199374
"Eif5a2",2.31461428743626,1.73878186365173,2.46409890987534,2.84519833888472,2.91275553281098,0.957369766489547,2.1362356237644,1.84011311243311
"Eif5b",2.63127560737841,3.84767942212324,3.97539710488674,3.80834973704506,4.16783770614818,3.57563026473027,3.51159346599385,4.24297642583543
"Eif6",7.23084003759913,6.29327808652843,6.32722327160895,6.45408936790194,6.80834448326942,6.7380456477616,6.26530066976805,6.57968290188966
"Eipr1",1.80452927254961,2.27600280208353,2.00283850931514,2.02370186455158,2.39645933657639,1.64241307389066,2.32240399733389,1.58181929040812
"Elac1",0.144226331861178,2.04800495940064,2.75980640001141,2.9153487961372,1.82493858794664,3.00393849101846,3.49609913840129,2.18284744714748
"Elac2",0.102938022471074,2.04043116608117,1.91581806451502,2.11050237879558,2.26786425432365,1.53404172852103,2.34372640525441,1.92966680144088
"Elavl1",4.66958813701304,4.40726368495436,4.24776352345381,4.54042320125878,5.10586346595258,4.83812063317796,4.94412793355676,5.02585670452431
"Elavl2",2.17264215349541,3.50562170863253,3.45427229625616,3.5122576598576,2.33341981571464,1.6043465465464,2.41955223017096,2.82991622830652
"Elavl3",2.76702369110058,4.82573454109564,5.04573680929804,4.66806049676553,2.86103822335412,1.85597460472655,2.99299359009758,2.57942936085167
"Elavl4",3.64353451177991,4.57343886055038,4.35025295497036,4.71071676087035,4.2277215782639,3.52081591966669,4.03536291908513,4.10357692287873
"Eldr",1.20763236559461,1.94473645911169,2.2913132106455,2.43246584562332,2.97954148625634,2.7379686386065,3.16431900169488,3.32495519837356
"Elf1",0.804549277434173,1.1915210461852,1.03076833973093,0.918399618262619,2.06603921750513,3.24844520079962,1.72410692043851,1.63205286850353
"Elf2",1.37199235286446,2.53699079566766,2.2427991553194,2.15557970476882,2.2260131052832,2.30784134465025,2.23252365124018,2.5135635423921
"Elf4",0.0372592244200224,0.209711285786253,0.0570993515631799,0.055944333679265,0.144651225159829,1.96798170668815,1.02587446838211,1.22974972868836
"Elk1",2.39370653490747,2.64716991201869,2.99332744650207,2.51579758078144,2.28239676679548,1.57337501690035,2.0325262701262,2.02321858066517
"Elk4",0.131415611695177,1.15404516147572,0.517004671061335,0.822681064787572,0.227569504859736,0.779804682931367,0.526863918551717,1.08465104396542
"Ell",1.5772695454032,2.93036188575177,2.68353651658259,2.62275041556044,3.55242537811806,3.69649455554421,3.23135094099508,2.96203739923809
"Ell2",1.85069054930967,1.164869451945,1.2643949195263,0.709106078974574,0.223369837695581,0.29183611742257,0.66985688572893,0.0269380240379499
"Elmo1",0.346070199340349,1.17539515742631,1.28645459476371,0.905261271456073,0.90757665737754,1.05812004375683,0.596841138210645,0.598624876448424
"Elmo2",3.0031712830894,4.02405881802617,4.08898208617482,4.01900749651219,4.7902177854863,3.90337807203972,4.21616193518668,4.10058496208742
"Elmo3",0.411554126210359,3.36267773831332,2.68945697374921,3.48540878343719,0,0.236539160578881,3.70117077043094,0.213826225916069
"Elmod1",0.0822895001391482,1.11036165982135,1.03262577820466,0.558866214489128,0.496803370531146,0.109956854528191,0.321970708696081,0.183423158651466
"Elmod2",0.73914024454017,4.19281694989339,4.16981475399952,3.9082911898589,4.09143111162372,3.76490600396149,3.54619557946056,4.18333881966453
"Elmod3",3.62951129414677,4.15090317788296,4.00570186998719,4.2607923086971,3.4902934976763,3.09428493309871,3.44886920927432,3.61346635026875
"Elmsan1",0.884028624183531,1.12948774067889,1.24188697822842,1.37232845048886,1.64513425035155,2.44481058889327,1.59855782480781,1.49633154685742
"Eln",1.67168221594892,0.81981626220857,0.404032258578996,0.685959573327592,1.24154730275848,0.306087763972545,0.449299700225975,0.600289365392905
"Eloa",1.6880998096311,3.11057335287517,2.89612480872736,2.57910350651063,3.51326953944757,4.05674409314736,3.34383000569849,3.25687327155506
"Elob",9.55798814241711,9.00787216762402,9.18365960156214,9.06737119397808,8.97995075674738,8.84953543827065,9.15591369461692,9.25094508921391
"Eloc",7.07609893862892,6.83772155973281,6.95182977173147,6.97719346089251,6.62501871720839,6.47399876463142,6.69525145459678,6.78882168984704
"Elof1",7.99230663865704,7.4361333935249,7.37155369036974,7.35016129610944,7.32464275615999,7.17471732663082,7.62897032030319,7.6295540054482
"Elovl1",8.46795867742329,7.23273516831668,7.82468659673375,7.09057388581824,6.80409059350936,7.14580038344343,6.35489948431567,5.64660546991535
"Elovl2",2.68669403768245,3.09344974256405,2.93155173432067,2.98670817131889,3.81743231147662,2.6430147712366,3.5891924391687,3.95351826934984
"Elovl4",3.46955252323048,3.32934807388651,3.49098906251712,2.75635620015855,3.51085366235217,2.53162584998426,3.20348578447955,2.04362701914344
"Elovl5",4.19608225900309,4.90701478360123,4.8785532604721,5.03630505493433,4.81076529086719,3.95328044580725,4.36732338816886,4.29302070092968
"Elovl6",1.83890979389955,2.86099001001619,3.10439176259371,2.69415101753508,2.20877086908755,1.44092099123474,1.99123487962375,2.00205383175363
"Elovl7",1.2973339660948,0.940508137893984,1.94920796824494,0.689899555930037,0.80320403254273,0.175011266112726,0.214086011698677,0.209302436337451
"Elp2",3.99000702684948,5.34537496723327,5.53659863363229,5.73542063797842,5.8464386792528,4.92518994088898,5.35421246537414,5.72077939477112
"Elp3",3.66935372259592,3.84933111241908,4.00836497603903,4.14791472919185,4.24503144856797,3.6890285339075,3.92557120327034,4.13684799634753
"Elp4",0.854749595836488,1.83352455831922,1.42440270128395,1.83459315198289,1.77146682333227,1.14435769863011,1.68971741630458,1.86982384609657
"Elp5",6.26312847201423,6.2154412059536,6.32570952121575,6.23800586012381,6.18949372387466,5.46222050985061,6.45143654822807,6.14982483783944
"Elp6",4.19580949689416,4.33740727187321,3.99281903812003,4.1831491913274,4.50941188734748,2.77344581308263,4.25173051934117,4.47758365873397
"Emb",0.227311171582065,0.676906832250421,0.823795088558686,0.737171536426574,1.17040241829743,1.19144397581407,1.07962578704831,0.802836700143372
"Emc10",5.78538197903806,4.80712872217956,4.66674755782083,4.84283814378463,4.27968828382367,4.4025128336941,4.86459021356356,5.03106817430327
"Emc2",4.65082685070504,4.49882988017338,4.32499733451515,4.48602188058276,4.2503934495349,3.88382355544794,4.15400399902452,3.86271737531068
"Emc3",5.7306452394021,5.99920208393724,6.26727597912705,6.22276587841057,6.04688740720745,5.6660947105748,5.63788356600121,5.72403045297173
"Emc6",5.16943263193105,5.52561772140522,5.5395008509422,5.28959469535217,4.09362517727485,5.7209858551434,6.00688020460216,5.35362155688304
"Emc7",6.17370102878758,5.8037639364393,5.51549419811582,5.68713506585265,5.03976168386491,4.78466960668078,4.73673091949291,4.71347816282391
"Emc9",4.29439226173844,3.850804192798,4.07851911338187,4.06269582903987,3.8618124703293,4.22660624335619,4.45788878489561,3.70943902198856
"Emd",5.946481462245,5.08206264614586,4.90678082687765,4.87178527534972,5.53492212023668,5.26473863651946,6.11584909916373,5.33642765425712
"Eme1",0.155688443115234,3.09141657943155,3.29593944636212,3.65342495449408,4.92270467019119,3.89614870982774,4.42699080761192,5.14279086028579
"Emg1",8.0781713440785,7.39520662403511,7.35635938364484,7.34117669225634,7.25549180376724,6.80034474517682,7.48852268965899,7.43013357607089
"Emid1",1.33679386242373,1.59789785824859,1.5002131074677,1.54128558981808,0.27778558591052,0.110968705653644,0.0353310943091379,0.497988766963498
"Emilin1",0.0610927636790894,1.57852320991347,0.64834037070282,1.07317808819063,1.06001467922754,0.765828521884309,0.614329358863484,1.50165901413709
"Eml1",1.26655513969455,1.19357712067337,1.38572754975646,1.06032685100672,0.797636339880917,0.396313845473703,0.534516181680275,0.862897077060022
"Eml2",2.36711297712004,1.88752840888741,2.02470185766602,2.1004326269543,2.37365328173452,1.73960361169527,0.855334035075194,2.0009782934264
"Eml3",1.40184081541522,1.91212999696105,2.05177228489802,1.94599161611282,2.43662362594241,1.83180641891117,1.91842995513494,2.01761187680668
"Eml4",0.612646845893982,1.97602443664412,1.59585604216998,1.71865941333185,2.09833787615119,1.66120202681739,2.09271114675605,1.86393826720192
"Eml5",1.38247755087536,2.86430676952963,2.23599894516807,2.65529758478134,1.49308899369603,0.797020529395242,1.67839042393798,1.34998344633387
"Emp1",0.944725779550794,1.56531347862936,1.62150556548029,1.25495044624442,2.6476828597308,3.22586783619593,2.7387351339926,1.77300793108689
"Emp2",5.0492843974274,4.82201344316992,4.70432295575015,5.12392305111629,3.02869079588081,2.30794381410235,3.41432513885354,2.85144931259332
"Emp3",6.93289676292742,4.89816722780118,4.34715722496655,5.023713135377,6.08652672850847,7.92033523461259,6.19723449623905,5.46014672493133
"Emsy",1.60628454993064,3.19501733703423,3.37555379392458,3.31944583472133,3.4535874434779,2.77557259144973,3.32416121634348,2.67747292861897
"Emx1",5.04950559433739,4.7863308586813,4.78023862617125,5.0741763292266,3.01765464184282,2.12924805450458,2.96928859909653,3.67699232058815
"Emx2",4.94010578087815,5.71462627641986,5.59271043382558,5.50723339456407,5.52888500454046,5.28897450136798,5.37996322444667,5.52411788590043
"Emx2os",2.5399754789067,3.06333387365674,2.53736831238803,2.94640594801029,2.65880682374863,1.92465319236949,1.08553817333801,2.6091038976041
"Enah",2.25994467115401,2.8658564853754,2.77299473703169,2.69512471955556,2.44731944727315,1.69374533222621,1.88023893084344,2.23718169350196
"Enc1",7.35957573503715,8.66997214364996,8.95246080555338,8.70801807044993,6.3788139174682,5.28076324260617,5.87680142024986,5.87014484666792
"Endod1",3.58420788370502,3.81656683039697,3.8510336839238,2.93437502226376,2.43075145326464,1.1282826501696,2.58497203975772,2.30869468117654
"Endog",2.82400211627567,1.91947857214978,1.08543178510422,1.32743483194797,0.306670981623718,0.618343207488882,0,0.847780227436751
"Endov",1.09498882615411,2.48745331630239,2.92733962670624,2.64401284965514,2.67293436992728,2.53149278702521,2.17593596289942,2.69090264676235
"Engase",0.411640883493619,1.67141759874854,0.8016322664788,1.84299806359231,2.08871624430764,3.08106410029602,2.24649731175747,1.85997736087118
"Enho",5.18198432976598,6.23995255375026,5.90532210749518,6.2836761751138,4.74128605656485,4.24140755240816,4.53184715133875,3.83077158775494
