"","GBM_cells_in_3D_organoid_culture"
"KREMEN1",1.99388240489476
"KRT18P34",0.600149473472704
"KRT18P52",0.295684654786998
"KRT8P29",0.346085063533896
"KRTAP9-6",1.03793791674939
"KXD1",3.29586260467088
"KYAT1",1.67794824885132
"L29074.1",0.527011835428321
"L2HGDH",1.19579097045598
"LAG3",2.17507671255511
"LAGE3",4.94348289371728
"LAIR1",0.647521502609029
"LAMP5",2.29966556624784
"LAMTOR2",4.61918020640722
"LAMTOR4",4.97645316350794
"LAPTM4B",3.86696700494382
"LAS1L",3.6423538432989
"LBX1",1.63438941539318
"LBX1-AS1",0.711950464793593
"LCTL",0.957834780267714
"LDB1",4.76427265954808
"LDHA",7.73519199450101
"LDHAP5",0.291464587856358
"LDHB",5.21537108921044
"LDHBP1",1.28595990561629
"LDOC1",6.94652503467977
"LEMD1",1.02438420797388
"LEMD1-AS1",0.527635489379839
"LENG1",3.36164521587267
"LENG9",0.515183448669603
"LGALS1",7.51049357672871
"LGALS3BP",6.69473713527996
"LGMNP1",2.00371873555009
"LGR5",3.35111958185889
"LHB",0.446269840959753
"LIN7B",2.76956597583008
"LINC00323",0.596080408040424
"LINC00352",0.725826141938976
"LINC00354",0.299256071515057
"LINC00404",0.855559878142901
"LINC00415",0.216254122079238
"LINC00483",0.609142078310576
"LINC00506",1.11102143659234
"LINC00622",0.83865440913996
"LINC00652",1.15317048780344
"LINC00893",0.405478530543354
"LINC00895",0.841093698145935
"LINC00896",0.357849079804602
"LINC00942",0.652910645083006
"LINC00997",3.85863285301132
"LINC01012",0.739516784772752
"LINC01018",1.32237117847315
"LINC01023",2.84488726666317
"LINC01058",0.849009218240352
"LINC01063",1.52363650845209
"LINC01067",1.53916642641661
"LINC01136",0.764122168330069
"LINC01158",3.5065928391223
"LINC01181",1.01848466589555
"LINC01237",1.10108112917472
"LINC01268",1.59496328308533
"LINC01293",1.15983840847499
"LINC01315",2.59457834220732
"LINC01326",0.365029602801981
"LINC01560",4.50871530405383
"LINC01563",2.34846978363427
"LINC01578",0.760811079185638
"LINC01587",0.318549009347306
"LINC01649",0.371045347355599
"LINC01659",0.440817291855265
"LINC01666",1.12036795337865
"LINC01672",0.717716383084289
"LINC01694",1.65465170392012
"LINC01703",1.62627968613109
"LINC01761",1.45860443762622
"LINC01772",2.10454908843808
"LINC01778",0.832889646906038
"LINC01804",1.98930882926109
"LINC01873",2.70163116611448
"LINC01896",2.89837503493172
"LINC01960",0.226506966533402
"LINC01963",2.62295353563902
"LINC01976",1.13209603342995
"LINC01993",0.848894766052222
"LINC02019",1.28731952810036
"LINC02073",0.509725803182293
"LINC02078",1.07469097747229
"LINC02080",1.17748309831296
"LINC02108",0.788964001743635
"LINC02175",1.4246522858823
"LINC02245",1.02366152071703
"LINC02265",0.525397054121968
"LINC02458",0.527335506807741
"LINC02475",1.06880561877148
"LINC02487",0.922006608125495
"LINC02525",0.944156995939513
"LINC02576",1.00631620340619
"LINGO1",0.874032152061788
"LIPG",2.60928387412909
"LIPT2",1.23927222524098
"LMO1",1.79941005175511
"LNCPRESS1",0.618721486084801
"LOXL1",3.7073925517222
"LOXL1-AS1",1.27461840289692
"LPAR4",2.83688935229636
"LPCAT2",0.603448368622274
"LRCOL1",1.37774737986712
"LRFN1",1.96199887788978
"LRIG3",1.34839816956014
"LRRC10B",0.946178636843998
"LRRC20",1.61987364447428
"LRRC37A7P",1.00108967679033
"LRRC75A-AS1",4.13980231206479
"LRRN2",0.755658052644838
"LSM10",3.67380105835491
"LSM2",3.5213624120243
"LSM4",3.92730555498932
"LSMEM2",0.494672176259867
"LSS",3.49476776357738
"LTA4H",3.10969582695822
"LY6E",4.49184691566048
"LYPLA1P3",0.574083994810564
"LYRM4",1.42499397416102
"LYRM7",2.5000892489531
"LYSMD2",1.97719248020363
"MAD1L1",1.01589359163155
"MAF",1.78749069482356
"MAGEC2",7.28948865348846
"MAGED1",3.45517174462559
"MAGED2",6.20769404229474
"MAGEE1",2.4654365538241
"MAGEH1",4.96178857483949
"MAGOH3P",0.854764542671874
"MAN2A1",1.14697744038796
"MANEAL",2.91841434202661
"MAP1A",4.07715702264703
"MAP1LC3B2",0.625375359667198
"MAP1LC3C",0.763958144186846
"MAP2",3.15370133821892
"MAP2K2",3.52958897383844
"MAP2K3",3.13157886007821
"MAP2K5",1.19113177237852
"MAP2K6",0.895497243611502
"MAP3K21",0.960694307414703
"MAP7D3",3.59150958594981
"MAPK15",1.67021136239696
"MAPK8IP1",1.64224519108756
"MAPKAPK5-AS1",5.01255748080641
"MAPT",1.1141031802254
"MARC1",2.15582791580385
"MARCKS",7.29339730033103
"MARCKSL1",8.28063585369614
"MARCKSL1P2",1.19780610022672
"MARK2P10",0.426172335180141
"MASP1",0.576968176090306
"MAT2B",4.07207923089371
"MATN2",0.613158352755638
"MAZ",4.75845739516152
"MCFD2P1",0.556634537318907
"MCHR1",1.05388555243341
"MCOLN2",0.478205098318296
"MCRIP2",3.24458301020539
"MCTS1",3.57005755946844
"MCUB",1.26773881118431
"MDFI",4.11604832886507
"MDH2",6.26619836349359
"ME1",0.712463854577305
"MEAF6",3.42859535132658
"MED11",4.06663672393944
"MED14OS",0.54503344240929
"MED18",2.66565902069991
"MED28P3",1.07874553494308
"MEIS3P1",0.452234131491711
"MEMO1P1",3.0079053943948
"MEOX2-AS1",0.670493167756663
"MESP1",0.955196599499495
"METTL26",6.20167964941228
"METTL7A",4.07470968286619
"MFNG",0.853897064939129
"MFSD2A",2.35150266956152
"MFSD3",4.03339457850864
"MGST1",1.19242460831963
"MGST2",0.542844670879741
"MGST3",4.1886478966923
"MID1IP1",4.87093771022404
"MIR1179",0.324568248725081
"MIR124-2HG",2.22751445226144
"MIR1299",0.500527220827462
"MIR17HG",2.19121552231053
"MIR194-2HG",0.781697260453839
"MIR298",0.707823852338256
"MIR30B",0.697234981264597
"MIR30D",0.701029698478179
"MIR320A",0.398210751828088
"MIR331",0.823354610133395
"MIR376A1",0.470275298858606
"MIR376B",0.533056218231038
"MIR382",0.897200471452898
"MIR4482",0.367371494440833
"MIR4502",0.534348686853572
"MIR4530",0.503136192157863
"MIR4666A",0.808787702606468
"MIR4682",0.820929197215946
"MIR503HG",2.17135756791484
"MIR548A3",0.86343089392016
"MIR621",3.4617165011907
"MIR645",0.805525192317841
"MIR668",0.414806805019177
"MIR8070",0.343293415106648
"MLF2",5.13096584492199
"MLLT10P1",1.72222828856744
"MLST8",5.21552334718133
"MMP23B",0.502271621899843
"MN1",0.719077906897884
"MNX1",2.48004832711499
"MNX1-AS1",1.89288576880571
"MORF4L2",7.2947494831
"MORN2",0.955779648881486
"MPC2",2.45349515005805
"MPI",4.09255106595501
"MPND",1.990274602832
"MPP1",1.65647944835359
"MPST",4.85525621392993
"MPV17L2",4.30873138842024
"MREGP1",0.801607610187774
"MRM1",2.96353201421642
"MRM3",3.15043135640214
"MRPL10",4.3320642346864
"MRPL11",2.2770980435048
"MRPL13",2.02097638261396
"MRPL14",3.12038417405814
"MRPL15",3.71186326880991
"MRPL20",4.61633992576828
"MRPL21",3.30712641105138
"MRPL22",2.16557485382494
"MRPL23",0.94377566473135
"MRPL24",5.53875785202383
"MRPL27",4.39702758351901
"MRPL28",5.09862364809877
"MRPL30P1",0.832268159131994
"MRPL35P2",0.813438198777328
"MRPL36",4.30346824340258
"MRPL37",3.33718619557223
"MRPL4",0.859263359848011
"MRPL40P1",0.277306596671803
"MRPL41",5.00277946338154
"MRPL42P2",0.355105143130598
"MRPL43",2.63717355005466
"MRPL45",2.68542312011244
"MRPL47",3.56157300564351
"MRPL51",7.7469811631192
"MRPL54",3.16597263724185
"MRPL58",4.0157087740459
"MRPS15",4.79589425751042
"MRPS17P1",1.51771910247398
"MRPS18C",1.72487440863942
"MRPS23",4.25995203128275
"MRPS26",6.44765540877655
"MRPS34",7.44980686110353
"MRPS35",2.46827164191122
"MRPS36",2.72957138307287
"MRPS7",5.11652340170119
"MRTO4",4.31068828107762
"MSGN1",0.597123066895036
"MSI1",3.72216819538141
"MSMO1",4.81064196050601
"MSN",3.57772342682576
"MSRB1",3.04007586433808
"MSRB1P1",0.454384468695089
"MT1F",1.25808560454127
"MT1G",2.44729241382313
"MT1XP1",1.75279679020426
"MT3",0.542756587454363
"MTATP6P17",0.314264503102018
"MTATP6P20",0.261290421737413
"MTCH2",3.84230827580037
"MTCO1P1",1.2633918000424
"MTCO1P17",0.237211727070948
"MTCO3P17",0.412234817782447
"MTCO3P39",1.03835944041802
"MTDHP1",0.665981741328989
"MTFR1",1.35686927353014
"MTND1P10",0.701934211675122
"MTND2P12",1.34587063320861
"MTND3P22",0.349545103661818
"MTND4LP22",0.330240858471651
"MTND4P30",0.692461459388431
"MTND5P15",0.594864924739221
"MTND6P2",0.963732184157895
"MTURN",4.51224313551574
"MVB12B",1.22785571586729
"MVD",4.06994503984404
"MXD4",4.65321727381342
"MYBBP1A",4.3639174759755
"MYBPC2",0.325815897570655
"MYCL",2.36636923673974
"MYCN",9.02217456580213
"MYCNOS",2.34085192783437
"MYD88",0.595833562705493
"MYL6P3",0.24608383458486
"MYO5C",1.53903984751155
"MZT2A",2.80582255513788
"MZT2B",3.44013247982502
"NABP2",5.15665883075689
"NACA",7.06576715537642
"NACA2",0.400511420722775
"NACA3P",5.53514242451061
"NACAP1",1.5947782167929
"NACAP7",0.388452082058099
"NANOG",0.677235317663576
"NANS",1.70364530770418
"NAP1L1",6.29948472455919
"NAP1L1P1",3.00597747476371
"NARF",3.7553954411435
"NAXE",6.5385797201117
"NBDY",1.42027040342044
"NCAN",0.797367213801154
"NCBP2-AS2",5.94234306159843
"NDRG3",1.61604176732802
"NDRG4",3.63458857442626
"NDUFA1",5.15161948931626
"NDUFA12",1.64621285013069
"NDUFA2",2.39732530971022
"NDUFA3",3.76176604380061
"NDUFA4",6.38907086447956
"NDUFA5P6",3.08113738628193
"NDUFA6",5.57663904033331
"NDUFA8",3.5734979687075
"NDUFAB1",3.7765262509961
"NDUFAF1",2.72262818503773
"NDUFAF2",0.958713393488913
"NDUFAF4",3.61558736678329
"NDUFAF8",4.87109217546954
"NDUFB10",5.84231292503348
"NDUFB11",5.13260367486532
"NDUFB2",3.00424797385377
"NDUFB3",3.10943715550535
"NDUFB4",5.63317778709956
"NDUFB5",3.57432221434383
"NDUFB6",1.57096414526791
"NDUFB7",4.60705664552583
"NDUFB9",3.18641439442303
"NDUFC1",1.83079259009994
"NDUFS3",3.66215030417802
"NDUFS5",5.14847091494665
"NDUFS7",2.66416385467266
"NDUFS8",4.7170685033986
"NEFL",5.36051106777797
"NEFM",0.451280325068244
"NEIL2",2.82644313249828
"NENF",3.38467232304006
"NEPNP",0.574308069684423
"NEU1",4.32955734049099
"NEU4",0.760212874100683
"NEURL1B",0.688230049830195
"NFATC4",4.2292352701045
"NFE2L3P1",0.955689207780551
"NFIA",1.4878673267246
"NFKBIE",2.29678982854613
"NHP2",4.86122880965314
"NHSL2",1.18680878216576
"NIM1K",0.72638867783382
"NINJ1",4.07919674682727
"NIPSNAP1",4.43070647501371
"NIT2",3.53987659125662
"NKAIN1",2.47155260597874
"NKAIN4",1.14272538893015
"NKAP",3.39424734106959
"NKD2",0.738040474864736
"NKG7",0.47259322772218
"NKIRAS2",4.60191860087904
"NKX2-3",0.694811045224947
"NKX2-4",0.316091974529155
"NLE1",3.17161337959815
"NLRP1",1.07938117976866
"NME2P1",0.64092650397374
"NME4",6.04726719413942
"NME7",0.834330283714356
"NMRK1",1.03380916042133
"NOA1",2.7533799565604
"NOB1",4.20946693686983
"NOC2LP1",0.430047157784837
"NOL3",4.57607630015778
"NONO",7.40654939395961
"NOP10",6.56452432281647
"NOP53",5.80909885727722
"NOP53-AS1",0.643993756934872
"NOSIP",2.41547228768472
"NOTCH1",3.69364022852924
"NPAP1",0.860951084844385
"NPM1",7.0390772769498
"NPM1P12",0.491641242968096
"NPM1P31",0.370390072951315
"NPM1P39",2.29569906254801
"NPM1P42",0.425766503454911
"NPM1P47",0.282475696676102
"NPM3",4.62613294282439
"NPPC",0.542659497750451
"NR0B1",3.69602566340224
"NR1D1",4.12837497411091
"NR2F6",3.36622999867974
"NRARP",2.3586695004344
"NSDHL",3.32433408729082
"NSMCE1",2.48695202040152
"NT5C3B",4.17083946607446
"NTHL1",3.29711444592825
"NUAK2",1.54024423825135
"NUCB2",1.59489770972838
"NUDCD2",4.00307374317062
"NUDT1",3.60868018321766
"NUDT10",3.77629855052303
"NUDT11",4.0046331332251
"NUDT16L1",4.50267504278032
"NUDT2",2.20856884344553
"NUDT7",0.962090787572997
"NUDT9P1",0.522535971790372
"NUP37",1.98404267426623
"NUP88",2.92409599945244
"NUP93",2.98049720007464
"NUTF2",4.30313517787523
"NXN",1.62683098939591
"NXPE3",3.12384984902865
"NXT1",4.46459748978208
"NYNRIN",1.17988352923153
"OAZ2",4.11067697903078
"OCIAD2",2.86549194353987
"OCRL",3.69997281578236
"ODF3B",0.995293945231234
"OLA1",2.78623214298736
"OLA1P2",1.26862030219117
"OLA1P3",1.7845605878214
"OLMALINC",2.98683320357157
"OPN1SW",4.85782691941269
"OPRD1",2.18072881601288
"OR10A3",1.04349690022353
"OR10G3",1.01461468902579
"OR10H1",1.04304417223892
"OR10K1",0.898232817678183
"OR14J1",1.59982027597702
"OR1A1",1.17830742549839
"OR1L3",0.388090910653473
"OR2AE1",0.359404043599426
"OR2B6",0.753913682921622
"OR2L2",0.887433189195119
"OR2W6P",0.304717643285458
"OR4D9",0.812921688669064
"OR4F15",0.606388990307394
"OR4F17",1.50757190762239
"OR52A1",0.871396517147027
"OR52I1",1.3999496786678
"OR52M1",0.328970793369454
"OR56A4",0.954852950128332
"OR5AS1",1.96389057765723
"OR5B21",0.275675328775246
"OR5C1",0.210423368488232
"OR6D1P",1.35011323437098
"OR6K1P",0.986453571367351
"OR6V1",0.319021681694229
"OR7A17",0.750464032722155
"OR7E117P",0.646139542611044
"OR7E15P",0.249638096768788
"OR7E94P",1.27708385955701
"OR8B9P",0.784708947148521
"OR9H1P",1.12633490464389
"OSR1",2.44114654402941
"OSR2",3.68436989031923
"OTOR",0.541329690223015
"OTP",0.967160097680317
"OTUD5",3.47825533330042
"OTUD6A",0.466593861906077
"OTX1",3.14987231510502
"P2RX4",2.18546966311977
"P3H4",5.46266790295768
"P4HA2-AS1",1.26069094807008
"PA2G4P2",0.96139873865066
"PABPC1",6.98549184028452
"PABPC1P3",2.01985277622772
"PABPC1P4",0.538021131456841
"PABPC3",1.6376017917868
"PAFAH1B3",4.90559122049001
"PAICS",5.97995725139719
"PAIP2",3.1604461925716
"PAIP2B",1.33712886529217
"PAK4",2.01543628498066
"PANK1",1.50644341142504
"PANO1",1.97482661829023
"PARD6A",2.22571408442825
"PARK7",4.51821968652796
"PARP1",4.90221360310934
"PARP16",1.32036755694406
"PBDC1",3.65388040957136
"PBXIP1",4.7781625082967
"PCBD1",4.55318608359193
"PCCB",2.47201573903092
"PCDH8",0.460633335593955
"PCGF5",1.08224327150197
"PCK1",2.51272346640503
"PCMTD1P1",0.309942362213567
"PCOLCE2",2.66210509921157
"PCSK9",0.672290171658597
"PCYT1B",0.929837398769124
"PDCD2",4.42484369442093
"PDCD2L",1.61836591549525
"PDCD7",4.14150612588347
"PDCL3",3.10737225523817
"PDGFB",1.5262131567022
"PDHA1",4.60221639974897
"PDIA2",2.03713198815694
"PDK3",0.943448743706433
"PDLIM1",1.67747378234658
"PDP2",3.31380249173343
"PDSS1P2",0.388569393336417
"PDZD11",5.74274820665645
"PDZRN3",1.25622085672588
"PEBP1",6.6811098109295
"PEG10",8.5388167555779
"PEMT",1.05222392136287
"PES1",3.67704284930291
"PEX5",3.38687356812285
"PEX6",3.09129386596451
"PFDN2",4.03295557571771
"PFDN4",2.76703854615852
"PFDN5",6.04543246586992
"PFDN6",3.23985421243291
"PFN1",8.04891007878623
"PFN1P1",1.56368874222065
"PGAM1",5.93637821981558
"PGAM5",4.56093281046664
"PGD",5.78599947887483
"PGDP1",0.479130302052412
"PGF",1.84109896102969
"PGK1",3.30079428887338
"PGLYRP1",0.401432824548531
"PGM1",2.40790987594031
"PGP",5.09289705067528
"PGRMC1",6.46605005059142
"PHB2",7.02204871520895
"PHF14",3.54511497874228
"PHF23",5.23502802379851
"PHKA1",1.40993691623838
"PHKA2-AS1",0.855026509751116
"PIF1",2.69062675427842
"PIFO",0.817696372386098
"PIGR",0.951767444279317
"PIK3IP1",3.17982120314066
"PIK3R3",3.04716891264819
"PIM2",3.52531785828193
"PIMREG",3.63341302775928
"PIN1",3.60156910231867
"PINK1",0.980467769210739
"PIPSL",1.25877422240546
"PIR",1.64245140491042
"PITX1",3.86281959075749
"PKIA",0.597314155728028
"PKMP1",0.773411096511929
"PKP3",0.862690242268058
"PLA2G12AP1",0.597580426923657
"PLA2G3",2.78863928505527
"PLEKHA3P1",0.39481596315947
"PLEKHA8P1",0.803771407930795
"PLEKHB1",3.68935573316656
"PLEKHF1",1.36783937493746
"PLK1",4.06578550250113
"PLP1",4.11486176448302
"PLS1",0.73605789520007
"PLXDC2",1.60195058575559
"PML",2.70873351008464
"PMVK",3.33174044515253
"PNMA3",2.24287641050693
"PNMA8A",6.4215382490165
"PNMA8C",2.03914690623083
"PNP",3.77894345050834
"PNPO",2.25988044171999
"POLB",1.92007177474766
"POLR1E",3.68547449191836
"POLR2E",4.8167810857191
"POLR2F",2.4322528427589
"POLR2G",4.65957609640284
"POLR2I",3.9464304898281
"POLR2J",3.73222356459348
"POLR2L",3.79418514218369
"POLR3H",2.70622017012524
"POLR3K",3.81345295355498
"POMP",3.33426953199657
"PON2",4.82027686132659
"POR",2.40847585891575
"PORCN",2.82646916077288
"POU3F1",0.651687365384842
"PPA1",3.97949537987665
"PPARGC1B",0.775743670909731
"PPIA",7.22226680537709
"PPIAP21",1.72898274632796
"PPIAP22",6.94653659377228
"PPIAP35",1.68241276853847
"PPIAP43",0.530182455087848
"PPIAP48",0.467582273263525
"PPIAP58",1.17235318092435
"PPIAP59",0.323814188715043
"PPIAP60",0.521895543271318
"PPIAP65",0.637356090508998
"PPIAP72",0.709455577242676
"PPIAP77",0.663807042871232
"PPIAP89",0.552759046227744
"PPIAP9",1.5909111872588
"PPIF",5.17929013487014
"PPM1AP1",0.254698806939409
"PPM1H",0.965024214689532
"PPP1R14B",5.32108627443106
"PPP1R2P1",0.490009275340465
"PPP1R3F",1.94711546440735
"PPP1R3G",1.02222022664757
"PPP1R9A",0.837411389299966
"PPP2R1A",3.94563423667851
"PQBP1",4.65571638812423
"PQLC1",1.07229226025176
"PRADC1",2.89160154751282
"PRADC1P1",0.442040471590021
"PRAF2",2.6133820715543
"PRAME",0.506041752627933
"PRB3",0.991578994887827
"PRDX1",5.43820965982983
"PRDX1P1",0.560217719829528
"PRDX4",3.66873219050348
"PRDX4P1",0.206260125940488
"PRDX6",6.54364380857016
"PRELID1P1",0.94852255256243
"PRELID3A",1.68117896268598
"PRELID3B",5.62984512120434
"PRELID3BP7",0.405431276786364
"PRKAR1B",0.688448702470239
"PRKAR2B",1.72154422042991
"PRKCG",0.526413116137198
"PRKCQ-AS1",1.18862728551217
"PRKCZ",0.770988419667444
"PRKX",0.74338182331626
"PRKXP1",1.24462980317619
"PRMT1",5.042625714631
"PROB1",2.22207826278659
"PROC",0.727756157857845
"PROM1",1.03924337702644
"PRPS1",5.15747460328345
"PRPSAP2",1.95103631381548
"PRR11",1.71699591837384
"PRR30",0.27312589047071
"PRR36",5.13071702302668
"PRR7",3.31178188307458
"PRSS3P4",0.421235584308297
"PSEN2",1.90638509738286
"PSMA4",5.32209893128486
"PSMA6P4",0.237752124281118
"PSMA7",6.63495573351793
"PSMB2",3.5894533842541
"PSMB3",4.37886173694594
"PSMB4",8.12563149287502
"PSMB6",7.07493487390473
"PSMB8",3.12966960774613
"PSMB9",2.94924439545503
"PSMC1P1",4.2343272269878
"PSMD10",5.60724263370117
"PSMD3",4.92017822063434
"PSMD4",5.0796439037318
"PSME1",6.17271263967622
"PSME2",5.45487088641004
"PTCH2",1.46534640134459
"PTENP1-AS",0.927203428965324
"PTGES2",3.96761048598304
"PTGES2-AS1",1.86824007937217
"PTGES3",5.19914028265776
"PTGES3P1",2.66707943810195
"PTGR1",0.546093501815183
"PTMA",9.20792885313461
"PTMS",8.11160988968429
"PTP4A3",1.43851862912263
"PTPN2",0.951278147660807
"PTPRO",0.924828614956156
"PTRHD1",3.4592733811925
"PTTG1",4.83218985345715
"PUF60",4.3015029114873
"PUM3",2.28658091062003
"PUS1",4.03939104665495
"PUSL1",3.17703762445731
"PWWP2B",1.71199531159806
"PYCR3",2.78669661582975
"PYROXD2",1.29354938221293
"QPCTL",3.0495234584055
"QPRT",1.74627393581699
"RAB11FIP4",0.963661915709003
"RAB20",0.525986935439344
"RAB33A",3.40544539840711
"RAB3A",2.02598445774778
"RAB40B",2.02794343554429
"RAB41",2.03171570863068
"RAB7B",0.582378806797119
"RAB9A",2.51141133626133
"RABEP2",1.85179796424594
"RABEPK",2.47595268874596
"RAC1P2",5.78615583736004
"RAC1P4",0.45985455458387
"RAC2",0.273228122444339
"RAC3",4.26868322871849
"RACK1",7.80027844952702
"RADIL",0.610616983885716
"RAN",8.04669163399628
"RANP1",3.78572367309375
"RAP2A",3.55247279125943
"RAP2B",4.52691631956726
"RARA",2.01567698106342
"RARRES3",0.77221972839906
"RASAL1",0.600459445096903
"RASD2",1.90218688961933
"RASL11A",0.80568138791173
"RASL12",3.19300782360843
"RASSF7",1.98775803083591
"RBBP7",4.4101406111898
"RBM10",3.45284521193
"RBM38",2.09438138825471
"RBMX2",4.63167997445584
"RBMX2P5",0.475870499151699
"RBMXP2",0.979239525919942
"RCC1",3.55755862763445
"RCL1",2.00343538193903
"RCOR2",4.74254494836365
"RDH14",2.82568903108269
"RDH16",0.974024908463497
"REC8",6.14923530036213
"REEP1",0.739078627364737
"REXO1L1P",1.95555787091898
"RF00017",0.996987499055007
"RF00272",0.722505398258234
"RF00438",0.381352543855637
"RF02272",0.822721553174465
"RFX5",5.39679170953478
"RGPD4-AS1",0.851065708434782
"RGR",1.76317142875319
"RGS10",1.51496644253511
"RGS14",2.06784986341847
"RGS8",0.530486865673693
"RHBDL3",1.12604338248026
"RHOBTB2",0.672927872938087
"RHOQP2",0.317967785874896
"RIBC1",1.85790786930308
"RIDA",3.21594667728567
"RILPL2",2.52942347901608
"RIMS4",1.33959754087243
"RIOK1",3.69165013275607
"RIPPLY3",0.604234644347175
"RITA1",0.838155941488839
"RN7SKP106",0.66308653597157
"RN7SKP112",0.46641146540393
"RN7SKP181",0.406325760660812
"RN7SKP185",0.415677358873108
"RN7SKP213",0.376059590815845
"RN7SKP246",0.434769222372447
"RN7SKP66",0.241582531965014
"RN7SL104P",3.12398191196472
"RN7SL156P",0.802236856009649
"RN7SL163P",1.89482381912561
"RN7SL18P",0.438439339685564
"RN7SL190P",1.04482853713458
"RN7SL191P",0.385023050366678
"RN7SL208P",0.849491077358397
"RN7SL251P",0.511511735978368
"RN7SL296P",0.420215002770492
"RN7SL300P",0.395448267786527
"RN7SL301P",0.400550109636631
"RN7SL317P",1.736204291881
"RN7SL339P",2.24660430941559
"RN7SL342P",0.362006317937189
"RN7SL353P",2.24632441509699
"RN7SL356P",1.18632996990999
"RN7SL371P",2.34509480531554
"RN7SL385P",0.82658571658333
"RN7SL43P",0.539996100432902
"RN7SL472P",0.444754799715685
"RN7SL475P",0.530395194041293
"RN7SL525P",2.2018138638098
"RN7SL543P",0.545779711330953
"RN7SL585P",1.84841304980838
"RN7SL586P",0.469956292006282
"RN7SL58P",0.472953351709693
"RN7SL592P",0.962530452331413
"RN7SL605P",2.47129049460925
"RN7SL644P",2.01627985187052
"RN7SL66P",1.00497754071197
"RN7SL697P",0.482019382339402
"RN7SL70P",1.10164475032488
"RN7SL711P",1.07244905919689
"RN7SL753P",0.292522522405791
"RN7SL767P",1.35536613426844
"RN7SL769P",0.388708759775203
"RN7SL785P",2.80758323366232
"RN7SL790P",0.849193627270028
"RN7SL811P",2.62378884514276
"RN7SL825P",0.73594861499981
"RN7SL837P",0.30560576505625
"RNA5SP103",0.675449141134252
"RNA5SP18",3.33073981078551
"RNA5SP199",0.492499720932912
"RNA5SP242",0.512073793910505
"RNA5SP243",0.943097205059825
"RNA5SP361",0.477948556184969
"RNA5SP69",0.626540659078117
"RNA5SP75",0.629797836556371
"RNA5SP99",0.396310160081749
"RNASE2",0.370724721646734
"RNF10",3.41057677049329
"RNF112",2.76277373939381
"RNF113A",6.40330110611966
"RNF122",1.84038838476738
"RNF130",2.39904609971378
"RNF14",1.45095358893221
"RNF165",1.04102389167133
"RNF181",5.67881975565876
"RNF222",0.792703688245695
"RNF44",5.10900500769364
"RNF5",6.36945837948917
"RNFT2",1.5120125400834
"RNMTL1P1",0.475944741053179
"RNPEPL1",3.78050483708917
"RNPS1P1",2.67648039180262
"RNU1-1",0.466052782446778
"RNU1-138P",0.309817169483308
"RNU1-36P",0.623901694760889
"RNU1-47P",0.774010572217882
"RNU12-2P",1.48024835969368
"RNU2-62P",0.229643411805979
"RNU4-1",1.12548629204176
"RNU4-39P",2.34354033319588
"RNU5B-1",0.949249852649572
"RNU5B-2P",1.16032565066037
"RNU6-1004P",0.818819078719658
"RNU6-1011P",2.05500140936973
"RNU6-1064P",0.417988099194643
"RNU6-1150P",0.446067344935391
"RNU6-1172P",0.400936918341153
"RNU6-1176P",1.1833289971461
"RNU6-1187P",0.397282573107872
"RNU6-1212P",0.335735927571993
"RNU6-1251P",0.398552730197232
"RNU6-1266P",0.60812075247817
"RNU6-1328P",0.489381981029446
"RNU6-304P",0.479060654733168
"RNU6-307P",0.456024708411037
"RNU6-322P",1.1440378210804
"RNU6-45P",0.877365924151107
"RNU6-483P",0.888077828255991
"RNU6-487P",0.433476039066902
"RNU6-510P",1.86598477856622
"RNU6-520P",0.329010172576432
"RNU6-62P",0.571854535457615
"RNU6-703P",1.08592056784743
"RNU6-758P",0.780787328600431
"RNU6-8",2.76665161344764
"RNU6-869P",0.478039804157048
"RNU6-878P",0.381465168696663
"RNU6-945P",1.42241461463627
"RNU6ATAC35P",0.562149373304227
"RNU7-155P",0.559884370117726
"RNY3P16",1.85615349709279
"RNY3P8",2.1845378862443
"RNY4",0.470705082856347
"ROMO1",5.45033457654182
"RP2",1.5909964480862
"RPAIN",3.51198444507415
"RPIA",2.01762147867272
"RPL10",6.38324071491793
"RPL10A",8.68603557799399
"RPL10P16",6.14278651340162
"RPL10P9",4.06695503940381
"RPL11",8.63716046532867
"RPL11P5",0.395941846886947
"RPL12",8.81959524883586
"RPL12P10",0.477130144113308
"RPL12P13",0.582409416110384
"RPL12P2",0.736320439328979
"RPL12P30",0.52533477655306
"RPL12P35",0.719636691202517
"RPL12P4",1.82508591993393
"RPL12P6",0.290483613954115
"RPL13",8.1725608185036
"RPL13A",9.26054112781275
"RPL13AP20",2.47039045896047
"RPL13AP5",7.35733763823879
"RPL13AP7",1.57141300994236
"RPL13P12",5.88586469009441
"RPL13P2",0.246123061442323
"RPL14",6.93135360088001
"RPL14P1",6.77407497605832
"RPL17P33",0.431967424692688
"RPL17P34",0.601243319081665
"RPL17P36",3.57790944302697
"RPL17P50",3.17759584180875
"RPL18",8.40036882527879
"RPL18A",7.93383509358206
"RPL19",9.18505619345532
"RPL19P16",1.2974119580025
"RPL21",6.81237724916119
"RPL21P119",0.572744389306072
"RPL21P120",0.498936196755296
"RPL21P17",0.520553235262816
"RPL21P43",1.13416946839808
"RPL21P67",0.286616859315421
"RPL22",5.50932091985294
"RPL22L1",4.56604512213358
"RPL23",8.39532133778718
"RPL23A",6.89500658453692
"RPL23AP2",1.30856636067993
