"","NPC_SRR1997857","NPC_SRR1997858","NPC_SRR1997859","NPC_SRR1997860","NSC_SRR1997853","NSC_SRR1997854","NSC_SRR1997855","NSC_SRR1997856"
"2610507B11Rik",2.80129546886152,4.27402227391336,4.1357604026453,4.29930828760311,5.16346864539855,4.95245630924871,4.03931183728124,4.88031057032519
"2700038G22Rik",2.20310441918891,3.77563410071617,4.45212510709949,4.11523291873631,5.02696328350284,3.56869572849321,4.58085649818224,4.35003485145845
"2810006K23Rik",4.1966250748061,4.5125327676336,4.79749129255439,4.52927974032675,5.3123611311131,4.19974649078145,5.01863145446652,4.89700400723024
"2810025M15Rik",6.20728822035911,5.87457113790318,6.29658271033501,6.18468183532405,7.17352652347848,6.834071570656,6.93575472732552,7.25257196412623
"2810402E24Rik",1.22946245034933,4.33584703046145,3.62375428930004,4.18288080482213,5.26848607724773,4.61097404766851,4.34015994868878,4.44258656106751
"2810408I11Rik",1.75200223736449,1.83517848508687,1.133435552471,2.07130525599289,2.56604291346899,2.2733398557251,2.84098248406052,2.51072550131412
"2900097C17Rik",8.10474656586823,9.34980020636421,9.28055766731224,9.54324686210987,9.93490462595999,9.41881962194468,9.10505616852432,9.34319279505832
"3110031N09Rik",0,0,0,1.92893883056501,0,0,0,4.01545250334272
"3110062M04Rik",2.41494575944318,2.22636086037327,2.41849122019077,2.24706576382265,3.03223240906338,2.72835706483308,3.02332404286423,2.71589537566551
"3830403N18Rik",0,0.254081973666661,0.0222311929943981,0.233573435820819,1.3910173891622,2.51728853179403,0,0.227067498718245
"4632415L05Rik",0.872737066822615,3.95913411195223,4.25911675460526,3.89189550825252,4.06901269639364,3.79660434857461,4.48670276037605,4.33673127032628
"4632427E13Rik",1.14593064269954,6.96266632237868,6.87353274019258,6.9846922334618,6.86422977967667,6.15721374697576,6.28397294183199,6.55218729715796
"4833411C07Rik",0,1.35574575644405,0.674095593121205,1.06668342609434,0.822389644947932,2.16084162916155,2.60208613439161,0
"4833445I07Rik",0,0.482379146806076,0,1.69143793239195,2.87169215983552,3.04935639037969,0,0
"4921501I09Rik",0,1.37586018560058,0.94452872479993,0.0496236564107952,1.73705948616979,1.26657953025034,1.62879032450073,2.36744309320964
"4921507G05Rik",0.167003240927636,0.955616103572547,1.48495765841994,0,3.15629558554334,2.96142603763968,0,1.62233112724994
"4930426L09Rik",0,0.290923553156623,2.31137682615932,1.06893902004241,0,1.93940190927065,3.69860929878202,0
"4930430E12Rik",0,0.444092747942611,0.133415890614107,0.419415260877314,0,2.13375343762342,2.19298289789764,0.105629811374369
"4930432K21Rik",0.0198698557362896,0.986906544394389,1.11523380624874,1.23877838494679,1.67194356163188,1.86325903677225,1.58298555305333,1.37515493850436
"4930520O04Rik",0.938032448080988,1.06727180634183,0.935684729882859,1.03631332743622,2.38932164440317,1.28791506125774,2.82548590103144,1.28175356692719
"4930524J08Rik",0,1.05739874931426,1.45610070446282,1.53478033873221,1.59665973473484,0,3.09826766008838,1.90079926483022
"4930539J05Rik",0,0.339529060949342,0.279727266811484,1.36920832521666,0,3.01954488606086,0.82657944630353,0
"4930547M16Rik",0,0.57780851972519,0.513750096056275,0.0747768279302184,0,0,1.55775187300912,1.22744266507859
"4930555A03Rik",0,0.473716055795725,1.23766242826675,0.241109372197324,0,3.44168647113405,0,1.56846293950027
"4930558J18Rik",0.0526749612587973,0.420098173565933,1.72041581293746,1.34262192236597,2.56805062369317,2.35450619739333,2.48673758342088,2.64186873126213
"4930579G24Rik",4.47922956850135,5.01227092530378,5.809208884729,5.5616647707563,6.74396752150475,4.99798005010056,5.97867746321454,6.78199350545492
"4931414P19Rik",1.90538150195358,2.87485010303111,2.53081844266412,2.78066326503801,2.78167455937563,2.90379982373255,3.18884431010902,3.408236747498
"4933404O12Rik",2.11045224215545,3.39077294920578,3.636987316749,3.35526418879309,4.83717344737518,3.77229556976255,4.42192394585124,4.89569015132366
"4933428P19Rik",0,0,1.22478478111728,0,2.03739853593824,0,0,1.99837572829526
"5033421B08Rik",0.00951575561221291,0.0799582280155232,0,0.0627430522615848,1.37882912434401,2.03186967012056,1.29540411188344,0.867632088226602
"5430427N15Rik",0.192024857355016,1.60563657448393,3.36970818765645,3.06404776054812,4.04952475127217,2.53658437650406,3.69068846694644,0.229273297865607
"5430427O19Rik",0,0.885846155199473,0.03542839985957,0.529752884428993,1.63556411512299,4.07624727766816,2.28760896238531,1.9650742717067
"6030458C11Rik",2.97566020459887,4.01063168375749,4.42763646317914,3.88423584868702,4.18525539310041,3.80768531373791,4.21939888367945,4.43247640772938
"6330537M06Rik",0,0,1.83241598766812,0.76282305040082,0.801935878903643,0.641434011504363,0.945539982383407,1.70452319115799
"6720489N17Rik",1.04412530705381,2.7335810959852,2.84964503722764,3.43349122708718,4.00450648848822,3.11874858319223,4.00570488459322,3.41111003006322
"8030462N17Rik",0.0420000129857336,1.02981440818315,0.961619234194953,1.16265463066746,1.37167931552659,1.18612743562916,0.663395538501227,1.38873902964178
"9130019O22Rik",0.353561279889054,3.37388489157429,3.11439599345673,3.04058139219979,3.36862449121425,4.10481309255614,3.68381521847153,3.12562840299756
"9330121K16Rik",0,0.588138622152319,0.266547566282558,0.72049546438166,2.38979153658717,0.161289588827152,3.3075191184598,0.613852735007441
"9430015G10Rik",2.12781444627534,3.79703059951668,3.93073459931645,4.01664915660145,3.83214754907766,3.57334713384849,4.30436497470275,3.93626261151344
"9430037O13Rik",0,3.02050612485656,2.1342254826489,2.83378449705181,4.58554737954331,2.21664100811231,5.09516918621314,4.76395336686247
"9430038I01Rik",0.0814608357851208,1.63358094050704,1.54214951917326,1.17732377042397,1.44211211106443,2.0569837542821,1.27844136078176,2.23309504422518
"9530068E07Rik",4.69169127706321,5.32507176455943,5.12300522981436,5.05397374444017,5.48746070616275,5.43879239246104,5.25791308701773,5.92945093936823
"9930012K11Rik",1.04909020652658,1.856630047521,2.48256499087691,1.33693616912875,3.48242423563281,3.18821720909229,2.39223094057483,2.26303981560856
"A130010J15Rik",0,1.86046378370751,1.90284034024493,2.14197312736666,2.38978711872284,2.63535390232459,1.81734755533315,1.83552891437283
"A430005L14Rik",6.1884197425601,6.58962137255439,6.92577379988584,6.48895318683091,7.32838426506112,6.79427490468971,7.3991047258572,7.44799157239214
"A930012O16Rik",0,0.652035604768183,1.02622067386636,0.263699797143513,1.04954330734602,2.00770941491675,0.222258327003849,0
"AA386476",0,1.44416619946674,0.805112499151837,1.25944716184444,1.87373492559359,2.3786144486777,0.510460174466899,0.546314207579604
"AA467197",0,0.30159554954372,1.88256887649925,0.860835711419314,1.11165800636129,1.8571389284237,0.707147331127262,0.912254613854826
"AB124611",1.90247552745392,2.50134377001041,2.22983463892297,2.6912238125755,4.15040309578958,5.06655007024091,4.01766245723625,4.02653697771197
"AC099629.1",0,0.767681216443545,0.647545675749646,0,2.92166329042186,0.993237960951151,0,2.85164770247333
"AC101945.2",0,0.20035725829801,0,0,0,2.37896945480076,1.14795586416724,0.461282102478139
"AC104325.1",0,0.696930026318694,2.04613785699992,2.3156413026423,3.42479695097704,0.2856248755678,3.30316450563234,2.63286524686656
"AC113595.1",0,0.447107244212197,1.06942174129187,1.77519732697175,2.79748540352353,1.54652282477281,0.509556023317762,2.45390639333613
"AC117588.1",0.423333649671714,0.984700386573972,0.609981041158677,1.24754124727097,1.50229146789067,0,2.14541569071372,1.16206808499509
"AC121567.1",0.728129210085167,2.13258523134336,1.54276579688001,1.76585726598939,3.3978017591844,4.40768366211282,2.88525027052276,2.69412693087736
"AC131178.1",3.21867408555775,1.57901075225334,1.64940593078953,3.07753003077605,2.23931497039801,3.81555206922188,4.04007232259053,2.77912505007593
"AC135119.1",0.894852824180103,0.738583785833138,0.905532150294561,1.19062548640362,1.54294602870407,1.26680302018679,1.33302287691657,1.24375490803955
"AC137842.1",0.220402952424086,0.961697547081277,2.72323724722911,2.84972117627886,4.03363203346405,0.531476304379874,1.40998894126526,3.10242259709105
"AC138177.1",0,0.714066422905289,2.94737182763256,1.59601415098857,4.15283172689292,0.537577337892938,2.80195430097116,0
"AC138177.5",0.582174062443438,3.3043185640622,3.58435746510509,2.44677959026425,2.44706085614461,4.54578500131197,4.46432854150637,2.1401597999007
"AC139513.1",0,0.293657805343014,0,1.75576780004698,0,0,3.49383657307727,1.71525618225167
"AC139671.1",0.0697264763702457,0.360959838869644,0.0540925641571176,0.414248267667464,1.97365358983808,2.78227839181084,2.14574024812881,2.21862895559639
"AC144819.1",0,0.609533026435595,0.885905465423084,2.62460769462633,0.988744384394829,0.80023768635709,2.22596912469969,2.65957304854388
"AC149090.1",1.70969133145943,5.95654923348524,6.03758232729833,5.87949584693321,4.99643198454884,6.07395164616482,5.97429373965286,4.682157138928
"AC157566.2",0,5.36106766374621,5.78764719095572,4.45189865752908,6.10471734511913,3.96277098282116,2.46593059747669,4.47659482427933
"AC157572.2",0,0,0,1.64259957841314,0,2.09085477469496,0,1.4848772946748
"AC160336.1",0.210726607500644,1.24812861995962,0.873794410711426,0.992796612503902,2.71584647770353,3.17770046430404,1.97894133832519,1.91459703225472
"AC161165.1",0,0,2.22934594319662,0,2.40142622590693,0,0,2.41650035928895
"AC161165.4",0.131525374635726,1.02508635161021,1.25520349365539,0.964225896646228,1.29489155818636,0.65950387547325,1.43502253215484,2.34494921474145
"AC165106.2",3.00438710675051,6.01904954181176,4.8124265385936,5.51799032347731,4.70982135573652,5.5965680598828,5.46278930104921,5.12904732451777
"AC168059.1",0,0.187828330372661,0.0529371279367229,0.0909532541720854,1.27104681262204,1.36097342719546,0.60147851699054,0.389322399628881
"AI427809",0,0.526724792759504,1.18476974896796,1.02227654662401,2.35768454005519,2.07396632838986,1.61127279644094,1.39239163240167
"AI467606",0.473948977766884,3.29377779057631,1.84822072719467,2.6379502275401,6.02463202837167,6.77173509821678,5.38492952962369,4.93749179884239
"AI506816",0.890145857485601,2.74264993784892,2.90197266425022,2.92745067411972,3.86270802108498,3.27789442344472,3.69234581978671,3.33505118238535
"AI593442",2.69149042878645,3.9552572076304,4.38222995481413,4.60655759837226,6.38701885694096,3.06463693483718,3.85597206485361,3.68545969239231
"AI606181",0,2.79615876909664,2.38695503450951,1.52725933637445,2.83032957804426,1.10487028620692,2.18091743323962,2.78591023950271
"AI987944",0.180438661254867,3.97923793128457,4.11531265624546,3.83456712247444,4.44005306036096,3.43252447429798,3.54867512959781,3.20486752730344
"AL589670.4",0,0.159472402740074,0.646610039918795,1.07563317276879,1.06642226260986,0,0.494508843048567,1.84249201223327
"AL590144.2",0,0.929587025268964,0.907243446742297,1.18283742743627,1.51775261731703,3.38414804378475,2.38395587850483,1.6918853439
"AL591952.3",0,2.98063211428828,2.91085466576771,2.5910034597954,3.57549492749106,1.99670616979873,3.6003873974555,2.00618406203167
"AU020206",2.90581125380952,2.39710894452196,1.81371720346108,2.55772086147047,3.8444115457864,3.54383902865164,3.78998811743476,3.4966107854602
"AW112010",3.35597824652714,3.50931364472219,3.08486810824018,3.31042090025437,4.57042125317017,6.73665926154878,3.53170574536493,3.58953086041893
"AW549877",3.7600946881763,5.26125725194018,4.91372067559488,5.34367082449564,5.25619422963518,4.92298126742247,5.27543011648267,5.43830977186395
"Aaas",3.55104005258523,4.7720280700368,5.1106091944262,5.14559004118537,5.86981004723289,5.34652949374941,5.59932903593751,5.83288865845675
"Aacs",2.740689578453,4.03757655098412,4.00979657158321,3.81123906984992,4.56052014829425,3.50655232857665,3.89260531197682,4.30216024919195
"Aagab",3.07353081661977,3.90780782231681,4.23826415153535,4.3051446828484,5.06634491257315,4.99021203050672,4.59515211843648,4.66279500756094
"Aard",0,1.82941567099556,2.11208277593476,1.34957036381926,2.66117136388368,1.1015676959673,2.48598822601743,2.66851892740425
"Aars",4.57788424199453,4.94444382338716,5.11919709935809,5.37637733612361,6.1054708901925,5.70478094242857,5.97412064795392,5.95499988149298
"Aars2",0.0685495547766867,1.70408170303392,1.87410236494592,1.13292102147813,1.83668296255156,3.09600670970989,2.65381609017448,2.20813777548624
"Aatf",1.17792265062558,2.20014452465955,1.51077553898372,1.50454740034648,2.43186315700868,1.25340306284598,2.00657979474307,2.12115936121748
"Abca1",2.32733117367271,3.00930555906459,2.36549389612423,2.70587685373905,3.71228097870295,4.06766930895423,3.42392530950845,3.1472967145835
"Abca3",0.452542646073422,2.63844558800657,1.96735288364883,2.07899868379143,2.04716026283821,2.43379293480713,2.12226711062478,2.52125167081377
"Abca9",1.2533729786453,1.44389247318276,0.937973630048978,1.71812293189791,4.02542074661698,4.91431216086294,3.30467799444404,3.32304488276177
"Abcb1b",0.443423640520483,0.975215827456332,0.693277273129035,0.613888886311689,1.7307499831789,1.74557794592869,1.15125189663888,1.37307309018066
"Abcb7",0.787748663876947,1.95984767981684,1.92908791035794,2.01524733015903,2.52287707041544,2.45034588247451,2.0961995407064,2.27691370653609
"Abcc1",0.738425698485631,1.85858738985519,1.53223988858161,1.85894193163983,2.45689145152257,1.81397449153021,1.45819095221329,1.69677745341981
"Abcc3",0.0863614020729983,0.313434545058493,0.212452663853808,0.523439652668222,3.45891912368129,3.85452427668613,2.55178230576032,2.50306566459718
"Abcd1",2.31484135808952,2.99973670714575,3.75840443888231,3.52273614371851,4.78358123350734,4.91084594194553,3.97513847041046,4.35242247301054
"Abcd2",2.02796522350522,3.51693647429624,3.64689211919368,3.99113923812138,4.04978310057523,4.04985254694542,3.6985450105459,3.70128454445964
"Abce1",4.06051469349191,4.67410123568161,4.87894358241434,5.13104377361318,5.77176187408627,4.33835701015028,5.21340063065754,5.10646480612902
"Abcf1",3.92480228104501,6.21508595572885,6.334347083933,6.17563583463799,6.85409255377511,5.85533649341495,6.02277115332995,6.45215039658994
"Abcf2",5.58625142615488,6.07443610650242,6.24668512234214,6.61641835750909,7.12834397564934,5.90866297920475,6.4839447004298,6.81359705067334
"Abcg3",0,0.0389378473785111,0.00793461938581731,0.0206314881790632,2.14796751125247,1.45711896748238,0.500475497274438,1.49368764123115
"Abhd10",2.55250327015506,4.23363330425399,4.46457552321602,4.4235861488495,4.5971766095749,3.63169884545675,4.57692290050144,4.18803798379179
"Abhd12",2.91280403932126,2.4145000765407,2.17340408848886,2.66376346388723,3.11335651552987,3.48442166957839,2.54464715613659,2.6901894937463
"Abhd15",0.925480879537433,0.748519323189539,0.544835963125171,0.60986551376107,1.45478034576885,1.81747578051875,1.82403571444775,0.752254602303343
"Abhd8",2.44892269030902,2.70790778202363,3.0981376136696,2.75022019521309,3.74212814451663,2.69792539544978,3.48868211310763,3.30665684028944
"Abi1",0.934694981708822,3.21545525980458,3.05635773788124,3.08588862055077,3.26177213824574,3.25812446939514,2.61680130842327,3.13711751568121
"Abi2",3.66410785906467,4.43266116279015,4.15608138881429,4.25438122142062,4.90686722413132,4.36795365111254,4.44942110565965,4.17149455768874
"Abl1",0.907903989152598,1.95547278259574,1.94475981968458,1.86349291985662,2.5924914806693,2.40732657100911,2.26966707306763,2.53858135930332
"Abracl",3.12628284224761,2.66414436775063,3.19733215731006,3.22808989941062,4.12433490872173,4.58060497291701,4.02899074348304,3.66500193216439
"Abraxas1",0.175794149671002,2.96708549161069,3.34555937380718,3.1477516360643,4.13749054818642,2.49398606418925,2.46727827420506,3.13534678897478
"Acad10",0.0368644665484496,1.33278601012391,1.44220754698004,1.40997113970496,2.35372987897245,1.28888238774218,0.914954750939409,1.0747884806541
"Acads",3.79072744172947,2.98499577043476,3.57922267916034,3.00555398631241,4.35247698172094,3.53825404973795,3.97679538950298,4.52660524031477
"Accs",0.620662485584966,2.30938607723022,3.27714384312141,2.76662913624325,3.56726602085172,3.21062924765367,2.64070411318944,2.81326601280235
"Acer3",0.874799528670992,0.974721246493151,0.821230737246991,0.845738046940878,1.24902023172189,1.59152008192784,1.3368759020354,1.29927281489341
"Acin1",0.126065109553927,3.08611724688794,3.35216617375277,3.31686554166417,3.1659617373786,2.82334591983395,2.84576821568093,2.56243108436499
"Ackr3",4.42709569208822,4.47474696297766,4.60760571671511,4.4546144419398,5.56546023715312,4.18325552626158,5.41390789959274,4.96974351633799
"Aco1",1.67574536092847,3.42405871888656,3.67021728621418,3.83431700962749,4.7882256831937,4.1473125406404,4.5285476340157,4.25125051155168
"Acot1",2.714065244669,2.66028580269279,2.77813892396987,3.17192041639189,3.60080505529976,2.97874577256295,3.35660171057623,3.74812692262491
"Acox3",0.337516342619362,1.89284937942077,2.50937155549617,2.48074937094722,2.79310028650598,2.3415366489969,2.72738411146732,1.82310516312291
"Acp2",4.6785128299465,5.41857701451228,5.59680796078106,5.75418436488053,6.20711246026229,6.43128779662784,5.37042943879373,5.67416507085187
"Acp6",2.29794632399872,3.3410677724492,3.51119817396767,3.77348167249969,3.85571316702056,4.12127692406223,3.47192601642486,3.08730144840821
"Acsl4",3.13218759193007,2.36890978620102,1.98166789249088,2.04696126091601,3.00912808239714,3.16223684232282,2.34675157238851,2.70674491877526
"Actb",14.7244039038624,13.921522856914,13.8053106414198,13.7819127954917,14.9930491008101,15.1450814458548,14.7919099211159,14.6719729571732
"Actg-ps1",0.381945110791983,2.3391887556663,2.38112968894019,1.60210938826074,2.41798036052715,1.60632537662252,2.33852609515132,2.43309443578785
"Actl6a",4.5275027377722,4.24827576453291,4.65422660745966,4.77180721835963,5.44227436653357,4.81821036023235,5.16923375207135,4.99004652423018
"Actn1",0.728536024997131,1.22525114063798,1.14903109506223,1.29540830301006,1.67040511239567,1.28160952074844,1.32114415773832,1.57121090332542
"Actn4",1.32983904728622,3.4093276249743,2.77393997326156,3.01629241698748,3.12593165019788,2.89657106442897,2.99555058033935,3.35960058360876
"Actr2",6.24028727730826,5.85353936658525,5.41811815425324,5.57653297177031,6.45906582446626,7.12089936804525,6.0121867326348,6.19759553743707
"Actr3",2.9697197634967,3.39857167517879,3.36362611164666,3.28899236526123,4.39408199224228,4.8027127458301,4.08469865549832,4.23169362492987
"Acvrl1",0.790255673396655,1.79161135379173,1.35796070219417,0.737107172638828,1.89623539213177,2.5590524248261,1.04431504842731,0.732783482952858
"Acy3",0.384449416625782,3.01964695655324,3.98578314483245,3.88855565284551,3.4870019994075,3.07315100288609,3.90380000651632,2.83944861595585
"Ada",0.119567263900608,0.456337313899541,1.10063912670055,1.21136682067574,2.17281454079098,2.99912916720182,1.54994760108901,1.97989565682451
"Adam17",2.60340503827838,2.93846364783877,3.06939531575165,3.00878086253524,3.64890962871932,3.6978440593714,3.07574720673628,3.09296334466586
"Adam33",0.0366965616446742,0.935126299935758,0.11037515106626,0.729062994483489,2.06513990793339,2.78122695986467,2.38545662784648,1.97449221126816
"Adam8",0.10430909283513,1.26959444531038,1.73696446911775,2.08976675667862,3.39133472857256,3.80210372432355,1.96344786526812,3.11779029036955
"Adam9",0.619601547888139,1.92925325761124,1.70005765471876,1.8331260801364,2.70727553421356,2.900412517136,1.87825580733278,2.158856271966
"Adamtsl5",0.450175291257188,0.470340964344337,0.326876911275305,0.504019806856992,1.77717538328157,3.19418763858137,1.52576243872649,1.21982604630468
"Adap2",1.22008832802456,2.71391642388235,2.23639581370491,2.54668465812653,4.39501419533847,4.29589823053892,3.45157833278178,3.68826809928634
"Adar",0.853452235431315,2.1629164120626,2.24338226863529,1.99622625820066,2.98653089638943,2.54716063930821,2.72217366699152,2.34983833913718
"Adat2",0.405975916678736,1.88959476067098,2.20499659250235,1.74739332758731,2.32695836610592,2.00917695001486,0.816726279283748,2.47534422287713
"Adcy7",0.0585673367929085,0.544703132155502,0.275085697173078,0.503278398123924,2.63378919222475,2.96861205241451,1.55972340691564,1.46174719978812
"Adgre1",0.268631318086069,1.5962515955137,0.912416732988489,1.45871028020175,5.44812792087935,6.27739649325416,4.67460540112259,4.65216237707765
"Adipor1",3.83086254422788,4.30131234227389,4.20185886322526,4.25194055631093,4.53447615763054,5.34570548047447,4.29187682280487,4.11309101733726
"Adrb1",0.348832994172613,2.69958654211146,2.52318827617651,2.76285732422455,3.58811325037236,4.04442876385288,2.85916052224823,2.53569732979754
"Adrb2",2.26764975158583,6.35887639583539,5.02339506649159,3.92617692859172,9.51370127592678,10.7966285379047,9.55244778733664,9.15270801227915
"Adsl",5.02679753052715,4.73678856759841,5.01602242328373,5.08506439762418,5.23097269699588,5.29407343841115,5.35852804627398,5.35668919119592
"Adss",2.09757240758508,3.55051108890011,3.56026372341239,3.3764524436306,3.73118745768078,2.81599259648814,3.69004988518382,3.83599426725945
"Afap1l1",0.648355236820815,1.49531003961819,1.09827894383051,0.863117344225998,2.31287875823355,2.27618164242626,1.44568897642113,1.01605565143219
"Aff1",0.639902430825299,1.51320521286389,0.997768436924281,1.44301296751107,1.73057848204147,2.21467313678148,1.65562960817017,1.22690234333307
"Aftph",2.28591309386279,3.46513374026034,3.01934614391563,2.71996508931696,3.32939092529333,4.08685695206267,3.05747199387349,3.29128271301756
"Agk",1.19210258064325,2.95720634846792,3.28750291813097,3.17000917784536,3.30132463302381,3.25001840618284,2.70402768120235,2.89133019367078
"Ago1",1.10212091401782,3.74930377558656,3.59348545960281,3.67716225662606,3.83326971492247,3.45337622522261,3.56908442969371,3.36374265109582
"Ago2",0.329070060095639,2.03657602665508,1.80693577181943,1.90226930803795,2.10045573222517,2.30653492745501,1.88938872028281,2.32247300880839
"Agps",1.12999262504167,1.95213180418818,1.55327883513864,1.71050987731472,2.00564801409368,2.45102214869095,1.57969935051295,1.76824912597336
"Ahctf1",1.29207306266206,2.22708987412051,1.88953528246795,2.06760265891434,2.35081887771333,2.18334218384826,2.02312588695326,2.29642083660477
"Ahcy",3.3404778671258,3.7608213379731,3.85619264751882,4.13283471313166,4.94197666998298,3.98180223409095,4.71977144982066,5.08055856587334
"Ahr",0.0774464566277279,0.753591107431723,0.37612847854994,0.296816053879149,1.11715238355173,1.75748527198632,1.37835290637778,0.668469143093822
"Aif1",3.39598712056022,4.52068426233533,3.5180671099111,4.5030603258276,7.97505689086326,9.31882043014261,7.76165580440943,7.47335539807685
"Aif1l",5.45204370767246,5.30665161976261,5.67343401170594,5.74502383714731,6.43356391513978,5.2246487350251,6.15870973617622,6.56296259610119
"Akap10",0.293255886089643,2.32937568231809,1.84611150304682,2.04305487782408,1.99728701684025,3.07044023215744,1.36001168054011,2.33789875398398
"Akap13",0.674240651147228,1.13107112110955,0.712003971110371,0.730118936588567,1.32193408932567,1.72214059377983,0.803002304651276,1.16816271232913
"Akap8",2.94584320902927,5.02488457923799,4.97243421860815,4.74374810595801,4.75764580322923,4.57298436569986,4.8947651697809,5.07910987458659
"Akip1",3.81825997082331,3.57184450549327,3.61546823089408,4.19034603197499,4.43354311547513,3.98343084097618,3.61161063678964,4.67997865686177
"Akna",0.0532687549712645,1.12938321475021,1.08222786755501,1.34187639034128,2.92034921648546,1.93227991938752,1.60678740579724,1.74140930673691
"Akr1c13",0,0.765082858507109,0.8484453294131,0,2.26374380653,3.28063936707196,2.05556983630053,1.99845059414424
"Akt1",2.10956025950001,3.60747663780113,3.89012259986408,3.7188846743029,3.18799763764093,4.08894008402209,4.09554872251685,3.94138085525371
"Alas1",4.83407874748054,5.42595129148192,5.78425230129131,5.6880048177613,6.23895085089293,6.14065393734842,5.22335365447454,5.71784235602439
"Aldh16a1",2.99723769694902,2.21247769239045,1.79001834077141,2.29802556808026,3.5117421630152,3.60211080987245,3.39063914045641,2.98344396521433
"Aldh18a1",3.10533854806832,4.30523797575832,4.4501917091723,4.51895550180515,5.34008513418281,4.51475055316157,5.37568195783773,5.68889002775188
"Aldh2",2.70105494766329,2.50858521974169,2.22308516670528,2.75577002951506,2.89828320710312,3.55437180283098,3.00503934161913,2.98091825779712
"Aldh3b1",3.31347968381564,3.28034686961155,4.05517078236549,3.78802493113474,4.21687805829198,5.14965979659858,3.45010249168434,3.79129505464187
"Aldh7a1",2.51668086940232,3.67857154827806,3.8146685100989,4.12756772571583,4.08301688727408,3.97053967328683,3.71741396835616,3.99333001041047
