"","meanx","meany","FC","logFC","Contrast"
"Mccc2",18.3888888888889,334.527777777778,18.1918429003021,4.18521979557066,"QSVZbyPSVZ"
"Pde8a",7.27777777777778,132.055555555555,18.1450381679389,4.18150318640498,"QSVZbyPSVZ"
"Rasgrp2",5.00000000000002,90.3888888888891,18.0777777777778,4.17614543934285,"QSVZbyPSVZ"
"Gpr6",5.00000000000002,90.2500000000002,18.05,4.17392693199981,"QSVZbyPSVZ"
"Gramd3",131.333333333333,2363.16666666666,17.993654822335,4.16941634754257,"QSVZbyPSVZ"
"Mef2c",6.66666666666668,119.944444444445,17.9916666666666,4.16925693241398,"QSVZbyPSVZ"
"Pld2",22.2777777777778,400.5,17.9775561097257,4.1681250073961,"QSVZbyPSVZ"
"Sybu",10.2222222222222,183.666666666666,17.9673913043478,4.1673090532353,"QSVZbyPSVZ"
"Prelp",48.0555555555556,862.055555555572,17.9387283236998,4.16500571613008,"QSVZbyPSVZ"
"Gpr37",33.1666666666666,594.138888888889,17.9137353433836,4.16299429203746,"QSVZbyPSVZ"
"Psd2",53.888888888889,962.694444444432,17.8644329896904,4.15901821894525,"QSVZbyPSVZ"
"Chst1",320.972222222222,5722.66666666668,17.8291648636954,4.15616722212269,"QSVZbyPSVZ"
"Pcdh9",34.3888888888888,611.944444444444,17.7948303715671,4.15338627537398,"QSVZbyPSVZ"
"A330023F24Rik",5.66666666666666,100.555555555555,17.7450980392157,4.14934863999907,"QSVZbyPSVZ"
"Dlgap1",29.3888888888889,519.833333333335,17.6880907372401,4.14470642598129,"QSVZbyPSVZ"
"Scrn3",5.66666666666666,100.111111111111,17.6666666666667,4.14295795384204,"QSVZbyPSVZ"
"Smox",53.4999999999999,940.166666666674,17.5732087227416,4.13530573448257,"QSVZbyPSVZ"
"Myo1e",3.99999999999999,70.277777777778,17.5694444444445,4.13499666813937,"QSVZbyPSVZ"
"Tapt1",29.0833333333333,510.08333333333,17.538681948424,4.1324684265969,"QSVZbyPSVZ"
"Klhdc7a",46.1111111111111,807.444444444453,17.5108433734942,4.13017666475001,"QSVZbyPSVZ"
"Cdk19",27.4444444444445,478.66666666666,17.4412955465584,4.12443530295951,"QSVZbyPSVZ"
"5730408A14Rik",5.00000000000002,87.0555555555555,17.411111111111,4.1219363681429,"QSVZbyPSVZ"
"Tuba4a",809.500000000001,14074.2222222221,17.3863152837827,4.11988030671065,"QSVZbyPSVZ"
"Igfbp7",20.5555555555555,357.083333333334,17.3716216216216,4.11866052920471,"QSVZbyPSVZ"
"D6Ertd90e",29.3888888888889,508.166666666665,17.2911153119092,4.11195902361688,"QSVZbyPSVZ"
"F5",5.99999999999998,103.722222222222,17.2870370370371,4.11161871006274,"QSVZbyPSVZ"
"Stk11ip",11.4444444444445,197.833333333333,17.2864077669903,4.11156619317984,"QSVZbyPSVZ"
"Rhof",6.33333333333334,109.388888888889,17.2719298245613,4.11035738173681,"QSVZbyPSVZ"
"Gdpd2",15.8333333333333,272.305555555556,17.1982456140352,4.10418949859251,"QSVZbyPSVZ"
"Cep104",17.3888888888889,298.916666666667,17.1900958466454,4.10350568374606,"QSVZbyPSVZ"
"Parp3",6.83333333333333,117.388888888889,17.1788617886179,4.1025625465957,"QSVZbyPSVZ"
"AU015680",5.99999999999998,103,17.1666666666668,4.10153802646207,"QSVZbyPSVZ"
"Slc4a8",5.33333333333334,91.5555555555554,17.1666666666666,4.10153802646206,"QSVZbyPSVZ"
"Bmp7",5.66666666666666,97.1111111111114,17.1372549019608,4.09906412752911,"QSVZbyPSVZ"
"Tspan9",43.9444444444445,753.00000000001,17.1352718078384,4.09889717164146,"QSVZbyPSVZ"
"Bhlhe40",61.4999999999999,1052.38888888891,17.1120144534783,4.09693770106026,"QSVZbyPSVZ"
"Slc25a22",5.00000000000002,85.4444444444446,17.0888888888889,4.09498669163215,"QSVZbyPSVZ"
"Slco1c1",471.527777777777,8055.0555555556,17.0828865979383,4.09447987128968,"QSVZbyPSVZ"
"Tm7sf2",19.6666666666666,335.166666666667,17.0423728813559,4.09105431694351,"QSVZbyPSVZ"
"Nlrx1",9.22222222222221,157.166666666666,17.0421686746988,4.09103703004933,"QSVZbyPSVZ"
"Pnpla7",26.3888888888889,448.833333333334,17.0084210526316,4.08817731200452,"QSVZbyPSVZ"
"Dbp",27.2222222222223,457.888888888889,16.8204081632653,4.07214080927793,"QSVZbyPSVZ"
"Zfp385a",9.33333333333332,155.888888888889,16.702380952381,4.06198187084114,"QSVZbyPSVZ"
"Trim13",16.0555555555556,266.777777777779,16.6159169550174,4.05449400572974,"QSVZbyPSVZ"
"Slc7a2",317.25,5268.61111111123,16.6071272217848,4.05373062566296,"QSVZbyPSVZ"
"Aldoc",177.333333333333,2941.1388888889,16.5853696741855,4.05183926385203,"QSVZbyPSVZ"
"Efemp1",74.1944444444445,1226.72222222226,16.5338824410338,4.04735362900022,"QSVZbyPSVZ"
"Ddhd1",89.2777777777776,1474.61111111113,16.5171126322343,4.04588960517798,"QSVZbyPSVZ"
"Camkk2",7.94444444444445,130.388888888889,16.4125874125874,4.03673078974478,"QSVZbyPSVZ"
