"","PGBCbyQGBC","AveExpr","F","P.Value","adj.P.Val"
"ZNF213-AS1",-0.302045191125486,1.21916891215004,2.6861058295448,0.120470078501879,0.309527797280047
"BLM",0.555134587174546,1.76084053475865,2.68603247421482,0.120474778461543,0.309527797280047
"FANCM",0.466406714164989,1.69350956852523,2.6856350015865,0.120500248832954,0.309527797280047
"ERO1B",-0.268100403509983,1.28428564583762,2.68560335506927,0.120502277046865,0.309527797280047
"EIF4G1",0.322228383995544,8.27013685234642,2.68540031174395,0.120515291000384,0.309527797280047
"POLA1",0.434991841065756,1.18006634251338,2.68530990489233,0.120521086124802,0.309527797280047
"DBN1",0.545527740759844,6.21099428431592,2.68273125554008,0.120686520472369,0.309866462930691
"CRYBB2P1",0.207878256999045,1.86648691119845,2.68242755146211,0.12070602276513,0.309866462930691
"ELMO3",-0.303984527069451,2.79411801650398,2.68221162537628,0.120719890725444,0.309866462930691
"SSH3",1.08398519870636,2.5839217134169,2.68207497229881,0.120728668330602,0.309866462930691
"LINC01560",0.394313200486464,3.55616861952419,2.68127322923822,0.120780182019548,0.309950083031824
"TDGF1P7",0.424921578601692,0.432081355696605,2.68046663978216,0.120832033863197,0.30998745851039
"ABCG1",-0.792820902621902,1.50116400740972,2.68045754023974,0.120832618983189,0.30998745851039
"AL359885.1",0.403339509758183,0.395731378981161,2.6800412421007,0.120859391498005,0.310007558574482
"ALKBH4",-0.402370605471275,4.6094447709565,2.67864841059173,0.120949017818145,0.310147833250405
"ITGB1BP1",0.416218478254774,5.08448027220381,2.67816474958553,0.120980159333301,0.310147833250405
"MEPCE",0.403965613587673,7.32154092473642,2.67815538609191,0.120980762316684,0.310147833250405
"PCGF1",0.329373200789949,5.1560135331713,2.67792741326905,0.120995444262106,0.310147833250405
"GLMP",0.50202541665003,5.83764620261693,2.67758106141086,0.121017754189563,0.310147833250405
"AC087343.1",0.473904204565103,0.553758973184883,2.67741238590153,0.12102862106039,0.310147833250405
"MAN2A1",0.506685595291929,3.85195104346013,2.67713177899113,0.121046701688261,0.310147833250405
"AC090825.1",0.327956354309067,0.276353007326727,2.67669352761127,0.121074946502156,0.310171654810688
"SVEP1",0.666967469494943,0.453234931632051,2.67630783957853,0.121099810246527,0.310186808595783
"ZNF175",0.493480685316882,2.47590089994825,2.67417739777203,0.121237262270633,0.31049029777382
"RPS20",0.370913972198913,8.62484897928557,2.67303917405991,0.121310775450607,0.310629969361245
"EIF2AK3",-0.386679509541976,2.28854999957597,2.67271158468167,0.121331943067813,0.310635581485784
"ORAOV1",-0.552334972736069,3.48164278552853,2.67179638791662,0.121391103334649,0.310738340971798
"WDR97",-0.478809034070345,1.70764036483375,2.67150348550421,0.121410044523862,0.310738340971798
"TWSG1",0.512461159379529,4.40251870116666,2.67072811613464,0.121460202740197,0.310818120815541
"CNDP2",0.501742925371528,4.71978008608503,2.67012830161554,0.121499021568895,0.310843435314702
"CCDC88A",0.299145035929448,1.19139118378711,2.66998640667644,0.121508206923471,0.310843435314702
"PARP8",-0.466934184683499,1.28324149220624,2.66969519273113,0.121527060843867,0.310843435314702
"AC091182.2",0.871470383318447,0.824187218650284,2.66702559737707,0.121700061802972,0.311228411276702
"ERMN",0.800490140775362,1.20670521168064,2.66678612826735,0.121715594929349,0.311228411276702
"MTMR6",0.388875940239418,3.42897020151542,2.66611795147627,0.121758948769619,0.311290643660574
"RNF8",0.380525151475692,2.53725800186476,2.66523401080619,0.121816330834436,0.311352494182297
"C7orf57",-0.811633792887426,2.51935255746315,2.66513090230315,0.121823026372076,0.311352494182297
"STARD5",0.697786780326957,0.572778246638007,2.66486646332055,0.121840200227966,0.311352494182297
"NBEAL1",0.362491383691909,1.59346170130539,2.66163301739765,0.122050431300921,0.311824565435437
"AL035409.1",0.392957699030459,0.283855302851153,2.66143944415436,0.122063030868068,0.311824565435437
"MTG2",0.398107492911605,4.35818926875398,2.66004261242411,0.122153996383457,0.312008257262786
"DENND2A",-1.22578146497944,3.62782940381262,2.65908578146516,0.122216355082671,0.312102665369607
"AC087683.1",0.52770815072265,0.769404513919918,2.65889046419948,0.122229089046093,0.312102665369607
"AC231981.1",-0.486780821824913,1.14073927153842,2.65858450963803,0.122249039372627,0.312104924287259
"NSUN7",0.530020825314638,0.336354270483266,2.65825345550018,0.122270630792306,0.312111371599883
"AP006545.2",0.634511040532998,1.53068500551622,2.65718422216529,0.122340397874448,0.312240772248941
"ORC4",0.326759803544224,2.45665131607073,2.65536506370208,0.122459207802547,0.312495281641106
"LDHAP5",0.455704170577583,1.0297105350571,2.65475956352066,0.12249878415365,0.312547552461854
"AC090772.4",0.697581835398725,3.66959364450597,2.65190654581049,0.122685469439706,0.312975087225806
"AC100793.4",-0.426145795331974,0.475327794174903,2.651516444041,0.122711022181687,0.312991497836431
"AC068870.1",-0.271848246276675,1.07498087699797,2.65069389624917,0.122764922401419,0.313080196247271
"LINC01002",-0.256965533750305,0.929393499697821,2.65020431880697,0.122797017191284,0.313113266576529
"RN7SL70P",0.518625559430364,1.1454707883283,2.64963413848964,0.12283440876798,0.313159830483077
"UFL1",0.385370719395853,4.38519104973562,2.64893088607212,0.122880545959225,0.313187521106549
"TRA2B",0.503521713116995,7.11375413371115,2.6483229876065,0.122920444280572,0.313187521106549
"COPG1",0.378395540724579,6.040602907927,2.64831822641511,0.122920756834555,0.313187521106549
"PLEC",0.622412401154839,6.26287180171338,2.64830237570435,0.122921797379937,0.313187521106549
"APPBP2",0.491090072395464,3.53371191643819,2.64656155870033,0.12303614089495,0.31343006947562
"PLEKHG5",-0.914475956199043,3.90938842151381,2.64590763785729,0.123079126111947,0.313490787996356
"ACADS",-0.498879761455794,3.96420269554795,2.64557582922819,0.123100944353895,0.3134975823076
"EEFSEC",0.21368835753726,0.716108862164466,2.64520630153381,0.123125248331644,0.313510703871365
"RHOD",1.11715018638067,0.777729220565233,2.64424238655311,0.123188672677103,0.313623417064413
"CUEDC2",0.321926512474261,5.508100832902,2.64382018404403,0.123216465480765,0.313645395726966
"SNRNP70",-0.344140299132906,6.8540783327937,2.64256475799737,0.123299152603027,0.313807078375553
"TMEM131L",-0.354719005886746,1.28650382971317,2.64207786680917,0.123331239145727,0.313810938740577
"EVA1A",0.623173701191179,0.386391562804999,2.64195998529802,0.12333900915436,0.313810938740577
"DBI",0.555861509396594,8.22004565097569,2.64116535954321,0.123391401326573,0.313855978656767
"CACNG8",0.445251228026612,0.690095369062545,2.64110993372768,0.123395056727853,0.313855978656767
"LINC01686",0.886856460883215,0.982961663342809,2.64020382634947,0.123454834192307,0.313959241219212
"LUCAT1",1.73117645184536,1.61273372756243,2.63961533306676,0.123493676851517,0.313970855654371
"EED",0.566455312979443,3.0285559890139,2.6395534757874,0.123497760510599,0.313970855654371
"FAM213B",0.382624133727098,5.17268419729194,2.63656542855316,0.123695218205851,0.314424025159903
"FTSJ3",0.494361461323615,6.1245887507729,2.63613513243491,0.123723684675664,0.314447557543955
"TRMT12",0.416703700949419,3.83521660770636,2.63569999706839,0.123752479340228,0.314471916609676
"SLC29A4",-0.431151974044774,2.26966394257322,2.6349321749584,0.123803308987585,0.314552253317827
"VCAN",1.18486798797989,0.883246126570696,2.6342510192121,0.123848422463968,0.314618044030905
"PRCP",0.372017907909886,2.66564990558857,2.63343611511496,0.123902420304607,0.3147063801996
"RPS2P7",0.417538478677537,1.20015627487795,2.63235048517788,0.123974401414953,0.314828077378811
"AC079922.2",-0.6128862162921,3.55358354762501,2.63213345287724,0.123988797486939,0.314828077378811
"ETHE1",-0.422692527651535,2.85625942031005,2.63108164117868,0.124058594337414,0.314956449954011
"VAV2",0.337679978064632,1.89817273139476,2.63009692056186,0.124123982161237,0.315072823177269
"PPM1N",-0.364292461826962,1.37741722719227,2.62981173929433,0.124142926664226,0.315072823177269
"BX323046.1",0.442574273186512,0.549280393659799,2.62879999333262,0.124210164836443,0.315189009558714
"KNTC1",0.78415009808786,3.25642354673325,2.62854355966695,0.124227213785756,0.315189009558714
"AC006449.5",-0.721890996040241,2.32461679089523,2.62715899062187,0.12431931551536,0.315268666270718
"DDX3Y",1.65344065496569,1.03047800649917,2.62700432201631,0.124329609218027,0.315268666270718
"COL1A2",2.74282695314373,2.01421160947752,2.62684425190067,0.124340263493937,0.315268666270718
"AL354872.2",-0.854088380372895,3.00054450438647,2.62666780890436,0.124352008828642,0.315268666270718
"RCN1",0.99114325406524,4.30875016703297,2.62662431994643,0.124354903977399,0.315268666270718
"FPGS",0.346870223356892,4.88533950406518,2.62442011622294,0.124501749117382,0.315487264542471
"CNTNAP1",-0.432856431896845,2.47731848342834,2.62435147159029,0.124506325621886,0.315487264542471
"MZT2A",0.351477756248317,2.93993360437444,2.62422533834762,0.124514735394503,0.315487264542471
"AP000845.1",-0.406128130336162,1.44961021466414,2.62417311921506,0.124518217239396,0.315487264542471
"FOCAD",0.485988501238435,0.298651587423938,2.6237075584219,0.124549264905972,0.315517094786562
"RPL29P19",1.00297287555042,0.601783725330253,2.62324025678808,0.124580438080325,0.315519124741117
"SART3",0.43230914322073,3.97392978270115,2.62268790923389,0.124617296740193,0.315519124741117
"AL603750.1",-0.677666497007392,2.62187096294083,2.62254780462958,0.124626648145586,0.315519124741117
"RAB1A",0.409924089506918,4.72794042287234,2.62254008927431,0.124627163138428,0.315519124741117
"AL121890.3",-0.366074381641438,0.356449773128871,2.62142941648115,0.124701326377771,0.315658065997234
"LINC01778",0.370258682543813,0.622683749563961,2.62104259264469,0.124727168393872,0.315674667069834
"MTCP1",0.313028512766356,0.792079552780292,2.62045831095409,0.124766213988319,0.315724675063965
"KRT8P12",0.457708730696689,4.42848650682417,2.61975685876554,0.124813109221953,0.315794528278728
"TRAK1",0.327130970806949,1.72593683517823,2.61752214555504,0.124962652042484,0.316124032442508
"PHLDB1",0.784932716104425,3.27295724518205,2.61638959862887,0.125038522692771,0.316267091545221
"CDK5RAP2",-0.438370584470112,3.72537085964451,2.6155800285271,0.125092790892948,0.316355474574009
"TRAFD1",0.353485336942146,4.31908749422737,2.61453292097307,0.125163024282429,0.316431138613209
"MIF4GD",-0.615933963304048,5.34987807695648,2.61430139599992,0.125178559959628,0.316431138613209
"GNB5",0.285894244905394,1.67673168488182,2.61426951100755,0.125180699673741,0.316431138613209
"LY6G5C",0.284004801797804,1.106761541276,2.61276011568283,0.125282041676398,0.316630279080451
"AL732618.1",0.400940337467847,1.29525969020427,2.61252012184923,0.125298164195673,0.316630279080451
"ANKRD26",0.268661950136045,1.78275323141981,2.60846151541782,0.12557119736503,0.31727126113066
"AL356488.3",0.476180734715019,2.45002036777225,2.60745452281756,0.125639051823782,0.317380725051439
"GFRA1",0.778821052890311,0.476920014241975,2.60679848776414,0.125683281478109,0.317380725051439
"NOXO1",0.312748431223878,0.870769490239707,2.60669872279592,0.125690009247547,0.317380725051439
"CLBA1",-0.373428352978691,3.63873789905007,2.60665239831003,0.125693133342552,0.317380725051439
"FKBP5",0.662065003162237,2.59080254636059,2.60638065726012,0.125711461284883,0.317380725051439
"LINC01372",-0.387654604539942,2.39115821251017,2.60516035784826,0.125793805902002,0.317525859927312
"PARVB",0.432575808483423,0.432780968105339,2.6049539367859,0.125807741447071,0.317525859927312
"CNOT1",0.307805074904842,4.31412924501259,2.60451014888537,0.125837708020786,0.317527334866735
"YKT6",0.310981545459527,6.88111731775496,2.60437079445006,0.125847119646633,0.317527334866735
"CRYBG1",0.571110547722007,1.41591350884923,2.60369844147261,0.125892540538421,0.31756858513855
"MAPKAPK5-AS1",-0.397772435731833,5.49991034014599,2.60336483626259,0.125915084644018,0.31756858513855
"AC005332.5",-0.7268732844629,4.42590684049047,2.60326744731029,0.125921666837772,0.31756858513855
"TLK1",0.438331947755344,2.37268632390094,2.60287298775995,0.125948331299046,0.317572110460135
"WASH6P",-0.318712060442286,5.49338602544504,2.60267283140882,0.125961863971757,0.317572110460135
"CHRNE",-0.54692695413735,1.00535667372926,2.60143051543459,0.126045896949346,0.317669079970137
"UBR5-AS1",-0.412204759955725,2.35434791029796,2.60130437323946,0.126054433277437,0.317669079970137
"VCPIP1",0.42232636562073,3.36724304025939,2.60068120423361,0.126096614802287,0.317669079970137
"KIDINS220",0.402310031330475,3.67710644858338,2.60065992832245,0.12609805524343,0.317669079970137
"SP4",0.380630207472867,1.73032512702027,2.6003860019313,0.126116602636531,0.317669079970137
"RNU1-132P",0.428416114604138,0.257049668762483,2.6002829477116,0.126123581231126,0.317669079970137
"NAPA",0.354769106958455,2.04066663492134,2.60009713938966,0.126136164924001,0.317669079970137
"HCG15",-0.340913168612562,1.03259326946879,2.59841587778633,0.126250095877795,0.317907101910399
"CDKL1",-0.231457283467354,0.846274861715871,2.59764005948322,0.126302711318873,0.317990677374645
"IGSF3",0.965155613101597,3.19968675099752,2.59700654120852,0.126345695758901,0.318013928123238
"PPHLN1",0.238872203615103,2.27853128493531,2.59693133735464,0.126350799542672,0.318013928123238
"TDRP",0.527932682207593,0.465671298379469,2.59635757239884,0.126389746883273,0.318021378431715
"HNRNPA3P1",0.395025982904159,0.371006589119706,2.59631534581903,0.12639261381043,0.318021378431715
"PCDH17",0.570038834317608,2.23795933797534,2.59459092644903,0.126509758635822,0.318232092807018
"ACOT4",0.52124076096409,0.379295618362489,2.59433232037065,0.126527337829288,0.318232092807018
"Z69733.1",-0.870446756978285,2.38934556719476,2.59422434071085,0.126534678807628,0.318232092807018
"ARHGAP20",-0.763106661631926,1.58091187371103,2.59340054092291,0.126590701666457,0.318288192398075
"HDLBP",0.439057367482961,5.82266062771577,2.59301702523239,0.126616793058359,0.318288192398075
"AC104117.5",0.450797418866242,0.527751825302373,2.59283952859684,0.126628870737293,0.318288192398075
"AL117328.2",-0.301053710656721,1.62597726501344,2.59275300757333,0.126634758527102,0.318288192398075
"NFATC2IP",0.34555246784136,3.60612518272205,2.59181605488771,0.12669853975824,0.318399615572979
"TENM1",-0.38063579626334,0.813120983101107,2.59137014068705,0.126728908157586,0.318427049353749
"PLXNC1",0.430385003020151,0.523184329825402,2.58818767766204,0.126945901676725,0.318874843471085
"ETFDH",-0.323269816694594,3.39201633641271,2.58784352301921,0.126969394509928,0.318874843471085
"SNX5",0.301182198964956,5.15001423705472,2.58767387424853,0.126980977084686,0.318874843471085
"RHOU",-1.23058495280763,4.16130497098811,2.58758115135041,0.126987308174625,0.318874843471085
"SLC25A5P7",0.556382286442974,1.06284847277401,2.58732911294943,0.127004519207787,0.318874843471085
"RAB7B",0.684411139581824,2.63954061856947,2.58490725336585,0.127170045618074,0.319241473204702
"TEP1",-0.518986502855025,3.88178880630675,2.58426384896368,0.127214064174803,0.319303009895972
"ZNF135",0.633715389132667,0.464892847168613,2.58316537515444,0.127289258984415,0.319396355205715
"XIAPP3",0.401708240256262,0.84871790335323,2.58315052070583,0.127290276198051,0.319396355205715
"AL353608.2",0.37707531652479,0.980324813611382,2.58261836200939,0.127326724238894,0.319400591846348
"AC005288.1",-0.489077582130785,1.27173177509205,2.58255613108706,0.12733098731761,0.319400591846348
"GATD1",0.337369250783921,5.78442373415201,2.58044511163952,0.127475703428723,0.31971461086689
"ZNF614",0.2858632226836,3.47548076173038,2.57975929124031,0.127522761140973,0.319758632719173
"LRPAP1",0.641834868737019,4.82655729902309,2.57961998680339,0.127532322115057,0.319758632719173
"CEP95",-0.416714025589277,4.115403482169,2.57873250888468,0.127593253365736,0.319862413108285
"TMEM250",0.361245103317873,6.76819912316088,2.57791043949156,0.12764972534634,0.319954984522981
"LAMA1",0.926976308510561,0.567419734203175,2.57755669900082,0.127674034832364,0.319966924403827
"IRAK1",0.612502648199679,6.8651091617626,2.57631159396529,0.127759644613927,0.320132463237409
"CORO1A",0.553153533814776,1.83539694679104,2.57599999166498,0.12778108035409,0.320137172543076
"Z97205.2",0.845664950577618,1.16556394817951,2.57569367599263,0.127802156663056,0.320140980041962
"ATF6B",0.497083568142085,5.28417771436551,2.57502790300561,0.127847980261268,0.320206768188029
"LINC01060",0.4203072926666,0.271106766096909,2.57366029862389,0.127942171722396,0.320393659338476
"MIOX",-0.485485707646256,0.744551703613904,2.57310813794124,0.12798022468561,0.320439932411049
"AC008063.2",0.413023235154398,0.247813941092639,2.57280418734381,0.128001177737918,0.320443382714439
"MPP4",0.441531176895854,0.924144769103746,2.57215732793837,0.128045783289899,0.320480375181899
"ANXA7",0.382865601825051,4.57028853805475,2.5720221233843,0.1280551089838,0.320480375181899
"ADGRV1",0.507735532793673,0.514117844963742,2.57158734621079,0.128085103188009,0.320506441331048
"TOB2P1",1.01164513038663,1.20164008549246,2.57107395733358,0.128120531579573,0.320546095362617
"RDH10",-0.376484835796849,1.07202468990876,2.57054927925258,0.128156751294251,0.320587716792005
"GFAP",-0.684853808881959,1.78042654931751,2.56861727731209,0.128290228750086,0.320846984174701
"TPRA1",0.284683056561739,3.64458095100556,2.56848180858621,0.128299594282688,0.320846984174701
"AC015813.4",-0.622194068298701,2.1905685010435,2.56783858590924,0.128344074325099,0.320870087012925
"CD59",0.355100608411365,0.830959029669254,2.56778132678963,0.12834803480517,0.320870087012925
"NOP56P3",1.46971241901306,1.57587383358968,2.56507903207205,0.12853511477426,0.321233163973485
"GGN",-0.419722434489547,2.83109561716168,2.56464829480035,0.128564965257659,0.321233163973485
"POGLUT1",0.378543178749791,3.60741627559077,2.5644632410278,0.128577792231736,0.321233163973485
"HLA-DPA1",1.38119786219153,0.994028095712628,2.56432830651698,0.128587146174533,0.321233163973485
"NAIP",-0.356234553756411,1.91240160661624,2.56426720673074,0.128591382010889,0.321233163973485
"AC095052.1",0.563729309839303,0.385379180443943,2.56244611480597,0.128717709666889,0.32149968069072
"VPS52",0.47295677805845,3.85891665203,2.56187844082579,0.128757119492683,0.321515345602447
"ITGB3BP",0.453922998549721,1.78267195084668,2.56161304554044,0.128775549137354,0.321515345602447
"ZNF215",0.416948648324771,0.277681249946537,2.56102816185534,0.128816176062391,0.321515345602447
"NAMPT",0.748033347697134,4.87749415038927,2.56100174587737,0.128818011323686,0.321515345602447
"AC005332.1",-0.3101528851958,1.94678257290393,2.5609416880703,0.128822183983289,0.321515345602447
"TNIP2",0.610804200954028,3.78888627027053,2.55822307712465,0.12901123764161,0.321892815220239
"LINC01638",0.311546495740448,0.777988373221089,2.55820131084981,0.12901275263653,0.321892815220239
"ADRB2",-0.754661243472217,1.23828097859264,2.55630271460195,0.129144983382252,0.322113813026904
"RNU1-138P",0.929703221031548,1.61402430447694,2.55611907229448,0.129157782154102,0.322113813026904
"IL15RA",-0.543549225009502,1.76980846948926,2.55608210838214,0.129160358503885,0.322113813026904
"APLN",0.810649585246118,0.750798002166966,2.55482487615731,0.129248023510132,0.322283342705385
"AL603882.1",0.405233278500081,0.642479645432655,2.5542045930372,0.129291301538767,0.322321639528415
"AL445423.1",0.500037578373715,0.300022547024229,2.55404038418935,0.129302761562804,0.322321639528415
"DNAJC28",0.530582851370399,2.22301213177887,2.55319527844324,0.129361760401386,0.322419612937072
"DHDH",-0.357126409864619,0.682153153865342,2.55150521331037,0.129479845793245,0.322664800675206
"DIDO1",0.290413255509823,4.20571390131296,2.54780481166233,0.129738850731039,0.32326103294781
"FAM120B",-0.294489398253935,3.40080986353717,2.54722135451496,0.129779746394786,0.323291653318137
"FAM173A",-0.371792259242455,5.93130031265474,2.5470660005752,0.12979063809449,0.323291653318137
"FAM120A",0.331452071210822,4.42194082779874,2.54594969295602,0.129868933845126,0.323437463417726
"SCLT1",0.223026662455437,0.898476995596803,2.54538837251982,0.129908325464193,0.323478551436868
"GUSBP9",-0.302927615410235,0.879931090283517,2.54515150064066,0.129924952699903,0.323478551436868
"AC092437.1",-0.383631972961135,0.59511791280397,2.54479936884428,0.129949675383086,0.323490904200292
"AC018638.1",-0.433595108508559,5.20324683901387,2.54429680535332,0.12998496954912,0.323492582773524
"AC090589.1",0.714888406280974,1.73385240742857,2.54407496860191,0.130000552459552,0.323492582773524
"IRGQ",-0.353339491523502,1.63985709029338,2.54331682562141,0.13005382527789,0.323492582773524
"CEP44",-0.263109340212852,3.19034327909521,2.54330112093908,0.13005492908668,0.323492582773524
"AC008750.3",0.420058055632489,0.340106356813391,2.54321199115543,0.130061193818238,0.323492582773524
"ADRA1D",0.479874024769424,0.448697539269195,2.54310211142135,0.13006891752079,0.323492582773524
"TMEM169",-0.824274598290571,3.81709498712168,2.54272232310147,0.130095618011695,0.323509838500903
"TTYH2",-0.797607110517311,1.68999219525359,2.54213261234219,0.130137089985298,0.323563815774504
"KCNMB4",-0.624257327416143,2.33580948902439,2.54096897543017,0.130218970915086,0.323718231416851
"SERTAD1",0.434819828714389,5.09071102806437,2.54053621515593,0.130249438634878,0.323744808753864
"TBP",0.334442594502653,3.93114903083683,2.54003974555669,0.130284402347814,0.323760102164452
"AC087289.5",-0.246044886793538,0.73320275221932,2.53988721149592,0.130295146796543,0.323760102164452
"AKR7L",0.425660302826183,1.22363734040912,2.53758161409462,0.130457683304715,0.324078708219956
"ARMCX3",0.47802133492576,7.35937725348071,2.53724901815818,0.130481150444187,0.324078708219956
"PTTG1IP",0.499058643124967,6.46206280128338,2.53696009198875,0.130501540510728,0.324078708219956
"AL356488.1",-0.371693016103064,1.15000557366396,2.53694570151043,0.130502556175073,0.324078708219956
"AC002504.1",0.781526347690821,0.733615482753832,2.53656549242666,0.130529394393884,0.324096190842998
"STARD13",0.292233537410222,1.11112315449059,2.53590048876266,0.130576351807737,0.324163615270345
"LYPD6",0.326689128081602,0.401401021972649,2.53498051312437,0.130641347163367,0.324275792731511
"APOL1",0.798281656893647,3.5414143898138,2.53454207670068,0.130672336067249,0.324303538723601
"VANGL2",-0.913735067337071,4.23616939853518,2.53386871965922,0.130719946646143,0.324372521842861
"CEPT1",-0.345866995636432,3.99004130823635,2.53339855734233,0.130753202558967,0.324392933360318
"AC104057.1",-1.03610933818597,1.7033142231174,2.53319215868787,0.130767804963026,0.324392933360318
"MMP2",1.88035866428472,1.71091734238628,2.53203096937651,0.130849994306672,0.324416196852591
"RHOJ",-0.972166748014238,3.85097412743035,2.53189327296986,0.130859744658163,0.324416196852591
"AC005336.1",1.39001445316436,0.834008671898614,2.53183205250433,0.130864079993101,0.324416196852591
"FEZF1",-0.545083654829902,1.83022728142347,2.53172982397804,0.130871319707507,0.324416196852591
"DPY19L1P2",0.438189986842005,1.21398849873432,2.53128913398549,0.130902534463292,0.324416196852591
"AC126175.1",-0.88082804934774,1.13877790671401,2.53122375138806,0.130907166383686,0.324416196852591
"C1orf131",0.45001213211019,3.78363078377757,2.53110038051584,0.130915906927808,0.324416196852591
"AC003035.2",0.865968122532561,0.583278667954651,2.53016265202628,0.130982366000564,0.324531758957051
"EFNA1",-1.43981952111815,5.49661198857489,2.52949711535446,0.131029559026032,0.324599558301475
"EPC2",0.298076002882838,1.7791850500446,2.52829918602735,0.131114555879856,0.32474201886823
"LINC00106",0.809804962269472,2.84440654231119,2.52788843198257,0.131143715575826,0.32474201886823
"BCAS2",0.38974249155425,5.36685790113749,2.52784811261607,0.131146578297976,0.32474201886823
"PPP1R14BP2",0.384586056699747,0.398394660255167,2.52718072634619,0.131193974522436,0.324810248477357
"SASS6",0.551759170303444,2.28780921373863,2.52668697899611,0.131229052693451,0.324847965007077
"H1FX-AS1",0.386862650115994,2.14062411160359,2.52639106907221,0.131250081003849,0.324850895983219
"IL11",0.47136542308589,2.70599017247746,2.52394070076959,0.131424369302296,0.325220183540831
"PAK1",0.584931503924072,1.13699423561816,2.52373492202867,0.131439018589257,0.325220183540831
"MT-CO2",-0.294114805585536,15.8650721282619,2.52213995730539,0.131552630586435,0.325347734760194
"TRMT11",0.270595435194786,2.57746970409371,2.52211653465749,0.131554299908676,0.325347734760194
"MKRN1",-0.36262357899341,6.21964649062945,2.52204210917865,0.131559604351841,0.325347734760194
"CSTA",0.697068800107705,0.591518512148596,2.52189531445942,0.131570067447311,0.325347734760194
"RELT",0.716471346282322,2.742930658847,2.5209198756544,0.131639619518386,0.325470559056937
"CEP83",0.247090439501224,1.26677327672284,2.52059201061106,0.131663007422023,0.325479225535868
"CUTC",0.37775266720988,2.76134801585398,2.5198546675669,0.131715623434334,0.325560132208976
"NACAP1",-0.291642371218967,0.788066647664483,2.51763244047802,0.131874353663962,0.325864372580292
"FAM83C-AS1",0.598215119037701,0.750644226688986,2.51757407342529,0.131878525860992,0.325864372580292
"SUB1P1",0.680867372551799,0.84944816618104,2.51718326941691,0.131906465465083,0.325884219689618
"AC078882.1",0.360929927942861,0.312076973706232,2.51611021311008,0.131983218043909,0.326024638505928
"TRAPPC2L",0.483521120688496,5.01859349770415,2.5156536903875,0.132015888221076,0.326056139133827
"AL390066.1",0.595550884144033,2.45767027736987,2.5153121752913,0.132040334517665,0.326067321776162
"RPL23AP53",-0.365151820584361,1.21044089037545,2.51467903651572,0.132085670332214,0.326106481329462
"SNX6",0.34424102020388,3.53852140776497,2.51443311901478,0.132103284317317,0.326106481329462
"MX1",0.619795220073807,0.869608904868291,2.51425624130435,0.132115955050519,0.326106481329462
"AHSA2P",-0.323369123389424,6.27766591779287,2.51331464118461,0.132183431944019,0.326223847568761
"AKR1C4",0.40770561377142,0.249701123312432,2.51217929408897,0.132264848785027,0.326335128627053
"SLC25A33",0.32668850938779,1.84636738854105,2.51212990250423,0.132268392085553,0.326335128627053
"AC099518.4",0.406394217778563,1.25938876607031,2.50929434210154,0.132472005643376,0.326788235741723
"TSR2",0.522174355361382,6.08647986985466,2.508124341169,0.132556131029653,0.326897433223368
"RDM1",0.888993314868578,0.567044379167411,2.50812323985894,0.132556210246592,0.326897433223368
"SLC6A8",-0.846202942271137,7.086950241472,2.5069376031601,0.132641526142444,0.327010390491117
"TMSB15B",0.321978440953253,0.497334439831875,2.50681363651485,0.13265045036961,0.327010390491117
"AC138907.9",-1.15347352023207,5.3945457287258,2.50665401014791,0.132661942776512,0.327010390491117
"FCRLA",0.87620259540991,2.39850555371935,2.50505574310975,0.132777077785101,0.327138664476893
"LINC01812",-0.379230469859171,0.667216164759058,2.50499277572765,0.132781616276607,0.327138664476893
"RPSAP44",1.26620417806172,0.971929500878099,2.50491822193473,0.13278699012394,0.327138664476893
"TNFSF10",0.833398413011073,1.55300329447675,2.50482212416073,0.132793917254059,0.327138664476893
"LOX",1.26689378031351,0.839890635487403,2.50351340002242,0.132888299285745,0.327293388588734
"LINC01191",0.368558315482404,0.276216589099546,2.50303685973097,0.132922686461505,0.327293388588734
"PLAA",0.299708650338839,3.97952223840256,2.50273589509808,0.13294440965702,0.327293388588734
"TMEM9B-AS1",-0.856275334350006,3.05043242411841,2.50265606502808,0.132950172400693,0.327293388588734
"AC138150.1",-0.815552058511749,3.43082462657547,2.50256576724778,0.132956691149364,0.327293388588734
"NCR3LG1",0.557846763496636,1.47445028012211,2.50165754361302,0.133022278941271,0.327303562146769
"MFAP5",1.00627161875231,0.778824238936082,2.50129112811186,0.133048750935116,0.327303562146769
"IRAK1BP1",0.380263419012804,1.47361320719349,2.50127226280072,0.133050114048514,0.327303562146769
"DHDDS",0.343470371468294,3.64978138255597,2.50108149240128,0.133063899120554,0.327303562146769
"TTLL5",0.26523417750749,1.10550896965405,2.50091991013425,0.133075576415059,0.327303562146769
"E2F4",0.338436445649508,5.94425657081929,2.50040697077973,0.133112653980452,0.327303562146769
"AL355073.1",-0.310599666474573,0.609275243765331,2.50005306974646,0.133138242857769,0.327303562146769
"SCYL2",0.380822611706698,3.68609421188393,2.4995610809918,0.133173826123121,0.327303562146769
"RAB3D",-0.321376234135034,1.38624403809433,2.49952027185967,0.133176778177386,0.327303562146769
"CHIC1",0.351975520715207,1.52420546562843,2.49945363620504,0.133181598643616,0.327303562146769
"FAP",1.16193123460142,0.790645450855185,2.49931491151709,0.13319163475713,0.327303562146769
