"","PGBC_SRR5196886","PGBC_SRR5196887","PGBC_SRR5196888","PGBC_SRR5196889","PGBC_SRR5196890","PGBC_SRR5196891","PGBC_SRR5196892","PGBC_SRR5196893","PGBC_SRR5196898","QGBC_SRR5196894","QGBC_SRR5196895","QGBC_SRR5196896","QGBC_SRR5196897","QGBC_SRR5196899","QGBC_SRR5196900"
"ENC1",8.37284218329288,6.50425854026844,9.63420472619869,8.43664299922011,5.78882247535808,7.45501619742372,8.09495202235682,7.13229731360259,7.45701662176504,6.36514372226131,5.11881701276732,5.87403109081045,5.16777243997659,6.37565187681792,6.22683376626677
"ENO1",9.84087167970364,8.85100640063375,10.1930044641926,10.525219514187,10.0842137830989,9.00768506208376,10.0121598759242,9.42214700308913,9.8332053233202,8.59631687781336,8.192395183766,8.29977061173252,8.19945605874245,8.88141198612133,8.91871437470621
"ENOPH1",4.26717673237513,4.21075785010757,4.86822708879964,4.58645341050945,4.30357714348332,4.33138467783031,3.91631687292308,4.00505843589549,4.32701891781178,3.80232960214893,3.73868287120278,3.64501391490219,3.64153340956131,3.99700864398683,4.20749794313462
"ENOSF1",0.943931888819479,1.15066774148648,3.71430515835298,4.24384844844791,3.77861590295196,3.19012051240842,0.80602762748737,1.06871490511521,0.930849571644199,0.394867720543277,1.09968424441346,0.412565828829592,0.514025726555044,0.98534186825045,0.398351811317775
"ENOX2",0.763351704756526,0.847484091019964,1.55425854662251,1.50458430176075,1.16239749113313,0.729889529186142,0.725907485891119,0.839336349984191,0.722651875691146,0.406654781913981,0.601665526092792,0.466644338883315,0.624831129477755,0.620130876187613,0.750499037821455
"ENPP1",1.6273674027464,1.17272703699812,1.38222002652543,1.92648554003947,2.49027867984083,3.60489416087407,1.65464870887595,1.20339949645225,1.51666221514912,0.633060474089411,1.05735893787384,0.582835969268179,0.646198015730334,0.909921327726639,0.700036875357108
"ENPP2",0.00929785263060226,0.011602031270938,1.6415727476322,0.590895053907701,3.60373313615201,0.63735196133555,0.146546326964431,0.0295440657407992,0.00791046098298922,0.0119724908089666,0.0832924861077038,0.0188882630689459,0.00277202074505924,0.0087925309432812,0.0203025140017038
"ENSA",6.5704928420837,5.77835913516996,7.31700887045483,7.32350181767437,5.42193284359571,5.11359362248684,6.41447653684106,5.87608597446292,6.61715558373593,5.66692724490959,5.09605003378091,5.65806335694457,4.83874674654711,6.2826969717935,6.17765677080202
"ENTPD4",4.08076627167549,3.2173986858523,4.73469361131129,4.89180057234271,4.71820813207466,5.00258679145901,4.15100415583382,3.29579742996107,4.22364100616893,3.9169481265732,3.05289820705858,3.92276062902627,3.19488081327432,3.80615498236187,3.92084954218789
"ENTPD6",5.61234309274303,4.21949325746898,5.26810884730244,5.24052640169053,4.27628696635306,4.88205122696691,5.86742675149005,5.02634111657943,6.02345881563057,4.69322212209022,3.72330851724217,4.93130764482395,4.38807265490846,5.07530503808233,6.01690400020184
"ENY2",5.73137261236912,5.18745660955949,6.70299407509506,6.6431795021408,5.8437626607758,5.43618512899866,5.34186992756083,5.11470301322779,5.41896722297257,4.29999115906356,4.59168533270803,4.28666652554717,4.08838966615029,4.39941445886006,4.60867110261261
"EOGT",2.73871493985204,2.89414437608084,2.69874650045285,2.65221825064329,2.82169276889304,4.88635848013491,2.53822210334543,2.85451264380815,2.5040937344317,1.69034793121995,2.49711433663815,1.87079601770286,2.31436427951826,2.14832331102431,2.10622281906954
"EPAS1",1.72984374633912,1.76563287756823,3.78579134696861,2.83074661447656,5.58649212020918,4.92830501626861,2.11770045923092,2.30898060496786,2.719737105157,1.80905073497751,2.2211390905014,1.66497081512146,2.30319754348629,3.01076567350131,1.58784537197348
"EPB41L1",0.351135224689746,0.839244789985668,2.12176661327268,2.18835775312131,3.23479615822945,0.909667466331016,0.433086331117194,0.965614137981381,0.585310742060013,0.353835225831112,0.728996983722604,0.355115927314606,0.742593544073514,0.562289996504151,1.51880960933602
"EPB41L2",3.41837803848575,3.02997814104337,4.12155137203772,3.77078057345256,1.9635288941822,2.5708504729661,3.39434373447055,3.22989745757987,3.13491987385291,2.32955575745828,2.75954627879169,2.43625641228246,2.37234953960815,2.4461847763998,1.85748530684792
"EPB41L4A-AS2",0.344237634462796,1.08526831687184,3.34415429833153,3.03956827890619,0,0.223001300315313,0,0.483357852218989,0.297671351152048,0,0.739408393709364,0.556599449382005,0.566532332027914,0.226335514922065,0.669644358457869
"EPRS",4.87719331942032,4.62556666929831,5.56072174435999,5.77387665106233,5.79236243024775,6.01316312970795,4.83684513068431,4.7459243098993,5.12639028072166,4.73542138487996,4.29695293007849,4.6745831498245,4.81605817824294,4.56838106329275,5.98080164556307
"EPS8L1",1.13391174232046,1.13187211659771,1.22611547804486,1.04026416007351,3.05435108066987,1.39433118101409,1.22717469020566,1.22598932575418,1.45942496462674,0.465800853634185,1.15207071775898,0.351063694035265,1.07841525095495,0.688223685215976,1.02641747310718
"ERAL1",6.76547165245148,5.45673588809916,7.09098150315701,7.05388744568148,6.13562121055766,5.87741457530705,6.82838603879653,5.69281758906464,6.8953847765679,6.14814422628335,5.04383120939025,6.29296573180069,5.2556416953108,6.26409563692575,6.78317220734682
"ERAP1",4.12290802816786,3.11424252301864,4.51901889659752,4.20546347811293,3.38524081511056,4.87131907210943,4.03314145104022,3.23148747489175,4.32157155260324,2.62944224173563,2.78188437239343,3.20302687544193,2.91100895940013,3.38150302762694,2.86337288146259
"ERC1",1.65907215555046,1.47412529054416,1.74670616588533,1.67852249739524,1.05327069062503,1.58788427969611,1.7149538249611,1.62507631070183,1.93682703503845,1.06202525330628,1.2528809751203,1.00466582434872,1.17844889113791,1.4270528401817,1.41688886393865
"ERCC1",3.1988116442842,2.88626593621464,2.4003855556994,2.51802206913709,3.12618637657898,2.81319251524373,3.32182154690249,3.18217014410246,3.61877648550169,1.98680377373599,2.1801818399575,2.44686096377452,2.57947836930093,2.58371407443805,3.14887038576962
"ERCC4",2.87926431357098,2.54131736752037,3.6357902097699,3.61456622867813,3.20910603828087,3.48075627998992,2.89390129559083,2.64188066946701,2.95199896302288,2.73631484742352,2.61121267167781,2.78106029602224,2.21515485647086,2.73179821991474,2.94864419442588
"ERCC6",0.909379504873356,0.874599036094721,1.61959139055342,1.52860103428147,1.87099812059114,1.36130140186228,0.849934355732637,0.838104723405418,0.849551133068281,0.813521055927028,0.836846767886042,0.920485211001126,0.789564461366946,0.888137912514083,0.816288387771027
"ERGIC2",4.05208735366049,3.5026412562478,3.66893722620739,3.65357677287745,3.09988758401405,3.70319918694013,3.61880450278859,3.21548322929649,3.95691421909214,2.88720778046568,2.71466780587222,2.57348886294183,2.49588093696815,3.18030199937815,3.6459271813653
"ERGIC3",6.87345100593829,6.40472361230607,7.10418036112017,7.01682713709494,7.89722710138028,6.98344497447451,6.82419031653818,6.47280989369054,6.96762566942647,6.30018101769153,6.26039154149643,6.46181984467632,6.28594516978833,6.35845036398028,6.71282644464191
"ERH",6.49935690149811,6.11955456183447,5.86475002013603,5.87686505447523,5.70607261481193,5.32841639513661,6.23721284530781,6.02794904395525,6.32915269208243,5.03023583792505,5.31757012432248,5.05626878953319,4.79330215952616,5.34324570672901,5.81923023531934
"ERI1",4.07513027917825,2.56410436648348,3.02819067321759,3.10308526536886,1.75357336236738,1.8938889681477,3.46699976957034,2.41178608200142,3.78882690211704,2.27864782368164,1.78722980947685,2.03386511010139,1.48171018266427,2.47733395550252,2.49104022662317
"ERI2",1.74538229860563,1.09258411562814,1.59655129003029,1.64012214743637,1.4029185667515,1.12227435837266,1.49666605168453,0.917881197400903,1.51786949784931,1.25465438099036,1.00356493047976,1.18089243981366,0.642145114270669,1.33880986984404,0.940797808805845
"ERICD",2.06793467921875,0.833353843336667,2.59151030154666,3.40951100519032,1.52505030894982,2.01044355205599,2.44275572054818,1.07692440175324,2.57315929529889,1.72230778684329,1.08396333807469,1.06608930737434,0.417063449237855,2.68833404448282,1.16029615870437
"ERICH3",0.312876506889517,0.00427141403100538,3.08497431912472,2.9866338247541,0.0107757616025699,0.0221397381565006,0.32146314990516,0.00505016402997319,0.391708941575522,0.0488318217158683,0,0.00894886969320935,0,0.193675248248874,0.0407157500519129
"ERLIN1",4.39902863060514,4.08323461423489,4.86015411569432,4.9617799515632,4.77708925445312,4.32340993370052,4.22321168972758,4.07600706804415,4.34810288796657,3.37696482425096,3.73368945173827,3.65612037432384,3.60485712624745,3.72145349229698,3.78446910247743
"ERLIN2",5.7247261243011,6.28581957356897,7.03420171598796,6.68956475406433,5.49009206303663,6.04730784397856,5.61226447572177,6.17042416894647,5.87781325234376,5.1239588528692,5.58266453118626,5.0405855622007,5.199069847163,5.75553992784479,5.37685379914758
"ERMN",1.09641434780972,1.14147617979582,3.69989662354215,3.62143080209402,1.20597092436406,0.0722412496883509,0.752264456528825,0.706343767058046,1.44607306103606,0.565707079925543,1.06349165281123,0.54396056512585,0.45350007260258,1.04938993722722,0.682417455600105
"ERMP1",1.5092580492175,0.984144703111435,2.38500652477945,2.69775175894614,2.32549729010317,1.99411550032938,1.58415298212049,0.95533980721818,1.8796694936975,0.959163157943417,0.918445911067902,1.22813238481423,1.09186838262294,1.5112238926711,2.13397008789303
"ERRFI1",5.75874555169661,6.52792391117781,4.85256061581396,4.81995595118663,6.28279416899264,8.12863618069181,5.54312198978284,6.57726999561887,5.5026632245459,4.06217071041008,5.32428649967519,4.44312041730775,5.95956960678334,4.66243525261446,4.34777410215158
"ESCO2",3.49692109797677,2.96847085930321,3.85806874375954,4.08497808686558,1.19796611065917,0.700507471417396,3.0546617380571,2.81454349126203,3.29467881238876,0.369524266373626,2.17296564865924,0.57524171758282,0.796599275650584,1.92489792106582,0.282322786982025
"ESD",5.69453803071052,5.3665841139166,5.6153682523326,5.54443458021048,5.93833812970118,5.69736525010867,5.40309848738154,5.20485031117779,5.56051371544083,4.66063710267965,4.56914570744881,4.65897145957359,4.51569491339312,4.83859422636956,5.19689181763916
"ESPL1",4.83946144597104,4.57696716560618,5.28638486841044,4.87628422017274,2.75469818725042,1.02232961017024,5.26044551571134,4.95434338105784,5.36196063550076,1.52345220821283,4.44952228671295,2.50495545779568,3.01470931013494,3.84962859066101,1.57229210986817
"ESYT1",5.21280203666501,4.61958418172326,5.82174418961876,5.76064569617747,5.9095681759122,6.69437671060612,5.5996702956596,5.34000731408016,5.72961997454729,4.5138970556957,4.44899463562724,4.65741538972133,4.57304027416609,5.28067329748955,5.66936564377966
"ETAA1",5.59113236762473,4.5916740968465,5.45644332509822,5.33751675505337,4.40953327181919,4.51304951304043,4.97099195915447,3.9133879735413,5.14889511818571,4.53337566567615,4.10628700494027,4.5744584693943,4.00138685231698,4.49053108870915,4.8396246735975
"ETF1",5.9977717749701,5.04129904270037,6.01849397472875,5.94836301178453,5.65401496005111,5.73713034913452,5.67356878253986,5.04402590934971,5.83137264610272,4.98772765472794,4.54203444169943,4.70639185258476,4.40677649691479,5.07500442252024,6.01081884827604
"ETFA",3.06991311794039,2.95933063658216,2.9837449834037,2.932845130214,3.01606788023368,2.76295423235362,2.81190443964418,2.84499089191792,3.00706461561685,2.28290105797173,2.25658110187247,2.12420669771685,2.34070028976673,2.61563176324172,3.1783582544196
"ETNK1",4.51352875340794,4.29777340895832,3.887742456544,3.85074263048946,3.61535366641553,4.15405614242918,4.20951056088234,4.08635602878999,4.66237639836131,3.71201199105351,3.59285330510083,3.80247960156134,3.00706496176713,4.05495695739218,4.25669519075326
"ETNK2",1.98040301466522,2.08333830660196,4.20255982316413,4.26320073267351,0.0403465266375282,1.70575877302239,2.15884961987774,2.09493868669112,2.1984351070877,1.61380330031444,1.87530154104419,1.63352346689672,1.9933718576602,2.36927846023363,2.10244702786959
"ETS1",0.837666672313222,0.706855156017823,0.447681177411157,0.0752741678615239,2.48478529784902,3.75270250846277,0.814743786482545,0.925006486078694,1.01317584474027,0.635412677934233,0.788344174312228,0.583400209078525,0.696299260296163,0.514971283429486,1.16754720499698
"ETS2",0.193573466371716,0.806665225176058,2.9265829070497,2.90509583617128,4.61509809648663,5.37866788107542,0.461425797961077,1.29367180622436,0.910099413781341,0.214615484541187,0.921608975998456,0.236821169658882,0.780380872211786,0.591541563548906,0.588413413569778
"ETV2",1.81819901517743,2.03736077956156,1.66332847317633,2.32662206522886,1.92057445071366,1.72830927921445,2.01130003562579,1.80219007355822,2.19555312957472,1.00566218069818,1.6833550747337,1.34558020199815,1.80942687957058,1.80835593841261,1.89720232615019
"EVA1A",0,0,0.660321947317768,0.354236891986785,2.29149484728551,2.38082006256399,0.0294870300871291,0,0.00458861029205171,0.00347866924785943,0.0397290275101425,0.00314395109698044,0.00321173199773413,0.0135625944997769,0.0117980781892548
"EVI5L",2.7101131836102,2.52935959948352,3.28382235913833,3.16718316878058,3.0360619826519,3.89231249657695,2.88812558467117,2.51670667139956,3.00621500386358,2.76963024650108,2.53444994361856,2.75097003104341,2.17334040513963,3.08639896465557,2.55221231654521
"EXO1",3.62643051387763,3.56559661168755,3.62191787695998,3.96681871076195,1.51119037005268,0.475832624040203,3.23081928270849,3.38298587663259,3.20758101868293,0.382006966239794,2.52755836664902,0.915989000815382,1.21625558736984,2.01993161986215,0.225203846303781
"EXO5",2.72405942524056,1.95050811629075,4.10876780727867,3.80168994395174,0.639004706146157,2.99752627334419,2.64804225310105,2.09420334609029,2.56353684239079,1.65084969665491,2.01337003937449,1.53903589780615,1.02207572571939,1.55662612559788,1.30859636524536
"EXOC3-AS1",4.28069274483599,3.35449862591727,4.8081359286369,5.09982365849777,3.6764683920204,3.47289419025486,4.02849503500367,3.27596916798366,3.62639614012877,3.69531099777212,3.41500641363806,4.00162082656419,2.81887109744513,4.4754505818715,3.40413178583164
"EXOC5",5.0369441286776,4.56098863068898,4.51513072043442,4.45373697733092,3.9110178502826,4.3512334689734,4.79242848888077,4.42325452276003,5.13053710458343,4.26392235188496,4.06445159844271,3.9999296632258,3.45438008657448,4.40233397732775,5.06562041860233
"EXOC6",1.51358592415162,1.01927321882215,1.9467274961398,2.03524593472479,0.444783812126264,1.08840083207034,1.22178814441102,0.913842939030725,1.50815086591745,0.778256670447,0.631961077054021,0.617389595013586,0.560648605334887,1.11552104228772,1.32214878996677
"EXOC7",4.65260710429475,3.51405865656945,5.463734989614,5.17036572865826,3.8296478412325,4.67326503124845,4.82832813764378,3.9006872095922,4.994867584936,4.31725932492245,3.38508353910118,4.54539546292593,3.27742408205921,4.55687792392095,4.71573625314655
"EXOC8",6.24335195624741,6.06248945410179,7.10092157786644,7.03259666419869,5.6767822723031,5.82255684574934,6.24877942593298,6.14112614703492,6.55302427816225,5.84717168079292,5.71612548357256,5.68335894114688,5.50355095653262,5.99686648228249,6.45566624370629
"EXOSC10",4.7585184913936,4.35851488196985,5.17802979249349,5.05350543401257,4.19107923948003,4.17816478878062,4.9006913128334,4.63719787604928,4.79167236322057,4.13708778068642,3.87055342639743,4.401462250314,4.02022632814084,4.04417296808477,4.24204183629402
"EXOSC2",5.51761131239798,4.65071404221127,5.62197073851915,5.99973778272016,4.54156666013714,4.29639289321371,5.4357773435998,4.75780142458314,5.33709677554033,4.44236658768769,4.0537625363778,4.69048844666371,4.04812092717083,4.30756405147091,4.43714295364825
"EXOSC3P2",1.73088862245579,1.81156139412012,2.4054399741162,2.91519193382319,2.55638065141872,1.84383399576438,2.21805235381856,1.24498342569068,1.91119628248578,0.676136635718846,0.299225014188856,1.23307007100464,0.870180108960743,1.97226944369969,1.43006896382753
"EXOSC4",6.09879680188938,5.31754677836352,6.48368237904333,6.47441081807123,6.50438145691123,5.42654549827164,6.3080259696767,5.76305956259988,6.43353977465764,5.64147897270004,4.8165258282176,5.89500009399087,5.03416314404077,6.24895465362462,6.43469519679106
"EXOSC6",6.4092566886988,5.45449651863647,6.27424761954731,6.24605379637659,7.43979128021277,7.40480619252352,5.95938799217507,5.25814062025516,6.2688808882943,5.34887809265685,4.93203047210648,5.61968107830046,4.91790557682806,6.00096674521061,6.16449404573387
"EXOSC8",6.06277258504845,5.15099405330244,5.44956149581672,5.41695786568212,5.0968667499455,5.19094156103628,5.73129623221329,4.97469250550621,5.53750971349987,4.51665308330378,4.33982141036194,4.63808387803274,4.20082400630957,4.45324922713786,5.69935671926771
"EXOSC9",5.8504640614142,5.30302106455369,5.51092146634434,5.60181489182476,4.49303568334872,4.23270622818782,5.24031531687153,4.97218852083462,5.21077664534331,4.23961998689083,4.54106026878995,4.39352931090525,4.1212231123717,4.36865863205389,4.31862707605824
"EXT1",0.905370653612882,0.544877332010588,1.23210580025318,1.27443694314155,2.47106066357673,2.23174937096244,0.86356702601524,0.58898926841777,1.11923286506338,0.672926895918463,0.573633059606344,0.59665543230306,0.544369646968286,0.868386762826112,1.02439253745887
"EXT2",3.12339073043233,2.85175621007848,3.33290228779567,2.97481756044336,3.29372626399128,4.21719450896789,3.0498365513275,2.91674234836818,3.17976927408977,2.40491404604912,2.56710369595038,2.36858068878388,2.42149000619655,2.62828434983057,2.63247248891128
"EXTL2",6.32862491443121,6.24469313968354,4.98165907368346,4.72380992073204,5.75575500215902,5.46469100009585,6.17396653497749,6.13496988523226,6.22036737800525,5.43303895978066,5.83520672315065,4.88098712755787,4.9655841545854,5.48276676189053,5.24550311101199
"EZH2",4.465540146729,4.55014396123601,4.45949599949697,4.39385772028068,2.60637945842075,2.55508633163022,4.21717040050123,4.28725271914106,4.287754605329,2.97734472434118,4.0477971884193,3.01157892012575,3.0190616137762,3.35437254075461,2.82745989187791
"F8A3",0.401414423197848,0.439473547976387,4.50383442194456,4.49313732186618,2.91225923294252,3.47019666193588,0.224544255134564,0,0.447564284237595,0,0,0,0,0.18244595986614,0
"FAAP100",4.97016920695846,3.59984923853566,5.9324811093125,5.81799460127078,4.55472491164301,4.95053620357206,4.98748278535116,3.94048690839248,5.32917198239071,4.64227675537403,3.60964647788441,4.97171239307326,3.40854033233926,4.94241609722515,5.02647271271459
"FAAP24",3.41473714129721,2.41210114428006,3.70159272752226,3.73274863049117,3.55638600801677,2.49983799612181,3.4332378518053,2.45839146939833,3.74924245063351,2.09260994732001,2.28840025552592,2.30282408824722,2.09587542879896,2.53861267262657,2.2472356619651
"FADD",4.56072198716566,2.37444390680334,4.61717016376217,4.35727209000413,4.80104039004341,4.6820719760598,4.24841353868357,2.54060930407611,3.97768320118034,3.0990895436781,2.0337696110008,3.02690832335764,2.52709390070363,3.45719941202608,3.4778850011195
"FADS2",5.65120949616076,5.3029232965108,5.63181327699782,5.65521099846738,5.16280265558867,6.41912419522091,5.91107493102116,5.77020983589321,5.87753915969869,3.39477950905336,4.42680174605413,3.77810888537245,4.15211016687495,4.03722843029827,6.35451233332174
"FAF2",4.94860539854011,3.8875194152744,5.06588531901165,4.99243886526955,4.01609674093841,4.46170195345545,4.73524892851644,4.12644640052921,4.75616964190588,3.79706196427942,3.4809383678815,3.49916554937217,3.18240785668341,3.78345712420942,4.4411174285856
"FAHD1",4.24189762247852,3.28663169015934,4.18888232010561,4.05306021141948,4.61839652114123,4.88408355544752,3.81831112610187,3.11033102475295,3.93990076779098,3.42241214672046,2.90595512422093,3.30990777837661,2.80501236425055,3.65940770083874,3.93110319212866
"FAIM",0.480118992251724,0.07117912995586,3.67504427109955,3.29137068217004,3.25576705946638,2.62128784144262,0.252584923654723,0.052947755291587,0.550824777436867,0.234088562044401,0.0638839112000224,0.157009813149676,0.112787135584022,0.205595720842199,0.302195933203018
"FAM104A",4.00367888335921,2.78469423021161,4.40961199278456,4.33443260567658,3.40170936692601,3.19020928834394,3.7798306456268,2.90823005127338,3.99845098197273,3.13486010590578,2.59189922530354,3.37072733849657,2.33619630339101,3.50226515595674,4.16736071288621
"FAM104B",2.57990623662009,2.42922698580191,4.11826188564226,4.04218818536639,3.32541133865084,2.41802631436835,2.36868171579668,2.26724887144181,2.62824219760755,2.1314891246198,2.38945476344718,1.99413267630908,1.93154528410383,2.39816804428367,1.9459599317328
"FAM110A",1.59059379906236,2.21202518481541,2.4955880282244,2.0455242959159,0.988176452521942,1.37394780275593,2.059436105023,2.38803216976396,1.68218054725846,0.140229214202002,2.33726145164373,0.453111147205619,1.71394520356125,1.0760733239111,0.286762925263623
"FAM111A",6.37991496131397,5.82945764806853,6.85920319264139,6.26346565184766,6.08373653228024,5.95101532885751,6.22202723253207,5.55593267221563,6.08945149831998,5.25538115221639,5.47051613890338,5.80922220320796,5.02796890960357,5.50056909223344,4.83649572853059
"FAM111A-DT",2.68839325463131,2.53640511796837,3.68646469871773,3.33477103796778,3.01512984322096,3.05933854393639,2.96886028006881,2.52564163783962,2.91278692100994,2.50732346521966,2.55816903958704,2.7397921949379,2.72112347287929,2.79600147658167,2.51478251078683
"FAM111B",4.75996203270027,4.6282285868111,5.37732590378213,4.81037135485045,1.66584449482244,1.08346643751453,4.17960377496653,4.25222287858579,4.47211011242897,1.07225572609732,3.77589835656026,1.5175377690781,1.95904332121308,3.34429336464931,0.234703563336473
"FAM114A1",1.30581737155187,1.83095586283336,3.19907319909643,3.35366296186446,4.2766317118921,4.47035948613148,1.54604011513449,1.78193358733226,1.26641453258472,1.95678926732997,1.92021873396887,1.9390354191233,2.32672884322487,1.41227586847939,2.67040417404369
"FAM114A2",3.74305847262099,2.99607840300008,3.8261773357086,4.16705415270217,3.59423610263373,3.42861328394832,3.48728095430178,2.81259478190529,3.59649658305945,3.00953037321194,2.9862337347662,2.90243538052485,2.65129929404026,3.49755319510612,2.92920511365068
"FAM118B",2.51772180599237,1.47475411742146,3.01798778851995,2.68314901763087,1.9033806556163,3.01779897797601,2.58151992641724,1.60051618502053,2.70775634371377,2.17659078415292,1.26244751347712,1.84958984789373,1.03269706313653,2.23304656355694,2.48528380260466
"FAM120A",4.53888103402062,4.17403907357916,4.76785597710403,4.93449596597503,4.34990941453291,4.19294367302875,4.65556343788585,4.46384663809812,4.91315969232312,3.9826087814013,3.73531560404448,4.1731280910256,3.99904746289151,4.35293754403439,5.09538002703618
"FAM120AOS",6.14711665873033,4.86967044932996,6.80834080944644,6.75214368465514,5.79858431097579,5.40212517775885,5.84654263880078,4.7637519219872,6.04890907521709,5.29203105879688,4.40031141001708,5.27813425016234,4.28584975080871,5.91622802274338,5.78270183899331
"FAM120C",2.71295144045528,1.8880319744544,3.08822227704889,3.10066339472033,1.76144404212194,1.44647958395025,2.66548203289146,2.09925192622545,2.75948357058339,2.0518656717283,1.75999546756658,1.95659714939027,1.57717270992084,2.49860671951537,1.7948911726995
"FAM122B",5.41418490161066,4.65356446312009,5.81041414241104,5.63160433462059,4.33415166604113,3.25714681800575,5.12729537767447,4.51362645570157,5.67561331699371,3.83984875416515,3.92484839370867,3.8173183989557,3.26893860169442,4.62230245039386,4.54185406898279
"FAM126A",3.66601749710544,4.02287685961564,3.28073105390809,3.66092544942265,4.1215625381725,4.88509412366632,3.6104968551377,3.77009362054892,3.64300250385812,2.88275076874707,3.53102951699568,2.62272389877237,2.93680766509325,2.86614165092168,3.23578716174545
"FAM129A",2.99739733735266,3.75503532789204,3.26700774145825,2.9427147213174,3.52051628161549,4.80738698145448,3.01535288275003,4.2247483599459,3.02322374232475,1.86036594357531,2.75384484313133,1.55999684623045,2.83710818754978,1.96481800152466,3.40672049200777
"FAM129B",6.13330187082139,3.86425874314132,5.29367034371491,5.213057743368,5.97875176446267,5.98355142480287,6.37989097467351,4.39289028114067,6.29489149329213,5.05376185800592,3.77100207645366,5.10862029678076,4.00485543871009,5.56172157093594,5.42098319738944
"FAM136A",6.76344052105534,5.97174664786661,7.23705048181128,7.26946661543451,6.35110963380083,5.56087842002619,6.405872221194,5.81644630327798,6.67764544485627,5.41749971496097,5.12743681317222,5.83890589737173,5.47367725617131,5.5215445897474,5.98491157544316
"FAM136BP",0.537119097125867,0.808240729886623,4.89683907858148,4.83654333140456,0.560485804394095,0,0,0,0.821432682923406,0.661172720391832,0,0,0,0,0
"FAM161A",3.23951706529713,2.39977352195927,4.17398789252226,4.21942216582639,2.53581417675796,1.7095563340525,3.05171435686823,2.37632588481727,2.70631791775439,2.51755469658464,2.45417573525074,1.94195392967242,1.76847354234979,2.19226361786929,2.63636241815226
"FAM168B",5.79709657741336,5.08584541284062,6.60359855491257,6.48092911079661,5.09419732481605,5.37227008574366,5.5657837843881,5.13049686138888,5.9117403239175,5.15553762877421,4.71114000056068,5.12261178010322,4.62350409870297,5.34585550910985,5.77093349279711
"FAM173B",4.00398444472781,2.87687233683835,4.25185116809924,4.01777790628254,3.35262923489796,3.505481291329,3.77291049662215,2.9216706933137,3.83130868093519,3.32646166747174,2.61062356763493,3.39360500733433,1.84878221370981,3.16000792579225,3.1996133914561
"FAM181A",0,0.0415652510301546,3.39316442482754,3.45996174104718,0.0264129059063325,0,0,0,0,0,0,0,0,0,0
"FAM192A",5.45524662505757,4.89211146635591,5.22020966692229,5.08166650317485,5.12925470730953,4.31143133427105,5.31865200858921,4.81077342610225,5.25187656808197,4.67047995493747,4.65863800477107,4.62591263250181,4.45702733750617,4.54022334794927,4.5899398620452
"FAM192BP",0,0.269644372811211,1.47452109356704,1.11148117731388,0,0.689279619641728,0.829854532191875,0.790048676622358,0.50571189154068,0,0,0,0.371513578289934,0,0
"FAM198B",2.04910110014548,2.61429862859637,2.98226294303416,0.698555097577441,2.05428233823979,4.46016537655699,1.80929811912852,2.19391681632825,2.29186769319222,1.24177646560358,2.4695291946199,0.699052924928449,1.15572930881674,1.9153260879032,2.41950415414131
"FAM199X",5.12341164536943,5.14358948937265,6.11269003497681,6.19882618879346,4.79876206482734,4.94839147156239,4.71423409877078,4.85727547354053,5.09222991620866,4.72741149625923,4.77986420438232,4.78680008102168,4.31863145036788,4.82135103231466,5.31482669661204
"FAM200B",3.42408484125619,1.82717028914549,3.51732019958057,3.68338242816385,3.27620041497296,3.67283441652182,3.13462793184379,1.90107698081374,3.22717664798996,2.69297290512002,1.75915838789092,2.89764724072304,1.74820636327094,3.09408188059061,2.69194803837654
"FAM201B",0.959926772336724,0,4.73471194198168,4.25352391750126,0.996288127984537,0.833299817024565,1.31532979863216,0.389806110060672,1.38270402878862,0.857711689435492,0.955540530334729,1.83542111766126,0.807165881970202,0,0.546371292175923
"FAM204A",3.55226540682724,3.21656455662507,3.43940105450244,3.22196882150143,3.73072272727751,3.57932222128848,3.22032620044352,2.97484519987689,3.34861329247984,2.97016354579053,2.75328472906255,2.95788952389839,2.42637638353574,2.9129836050459,3.26473824046913
"FAM208A",4.89099843103305,4.00009510381549,4.9196148179807,4.91242530426308,3.48694705563847,4.05611531752052,4.77117276173197,3.90226437550212,5.05116886037992,4.07704916041732,3.62305458021471,4.10102031993313,3.308222149881,4.52714450313501,4.62765846774789
"FAM20B",4.86864276307287,4.48493894620657,5.85419193515704,5.65856894679576,3.3638029878074,4.09201793375829,4.84901050074382,4.61044712113526,4.94741717689768,3.57219765857906,3.88198065750404,3.62809093333107,3.91737812653746,4.20505120076162,4.35026919382041
"FAM210A",2.09449340596925,1.98387465342131,2.82563005615348,3.31117881656554,2.65388809118582,2.14168254726039,2.02968062666039,1.96944919294495,2.28247575721395,1.64738837798459,1.53517649800486,1.57991007901606,1.26923967377577,1.88173795484614,2.28201016161482
"FAM212A",1.04159964259257,1.32085105598103,3.46279090036923,3.45341614191064,4.25161146229026,2.58258701239859,1.22256824089388,1.29812233033843,2.08422186116638,1.4717323015964,1.53277213076326,1.51059792286142,1.7079811200476,0.848513171988003,1.73125952749184
"FAM213B",5.32689979517599,4.53832125305997,5.84382103498582,5.69891476684694,5.45365501531046,4.93641998755816,5.53960317910372,4.91465050424167,5.67931912076228,4.76787766489598,4.45604840276258,4.85719853290018,4.61787754231073,5.40551578517699,5.55414037428761
