"","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697"
"L29074.1",0.324718397967622,0.417256502156546,1.10736162275211,0.262746100101395,1.012216296459,0.544813968275254
"L2HGDH",1.29439961554258,1.26314895329474,2.68742987095116,1.2889145017396,1.17276529761288,2.0719370619095
"L3HYPDH",2.51086139817297,2.26752280806123,3.03512755015314,2.07500430077171,2.25069732046319,2.19247819916676
"L3MBTL1",1.29573616029896,1.26239733771823,3.47062303716577,1.56901019609075,2.44155932137359,1.70079744272783
"L3MBTL2",2.44199128716728,2.29872516054952,3.3673895231032,2.41504382634608,3.0567342170448,1.93392458088174
"L3MBTL3",0.385388446089076,0.377333263343568,1.95601867747188,0.252766317251341,0.406619706316081,0.613245457752339
"L3MBTL4",0.305349244028447,0.358817533938668,1.57512597938162,0.211087683510218,0.458233144527582,1.19758659907023
"LACC1",0.818583615885364,0.453630217494627,2.04106025362476,0.752633903148429,1.29295933662601,1.13588679499152
"LACRT",0.271733477371525,0.103160593965743,0,0.00494890869266066,0.00666847463159156,0.0135424662194503
"LACTB",0.448520367239774,0.257558179599777,1.12065202321923,0.155068564035317,0.354877794713041,0.273881292441678
"LACTBL1",0.127148370845996,0.0747090723994279,0,0.00325711832421197,0,0.00217742309321447
"LAD1",0.152861267991231,0.106202368314117,0,0.00894833881911598,0.00433305731383426,0.00567425706984103
"LAG3",1.61700090320226,1.96839797831909,0.104464848078752,0.523039375215201,0.785531267218663,0.23462067790792
"LAGE3",6.14938932512631,6.27080577385436,4.18662868716864,6.50771471207915,4.89899507385691,3.86146781374307
"LAIR1",3.41663740143173,4.14432898716612,2.80388585195796,1.33435647734264,2.64849522871698,0.997054989579917
"LAIR2",0.223558144051282,0.252766121915043,0.118634556302198,0.0913664793363267,0.223449562942336,0.0891616110130919
"LALBA",0.261854590600334,0.0689710652247066,0,0.0104843788901968,0.0354121079874208,0.0136263548287886
"LAMA1",0.784633964676766,0.736943128540922,1.16747001650924,0.291295289576026,0.661525742576754,0.395801752406151
"LAMA2",0.489608107178062,0.575720719015382,1.34458757467421,0.283758147127218,0.904360044280982,1.48784983346125
"LAMA3",0.215022337793175,0.205252881017897,1.01135821012566,0.258143733328708,0.561703467427661,0.471722447233339
"LAMA4",2.02517659201922,2.31175491360433,1.66608797125926,0.763534151013713,1.51595616963052,1.07686012671895
"LAMA5",3.44520592868836,3.91609898166492,2.57920982983214,2.67843933943975,3.47080336069005,1.60155370456495
"LAMB1",2.24833168126064,2.77279456977998,2.88911189992157,1.49965028470792,0.986945481456503,1.70013060043546
"LAMB2",6.47359906893017,6.88180797167962,4.62978222108856,4.13400214294476,5.53688472041994,3.19860992393176
"LAMB3",1.24437342570081,1.34193445731189,1.12906192116402,1.11116886731437,0.619811524588387,0.505630172005043
"LAMB4",0.14992901940855,0.21079539433026,0.120887940348932,0.0218798591647828,0.0482498063161148,0.041950368951173
"LAMC1",2.61218540096547,3.02742216586522,2.88249728348158,0.904615759042109,1.71404443879074,1.49891770932347
"LAMC2",0.241447626067049,0.317237077444264,0.896057188955843,0.131928104045568,0.148265810429096,0.0615499116841215
"LAMC3",1.38047685725486,1.84022816415627,0.954835154287947,0.414128939581689,1.13519417770545,0.274707950367827
"LAMP1",6.01589792904445,6.19519654625991,4.92702703078138,4.86602257866987,5.25149525060056,3.154342402412
"LAMP2",5.63414980445142,4.98291447818878,4.55176394157428,4.59186411483132,5.00827856636752,4.25410117292471
"LAMP3",0.324045346335188,0.379725219530761,0.215806208089681,0.0338339900742352,0.19860364574028,0.0761988618985416
"LAMP5",2.95732509586593,2.94936046401282,4.82251840553945,3.76342832890073,1.10091533331942,2.33645204668315
"LAMP5-AS1",0.210650342863755,0.191271423500819,1.33852929367066,0.346647272447243,0.128427892795603,0.322822376280877
"LAMTOR2",5.5191840779864,5.92233282773781,6.25694931803673,4.99464948171327,4.45243626933944,2.67596737819513
"LAMTOR3",4.57298059778025,4.21277724010162,3.61874092830501,4.13715828831212,3.05843726635283,2.97542003215894
"LAMTOR3P1",0.193260788372943,0.0734683812612787,0,0,0.0662564750234096,0
"LAMTOR4",5.82825091783319,6.08942898203841,5.54193887831576,5.37260721767089,4.5910604022915,2.9147708989737
"LAMTOR5-AS1",0.321416055872862,0.491228196447282,1.52456385149703,0.282188133045574,0.576556962716221,0.916980449905464
"LANCL1",1.04287351106258,0.661874474096099,1.58833961507521,0.63337456357562,1.41253054929524,1.27971457669012
"LANCL1-AS1",0.139535021167779,0.132582400682714,0.482283529763292,0.463614662214161,0.151348284558481,0.280264307774961
"LANCL2",3.1775764952055,2.92379895025215,3.91590119175882,2.75239430316663,2.13343219826978,2.22760458781736
"LAP3",3.19538778137334,3.3279173599885,3.7608672130677,1.45225457824906,1.80524952812898,1.69877747945806
"LAPTM4A",5.9644277606999,6.08618971040422,3.29966439159392,4.44486291977285,4.17130012969164,2.43090785861553
"LAPTM4B",3.6306599380793,3.4815434854481,1.56969248357869,2.23802583207905,1.82039955285207,1.31518791647297
"LAPTM4BP1",0.18145664421889,0.106384164400165,0,0,0.0276252776296656,0
"LAPTM4BP2",0.161274408001503,0.0381391677749162,0,0.00858143230512994,0.0575061402399678,0
"LAPTM5",5.7397674049998,6.01393418690415,2.94585141678617,2.61939661493695,3.79411598919575,1.67312570692075
"LARGE1",0.457933219147971,0.496753950155623,2.9851296577962,0.67426815658594,0.473416121419542,1.54270274825576
"LARGE2",0.518480065914145,0.259993817361563,0.125401628308598,0.0637598113458062,0.363152574696164,0.0590204522617649
"LARP1",3.96123364500491,4.19424431968834,4.99895937818086,3.58606659594319,3.66410900295627,2.95430006628
"LARP1B",0.823747820973997,0.851347281909113,2.34629854851984,1.00068845534475,1.13581779743138,1.74505988401046
"LARP1BP1",0.162901614470388,0.0036919898021508,0,0,0,0
"LARP1BP2",0.054758846175437,0.0613241193761223,0,0.0209888937977239,0,0
"LARP1BP3",0.00737269611280367,0.183825544460959,0,0,0,0
"LARP4",2.34695893066903,2.08521092979828,2.94286425653461,1.67271616901396,1.7970913874575,2.43809146818017
"LARP4B",2.07299016403402,2.11610657110396,3.47722311415058,1.75249671804167,1.71398798124992,2.28061411237053
"LARP6",3.43826086649864,3.40827075052339,3.99556421656051,4.17000263630707,3.97357705386596,2.72304391555132
"LARP7",3.2239906185038,3.53934705487634,2.96232342812791,2.45098402849268,3.458833313942,1.77236216372656
"LARP7P1",0.0124878534338528,0.0210068317678804,0,0.0253978562990579,0,0.1756590180048
"LARS",3.63210139380055,3.46227419455577,4.41667697782565,2.59073826521064,2.62745213269578,2.63820701355778
"LARS2",1.26656139681754,1.24088133687894,1.8401574521289,0.886853879488259,0.829331836296908,1.10516165467203
"LAS1L",4.26840140661796,4.30671250364803,4.14207252645056,4.23744198305562,3.79164309029201,2.68031095338863
"LASP1",2.4639909567969,2.36976332483141,3.67554482823185,1.3189009621087,1.95779983179269,1.48566650035369
"LAT2",2.398820264687,2.87992998695536,2.25562341077914,1.1628683915576,2.300064398289,0.671730276623655
"LATS1",2.54269361518018,2.2488774531172,3.09012831632191,1.77334107162058,2.10058357005929,2.43896403440562
"LATS2",1.00671579860083,1.27943550497282,1.27420956433082,0.390147169382597,1.11910351802017,0.481641326414003
"LAX1",0.407838426988526,0.443621675247486,0.00532320367808907,0.0294149969970218,0.413703790372569,0.0306917657023643
"LAYN",2.53593091440092,2.48856006736582,2.78606070255413,1.841067132252,2.29050657951906,1.5514084656339
"LBH",1.7736139722555,2.3575050491183,1.08839940957599,0.976861915676699,1.08670283125608,0.299813928785553
"LBHD1",0.84449002006471,0.938482416619966,0.611355225419823,0.509279333680365,0.578073296541884,0.226732357489988
"LBHD2",0.117264779696295,0.107092398937905,1.10442963835297,0.665846908966657,0.76860032435447,0.0948467952892911
"LBP",0.294804446190532,0.227761926313567,0.0166977512986194,0.0228002473105599,0.0958137150798897,0.0169382582456946
"LBR",3.907658055655,3.64676879603424,2.68505793069059,2.33271485828622,2.71248729286057,2.08806657142284
"LBX1",0.491809070216432,0.599049920365285,0.0216284783297413,0.113908801922857,0.0793420694557091,0.0171308835976402
"LBX1-AS1",0.106919546235669,0.202360527676716,0.0733296892785649,0.0638341173519788,0.0128294753165386,0.0092530057724834
"LBX2",0.934252552847996,1.16928690334455,1.20921289245255,0.261024811239171,1.02225337779705,0.360368324868094
"LBX2-AS1",2.25173948400962,2.90633230253372,0.193509563118823,0.63290589255846,1.30185133171884,0.294335385115929
"LCA5",1.58726882338715,1.23791361640922,3.57261739381674,1.73614249337184,2.12146695838067,2.60824274363127
"LCAT",5.25683509487535,5.2703944400864,3.14687450496318,3.37868090309159,4.35304393563841,1.85588737617285
"LCE1A",0.237719614261309,0.0614872062173929,0,0.00583356882228276,0,0
"LCE1B",0.179969886466338,0.0689473138318162,0,0.0135561472021065,0,0
"LCE1C",0.340713881742529,0.422580174693595,0,0.0149044963490726,0,0
"LCE1D",0.303576846582219,0.19752001476442,0,0.0173436200421424,0.0191818252954764,0.00821659139688721
"LCE1E",0.463983776592599,0.387323677143752,0,0.0287381342215462,0.0266987077614259,0
"LCE1F",0.285712186313988,0.217027550142406,0,0.00933594345144886,0,0
"LCE2A",0.399716780650758,0.0229214965231209,0,0.00383610349683402,0,0
"LCE2B",0.325362164619923,0.0271723616722473,0,0,0,0
"LCE2C",0.152881316786791,0.0293321661154821,0.077055854990054,0.00196751665611626,0,0
"LCE2D",0.156846051579354,0.0178011326025778,0,0,0,0
"LCE3A",0.446254924770438,0.0732080063971877,0,0,0,0
"LCE3B",0.251729450346907,0,0,0,0,0
"LCE3C",0.369345243688111,0,0,0.0127594283533057,0,0
"LCE3D",0.283119556238163,0.010027394464493,0.420988666573048,0,0,0
"LCE3E",0.247996298698065,0.0171537027291226,0,0,0,0
"LCE4A",0.272797851753788,0.00402050271540486,0,0,0,0
"LCE5A",0.244564026150439,0.144659299508655,0,0.21544419028637,0.289587717216214,0.0222490798393413
"LCE6A",0.351816038695229,0.199076969110718,0,0,0,0
"LCK",0.409304818941558,0.608920823235223,0.00915589470008883,0.0240164982600287,0.357996686044171,0.0179443079692873
"LCLAT1",0.689228002344215,0.741768082344846,1.61157742068389,0.392514558487245,0.541134088117364,1.09516531930292
"LCMT1",1.92536331178449,1.99839748146898,2.9794716849682,2.26909709838009,1.81321971485833,1.73021626226074
"LCMT1-AS1",0.74411109350799,0.857095779433089,2.20013137910724,0.801352052336968,1.52354642514545,1.02028438828562
"LCMT2",3.86579757664951,3.84067366648626,3.07242630659508,2.83039295052657,2.75953410271303,2.01013420017112
"LCN1",0.244552468792454,0.142484153658873,0.271136736000555,0.491182478381554,0.0471270700693086,0.0513984060060696
"LCN12",1.88187924288705,1.59546924885703,0.892418356457616,3.01030858977765,3.68801400830603,1.0309103146357
"LCN15",0.383268284095184,0.296256870164085,0.494350651600862,2.24923441583901,1.1408901299193,0.69350854425031
"LCN1P2",0.125371516544469,0.0169481873938823,0,0.0280777958557803,0,0
"LCN2",0.477441383778116,0.149011911649157,0.270675067322218,0.0761753982181753,0.464017803536719,0.0485018201070458
"LCN8",0.393409151380812,0.138349155415406,0.301082234171498,0.861686764182692,0.11741511602373,0.0937748804961361
"LCN9",0.729895119488539,0.442944482114462,0.387679002019789,0.23810944921205,0.117302460104283,0.0603755540447521
"LCNL1",1.05828823930917,0.983530227565188,0.391436266989582,2.25399778393355,2.62367719648579,0.654780251902189
"LCOR",1.18145248164896,1.02290821880643,3.63384336391203,1.01851356794306,1.33716520258888,2.53534831156278
"LCORL",0.712801059993906,0.650217429902785,2.24681871875895,0.357026421214641,0.881750739924903,1.65137514148937
"LCP1",2.26400291749214,2.3656990438622,2.04131407179174,0.637750455125103,1.3049142114756,0.840268982764035
"LCP2",1.7323533653895,2.00680375587066,1.78627164247468,0.51343397437893,1.05941946405395,0.806930720359384
"LCT",0.167158175426081,0.118119860487305,0.160591647639985,0.0174400485372415,0.0187800177491786,0.054676168122572
"LCTL",0.847355289681745,1.20181626386029,0.426443698323174,0.148567430544024,0.776112343745531,0.0618431342503883
"LDAH",1.04521587291569,1.08727507175776,1.66297834007651,0.588919820495503,0.937654750394863,1.15496338538157
"LDB1",5.14330846596148,4.9331367237176,5.12840899572305,4.72540091654845,4.66270872717732,3.75962048372016
"LDB2",0.144078527897106,0.229068054240972,2.61099082041842,0.397931380314199,0.361550039975352,2.71794591592734
"LDB3",1.21776566393797,0.856804709866195,2.94840842885752,2.04659986327863,3.74090224192267,1.91255332850941
"LDHA",6.40935415145079,6.90756611902433,7.10727316245261,6.57531333364802,5.40493075289459,4.58281537071617
"LDHAL6A",0.0326011536098661,0.14473089749298,0.389562826923752,0.119010735333785,0.0908835691795813,0.129457118085206
"LDHAL6CP",0.0654733738470094,0.0329368240863583,0,0,0,0
"LDHAP3",0.0401357460560702,0.0954872826551937,0.695275570820285,0.0680272224221295,0.215560095402573,0.250241647772823
"LDHAP4",3.53104226404593,3.12639574834608,4.99651885431143,3.47237896377228,1.12585842837407,2.36142309615914
"LDHB",5.04220489075102,4.82913894056782,4.57143402047738,4.45870960374422,3.31817603360722,2.72806670471066
"LDHBP1",0.446355554539569,0.669123207500822,0.6349585584452,0.304364365411865,1.44313508546095,0.152985484120364
"LDHBP2",0.25858298005432,0.0126592572777775,0,0,0.066535132661115,0.0324643309978467
"LDHC",0.0429681562827684,0.231002001351571,0.110467133027471,0.0691673992304534,0.178560843688665,0.0668314181417518
"LDHD",3.89549236323783,3.32386489238188,4.16695080596751,4.53066000161961,4.00216210678687,3.00408093724098
"LDLR",1.5496439271302,1.41946130634186,2.86781692675138,0.978972252442721,2.74092832227148,1.13879794186035
"LDLRAD1",0.0991747317281516,0.0990491514288617,0.0159799433620303,0.00519277829600758,0.0862923790907976,0.0166082592415957
"LDLRAD2",0.287670594139918,0.372180609762824,0.453761025391945,0.0941702861858748,0.695994430322782,0.0437784579957816
"LDLRAD3",1.52990973374851,1.73227828644827,1.7468992345788,0.403838133330217,1.20921767635228,1.19917343875415
"LDLRAD4",1.18895689574018,1.00884354148593,2.60252106771873,0.989499676297168,1.4320450945878,1.96103189699912
"LDLRAP1",2.45500992027871,2.3003040443123,3.27878629048406,2.54638352208243,3.91191232237399,1.91512519112845
"LDOC1",7.35461969519922,7.16032378375831,8.06182042556847,8.2090374062748,7.59792903542871,4.63661740709768
"LEAP2",2.33653159007837,2.39383210446668,2.30714458758692,2.04923806791335,2.40635310936548,1.76037840711708
"LEF1",0.824721821028741,1.19242804151145,0.511631330253679,0.427751177349039,0.976652437270217,0.671363773206836
"LEF1-AS1",0.0898025743645311,0.24103065730029,0.0367506369496857,0.0215015194667729,0.100367471848222,0.0265046913590163
"LEFTY2",1.09105123064415,1.22286435607383,0.107121949892845,0.0987525717809785,0.380837804554905,0.0220397736511537
"LEKR1",0.10113270612717,0.15598822707368,0.354849670580431,0.0556260851829237,0.183749908864107,0.134402214015665
"LELP1",0.474163940031903,0.0237626057843203,0,0,0,0
"LEMD1",0.323728048070338,0.373589406545709,0.189166264375939,0.270285304657525,0.242513352823774,0.176230583867365
"LEMD1-AS1",0.0707215818841259,0.175455697512769,0.0242426818234369,0.0428940304136803,0.0877053100400339,0.0117909078556563
"LEMD2",4.68830527585693,4.86147575728544,4.07917849749288,4.05363239714272,4.17983867143857,3.1364869361775
"LEMD3",2.02227505363948,1.6076700727007,3.24004052667862,1.84008338696774,1.37553368624106,2.27696132721297
"LENEP",0.709279995435974,0.23233011557865,1.01655865334935,0.228618358385805,0.960705560972033,0.84522546384262
"LENG1",3.44079643677363,4.03070626185695,2.97273708001466,3.01281008855611,3.54624049895454,1.62012186904452
"LENG8",6.49156859012131,6.99791824604286,6.2394188880005,6.83159423851604,7.25715189007674,4.81190954133165
"LENG8-AS1",2.73312635524578,2.78589721266256,2.97181907163144,2.68048746226833,3.75986010076855,2.32653474391057
"LENG9",2.30357694139702,2.43569160167598,1.7013883983797,2.35639502569202,2.33333284697292,1.18570060314951
"LEO1",0.970121138970393,1.23439698789744,1.95489369875496,0.708164474932823,0.611242902983152,0.45714883860676
"LEP",0.149162076712436,0.182174122775538,0.641645064910249,0.0372279971086708,0.174725171555534,0.12181932952313
"LEPR",0.457768510734699,0.330346059349123,1.4904940027142,0.376630805753105,0.97673902873548,0.973038825832182
"LEPROTL1",2.64484620411474,2.63182418134314,1.66363811062188,2.11199309918544,1.63420875301115,1.30170177551925
"LETM1",3.29090495441402,3.45920230677432,4.54853004362075,2.69582507802949,2.37080867429814,2.17191831942291
"LETM2",1.24153984628276,1.29853015408545,1.6384198363819,1.31985377865016,1.52684364284161,1.03971699853172
"LETMD1",4.62591653812675,4.58055842844367,4.38497407282744,4.88067409128212,4.04328855568512,3.1617970319658
"LEUTX",0.132596352643054,0.117398447194804,0,0.00216808114204703,0.00864121537751566,0.00153249558864312
"LEXM",0.136750382415446,0.10742863212418,0.488297442940178,0.2870407116826,0.443812002124708,0.210819747653598
"LFNG",4.51918147524889,4.61305015103501,1.85197991818668,2.22508814459635,2.6653739833981,1.31721171545519
"LGALS1",7.2719534363173,8.53318279864397,4.49486539369274,6.76727288980791,6.6840132831172,4.44139912975469
"LGALS12",0.311400621550025,0.310182686991906,0.136985480778875,0.0686103542854529,0.347705280634961,0.0257109882380667
"LGALS13",0.124455171050468,0.0194095020647196,0.108379149097928,0.020353540837012,0.0161739670125906,0.00837573311486905
"LGALS14",0.175466842361754,0.0598400528710987,0,0.0162343151166875,0.00273973150481738,0.0106369637139375
"LGALS16",0.179723245554532,0.0780167648738518,0.0575273235591735,0.0410844882286004,0.022943770576782,0.0214678351497003
"LGALS2",0.679600447647096,0.852945609535676,0.428449681523868,0.133221686946491,0.359475375251977,0.208026869533669
"LGALS3",3.55058096957179,4.81851104621896,1.73373430675863,3.09591665285292,3.15787708085523,1.80981274366462
"LGALS3BP",7.19445438300192,7.61050491901142,5.14411084862166,4.83716070716455,6.32365114661716,3.56529395504468
"LGALS4",0.41848420983695,0.536422410403229,0.178024566675877,0.307919501966998,0.577707406766847,0.0880619672082833
"LGALS7",0.0493399549525359,0.0332227336514631,0,0.0147965151687003,0.0110059090690835,0
"LGALS7B",0.068743871603151,0.103735417051946,0,0.00841458950209853,0.0317255562538184,0.0259715998733692
"LGALS8",0.738819808195387,0.87144475143496,2.57623238978173,0.639572218070099,0.918858304716806,0.939586901991851
"LGALS9",3.3940793631523,3.88506094228286,1.62374908212503,1.64105095535877,2.37840926891588,0.588209663548808
"LGALS9C",0.04865511050533,0.224663798164879,0.0895390528687036,0.0162592304663025,0.0106252508430728,0.0215125343460113
"LGALSL",4.00531052809036,3.74686288774234,4.10303377200732,4.25061688769907,3.0002981752272,2.97549689373063
"LGI1",1.32911266904243,1.20138714051274,2.82471580228663,2.97541712770219,1.76740979085947,2.25773703740668
"LGI2",1.31262073462488,1.2861893160488,1.44922600686972,1.64220545012471,1.03238118594233,1.03810783642882
"LGI3",4.01748085665411,3.26606239814093,5.27949320512969,6.63214951124627,5.85516652429707,4.52484662503358
"LGI4",2.92128181132646,2.96399434080726,3.31185893372547,5.04882565180458,4.82544084058677,2.93136034893405
"LGMN",3.77971191026317,3.98126391710914,3.43377856896795,2.70627841313011,2.38186409838152,1.88912157743897
"LGMNP1",0.151762681158428,0.00548219255931294,0,0.00671913161953567,0.765372057632661,0
"LGR4",1.72012556402105,1.27141687664858,2.38197393103422,1.16414609281703,1.97411695111159,1.78573126828583
"LGR5",0.511018766383724,0.289972355825374,1.06077745327757,0.405164106682611,1.207237221382,0.772816081259133
"LGR6",0.376789170121061,0.514179195507112,0.200580372780292,0.0896123738642778,0.708079768727104,0.0377381373279413
"LHB",0.489086284624969,0.806394771295998,0.99856635346085,0.377581307185234,0.488579839679297,0.675793718180063
"LHFPL1",0.369945271544678,0.21504358036566,0.473719309560124,0.0859730089908198,0.302631511677868,0.319380433621529
"LHFPL2",1.45551684138587,1.50715881674376,2.0998101239935,0.409906717700404,0.778906869903295,1.02382264613438
"LHFPL3",0.348518133036546,0.59439106730266,0.9499918170608,0.0378791749748124,0.453277374227598,0.886579493951643
"LHFPL3-AS2",3.3550682800903,3.1793351995568,0.305687723022822,1.54820957614607,1.52605850787104,0.581458109729682
"LHFPL4",2.77578242404291,2.46322962301807,3.56551830241219,2.71154694191223,1.89438225621252,1.93106855879918
"LHFPL5",0.201754251122965,0.204150749073752,2.23428082532919,0.795336901210653,0.631728940711012,1.12953175808044
"LHFPL6",1.5585290467111,1.89994113948601,2.51685447920923,0.918205652503039,1.27688131863408,2.1680798926767
"LHPP",1.54631696635355,1.37486689114832,1.91758451450643,1.94135655131372,3.12455141553488,1.19592222408541
"LHX1",0.42134200883758,0.566917728399318,0.0148412913354537,0.194845507330613,1.81197560276964,0.0258264396767379
"LHX1-DT",0.0927209905054421,0.204997875797537,0.0842546585875589,0.103989126347907,0.406292508430985,0.027277033196816
"LHX2",2.34164945718738,2.45449738115923,3.15937277995852,3.1947443689727,1.86906762220508,2.08180031171474
"LHX3",0.368450637742848,0.287641852847248,0.0425733031085868,0.0073235575844339,0.0146580905245203,0.006013581882548
"LHX4",0.0803203162927425,0.150598676811498,0.513090025908448,0.0510840211740238,0.0873495451715904,0.208442518811835
"LHX5",0.917293309709966,0.6879436004018,0.0157475344281311,0.059412521426359,0.79196684415512,0.00143209430133914
"LHX5-AS1",1.10584547282581,0.801283224989397,0.0091888920625784,0.0701933801300946,1.36363011836145,0
"LHX6",0.868148376436682,0.667843623519887,2.96771108557227,2.28159672514915,0.920440704290029,1.39865927331538
"LHX8",0.112499268998454,0.191157089280574,0.00533501691057602,0.0293148663806326,0.0204427207873898,0.00027138189080178
"LHX9",0.837671502239702,0.803871994709884,0.306336663558604,0.0312404334354182,0.260029959163021,0.00913779970712865
"LIAS",2.08964901361029,2.04818055671521,2.22697924300601,2.08943655577072,2.30126517998335,1.37485431348994
"LIF",2.39692259244646,3.15966431760854,0.144298001727308,0.231339007654762,1.37472907716624,0.0760928655401538
"LIF-AS1",0.0486040813173252,0.337414376363606,0,0,0.408586939435213,0
"LIFR",3.45675451175595,2.74728455202065,4.05493921624966,2.02206007423812,2.74866191858353,3.31101300598844
"LIG1",1.81875934779704,2.08552508468762,1.52403924871717,1.06177426614095,1.43967952621211,0.713358940064216
"LIG3",2.92208112444372,2.84332456329437,3.62033116816874,2.13598818148899,2.24482186696541,2.34160393932848
"LIG4",4.18139395961737,3.63415970462418,5.29972018994139,4.27947326224579,3.86984359443953,3.42842977222241
"LILRA1",1.97194592795847,1.85659504309227,0.989295075313534,0.635493862210789,1.42248026290131,0.394268021908984
"LILRA2",1.65406368620832,1.72928999029404,0.844340988723341,0.490964446036068,1.09238439906797,0.290845662601147
"LILRA4",1.195690588917,1.03848392730693,0.648913739975604,0.297175848798032,1.08673030559281,0.129018724815892
"LILRA5",0.379372351875537,0.44676258186007,0.0907244181167506,0.0678097502683483,0.46071784210177,0.111401741700894
"LILRB1",1.65197791118178,1.79080908311911,0.606911798053112,0.400078752407031,1.06904834955251,0.343664983240675
"LILRB1-AS1",2.12626957160756,2.59349379517207,1.13008632831766,1.18574310509558,2.22909149702298,0.395231610625894
"LILRB2",2.37386784452746,2.74471018142532,0.875348979297608,0.575208679414512,1.84004727130214,0.325554687489198
"LILRB4",3.22841181428639,3.60305305027198,1.09965199789217,0.76287649091292,1.68483388028807,0.408084612803029
"LILRB5",1.70864511112841,1.66128023005907,1.29904994107459,0.617828590263786,1.73272090279009,0.35163976249311
"LILRP1",0.163398484486767,0.125927587088276,0,0.000870134692413639,0.0387308249534871,0
"LIMA1",2.91261465257673,2.9345816973882,1.31603308136092,1.11940007482696,1.5975126705863,0.780497717197908
"LIMCH1",1.98426115633002,1.71249905303447,4.17516389691257,1.86048901976752,2.44643928643475,3.00162672065564
"LIMD1",1.22673456427778,1.2491473164598,0.948889654186719,0.338440123508829,1.02709804939315,0.525040211806372
"LIMK1",3.86738888280194,4.23428464823869,3.7862189518022,4.26174459587728,2.76784895285771,2.39865856897749
"LIMK2",2.6010423913467,2.68830077045763,2.99329367894235,1.90828956059312,3.12053275816155,1.36424574298257
"LIMS1",1.90524990308811,2.08542595536289,2.29948849683945,0.60629511112568,1.15262611490669,1.5131503707928
"LIMS2",3.03304963664495,2.98182262669714,1.57263501063636,2.33909769525746,3.10399439979943,1.05307650703514
"LIN28A",0.0995512021708454,0.192233416622426,0.197146267527216,0.0158440083935676,0.406870644584895,0.115735005771531
"LIN28AP1",0.279911360481078,0.0426454013624837,0.732989850144705,0.011924388251356,0,0.616062153385471
"LIN28B",0.0303197731656779,0.104156012080282,0.636822318915448,0.117263953502145,0.0824720926363225,0.341836923328373
"LIN28B-AS1",0.0125283159634076,0.121140396610257,0.256901415804552,0.105918575505972,0.0605220265056614,0.0930487594578959
"LIN52",1.01998701239466,1.04374036551747,2.07092741262839,0.968988645388199,1.00095313686379,1.35423104664404
"LIN54",1.32168631329677,1.13591373374052,2.09066965882039,1.02374315876578,1.15057740270589,1.33841706183434
"LIN7A",0.886686245361597,0.707402797954243,2.50522245884245,1.31091876026637,0.710154797841601,1.92579045561684
"LIN7B",3.25301605068992,3.62987406279202,3.91939933989125,4.63878744491745,3.73727686336746,2.45769338361819
"LIN7C",4.21719602646986,4.39006523234444,5.95431926579097,3.81836345683693,3.00598411597321,4.30149415024561
"LIN9",0.723286557502034,0.74377151130064,0.709503721893689,0.346107480548574,0.290902962727174,0.429992889428502
"LINC00028",0.158986941271967,0.361779318225316,0.0420992457141155,0.061865240793901,0.114273559922083,0.0203748020253528
"LINC00032",0.158473021283768,0.202183713816131,0.715334227363575,0.209219232268488,0.576162349115763,0.667390566627587
"LINC00051",0.0646919640543747,0.111989474671248,0.305139728372838,0.333628692040872,0.185774945169456,0.254686765266412
"LINC00092",1.51542585484837,2.01293581986692,1.22740604459636,2.44093954823062,2.63089497995565,1.30913717113045
"LINC00106",2.91036099435663,3.2305836664732,3.37323744403593,3.03306947060695,4.4707255530339,1.79681100329411
"LINC00111",0.0128883244699519,0.133286853307536,0.203601270428582,0.0347028776549775,0.00820693947390546,0.0228386899862995
"LINC00113",0.0102670745162031,0.0826512476412594,0.263789767644777,0.0175351803700412,0.0873630850876762,0.255165189339588
"LINC00158",0.118615540471186,0.188691867165668,1.75098870123071,0.279405329552965,0.142983146099309,0.913150838192464
"LINC00159",0.0401920858104835,0.179157383428011,1.57386990651355,0.0637200252088041,0.232736469433837,0.616466428973361
"LINC00160",0.0308636308331421,0.116915553940918,0.0333177244011969,0.00048504983836358,0.0123392675025756,0
"LINC00165",0.171052296746447,0.298031850690053,0,0.155772237050764,2.6637903616209,0.00750762766988734
"LINC00167",0.528922636273626,0.419157632376527,0.934568219852912,0.178700985666316,1.02127626826317,0.746598993629782
"LINC00173",2.3976634151053,2.97999510132465,1.19669725945256,2.51838336206022,2.96670779992413,1.31705612174766
"LINC00184",0.0884659140902782,0.212313072616143,0.686691015569984,0.613327915611381,0.203603901776708,0.681374327131398
"LINC00200",0.0287966659591961,0.0885046752791947,0.0701268306675504,0.000694295718647637,0.0168569749639828,0.047191986523745
"LINC00205",4.71194970441526,4.3173648482779,5.92127484533476,4.59136740900428,4.42290224677207,3.63488646714564
"LINC00207",0.314693112060197,0.0446636127212108,0.0374777853559837,0.165690702615754,0.064955563129693,0.0902961625297644
"LINC00210",0.00989942196898119,0.104439779491177,0.0936994376647298,0.0233221287768118,0,0.0179078742611884
"LINC00211",0.0131290413165601,0.112469946355242,0.221356812295934,0.00420938657707876,0.0320794231594091,0.0194324329029915
"LINC00221",0.0235063834619457,0.101970560478503,0.00424410510408068,0.00522045263958677,0.0728826497659262,0.000993600592351809
"LINC00222",0.0660250153045512,0.121409004484446,1.00952010929937,0.0745026183392489,0.493437379140101,0.639815532088969
