"","F","M"
"AC144831.1",1.99838124040216,1.99838124040216
"AC144836.1",0.0396179814825894,0.0396179814825894
"AC145098.2",0.944302849412595,0.944302849412595
"AC145124.1",3.58907516313796,3.58907516313796
"AC145138.1",0.352571938468239,0.352571938468239
"AC145207.5",2.05541466819234,2.05541466819234
"AC145207.7",0.0859397493545092,0.0859397493545093
"AC145207.9",2.04449604167868,2.04449604167868
"AC145285.2",0.686964894794726,0.686964894794727
"AC145285.3",0.740703606489074,0.740703606489073
"AC145285.5",0.950542281669822,0.950542281669822
"AC145285.6",1.41612338459973,1.41612338459973
"AC145343.1",0.363021853707615,0.363021853707615
"AC145422.1",0.824640613708052,0.824640613708053
"AC145423.1",0.501984402070257,0.501984402070257
"AC145625.1",0.0247534592045348,0.0247534592045348
"AC146944.3",0.16383551253849,0.16383551253849
"AC146944.4",3.5921683743379,3.5921683743379
"AC147067.1",0.361101959371265,0.361101959371264
"AC147067.2",0.691627738343664,0.691627738343665
"AC147651.1",1.54205005692818,1.54205005692818
"AC148476.1",0.0975072065766322,0.0975072065766323
"AC148477.1",1.63582768425406,1.63582768425406
"AC148477.6",0.120977926926272,0.120977926926272
"AC148477.7",1.84906791697702,1.84906791697702
"AC148477.8",0.0612383966063085,0.0612383966063085
"AC148477.9",0.177112936553856,0.177112936553856
"AC152010.1",0.0689604192801864,0.0689604192801864
"AC156455.1",0.734370479496409,0.734370479496409
"AC159540.2",0.443233436450726,0.443233436450726
"AC174048.1",0.0259837742084565,0.0259837742084565
"AC174065.1",0.729701543993591,0.72970154399359
"AC187653.1",0.188546644251875,0.188546644251875
"AC209005.1",0.0642179995416298,0.0642179995416298
"AC209007.1",0.0255789376472684,0.0255789376472684
"AC209154.2",0.0451496257177976,0.0451496257177976
"AC211433.2",0.583360762579515,0.583360762579516
"AC211433.3",0.0262403357202948,0.0262403357202948
"AC213203.1",0.251598271419524,0.251598271419524
"AC215217.1",0.18614326370164,0.186143263701639
"AC215219.1",2.71531485915423,2.71531485915423
"AC215522.1",0.0931803932974732,0.0931803932974732
"AC226101.1",0.215884179611074,0.215884179611074
"AC226118.1",0.33697357445919,0.336973574459189
"AC226150.1",0.0227828383611076,0.0227828383611076
"AC231533.1",0.213541965273881,0.213541965273881
"AC231533.2",1.36374031696005,1.36374031696005
"AC231657.2",1.23068097036689,1.23068097036689
"AC231759.1",0.0639941037951577,0.0639941037951576
"AC231981.1",0.803721848890675,0.803721848890674
"AC233263.1",0.308470224936042,0.308470224936042
"AC233263.2",0.0986879043889385,0.0986879043889383
"AC233263.6",1.33678027903189,1.33678027903189
"AC233266.1",0.644948681222543,0.644948681222543
"AC233266.2",1.50651127880876,1.50651127880876
"AC233279.1",0.0378499309727647,0.0378499309727646
"AC233280.1",2.01961114317307,2.01961114317307
"AC233280.19",1.23239761664708,1.23239761664708
"AC233280.2",0.659994095018786,0.659994095018786
"AC233289.1",0.0757798819321554,0.0757798819321555
"AC233290.1",0.154762809178436,0.154762809178436
"AC233290.2",0.101933518931942,0.101933518931943
"AC233296.1",0.131547419614175,0.131547419614175
"AC233701.1",0.118344604572343,0.118344604572343
"AC233702.1",0.0455816196869308,0.0455816196869307
"AC233702.10",0.0431994728125327,0.0431994728125327
"AC233702.4",0.549607758110675,0.549607758110675
"AC233702.5",0.202819114317405,0.202819114317405
"AC233723.1",1.12634254206832,1.12634254206832
"AC233723.2",3.87316401861112,3.87316401861112
"AC233724.1",0.0166749539427521,0.0166749539427522
"AC233724.10",0.0271492400448155,0.0271492400448154
"AC233724.12",0.022440893481256,0.022440893481256
"AC233724.13",0.0221270673699719,0.0221270673699719
"AC233724.15",0.0224404111131063,0.0224404111131063
"AC233724.2",0.0449256426058793,0.0449256426058793
"AC233724.7",0.0679412982099982,0.0679412982099982
"AC233728.2",0.0672834947571457,0.0672834947571459
"AC233755.1",0.26623740850848,0.26623740850848
"AC233755.2",0.133334092043661,0.13333409204366
"AC233964.1",0.135703685268767,0.135703685268767
"AC233976.1",0.154490454883801,0.154490454883801
"AC233982.1",0.222111157908212,0.222111157908212
"AC233992.3",0.837699189932203,0.837699189932203
"AC234064.1",0.0218869633749842,0.0218869633749841
"AC234582.1",0.394622885079931,0.394622885079931
"AC234771.4",0.236904751409643,0.236904751409643
"AC234772.2",0.199182118098273,0.199182118098273
"AC234775.1",0.0629307856750472,0.0629307856750471
"AC234775.2",0.189218556777355,0.189218556777355
"AC234775.3",2.80219271507288,2.80219271507288
"AC234778.1",0.025806940249289,0.0258069402492889
"AC234778.2",0.658791825028573,0.658791825028573
"AC234779.1",0.100602218709304,0.100602218709304
"AC234782.2",0.911442323623217,0.911442323623216
"AC234782.3",0.306853575515272,0.306853575515272
"AC234782.4",0.754105933014609,0.754105933014609
"AC234782.5",0.920486816795819,0.920486816795819
"AC234783.1",2.94167218485195,2.94167218485195
"AC234917.1",0.328383807708185,0.328383807708185
"AC236972.1",0.0679288061446352,0.0679288061446353
"AC237221.1",0.322084470335122,0.322084470335122
"AC237221.2",0.11869524690582,0.11869524690582
"AC239584.1",0.0398178568570474,0.0398178568570474
"AC239585.2",0.401723410147818,0.401723410147818
"AC239600.1",0.141600527747031,0.141600527747031
"AC239798.3",0.0979680635934852,0.0979680635934854
"AC239798.4",0.529822862896071,0.529822862896071
"AC239799.2",2.41853543508513,2.41853543508513
"AC239800.1",0.119496514456866,0.119496514456866
"AC239800.2",1.73099824313987,1.73099824313987
"AC239803.1",0.662552770036493,0.662552770036492
"AC239803.4",0.540284094731424,0.540284094731424
"AC239804.1",2.44783594377737,2.44783594377738
"AC239809.3",0.351810502951198,0.351810502951197
"AC239859.2",0.649495042643076,0.649495042643076
"AC239859.3",0.0920651643379727,0.0920651643379727
"AC239859.4",0.0670366740587396,0.0670366740587396
"AC239859.6",1.22761531446893,1.22761531446893
"AC239860.1",0.144943121858217,0.144943121858217
"AC239868.1",3.81484455073182,3.81484455073182
"AC239868.2",3.79786897632978,3.79786897632978
"AC240274.1",2.32482445044072,2.32482445044072
"AC240442.1",0.0353426052289977,0.0353426052289979
"AC240504.1",0.0541897948554698,0.0541897948554697
"AC240565.2",0.42218356322218,0.42218356322218
"AC241377.1",0.0957507665533014,0.0957507665533014
"AC241377.2",0.121377560115983,0.121377560115983
"AC241377.3",0.807458533739575,0.807458533739574
"AC241584.1",0.166202005890666,0.166202005890666
"AC241585.1",3.96296209932881,3.96296209932881
"AC241585.2",0.684850961410063,0.684850961410063
"AC241644.1",0.0401347120939731,0.0401347120939731
"AC241952.1",1.03095078667498,1.03095078667498
"AC242376.2",3.01488731103794,3.01488731103794
"AC242852.1",0.0119311056156951,0.0119311056156951
"AC242988.1",0.240966430705949,0.240966430705949
"AC243312.1",0.0513148718202658,0.0513148718202658
"AC243428.1",0.393047947754693,0.393047947754693
"AC243562.2",2.19937795470623,2.19937795470623
"AC243562.3",1.06848400592353,1.06848400592353
"AC243571.2",0.0350779296919588,0.0350779296919588
"AC243725.1",0.0859704723572768,0.0859704723572768
"AC243772.1",0.11425224066482,0.11425224066482
"AC243772.3",0.190848467305674,0.190848467305673
"AC243829.1",0.813772629756679,0.813772629756679
"AC243829.2",0.0692793762478545,0.0692793762478544
"AC243829.3",0.0171859710987147,0.0171859710987147
"AC243829.5",0.0448697138466609,0.0448697138466609
"AC243829.6",0.0226061072271409,0.0226061072271409
"AC243830.1",0.217877217945262,0.217877217945262
"AC243830.2",1.92336194948351,1.92336194948351
"AC243830.3",0.095319235376415,0.0953192353764151
"AC243836.1",0.432880262000426,0.432880262000426
"AC243919.1",0.110333814405608,0.110333814405608
"AC243960.2",0.187921742234379,0.187921742234379
"AC243960.3",1.71535642080386,1.71535642080386
"AC243960.4",0.0364353095819301,0.0364353095819301
"AC243962.1",1.15735835046499,1.15735835046499
"AC243964.2",0.0705189210438322,0.0705189210438322
"AC243965.2",0.34741779948178,0.34741779948178
"AC243967.2",0.0189880211606578,0.0189880211606578
"AC243967.3",0.0823906182881382,0.0823906182881381
"AC243972.1",0.0317750551799035,0.0317750551799035
"AC243972.2",0.0611407266663825,0.0611407266663824
"AC243972.3",0.0725613872173816,0.0725613872173818
"AC244021.1",0.680134682881603,0.680134682881604
"AC244033.2",0.740701736357818,0.740701736357817
"AC244034.2",0.277965681497212,0.277965681497212
"AC244035.1",0.0545887249979156,0.0545887249979156
"AC244090.1",2.7774814627782,2.7774814627782
"AC244090.2",0.100734616189275,0.100734616189275
"AC244090.3",0.825284263395972,0.825284263395972
"AC244097.1",0.00905915177898022,0.00905915177898021
"AC244098.1",0.157806645276669,0.157806645276669
"AC244098.2",0.137277772005106,0.137277772005106
"AC244098.3",0.0382179120215309,0.038217912021531
"AC244100.1",0.11668950112004,0.11668950112004
"AC244100.3",0.0228872064508323,0.0228872064508323
"AC244102.1",0.106543673149999,0.106543673149998
"AC244102.2",0.351305870450422,0.351305870450422
"AC244107.1",0.0421377366906781,0.0421377366906781
"AC244131.1",0.0754165889984945,0.0754165889984944
"AC244131.2",0.0951423639106998,0.0951423639106998
"AC244154.1",0.128068564185813,0.128068564185813
"AC244157.1",0.0208460292678983,0.0208460292678983
"AC244157.2",0.0174378587798128,0.0174378587798128
"AC244197.1",0.0925850826877157,0.0925850826877156
"AC244255.1",0.0412099978238313,0.0412099978238313
"AC244394.2",0.655910792648974,0.655910792648973
"AC244452.1",0.0259601161143372,0.0259601161143371
"AC244452.3",0.0893325990348071,0.089332599034807
"AC244453.3",0.368063139098958,0.368063139098958
"AC244502.1",0.323794319397905,0.323794319397905
"AC244517.11",0.512580896450674,0.512580896450674
"AC244517.2",0.627878535231919,0.627878535231919
"AC244517.3",0.399091382072727,0.399091382072727
"AC244517.5",0.451478883708767,0.451478883708766
"AC244669.1",0.623960386503532,0.623960386503531
"AC244669.2",0.20975553048695,0.20975553048695
"AC244670.1",0.00861999445841262,0.00861999445841265
"AC245008.1",1.35518076012586,1.35518076012586
"AC245014.1",0.176890151302389,0.176890151302389
"AC245014.3",1.25939131132584,1.25939131132584
"AC245028.2",0.30271617630739,0.30271617630739
"AC245028.3",0.207154846660313,0.207154846660313
"AC245036.1",0.199298389749766,0.199298389749766
"AC245036.2",0.0372364186192303,0.0372364186192302
"AC245036.4",0.104146754545145,0.104146754545145
"AC245047.3",0.0164399321994368,0.0164399321994368
"AC245047.4",0.0304154922751533,0.0304154922751531
"AC245047.5",0.0402798778583548,0.0402798778583548
"AC245047.6",0.0258683430265304,0.0258683430265304
"AC245047.8",0.0475286482910559,0.0475286482910558
"AC245052.1",0.107558825677914,0.107558825677914
"AC245052.5",0.108692057568479,0.108692057568479
"AC245054.1",0.0201833044380942,0.0201833044380942
"AC245054.2",0.0393921894780592,0.0393921894780592
"AC245060.2",1.35533740001517,1.35533740001517
"AC245060.4",4.30097670341416,4.30097670341416
"AC245060.5",2.54658510257343,2.54658510257343
"AC245060.6",2.01569296764387,2.01569296764387
"AC245088.1",0.0263203091752303,0.0263203091752304
"AC245100.3",0.208957201268989,0.208957201268989
"AC245102.1",0.0414407685749149,0.0414407685749148
"AC245102.2",0.0119889484864048,0.0119889484864048
"AC245128.3",1.34818510672071,1.34818510672071
"AC245140.1",0.405386315809966,0.405386315809966
"AC245140.3",1.07620930700568,1.07620930700568
"AC245164.1",0.502817483651812,0.502817483651813
"AC245187.2",0.236483717321445,0.236483717321445
"AC245291.1",0.0270432078260172,0.0270432078260172
"AC245291.2",0.0648498217354447,0.0648498217354447
"AC245291.3",0.10812883315659,0.10812883315659
"AC245297.3",1.44568040483753,1.44568040483753
"AC245369.1",0.0582775555258424,0.0582775555258425
"AC245389.1",0.0580837521090059,0.0580837521090059
"AC245407.1",0.510417068098926,0.510417068098926
"AC245407.2",0.45640938551804,0.45640938551804
"AC245407.3",0.0870671055018929,0.087067105501893
"AC245427.1",0.0643630152938469,0.0643630152938469
"AC245452.2",0.649867360970222,0.649867360970221
"AC245505.3",0.0961478663245274,0.0961478663245278
"AC245519.1",0.179687203162119,0.179687203162119
"AC245595.1",0.355942809627396,0.355942809627395
"AC245748.3",0.0243550538613342,0.0243550538613342
"AC245884.10",1.09107855086674,1.09107855086674
"AC245884.12",0.52315771717979,0.52315771717979
"AC245884.2",0.0472539014881276,0.0472539014881276
"AC245884.4",0.160114134592108,0.160114134592108
"AC245884.5",0.274653143588844,0.274653143588843
"AC245884.7",0.0717491521376435,0.0717491521376433
"AC245884.8",2.14996350151941,2.14996350151941
"AC246680.1",0.0288875160948938,0.0288875160948939
"AC246785.3",0.525604795484543,0.525604795484543
"AC246787.1",1.44621255598969,1.44621255598969
"AC246787.2",0.0958801977894325,0.0958801977894325
"AC246793.1",0.0890858880422902,0.0890858880422902
"AC246817.1",0.109859525036071,0.109859525036071
"AC246817.2",0.129054006528642,0.129054006528642
"AC247036.1",0.48909488730532,0.48909488730532
"AC253536.2",0.418399318185306,0.418399318185306
"AC253536.4",0.162215552276922,0.162215552276922
"AC253576.1",0.264797439235416,0.264797439235417
"AC254562.2",0.639717698866248,0.639717698866248
"AC254633.1",1.65756608816255,1.65756608816255
"ACAA1",3.33315199236583,3.33315199236583
"ACAA2",2.60298996771023,2.60298996771023
"ACACA",1.72992362669095,1.72992362669095
"ACACB",1.11910709318223,1.11910709318223
"ACAD10",1.60880112239141,1.60880112239141
"ACAD8",4.72851922244026,4.72851922244026
"ACAD9",2.45767605064091,2.45767605064091
"ACADM",2.70229092886628,2.70229092886627
"ACADS",2.50784987313712,2.50784987313712
"ACADSB",2.45524153203039,2.45524153203039
"ACADVL",7.45039968324813,7.45039968324814
"ACAN",0.772038271262465,0.772038271262465
"ACAP1",1.83631825800775,1.83631825800775
"ACAP2",1.85264058067106,1.85264058067106
"ACAP3",6.04217643485235,6.04217643485235
"ACAT1",3.86338333146798,3.86338333146798
"ACAT2",3.18102163883662,3.18102163883661
"ACBD3",2.81590574672546,2.81590574672545
"ACBD4",3.45948656221636,3.45948656221636
"ACBD5",3.58268827084999,3.58268827084999
"ACBD6",0.842273968846854,0.842273968846854
"ACBD7",2.46496752336371,2.4649675233637
"ACCS",2.50400854455291,2.50400854455291
"ACCSL",0.177917724409765,0.177917724409765
"ACD",5.45318409330462,5.45318409330461
"ACE",1.34413982931579,1.34413982931579
"ACE2",0.11364738856462,0.11364738856462
"ACER1",0.0792378929672914,0.0792378929672914
"ACER2",0.495063417116843,0.495063417116843
"ACER3",1.72666670237509,1.72666670237509
"ACHE",3.85580602093701,3.85580602093702
"ACIN1",4.85167043480445,4.85167043480445
"ACKR3",3.78918723172014,3.78918723172014
"ACLY",4.01152096819283,4.01152096819283
"ACO1",2.38094448986846,2.38094448986846
"ACO2",3.83744143929248,3.83744143929248
"ACOD1",0.11829652665589,0.11829652665589
"ACOT11",0.503862004450694,0.503862004450694
"ACOT12",0.0900294208669455,0.0900294208669455
"ACOT13",2.27274670491944,2.27274670491944
"ACOT2",3.49141569128096,3.49141569128097
"ACOT4",1.53345079171648,1.53345079171648
"ACOT6",0.337931887864839,0.337931887864839
"ACOT7",1.84240895393063,1.84240895393063
"ACOT8",3.53734247574766,3.53734247574766
"ACOT9",1.77563711375455,1.77563711375455
"ACOX1",3.62373356851005,3.62373356851005
"ACOX2",1.3944759440693,1.3944759440693
"ACOX3",1.70245445329267,1.70245445329267
"ACP1",4.74806735718538,4.74806735718537
"ACP2",4.79705402455946,4.79705402455947
"ACP4",0.444285860073583,0.444285860073582
"ACP6",1.88337115165712,1.88337115165712
"ACP7",0.317728238349713,0.317728238349713
"ACPP",0.256705026910401,0.256705026910401
"ACR",0.359146960221653,0.359146960221653
"ACRBP",1.36612442298005,1.36612442298005
"ACRV1",0.554212042653754,0.554212042653754
"ACSBG1",1.82970222045454,1.82970222045454
"ACSF2",1.56213044796923,1.56213044796923
"ACSF3",1.70422828349437,1.70422828349437
"ACSL1",2.66030488352789,2.66030488352789
"ACSL3",3.39010949514395,3.39010949514395
"ACSL4",2.16600293219749,2.16600293219749
"ACSL5",0.15330694852703,0.15330694852703
"ACSL6",0.0809438720639436,0.0809438720639437
"ACSM4",0.294551716439473,0.294551716439473
"ACSM5",1.09454784929317,1.09454784929318
"ACSM6",0.132461208563588,0.132461208563588
"ACSS1",3.05025817249104,3.05025817249104
"ACSS2",2.31035835606034,2.31035835606034
"ACSS3",0.630076819066933,0.630076819066933
"ACTA1",1.17899253635408,1.17899253635408
"ACTB",9.11130737818758,9.11130737818758
"ACTBP11",0.125689131429656,0.125689131429656
"ACTBP13",0.0924649618217495,0.0924649618217495
"ACTBP6",0.0560284263233877,0.0560284263233876
"ACTBP8",0.185669353837093,0.185669353837093
"ACTBP9",0.0876641988554081,0.087664198855408
"ACTG1",9.56518029846834,9.56518029846834
"ACTG1P15",0.320544872447753,0.320544872447753
"ACTG1P17",0.469838379368181,0.469838379368181
"ACTG1P19",0.0807196433911357,0.0807196433911355
"ACTG1P21",0.0907860978041689,0.0907860978041688
"ACTG1P22",0.0620342328353399,0.0620342328353399
"ACTG1P23",0.080308015458144,0.0803080154581441
"ACTG1P24",0.395903750944153,0.395903750944153
"ACTG1P9",0.0691973664472012,0.0691973664472013
"ACTG2",1.05811551934042,1.05811551934042
"ACTL6A",2.97619257734973,2.97619257734973
"ACTL6B",2.82589366528695,2.82589366528695
"ACTL7A",0.366080828182487,0.366080828182487
"ACTL7B",0.300759453960753,0.300759453960753
"ACTL8",0.0588679207476168,0.0588679207476168
"ACTL9",0.258788890841396,0.258788890841395
"ACTN1",3.1629588459076,3.1629588459076
"ACTN1-AS1",0.167702851896083,0.167702851896083
"ACTN2",2.46615847880515,2.46615847880515
"ACTN3",0.279690178806223,0.279690178806223
"ACTN4",4.11124629524737,4.11124629524737
"ACTN4P1",0.217084603668704,0.217084603668704
"ACTP1",0.0348280113099455,0.0348280113099456
"ACTR1A",4.49107968736861,4.49107968736861
"ACTR1B",5.94254605758219,5.94254605758219
"ACTR2",5.23043916882705,5.23043916882705
"ACTR3",3.80677998132226,3.80677998132226
"ACTR3B",1.40845823549189,1.40845823549189
"ACTR3C",0.136645719992451,0.136645719992451
"ACTR3P2",0.0951782624841871,0.0951782624841871
"ACTR5",2.24311639143408,2.24311639143408
"ACTR8",3.64854849096382,3.64854849096382
"ACTRT1",0.282500109782662,0.282500109782662
"ACTRT2",0.343603847759251,0.343603847759251
"ACTRT3",1.257936670673,1.257936670673
"ACVR1",1.32369549820005,1.32369549820005
"ACVR1B",3.09593638322271,3.09593638322271
"ACVR1C",0.414256766387301,0.414256766387301
"ACVR2A",1.20536465774352,1.20536465774352
"ACVR2B",2.2925407658694,2.2925407658694
"ACVR2B-AS1",1.44998175318892,1.44998175318892
"ACVRL1",2.7464397307021,2.7464397307021
"ACY3",1.43916721075911,1.43916721075911
"ACYP1",2.53436307342099,2.53436307342099
"ACYP2",0.812546142632407,0.812546142632407
"AD000090.1",1.19993259841677,1.19993259841677
"AD000864.1",0.121568347893779,0.121568347893779
"ADA",0.71348025485114,0.71348025485114
"ADA2",2.3163534236626,2.3163534236626
"ADAD1",0.0411746565291029,0.0411746565291029
"ADAL",2.08851938656768,2.08851938656768
"ADAM10",2.25948603552316,2.25948603552315
"ADAM11",2.53882265932226,2.53882265932226
"ADAM12",0.492127674093641,0.492127674093642
"ADAM15",5.01324725726068,5.01324725726068
"ADAM17",1.70892591346091,1.70892591346091
"ADAM19",0.800544674732046,0.800544674732045
"ADAM1B",1.17745214498899,1.17745214498899
"ADAM21P1",0.546056300169948,0.546056300169949
"ADAM22",1.9107547511456,1.9107547511456
"ADAM23",1.75929280855364,1.75929280855364
"ADAM30",0.340426031050398,0.340426031050398
"ADAM32",0.200532354633959,0.200532354633959
"ADAM33",2.13995241313184,2.13995241313183
"ADAM8",2.21932089679323,2.21932089679323
"ADAM9",3.05594423505707,3.05594423505707
"ADAMTS1",4.22510859309053,4.22510859309053
"ADAMTS10",3.1695986438831,3.1695986438831
"ADAMTS12",0.25158338395152,0.25158338395152
"ADAMTS13",1.94221677477739,1.94221677477739
"ADAMTS14",0.867060761230531,0.867060761230531
"ADAMTS15",1.68696563373564,1.68696563373565
"ADAMTS16",0.33622685396237,0.33622685396237
"ADAMTS17",0.137255914265213,0.137255914265213
"ADAMTS18",0.155415631786486,0.155415631786486
"ADAMTS19-AS1",0.371786778482251,0.37178677848225
"ADAMTS2",0.426025701810369,0.426025701810369
"ADAMTS20",0.125203228101504,0.125203228101504
"ADAMTS3",0.217001463394712,0.217001463394712
"ADAMTS4",3.38859763784964,3.38859763784964
"ADAMTS5",0.222539374785696,0.222539374785696
"ADAMTS6",0.346934179751809,0.346934179751809
"ADAMTS7",0.903517227239034,0.903517227239033
"ADAMTS7P1",0.259207433139005,0.259207433139004
"ADAMTS7P4",0.129766333851246,0.129766333851246
"ADAMTS8",1.77959295779144,1.77959295779144
"ADAMTS9",1.10619389714767,1.10619389714767
"ADAMTS9-AS2",0.178961547008663,0.178961547008663
"ADAMTSL1",0.118637995420207,0.118637995420207
"ADAMTSL2",2.15469056897082,2.15469056897082
"ADAMTSL3",0.169918552977012,0.169918552977012
"ADAMTSL4",0.996509032767124,0.996509032767124
"ADAMTSL4-AS1",0.860764750412346,0.860764750412346
"ADAMTSL5",0.767234737976834,0.767234737976834
"ADAP1",1.13007456534561,1.13007456534561
"ADAP2",1.65651178168701,1.65651178168701
"ADAR",5.43344489781909,5.43344489781909
"ADARB1",1.18323771635319,1.18323771635319
"ADARB2",0.542660073899529,0.542660073899529
"ADAT1",1.52934248092932,1.52934248092931
"ADAT2",1.5816919609212,1.5816919609212
"ADCK1",0.818319457905229,0.818319457905229
"ADCK2",2.5107151585628,2.5107151585628
"ADCK5",1.99210131799394,1.99210131799394
"ADCY1",1.85392066359404,1.85392066359404
"ADCY10",0.190621517935323,0.190621517935323
"ADCY10P1",1.73553759846943,1.73553759846943
"ADCY2",1.34763043908058,1.34763043908058
"ADCY3",1.71722168895508,1.71722168895508
"ADCY4",1.72249336470164,1.72249336470164
"ADCY5",1.51051941543769,1.51051941543769
"ADCY6",3.72997645066036,3.72997645066036
"ADCY7",1.17745532172979,1.17745532172979
"ADCY8",0.986088684902981,0.986088684902981
"ADCY9",1.20306911132619,1.20306911132619
"ADCYAP1",1.46595152160698,1.46595152160698
"ADCYAP1R1",5.05503929446801,5.05503929446801
"ADD1",4.8798450179531,4.8798450179531
"ADD2",2.30557878445505,2.30557878445505
"ADD3",3.46105422497688,3.46105422497688
"ADD3-AS1",0.288318983767098,0.288318983767098
"ADGB",0.0626585248928312,0.0626585248928312
"ADGRA1",2.1171328746809,2.1171328746809
"ADGRA2",1.77465514033827,1.77465514033827
"ADGRA3",1.97517930627861,1.9751793062786
"ADGRB1",2.92543625607485,2.92543625607484
"ADGRB2",4.70927726230246,4.70927726230247
"ADGRB3",0.79207721164469,0.79207721164469
"ADGRD1",0.240449005972816,0.240449005972816
"ADGRD2",0.325799118903911,0.32579911890391
"ADGRE1",0.445220009365295,0.445220009365295
"ADGRE2",1.04321130408701,1.04321130408701
"ADGRE3",0.101097459790277,0.101097459790277
"ADGRE4P",0.445637872271818,0.445637872271818
"ADGRE5",1.40036757795583,1.40036757795583
"ADGRF1",0.0937710668333585,0.0937710668333585
"ADGRF4",0.0923585037499475,0.0923585037499475
"ADGRF5",1.85616734579838,1.85616734579838
"ADGRF5P2",0.206617837590877,0.206617837590877
"ADGRG1",5.38607858220954,5.38607858220954
"ADGRG2",0.311983977711838,0.311983977711838
"ADGRG3",0.247702741759273,0.247702741759273
"ADGRG4",0.0706429129500698,0.0706429129500698
"ADGRG5",0.241236824035253,0.241236824035253
"ADGRG6",0.39344259333335,0.39344259333335
"ADGRL1",0.882999418999492,0.882999418999492
"ADGRL2",0.534754316643164,0.534754316643164
"ADGRL3",0.811847602208474,0.811847602208474
"ADGRL3-AS1",0.109142933964957,0.109142933964957
"ADGRL4",0.951308728166355,0.951308728166356
"ADGRV1",1.05246624280872,1.05246624280872
"ADH1B",0.157079505376445,0.157079505376445
"ADH5",5.14480473632787,5.14480473632787
"ADH5P2",0.0713593945923469,0.0713593945923469
"ADH5P4",0.132963265120588,0.132963265120588
"ADHFE1",1.56632313266983,1.56632313266984
"ADI1",4.13118527554569,4.13118527554569
"ADI1P1",0.0566893630320581,0.0566893630320581
"ADI1P2",0.0315473034637415,0.0315473034637417
"ADIG",0.235608215363504,0.235608215363504
"ADIPOQ",0.0308030296381469,0.0308030296381469
"ADIPOR1",4.9147849482685,4.9147849482685
"ADIPOR1P2",0.122834467721709,0.122834467721709
"ADIPOR2",3.17016837386724,3.17016837386724
"ADK",0.349746096992717,0.349746096992717
"ADM",4.50140420657991,4.50140420657991
"ADM2",0.808580178064575,0.808580178064575
"ADNP",4.19867211891611,4.19867211891611
"ADNP-AS1",0.310485485593818,0.310485485593818
"ADNP2",2.70093132007521,2.70093132007521
"ADO",6.10189634458094,6.10189634458094
"ADORA1",2.49649879795783,2.49649879795783
"ADORA2A-AS1",0.0326923338486547,0.0326923338486547
"ADORA2B",1.38254034045242,1.38254034045242
"ADORA2BP1",0.365514742374353,0.365514742374352
"ADPGK",3.12999754375077,3.12999754375077
"ADPGK-AS1",0.263707688607749,0.263707688607749
"ADPRH",2.25127793564995,2.25127793564995
"ADPRHL1",0.660428977578404,0.660428977578404
"ADPRHL2",5.28316435836705,5.28316435836704
"ADRA1A",1.16093801230794,1.16093801230794
"ADRA1D",0.601299259401856,0.601299259401856
"ADRA2A",2.86139552575263,2.86139552575263
"ADRA2B",1.44299056057737,1.44299056057737
"ADRA2C",2.32594401610994,2.32594401610994
"ADRB1",3.12035564476093,3.12035564476093
"ADRB2",2.82929676560402,2.82929676560402
"ADRB3",0.246218974752793,0.246218974752793
"ADRM1",4.92111815107897,4.92111815107897
"ADSS",2.42876240556971,2.4287624055697
"ADSSL1",1.41906481826393,1.41906481826393
"ADTRP",0.188358896624513,0.188358896624513
"AEBP1",6.21228840920524,6.21228840920525
"AEBP2",0.856331755490662,0.856331755490662
"AEN",3.68128686862231,3.68128686862231
"AES",6.48004782662604,6.48004782662603
"AF013593.1",0.107793341751961,0.107793341751961
"AF038458.2",0.797106037312957,0.797106037312957
"AF038458.3",1.12017854261526,1.12017854261526
"AF064858.1",0.429940884176719,0.429940884176719
"AF064858.2",0.271367873651355,0.271367873651355
"AF064858.3",0.263698814764642,0.263698814764642
"AF064860.2",0.556969192806401,0.556969192806401
"AF106564.1",2.03475649047935,2.03475649047935
"AF111167.2",2.18913235278908,2.18913235278908
"AF111169.2",0.0888217947973438,0.0888217947973439
"AF117829.1",0.586290151634173,0.586290151634173
"AF117829.2",0.0631155188569282,0.0631155188569282
"AF121897.1",0.119192573542345,0.119192573542345
"AF127577.5",0.498736141618388,0.498736141618388
"AF127936.1",2.5039956972951,2.5039956972951
"AF127936.2",0.559710501358384,0.559710501358384
"AF129075.2",0.510239664177419,0.510239664177419
"AF130359.1",0.0569812753652586,0.0569812753652593
"AF131215.7",1.21006743271771,1.21006743271771
"AF131216.2",0.0714477131978792,0.0714477131978792
"AF131216.4",1.10013764481743,1.10013764481743
"AF131216.5",0.0452722409920436,0.0452722409920436
"AF165147.1",0.0944233731564635,0.0944233731564636
"AF186192.1",1.16478872686009,1.16478872686009
"AF186192.2",1.16134491278268,1.16134491278267
"AF186192.3",0.624141547511889,0.624141547511888
"AF186996.2",0.500153143306927,0.500153143306927
"AF186996.3",0.321646637928312,0.321646637928312
"AF196972.1",0.651034372977391,0.651034372977391
"AF201337.1",0.128681750282739,0.128681750282739
"AF213884.3",0.660958885362275,0.660958885362276
"AF228730.3",0.0698119314829403,0.0698119314829404
"AF228730.4",1.17450729399682,1.17450729399682
"AF228730.5",0.290197056455815,0.290197056455815
"AF228730.6",0.359784328579835,0.359784328579834
"AF233439.1",0.103469041806409,0.103469041806409
