"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"ZNF219",0.859210344205239,4.72899505662724,2.0266745357088,0.0594574696669806,0.211526166174497,-4.49705116820856,"QGBCbyPGBC",1.81404512544542
"LINC02362",0.36198036637009,0.576114045943204,2.0264920439685,0.0594780050642157,0.211526166174497,-4.49735349220752,"QGBCbyPGBC",1.28518884722149
"PEX1",0.408322228945096,3.57175546722397,2.02634842434141,0.0594941707922058,0.211537701100871,-4.49759140778222,"QGBCbyPGBC",1.32714152732357
"APOL2",0.673196578320763,5.37607015445787,2.02484958251669,0.0596631174520453,0.211954260566402,-4.50007375435536,"QGBCbyPGBC",1.5946022151232
"PHF7",0.534635271707559,3.51234913767663,2.02404903571617,0.059753531793233,0.21212252024169,-4.50139916287323,"QGBCbyPGBC",1.4485758932265
"MIR30B",0.578087050933665,0.231234820373466,2.02367687222549,0.0597956065133351,0.21212252024169,-4.5020152235677,"QGBCbyPGBC",1.4928684589324
"RNA5SP441",0.578087050933665,0.231234820373466,2.02367687222549,0.0597956065133351,0.21212252024169,-4.5020152235677,"QGBCbyPGBC",1.4928684589324
"AC073111.5",0.351539764228564,1.27803820418722,2.0236275291413,0.0598011869832255,0.21212252024169,-4.50209689866677,"QGBCbyPGBC",1.27592167068739
"SEC14L1",1.08428641556639,4.78086264604018,2.02294873763637,0.0598780030576192,0.212172389676312,-4.50322034991389,"QGBCbyPGBC",2.12032646948774
"PGBD4",0.504137725067504,4.3228876058319,2.02288707772206,0.0598849852912776,0.212172389676312,-4.50332239084626,"QGBCbyPGBC",1.41827542309647
"AL023284.4",1.15182732767252,2.64219499075755,2.02257663149152,0.0599201507616407,0.212172389676312,-4.50383612045977,"QGBCbyPGBC",2.22195150193665
"EGFL7",0.86519907715339,2.45683190902923,2.02226069075185,0.0599559578430175,0.212172389676312,-4.50435889523413,"QGBCbyPGBC",1.82159101076235
"STRIP1",0.547191490607383,4.777037485612,2.0216172284742,0.0600289445243857,0.212172389676312,-4.50542345976171,"QGBCbyPGBC",1.46123831755279
"AL138690.1",0.720951998696926,1.71308694400067,2.02131074589349,0.0600637365692242,0.212180269235693,-4.50593044482695,"QGBCbyPGBC",1.64826932782999
"RNU6-1313P",0.568333024609727,0.227333209843891,2.02062254984077,0.0601419275390864,0.212410648072243,-4.5070686988139,"QGBCbyPGBC",1.4828092546773
"NPNT",0.660411238951488,1.45714052079504,2.02011617186744,0.0601995197567359,0.212568192065955,-4.50790608707289,"QGBCbyPGBC",1.58053308908712
"AC092809.3",0.762347218190969,0.691263019703764,2.01855268897663,0.0603776560351653,0.212953734420578,-4.5104908172783,"QGBCbyPGBC",1.69624812179404
"SNORC",0.563029299968414,1.85179712828808,2.01742678597086,0.0605062322030425,0.213283165625281,-4.51235142143574,"QGBCbyPGBC",1.4773680674274
"RNU6-716P",0.561363923933017,0.224545569573207,2.01702010204053,0.0605527357764112,0.213354401475865,-4.51302333523965,"QGBCbyPGBC",1.47566365049613
"IKZF5",0.36411865309625,1.87161806302789,2.01688387206682,0.0605683206692672,0.213354401475865,-4.51324839353997,"QGBCbyPGBC",1.2870950988738
"IRS2",0.850528714716968,6.09378500703304,2.01663465626133,0.0605968407020762,0.213354401475865,-4.51366008671214,"QGBCbyPGBC",1.80316162161888
"AC004828.1",0.419046884981374,0.51565507933627,2.01569048476721,0.0607050012668254,0.213615836358111,-4.51521954498769,"QGBCbyPGBC",1.33704394621084
"HOXC13",0.658938493106354,0.828440127559237,2.01227906944253,0.0610972589415342,0.214442995041362,-4.52085050633413,"QGBCbyPGBC",1.5789204573294
"STAT5B",0.552702113550241,3.8020981740083,2.01152811959001,0.0611839137875565,0.214572865858742,-4.52208929051089,"QGBCbyPGBC",1.46683044298987
"PIDD1",0.715585364219748,5.41726718088666,2.01084783953504,0.0612625098642759,0.214792736448532,-4.52321126191337,"QGBCbyPGBC",1.64214937399815
"RN7SKP106",0.740807463898211,1.09717347914477,2.00968958670007,0.0613965388600401,0.215078395279019,-4.52512103096403,"QGBCbyPGBC",1.67111088342781
"RN7SL523P",0.602634234961118,0.241053693984447,2.00903259732208,0.0614726813539653,0.215299057288064,-4.52620401144494,"QGBCbyPGBC",1.51848666059571
"DLG4",0.678785787593664,4.53020160267403,2.00845345090738,0.0615398730462918,0.215396134652084,-4.52715850311039,"QGBCbyPGBC",1.6007919169206
"AC004477.1",0.657223398496859,2.78954251308769,2.00770859844165,0.0616263874526454,0.215558266729499,-4.52838585720667,"QGBCbyPGBC",1.57704453145832
"RNA5SP379",0.655474642944258,0.262189857177703,2.00644573988072,0.0617733197362966,0.215890103348244,-4.53046616025675,"QGBCbyPGBC",1.57513408294926
"AC112229.4",0.437673061917017,0.524057161020774,2.0057412807342,0.0618554205358788,0.216042291052426,-4.53162627895923,"QGBCbyPGBC",1.35441800962804
"MIB2",0.502691403232664,4.77790306096664,2.00499403235037,0.0619426161096644,0.21622566450094,-4.53285660175064,"QGBCbyPGBC",1.41685429473744
"AL139393.1",0.486406031394159,0.618534565563038,2.00321451988903,0.0621507134468734,0.21670014464863,-4.53578542985854,"QGBCbyPGBC",1.40095054825338
"SLC25A41",0.393641558356254,0.913781450110424,2.00263556299576,0.0622185532939275,0.2168427256379,-4.53673798123722,"QGBCbyPGBC",1.31370519284636
"FAM53C",0.404502540919545,4.3137268282793,2.00186485582179,0.0623089656195932,0.217052310432023,-4.53800576523961,"QGBCbyPGBC",1.3236324268797
"DNASE2",0.494653333415465,7.13349385839784,2.00049976693115,0.0624693971082265,0.217440788998866,-4.5402505777691,"QGBCbyPGBC",1.40898214878049
"AC015660.2",1.17516494175988,2.41720701524353,1.99969896706631,0.0625636845565018,0.21763015643645,-4.54156702768758,"QGBCbyPGBC",2.25818697092243
"RNU6-907P",0.54295887357024,0.217183549428096,1.99893003607898,0.0626543408178487,0.217806659415626,-4.54283079471192,"QGBCbyPGBC",1.45695758029877
