"","meanx","meany","FC","logFC","Contrast"
"Kcnj1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"En1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Icam5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Phox2a",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"H2-DMb1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sftpc",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Lcp2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hal",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cxcl9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp2c50",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hao2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Acsm1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hspg2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Akr1c13",5.66666666666668,5.66666666666668,1,0,"PSVZbyQSVZ"
"Snai2",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Actn3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Has2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gzmf",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Adad1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Oas1c",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Calcr",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cts6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Inmt",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Crx",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Apoc4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cxcl16",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ngp",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cfi",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Dnajc5b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Twist1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"H2-Q2",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Scn1b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Spi1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Casp14",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Plxnb3",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Sit1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Aldh3a1",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Trh",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Trim69",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ptpn20",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Igf2bp1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd55",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Timd2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Myoz2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd2",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Ccl25",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Ccdc109b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rxrg",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Grik5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mbl2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sntg2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ms4a8a",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Bhlha15",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fasl",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sucnr1",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Csf3r",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Pira1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Crhr1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Serpina5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp2a12",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Ms4a6b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Agxt",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Qprt",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Proc",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Aqp7",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Chrna1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Apon",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc13a2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Aox3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gata4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp24a1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"En2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ppp1r32",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Phgr1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Abcb1b",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Syngr4",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Acrv1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fam110c",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gfra3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rab3d",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"F2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Aqp2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gfpt1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Spp2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hebp2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Igfbp1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cldn15",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc17a3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc1a6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Trpm1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sult1b1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Zak",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cysltr1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mmp3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fscn3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gdf15",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Stac",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc35g3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Casp12",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ctse",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ms4a4d",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Gtsf1l",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Neurod2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Kmo",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cpxm2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Baat",6.33333333333332,6.33333333333332,1,0,"PSVZbyQSVZ"
"Bcl2a1a",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Crybb3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Zp3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Actl7a",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Klk1b5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rhag",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Wisp2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Corin",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Akap4",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Gif",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sag",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cntnap4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tmem8c",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ovol1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc5a1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Apcs",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gzmb",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Rhod",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Nepn",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Saa1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Scnn1g",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gdnf",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Serpinb2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tnfsf11",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Pcp2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Fgfbp1",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Egfbp2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Nr1h4",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Hrc",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ap1g2",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Slc22a2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Vstm2b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hcst",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ptpn18",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hoxd9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Itgax",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc22a13",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"F13b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tlr2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rhbg",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Akr1c18",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"B3galt4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ctsr",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd163",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Gck",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Serpine1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Myf6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tmprss2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Nox4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Prap1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd3g",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Svep1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"1700012L04Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Il4i1",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Wfdc15b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hamp",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Klk11",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Cst7",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd37",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Map3k8",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cxcl1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Aox4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp4f18",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Xirp1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rgs14",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Cd96",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Krt12",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Apoa1",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Helb",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Abca7",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Zfp54",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tex14",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Aire",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"9530002B09Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Enpp1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ccl12",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Dscam",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"1700011H14Rik",5.33333333333334,5.33333333333334,1,0,"PSVZbyQSVZ"
"Arhgap4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"H2-Oa",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"T",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fbxo36",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Trim10",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Atp2a1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tinag",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slamf9",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Saa4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Chst5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"F7",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Lhx9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Pdxdc1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Sema4f",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Gpa33",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cdh17",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ctla4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Lcn5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"1700080E11Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"BC051019",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Mov10l1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tcte1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Pth",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Bpifa2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp2d9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Atp6v1b1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fibin",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Fxyd2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tm4sf20",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Myog",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Abcg5",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Acot12",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Arid3a",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Hc",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Six6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Lce1b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Batf",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ccl17",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Morc1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fam50b",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ank1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ptf1a",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Csf3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp26a1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ereg",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Spam1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cfhr1",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Sim2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Matn2",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Nkd2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cck",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Adamdec1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Clec2d",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sectm1b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sell",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"C3ar1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Foxc1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slco1a6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tmigd1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Pabpc2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mogat1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Krtap15",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Ces1e",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Msh4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Pitx1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Fgd2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Igf1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tph1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fgr",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Comp",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Sult2a2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Il23a",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Il12b",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Il1r2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Nhlh1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Olr1",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Slco6b1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tfec",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Flt3",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Irx4",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Fthl17",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ppp1r2-ps9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Dazl",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Lipc",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ccl3",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Fank1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Slc28a3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mbl1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc7a12",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp2c55",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Cyp2b9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Greb1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ctsg",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Defb4",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Hoxa2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tnf",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ccr1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Col7a1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Trpv6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Bbox1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Krt80",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"1700010I14Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Adam25",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Clec4n",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Vsx2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Mesp2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Was",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Tecta",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Uncx",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"2310057J18Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"C920025E04Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Prtn3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ftcd",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Dpep1",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Ngf",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mx2",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Masp1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Prok2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ccl8",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Camp",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"St8sia1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cxcl11",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Scgb3a1",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Col5a3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Krtap14",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Wnt6",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Stfa3",5.66666666666666,5.66666666666666,1,0,"PSVZbyQSVZ"
"Nxph3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Il3ra",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Atp8b3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"1700029F12Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Sema3e",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"4921530L21Rik",5.33333333333334,5.33333333333334,1,0,"PSVZbyQSVZ"
"Gp9",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Hcar2",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Opn1mw",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cyp2b19",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rtn4r",3.99999999999999,3.99999999999999,1,0,"PSVZbyQSVZ"
"Csn3",4.33333333333333,4.33333333333333,1,0,"PSVZbyQSVZ"
"Pde6b",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"Asgr2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Slc22a27",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Mfi2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ubd",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Padi3",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Cd22",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"D2Ertd239e",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"D630004N19Rik",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Ltbp1",5.33333333333334,5.33333333333334,1,0,"PSVZbyQSVZ"
"Agap2",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"D5Ertd615e",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"LOC102633267",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"AA517631",7.49999999999999,7.49999999999999,1,0,"PSVZbyQSVZ"
"LOC102638854",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"AA672641",5.00000000000002,5.00000000000002,1,0,"PSVZbyQSVZ"
"Rpl27a",5.99999999999998,5.99999999999998,1,0,"PSVZbyQSVZ"
"LOC102633720",5.33333333333334,5.33333333333334,1,0,"PSVZbyQSVZ"
