"","meanx","meany","FC","logFC","Contrast"
"2900064B18Rik",5.99999999999998,21.2777777777778,3.54629629629631,1.82631307976149,"QSVZbyPSVZ"
"Mcf2l",15.8888888888889,56.3333333333334,3.54545454545456,1.82597060022496,"QSVZbyPSVZ"
"Sat2",22.7777777777777,80.7222222222221,3.54390243902439,1.8253388881274,"QSVZbyPSVZ"
"Pex16",6.33333333333332,22.4444444444445,3.54385964912282,1.82532146858706,"QSVZbyPSVZ"
"Crlf3",5.33333333333334,18.8888888888889,3.54166666666667,1.82442843541655,"QSVZbyPSVZ"
"Pip4k2a",42.7777777777779,151.5,3.54155844155844,1.824384349333,"QSVZbyPSVZ"
"B230311B06Rik",41.4444444444443,146.777777777777,3.54155495978552,1.82438293099159,"QSVZbyPSVZ"
"Usp49",5.44444444444445,19.2777777777778,3.54081632653061,1.82408200846305,"QSVZbyPSVZ"
"Arl8b",374.027777777779,1323.94444444447,3.53969550686971,1.82362526154473,"QSVZbyPSVZ"
"D230025D16Rik",7.16666666666667,25.3333333333333,3.53488372093023,1.82166275874149,"QSVZbyPSVZ"
"Elovl4",235.888888888889,833.77777777777,3.53462081959487,1.82155545660998,"QSVZbyPSVZ"
"D430042O09Rik",15.5555555555555,54.8888888888888,3.52857142857143,1.81908421463971,"QSVZbyPSVZ"
"Otud1",111.972222222222,395.055555555555,3.52815678491689,1.81891467308257,"QSVZbyPSVZ"
"Rerg",5.99999999999998,21.1666666666666,3.52777777777778,1.81875968532985,"QSVZbyPSVZ"
"Kif21b",103.861111111111,366.333333333333,3.52714629580102,1.81850141581222,"QSVZbyPSVZ"
"Neu3",10.4444444444444,36.8333333333333,3.52659574468085,1.81827620843495,"QSVZbyPSVZ"
"Nfe2l2",264.111111111111,931.166666666668,3.52566259991586,1.81789441773275,"QSVZbyPSVZ"
"Tmem208",113.666666666667,400.555555555555,3.52394916911045,1.81719311438285,"QSVZbyPSVZ"
"Rab24",56.6666666666667,199.611111111111,3.52254901960783,1.8166197831433,"QSVZbyPSVZ"
"Myl6",6.94444444444445,24.4444444444444,3.51999999999999,1.81557542886257,"QSVZbyPSVZ"
"Nod1",7,24.6111111111111,3.51587301587301,1.8138829650551,"QSVZbyPSVZ"
"Slco4a1",7.88888888888889,27.7222222222223,3.51408450704226,1.81314888583258,"QSVZbyPSVZ"
"Ankrd63",3.99999999999999,14.0555555555555,3.51388888888889,1.813068573252,"QSVZbyPSVZ"
"Fam169a",21.2222222222223,74.5555555555554,3.51308900523559,1.81274012816443,"QSVZbyPSVZ"
"Abcg2",23.4444444444445,82.277777777778,3.50947867298578,1.81125673658166,"QSVZbyPSVZ"
"Pgap3",5.99999999999998,21.0555555555556,3.50925925925927,1.81116653600763,"QSVZbyPSVZ"
"Glul",3943.00000000005,13834.4444444444,3.50860878631606,1.81089909464624,"QSVZbyPSVZ"
"1110002L01Rik",64.8333333333334,227.388888888888,3.50728363324763,1.81035410573573,"QSVZbyPSVZ"
"Hpvc-ps",22.6111111111111,79.2499999999999,3.50491400491399,1.80937904731547,"QSVZbyPSVZ"
"Zdhhc1",23.8333333333333,83.4999999999999,3.5034965034965,1.80879545641682,"QSVZbyPSVZ"
"Litaf",78.5555555555556,275.194444444444,3.50318246110324,1.80866613198053,"QSVZbyPSVZ"
"Ppfibp1",5.00000000000002,17.5,3.49999999999999,1.8073549220576,"QSVZbyPSVZ"
"Arhgef5",5.00000000000002,17.5,3.49999999999999,1.8073549220576,"QSVZbyPSVZ"
"AU022320",5.00000000000002,17.5,3.49999999999999,1.8073549220576,"QSVZbyPSVZ"
"Rnf5",245.499999999999,859.083333333321,3.49932111337403,1.8070750588092,"QSVZbyPSVZ"
"Acbd5",251.888888888889,881.111111111101,3.4980149977944,1.80653647485054,"QSVZbyPSVZ"
"Cluh",68.1111111111112,237.944444444445,3.49347471451876,1.80466269820026,"QSVZbyPSVZ"
"Tmem175",113,394.25,3.48893805309734,1.80278798237532,"QSVZbyPSVZ"
"Rtfdc1",126.055555555556,439.722222222221,3.48832084618774,1.8025327413522,"QSVZbyPSVZ"
"Far1",141.055555555556,491.944444444444,3.48759354076407,1.80223191199177,"QSVZbyPSVZ"
"Snrnp48",83.1111111111113,289.722222222222,3.48596256684491,1.80155707751949,"QSVZbyPSVZ"
"C030034I22Rik",6.77777777777779,23.6111111111112,3.48360655737705,1.80058169346218,"QSVZbyPSVZ"
"Tmem9",123.666666666667,430.722222222222,3.48292902066487,1.80030107224183,"QSVZbyPSVZ"
"Nhlrc1",5.99999999999998,20.8888888888889,3.48148148148149,1.79970134951417,"QSVZbyPSVZ"
"Tmtc2",25.4444444444445,88.5555555555555,3.48034934497816,1.79923212589352,"QSVZbyPSVZ"
"Timp2",39.2777777777778,136.611111111111,3.47807637906647,1.79828961478668,"QSVZbyPSVZ"
"Syap1",49.2222222222223,171.055555555556,3.47516930022573,1.7970832634898,"QSVZbyPSVZ"
"Atp6v0c",716.361111111112,2488.61111111112,3.47396176664471,1.79658187627755,"QSVZbyPSVZ"
"Zfp119b",5.33333333333334,18.5,3.46875,1.79441586635011,"QSVZbyPSVZ"
"Npdc1",175.222222222222,607.583333333334,3.46750158528852,1.79389654212707,"QSVZbyPSVZ"
"Add3",225.444444444444,781.472222222237,3.46636274026622,1.79342263435972,"QSVZbyPSVZ"
"Dnah7b",12.7777777777778,44.2222222222223,3.4608695652174,1.79113456959928,"QSVZbyPSVZ"
"Dmp1",5.66666666666666,19.6111111111111,3.46078431372549,1.79109903129968,"QSVZbyPSVZ"
"BC022687",5.33333333333334,18.4444444444444,3.45833333333333,1.79007693062577,"QSVZbyPSVZ"
"Gab1",190.444444444445,658.333333333333,3.45682613768961,1.78944804456048,"QSVZbyPSVZ"
"Pet112",89.5000000000002,309.305555555556,3.45592799503414,1.78907315896858,"QSVZbyPSVZ"
"AI462521",5.00000000000002,17.2777777777778,3.45555555555555,1.78891767380093,"QSVZbyPSVZ"
"Sh2d5",5.00000000000002,17.2777777777778,3.45555555555554,1.78891767380092,"QSVZbyPSVZ"
"Trappc11",189,652.916666666671,3.45458553791889,1.78851263441772,"QSVZbyPSVZ"
"Gldc",466.305555555563,1610.30555555557,3.45332697921008,1.78798694263357,"QSVZbyPSVZ"
"St5",301.277777777777,1040.08333333335,3.4522404573115,1.78753295538857,"QSVZbyPSVZ"
"Tex264",145,500.444444444445,3.45134099616858,1.78715702062298,"QSVZbyPSVZ"
"Atp6ap1",408,1407.83333333335,3.45057189542487,1.78683549299697,"QSVZbyPSVZ"
"Lrrc61",117.888888888889,406.722222222221,3.45004712535344,1.78661606828193,"QSVZbyPSVZ"
"Dnajc16",125.277777777778,432.166666666666,3.44966740576496,1.7864572734317,"QSVZbyPSVZ"
"Gem",6.33333333333332,21.8333333333334,3.44736842105265,1.78549548809387,"QSVZbyPSVZ"
"Pdcd2",154.444444444445,532.305555555555,3.44658273381294,1.78516664703775,"QSVZbyPSVZ"
"Sytl2",5.00000000000002,17.2222222222222,3.44444444444443,1.78427130894456,"QSVZbyPSVZ"
"Zkscan5",5.00000000000002,17.2222222222222,3.44444444444443,1.78427130894456,"QSVZbyPSVZ"
"A330075M08Rik",5.00000000000002,17.2222222222222,3.44444444444443,1.78427130894456,"QSVZbyPSVZ"
"Flii",109.722222222222,377.777777777778,3.44303797468354,1.78368209307323,"QSVZbyPSVZ"
"Frmd6",5.66666666666666,19.5,3.44117647058824,1.78290187833307,"QSVZbyPSVZ"
"Lrig1",12.6111111111111,43.3888888888888,3.44052863436122,1.78263025085106,"QSVZbyPSVZ"
"Zfp365",251.361111111112,864.777777777776,3.44038015250302,1.78256798755208,"QSVZbyPSVZ"
"Fam21",289.222222222223,994.333333333316,3.4379562043795,1.78155116665223,"QSVZbyPSVZ"
"Aktip",207.055555555556,711.805555555563,3.43775154279585,1.7814652804387,"QSVZbyPSVZ"
"Pamr1",136.861111111111,470.305555555568,3.43637101684605,1.78088580925497,"QSVZbyPSVZ"
"4632433K11Rik",13.5,46.388888888889,3.43621399176956,1.78081988375564,"QSVZbyPSVZ"
"Cct8l1",4.33333333333333,14.8888888888889,3.43589743589743,1.78068697159552,"QSVZbyPSVZ"
"Zfp804a",5.00000000000002,17.1666666666667,3.43333333333333,1.7796099315747,"QSVZbyPSVZ"
"Mcam",5.00000000000002,17.1666666666667,3.43333333333332,1.77960993157469,"QSVZbyPSVZ"
"1110007C09Rik",5.66666666666666,19.4444444444445,3.43137254901962,1.77878576986084,"QSVZbyPSVZ"
"Gli2",229.805555555555,787.222222222224,3.42560135380153,1.77635727099089,"QSVZbyPSVZ"
"Adck3",82.611111111111,282.972222222223,3.42535305985206,1.77625269798452,"QSVZbyPSVZ"
"Slc9a1",175,598.861111111122,3.42206349206355,1.77486652745896,"QSVZbyPSVZ"
"Ice2",46.7222222222223,159.805555555556,3.4203329369798,1.7741367646291,"QSVZbyPSVZ"
"Tmem115",112.111111111111,382.972222222222,3.41600594648167,1.77231048636126,"QSVZbyPSVZ"
"Zdhhc3",133.055555555556,453.222222222208,3.40626304801659,1.76818985116893,"QSVZbyPSVZ"
"1700084J12Rik",5.33333333333334,18.1666666666667,3.40625,1.76818432477693,"QSVZbyPSVZ"
"Plbd2",57.5555555555554,195.944444444444,3.40444015444016,1.7674175727397,"QSVZbyPSVZ"
"Dscr3",232.416666666666,791.194444444458,3.4042070037051,1.76731876738187,"QSVZbyPSVZ"
"Setd7",263.972222222222,898.055555555577,3.40208355256243,1.76641857291995,"QSVZbyPSVZ"
"Sv2a",11.0555555555556,37.6111111111111,3.40201005025126,1.76638740303135,"QSVZbyPSVZ"
"Rsrp1",159.166666666667,541.222222222222,3.40034904013961,1.76568284419618,"QSVZbyPSVZ"
"Scap",91.6666666666667,311.25,3.39545454545454,1.76360471926458,"QSVZbyPSVZ"
"Bnip3",194.75,661.166666666674,3.39495079161321,1.76339066336247,"QSVZbyPSVZ"
"Ndufaf3",65.7222222222223,223.055555555555,3.39391377852915,1.76294991406488,"QSVZbyPSVZ"
"Nipa2",143.944444444444,488.166666666667,3.39135468930915,1.76186167842043,"QSVZbyPSVZ"
"Cyp2j6",100.916666666667,342.138888888889,3.39031103770988,1.76141763677663,"QSVZbyPSVZ"
"Dpagt1",18.1666666666666,61.5555555555556,3.38837920489298,1.76059534055111,"QSVZbyPSVZ"
"5033430J17Rik",4.33333333333333,14.6666666666667,3.38461538461538,1.7589919004962,"QSVZbyPSVZ"
"Ncln",16.6666666666667,56.3333333333332,3.37999999999999,1.75702324650746,"QSVZbyPSVZ"
"Rom1",5.99999999999998,20.2777777777778,3.37962962962964,1.75686515160392,"QSVZbyPSVZ"
"Pabpc5",6.33333333333332,21.3888888888889,3.37719298245615,1.75582462141753,"QSVZbyPSVZ"
"Fam49b",126.611111111111,427.583333333332,3.37713909609477,1.75580160164727,"QSVZbyPSVZ"
"Leng8",396.111111111111,1337.33333333332,3.37615708274893,1.75538203000208,"QSVZbyPSVZ"
"Hint3",87.388888888889,294.833333333334,3.37380801017165,1.75437787799593,"QSVZbyPSVZ"
"Dcun1d4",6.11111111111111,20.6111111111111,3.37272727272726,1.75391566309614,"QSVZbyPSVZ"
"Insig2",138.722222222222,467.611111111111,3.37084501401682,1.75311029607039,"QSVZbyPSVZ"
"Gpi1",844.138888888891,2841.5555555555,3.36621803942209,1.75112862711502,"QSVZbyPSVZ"
"Kcmf1",39.5555555555557,132.805555555555,3.35744382022471,1.74736325938129,"QSVZbyPSVZ"
"Ogfod3",170.444444444445,572.027777777778,3.35609517601043,1.74678362996464,"QSVZbyPSVZ"
"Strn",23.1111111111111,77.5555555555557,3.35576923076923,1.74664350806856,"QSVZbyPSVZ"
"Selenbp1",175.638888888889,589.166666666652,3.35442037007741,1.74606349624389,"QSVZbyPSVZ"
"AU019823",128.861111111111,432.222222222213,3.35417115757699,1.74595630902369,"QSVZbyPSVZ"
"Lrpap1",489.333333333333,1641.08333333333,3.35371253405993,1.74575903253377,"QSVZbyPSVZ"
"Kdsr",251.416666666667,843.083333333342,3.35333112363278,1.74559494863616,"QSVZbyPSVZ"
"Ero1lb",17.6944444444444,59.3333333333332,3.35321821036107,1.74554636943125,"QSVZbyPSVZ"
"Hes1",12.6111111111111,42.2777777777779,3.352422907489,1.74520415621263,"QSVZbyPSVZ"
"D930001B02",15.4444444444444,51.7222222222222,3.34892086330935,1.74369628483529,"QSVZbyPSVZ"
"Sycp2",9.11111111111111,30.5,3.34756097560976,1.74311033438711,"QSVZbyPSVZ"
"Pcdhb9",14.5555555555556,48.7222222222222,3.3473282442748,1.74301003090728,"QSVZbyPSVZ"
"Kidins220",503.583333333333,1685.27777777781,3.34657179105308,1.74268396349948,"QSVZbyPSVZ"
"LOC100861749",14.6666666666667,49.0277777777779,3.34280303030304,1.74105834880009,"QSVZbyPSVZ"
"Tspan12",56.6111111111111,189.055555555555,3.33954857703631,1.73965309979919,"QSVZbyPSVZ"
"Dtx4",30.1111111111111,100.527777777778,3.33856088560887,1.73922635101867,"QSVZbyPSVZ"
"Rnf181",226.611111111111,756.527777777768,3.3384407943123,1.73917445493527,"QSVZbyPSVZ"
"Otub2",5.00000000000002,16.6666666666666,3.33333333333332,1.7369655941662,"QSVZbyPSVZ"
"Irf6",5.00000000000002,16.6666666666666,3.33333333333332,1.7369655941662,"QSVZbyPSVZ"
"Nts",5.00000000000002,16.6666666666666,3.33333333333332,1.7369655941662,"QSVZbyPSVZ"
"Prune2",5.00000000000002,16.6666666666667,3.33333333333332,1.7369655941662,"QSVZbyPSVZ"
"4933426K07Rik",5.00000000000002,16.6666666666666,3.33333333333332,1.7369655941662,"QSVZbyPSVZ"
"Sdc3",42.2222222222222,140.583333333334,3.32960526315791,1.73535115067778,"QSVZbyPSVZ"
"Ptn",7063.49999999988,23508.6111111115,3.32818165372859,1.73473417860559,"QSVZbyPSVZ"
"Smurf1",40.0555555555555,133.222222222222,3.32593619972262,1.73376049417341,"QSVZbyPSVZ"
"BB212172",14.2222222222222,47.2777777777778,3.32421875,1.73301532168596,"QSVZbyPSVZ"
"Pex2",191.777777777778,637.277777777778,3.32300115874856,1.73248679610563,"QSVZbyPSVZ"
"Clstn1",364.944444444444,1211.88888888891,3.32074897244639,1.73150866837066,"QSVZbyPSVZ"
"Dab2ip",157,521.055555555556,3.31882519462138,1.73067264342818,"QSVZbyPSVZ"
"Lrig2",260.805555555556,865.055555555566,3.31686015550116,1.729818186917,"QSVZbyPSVZ"
"Klf3",682.333333333334,2263.05555555553,3.31664224067737,1.72972339999542,"QSVZbyPSVZ"
"Slc5a3",14,46.4166666666667,3.3154761904762,1.72921609456127,"QSVZbyPSVZ"
"Zfp654",5.33333333333334,17.6666666666667,3.3125,1.7279204545632,"QSVZbyPSVZ"
"Kcnq3",4.66666666666667,15.4444444444444,3.3095238095238,1.72662364994474,"QSVZbyPSVZ"
"Apba1",3.99999999999999,13.2222222222223,3.30555555555557,1.72489276186564,"QSVZbyPSVZ"
"Lrrc16b",27.5000000000001,90.888888888889,3.3050505050505,1.72467231797478,"QSVZbyPSVZ"
"Zfp551",21.5,71.0555555555557,3.30490956072351,1.72461079273723,"QSVZbyPSVZ"
"Mepce",36.5555555555555,120.75,3.3031914893617,1.72386060654284,"QSVZbyPSVZ"
"Rps6ka3",104.333333333334,344.555555555556,3.3024494142705,1.72353646295885,"QSVZbyPSVZ"
"Taok2",7.16666666666664,23.6666666666667,3.30232558139536,1.72348236480259,"QSVZbyPSVZ"
"Crtc3",26.4444444444445,87.2777777777778,3.30042016806722,1.72264970198625,"QSVZbyPSVZ"
"Chuk",60.6666666666666,199.888888888889,3.2948717948718,1.72022233033163,"QSVZbyPSVZ"
"Ramp2",99.3888888888886,327.444444444445,3.29457797652321,1.7200936730721,"QSVZbyPSVZ"
"Gm7120",28.5,93.8611111111113,3.29337231968811,1.71956561955675,"QSVZbyPSVZ"
"Bcl11b",317.111111111111,1044.08333333335,3.29248423265598,1.71917653159083,"QSVZbyPSVZ"
"Tmem123",47.5,156.388888888889,3.29239766081871,1.71913859719433,"QSVZbyPSVZ"
"Amer2",5.33333333333334,17.5555555555555,3.29166666666665,1.71881824745594,"QSVZbyPSVZ"
"Large",164.444444444444,540.777777777781,3.28851351351353,1.7174355987622,"QSVZbyPSVZ"
"Prkcq",7.61111111111111,25,3.28467153284672,1.71574910825651,"QSVZbyPSVZ"
"Kdm7a",70.4166666666666,231.277777777778,3.28441814595661,1.71563781124952,"QSVZbyPSVZ"
"Dpy19l4",230.777777777778,756.722222222222,3.27900818488204,1.71325950291243,"QSVZbyPSVZ"
"Ptprb",18.9444444444444,62.1111111111112,3.27859237536658,1.71307654381902,"QSVZbyPSVZ"
"Dact3",19.1666666666667,62.8333333333332,3.27826086956521,1.71293066232429,"QSVZbyPSVZ"
"1700016K19Rik",5.00000000000002,16.3888888888888,3.27777777777776,1.71271804791952,"QSVZbyPSVZ"
"Snupn",8.83333333333334,28.9444444444445,3.27672955974843,1.71225660699415,"QSVZbyPSVZ"
"Me1",86.8055555555553,284.277777777777,3.27488,1.71144204357323,"QSVZbyPSVZ"
"Lgr6",10.7222222222222,35.1111111111111,3.27461139896373,1.71132371090902,"QSVZbyPSVZ"
"Zbtb26",66.1111111111111,216.222222222222,3.27058823529411,1.7095501365858,"QSVZbyPSVZ"
"Coq5",65.0555555555555,212.694444444445,3.26942783945347,1.70903818147034,"QSVZbyPSVZ"
"Cxcl12",61.1111111111112,199.722222222222,3.26818181818181,1.70848824691464,"QSVZbyPSVZ"
"Gpr83",5.00000000000002,16.3333333333333,3.26666666666666,1.70781924850669,"QSVZbyPSVZ"
"Pgbd1",5.00000000000002,16.3333333333334,3.26666666666667,1.70781924850669,"QSVZbyPSVZ"
"C030034E14Rik",5.00000000000002,16.3333333333334,3.26666666666666,1.70781924850669,"QSVZbyPSVZ"
"Vstm2l",5.00000000000002,16.3333333333333,3.26666666666665,1.70781924850668,"QSVZbyPSVZ"
"Smad7",16.9444444444445,55.2777777777778,3.26229508196721,1.70588728298076,"QSVZbyPSVZ"
"Ppil2",14.7777777777778,48.1666666666666,3.2593984962406,1.70460574772065,"QSVZbyPSVZ"
"Gm2a",319.138888888889,1040.05555555555,3.25894333710504,1.70440426831206,"QSVZbyPSVZ"
"Mkrn1",59.4999999999999,193.722222222223,3.25583566760039,1.70302788402645,"QSVZbyPSVZ"
"Grm4",5.66666666666668,18.4444444444444,3.25490196078431,1.70261408937543,"QSVZbyPSVZ"
"Hif3a",5.33333333333334,17.3333333333333,3.24999999999999,1.70043971814109,"QSVZbyPSVZ"
"Erlin2",85.8055555555556,278.694444444445,3.24797669148592,1.69954127932163,"QSVZbyPSVZ"
"Surf4",468.055555555555,1519.13888888888,3.24563798219583,1.69850209094649,"QSVZbyPSVZ"
"Diras2",5.66666666666666,18.3888888888889,3.24509803921569,1.69826206483572,"QSVZbyPSVZ"
"Glipr2",33.25,107.888888888889,3.24477861319966,1.69812004847569,"QSVZbyPSVZ"
"Lhfpl2",83.3333333333333,270.388888888889,3.24466666666667,1.69807027389526,"QSVZbyPSVZ"
"Exoc1",7.7222222222222,25.0555555555555,3.24460431654676,1.69804255053187,"QSVZbyPSVZ"
"Fbxl2",12.3333333333333,40,3.24324324324324,1.69743722997957,"QSVZbyPSVZ"
"Lamp1",2800.27777777779,9074.66666666674,3.24063088979269,1.69627470600246,"QSVZbyPSVZ"
"Hist1h2bc",1438.38888888889,4653.44444444447,3.23517824726741,1.69384520197494,"QSVZbyPSVZ"
"Wdr7",233.388888888888,754.916666666668,3.23458700309452,1.6935815185164,"QSVZbyPSVZ"
"8430419L09Rik",675.388888888889,2184.33333333332,3.23418606564117,1.69340268074601,"QSVZbyPSVZ"
"Prkcz",58.7777777777777,190.055555555556,3.23345935727789,1.69307847665388,"QSVZbyPSVZ"
"Herc6",5.00000000000002,16.1666666666667,3.23333333333332,1.69302224657861,"QSVZbyPSVZ"
"Epha7",5.00000000000002,16.1666666666667,3.23333333333332,1.6930222465786,"QSVZbyPSVZ"
"2900011L18Rik",6.94444444444447,22.4444444444444,3.23199999999999,1.6924271980897,"QSVZbyPSVZ"
"Fars2",304.305555555555,982.749999999988,3.22948425376537,1.69130378598881,"QSVZbyPSVZ"
"Gltp",79.5000000000001,256.5,3.22641509433962,1.6899320603227,"QSVZbyPSVZ"
"Neu1",4.33333333333333,13.9444444444444,3.21794871794871,1.68614133508852,"QSVZbyPSVZ"
"6030487A22Rik",72.8333333333332,234.111111111111,3.2143401983219,1.68452262859555,"QSVZbyPSVZ"
"Hhipl1",4.66666666666667,15,3.2142857142857,1.68449817427207,"QSVZbyPSVZ"
"Glud1",1914.9444444445,6149.66666666679,3.21140735153324,1.68320567557844,"QSVZbyPSVZ"
"Lman1",326.083333333333,1046.94444444446,3.21066530368861,1.68287227892979,"QSVZbyPSVZ"
"C78441",6.33333333333334,20.3333333333333,3.21052631578947,1.6828098241193,"QSVZbyPSVZ"
"Tctn1",218.388888888889,700.305555555557,3.20669040956499,1.68108507528088,"QSVZbyPSVZ"
"Dnajc3",190.111111111112,609.527777777778,3.2061659848042,1.68084911646413,"QSVZbyPSVZ"
"Zfp658",5.66666666666666,18.1666666666667,3.20588235294118,1.68072148352659,"QSVZbyPSVZ"
"Zfp51",12.7222222222222,40.7777777777779,3.2052401746725,1.68043246474627,"QSVZbyPSVZ"
"L3hypdh",13.1666666666667,42.1666666666668,3.20253164556963,1.67921282651721,"QSVZbyPSVZ"
"Supt20",579.86111111111,1856.8888888889,3.20229940119763,1.67910819993098,"QSVZbyPSVZ"
"Gstm2",5.00000000000002,16,3.19999999999999,1.67807190511263,"QSVZbyPSVZ"
"Zfp14",5.00000000000002,16,3.19999999999999,1.67807190511263,"QSVZbyPSVZ"
"Card10",5.00000000000002,16,3.19999999999998,1.67807190511263,"QSVZbyPSVZ"
"Snap29",30.8888888888889,98.8055555555554,3.19874100719424,1.67750418633834,"QSVZbyPSVZ"
"Hmbs",178.472222222222,570.555555555547,3.19688715953303,1.67666782223693,"QSVZbyPSVZ"
"Pdp2",15.9444444444444,50.9444444444444,3.19512195121951,1.67587099691936,"QSVZbyPSVZ"
"Lphn1",370.888888888889,1184.88888888887,3.19472738166562,1.67569282572635,"QSVZbyPSVZ"
"Mff",287.305555555555,917.027777777771,3.19182055496469,1.67437954512552,"QSVZbyPSVZ"
"Aph1a",23.2777777777778,74.2777777777776,3.19093078758949,1.673977316394,"QSVZbyPSVZ"
"Tor3a",81.6666666666668,260.472222222222,3.18945578231292,1.67331027755164,"QSVZbyPSVZ"
"Wdr47",87.1111111111112,277.833333333334,3.18941326530612,1.67329104559236,"QSVZbyPSVZ"
"Rdh14",143.472222222222,457.499999999999,3.18877057115198,1.67300030086129,"QSVZbyPSVZ"
"Tmem30a",415.722222222222,1324.88888888889,3.18695710276626,1.67217960021307,"QSVZbyPSVZ"
"Akap5",7.00000000000001,22.2777777777778,3.18253968253969,1.67017850295501,"QSVZbyPSVZ"
"Dolk",233.305555555556,742.305555555555,3.18168829622573,1.66979250458271,"QSVZbyPSVZ"
"Slc35e1",106.222222222222,337.888888888889,3.18096234309623,1.66946329305005,"QSVZbyPSVZ"
"Unc80",3.99999999999999,12.7222222222222,3.18055555555556,1.66927878665463,"QSVZbyPSVZ"
"Rasa3",217.722222222222,692.444444444438,3.18040316407244,1.66920966045945,"QSVZbyPSVZ"
"Rpn1",676.80555555555,2150.41666666665,3.17730350913196,1.66780290881289,"QSVZbyPSVZ"
"Tmem38b",9.1111111111111,28.9444444444445,3.17682926829269,1.66758755766043,"QSVZbyPSVZ"
"5830427D02Rik",27.3333333333334,86.8333333333334,3.17682926829268,1.66758755766042,"QSVZbyPSVZ"
"Csdc2",728.722222222236,2312.66666666664,3.17359152245168,1.66611644876004,"QSVZbyPSVZ"
"Gm26672",57.5555555555556,182.472222222222,3.17036679536679,1.66464976252372,"QSVZbyPSVZ"
"Scamp3",83.388888888889,264.277777777778,3.16922051965357,1.66412804834177,"QSVZbyPSVZ"
"Clec16a",54.8888888888889,173.944444444444,3.16902834008097,1.66404056155399,"QSVZbyPSVZ"
"Nap1l3",5.00000000000002,15.8333333333333,3.16666666666666,1.66296501272243,"QSVZbyPSVZ"
"A230009B12Rik",5.00000000000002,15.8333333333333,3.16666666666666,1.66296501272242,"QSVZbyPSVZ"
"Tpi1",194,614.055555555554,3.16523482245131,1.6623125342884,"QSVZbyPSVZ"
"LOC102634000",95.611111111111,302.277777777778,3.1615339918652,1.66062473101965,"QSVZbyPSVZ"
"Bai1",107.055555555555,338.388888888889,3.16087182148418,1.66032253278796,"QSVZbyPSVZ"
"Enpp5",57.2222222222223,180.805555555555,3.15970873786407,1.65979157681831,"QSVZbyPSVZ"
"Phldb2",16.0555555555555,50.6666666666666,3.15570934256056,1.65796433166406,"QSVZbyPSVZ"
"Ubxn6",19.5555555555555,61.6666666666667,3.1534090909091,1.65691234260017,"QSVZbyPSVZ"
"Lrrc27",3.99999999999999,12.6111111111111,3.15277777777778,1.65662348584861,"QSVZbyPSVZ"
"Rspo3",3.99999999999999,12.6111111111111,3.15277777777779,1.65662348584861,"QSVZbyPSVZ"
"Dlg3",116,365.527777777777,3.15110153256704,1.65585624060459,"QSVZbyPSVZ"
"Cyp20a1",237.194444444444,746.944444444434,3.14908068860518,1.65493072398941,"QSVZbyPSVZ"
"Atp2a2",749.555555555551,2359.86111111117,3.14834716869265,1.6545946358058,"QSVZbyPSVZ"
"A530054K11Rik",50.3888888888889,158.583333333333,3.14718853362734,1.65406360646665,"QSVZbyPSVZ"
"Cd81",4894.83333333344,15393.4999999999,3.14484660696643,1.65298964992943,"QSVZbyPSVZ"
"1500005C15Rik",5.00000000000002,15.7222222222222,3.14444444444444,1.6528051465022,"QSVZbyPSVZ"
"Enpp2",11.2222222222222,35.2777777777778,3.14356435643565,1.65240129890774,"QSVZbyPSVZ"
"Dnajc17",54.3333333333332,170.777777777778,3.14314928425359,1.65221079473854,"QSVZbyPSVZ"
"Bbs4",56.7222222222223,178.277777777778,3.14299706170421,1.652140923404,"QSVZbyPSVZ"
"Tpmt",5.99999999999998,18.8333333333334,3.1388888888889,1.65025396097288,"QSVZbyPSVZ"
"BC025920",5.99999999999998,18.8333333333334,3.1388888888889,1.65025396097288,"QSVZbyPSVZ"
"Fgf12",6,18.8333333333334,3.13888888888889,1.65025396097288,"QSVZbyPSVZ"
"Gtf2ird2",37.9444444444444,118.972222222222,3.13543191800879,1.64866419360095,"QSVZbyPSVZ"
"Plvap",5.00000000000002,15.6666666666667,3.13333333333333,1.64769825606912,"QSVZbyPSVZ"
"Prkch",5.00000000000002,15.6666666666667,3.13333333333333,1.64769825606912,"QSVZbyPSVZ"
"Abcf3",39.8611111111111,124.888888888889,3.13310104529617,1.64759129865788,"QSVZbyPSVZ"
"Klhl2",204.666666666666,641.083333333327,3.13232899022799,1.64723574763664,"QSVZbyPSVZ"
"Rfxap",18.8888888888889,59.1111111111111,3.12941176470589,1.64589149936349,"QSVZbyPSVZ"
"Snd1",316.75,991.166666666665,3.12917653249144,1.64578305051424,"QSVZbyPSVZ"
"Cc2d1b",13.8333333333333,43.2777777777777,3.12851405622489,1.64547758599359,"QSVZbyPSVZ"
"5830442K09Rik",13.9444444444444,43.5555555555557,3.12350597609563,1.64316629016444,"QSVZbyPSVZ"
"Fam168a",92.5833333333333,288.666666666667,3.11791179117912,1.64058011333763,"QSVZbyPSVZ"
"Nisch",44.7222222222222,139.388888888889,3.11677018633541,1.6400517824072,"QSVZbyPSVZ"
"Grip1",5.33333333333334,16.6111111111111,3.11458333333333,1.63903917347695,"QSVZbyPSVZ"
"Ate1",70.3888888888889,219.111111111112,3.11286503551698,1.63824302723711,"QSVZbyPSVZ"
