"","Grade_3","Grade_2","Grade_4","CON"
"AL356488.1",0.75722050411566,0.506311675450861,0.86555871416475,0.489867574515998
"AL356488.3",1.46317850915369,1.31197822831213,2.00457930560114,1.20807357823287
"AL356489.2",3.23999265554823,3.35158788891493,2.98356630087889,2.70880755705557
"AL356512.1",1.44971953959434,1.51754217840724,1.26457407844711,1.32394107402629
"AL356515.1",0.0169467514556191,0.0195629570308694,0.0578056746500154,0.13640239419035
"AL356580.1",0.0188321186810773,0.011704159806574,0.0833806560846101,0.176444540614564
"AL356583.2",0.224134561688421,0.106480744402849,0.202345339689508,0.0536997174662951
"AL356585.10",0.0659541241362782,0.0417219457662986,0.099806131703259,0.0433265275256412
"AL356585.4",0.123591137729503,0.049654131915282,0.0936659126718554,0.0111583853795085
"AL356596.1",0.0835452560351085,0.0969268753716914,0.0401976956522883,0.111429371896748
"AL356599.1",0.402864476065372,0.397415035361418,0.42741221403742,0.689609934962994
"AL356608.1",0.321813950170566,0.310831866341005,0.458784165633647,0.954342901713032
"AL356859.1",0.00399053178560833,0,0.0721960878138663,0.0430905366724371
"AL356867.1",0.403435304460037,0.230107119044366,0.258876182285359,0.00372442936341914
"AL356961.1",0.140814496273773,0.105881634060378,0.10702386851671,0.347659818626992
"AL356968.1",0.0521157886882164,0.0305687989909106,0.0645771945485179,0.406997362955726
"AL356986.1",0.2968529852222,0.195099097549266,0.189696669246076,0.105001200410977
"AL357037.1",0.175906269498313,0.0946964073134994,0.0852523990664801,0.0556923946795104
"AL357052.1",0.0607458089819245,0.049322735558497,0.102403843467206,0.0681075380470546
"AL357054.2",0.0494027522666086,0.0456354200015918,0.0714579180921524,0.274075235890466
"AL357054.3",0.0509007010312862,0.0558308600641671,0.0680773299943811,0.273038014810304
"AL357054.4",0.672814406885417,0.515028572452138,0.852877296196949,1.00190897420945
"AL357055.1",0.0531704466979956,0.0242109559744016,0.0576523684586368,0.0666432508778894
"AL357055.2",0.0118809312432276,0.0114508227360116,0.0461360082548303,0.0329509930655935
"AL357055.3",0.0893335766476428,0.0754086925531388,0.129033031489987,0.113567435084354
"AL357060.1",0.367596350194816,0.157721424962302,0.592943241338927,0.0960758009689955
"AL357075.1",0.184450813110935,0.0691628886544022,0.094517199125475,0.00336450455847574
"AL357075.2",0.131352536399741,0.0787024368921995,0.116254891709962,0.0114311431750496
"AL357078.1",0.58307672024671,0.611510297584441,0.551035565240399,0.782676737315991
"AL357078.3",0.271131607585117,0.447623006214133,0.447419402624643,1.61251827947032
"AL357079.1",1.70387457284686,1.56278345252483,1.99848045416513,1.79122651211499
"AL357080.1",0.0150814993214082,0,0.0373965040893793,0
"AL357084.1",0.0125760487673661,0.0057239328995463,0.0170438102217688,0.0176798673186379
"AL357094.1",0.013821596337468,0.0308856244645692,0.031477622264107,0.418892673935509
"AL357137.1",0.735284834863146,0.447578698767571,0.489649461570226,1.95621736732762
"AL357139.1",0.125078907111357,0.0745790505522626,0.0553849548658505,0
"AL357140.3",0.0955600978688312,0.0619467989281455,0.161031963375676,0.401761513219939
"AL357143.1",0.0183297580565092,0.0100714022215685,0.0588971620288131,0.0119762638595846
"AL357153.2",0.10116420469634,0.110517039416416,0.116104575418174,0.792650244884364
"AL357153.4",0.0955865008760809,0.111349924489472,0.0764268700170921,0.78796988649676
"AL357172.1",0.00864604189739357,0.00323099227393234,0.0430607872144551,0.00363455539740868
"AL357314.1",0.0632136774489866,0.0474871327232758,0.114176220101018,0.0745052100752476
"AL357500.1",0.0980057514400722,0.0676706333806393,0.176904618440057,0.258441779188029
"AL357515.1",0.144192598155885,0.0653684115076658,0.117008306648078,0.104189050194504
"AL357518.1",0.19400851732156,0.0863857460278385,0.269400136295387,0.060066972670989
"AL357520.1",0.0567815630167105,0.0638481824615865,0.0556499564441335,0.00300288322585153
"AL357562.1",0.262223967028638,0.164297174195177,0.156772898458922,0.0386649171211593
"AL357793.1",0.0096173381870662,0.00263202509122249,0.0424073721761014,0.0366469570709269
"AL357832.1",0.0488963605180969,0.00776990890722568,0.0629502670625823,0.00437494600366003
"AL357833.1",0.0573345151645223,0.0345413620238784,0.0954417419232878,0.469450817808672
"AL357833.2",0.0142307045261921,0.0159642518456648,0.0333618500121792,0.365326530054268
"AL357874.1",0.0393024337199687,0.0373119494666029,0.115249114072536,0.0186886790256341
"AL358072.1",2.03404908940625,1.80714702976013,1.94245354787997,1.99499209583221
"AL358074.1",0.225653335583162,0.091688809311022,0.312121613635769,0.132427683930643
"AL358176.3",0.190740992760327,0.144407812031681,0.111928765186451,0.00479024119232509
"AL358176.5",0.0906558395190022,0.0459881710037388,0.0997764930466521,0.00276596898781744
"AL358232.1",0.0282983486722307,0.0215723893971768,0.0833836185818853,0.0996074564631263
"AL358234.1",0.0145909939473948,0.0107988676196296,0.0576868571016,0.0538622442214733
"AL358334.2",1.31279461322598,0.778017703256912,1.72155948440895,0.777911170141361
"AL358393.1",0.0826385686424462,0.0833640291889138,0.0988983576435519,0.178671728187365
"AL358472.2",3.63706702800138,3.39753568880409,3.90367487535043,2.80946192968179
"AL358472.5",0.192198789857425,0.186137495027727,0.252758732307336,0.220432074878941
"AL358473.1",1.4877106581877,1.62867410179607,1.20913960070672,0.60321015768164
"AL358473.2",0.040556922313137,0.0225152019002543,0.0702831735990526,0.025353959078853
"AL358612.1",0.00290454777964064,0.00201908672786754,0.0485439730296828,0.00501256137271973
"AL358613.1",0.0835882161787454,0.0746777848524304,0.165854491310888,0.269670323475785
"AL358613.2",0.154175641108246,0.0626811953277225,0.133332400732476,0.445781321236688
"AL358790.1",0.397003091699932,0.406087765625121,0.4075913505685,0.389635069960378
"AL358852.1",0.909362835331068,0.794827895444373,1.01140402678429,0.588744416446073
"AL358876.1",0.0119989425201258,0.00554937678312646,0.0424752980482015,0.00401176400736845
"AL358913.1",0,0,0.0435048954914987,0
"AL358933.1",0.814479575375631,0.844317047872424,0.64415432157485,0.739510514806124
"AL358934.1",0.0120884448120018,0.0032240445471276,0.0294457049219315,0.00388869631680394
"AL358942.1",0.0632774256544197,0.0453909850135505,0.115314842652039,0.0154525331286202
"AL358944.1",0.044890848867216,0.0263072680540173,0.0109353298962082,0.0214637632222562
"AL358972.1",0.169237905676838,0.231434585938496,0.11521572267129,0.306876090730518
"AL358975.1",0.0321685027141472,0.0165338087957403,0.0720047013286556,0.0350243989361601
"AL358976.1",0.0132368266789284,0.00415167587545752,0.0654821263841554,0
"AL359073.1",0.649270310411745,0.513511762651729,0.491491420121039,0.321221599394111
"AL359091.1",4.77610327797207,5.637882548294,3.62371010331174,5.63667964577797
"AL359091.2",1.29057291286697,1.00784347627291,1.16529573510522,2.57623240620243
"AL359092.2",0.0113767724567729,0.00864596305702904,0.0368453093607087,0.00958919078603655
"AL359182.1",0.15603980008149,0.100158589858534,0.176893086243928,0.047558393796124
"AL359182.2",0.305944258926775,0.257021243317774,0.455304805499959,0.146723176748597
"AL359195.1",0.0180578371589422,0.00558033753830977,0.0164931106356503,0.0492217565377884
"AL359195.2",0.625734380226199,0.446058832408747,0.388800566855579,0.316511899301703
"AL359198.2",0.120243890182666,0.0771747852192013,0.132441083937216,0.0115413546603678
"AL359238.1",0.03091061186505,0.018650145234905,0.062554367012441,0.0722144361763972
"AL359258.3",0.302041674281637,0.160492529917341,0.472193954964922,0.614934972423924
"AL359263.1",0.161132293482943,0.112641835750762,0.0863478070530897,0.0105748180855394
"AL359265.1",0.60950426347196,0.466049375117594,0.668020082027495,0.807499279030249
"AL359265.2",0.0505738509562017,0.0678295807826381,0.175379457312336,0.0482491732590384
"AL359265.3",0.478842720363141,0.434984577952267,0.554246736707949,0.613671195313764
"AL359317.1",0.61036648808663,0.581809040246832,0.5734797168281,0.808846181483569
"AL359382.1",0.0274366756356191,0.0126353180484463,0.101421523478553,0.302615306473616
"AL359396.1",0.0258690966293235,0.00657066307223246,0.0421585734039277,0.173971719407548
"AL359399.1",1.1094957908403,1.19366991694749,0.826386876398116,0.133000490989771
"AL359502.1",0.0583356814107673,0.0536806322499826,0.120975944636835,0.158988788645246
"AL359504.2",3.44335047637076,3.06334241884599,3.73788002168879,3.45172004294348
"AL359510.1",0.103894619382285,0.0605714309655074,0.112465771950444,0.943468159435099
"AL359510.2",1.10258277316778,1.03694126379454,1.07049830310667,3.05602304612638
"AL359511.1",0.250707544426553,0.166978380283007,0.159066219059484,0.0210121638704934
"AL359513.1",3.0078260160259,2.84583378065744,3.13957444678439,2.87614406251717
"AL359535.1",0.0207964709824023,0.00426177126211367,0.0124340505311927,0.165587503590633
"AL359541.1",0.941599252294697,0.845490343898748,0.715911681054308,0.272156730124951
"AL359641.1",0.142758358878123,0.0951950938544913,0.078778281296584,0.0842562625685035
"AL359643.1",0.084427725648304,0.141271429541961,0.0780526806714033,0.152238705478997
"AL359643.2",0.731340916373319,0.426442495728294,0.933018039307971,0.263312530693457
"AL359692.1",0.0359767041958488,0.0297325117370552,0.029451781203529,0.0890454987174504
"AL359706.1",0.0101398295829563,0.00910313911197647,0.0436117767399274,0.0204378166669277
"AL359710.1",0.11445865694375,0.105660233608101,0.127452274912372,0.313871235359013
"AL359711.2",1.16082636669273,0.954513218409886,1.38785544456428,1.16602913193893
"AL359715.1",0.408177146518246,0.353625745797471,0.469042506459297,0.605106449143298
"AL359715.2",2.12933555305126,2.13134025060345,2.05483917053842,2.5141233870824
"AL359715.3",2.02671227093203,1.89822448628497,1.89698554740793,2.88253753254809
"AL359715.4",1.32983094129248,1.34381848975418,1.5424175324395,1.73815455930195
"AL359736.2",0.408254059831339,0.269021844786263,0.257367031067742,0.0681369792721172
"AL359741.1",0.0191907064182047,0.0214327482599368,0.0264606876259371,0.0581682559393912
"AL359742.1",0.0229713868895201,0.0265856893412458,0.0555228054988729,0.0637164943854214
"AL359752.1",3.21489064908369,2.77043261188949,3.51988173804568,1.99261330278039
"AL359757.1",0.388532827204994,0.280597287516075,0.270360601080067,0.267553721420052
"AL359757.2",0.837157433847919,0.56432704005865,0.477352519753964,0.354436578829386
"AL359762.1",0.614234447932914,0.440639220874522,0.887078000989776,0.708222789033353
"AL359762.2",0.0538750636353402,0.0256630437572617,0.0522775309408305,0.151620505034319
"AL359764.1",0.600173383031125,0.629509055528098,0.434423592290896,2.01065349441505
"AL359771.1",0.126799811919821,0.0462970031366817,0.281005142306363,0.119823256261978
"AL359815.1",0.0315345016042841,0.0194320665583108,0.110647939561966,0.0720167791089508
"AL359834.1",0.139973633315493,0.0456550175444428,0.224672340548468,0.198806365781143
"AL359837.1",0.376694354809741,0.297047085006832,0.374516936251939,0.0184203796121192
"AL359839.1",0.0701947184733294,0.0476687606951733,0.0752682694730158,0.022556960589688
"AL359845.1",0.220588378067993,0.197001267142358,0.201780947110331,0.223349644477391
"AL359851.1",0.0378298000322755,0.0311234699727003,0.043384475951727,0.400119781441508
"AL359852.1",0.263932614498151,0.256962361059213,0.270413491434856,0.375680497050955
"AL359853.1",0.309636421292764,0.295395934088943,0.270271489055991,1.61777348029926
"AL359853.2",0.439832215887553,0.318155630965362,0.593857705290237,0.454522973476183
"AL359853.3",0.0100396301439877,0.00470334372924404,0.0442403339236681,0.0122895821938685
"AL359854.1",0.0216098175728257,0.00990300019683677,0.0165947469220998,0.10233391716647
"AL359878.1",0.78579286476145,0.73851250668972,0.801864323505258,1.00130790339733
"AL359878.2",0.175821968603796,0.20471673976293,0.225140468270525,0.197986982928994
"AL359885.1",0.433387206473157,0.321835342596571,0.371691976794707,0.801563543366319
"AL359915.2",0.788973097067734,0.629359955991365,0.936153334082262,0.858141857552461
"AL359920.1",0.0231228881844932,0.0762811860069332,0.0369660207055951,0.00880662321124839
"AL359955.1",0.366964295913056,0.27938161930127,0.339210165309226,0.278621940235031
"AL359976.1",0.143748920882438,0.0874121224261239,0.104859213698479,0.0278561365109288
"AL359979.1",0.022752762749516,0.0100361835936431,0.0856701309015435,0.0375991645612061
"AL359979.2",0.26779161986481,0.202470617942957,0.328971356677456,0.0677535363991708
"AL359999.1",0.395792438532077,0.205183820164896,0.153774628601278,0.00466539739248444
"AL360004.1",0.349875003096796,0.211663684872168,0.469409296634424,0.151846247961518
"AL360007.1",0.0126597811582134,0.00523439213358258,0.0437496294327866,0.00506315663350615
"AL360013.2",0.0371860254376861,0.0226119534519273,0.0642069786545606,0.0981253525140623
"AL360089.1",0.0447397904201115,0.0412259696532349,0.0829084154305369,0.166101303751906
"AL360093.1",0.170484261918077,0.110629713284154,0.156595973103348,0.402529443250417
"AL360157.1",0.0213298519125382,0.0258661435875044,0.205624327657252,0.0159866348774177
"AL360175.1",0.00817591627321719,0.00583022690829337,0.0451923301740733,0.0018931756544175
"AL360181.4",0.349438885054401,0.405500732797143,0.403821236830207,0.590109321700133
"AL360221.1",0.0417758034722278,0.0676492086218604,0.0528154514479493,0.0231983134109645
"AL360227.1",0.0440636206780148,0.0315980440934723,0.122711810715852,0.140226941748812
"AL360268.2",0.0160431105734954,0.0106977330903076,0.0781260312192579,0.00761720858095376
"AL360270.1",0.894160527100615,0.735040655915876,1.11518688033586,0.858734142722485
"AL360270.2",0.419451072757444,0.339277453453737,0.769896752741008,0.770127379348146
"AL360270.3",0.661448311011236,0.623026445278133,0.744290491140173,0.452131715384323
"AL360294.1",0.0356861132885819,0.0268748319116926,0.0397544388436619,0.137657597712664
"AL365181.1",0.137673624025688,0.234723335140429,0.276595817719426,0.746230429149235
"AL365181.2",1.88118468554854,1.47088045341585,2.10328231465933,0.983946735454227
"AL365181.4",1.35510833353765,1.70234084367658,0.946421475069352,3.52945266323509
"AL365184.1",0.100878095384464,0.0721414951969774,0.0729847140042723,0.702030834409032
"AL365184.2",0.147648102933576,0.153951371981761,0.102216732360045,0.319360757915346
"AL365199.1",0.140221909614152,0.101634454117411,0.215151194638934,0.171459165144146
"AL365203.2",1.87597390537669,1.02087961563831,2.54807842937813,1.67639167097447
"AL365204.1",0.0917853048728123,0.0916999132845922,0.0694498690294605,0.234105697192688
"AL365204.2",0.196077824058554,0.137491718715008,0.225031072486656,0.402293336169734
"AL365205.1",0.92907941773235,0.799816406266495,1.12503039708167,0.673277894724593
"AL365205.3",0.981873796053363,1.1234297130207,0.768046151772798,3.59310131686107
"AL365220.1",0.131110541104013,0.0459702836204219,0.125142807003451,0.00888418599731344
"AL365222.1",0,0,0,0.0654946193044756
"AL365226.1",0.0710205200866588,0.063271702676855,0.0894942943335829,0.0947637566612747
"AL365232.1",0.0397204047760077,0.0325074336802192,0.0726225280559526,0.06991816706663
"AL365255.1",0.0371820671587947,0.0200759730172464,0.051456719702943,0.170440391580636
"AL365356.2",0,0.0240718225304051,0.0352021257746218,0.025065289871411
"AL365356.5",0.0105291006409052,0.0212247934505772,0.0730110369225758,0.0207951464352617
"AL365361.1",2.71944440853837,2.63073364790675,2.36799746918443,4.2679651796431
"AL365394.1",0.0451418560691718,0.0320451418436297,0.0755560789534446,0.124361690928091
"AL365400.1",0.0121178531039137,0.031863585289036,0.0504952712712194,0.011728963137219
"AL365400.2",0.00404190404401589,0.0136818605616021,0.0308438960296568,0.0282508112691422
"AL365434.1",0.0865832213953037,0.0824808768323629,0.0869314730431136,0.184938744195557
"AL365440.1",0.378695474928153,0.295806408899922,0.371309954787314,0.289119611669922
"AL365475.1",0.176284899031246,0.111993449055819,0.196132234854603,0.324050271804728
"AL365496.1",0.0148016328437699,0,0.00826455183031181,0
"AL365500.1",0.016320436832467,0.00942072853320587,0.0710961825613873,0.011560921118234
"AL365503.1",0.00398089876393538,0.00517917845843091,0.0868703553044719,0.0031027170584548
"AL389895.1",0.0334667862159196,0.0184836836233053,0.0323843369527024,0.0383640726651898
"AL389915.1",0.0299789137513507,0.0200424363949386,0.132955926822515,0.0121688181623069
"AL390026.1",0.106366740150942,0.0854075915090507,0.205436638248972,0.314104179388669
"AL390061.1",0.0142295813954935,0.00677605711188732,0.0639563350601426,0.0171226018395707
"AL390066.1",0.488121380721583,0.256791275486407,0.753918700719274,0.279986450226132
"AL390067.1",1.25133469036092,1.15829133408079,1.15942375355059,1.46966461252419
"AL390115.1",0.868698973451124,0.401500872501518,1.74769875559984,1.80510363923912
"AL390123.1",0.191019359079154,0.130046584302108,0.117709789608607,0
"AL390195.1",1.99963164101001,1.76590840534885,2.02730192092326,1.78333842305243
"AL390195.2",2.46073120371133,2.11165664111876,2.49984760976773,3.02322936703167
"AL390198.1",0.937212448723139,0.652286927080594,0.901701290202347,1.58850053120078
"AL390205.1",0.219854312057171,0.157786918331802,0.142198975094153,0
"AL390240.1",0.0311658272127365,0,0.0290419982977104,0.00384556183612994
"AL390334.1",0.0905195049824224,0.0317493407821056,0.0955073919372894,0.0361202114702311
"AL390719.1",0.566096329879864,0.51073816360102,0.781100527467778,1.99212465314441
"AL390719.2",0.0475342211764863,0.0331427347168065,0.151477276101112,0.0301495464866375
"AL390726.6",0.0495257792431656,0.0341564269462299,0.0775494946271834,0.177447110774728
"AL390728.2",1.38094599664929,1.23568544510524,1.37741250876551,0.869087945979679
"AL390728.3",2.81875259437855,2.48239538273703,2.79181900875668,1.7765036394252
"AL390728.4",2.98254686636722,2.49547422072145,3.17125658320497,1.87335900727006
"AL390728.6",4.78922448223623,4.25730677569062,4.7761776820342,4.20557002077518
"AL390729.1",0.189934901906002,0.163412640108564,0.291402607316815,0.477005856565235
"AL390729.2",0.381837810912848,0.299287048954679,0.748692897225339,0.894071565211672
"AL390755.1",1.06075717537712,0.495879461847076,1.65140201751926,0.341919225236257
"AL390760.1",0.0468845787301856,0.0393616593645014,0.114445549054517,0.0697328342808143
"AL390763.1",0.0123950521745565,0.0061946847080572,0.0358048511101394,0.00426425089457005
"AL390778.2",0.052796314423048,0.115846499845824,0.0670889340375572,0.448408951504072
"AL390786.1",0.597384065919878,1.32948315871129,0.45361900640685,0.508006317155487
"AL390838.1",0.0145428527309125,0.0099694380098333,0.0602223307538071,0.0439488410844182
"AL390866.1",0.0112135860872772,0.00726161565917669,0.0369058939189092,0.0323473990574676
"AL390877.1",0.0364614071004401,0.0061489119593368,0.037250066053076,0
"AL390879.1",0.297676794225947,0.274334460306408,0.442543549760671,0.354436306948754
"AL390882.1",0.02383320892933,0.0319275421996784,0.0495596715443563,0.146650372355394
"AL390955.1",0.792794798785297,0.633873316671122,0.677417983288179,0.867639366712693
"AL390955.2",2.11065080361171,2.11217588541056,2.04067901515276,2.16032943083879
"AL390961.1",0.0105167269860721,0.02503862142354,0.0455351429635578,0.069101626816622
"AL391005.1",0.191114140854008,0.116238840783055,0.128964496300614,0.0162774876069524
"AL391056.1",0.0905259464827089,0.060673560537231,0.126670113095806,0.350798936502228
"AL391069.2",0.653650985180618,0.506717422493245,0.984616897024114,0.486418541391837
"AL391069.3",2.96868495700826,2.57403076818762,3.04108722041837,0.727371151465405
"AL391069.4",0.969397942416876,0.97182385344345,0.935480095145891,0.920036149656539
"AL391094.1",0.283186328540668,0.134241320267102,0.392613022140816,0.0596356043426055
"AL391095.1",0.504181884345566,0.383977972451588,0.769671153445112,0.732929170862703
"AL391095.2",0.11439566122158,0.0146114218000323,0.0908097580098663,0.00634318550798475
"AL391095.3",0.721569227798556,0.582927349445737,0.939340527301972,1.19369324656441
"AL391156.1",0.196309837278149,0.0848536472679486,0.136357229951799,0.0127978530849447
"AL391244.1",5.7341920116163,5.30839379258073,6.06609565149992,4.74655036064481
"AL391244.2",0.835655547900391,0.622674924145953,0.803881023702554,1.18889788945776
"AL391244.3",4.39289778527906,4.00656015506428,4.77310432363833,4.07804027766777
"AL391256.1",0.189112989578357,0.156471492537708,0.123538308342357,0.00390688228115768
"AL391261.1",0.108534033629608,0.0747694551773131,0.0807074852115798,0.0524779464726068
"AL391261.3",0.0345378307729244,0.0211114299408027,0.0263837746558928,0.106088672119815
"AL391262.1",0.267051919315237,0.280000079832776,0.211319728151686,0.459726287569248
"AL391294.1",0.0274944448312904,0.0206093064438702,0.0337024268420465,0.11084344644911
"AL391380.1",0.121824695957101,0.0847372639070501,0.0760646516796975,0.040480272369242
"AL391415.1",0.103526663686112,0.0975661368644893,0.146830418209967,0.0695702818030861
"AL391417.1",0.0788312216650326,0.0589032773749305,0.054056207066579,0.062926892883219
"AL391422.1",2.12115249813296,1.83219259028883,2.59389882311102,0.79407438700828
"AL391422.2",0.25109619821371,0.270988449224661,0.228664640528895,0.0723827314082334
"AL391422.3",3.83371740332745,3.40491354954547,4.57717094853617,1.76067055165602
"AL391497.1",0.348512540422922,0.23622668337235,0.31203538086448,0.857952438040033
"AL391597.1",0.0157772563237333,0.00641879452773362,0.0550027344146086,0.0266850005833636
"AL391645.1",1.44448984093432,1.51949255141218,1.00303292432968,0.943887492158339
"AL391646.1",0.261891827967804,0.194611335152667,0.171922570574749,0.486711735624189
"AL391647.1",0.117653762478551,0.0984785462945852,0.111700711894402,0.132080796252071
"AL391650.1",0.712712455428265,0.712903019220596,0.678301526859477,0.92327533557446
"AL391650.2",0.0091904613830286,0.00814294816571664,0.0725509810815243,0.0195288075310278
"AL391666.1",0.0232965443742152,0.00394177645556179,0.0533703330252328,0.0373392079084192
"AL391684.1",0.979579579201373,1.10502376276791,0.816521511387166,1.69763324040142
"AL391730.1",0.146343894996913,0.0744474027920076,0.142275701461853,0.0741444715797843
"AL391807.1",4.957392068854,5.3565949026376,4.37638668444895,5.50825674770879
"AL391811.1",0.463082797108527,0.236190236814217,0.865543015595543,0.817098052573348
"AL391832.1",0,0.00175538062727407,0.032358360966658,0.00320523763462917
"AL391832.2",0.0527299518967021,0.0407964042236922,0.142874323689896,0.0347362103359866
"AL391832.3",0.372649527299953,0.34240791022282,0.569356790075517,0.0532141161269224
"AL391834.2",3.72706640570586,4.10699513962906,3.08906986548859,2.8847081788663
"AL391840.1",0.714545041528814,0.693885569440531,0.643690067263369,1.179971475815
"AL391845.1",0.0072210217599656,0.00129700314746596,0.0343979422908051,0.0230495274940955
"AL391845.2",1.14896734016652,2.11342870662504,0.781637703180909,2.2017053341385
"AL391903.2",0.0198617104725524,0.0488144956543476,0.0996693304146092,0.0114313190632172
"AL391903.3",0.195550475710104,0.0782069937688412,0.241428936786488,0.0880424577889112
"AL391987.1",0.0687061713444351,0.0235913273284773,0.22383569178392,0.0243973966830789
"AL391987.4",0.547094550469783,0.258480981118619,0.672502621745015,0.703669213152403
"AL391987.5",0.0293504469135419,0.0746300618191463,0.11467202448343,0.168881179226959
"AL392003.1",0.0218903628653381,0.018291330915799,0.064688317597858,0.205443877182602
"AL392023.1",0.0872567767757542,0.126034902194747,0.0592938244691057,0.460185473421763
"AL392023.2",0.0204857413718781,0.0149423759172544,0.0363621338510233,0.221415947671694
"AL392046.1",0.0498439857277971,0.0492791675248495,0.0949522174069726,0.170571656507989
"AL392086.1",0.0538203230182576,0.0631111007915959,0.103274100201249,0.348243004278674
"AL392088.1",0.0166910420827422,0.00397087014312811,0.114889801001916,0.0238302246008158
"AL392112.1",0.0864510474280462,0.0802747965238145,0.107103977005598,0.0226659911779718
"AL441964.1",0.0761552305669252,0.0838935141896273,0.0963643740996424,0.308894753667916
"AL441989.1",0.0167305283240223,0.0176195001510235,0.0253919002971319,0.169143041431519
"AL441992.1",0.273422542856475,0.179029220450113,0.377563239611777,0.304777077496849
"AL442128.1",0.348000603457724,0.297389137387217,0.3863318677947,0
"AL442128.2",1.84418593751508,1.632167919764,1.75262796381278,2.65907952667328
"AL442224.1",0.0302602289830529,0.026920390366798,0.0732574984169685,0.0816904027812261
"AL442644.1",0.131197116952146,0.0637439518807162,0.0784431653529048,0.0227687867086741
"AL442663.1",0.111602338312926,0.0790071108193389,0.0777010688432209,0.137039932612033
"AL442663.3",1.32820512833244,1.25771571153142,1.36090007120828,1.10656805845574
"AL442663.4",1.31165269656893,1.05671247017799,1.40660616892763,1.342256438276
"AL445070.1",0.0324588129093797,0.0138420857706175,0.0797265148565697,0.0227815900803773
"AL445074.1",0.0145584532906973,0.00516438524853034,0.0514049049498657,0.024123782594011
"AL445123.1",0.0152770600665443,0.0113126535650504,0.0204316477056866,0.260564978853188
"AL445213.1",0.0312737326649525,0.0193713142537687,0.0588383194531888,0.230961242555468
"AL445218.1",0.0167661792343027,0.0066973799069959,0.0561749504378178,0.0171564528201387
"AL445228.2",1.94602219777603,1.86528178137225,2.14145214512748,1.48026056018817
"AL445235.1",0.07736237488065,0.018017589864876,0.0630270958941208,0.0539221211816684
"AL445248.1",0.271656930818363,0.151084924866187,0.493710307946359,0.423979560613254
"AL445264.1",0.0189063289342983,0.00947010566897404,0.0482404918052993,0
"AL445307.1",2.43467201007479,1.85635824307882,2.47505214530915,1.10349078543096
"AL445383.1",0.0767327366398771,0.0467154690030206,0.0537530705687562,0.0069043382821383
"AL445423.1",2.00805909190254,1.92573360412682,1.8062163776857,0.994738485572064
"AL445426.1",0.116269495634651,0.122722848204907,0.150263204840689,0.202161571716554
"AL445433.2",0.0325131704885078,0.0244117047661933,0.053679346950893,0.254424534401897
"AL445470.1",0.273678183212741,0.158616411216934,0.35819565389257,0.171638156155025
"AL445471.2",0.103957381963213,0.0775814302383054,0.13016400733815,0.00774481239409482
"AL445472.1",0.0564866360341133,0.0344156638717738,0.104930165820779,0.167989661010389
"AL445483.1",0.346235616307461,0.379567292752127,0.43863921885533,0.466259042448272
"AL445487.1",0.34490444517206,0.500381324739278,0.202049338994804,0.021186649340305
"AL445488.1",0.0146165979304356,0.00677930677850204,0.0621302028583539,0.0152599216013143
"AL445490.1",0.0127547369980394,0.00547408588907536,0.0647036783049302,0.0131262565471229
"AL445493.1",0.0779661021224553,0.0884311873597722,0.0168284203418208,0.392927399963242
"AL445523.1",0.0365751489763098,0.0273878805525393,0.0529261644072115,0.401252587852018
"AL445524.1",1.12647106165803,0.797136165837767,1.48016307831708,0.763410400963086
"AL445531.1",0.0379052407599705,0.0208197076969033,0.101465143667427,0.0752291266353511
"AL445584.2",0.0155479667515084,0.00966824756340581,0.0589613879698385,0.0346624935406578
"AL445584.3",0,0.0130398143929527,0.0297159918068568,0
"AL445623.2",0.057907398018842,0.046176339284384,0.0827764676897085,0.317026417347482
"AL445646.1",0.0177139729590397,0,0.051619531927309,0.0261069910640049
"AL445647.1",0.00601861255191621,0.004088298341477,0.0122960684891022,0.235964858103244
"AL445647.2",0.018599359742266,0,0,0.432625668230885
"AL445648.1",0.0213043941300837,0.00983893568907073,0.0924019167998485,0.00716772318995311
"AL445665.1",0.0404478859043381,0.0184970805657952,0.0938165417518137,0.0282712815829692
"AL445670.1",0.302131148924262,0.321442332102538,0.43527237714901,1.20145911816664
"AL445675.2",0.0379213520262693,0.021216205068735,0.0230738728841943,0.10067572911663
"AL445687.1",0.013084110162857,0.00323161415144483,0.0719164621693452,0
"AL445687.2",0.210598136711678,0.136338274476981,0.195394982612503,0
"AL445984.1",0,0,0.0305596344290486,0.00306267310388677
"AL445989.1",0.128682815064566,0.0302605276027704,0.149980261496125,0.00109128680745972
"AL445991.1",0.834289997942738,0.667964338808713,0.931212179213167,1.37606937292136
"AL449043.1",0.15990765639245,0.166882538344095,0.10746186193932,0.241933425357537
"AL449106.1",0.176392957305745,0.225610297433104,0.231502540631109,0.0973366646278688
"AL449212.1",0.236016186656703,0.276311901615654,0.201261769975448,0.413184602146015
"AL449403.1",0.663443812775047,0.594502103194501,0.359650790592112,1.00012102109219
"AL449403.2",0.752353153369161,0.917612606890195,0.551895983656354,0.865849575614491
"AL450063.1",0.52676349834534,0.275168672228,0.402215618562406,0.730784215508254
"AL450124.1",1.63692813522776,1.28539375851061,1.38365602556155,0.455711308585541
"AL450304.1",0.218335047320494,0.124915618683027,0.130424614450116,0.0196074299641252
"AL450306.1",0.0910114644153246,0.0802568252936711,0.14257596883858,0.174910112593996
"AL450309.1",0.170706842471623,0.114663534815788,0.116666943111573,0.0481693995302338
