"","Grade_3","Grade_2","Grade_4","CON","F","M","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm","Grade_3","Grade_2","Grade_4","CON","F","M","18","21","23","24","25","26","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","67","68","77","85","10","12","19","20","22","27","66","70","71","74","75","8","81","83","90","106","69","72","73","76","78","79","80","82","86","87","88","89","91","93","97","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm"
"24",0.995307829472826,0.99514159508281,0.995199824106791,0.995282708876558,0.995282708876558,0.995282708876559,0.991084031258646,0.978384310050025,0.988615595480267,1,0.992393433249951,0.987485985342378,0.99035091781404,0.99184298509898,0.993241881723061,0.990344739207736,0.990905318976385,0.992182148680998,0.993317900238359,0.992318231552341,0.994430067508941,0.994203757446849,0.993875820829407,0.993034324711397,0.994404983798214,0.992264682728166,0.994372894341375,0.994250340652183,0.993965264310993,0.993288571516772,0.994411994577488,0.989420117838705,0.99229278295987,0.993161713683718,0.992275983783553,0.993787722112044,0.99135327801136,0.989131116175168,0.993634705241654,0.993292725638108,0.990675818539029,0.994360516595992,0.992982305535771,0.992765957589969,0.992941815688502,0.993793450311031,0.993524446931378,0.992088094654312,0.991038429966162,0.988656880411644,0.982586575680193,0.990725246985682,0.977192126853796,0.989166493134948,0.980550156911359,0.978507823199825,0.965425325048216,0.970876249914246,0.976096988007183,0.989702284316359,0.991176827861112,0.991980690167409,0.965118609524749,0.988296597452085,0.979684640907804,0.972579342107563,0.986025928132412,0.977092087742317,0.989872321953424,0.986413429001175,0.991930150943261,0.987557646618384,0.991763469710711,0.991726689462486,0.987993819914595,0.992651267391433,0.991087953812332,0.988407648966089,0.987854729749644,0.987875395643922,0.989562882732448,0.984076156314685,0.990014112902586,0.989712984405054,0.985438356899185,0.995282708876558,0.995282708876559,0.995282708876559,0.995282708876557,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0.997178040553549,0.997573101794075,0.997458250068635,0.997513356650516,0.997513356650516,0.997513356650516,0.993284454925644,0.981102277664147,0.991677463935543,0.992393433249951,1,0.989357610714739,0.992131172723001,0.99478484197026,0.995310315516502,0.992679982430695,0.993570554017801,0.994534552742552,0.995567119107182,0.993958727205824,0.996189252929645,0.995975862886546,0.996503916968573,0.995646023698904,0.996540942334975,0.995007538534622,0.996545902358374,0.996692986606669,0.99610414975147,0.996143980676085,0.99634742816581,0.991554345401819,0.994113241327868,0.995346345185599,0.994504401403107,0.996045285954033,0.993736125962177,0.991411611263529,0.995768112768181,0.995441603788514,0.993658102397328,0.996716518082192,0.994897939388454,0.995245994881758,0.995472745019564,0.996240622358995,0.99573201993316,0.993800334953508,0.993000797779456,0.99213894501694,0.984752760981304,0.992533813736651,0.980172680598798,0.991236967995037,0.981948308262073,0.982494474190032,0.97017935854715,0.970767106035763,0.977770098785813,0.992038502445109,0.992845457123888,0.993652987397378,0.9655613172407,0.990619917269823,0.980785330869223,0.976460020320259,0.98637121890383,0.978516692434364,0.991868369500288,0.988248400200829,0.994898511799184,0.98986857536429,0.994852490266825,0.993740328847118,0.989909144216373,0.995318447014633,0.993107085048345,0.991766834731518,0.990148208759178,0.989851044547943,0.991600954637144,0.986485407048511,0.99257748022508,0.991937498529177,0.987611687792882,0.997513356650516,0.997513356650516,0.997513356650516,0.997513356650516,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0.992813880269276,0.992843848764211,0.992858297866828,0.992921910740328,0.992921910740328,0.992921910740328,0.989297427857404,0.976029666000239,0.986822657038462,0.987485985342378,0.989357610714739,1,0.987441967387545,0.990120231338594,0.99049816396055,0.987996281131839,0.988289453886814,0.989639007389359,0.990848602102134,0.989833471897148,0.99140928661766,0.992168481573809,0.991788228916672,0.991390660728806,0.991860648998589,0.991004040879546,0.991752070002864,0.991958349546122,0.991100264622005,0.991044735739957,0.991817642798232,0.986764573180823,0.989196060184234,0.99088007708835,0.990433594890903,0.99169747565561,0.989331285092933,0.986862441331013,0.991442718784405,0.990401385520484,0.989146409254292,0.992222901085955,0.99078993919238,0.990451731567155,0.990998280164135,0.991521518687313,0.991241300523136,0.988505648792843,0.988967477282958,0.987023469996549,0.980801824137181,0.98719655842547,0.977273852428965,0.986494451105978,0.978376244800788,0.977933517704015,0.964298476447986,0.967096286350208,0.973596469893833,0.986884823691614,0.988719923343497,0.989052683811075,0.962228630233321,0.986288293906651,0.975294012611208,0.970226744255713,0.984166787814799,0.972551177728986,0.987006661062478,0.985255776064355,0.989785946543676,0.984438490556846,0.98930233487588,0.989243834023054,0.985308168991815,0.989952082684638,0.989228075429898,0.986180930125155,0.985967441724051,0.985721801975895,0.987056914677722,0.982610746001254,0.987274019391149,0.986973147654395,0.982662809425961,0.992921910740328,0.992921910740328,0.992921910740328,0.992921910740328,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0.994712281146232,0.994942121939436,0.994895202184055,0.994948873849765,0.994948873849765,0.994948873849765,0.990433588817648,0.978558091468899,0.989675194467457,0.99035091781404,0.992131172723001,0.987441967387545,1,0.992504616026318,0.992874518442865,0.990102601272107,0.991086441872002,0.991517408677082,0.993236906451481,0.991138233950319,0.993610390705179,0.993836257641728,0.993915539926413,0.992638110376315,0.99392957849805,0.992663421106183,0.99376034525983,0.994048578100843,0.994016194057916,0.993116989981159,0.993850596848675,0.989144915204679,0.991810022827604,0.992437949104194,0.991939451950695,0.993292878713959,0.990922307725089,0.988863044030508,0.992938508668083,0.992952036657315,0.9909274743097,0.99423892440433,0.992507255270745,0.992904408383626,0.993400308531631,0.993479748507716,0.993172820663298,0.991714308652896,0.990715700542286,0.989394769270594,0.982974771448107,0.989368991941971,0.978004837131954,0.988735274857179,0.98007339084239,0.980027859821689,0.967839038365555,0.969781204534175,0.975685131605725,0.98928000904395,0.990478011086649,0.991343324348772,0.963711577768269,0.98745054591005,0.977810493694105,0.970955912754319,0.985129565716785,0.976359367859153,0.989191597404879,0.985532777512156,0.991974176795091,0.986938400417058,0.991679827068324,0.990914341942264,0.986496616785701,0.992346722472428,0.990436642852543,0.989077318047512,0.987502354674953,0.987768414136877,0.989179280562587,0.983723238332866,0.989736895660254,0.989175110031365,0.985054499303719,0.994948873849765,0.994948873849765,0.994948873849765,0.994948873849765,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0.9973025598093,0.997369573614877,0.997465871883768,0.997476042653988,0.997476042653989,0.997476042653987,0.993329879266689,0.980623539379821,0.992283263349625,0.99184298509898,0.99478484197026,0.990120231338594,0.992504616026318,1,0.995395798534519,0.992365355727924,0.993655306604921,0.99447647441855,0.995300855452312,0.993992256287491,0.996046589202195,0.996479069967969,0.996379569722649,0.995615872601662,0.996498213620043,0.995294298741239,0.996380373500421,0.996505456686852,0.996105693136447,0.995740083578341,0.996278647847001,0.991830829068449,0.994245336163747,0.995301127289936,0.994503632206194,0.996230840353255,0.993573798896211,0.991264657253212,0.995637442069828,0.995394047926715,0.993611092059375,0.996824978901806,0.994643902335814,0.994401315418216,0.99566819299294,0.996051136988204,0.995968146516144,0.993948136156664,0.993319896747993,0.991879466996361,0.984883015667333,0.991902167758464,0.979782404873114,0.991790570330821,0.982168500947951,0.982500485709045,0.969330764070132,0.972400777654284,0.977855649463181,0.991843368621641,0.993103604070648,0.993508712273219,0.966112275691399,0.990271651897669,0.982028060267107,0.975475633189426,0.986920976037182,0.977877936703574,0.9919289730712,0.988745213750732,0.994442628080906,0.989367239280138,0.994197560726593,0.993757067084017,0.989265556379284,0.994840224503955,0.992750226149895,0.991138377610038,0.990630124245596,0.989411408477399,0.992058415505919,0.986750924340458,0.992023104869198,0.992269457719608,0.986825265518502,0.997476042653988,0.997476042653989,0.997476042653988,0.997476042653986,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0.997647473382157,0.997814168534483,0.997864427448059,0.997878189137316,0.997878189137317,0.997878189137316,0.993837805720317,0.980837776391947,0.992334902051593,0.993241881723061,0.995310315516502,0.99049816396055,0.992874518442865,0.995395798534519,1,0.992910635451729,0.994073739692365,0.994884482642824,0.995956693500533,0.994508475575794,0.996525703004036,0.996544490676678,0.996833217634698,0.996009718525961,0.99675560745914,0.995462376458433,0.996863895675004,0.996814314218022,0.996518793683427,0.996518739799027,0.996864535191555,0.991980526964228,0.994925135443775,0.995382434623427,0.994835294420039,0.996458896710595,0.993975189713601,0.992003126310336,0.99613872402082,0.995780412543135,0.994037919450069,0.997122911882801,0.995351354259563,0.995189046184374,0.995623106656086,0.996528069580801,0.996137289647074,0.994086322719167,0.993255765469829,0.992252822054678,0.985760078550997,0.991927565850625,0.979700859333421,0.992348012730591,0.982219171621017,0.982725275955106,0.968731552513227,0.972379243898829,0.977678664255331,0.992274304856869,0.993387482487168,0.994372613586934,0.966924801371602,0.990898176995805,0.982343856976235,0.975609514146104,0.987506010522937,0.978430495813392,0.992557034450046,0.989078917499051,0.994963181133087,0.989275599570391,0.994759380674277,0.994031277203102,0.989734788003776,0.995304929005923,0.992891871985006,0.991620472145695,0.99052824475609,0.990084192556951,0.991910969308307,0.98749482525499,0.99263545519261,0.992112838798914,0.988083069872316,0.997878189137316,0.997878189137316,0.997878189137316,0.997878189137315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0.995099481979718,0.995046990956086,0.994988243569232,0.995111072907751,0.995111072907751,0.995111072907751,0.991119473831887,0.978676681124985,0.989722151669547,0.990344739207736,0.992679982430695,0.987996281131839,0.990102601272107,0.992365355727924,0.992910635451729,1,0.991283765795478,0.992437103348981,0.993186503740223,0.991687131742689,0.99375676644234,0.993730214629564,0.994260120902182,0.99322681530856,0.993810586665741,0.992281226373456,0.994254631978939,0.994076336186895,0.993743915172475,0.993095533166311,0.993609259209535,0.988612842751637,0.991796524132352,0.992771537570964,0.992230696022692,0.993865460590152,0.991588989087637,0.9885084979703,0.993204171038009,0.992795421066784,0.9916812381105,0.994215331338066,0.991853257206413,0.99223390606678,0.993257980808039,0.993771568482543,0.993312189977587,0.991521993649802,0.991202709806624,0.989317215764822,0.982947842641568,0.9894348725595,0.977152998024232,0.989127075843623,0.979999362389187,0.979255937741935,0.966477501023414,0.970381805775271,0.974579850985787,0.990291115899931,0.990545031919644,0.9912724215597,0.964275916723228,0.988130772790565,0.978978829069956,0.972146745465413,0.984964700257889,0.976440998331324,0.989472916877179,0.986256815421135,0.992470292853602,0.988018244407855,0.992374973070679,0.991413328666171,0.986645392024075,0.992950256710498,0.990849612829152,0.989377908379365,0.987968463924657,0.986856375189719,0.989645820254715,0.983730296248296,0.990667628419819,0.989470139718651,0.985444521557483,0.995111072907751,0.995111072907751,0.995111072907751,0.995111072907751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0.995973187252027,0.996128223585958,0.996038282765677,0.996132586615067,0.996132586615067,0.996132586615067,0.992067936017998,0.979327350518321,0.991098749062045,0.990905318976385,0.993570554017801,0.988289453886814,0.991086441872002,0.993655306604921,0.994073739692365,0.991283765795478,1,0.993399837513631,0.994039789376836,0.992891232174597,0.994598221062722,0.994960044909365,0.995396196689737,0.994097116570784,0.995113925652019,0.993761327589836,0.995225336723492,0.99515302922418,0.994989906842021,0.994112961685478,0.994595536232578,0.989845172280116,0.992570409084111,0.993912551876892,0.993119680737941,0.994717091597282,0.992337785125522,0.99007366459928,0.994507191367855,0.993988835194717,0.99238907122949,0.995445361463888,0.993353717691891,0.993494149266004,0.994461619274097,0.994836662326991,0.994642937278961,0.99216126368354,0.992195380800013,0.990206463925654,0.983790317629306,0.990803882795663,0.978384993745863,0.990091295432919,0.980725579890457,0.981068649158457,0.968624665940892,0.970609627456862,0.975674318582684,0.990750798653203,0.99184901736596,0.992309160473352,0.964891609832872,0.989192202837104,0.97873422417254,0.972870795834486,0.986139369547263,0.976787557466202,0.990380761687179,0.987467375501224,0.993216172490483,0.988349582672396,0.992663999014239,0.992415899727444,0.987725957317766,0.993203491327707,0.991700576885754,0.98966864758244,0.989406277747994,0.988381903870694,0.990025041429205,0.98565744563921,0.990299213895125,0.990242673838058,0.985647965822868,0.996132586615067,0.996132586615067,0.996132586615067,0.996132586615066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0.996928668261749,0.997116295864567,0.997182044123196,0.997182484780405,0.997182484780404,0.997182484780405,0.992837575180318,0.981070037525656,0.991560580251366,0.992182148680998,0.994534552742552,0.989639007389359,0.991517408677082,0.99447647441855,0.994884482642824,0.992437103348981,0.993399837513631,1,0.995193997949223,0.993923011264494,0.995982236652205,0.995917145522521,0.996097839927794,0.995569757541201,0.996240276400568,0.994523850344787,0.996259511595974,0.996276563409976,0.995735142480608,0.995308411945817,0.99560694798676,0.991125372343776,0.994033282036006,0.995020226005122,0.994807657030233,0.995953497979345,0.993730301980053,0.990918873612307,0.995544939319804,0.99490554247814,0.993427364301659,0.996112475209115,0.994480553234697,0.994315867488806,0.995127617306651,0.99582721050613,0.995520660775178,0.993583156626299,0.992726581490899,0.991030722687618,0.984982293032191,0.991929350595636,0.979927865196405,0.991253033360908,0.981205730424223,0.982592118812319,0.971578815000002,0.971404590689898,0.977688894020254,0.991259660131652,0.99298013045822,0.993530268658758,0.965789401048045,0.989888676310929,0.980844583354405,0.974461248363686,0.986072705974464,0.977720596160739,0.991393946714923,0.988066375924361,0.994235481682939,0.989156992660486,0.994127748940257,0.99350462966783,0.989308254459224,0.994739289012089,0.992690769929642,0.991342349109803,0.990088493911236,0.989579555451753,0.99160743609069,0.986277245056128,0.991991825448412,0.991568047175298,0.987094245330916,0.997182484780404,0.997182484780405,0.997182484780405,0.997182484780404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0.998095988990065,0.998201842274533,0.998081451697463,0.998203778069522,0.998203778069522,0.998203778069521,0.993953960828465,0.981241839602992,0.992588463793535,0.993317900238359,0.995567119107182,0.990848602102134,0.993236906451481,0.995300855452312,0.995956693500533,0.993186503740223,0.994039789376836,0.995193997949223,1,0.995026496926317,0.997182868847227,0.997056331522878,0.997153456262289,0.996154552311843,0.997220729068779,0.995774748348057,0.99708397590125,0.997170925320934,0.996666265687557,0.99656387860034,0.997383261200035,0.991914761648343,0.99523539072842,0.995607352985692,0.995198560597188,0.996571865972201,0.994538274309312,0.992001672588887,0.996554378629845,0.996095313436816,0.994514832381765,0.997530837967217,0.995850962386808,0.995765313975752,0.996063695032824,0.99684689699692,0.9962997119561,0.99449840659626,0.993301550347949,0.992964602599003,0.985960869950076,0.993185587589544,0.980180607430117,0.992277933677415,0.982502483630455,0.983438935032717,0.970943873758987,0.972250550538944,0.978548558171255,0.992815255866039,0.993485558186864,0.994397865890399,0.967019786062908,0.991036441817337,0.981581605124915,0.974434881602281,0.987334048230533,0.979176331091203,0.99266643559781,0.988607786946412,0.995280841023679,0.990328736415112,0.994958514823845,0.993892676825504,0.989946024039131,0.99573862197535,0.993623692779023,0.992255099812235,0.990861517465701,0.990641952066139,0.992443366657696,0.987166690005831,0.992658720911172,0.992493847128219,0.988502316013872,0.998203778069522,0.998203778069522,0.998203778069521,0.998203778069521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0.996791944640965,0.996782204842122,0.996739503497588,0.996844058828918,0.996844058828918,0.996844058828918,0.993185704237678,0.980687529959169,0.990815947413721,0.992318231552341,0.993958727205824,0.989833471897148,0.991138233950319,0.993992256287491,0.994508475575794,0.991687131742689,0.992891232174597,0.993923011264494,0.995026496926317,1,0.99584286755141,0.99546078948456,0.995605174598348,0.994859989458524,0.995881949773312,0.994118510259821,0.995727682944918,0.995635648551822,0.99567685201503,0.994903966107633,0.995870689045824,0.990586445163484,0.993581777045298,0.994611159993814,0.994217067644205,0.995475571387871,0.992762182109568,0.991140390463916,0.995007798520501,0.995010759178566,0.99297249046843,0.996094942194141,0.994188002284534,0.994299472530843,0.994868466817829,0.995593001760144,0.995111455102135,0.993186517261773,0.992512680553826,0.990833305940279,0.984329819910364,0.991600881324175,0.979702146225834,0.990706236968023,0.98097635078762,0.982485684298508,0.971292591548738,0.972057711897733,0.977697288604991,0.991335171908244,0.991808120290327,0.993272340536258,0.964457210396684,0.990131969191074,0.980360969896365,0.973778438962315,0.985947061039776,0.977638893970053,0.991231574534455,0.9875631763535,0.993990695874443,0.988859678179848,0.993618567509508,0.992841901442345,0.988960896820837,0.994185506760156,0.992389350527152,0.990469116126031,0.989316359124672,0.989250297519558,0.991182754880252,0.986174642622613,0.99146552246463,0.991747405839044,0.987443455459048,0.996844058828918,0.996844058828918,0.996844058828918,0.996844058828917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.998733234280805,0.998930855597416,0.998840305953793,0.998925733626026,0.998925733626027,0.998925733626026,0.994415258525361,0.982704095512405,0.9929134210782,0.994430067508941,0.996189252929645,0.99140928661766,0.993610390705179,0.996046589202195,0.996525703004036,0.99375676644234,0.994598221062722,0.995982236652205,0.997182868847227,0.99584286755141,1,0.997538078140747,0.997895638160092,0.996800624766236,0.997944621545356,0.996509406091059,0.998003732801379,0.998004986660877,0.997390220883926,0.997190439772761,0.997922326277402,0.993390328699347,0.995750309520605,0.996616346026153,0.9962647539015,0.997566200581635,0.995223446801576,0.99289407693198,0.997071576561898,0.996929030707161,0.995072346543911,0.998158512469192,0.996439574130329,0.996368314306022,0.996644883323437,0.997516441383511,0.997059557023986,0.995414332380478,0.994819555229941,0.992957507439395,0.986240751829816,0.993553202343182,0.980865517045509,0.99306223628545,0.98313484749906,0.985035913884734,0.971161139143692,0.973871925198842,0.979397507014554,0.99344787599484,0.994272007419398,0.994997927914486,0.966932944821724,0.991882869041438,0.98212282655618,0.976764211191897,0.988591380822448,0.979743138448392,0.993394108444712,0.989749784823902,0.995705435671229,0.991146492492176,0.995582193669356,0.994882947245352,0.99070989047272,0.99621289523147,0.994313969106464,0.992422053714472,0.991713445880309,0.991429317239603,0.992925245826978,0.987964378349443,0.993379402765176,0.993471785150757,0.988692074312701,0.998925733626026,0.998925733626026,0.998925733626026,0.998925733626026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0.998716976133583,0.998892620914189,0.998937947463562,0.998952558416379,0.998952558416379,0.998952558416379,0.994615745257798,0.982413064816126,0.993434695022447,0.994203757446849,0.995975862886546,0.992168481573809,0.993836257641728,0.996479069967969,0.996544490676678,0.993730214629564,0.994960044909365,0.995917145522521,0.997056331522878,0.99546078948456,0.997538078140747,1,0.998000398404669,0.996997200948811,0.997915003206176,0.996750826889204,0.997904498098644,0.998043160656489,0.997728447764116,0.997205955838932,0.997869109037942,0.993025303719121,0.995914295689017,0.996659249764195,0.995734892265176,0.997479783901492,0.995052097304389,0.992827860778967,0.997091829366413,0.996682395944632,0.994922768996045,0.998268766616072,0.996309074124647,0.99630008906597,0.997127145780761,0.997654808126794,0.997181276724426,0.995089539640459,0.99470456061749,0.993304447938775,0.986140478479832,0.993188021432213,0.981224727749362,0.993244517597549,0.983203810610159,0.984331562169386,0.971375399727456,0.973850572565025,0.979757896994154,0.993555579257913,0.994217096697704,0.995361317323158,0.967445798182998,0.991627101532007,0.982221104932824,0.976976768055419,0.989117696353903,0.979398209286933,0.993451841919417,0.989996874106352,0.995970484303847,0.990569041038447,0.995522568258722,0.995035726170702,0.990822726359177,0.996160770501926,0.994011036785243,0.992583369006949,0.991567169101439,0.991342250296808,0.992926966709404,0.988381370369969,0.993498882031055,0.992985744192112,0.988829987178517,0.998952558416378,0.998952558416378,0.998952558416378,0.998952558416378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0.99887334184946,0.999048171426252,0.999022299716996,0.999076761218579,0.999076761218579,0.999076761218579,0.994968340003967,0.98244082059335,0.993732153956966,0.993875820829407,0.996503916968573,0.991788228916672,0.993915539926413,0.996379569722649,0.996833217634698,0.994260120902182,0.995396196689737,0.996097839927794,0.997153456262289,0.995605174598348,0.997895638160092,0.998000398404669,1,0.997083731623916,0.998005135119102,0.996661994836437,0.998038644833994,0.998188213028261,0.997670024517701,0.997244632313595,0.997998688966923,0.993285227091222,0.995788432559021,0.996669796876777,0.99586885283639,0.99759760820311,0.995482808265031,0.99296658083169,0.99726101287116,0.996913316970017,0.995311223131103,0.998313375921434,0.996452308342887,0.996669126970676,0.997099442310555,0.997578786637448,0.997325277882987,0.995306682795619,0.994713476787059,0.993416040806238,0.986312478592055,0.993507117809308,0.980857156613209,0.993395816290601,0.983547331093416,0.984509691444814,0.971789445501338,0.973852122805199,0.979469389628705,0.99386936161363,0.994313317444607,0.995219430418648,0.967799372199997,0.991910989028891,0.982619725962143,0.976947435038586,0.988692686096289,0.979988157587102,0.993362108838513,0.989783349889418,0.996171819982701,0.991188609128848,0.995756618926088,0.995095612790734,0.990886352328135,0.996497123735345,0.994434308535327,0.992804249371071,0.991717629103367,0.991215275165507,0.993264161403699,0.988432786562578,0.993732195870508,0.993496014511696,0.989010602246215,0.999076761218579,0.999076761218579,0.999076761218579,0.999076761218578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0.997853466420996,0.998093953408916,0.998182134290196,0.998158444002233,0.998158444002233,0.998158444002234,0.99385129473997,0.981017300934729,0.992539353966096,0.993034324711397,0.995646023698904,0.991390660728806,0.992638110376315,0.995615872601662,0.996009718525961,0.99322681530856,0.994097116570784,0.995569757541201,0.996154552311843,0.994859989458524,0.996800624766236,0.996997200948811,0.997083731623916,1,0.997195494993735,0.99569685371046,0.997380408614203,0.997254982347127,0.996769479646255,0.996458607994748,0.997029100730363,0.99252394335581,0.994739224158535,0.995965401515937,0.995201248260624,0.996867986675281,0.994474169000423,0.992158188286638,0.996464627472252,0.996177757171464,0.994177187883826,0.997387772855334,0.995421039206959,0.995384994209321,0.996055779378821,0.996843642035862,0.996533714235583,0.994131919569891,0.993794076840542,0.991920638813535,0.985719063837419,0.992360211754838,0.98037903443516,0.992111226303907,0.982318300287958,0.98357907878617,0.971210134935557,0.972365567635077,0.978341713154962,0.992792408491218,0.993611657712817,0.994463296602571,0.966707932316978,0.990801363351483,0.981609502885918,0.97618799667461,0.987723673218552,0.97907569714113,0.992394189209041,0.98920052391621,0.995115609221152,0.989949254075381,0.994881284939807,0.994221117550612,0.99017954460287,0.995483238068395,0.993841933616848,0.99187059714153,0.990583002318894,0.990738222414628,0.992460188193033,0.987282393455891,0.992310782302435,0.992389601220926,0.988035377687591,0.998158444002234,0.998158444002234,0.998158444002233,0.998158444002232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
