"","brain_tumor","hippocampus","prefrontal_cortex","optic_chiasm"
"ACTBP9",0.087664198855408,0.087664198855408,0.0876641988554081,0.0876641988554101
"ACTG1",9.56518029846834,9.56518029846834,9.56518029846834,9.56518029846834
"ACTG1P15",0.320544872447753,0.320544872447753,0.320544872447753,0.320544872447751
"ACTG1P17",0.469838379368181,0.469838379368181,0.469838379368181,0.469838379368183
"ACTG1P19",0.0807196433911355,0.0807196433911355,0.0807196433911356,0.0807196433911384
"ACTG1P21",0.0907860978041688,0.0907860978041689,0.0907860978041688,0.0907860978041701
"ACTG1P22",0.0620342328353399,0.06203423283534,0.06203423283534,0.0620342328353388
"ACTG1P23",0.0803080154581441,0.080308015458144,0.080308015458144,0.0803080154581416
"ACTG1P24",0.395903750944153,0.395903750944153,0.395903750944153,0.395903750944154
"ACTG1P9",0.0691973664472013,0.0691973664472012,0.0691973664472013,0.0691973664471993
"ACTG2",1.05811551934042,1.05811551934042,1.05811551934042,1.05811551934042
"ACTL6A",2.97619257734973,2.97619257734973,2.97619257734973,2.97619257734973
"ACTL6B",2.82589366528695,2.82589366528695,2.82589366528695,2.82589366528695
"ACTL7A",0.366080828182486,0.366080828182486,0.366080828182486,0.36608082818249
"ACTL7B",0.300759453960753,0.300759453960753,0.300759453960753,0.300759453960758
"ACTL8",0.0588679207476168,0.0588679207476168,0.0588679207476168,0.0588679207476169
"ACTL9",0.258788890841396,0.258788890841396,0.258788890841396,0.258788890841402
"ACTN1",3.1629588459076,3.1629588459076,3.1629588459076,3.1629588459076
"ACTN1-AS1",0.167702851896083,0.167702851896083,0.167702851896084,0.167702851896083
"ACTN2",2.46615847880515,2.46615847880515,2.46615847880515,2.46615847880514
"ACTN3",0.279690178806223,0.279690178806223,0.279690178806223,0.279690178806225
"ACTN4",4.11124629524737,4.11124629524737,4.11124629524737,4.11124629524737
"ACTN4P1",0.217084603668704,0.217084603668704,0.217084603668704,0.217084603668703
"ACTP1",0.0348280113099455,0.0348280113099455,0.0348280113099456,0.0348280113099448
"ACTR1A",4.49107968736861,4.49107968736861,4.49107968736861,4.49107968736861
"ACTR1B",5.9425460575822,5.94254605758219,5.94254605758219,5.94254605758219
"ACTR2",5.23043916882705,5.23043916882705,5.23043916882705,5.23043916882705
"ACTR3",3.80677998132226,3.80677998132226,3.80677998132226,3.80677998132226
"ACTR3B",1.40845823549189,1.40845823549189,1.40845823549189,1.40845823549189
"ACTR3C",0.136645719992451,0.136645719992451,0.136645719992451,0.13664571999245
"ACTR3P2",0.0951782624841871,0.0951782624841871,0.0951782624841871,0.095178262484188
"ACTR5",2.24311639143408,2.24311639143408,2.24311639143408,2.24311639143408
"ACTR8",3.64854849096383,3.64854849096382,3.64854849096382,3.64854849096382
"ACTRT1",0.282500109782662,0.282500109782662,0.282500109782662,0.282500109782664
"ACTRT2",0.343603847759251,0.343603847759251,0.343603847759251,0.343603847759253
"ACTRT3",1.257936670673,1.257936670673,1.257936670673,1.257936670673
"ACVR1",1.32369549820005,1.32369549820005,1.32369549820005,1.32369549820005
"ACVR1B",3.09593638322271,3.09593638322271,3.09593638322271,3.09593638322271
"ACVR1C",0.414256766387302,0.414256766387302,0.414256766387301,0.414256766387301
"ACVR2A",1.20536465774352,1.20536465774352,1.20536465774352,1.20536465774352
"ACVR2B",2.2925407658694,2.2925407658694,2.2925407658694,2.29254076586939
"ACVR2B-AS1",1.44998175318892,1.44998175318892,1.44998175318892,1.44998175318892
"ACVRL1",2.7464397307021,2.7464397307021,2.7464397307021,2.74643973070211
"ACY3",1.43916721075911,1.43916721075911,1.43916721075911,1.43916721075911
"ACYP1",2.53436307342099,2.53436307342099,2.53436307342099,2.53436307342099
"ACYP2",0.812546142632407,0.812546142632407,0.812546142632407,0.812546142632407
"AD000090.1",1.19993259841677,1.19993259841677,1.19993259841677,1.19993259841677
"AD000864.1",0.121568347893779,0.121568347893779,0.121568347893779,0.121568347893782
"ADA",0.71348025485114,0.71348025485114,0.71348025485114,0.713480254851143
"ADA2",2.3163534236626,2.3163534236626,2.3163534236626,2.3163534236626
"ADAD1",0.0411746565291029,0.0411746565291029,0.0411746565291029,0.0411746565291021
"ADAL",2.08851938656768,2.08851938656768,2.08851938656768,2.08851938656768
"ADAM10",2.25948603552315,2.25948603552315,2.25948603552316,2.25948603552315
"ADAM11",2.53882265932226,2.53882265932226,2.53882265932226,2.53882265932226
"ADAM12",0.492127674093642,0.492127674093642,0.492127674093641,0.492127674093643
"ADAM15",5.01324725726068,5.01324725726068,5.01324725726068,5.01324725726067
"ADAM17",1.7089259134609,1.70892591346091,1.70892591346091,1.7089259134609
"ADAM19",0.800544674732045,0.800544674732046,0.800544674732046,0.800544674732049
"ADAM1B",1.17745214498899,1.17745214498899,1.17745214498899,1.177452144989
"ADAM21P1",0.546056300169948,0.546056300169948,0.546056300169948,0.546056300169949
"ADAM22",1.9107547511456,1.9107547511456,1.9107547511456,1.9107547511456
"ADAM23",1.75929280855364,1.75929280855364,1.75929280855364,1.75929280855364
"ADAM30",0.340426031050399,0.340426031050398,0.340426031050398,0.340426031050393
"ADAM32",0.200532354633959,0.200532354633959,0.200532354633959,0.200532354633958
"ADAM33",2.13995241313184,2.13995241313184,2.13995241313184,2.13995241313183
"ADAM8",2.21932089679323,2.21932089679323,2.21932089679323,2.21932089679323
"ADAM9",3.05594423505707,3.05594423505707,3.05594423505707,3.05594423505707
"ADAMTS1",4.22510859309053,4.22510859309053,4.22510859309053,4.22510859309054
"ADAMTS10",3.1695986438831,3.16959864388309,3.16959864388309,3.16959864388309
"ADAMTS12",0.25158338395152,0.25158338395152,0.25158338395152,0.251583383951522
"ADAMTS13",1.94221677477739,1.94221677477739,1.94221677477739,1.94221677477739
"ADAMTS14",0.86706076123053,0.867060761230531,0.867060761230531,0.867060761230533
"ADAMTS15",1.68696563373565,1.68696563373564,1.68696563373564,1.68696563373563
"ADAMTS16",0.33622685396237,0.33622685396237,0.33622685396237,0.33622685396237
"ADAMTS17",0.137255914265213,0.137255914265213,0.137255914265213,0.137255914265214
"ADAMTS18",0.155415631786486,0.155415631786486,0.155415631786486,0.155415631786483
"ADAMTS19-AS1",0.371786778482251,0.371786778482252,0.371786778482251,0.37178677848225
"ADAMTS2",0.426025701810369,0.426025701810369,0.426025701810369,0.426025701810372
"ADAMTS20",0.125203228101504,0.125203228101504,0.125203228101504,0.125203228101503
"ADAMTS3",0.217001463394712,0.217001463394712,0.217001463394712,0.217001463394718
"ADAMTS4",3.38859763784964,3.38859763784964,3.38859763784964,3.38859763784965
"ADAMTS5",0.222539374785696,0.222539374785696,0.222539374785696,0.222539374785699
"ADAMTS6",0.346934179751809,0.346934179751809,0.346934179751809,0.346934179751805
"ADAMTS7",0.903517227239035,0.903517227239034,0.903517227239034,0.903517227239028
"ADAMTS7P1",0.259207433139005,0.259207433139004,0.259207433139004,0.259207433139004
"ADAMTS7P4",0.129766333851246,0.129766333851246,0.129766333851246,0.129766333851247
"ADAMTS8",1.77959295779144,1.77959295779144,1.77959295779144,1.77959295779143
"ADAMTS9",1.10619389714767,1.10619389714767,1.10619389714767,1.10619389714767
"ADAMTS9-AS2",0.178961547008663,0.178961547008663,0.178961547008663,0.178961547008664
"ADAMTSL1",0.118637995420207,0.118637995420207,0.118637995420207,0.118637995420207
"ADAMTSL2",2.15469056897082,2.15469056897082,2.15469056897082,2.15469056897082
"ADAMTSL3",0.169918552977012,0.169918552977012,0.169918552977012,0.169918552977012
"ADAMTSL4",0.996509032767125,0.996509032767124,0.996509032767124,0.996509032767112
"ADAMTSL4-AS1",0.860764750412347,0.860764750412346,0.860764750412346,0.860764750412349
"ADAMTSL5",0.767234737976834,0.767234737976834,0.767234737976834,0.767234737976836
"ADAP1",1.13007456534561,1.13007456534562,1.13007456534562,1.13007456534561
"ADAP2",1.65651178168701,1.65651178168701,1.65651178168701,1.65651178168701
"ADAR",5.43344489781909,5.4334448978191,5.43344489781909,5.43344489781909
"ADARB1",1.18323771635319,1.18323771635319,1.18323771635319,1.18323771635319
"ADARB2",0.542660073899529,0.542660073899529,0.542660073899529,0.54266007389953
"ADAT1",1.52934248092932,1.52934248092931,1.52934248092931,1.52934248092931
"ADAT2",1.5816919609212,1.5816919609212,1.5816919609212,1.58169196092119
"ADCK1",0.818319457905229,0.818319457905229,0.818319457905229,0.818319457905227
"ADCK2",2.51071515856279,2.5107151585628,2.5107151585628,2.5107151585628
"ADCK5",1.99210131799394,1.99210131799395,1.99210131799394,1.99210131799395
"ADCY1",1.85392066359404,1.85392066359404,1.85392066359404,1.85392066359405
"ADCY10",0.190621517935323,0.190621517935323,0.190621517935323,0.190621517935324
"ADCY10P1",1.73553759846943,1.73553759846943,1.73553759846943,1.73553759846943
"ADCY2",1.34763043908058,1.34763043908058,1.34763043908058,1.34763043908058
"ADCY3",1.71722168895508,1.71722168895508,1.71722168895508,1.71722168895508
"ADCY4",1.72249336470164,1.72249336470164,1.72249336470164,1.72249336470164
"ADCY5",1.51051941543769,1.51051941543769,1.51051941543769,1.51051941543769
"ADCY6",3.72997645066036,3.72997645066036,3.72997645066036,3.72997645066035
"ADCY7",1.17745532172979,1.17745532172979,1.17745532172979,1.1774553217298
"ADCY8",0.986088684902982,0.986088684902982,0.986088684902981,0.986088684902991
"ADCY9",1.20306911132619,1.20306911132619,1.20306911132619,1.20306911132619
"ADCYAP1",1.46595152160698,1.46595152160698,1.46595152160698,1.46595152160699
"ADCYAP1R1",5.05503929446801,5.05503929446801,5.05503929446801,5.055039294468
"ADD1",4.87984501795311,4.8798450179531,4.8798450179531,4.8798450179531
"ADD2",2.30557878445505,2.30557878445505,2.30557878445505,2.30557878445505
"ADD3",3.46105422497688,3.46105422497688,3.46105422497688,3.4610542249769
"ADD3-AS1",0.288318983767097,0.288318983767098,0.288318983767098,0.288318983767098
"ADGB",0.0626585248928312,0.0626585248928312,0.0626585248928312,0.0626585248928309
"ADGRA1",2.1171328746809,2.1171328746809,2.1171328746809,2.11713287468088
"ADGRA2",1.77465514033827,1.77465514033827,1.77465514033827,1.77465514033827
"ADGRA3",1.9751793062786,1.9751793062786,1.9751793062786,1.97517930627861
"ADGRB1",2.92543625607484,2.92543625607484,2.92543625607485,2.92543625607486
"ADGRB2",4.70927726230247,4.70927726230247,4.70927726230247,4.70927726230246
"ADGRB3",0.79207721164469,0.79207721164469,0.79207721164469,0.792077211644689
"ADGRD1",0.240449005972816,0.240449005972816,0.240449005972816,0.240449005972817
"ADGRD2",0.32579911890391,0.32579911890391,0.325799118903911,0.325799118903917
"ADGRE1",0.445220009365295,0.445220009365295,0.445220009365295,0.445220009365292
"ADGRE2",1.04321130408701,1.04321130408701,1.04321130408701,1.04321130408701
"ADGRE3",0.101097459790277,0.101097459790277,0.101097459790277,0.101097459790278
"ADGRE4P",0.445637872271818,0.445637872271818,0.445637872271818,0.445637872271819
"ADGRE5",1.40036757795583,1.40036757795583,1.40036757795583,1.40036757795583
"ADGRF1",0.0937710668333585,0.0937710668333584,0.0937710668333584,0.0937710668333585
"ADGRF4",0.0923585037499475,0.0923585037499474,0.0923585037499475,0.0923585037499471
"ADGRF5",1.85616734579838,1.85616734579839,1.85616734579838,1.85616734579838
"ADGRF5P2",0.206617837590877,0.206617837590878,0.206617837590877,0.206617837590878
"ADGRG1",5.38607858220954,5.38607858220954,5.38607858220954,5.38607858220953
"ADGRG2",0.311983977711837,0.311983977711838,0.311983977711838,0.311983977711839
"ADGRG3",0.247702741759273,0.247702741759273,0.247702741759273,0.247702741759271
"ADGRG4",0.0706429129500699,0.0706429129500698,0.0706429129500699,0.0706429129500702
"ADGRG5",0.241236824035253,0.241236824035253,0.241236824035253,0.241236824035253
"ADGRG6",0.39344259333335,0.39344259333335,0.39344259333335,0.393442593333351
"ADGRL1",0.882999418999492,0.882999418999492,0.882999418999492,0.882999418999496
"ADGRL2",0.534754316643164,0.534754316643164,0.534754316643164,0.534754316643165
"ADGRL3",0.811847602208474,0.811847602208474,0.811847602208474,0.811847602208474
"ADGRL3-AS1",0.109142933964957,0.109142933964957,0.109142933964957,0.109142933964957
"ADGRL4",0.951308728166357,0.951308728166355,0.951308728166355,0.951308728166346
"ADGRV1",1.05246624280872,1.05246624280872,1.05246624280872,1.05246624280872
"ADH1B",0.157079505376445,0.157079505376445,0.157079505376445,0.157079505376444
"ADH5",5.14480473632787,5.14480473632787,5.14480473632787,5.14480473632786
"ADH5P2",0.0713593945923469,0.0713593945923469,0.0713593945923469,0.0713593945923461
"ADH5P4",0.132963265120588,0.132963265120588,0.132963265120588,0.132963265120588
"ADHFE1",1.56632313266983,1.56632313266984,1.56632313266983,1.56632313266984
"ADI1",4.1311852755457,4.13118527554569,4.13118527554569,4.13118527554569
"ADI1P1",0.056689363032058,0.0566893630320579,0.0566893630320581,0.0566893630320586
"ADI1P2",0.0315473034637417,0.0315473034637416,0.0315473034637416,0.0315473034637381
"ADIG",0.235608215363504,0.235608215363504,0.235608215363504,0.235608215363506
"ADIPOQ",0.0308030296381469,0.0308030296381469,0.0308030296381468,0.0308030296381466
"ADIPOR1",4.9147849482685,4.9147849482685,4.9147849482685,4.9147849482685
"ADIPOR1P2",0.122834467721709,0.122834467721709,0.122834467721709,0.122834467721713
"ADIPOR2",3.17016837386724,3.17016837386724,3.17016837386724,3.17016837386724
"ADK",0.349746096992717,0.349746096992717,0.349746096992717,0.349746096992717
"ADM",4.50140420657991,4.50140420657991,4.50140420657991,4.50140420657994
"ADM2",0.808580178064575,0.808580178064575,0.808580178064575,0.80858017806457
"ADNP",4.19867211891611,4.19867211891611,4.19867211891611,4.1986721189161
"ADNP-AS1",0.310485485593818,0.310485485593818,0.310485485593818,0.310485485593818
"ADNP2",2.70093132007522,2.70093132007521,2.70093132007521,2.70093132007521
"ADO",6.10189634458094,6.10189634458094,6.10189634458094,6.10189634458095
"ADORA1",2.49649879795783,2.49649879795783,2.49649879795783,2.49649879795782
"ADORA2A-AS1",0.0326923338486547,0.0326923338486547,0.0326923338486547,0.0326923338486542
"ADORA2B",1.38254034045242,1.38254034045242,1.38254034045242,1.38254034045242
"ADORA2BP1",0.365514742374352,0.365514742374352,0.365514742374352,0.365514742374358
"ADPGK",3.12999754375077,3.12999754375077,3.12999754375077,3.12999754375077
"ADPGK-AS1",0.263707688607749,0.263707688607749,0.263707688607749,0.263707688607749
"ADPRH",2.25127793564995,2.25127793564995,2.25127793564995,2.25127793564995
"ADPRHL1",0.660428977578403,0.660428977578404,0.660428977578404,0.660428977578404
"ADPRHL2",5.28316435836705,5.28316435836705,5.28316435836705,5.28316435836704
"ADRA1A",1.16093801230794,1.16093801230794,1.16093801230794,1.16093801230794
"ADRA1D",0.601299259401856,0.601299259401856,0.601299259401856,0.601299259401857
"ADRA2A",2.86139552575263,2.86139552575263,2.86139552575263,2.86139552575264
"ADRA2B",1.44299056057737,1.44299056057737,1.44299056057737,1.44299056057737
"ADRA2C",2.32594401610994,2.32594401610994,2.32594401610994,2.32594401610994
"ADRB1",3.12035564476093,3.12035564476093,3.12035564476093,3.12035564476091
"ADRB2",2.82929676560402,2.82929676560402,2.82929676560402,2.82929676560402
"ADRB3",0.246218974752793,0.246218974752793,0.246218974752793,0.246218974752794
"ADRM1",4.92111815107897,4.92111815107897,4.92111815107897,4.92111815107897
"ADSS",2.4287624055697,2.4287624055697,2.4287624055697,2.42876240556971
"ADSSL1",1.41906481826393,1.41906481826393,1.41906481826393,1.41906481826393
"ADTRP",0.188358896624514,0.188358896624513,0.188358896624513,0.188358896624513
"AEBP1",6.21228840920524,6.21228840920524,6.21228840920524,6.21228840920524
"AEBP2",0.856331755490663,0.856331755490662,0.856331755490662,0.856331755490662
"AEN",3.68128686862231,3.68128686862231,3.68128686862231,3.68128686862231
"AES",6.48004782662603,6.48004782662604,6.48004782662604,6.48004782662604
"AF013593.1",0.107793341751961,0.107793341751961,0.107793341751961,0.107793341751959
"AF038458.2",0.797106037312957,0.797106037312957,0.797106037312957,0.797106037312958
"AF038458.3",1.12017854261526,1.12017854261526,1.12017854261526,1.12017854261525
"AF064858.1",0.429940884176719,0.429940884176719,0.429940884176719,0.429940884176719
"AF064858.2",0.271367873651355,0.271367873651355,0.271367873651355,0.271367873651354
"AF064858.3",0.263698814764642,0.263698814764642,0.263698814764642,0.263698814764642
"AF064860.2",0.556969192806401,0.556969192806401,0.556969192806401,0.556969192806399
"AF106564.1",2.03475649047935,2.03475649047935,2.03475649047935,2.03475649047936
"AF111167.2",2.18913235278908,2.18913235278908,2.18913235278908,2.18913235278909
"AF111169.2",0.088821794797344,0.0888217947973439,0.0888217947973439,0.0888217947973424
"AF117829.1",0.586290151634174,0.586290151634173,0.586290151634173,0.586290151634171
"AF117829.2",0.0631155188569282,0.0631155188569282,0.0631155188569282,0.0631155188569281
"AF121897.1",0.119192573542346,0.119192573542345,0.119192573542346,0.119192573542345
"AF127577.5",0.498736141618388,0.498736141618388,0.498736141618388,0.498736141618393
"AF127936.1",2.5039956972951,2.5039956972951,2.5039956972951,2.5039956972951
"AF127936.2",0.559710501358384,0.559710501358383,0.559710501358384,0.559710501358383
"AF129075.2",0.510239664177419,0.510239664177419,0.510239664177419,0.510239664177422
"AF130359.1",0.0569812753652594,0.056981275365259,0.0569812753652591,0.0569812753652385
"AF131215.7",1.21006743271771,1.21006743271771,1.21006743271771,1.21006743271772
"AF131216.2",0.0714477131978792,0.0714477131978793,0.0714477131978792,0.0714477131978765
"AF131216.4",1.10013764481743,1.10013764481743,1.10013764481743,1.10013764481743
"AF131216.5",0.0452722409920436,0.0452722409920436,0.0452722409920436,0.0452722409920431
"AF165147.1",0.0944233731564635,0.0944233731564635,0.0944233731564636,0.0944233731564627
"AF186192.1",1.16478872686009,1.16478872686009,1.16478872686009,1.16478872686009
"AF186192.2",1.16134491278268,1.16134491278268,1.16134491278268,1.16134491278267
"AF186192.3",0.624141547511888,0.624141547511888,0.624141547511889,0.624141547511885
"AF186996.2",0.500153143306927,0.500153143306926,0.500153143306927,0.50015314330693
"AF186996.3",0.321646637928312,0.321646637928312,0.321646637928312,0.321646637928314
"AF196972.1",0.651034372977391,0.651034372977391,0.651034372977391,0.651034372977385
"AF201337.1",0.128681750282739,0.128681750282739,0.128681750282739,0.128681750282739
"AF213884.3",0.660958885362276,0.660958885362274,0.660958885362276,0.660958885362264
"AF228730.3",0.0698119314829403,0.0698119314829404,0.0698119314829403,0.0698119314829407
"AF228730.4",1.17450729399682,1.17450729399682,1.17450729399682,1.17450729399682
"AF228730.5",0.290197056455814,0.290197056455815,0.290197056455815,0.290197056455814
"AF228730.6",0.359784328579834,0.359784328579835,0.359784328579834,0.359784328579836
"AF233439.1",0.103469041806409,0.103469041806409,0.103469041806409,0.103469041806409
"AF238378.1",0.0365877258085793,0.0365877258085793,0.0365877258085793,0.0365877258085807
"AF241728.1",0.375569485833572,0.375569485833572,0.375569485833572,0.375569485833573
"AF246928.1",0.212532934957072,0.212532934957072,0.212532934957072,0.212532934957072
"AF250324.1",0.707426005164238,0.707426005164237,0.707426005164237,0.707426005164242
"AF254982.1",0.0229027844159508,0.0229027844159508,0.0229027844159508,0.0229027844159509
"AF254983.2",0.203602897743296,0.203602897743296,0.203602897743296,0.203602897743297
"AF274855.1",0.0193814107919855,0.0193814107919855,0.0193814107919855,0.0193814107919863
"AF274858.1",0.32942868562855,0.32942868562855,0.32942868562855,0.32942868562855
"AFAP1",0.662751571639624,0.662751571639624,0.662751571639624,0.662751571639624
"AFAP1L1",1.2031716258455,1.2031716258455,1.2031716258455,1.20317162584551
"AFAP1L2",1.66842027763853,1.66842027763853,1.66842027763853,1.66842027763853
"AFDN",2.37173863023465,2.37173863023465,2.37173863023465,2.37173863023465
"AFDN-DT",1.31273448261308,1.31273448261308,1.31273448261308,1.31273448261309
"AFF1",1.62069175897295,1.62069175897295,1.62069175897295,1.62069175897296
"AFF2",0.274230112095519,0.274230112095519,0.274230112095519,0.274230112095521
"AFF3",0.586233690136734,0.586233690136734,0.586233690136734,0.586233690136731
"AFF4",3.55695175820267,3.55695175820267,3.55695175820267,3.55695175820267
"AFG1L",0.419706617333896,0.419706617333896,0.419706617333896,0.419706617333896
"AFG3L1P",2.58683299695521,2.58683299695521,2.58683299695521,2.58683299695521
"AFG3L2",2.31129202843736,2.31129202843736,2.31129202843736,2.31129202843736
"AFG3L2P1",0.198774301412469,0.198774301412469,0.198774301412469,0.198774301412467
"AFMID",2.95671604638399,2.95671604638399,2.95671604638399,2.95671604638399
"AFP",0.134271086703141,0.134271086703141,0.134271086703141,0.13427108670314
"AFTPH",2.46084067101062,2.46084067101062,2.46084067101062,2.46084067101061
"AGA",3.3698538115478,3.3698538115478,3.3698538115478,3.3698538115478
"AGAP1",1.24999213949237,1.24999213949237,1.24999213949237,1.24999213949237
"AGAP10P",0.27517395663648,0.27517395663648,0.27517395663648,0.275173956636481
"AGAP12P",0.480612213914451,0.480612213914451,0.48061221391445,0.480612213914453
"AGAP13P",0.29104962238234,0.291049622382339,0.29104962238234,0.29104962238234
"AGAP14P",0.169311436591034,0.169311436591034,0.169311436591034,0.169311436591036
"AGAP2",4.42320012016042,4.42320012016042,4.42320012016042,4.42320012016042
"AGAP3",4.07916529008185,4.07916529008185,4.07916529008185,4.07916529008185
"AGAP4",1.76219934556277,1.76219934556277,1.76219934556277,1.76219934556277
"AGAP6",2.46991896667202,2.46991896667202,2.46991896667202,2.46991896667201
"AGAP7P",0.140017734739719,0.140017734739719,0.140017734739719,0.14001773473972
"AGAP9",1.07739902212757,1.07739902212757,1.07739902212757,1.07739902212756
"AGBL2",0.364792725233751,0.364792725233752,0.364792725233751,0.364792725233752
"AGBL3",0.600467765047031,0.60046776504703,0.60046776504703,0.600467765047032
"AGBL4",0.119384963547388,0.119384963547388,0.119384963547388,0.119384963547387
"AGBL5",3.29479641776422,3.29479641776422,3.29479641776422,3.29479641776422
"AGER",3.81426411332935,3.81426411332935,3.81426411332935,3.81426411332935
"AGFG1",3.00506459546274,3.00506459546273,3.00506459546274,3.00506459546273
"AGFG2",3.24522718941678,3.24522718941678,3.24522718941678,3.24522718941679
"AGGF1",0.65943722897677,0.65943722897677,0.65943722897677,0.659437228976775
"AGGF1P1",0.31940077960021,0.31940077960021,0.31940077960021,0.319400779600206
"AGGF1P10",0.160027446964007,0.160027446964007,0.160027446964007,0.160027446964008
"AGGF1P2",0.815622715408522,0.815622715408522,0.815622715408522,0.815622715408517
"AGGF1P6",0.0918709120756259,0.0918709120756259,0.0918709120756259,0.0918709120756278
"AGK",1.13906561293666,1.13906561293666,1.13906561293666,1.13906561293666
"AGL",1.94338711161754,1.94338711161754,1.94338711161754,1.94338711161754
"AGO1",3.07365976543956,3.07365976543956,3.07365976543956,3.07365976543956
"AGO2",2.28291157242663,2.28291157242663,2.28291157242663,2.28291157242663
"AGO3",1.48443183278403,1.48443183278403,1.48443183278403,1.48443183278402
"AGO4",2.68574081267357,2.68574081267357,2.68574081267357,2.68574081267356
"AGPAT1",2.20053934090555,2.20053934090555,2.20053934090555,2.20053934090555
"AGPAT2",2.34729604132329,2.34729604132329,2.34729604132329,2.3472960413233
"AGPAT3",3.12672386830217,3.12672386830217,3.12672386830217,3.12672386830217
"AGPAT4",2.11122682142857,2.11122682142857,2.11122682142857,2.11122682142857
"AGPAT5",3.65612513850656,3.65612513850656,3.65612513850656,3.65612513850655
"AGPS",1.63227887307035,1.63227887307035,1.63227887307035,1.63227887307034
"AGR2",0.0615305893478734,0.0615305893478734,0.0615305893478734,0.0615305893478736
"AGR3",0.106074218973294,0.106074218973294,0.106074218973294,0.106074218973292
"AGRN",4.85529151361456,4.85529151361456,4.85529151361457,4.85529151361457
"AGT",7.05677724893243,7.05677724893243,7.05677724893243,7.05677724893243
"AGTPBP1",1.3230475411103,1.3230475411103,1.3230475411103,1.3230475411103
"AGTR1",0.131913724688599,0.131913724688599,0.131913724688599,0.131913724688602
"AGTR2",0.146365391031305,0.146365391031304,0.146365391031304,0.146365391031307
"AGTRAP",3.06736213725989,3.0673621372599,3.0673621372599,3.0673621372599
"AGXT",0.208614558120772,0.208614558120772,0.208614558120772,0.208614558120774
"AHCTF1",2.46524436282066,2.46524436282066,2.46524436282066,2.46524436282066
"AHCY",2.94779630729567,2.94779630729567,2.94779630729567,2.94779630729567
"AHCYL1",6.01099426103728,6.01099426103729,6.01099426103729,6.0109942610373
"AHCYL2",2.16066556666949,2.16066556666949,2.16066556666949,2.16066556666949
"AHCYP2",0.354206485227516,0.354206485227516,0.354206485227516,0.354206485227518
"AHCYP3",0.557481596459724,0.557481596459724,0.557481596459724,0.557481596459723
"AHCYP4",0.130098216637706,0.130098216637706,0.130098216637706,0.130098216637706
"AHCYP7",0.105830829239764,0.105830829239764,0.105830829239764,0.105830829239766
"AHDC1",2.82870374370251,2.82870374370251,2.82870374370251,2.82870374370251
"AHI1",1.1020019933772,1.1020019933772,1.1020019933772,1.1020019933772
"AHNAK",4.23661544333274,4.23661544333274,4.23661544333274,4.23661544333273
"AHNAK2",1.82181266164424,1.82181266164425,1.82181266164424,1.82181266164425
"AHRR",0.311296527898128,0.311296527898127,0.311296527898127,0.311296527898114
"AHSA1",5.49624971423989,5.49624971423989,5.49624971423989,5.49624971423989
"AHSA2P",4.82475332286816,4.82475332286816,4.82475332286816,4.82475332286816
"AHSP",0.539175156305045,0.539175156305044,0.539175156305044,0.539175156305046
"AICDA",0.113961645087422,0.113961645087422,0.113961645087422,0.113961645087424
"AIDA",3.73874834535313,3.73874834535313,3.73874834535313,3.73874834535313
"AIF1",6.33000613477868,6.33000613477868,6.33000613477868,6.33000613477867
"AIF1L",5.09807026782467,5.09807026782467,5.09807026782467,5.09807026782467
"AIFM1",2.53538830379964,2.53538830379964,2.53538830379964,2.53538830379964
"AIFM2",1.61057238061572,1.61057238061572,1.61057238061572,1.61057238061572
"AIFM3",2.00241967399043,2.00241967399043,2.00241967399043,2.00241967399043
"AIG1",1.22756362418736,1.22756362418736,1.22756362418736,1.22756362418736
"AIM2",0.247032052264857,0.247032052264857,0.247032052264857,0.247032052264858
"AIMP1",3.11725231367431,3.11725231367431,3.11725231367431,3.11725231367431
"AIMP2",3.09189802525557,3.09189802525557,3.09189802525557,3.09189802525557
"AIP",5.20623389407891,5.20623389407891,5.20623389407891,5.20623389407891
"AIPL1",0.0646108538255037,0.0646108538255037,0.0646108538255037,0.0646108538255035
"AIRE",0.942669282594032,0.942669282594032,0.942669282594032,0.942669282594032
"AJ003147.1",0.0900060346244867,0.0900060346244868,0.0900060346244867,0.0900060346244889
"AJ003147.2",0.186536062653267,0.186536062653267,0.186536062653267,0.186536062653268
"AJ006995.1",0.0524890679764876,0.0524890679764876,0.0524890679764876,0.0524890679764872
"AJ009632.2",0.106349531203644,0.106349531203645,0.106349531203644,0.106349531203643
"AJ011932.1",1.22249348953716,1.22249348953716,1.22249348953716,1.22249348953717
"AJ239322.1",0.281824222714465,0.281824222714465,0.281824222714465,0.281824222714464
"AJAP1",0.939557037354695,0.939557037354696,0.939557037354695,0.939557037354695
"AJM1",4.66345908324404,4.66345908324404,4.66345908324404,4.66345908324403
"AK1",2.36810204619549,2.36810204619549,2.36810204619549,2.36810204619548
"AK2",0.198193757105116,0.198193757105116,0.198193757105116,0.198193757105116
"AK2P2",0.118061248914319,0.118061248914319,0.118061248914319,0.118061248914322
"AK3",4.02181847668429,4.02181847668429,4.02181847668429,4.02181847668429
"AK4",2.5843284612829,2.5843284612829,2.5843284612829,2.5843284612829
"AK4P3",0.364964898905629,0.364964898905629,0.364964898905629,0.36496489890563
"AK4P4",0.134272759784272,0.134272759784272,0.134272759784272,0.134272759784276
"AK4P5",0.0517638180450865,0.0517638180450866,0.0517638180450866,0.0517638180450864
