"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"Ppa2",1.16150375268416,1.06913672020083,0.311844014969311,0.576550822453212,0.999980049953172
"Nfe2l2",1.16029013673137,2.51520530364575,0.311192684913694,0.576949226821375,0.999980049953172
"Zfp612",1.15994352961276,2.01230497546337,0.311006790910147,0.577063034399185,0.999980049953172
"Senp7",-1.15970393624541,2.47526568865227,0.310878323503549,0.577141710463079,0.999980049953172
"Ptprk",1.15963323510615,1.65180157588699,0.310840419378249,0.577164927794881,0.999980049953172
"Kank1",-1.15863861570786,4.73357198138209,0.31030743133581,0.577491594456703,0.999980049953172
"Rbm27",1.15856412866778,1.63698802251915,0.310267534272503,0.577516062024313,0.999980049953172
"Rfx3",-1.15840398275056,1.87551359039017,0.310181764924929,0.577568668546981,0.999980049953172
"Arhgef10",1.15765998112501,1.27160225092299,0.3097834554729,0.577813096106773,0.999980049953172
"Tcf3",1.15741052409455,2.20876363994688,0.309649963193466,0.577895061357319,0.999980049953172
"Fam133b",1.15671850877775,1.85545487442174,0.309279794695428,0.578122468665725,0.999980049953172
"Vom2r23",1.15593359735006,1.25213523876708,0.308860202755301,0.578380454055342,0.999980049953172
"Cct4",1.15588504940445,2.77063879901232,0.308834259719331,0.578396412614705,0.999980049953172
"Ankmy2",1.15587965031165,1.57133854522259,0.308831374621142,0.578398187403786,0.999980049953172
"Rnf32",1.15518051040582,1.09023325349606,0.308457891033911,0.578628030210731,0.999980049953172
"Psmc3",1.15506848558112,3.83969268503475,0.308398067888769,0.578664862451354,0.999980049953172
"Mrpl55",-1.15454306579155,6.6997897951424,0.30811756228105,0.578837628040558,0.999980049953172
"Zc3h12d",1.15315485161184,1.40571476170721,0.307377051112576,0.579294209389666,0.999980049953172
"Alg1",-1.15291813174171,2.58257007663543,0.307250867214218,0.579372083031782,0.999980049953172
"Zbtb34",1.15282312895776,1.3563847100423,0.307200233115734,0.579403337441594,0.999980049953172
"Cars2",1.15255408142257,1.12121767897047,0.307056860175354,0.579491854108609,0.999980049953172
"Map3k5",1.15234456902537,1.62052969850214,0.306945236134967,0.579560788103351,0.999980049953172
"Eri2",-1.15223940340958,3.56943629314486,0.306889213634993,0.579595391257826,0.999980049953172
"Pwp2",1.15204810415706,2.07556405468306,0.306787320220194,0.579658337867122,0.999980049953172
"Erbin",1.1514438154175,2.48944972830123,0.30646556368735,0.579857198844728,0.999980049953172
"Phf3",1.15057012411947,1.89630033506105,0.306000660912868,0.580144772099586,0.999980049953172
"Ublcp1",-1.15049924302188,4.90445831981501,0.305962959613038,0.580168105362737,0.999980049953172
"Riox2",1.15035923793114,3.22787067176285,0.305888498433188,0.580214194762309,0.999980049953172
"Ccm2",1.15005171975187,1.25175079721907,0.305724977859909,0.58031543516338,0.999980049953172
"Cdc42ep1",1.14989089699198,3.62032012726308,0.305639478927858,0.580368384144725,0.999980049953172
"Arpc2",1.14975590755855,3.06937505386752,0.305567723114339,0.580412829557794,0.999980049953172
"Tm7sf3",1.1497162506909,1.6209065222283,0.305546644466794,0.580425886926248,0.999980049953172
"Rad54b",1.14836415973325,1.13452961068868,0.304828408237887,0.580871156938496,0.999980049953172
"Mmadhc",1.14777552984346,2.06090219816191,0.304515989700056,0.581065054227943,0.999980049953172
"Ntrk3",-1.14661469240205,1.99938560986501,0.303900338303126,0.581447527954784,0.999980049953172
"Harbi1",1.14650264787872,1.73920678305039,0.303840948335232,0.581484450710972,0.999980049953172
"Ppp1r15b",1.1463593980289,3.06296018241061,0.303765026223455,0.581531658357076,0.999980049953172
"AABR07004812.1",-1.14629962414229,1.98865421445422,0.303733348997476,0.581551357228621,0.999980049953172
"Zfp865",1.14552594160816,4.83411971438689,0.303323484282965,0.581806357469791,0.999980049953172
"Atf2",1.14480755020526,1.79516873136092,0.302943158271416,0.582043180927613,0.999980049953172
"E2f8",-1.14361187364302,2.63923146991185,0.302310680130672,0.58243744506978,0.999980049953172
"Clint1",-1.14354905365648,2.72637804195994,0.302277468458619,0.582458162871182,0.999980049953172
"AC118350.1",-1.14274875219933,1.18718843362456,0.301854524733632,0.582722129464098,0.999980049953172
"Ppp2r1b",1.14244584841844,1.83123486745844,0.301694523230633,0.582822051975483,0.999980049953172
"Ube2f",1.14217039289743,1.11666475036288,0.301549057423833,0.582912926738944,0.999980049953172
"Dcun1d5",1.14147934893293,2.26958451382844,0.301184277144885,0.583140936213301,0.999980049953172
"Mettl9",-1.14135357715728,3.48027571553437,0.301117909944336,0.583182438995786,0.999980049953172
"Ugt8",1.14127397342981,0.73118197679852,0.301075908460093,0.583208707732763,0.999980049953172
"AABR07001923.1",1.14052949901927,6.96919173321686,0.300683241653957,0.583454406377622,0.999980049953172
"Trappc8",1.1403941935527,1.33567544465224,0.300611903432401,0.583499066376039,0.999980049953172
"Gcsh",1.14036798654251,2.46282365956128,0.300598087071817,0.583507716654399,0.999980049953172
"Tigar",1.1396911904486,1.38906420494126,0.300241389509674,0.583731130807319,0.999980049953172
"AABR07001896.1",1.1394546801747,4.86307508476254,0.30011678943239,0.583809213557498,0.999980049953172
"Slc22a3",1.13918119959014,1.2635982015676,0.299972744624125,0.583899507945293,0.999980049953172
"Zfp28",1.13838821213667,4.53782376788452,0.299555266122314,0.584161363352433,0.999980049953172
"Fign",1.13797559727738,2.08173623769287,0.299338154678691,0.584297636092813,0.999980049953172
"Prpf31",1.13744988987095,6.90919433005233,0.299061649740008,0.584471280906207,0.999980049953172
"Pcid2",1.13706223237182,1.62491660967365,0.298857836391491,0.584599342251152,0.999980049953172
"Rrh",1.13689120930453,0.935439046574387,0.298767942032826,0.584655843291939,0.999980049953172
"Ptpra",1.13610230929397,1.71226555665092,0.298353449856082,0.584916505750581,0.999980049953172
"Cenpn",1.13603745884508,0.997706973226472,0.29831938989022,0.584937935554981,0.999980049953172
"Cd320",1.13421946589683,2.56733729283064,0.29736535692344,0.585538839046287,0.999980049953172
"Nf2",1.13412270759284,1.47795098419856,0.297314623637339,0.58557082872216,0.999980049953172
"Hspbp1",1.13304717190907,4.38679036670887,0.296750979407094,0.585926470794709,0.999980049953172
"Zw10",1.13264391291217,1.71333279218142,0.296539785716275,0.58605984028504,0.999980049953172
"Neto1",1.13222886637802,1.09788212295474,0.296322497195932,0.58619712296215,0.999980049953172
"Efhc2",1.13179327236381,1.52882447199383,0.296094537141915,0.586341218055805,0.999980049953172
"Tmem104",-1.13145322772102,2.24295476082511,0.295916642047055,0.586453716700927,0.999980049953172
"Ptk7",1.13108104404458,1.29589453499764,0.295721994620308,0.586576859529466,0.999980049953172
"Map7d1",1.13097691266459,2.02967723685412,0.295667546670617,0.586611315181368,0.999980049953172
"Ggps1",1.13085844503766,2.24750054460746,0.295605608716418,0.58665051564223,0.999980049953172
"Chmp5",1.13025189273047,2.89212263053969,0.295288589058256,0.586851240376219,0.999980049953172
"Pex3",1.1301821382196,4.45649432503477,0.295252142181901,0.586874326089811,0.999980049953172
"Dnm1l",1.12970528714987,2.0607254258776,0.295003046760097,0.587032154350826,0.999980049953172
"Dgcr6",1.12957737713697,2.20050031357851,0.294936247555462,0.58707449337544,0.999980049953172
"Ywhaz",1.12896564500625,3.68120745232662,0.29461688364419,0.587277000136998,0.999980049953172
"Zcchc2",1.12864711612871,1.5638443791153,0.294450659371574,0.587382458194413,0.999980049953172
"Akr1c19",1.12859116415446,1.47004627269606,0.294421465680994,0.58740098359413,0.999980049953172
"Tmem184c",1.12846867211114,2.337438408458,0.294357558872318,0.587441540999158,0.999980049953172
"Angel2",1.12824654374185,1.5437735482123,0.294241687282913,0.587515091532871,0.999980049953172
"Depdc5",1.12819629655836,1.26737957353591,0.294215479381976,0.587531729832808,0.999980049953172
"Ppip5k2",1.12779068397701,0.83281472121379,0.29400396291425,0.587666047906719,0.999980049953172
"LOC499235",-1.1275947908565,5.55870801004354,0.293901836956519,0.587730922742942,0.999980049953172
"Fam181b",-1.12710694091616,5.8308740522427,0.293647580767395,0.587892500673629,0.999980049953172
"Kdm1a",1.12695440529244,1.65449338819663,0.293568105281361,0.587943025322066,0.999980049953172
"Elp2",1.12665083998044,1.64188588335778,0.293409970949729,0.588043581778515,0.999980049953172
"LOC681355",1.12652247472559,2.27988983136288,0.293343115276702,0.588086105349844,0.999980049953172
"Kpna1",-1.12618983504523,3.92811032528259,0.293169904078636,0.588196305545255,0.999980049953172
"Chst11",1.12617434066976,1.37786713584582,0.293161837137913,0.588201438909327,0.999980049953172
"Diablo",1.12574449974214,2.13913132544841,0.292938090417704,0.58834385561195,0.999980049953172
"Kat5",-1.12568164345376,5.78144628636947,0.292905378755253,0.588364682756778,0.999980049953172
"Snrpf",1.12538159154112,5.30794576176146,0.292749250943352,0.588464108285166,0.999980049953172
"Ppp2cb",1.12528092156266,2.28929092068093,0.292696878054274,0.588497468137593,0.999980049953172
"Mtus1",1.12526284062367,2.27730053578059,0.292687472061909,0.588503459862055,0.999980049953172
"Cd276",1.12375471553385,2.07080451176573,0.291903453419509,0.589003326767516,0.999980049953172
"Basp1",1.12341980090699,1.09793100521221,0.29172948633109,0.589114360547681,0.999980049953172
"Zc3h15",1.1233627921356,2.54217507334292,0.291699879023824,0.589133261548197,0.999980049953172
"Nedd4l",1.12333239315529,1.09682516085039,0.291684092033261,0.589143340307114,0.999980049953172
"Xpo4",1.12331473792964,1.26340829328872,0.291674923406013,0.589149193920337,0.999980049953172
"Prpf6",1.12296075836203,2.24345907722003,0.291491126840075,0.589266561972489,0.999980049953172
"Gtf2e2",1.1228814964975,1.27276027872847,0.291449979694629,0.589292844093389,0.999980049953172
"Bad",-1.12257399532863,3.7698384877966,0.291290374360818,0.589394812279236,0.999980049953172
"Rps9l1",1.12215066834786,1.24324732712026,0.291070722338453,0.589535201915562,0.999980049953172
"Rp2",1.12214786722639,0.90994148089216,0.29106926919414,0.589536130914134,0.999980049953172
"Epm2a",1.12204865552877,1.39022474002956,0.291017803249941,0.589569035144041,0.999980049953172
"Ncor2",1.12011502216505,1.52202538966148,0.290015641961988,0.590210506713528,0.999980049953172
"Hemk1",1.11920357610501,1.27712254953867,0.28954385814719,0.590512985037209,0.999980049953172
"RGD1305350",1.11918480494182,2.62698555756921,0.289534145831127,0.590519215305385,0.999980049953172
"Atad2",1.11915619970374,1.83283358307597,0.28951934561709,0.590528709623598,0.999980049953172
"Ice2",1.11788186298844,1.46841799590538,0.288860393666053,0.59095174392183,0.999980049953172
"Rbm6",1.1178252688424,1.70826623784288,0.288831146580056,0.590970534389965,0.999980049953172
"Asxl1",1.11726260513559,1.50719591259161,0.288540450159548,0.591157365731508,0.999980049953172
"Smg8",-1.11670850126604,4.54629213848442,0.288254319158984,0.591341381330824,0.999980049953172
"AABR07030603.1",1.11660617131187,6.80458641859881,0.288201493019039,0.591375367564255,0.999980049953172
"Smyd5",1.11637121740232,1.21850698677301,0.288080220281816,0.591453404792449,0.999980049953172
"Them4",1.1160849173596,0.977478153184338,0.287932479454788,0.591548502441392,0.999980049953172
"Taf2",1.11602954512667,1.93790151618853,0.287903909820755,0.591566895736821,0.999980049953172
"Edc4",1.11589910783547,2.13566436568038,0.287836615524224,0.59161022483888,0.999980049953172
"Asah2",-1.11570015600568,1.53737874525524,0.287733988833259,0.591676316140439,0.999980049953172
"Gbp5",1.11555430498801,1.75902386438676,0.28765876512406,0.591724769638971,0.999980049953172
"Slc22a1",1.11538861464932,1.67403636722706,0.28757332107453,0.591779816214511,0.999980049953172
"Ssbp2",1.11522072344682,1.48493618105917,0.287486755017902,0.591835596372033,0.999980049953172
"Ifngr1",1.11500457880081,4.99149008336186,0.287375328284281,0.591907411803821,0.999980049953172
"Tdg",1.11472460578448,2.40060628966992,0.28723102890156,0.592000440564488,0.999980049953172
"Tp53i13",-1.11421622529573,3.01244897907788,0.286969099896659,0.592169381167799,0.999980049953172
"Gmps",1.11414150343616,2.18176288117122,0.286930611593771,0.592194213954197,0.999980049953172
"Zfp600",1.1140465594255,2.70402262359996,0.286881710835286,0.592225767984846,0.999980049953172
"Bambi",-1.1125802681187,1.64179595173712,0.286127029036574,0.592713178391736,0.999980049953172
"Zfyve19",1.11239525478647,1.62828087744422,0.286031875607968,0.592774691803121,0.999980049953172
"Mindy1",1.11223090601894,1.76981449594521,0.285947363356773,0.59282933709448,0.999980049953172
"Kcnj16",-1.11160881086535,1.28231264659628,0.28562757954199,0.593036202091671,0.999980049953172
"Eif3j",1.11143362035578,2.57137375405012,0.285537556329495,0.593094464074425,0.999980049953172
"Fbxw8",1.11120470260878,1.2739881909972,0.285419946278062,0.593170597731411,0.999980049953172
"Isy1",1.11112317481218,1.78774221452179,0.285378065955497,0.593197713395751,0.999980049953172
"Pikfyve",1.11085831648353,1.74706718982446,0.28524203108424,0.593285807632231,0.999980049953172
"Tmem220",-1.11081310977861,1.08497582934462,0.28521881554044,0.593300844383098,0.999980049953172
"Rbm24",1.11067954897761,1.22155433799564,0.285150231972292,0.593345270681925,0.999980049953172
"Dnajc19",1.10985048719426,1.63246187500142,0.284724692621139,0.593621075386468,0.999980049953172
"Ndufv1",-1.10983990838524,5.97025351302085,0.284719264802115,0.593624595027207,0.999980049953172
"R3hdm2",1.10971935809194,1.4556815106577,0.284657416013752,0.593664703593183,0.999980049953172
"Pfdn1",1.10956799655153,1.51755919947043,0.284579768910876,0.5937150651965,0.999980049953172
"Nt5c3a",1.10947086751028,1.23690123902098,0.284529948169136,0.593747383380586,0.999980049953172
"Usf2",-1.10944502799977,4.93058278041135,0.284516694952334,0.593755981213064,0.999980049953172
"Dennd2a",1.10866140269825,1.57659467693983,0.28411491615946,0.594016751565488,0.999980049953172
"Smyd4",-1.10829466811137,2.18944630416911,0.28392698225496,0.594138809398977,0.999980049953172
"Zfp954",1.10813704119669,4.661123120179,0.283846225118986,0.594191274840655,0.999980049953172
"Stat5b",-1.10695968149182,2.60642290677528,0.283243390698935,0.594583220951436,0.999980049953172
"Cspg4",1.10689702649557,1.36290639451857,0.283211327902715,0.594604082273102,0.999980049953172
"Mib2",1.10657404419782,1.71531293606401,0.28304607513237,0.594711626290363,0.999980049953172
"Wdr27",1.10646500892677,1.41353612121249,0.282990298503228,0.594747933973788,0.999980049953172
"Cbx6",1.10620881554903,2.7418062514529,0.282859265264176,0.594833247858027,0.999980049953172
"Kcne3",-1.10620076919603,1.07035352982148,0.282855150349905,0.594835927430886,0.999980049953172
"Lin54",1.10618670748393,1.423608497253,0.282847959245866,0.594840610234211,0.999980049953172
"Lgmn",1.1053790964327,1.83426862851067,0.282435103533517,0.595109587504282,0.999980049953172
"Ppp6c",1.10518323664912,1.91927595688047,0.282335024243759,0.595174827554099,0.999980049953172
"Kremen1",1.10505658970039,1.32126653852885,0.282270320365884,0.595217014844796,0.999980049953172
"AABR07073453.1",1.104843930045,1.31429701949033,0.282161689308075,0.59528785684751,0.999980049953172
"Vps4b",1.1045373441954,2.49390632918478,0.282005115557886,0.595389994677209,0.999980049953172
"Man1a2",1.10446611328745,1.19374814700849,0.281968744071093,0.595413726109323,0.999980049953172
"Pycr1",1.10395815399064,4.37958403718156,0.281709441034415,0.595582971357987,0.999980049953172
"Nek8",-1.1036082646817,2.72024013826056,0.281530898937829,0.595699562560524,0.999980049953172
"AABR07042859.1",-1.10345926641716,1.88418501798378,0.281454885038656,0.595749215384776,0.999980049953172
"Kpnb1",-1.10344469680279,6.96704799524061,0.281447452662691,0.595754070727189,0.999980049953172
"Jakmip2",1.10200865283223,1.30907519331213,0.280715367183961,0.596232722702767,0.999980049953172
"Insyn1",1.10178637228642,2.19473195772296,0.280602135274341,0.596306827330919,0.999980049953172
"Cul4b",1.10133393207882,2.0846583243888,0.280371728319174,0.596457676312478,0.999980049953172
"Slc25a46",1.10129185693236,1.46006388660258,0.280350306194879,0.596471705553157,0.999980049953172
"Plpp2",1.10108572122895,1.3026309922013,0.280245366166986,0.596540440162565,0.999980049953172
"Nadk2",1.10103080047236,1.09777091878891,0.28021741029871,0.596558753740019,0.999980049953172
"Nipsnap3b",1.10070062537577,1.05999492324662,0.280049373331923,0.596668857530975,0.999980049953172
"Mmp15",1.09990333024468,2.13260862725532,0.279643811403002,0.59693477039856,0.999980049953172
"Zfp579",1.09966406171327,5.5970228181873,0.279522159464011,0.597014581455364,0.999980049953172
"Psme2",1.09899683240047,3.51953638965389,0.279183058090959,0.597237169904907,0.999980049953172
"Slc9a8",1.09864188014235,1.5297206987718,0.279002747009191,0.597355597754015,0.999980049953172
"Rexo4",1.09763052756497,2.71641815948032,0.278489312601122,0.597693088457984,0.999980049953172
"Lrrk1",-1.09729462425993,1.81800415735805,0.27831888883009,0.597805199334128,0.999980049953172
"Pde4b",1.09719523440841,1.14638852919086,0.278268472433897,0.597838373459973,0.999980049953172
"Elf2",1.09628257904237,1.57456110817018,0.277805733292613,0.598143036646849,0.999980049953172
"Limk2",1.09609721014343,1.1455060549747,0.277711793664009,0.598204925220321,0.999980049953172
"Smg9",-1.09566839770144,3.12111372672383,0.27749454472479,0.598348102718096,0.999980049953172
"Igf2r",1.09545370745592,5.49769654553115,0.277385808294448,0.598419792142772,0.999980049953172
"Trappc2b",-1.09540575381174,4.27134294670723,0.277361523618387,0.59843580536907,0.999980049953172
"Rsph3",1.09535443329773,2.7356936361522,0.277335535070373,0.598452943114225,0.999980049953172
"Snx6",1.09449849975444,1.53014048467324,0.276902272497513,0.598738802593847,0.999980049953172
"Zbtb2",1.0943809463894,5.71719921139216,0.276842794945215,0.598778067187724,0.999980049953172
"LOC680121",-1.09429910489754,7.44658872129749,0.276801390020848,0.598805404167701,0.999980049953172
"Plg",1.09353111869413,1.42211709384556,0.276413004335832,0.599061957160314,0.999980049953172
"Aasdhppt",1.09332852576597,2.30253840450718,0.276310594570589,0.599129643531385,0.999980049953172
"Tti1",1.0928346869765,2.31725543557592,0.27606104090114,0.59929464976991,0.999980049953172
"Otud3",1.09281150914492,1.08688888630924,0.276049331118251,0.599302394679129,0.999980049953172
"Sema4g",-1.0927905038224,3.20966358157514,0.276038719133553,0.59930941368017,0.999980049953172
"Tjap1",1.09276871454302,1.31664131159484,0.276027711305824,0.599316694682448,0.999980049953172
"Pex11b",1.09266163880929,2.80595390667379,0.275973620405714,0.599352475184243,0.999980049953172
"Acat1",1.09248381961298,1.94354282311811,0.275883804102936,0.5994118975086,0.999980049953172
"Fkbp5",1.09235500668489,1.10066501026042,0.275818749948531,0.599454944941698,0.999980049953172
"Cdkn2a",1.09105521054469,1.8602174168971,0.275162745536989,0.599889396494826,0.999980049953172
"Hist3h2ba",-1.09087396907636,6.28395098800786,0.275071335391331,0.599949987033957,0.999980049953172
"Dmap1",1.09075102989815,1.7645813223997,0.275009338975015,0.599991088205996,0.999980049953172
"Arap2",1.09072119819306,0.778611920638706,0.274994296339096,0.60000106176915,0.999980049953172
"Ppp2r5d",1.09045484081285,1.82931312936061,0.274860003878427,0.600090115724619,0.999980049953172
"Hint3",1.09020185670898,4.25469017420022,0.27473248434597,0.600174703993789,0.999980049953172
"Smurf1",1.08998758188647,1.30185779648375,0.274624499813017,0.600246353568782,0.999980049953172
"Txndc12",1.08998145564822,2.67641747110108,0.274621412786309,0.600248402127499,0.999980049953172
"Lysmd3",-1.08862885690386,3.37956233528049,0.273940259723591,0.600700776320469,0.999980049953172
"Vcp",1.08852957391232,3.26531397404992,0.273890295278673,0.60073398740506,0.999980049953172
"Dnajc15",1.08825074041605,1.22097924445928,0.273749995907552,0.6008272642412,0.999980049953172
"Pus7l",1.08797593136653,0.81884279778013,0.273611756667568,0.600919201200185,0.999980049953172
"Stt3a",1.08712464429812,2.41463479531445,0.273183748991106,0.601204038346627,0.999980049953172
"Mr1",1.08710368634329,0.946976415960948,0.273173216036099,0.601211051560723,0.999980049953172
"RGD1565616",1.0869743988974,1.5891246587776,0.273108243821061,0.601254316166522,0.999980049953172
"Sdha",1.08694930463711,7.05631076914822,0.273095633827198,0.601262713844499,0.999980049953172
"Hexd",-1.08627876854805,2.93454885587548,0.272758793839908,0.601487125247399,0.999980049953172
"Golga1",1.08566198892968,1.63018211452153,0.272449141641425,0.601693579089226,0.999980049953172
"Rad18",1.08523985311292,1.62695666393456,0.272237311104032,0.60183489848583,0.999980049953172
"Fubp1",1.08523640310435,2.05821216603619,0.272235580206366,0.601836053514946,0.999980049953172
"AABR07001910.1",1.08500479090598,3.34186912604908,0.272119391046842,0.601913597298954,0.999980049953172
"Qars",1.08383251915578,2.96867220139112,0.271531696780354,0.602306143064001,0.999980049953172
"Pabpc1",1.08359863052965,3.96995331803272,0.271414517563217,0.602384476579587,0.999980049953172
"Prickle2",1.08355444014646,1.29760550102646,0.271392380829869,0.602399277250697,0.999980049953172
"Sppl3",1.08277497089811,1.47373187237214,0.271002061858376,0.602660371564858,0.999980049953172
"Nat10",1.08266917204697,1.17336755354186,0.270949104767931,0.602695814322288,0.999980049953172
"Zfp668",-1.08219430191839,3.57960184460726,0.270711474617396,0.602854908012031,0.999980049953172
"Tmem243",1.08218361911048,1.26162491974877,0.270706130023722,0.602858487244454,0.999980049953172
"Zfp496",-1.08139159165843,4.95683156661643,0.2703100267696,0.603123879538584,0.999980049953172
"Ncapg2",1.0808715397375,1.20219836386922,0.270050099750127,0.60329816694332,0.999980049953172
"Abcc4",1.08024617839872,1.01529738794566,0.269737703630023,0.60350777716977,0.999980049953172
"Ndufs3",1.07978467461338,2.99959090724044,0.269507277672555,0.603662486191678,0.999980049953172
"Rplp0",-1.07858597836969,7.21554448089441,0.2689092361335,0.604064406062986,0.999980049953172
"Caskin2",-1.07841762020254,4.35051171595775,0.268825293761429,0.604120865761592,0.999980049953172
"Sugp1",1.07704898765933,1.60085275107075,0.268143388030574,0.604579930988402,0.999980049953172
"Esr1",1.07674062310401,1.16634290428348,0.267989868402661,0.604683383889919,0.999980049953172
"AABR07065406.2",1.07647315296335,4.59885165771407,0.267856743704969,0.604773123597684,0.999980049953172
"Abcb9",1.07462389814774,1.0633594877768,0.266937241146555,0.605393735960243,0.999980049953172
"Znrf1",1.07460313757856,1.23881445149689,0.266926927369723,0.605400704853965,0.999980049953172
"Ppm1l",1.07428064013445,1.73436815574351,0.266766737376456,0.605508965191175,0.999980049953172
"Naaladl1",-1.07423128941017,1.88533656219643,0.266742228269952,0.605525532679827,0.999980049953172
"LOC108348118",1.07405755212793,1.95607885097372,0.266655953884386,0.605583859486901,0.999980049953172
"Dexi",-1.07401185076453,3.50423560250361,0.266633261838962,0.605599202694682,0.999980049953172
"AABR07002351.2",1.07390343954417,2.24946872917678,0.266579436402325,0.605635600026758,0.999980049953172
"Snrpa",-1.0738855411462,4.66052260271651,0.266570550491527,0.605641609221618,0.999980049953172
"Tcp11l2",1.0731153711133,1.33138783083218,0.266188329069396,0.605900210824495,0.999980049953172
"Hikeshi",-1.07266868146873,2.90253761599491,0.265966770742685,0.606050219380806,0.999980049953172
"Sipa1l3",-1.07243884217891,1.85415304283217,0.265852806261984,0.606127411123457,0.999980049953172
"Btg2",-1.07180907899914,1.4851424647333,0.265540666969473,0.606338940216135,0.999980049953172
"Chmp3",1.07174552373614,1.93743834465599,0.265509176274175,0.606360289419147,0.999980049953172
"Hmces",1.07158808538437,2.33994090940166,0.265431175935702,0.60641317686202,0.999980049953172
"Srbd1",1.07133335344403,1.02807620012443,0.265304997298574,0.60649875199986,0.999980049953172
"Ralgapa1",1.07080910135702,1.13270608190461,0.265045409249051,0.606674887240765,0.999980049953172
"Akt1",1.07073611821228,2.60356515474811,0.265009281076005,0.606699409516232,0.999980049953172
"Slc5a2",-1.07071745242159,1.24198624674553,0.265000041517218,0.606705681277393,0.999980049953172
"Arl5c",1.07007598910243,1.36481010068591,0.264682615316205,0.60692123246407,0.999980049953172
"Supt16h",1.07004069400013,2.17377838029505,0.264665155161946,0.606933093684911,0.999980049953172
"Ccdc159",1.07003963823316,1.29486997442617,0.264664632892857,0.606933448486019,0.999980049953172
"Abhd13",1.06998727764679,1.62014305352359,0.26463873169104,0.606951044904006,0.999980049953172
"Dnajc2",1.06966757682755,2.23767117471139,0.264480612839495,0.607058489233023,0.999980049953172
"Arhgap20",1.06960635956406,1.17776601712361,0.264450341161796,0.607079063961583,0.999980049953172
"Ncoa5",1.06876179940888,1.95996263598632,0.264032886566504,0.607362946976267,0.999980049953172
"Lmtk2",1.06842679699993,1.41281259053186,0.263867390773999,0.607475568146969,0.999980049953172
"Metap1",1.06767403226856,1.88916069248054,0.263495703928901,0.607728666721389,0.999980049953172
"Cisd1",1.06681771239934,1.70840301299802,0.263073203961969,0.608016640328362,0.999980049953172
"Scand1",-1.06646050006078,2.41922293333207,0.262897059039764,0.608136785994005,0.999980049953172
"Lmnb2",1.06560944186203,1.78708947261359,0.262477631554942,0.608423075602952,0.999980049953172
"RGD1563986",1.06539685120466,0.818561855956981,0.262372912651511,0.608494598879612,0.999980049953172
"Tbx1",1.06532153677741,1.11094083586097,0.262335818929727,0.60851993830731,0.999980049953172
"Tfpt",1.06527963127592,5.70499986419525,0.262315180845442,0.608534037554821,0.999980049953172
"Mns1",1.06522328317798,1.51532538477743,0.262287431191456,0.608552996292033,0.999980049953172
"Cep250",1.06520350560695,1.46261512627828,0.262277691711994,0.608559650665467,0.999980049953172
"Eif2s2",1.06480210459627,4.14651815096109,0.262080060566577,0.608694713293038,0.999980049953172
"Ppp2r3c",1.06459075149218,1.81052075365838,0.26197603008665,0.608765834335673,0.999980049953172
"Tax1bp1",1.06433049756949,2.31121171602109,0.261847958420468,0.608853415752926,0.999980049953172
"Champ1",1.0639732035182,2.3635252062615,0.261672184044597,0.608973662534254,0.999980049953172
"Sgcb",1.06364214276092,2.95796076232265,0.261509368076049,0.60908508997114,0.999980049953172
"Ythdf2",1.06354712312489,2.00444073158075,0.261462646694747,0.609117073070583,0.999980049953172
"Nlrp1a",-1.06315632379581,1.55844066939011,0.261270533619882,0.609248621881808,0.999980049953172
"Vom1r51",1.0627408060735,2.51282877357606,0.261066346672698,0.60938850512664,0.999980049953172
"Arcn1",1.0624517458366,2.95173784925377,0.260924348479574,0.609485825123507,0.999980049953172
"Adhfe1",1.06195631131733,1.10301759753712,0.260681060651518,0.609652642707902,0.999980049953172
"Aldh8a1",1.06194414546744,1.20553494341759,0.260675087922783,0.609656739322233,0.999980049953172
"Dll1",1.06190487738193,3.99213627140091,0.260655810030564,0.609669962172982,0.999980049953172
"AABR07007592.1",-1.0614857070816,1.17555003250603,0.260450071056528,0.609811118485353,0.999980049953172
"MGC94891",1.06053409197266,1.68655818925437,0.259983296753451,0.61013163038133,0.999980049953172
"Soga3",1.06046274747369,4.94719358821744,0.259948318614998,0.610155662816831,0.999980049953172
"Ldhb",1.05958823232101,2.14989850870719,0.259519760402515,0.610450277892945,0.999980049953172
"Tpr",1.05949567043851,2.32016787533798,0.259474420925135,0.610481464724333,0.999980049953172
"Mrpl13",1.05935325728821,2.02513722700689,0.259404670595373,0.610529449300479,0.999980049953172
"Maged1",1.05864512359018,3.91573178537717,0.259057983988664,0.610768072162228,0.999980049953172
"B3galnt2",1.05842248480649,1.1987247990704,0.258949032861698,0.610843104257584,0.999980049953172
"Gcc2",1.05801529182796,1.6428524120492,0.258749827068565,0.610980344031354,0.999980049953172
"Wsb2",1.05795638481956,2.17448128706573,0.258721015095742,0.611000199101952,0.999980049953172
"Smim17",1.0577410255104,1.23259560054346,0.258615694481669,0.611072790085559,0.999980049953172
"Slc30a5",1.05762308039099,1.87938962998462,0.258558022976794,0.611112547369043,0.999980049953172
"Ninl",1.05734643282677,1.62155150516326,0.258422776132354,0.611205805031453,0.999980049953172
"Mrps9",1.05717337540694,1.2928885338217,0.258338190196051,0.611264145749025,0.999980049953172
"Actr10",1.05589596413018,1.92589872998616,0.257714253293025,0.61169485998849,0.999980049953172
