"","QNP","TAP","No_data","No_data","HCN_cells_in_iQNP_electroporated_with_empty_vector","HCN_cells_in_TAP_electroporated_with_empty_vector"
"Pdzd9",1.87959306854693,0.5004722627544,1.19003266565067,1.19003266565067,1.87959306854693,0.5004722627544
"Pdzk1",0.87065196828642,1.4632888772188,1.16697042275261,1.16697042275261,0.87065196828642,1.4632888772188
"Pdzrn3",1.89928113203484,2.39737754565799,2.14832933884641,2.14832933884641,1.89928113203484,2.39737754565799
"Peak1",1.19293136492293,0.88402068487023,1.03847602489658,1.03847602489658,1.19293136492293,0.88402068487023
"Pebp1",3.84839527740133,6.74455842135399,5.29647684937766,5.29647684937766,3.84839527740133,6.74455842135399
"Pef1",1.01571184747796,0.83254751112555,0.924129679301757,0.924129679301757,1.01571184747796,0.83254751112555
"Peg3",10.6484042297095,11.581601029874,11.1150026297917,11.1150026297917,10.6484042297095,11.581601029874
"Peli1",2.86764462748349,1.83771074153316,2.35267768450833,2.35267768450833,2.86764462748349,1.83771074153316
"Pelp1",5.59497960120774,2.45304234300508,4.02401097210641,4.02401097210641,5.59497960120774,2.45304234300508
"Per1",5.1950706934777,2.65938836200104,3.92722952773937,3.92722952773937,5.1950706934777,2.65938836200104
"Per3",1.13568652876703,1.89657929366814,1.51613291121758,1.51613291121758,1.13568652876703,1.89657929366814
"Pes1",1.98357678509914,4.44505849807653,3.21431764158784,3.21431764158784,1.98357678509914,4.44505849807653
"Pet100",2.19842902187382,1.80074626164373,1.99958764175877,1.99958764175877,2.19842902187382,1.80074626164373
"Pex1",0.660549107937835,1.3055887386642,0.98306892330102,0.98306892330102,0.660549107937835,1.3055887386642
"Pex10",0.94306855025566,1.03483703799062,0.988952794123138,0.988952794123138,0.94306855025566,1.03483703799062
"Pex11a",3.24940506155217,2.22842684376766,2.73891595265991,2.73891595265991,3.24940506155217,2.22842684376766
"Pex11b",2.25962308726914,3.35228472607844,2.80595390667379,2.80595390667379,2.25962308726914,3.35228472607844
"Pex12",6.06013299574575,4.14755620819837,5.10384460197206,5.10384460197206,6.06013299574575,4.14755620819837
"Pex13",0.86690523535844,0.827080649342185,0.846992942350312,0.846992942350312,0.86690523535844,0.827080649342185
"Pex16",1.32359142732435,1.10457750402133,1.21408446567284,1.21408446567284,1.32359142732435,1.10457750402133
"Pex2",1.30393749690538,1.33370191690994,1.31881970690766,1.31881970690766,1.30393749690538,1.33370191690994
"Pex3",3.89140325592497,5.02158539414457,4.45649432503477,4.45649432503477,3.89140325592497,5.02158539414457
"Pex7",2.45616270961681,3.94516327221192,3.20066299091437,3.20066299091437,2.45616270961681,3.94516327221192
"Pfas",5.11742182126508,3.81401527747005,4.46571854936757,4.46571854936757,5.11742182126508,3.81401527747005
"Pfdn1",0.96277520119467,2.0723431977462,1.51755919947044,1.51755919947044,0.96277520119467,2.0723431977462
"Pfdn2",0.741290178507615,1.00242495459352,0.871857566550565,0.871857566550565,0.741290178507615,1.00242495459352
"Pfdn5",2.47797363904017,3.76583755631445,3.12190559767731,3.12190559767731,2.47797363904017,3.76583755631445
"Pfdn6",2.22764405510258,2.29994327001944,2.26379366256101,2.26379366256101,2.22764405510258,2.29994327001944
"Pfkfb2",1.07978382149607,1.70902295297719,1.39440338723663,1.39440338723663,1.07978382149607,1.70902295297719
"Pfkfb3",1.72020488713852,2.75268894844142,2.23644691778998,2.23644691778998,1.72020488713852,2.75268894844142
"Pfkl",1.34351498459737,3.17074684041719,2.25713091250728,2.25713091250728,1.34351498459737,3.17074684041719
"Pfkm",2.14094545696307,3.02403627854197,2.58249086775252,2.58249086775252,2.14094545696307,3.02403627854197
"Pfkp",1.0073535071041,2.05632497531055,1.53183924120732,1.53183924120732,1.0073535071041,2.05632497531055
"Pfn1",11.4645081040035,9.01159193593387,10.2380500199687,10.2380500199687,11.4645081040035,9.01159193593387
"Pgam1",5.05129199035929,3.50706571254309,4.27917885145119,4.27917885145119,5.05129199035929,3.50706571254309
"Pgam2",1.24214604295195,1.40804835800129,1.32509720047662,1.32509720047662,1.24214604295195,1.40804835800129
"Pgam5",1.88499369653779,4.3461015406437,3.11554761859075,3.11554761859075,1.88499369653779,4.3461015406437
"Pgap1",0.71512623223456,0.78025777218575,0.747692002210155,0.747692002210155,0.71512623223456,0.78025777218575
"Pgap2",2.95942702301599,0.7375246971542,1.84847586008509,1.84847586008509,2.95942702301599,0.7375246971542
"Pgf",0.65807421113548,2.07884377238521,1.36845899176034,1.36845899176034,0.65807421113548,2.07884377238521
"Pggt1b",0.859900208369696,0.809699846407145,0.83480002738842,0.83480002738842,0.859900208369696,0.809699846407145
"Pgk1",4.23515196753915,2.30379337592023,3.26947267172969,3.26947267172969,4.23515196753915,2.30379337592023
"Pgls",1.08089154029934,1.01454083676219,1.04771618853076,1.04771618853076,1.08089154029934,1.01454083676219
"Pgm1",1.77944794064646,1.60584137535004,1.69264465799825,1.69264465799825,1.77944794064646,1.60584137535004
"Pgm2",1.22185309251041,0.84871264621716,1.03528286936378,1.03528286936378,1.22185309251041,0.84871264621716
"Pgm2l1",2.92185284874036,0.917791649499275,1.91982224911982,1.91982224911982,2.92185284874036,0.917791649499275
"Pgm3",1.24516349168021,1.08069200341588,1.16292774754805,1.16292774754805,1.24516349168021,1.08069200341588
"Pgp",6.73438049049019,2.18201564456192,4.45819806752605,4.45819806752605,6.73438049049019,2.18201564456192
"Pgpep1",1.78368125221706,2.73301648278029,2.25834886749867,2.25834886749867,1.78368125221706,2.73301648278029
"Pgrmc1",1.98989539031012,3.41706053259097,2.70347796145054,2.70347796145054,1.98989539031012,3.41706053259097
"Pgrmc2",1.2734035547717,1.42523384413002,1.34931869945086,1.34931869945086,1.2734035547717,1.42523384413002
"Pgs1",3.17087350141367,2.18182760839544,2.67635055490455,2.67635055490455,3.17087350141367,2.18182760839544
"Phactr2",1.91759384280471,3.16987021073999,2.54373202677235,2.54373202677235,1.91759384280471,3.16987021073999
"Phax",1.4442312407483,1.5031580455789,1.4736946431636,1.4736946431636,1.4442312407483,1.5031580455789
"Phb",1.62701851943862,1.70590793719696,1.66646322831779,1.66646322831779,1.62701851943862,1.70590793719696
"Phb2",2.47653406066337,2.69228364989154,2.58440885527746,2.58440885527746,2.47653406066337,2.69228364989154
"Phc1",1.25305871364431,3.49575938009253,2.37440904686842,2.37440904686842,1.25305871364431,3.49575938009253
"Phc2",1.62037201946935,3.70297601150933,2.66167401548934,2.66167401548934,1.62037201946935,3.70297601150933
"Phc3",1.4450106801817,1.71910809966413,1.58205938992291,1.58205938992291,1.4450106801817,1.71910809966413
"Pheta1",0.86998620965406,3.45133667598109,2.16066144281757,2.16066144281757,0.86998620965406,3.45133667598109
"Phf1",0.263861672099225,2.08228921771265,1.17307544490594,1.17307544490594,0.263861672099225,2.08228921771265
"Phf10",5.46631138863042,7.38874819925888,6.42752979394465,6.42752979394465,5.46631138863042,7.38874819925888
"Phf12",4.81008172718162,2.4702075090051,3.64014461809336,3.64014461809336,4.81008172718162,2.4702075090051
"Phf13",0.778333431910925,0.68540700721857,0.731870219564748,0.731870219564748,0.778333431910925,0.68540700721857
"Phf14",1.06477264826383,2.34462236820785,1.70469750823584,1.70469750823584,1.06477264826383,2.34462236820785
"Phf19",0.52756578907643,0.836001309218345,0.681783549147388,0.681783549147388,0.52756578907643,0.836001309218345
"Phf2",0.77220458514093,1.08577011207302,0.928987348606977,0.928987348606977,0.77220458514093,1.08577011207302
"Phf20",1.13504380594802,3.29764434329037,2.21634407461919,2.21634407461919,1.13504380594802,3.29764434329037
"Phf20l1",0.674161347192055,2.39617163694562,1.53516649206883,1.53516649206883,0.674161347192055,2.39617163694562
"Phf21a",1.13512781569853,2.94655864514226,2.04084323042039,2.04084323042039,1.13512781569853,2.94655864514226
"Phf21b",0.640035114568635,1.1001736113346,0.870104362951618,0.870104362951618,0.640035114568635,1.1001736113346
"Phf23",6.145836822697,3.7527364056936,4.9492866141953,4.9492866141953,6.145836822697,3.7527364056936
"Phf3",1.32101527300132,2.47158539712079,1.89630033506106,1.89630033506106,1.32101527300132,2.47158539712079
"Phf5a",1.91400587700402,3.66312154661703,2.78856371181052,2.78856371181052,1.91400587700402,3.66312154661703
"Phf6",0.538356322229635,0.94019279376469,0.739274557997162,0.739274557997162,0.538356322229635,0.94019279376469
"Phf7",0.81343267564017,2.65208070673516,1.73275669118766,1.73275669118766,0.81343267564017,2.65208070673516
"Phgdh",1.73408486416818,3.78599359126629,2.76003922771724,2.76003922771724,1.73408486416818,3.78599359126629
"Phip",1.47985899721223,2.28881585023823,1.88433742372523,1.88433742372523,1.47985899721223,2.28881585023823
"Phkb",0.594081814162016,0.958625673883221,0.776353744022618,0.776353744022618,0.594081814162016,0.958625673883221
"Phlda1",3.55823495048514,3.26223060081864,3.41023277565189,3.41023277565189,3.55823495048514,3.26223060081864
"Phlda3",2.48555521714532,1.54149278318415,2.01352400016474,2.01352400016474,2.48555521714532,1.54149278318415
"Phldb1",1.50318797817217,2.26770807562498,1.88544802689857,1.88544802689857,1.50318797817217,2.26770807562498
"Phldb2",1.36949179279026,0.950618830239061,1.16005531151466,1.16005531151466,1.36949179279026,0.950618830239061
"Phldb3",3.53455319922895,0.472277982859337,2.00341559104414,2.00341559104414,3.53455319922895,0.472277982859337
"Phlpp1",1.12452016114963,2.04446721380943,1.58449368747953,1.58449368747953,1.12452016114963,2.04446721380943
"Phlpp2",0.6656485991529,0.72982120737941,0.697734903266155,0.697734903266155,0.6656485991529,0.72982120737941
"Phospho1",3.37627422945609,0.889892471119085,2.13308335028759,2.13308335028759,3.37627422945609,0.889892471119085
"Phospho2",1.36750425947473,1.4047175348446,1.38611089715966,1.38611089715966,1.36750425947473,1.4047175348446
"Phpt1",2.51318272746155,6.04355497350047,4.27836885048101,4.27836885048101,2.51318272746155,6.04355497350047
"Phrf1",5.45185378042672,3.04090167439033,4.24637772740853,4.24637772740853,5.45185378042672,3.04090167439033
"Phtf1",1.54280630480987,3.12051444621488,2.33166037551237,2.33166037551237,1.54280630480987,3.12051444621488
"Phtf2",0.64971470297004,0.874815427391964,0.762265065181002,0.762265065181002,0.64971470297004,0.874815427391964
"Phyh",0.597544478586405,0.666070994139825,0.631807736363115,0.631807736363115,0.597544478586405,0.666070994139825
"Phyhd1",0.723282164888295,0.59824411147189,0.660763138180092,0.660763138180092,0.723282164888295,0.59824411147189
"Phyhipl",1.71362012230706,1.45476251156908,1.58419131693807,1.58419131693807,1.71362012230706,1.45476251156908
"Pi4k2a",2.75797846714161,0.466762311724115,1.61237038943286,1.61237038943286,2.75797846714161,0.466762311724115
"Pi4k2b",1.31502015889397,1.11786859048299,1.21644437468848,1.21644437468848,1.31502015889397,1.11786859048299
"Pi4ka",0.75539213135416,0.78774003879995,0.771566085077055,0.771566085077055,0.75539213135416,0.78774003879995
"Pi4kb",1.67611820930196,3.27680576782724,2.4764619885646,2.4764619885646,1.67611820930196,3.27680576782724
"Pianp",0.939115780547205,0.738821558714815,0.83896866963101,0.83896866963101,0.939115780547205,0.738821558714815
"Pias1",1.07073240975591,1.38314440586763,1.22693840781177,1.22693840781177,1.07073240975591,1.38314440586763
"Pias2",0.552284932315115,1.17369835314498,0.862991642730047,0.862991642730047,0.552284932315115,1.17369835314498
"Pias3",1.48242775464479,2.67795685209791,2.08019230337135,2.08019230337135,1.48242775464479,2.67795685209791
"Pias4",1.06311363618147,0.815542529607505,0.939328082894485,0.939328082894485,1.06311363618147,0.815542529607505
"Pibf1",0.498758817631333,1.84999277262557,1.17437579512845,1.17437579512845,0.498758817631333,1.84999277262557
"Picalm",6.02287680914713,3.2025643773734,4.61272059326026,4.61272059326026,6.02287680914713,3.2025643773734
"Pick1",1.113717418897,2.93310864667025,2.02341303278363,2.02341303278363,1.113717418897,2.93310864667025
"Pidd1",2.05428432907728,1.73852333655963,1.89640383281845,1.89640383281845,2.05428432907728,1.73852333655963
"Pif1",0.63830208153931,1.16774131678303,0.90302169916117,0.90302169916117,0.63830208153931,1.16774131678303
"Pigf",0.8405790010074,3.28139461700819,2.0609868090078,2.0609868090078,0.8405790010074,3.28139461700819
"Pigh",0.908668686019185,0.697008318518015,0.8028385022686,0.8028385022686,0.908668686019185,0.697008318518015
"Pigk",1.39938721415375,1.75340597420125,1.5763965941775,1.5763965941775,1.39938721415375,1.75340597420125
"Pigl",2.12230832875759,1.16154756221971,1.64192794548865,1.64192794548865,2.12230832875759,1.16154756221971
"Pigo",0.584186805245625,0.62638723847629,0.605287021860958,0.605287021860958,0.584186805245625,0.62638723847629
"Pigp",6.70600028624119,4.44793886561711,5.57696957592915,5.57696957592915,6.70600028624119,4.44793886561711
"Pigq",4.78924107222539,2.31892200477068,3.55408153849803,3.55408153849803,4.78924107222539,2.31892200477068
"Pigs",5.64934750396182,2.90459894729701,4.27697322562942,4.27697322562942,5.64934750396182,2.90459894729701
"Pigt",3.36660568500192,5.63970901579293,4.50315735039742,4.50315735039742,3.36660568500192,5.63970901579293
"Pigu",0.889650966000725,1.93942374770725,1.41453735685399,1.41453735685399,0.889650966000725,1.93942374770725
"Pigv",0.8829521090226,0.94231616466474,0.91263413684367,0.91263413684367,0.8829521090226,0.94231616466474
"Pigw",7.00698525053286,6.45645378214772,6.73171951634029,6.73171951634029,7.00698525053286,6.45645378214772
"Pigx",4.71007694755706,2.91951458357754,3.8147957655673,3.8147957655673,4.71007694755706,2.91951458357754
"Pih1d1",4.00242217793774,0.72862049085317,2.36552133439546,2.36552133439546,4.00242217793774,0.72862049085317
"Pih1d2",1.17780401876814,3.5084711436748,2.34313758122147,2.34313758122147,1.17780401876814,3.5084711436748
"Pik3c2a",4.98221531069483,2.32823189263216,3.6552236016635,3.6552236016635,4.98221531069483,2.32823189263216
"Pik3c3",0.579591037811325,0.974954388296168,0.777272713053747,0.777272713053747,0.579591037811325,0.974954388296168
"Pik3ca",1.71266933094647,3.89033136075995,2.80150034585321,2.80150034585321,1.71266933094647,3.89033136075995
"Pik3ip1",1.07548036037403,1.90699670645627,1.49123853341515,1.49123853341515,1.07548036037403,1.90699670645627
"Pik3r1",1.28666495023111,2.97513465811272,2.13089980417192,2.13089980417192,1.28666495023111,2.97513465811272
"Pik3r2",2.01671866509043,2.83944845121662,2.42808355815352,2.42808355815352,2.01671866509043,2.83944845121662
"Pik3r3",0.72478967079766,0.785788773760705,0.755289222279182,0.755289222279182,0.72478967079766,0.785788773760705
"Pik3r4",0.850309672948085,1.10666991329481,0.978489793121446,0.978489793121446,0.850309672948085,1.10666991329481
"Pikfyve",1.1916380315827,2.30249634806623,1.74706718982446,1.74706718982446,1.1916380315827,2.30249634806623
"Pim1",0.54263297500608,1.95747656430121,1.25005476965365,1.25005476965365,0.54263297500608,1.95747656430121
"Pim2",0.62441412551989,0.74356783806946,0.683990981794675,0.683990981794675,0.62441412551989,0.74356783806946
"Pim3",1.9942479549465,3.72589909232432,2.86007352363541,2.86007352363541,1.9942479549465,3.72589909232432
"Pimreg",5.57986934723574,4.92522243854096,5.25254589288835,5.25254589288835,5.57986934723574,4.92522243854096
"Pin1",1.58932492911965,2.80444125147595,2.1968830902978,2.1968830902978,1.58932492911965,2.80444125147595
"Pin4",1.61607304959664,2.24159117529163,1.92883211244413,1.92883211244413,1.61607304959664,2.24159117529163
"Pink1",1.70650592912901,1.22894426341388,1.46772509627145,1.46772509627145,1.70650592912901,1.22894426341388
"Pinx1",0.66850080441406,1.29577191420577,0.982136359309912,0.982136359309912,0.66850080441406,1.29577191420577
"Pip4k2b",4.44533591597802,1.33690603736941,2.89112097667371,2.89112097667371,4.44533591597802,1.33690603736941
"Pip4k2c",2.1888639279938,1.69586535744152,1.94236464271766,1.94236464271766,2.1888639279938,1.69586535744152
"Pip4p1",1.58559133105395,1.10033352905318,1.34296243005356,1.34296243005356,1.58559133105395,1.10033352905318
"Pip4p2",1.23617647768675,1.66646886704942,1.45132267236808,1.45132267236808,1.23617647768675,1.66646886704942
"Pip5k1a",1.14756485295333,2.8124002721516,1.97998256255247,1.97998256255247,1.14756485295333,2.8124002721516
"Pip5k1b",2.60534709092377,1.11738937626864,1.86136823359621,1.86136823359621,2.60534709092377,1.11738937626864
"Pip5k1c",1.58786595184745,2.42404935999344,2.00595765592045,2.00595765592045,1.58786595184745,2.42404935999344
"Pisd",0.928045794400735,1.13495501420367,1.0315004043022,1.0315004043022,0.928045794400735,1.13495501420367
"Pithd1",1.35661717295667,1.58405543708304,1.47033630501986,1.47033630501986,1.35661717295667,1.58405543708304
"Pitpna",6.45184652461398,3.04205769000867,4.74695210731133,4.74695210731133,6.45184652461398,3.04205769000867
"Pitpnb",1.22135760340744,3.42329920719235,2.32232840529989,2.32232840529989,1.22135760340744,3.42329920719235
"Pitpnm1",4.47440466421772,0.838596149277545,2.65650040674763,2.65650040674763,4.47440466421772,0.838596149277545
"Pitpnm2",0.8295968351946,1.39115076499522,1.11037380009491,1.11037380009491,0.8295968351946,1.39115076499522
"Pitrm1",1.96230802498874,3.33103419565462,2.64667111032167,2.64667111032167,1.96230802498874,3.33103419565462
"Pja2",1.32875102989175,3.04351186144684,2.18613144566929,2.18613144566929,1.32875102989175,3.04351186144684
"Pkd1",4.63282516027999,1.07280348020897,2.85281432024448,2.85281432024448,4.63282516027999,1.07280348020897
"Pkd2",1.09588102858426,2.00080722112944,1.54834412485685,1.54834412485685,1.09588102858426,2.00080722112944
"Pkia",0.86256553536832,3.00301492162979,1.93279022849906,1.93279022849906,0.86256553536832,3.00301492162979
"Pkig",0.87719423818311,2.39434758499552,1.63577091158932,1.63577091158932,0.87719423818311,2.39434758499552
"Pkm",3.49408154071943,4.24822467690668,3.87115310881306,3.87115310881306,3.49408154071943,4.24822467690668
"Pkn1",1.18746712413359,1.57925371764724,1.38336042089041,1.38336042089041,1.18746712413359,1.57925371764724
"Pkn2",1.61701478248741,2.54352252302162,2.08026865275452,2.08026865275452,1.61701478248741,2.54352252302162
"Pknox1",0.70391185787815,0.85496203924936,0.779436948563755,0.779436948563755,0.70391185787815,0.85496203924936
"Pknox2",0.55958315749307,2.35727405334939,1.45842860542123,1.45842860542123,0.55958315749307,2.35727405334939
"Pkp4",1.46466256389858,3.30908951291955,2.38687603840906,2.38687603840906,1.46466256389858,3.30908951291955
"Pla2g12a",0.841423217144215,4.13767706973838,2.4895501434413,2.4895501434413,0.841423217144215,4.13767706973838
"Pla2g3",0.50006340527326,2.6830155095735,1.59153945742338,1.59153945742338,0.50006340527326,2.6830155095735
"Pla2g4b",0.72233465788366,0.86897430938968,0.79565448363667,0.79565448363667,0.72233465788366,0.86897430938968
"Pla2g6",1.00772044926186,2.17675336380717,1.59223690653452,1.59223690653452,1.00772044926186,2.17675336380717
"Plaa",1.98553796737342,3.31545417872387,2.65049607304864,2.65049607304864,1.98553796737342,3.31545417872387
"Plagl1",7.81576929705376,10.2576319347311,9.03670061589244,9.03670061589244,7.81576929705376,10.2576319347311
"Plagl2",1.20882746969817,1.35150649350347,1.28016698160082,1.28016698160082,1.20882746969817,1.35150649350347
"Plat",1.19921841112071,0.86829371090906,1.03375606101489,1.03375606101489,1.19921841112071,0.86829371090906
"Plbd2",1.33359694091372,0.91272518124318,1.12316106107845,1.12316106107845,1.33359694091372,0.91272518124318
"Plcb1",0.660157579999505,1.63374328207356,1.14695043103654,1.14695043103654,0.660157579999505,1.63374328207356
"Plcb3",5.21931825824738,1.33617639057645,3.27774732441192,3.27774732441192,5.21931825824738,1.33617639057645
"Plcb4",0.57984747808239,0.84148593646506,0.710666707273725,0.710666707273725,0.57984747808239,0.84148593646506
"Plcd1",1.37474716484419,0.96325729280327,1.16900222882373,1.16900222882373,1.37474716484419,0.96325729280327
"Plce1",2.40635252372554,0.539830923343331,1.47309172353444,1.47309172353444,2.40635252372554,0.539830923343331
"Plcg1",1.87999888138539,1.61262248566199,1.74631068352369,1.74631068352369,1.87999888138539,1.61262248566199
"Pld1",0.547423625206635,1.0754060205628,0.811414822884719,0.811414822884719,0.547423625206635,1.0754060205628
"Pld3",6.81184027900956,4.59959210827834,5.70571619364395,5.70571619364395,6.81184027900956,4.59959210827834
"Plec",2.333255363456,2.67452582762739,2.50389059554169,2.50389059554169,2.333255363456,2.67452582762739
"Plekha1",5.10740506784187,2.66739742816105,3.88740124800146,3.88740124800146,5.10740506784187,2.66739742816105
"Plekha3",1.53993399185122,1.26063071659079,1.400282354221,1.400282354221,1.53993399185122,1.26063071659079
"Plekha4",2.70831096168862,0.881713537765295,1.79501224972696,1.79501224972696,2.70831096168862,0.881713537765295
"Plekha5",0.92487487967662,2.65161043903001,1.78824265935331,1.78824265935331,0.92487487967662,2.65161043903001
"Plekha6",0.588369698448295,1.17076168684152,0.879565692644907,0.879565692644907,0.588369698448295,1.17076168684152
"Plekha7",2.4380754099929,1.22081506150223,1.82944523574757,1.82944523574757,2.4380754099929,1.22081506150223
"Plekha8",0.542517683280865,1.20018484840233,0.871351265841596,0.871351265841596,0.542517683280865,1.20018484840233
"Plekhb1",6.12509075889651,4.91078201627483,5.51793638758567,5.51793638758567,6.12509075889651,4.91078201627483
"Plekhb2",1.1876226876627,1.08889676648213,1.13825972707242,1.13825972707242,1.1876226876627,1.08889676648213
"Plekhf2",1.42082747191635,1.49798165691548,1.45940456441592,1.45940456441592,1.42082747191635,1.49798165691548
"Plekhg1",4.86548989797486,5.22744366026216,5.04646677911851,5.04646677911851,4.86548989797486,5.22744366026216
"Plekhg2",6.04877506233926,0.79695318920461,3.42286412577193,3.42286412577193,6.04877506233926,0.79695318920461
"Plekhh2",0.617642839137535,0.966976401511336,0.792309620324435,0.792309620324435,0.617642839137535,0.966976401511336
"Plekhh3",5.3026327734143,0.81099741285566,3.05681509313498,3.05681509313498,5.3026327734143,0.81099741285566
"Plekhj1",1.19028198773164,1.26424032067198,1.22726115420181,1.22726115420181,1.19028198773164,1.26424032067198
"Plekhm1",4.26939976240521,1.61287247654502,2.94113611947511,2.94113611947511,4.26939976240521,1.61287247654502
"Plekhm2",0.92913500270484,1.26866190393303,1.09889845331893,1.09889845331893,0.92913500270484,1.26866190393303
"Plekhm3",0.492279846409993,1.31195829784957,0.902119072129784,0.902119072129784,0.492279846409993,1.31195829784957
"Plekhn1",0.50799454523831,2.43297559372326,1.47048506948078,1.47048506948078,0.50799454523831,2.43297559372326
"Plekho1",2.30716475336934,6.10475206267575,4.20595840802255,4.20595840802255,2.30716475336934,6.10475206267575
"Plekhs1",0.600761917583934,0.701375590476876,0.651068754030405,0.651068754030405,0.600761917583934,0.701375590476876
"Plg",0.875351534498498,1.96888265319263,1.42211709384556,1.42211709384556,0.875351534498498,1.96888265319263
"Plgrkt",3.6947734883156,2.37740923805235,3.03609136318397,3.03609136318397,3.6947734883156,2.37740923805235
"Plk1",5.93820292608648,3.29380053424917,4.61600173016782,4.61600173016782,5.93820292608648,3.29380053424917
"Plk2",2.96016525353305,2.5699549652639,2.76506010939848,2.76506010939848,2.96016525353305,2.5699549652639
"Plk4",1.51583172216968,2.15582701979675,1.83582937098321,1.83582937098321,1.51583172216968,2.15582701979675
"Pllp",1.22826112962204,1.54261669958706,1.38543891460455,1.38543891460455,1.22826112962204,1.54261669958706
"Plod2",1.42624974718293,1.6295175324174,1.52788363980016,1.52788363980016,1.42624974718293,1.6295175324174
"Plod3",2.18287780103909,2.79654457065435,2.48971118584672,2.48971118584672,2.18287780103909,2.79654457065435
"Plp1",2.66720704871011,5.00780818173916,3.83750761522464,3.83750761522464,2.66720704871011,5.00780818173916
"Plpbp",1.56007964047044,1.93092382290671,1.74550173168858,1.74550173168858,1.56007964047044,1.93092382290671
"Plpp1",1.5195414711206,4.13243385552409,2.82598766332234,2.82598766332234,1.5195414711206,4.13243385552409
"Plpp2",0.75208813158683,1.85317385281578,1.3026309922013,1.3026309922013,0.75208813158683,1.85317385281578
"Plpp3",0.63083076231621,2.30753104151796,1.46918090191708,1.46918090191708,0.63083076231621,2.30753104151796
"Plpp4",1.6854496961953,1.62337776998578,1.65441373309054,1.65441373309054,1.6854496961953,1.62337776998578
"Plpp5",1.96753158730395,4.3984997486596,3.18301566798178,3.18301566798178,1.96753158730395,4.3984997486596
"Plppr2",1.18893142353909,3.10084838915114,2.14488990634511,2.14488990634511,1.18893142353909,3.10084838915114
"Plppr4",0.977010118344415,2.27730861457936,1.62715936646189,1.62715936646189,0.977010118344415,2.27730861457936
"Plrg1",1.50147546235964,1.63583271097679,1.56865408666822,1.56865408666822,1.50147546235964,1.63583271097679
"Pls1",0.706879773935505,2.25167984455297,1.47927980924424,1.47927980924424,0.706879773935505,2.25167984455297
"Plscr3",7.35866567995136,2.17256355762441,4.76561461878789,4.76561461878789,7.35866567995136,2.17256355762441
"Plscr4",1.1341489673876,1.01408763359825,1.07411830049293,1.07411830049293,1.1341489673876,1.01408763359825
"Plxdc1",1.29750058438536,0.938495409333538,1.11799799685945,1.11799799685945,1.29750058438536,0.938495409333538
"Plxna1",1.37905751669167,0.87476636769928,1.12691194219548,1.12691194219548,1.37905751669167,0.87476636769928
"Plxna2",0.593058034772235,0.72086944296504,0.656963738868638,0.656963738868638,0.593058034772235,0.72086944296504
"Plxna3",1.14329007513065,1.21079133925329,1.17704070719197,1.17704070719197,1.14329007513065,1.21079133925329
"Plxnb1",1.65409359634083,4.44817883158321,3.05113621396202,3.05113621396202,1.65409359634083,4.44817883158321
"Plxnb2",2.73831266635956,4.45973147173899,3.59902206904927,3.59902206904927,2.73831266635956,4.45973147173899
"Plxnb3",1.63575094844364,4.08157126788912,2.85866110816638,2.85866110816638,1.63575094844364,4.08157126788912
"Plxnd1",0.903508638138335,0.509468868253345,0.70648875319584,0.70648875319584,0.903508638138335,0.509468868253345
"Pmel",1.04528205519863,2.28932572820358,1.6673038917011,1.6673038917011,1.04528205519863,2.28932572820358
"Pmf1",1.06485151214317,1.24886673985014,1.15685912599666,1.15685912599666,1.06485151214317,1.24886673985014
"Pml",1.23002425302635,2.6079254879974,1.91897487051187,1.91897487051187,1.23002425302635,2.6079254879974
"Pmm1",1.4260376625117,1.32356973841966,1.37480370046568,1.37480370046568,1.4260376625117,1.32356973841966
"Pmm2",4.70019426586185,2.84547828893044,3.77283627739614,3.77283627739614,4.70019426586185,2.84547828893044
"Pmp22",5.28154598060292,1.9935465178557,3.63754624922931,3.63754624922931,5.28154598060292,1.9935465178557
"Pmpca",2.31630976606546,2.43553706230302,2.37592341418424,2.37592341418424,2.31630976606546,2.43553706230302
"Pmpcb",2.03920636434869,1.96831580899281,2.00376108667075,2.00376108667075,2.03920636434869,1.96831580899281
"Pms2",1.0400311919343,2.49570888058572,1.76787003626001,1.76787003626001,1.0400311919343,2.49570888058572
"Pmvk",1.78276291786401,3.27307454746455,2.52791873266428,2.52791873266428,1.78276291786401,3.27307454746455
"Pnisr",2.22211238977837,4.44960595653535,3.33585917315686,3.33585917315686,2.22211238977837,4.44960595653535
"Pnkd",0.898907769130865,0.89037275725992,0.894640263195392,0.894640263195392,0.898907769130865,0.89037275725992
"Pnkp",4.95276872647842,1.20804501025612,3.08040686836727,3.08040686836727,4.95276872647842,1.20804501025612
"Pnldc1",1.45105472794621,3.30935744241254,2.38020608517938,2.38020608517938,1.45105472794621,3.30935744241254
"Pnlip",3.53543517713742,3.28284966504112,3.40914242108927,3.40914242108927,3.53543517713742,3.28284966504112
"Pnliprp1",1.02634177716548,1.03429266914471,1.0303172231551,1.0303172231551,1.02634177716548,1.03429266914471
"Pnma2",1.50531387629646,1.70166358102301,1.60348872865974,1.60348872865974,1.50531387629646,1.70166358102301
"Pnma8b",6.60207893893674,3.47397983481713,5.03802938687693,5.03802938687693,6.60207893893674,3.47397983481713
"Pnn",2.80804131099128,4.26402960968204,3.53603546033666,3.53603546033666,2.80804131099128,4.26402960968204
