"","subventricular_zone"
"Pam",8.87897206531582
"Mmachc",8.50030330563264
"Sgol1",5.28862917042477
"Celsr1",7.84574532669462
"Zeb1",10.8867169352753
"Nfil3",3.67302932757744
"Maff",3.92537597460174
"Ift74",7.45688597088893
"St3gal1",7.8199810163477
"Dcbld1",3.74911135198946
"Skp2",6.98780067833106
"Bcl10",6.94291771718853
"Blzf1",4.42595602498871
"Sap30bp",3.00204589080936
"Cebpa",3.17568258675846
"Cttnbp2nl",3.19775879340613
"Bak1",5.75161674138794
"1700034I23Rik",4.46880451807298
"Gm13363",3.86361091318666
"Daxx",4.11271176235346
"Pex14",4.22440663547348
"Ptpn21",3.48048030385665
"Rtn2",5.65759920142623
"Polr1e",3.02271838063982
"Ier5l",2.64302921842925
"Brca2",5.29016866175127
"Mpp3",3.89023292571986
"Nin",2.85786748749037
"Atg10",3.58436651495441
"2210409E12Rik",4.18538775906925
"Ophn1",6.53222372835315
"Riok1",6.83134742187219
"Ing2",5.21357739472058
"Alg14",6.70956158019808
"Mettl1",4.60212822753937
"Adat2",4.45774047832943
"Acvr2b",3.61696562943665
"2810417H13Rik",6.38983071551239
"Sox4",7.38220869778428
"Hars2",3.50694062991742
"Golga3",6.61965764291052
"Zfp260",7.33200607848873
"Mapk6",10.0498696206031
"Dhfr",6.17520145883746
"Vps37a",7.97967028308072
"Txnl4a",2.6892848810174
"Zfp326",7.46036330475961
"Papd4",6.36754233144839
"St8sia4",3.89020969954624
"Ccl27a",6.05956234455046
"Hipk3",7.1220321194246
"Map2k3os",2.74826618706489
"Dll1",5.4374824386245
"Gpatch4",7.78166339883988
"Asun",6.06018412105264
"Cep131",3.72525392253457
"Vangl2",8.56667610751227
"Cdk14",3.93589135041823
"Mthfd2",4.90439824264524
"Tcea1",10.3887143044182
"Snrpb",8.70847353978594
"Poc5",3.59629749704558
"Nfyb",5.50272012103344
"Dut",3.04309433898165
"Pax6",5.73971372059802
"Myd88",3.04559238609213
"Uri1",7.56844434173619
"Dazap1",7.98778509677002
"Usp48",7.82361369825215
"Zpr1",6.81028495057919
"Ift81",4.41913979891585
"Gas5",12.0352838116704
"Tnfrsf13c",4.10356423334191
"l7Rn6",8.91428610010353
"Dpm1",3.13805994268999
"Isy1",7.41570648783717
"Ss18",8.57008799877056
"Rps7",11.5070453247162
"Rnf138",5.86448027714455
"Wbp4",7.45101885461541
"Med9",7.67152873321479
"Pick1",7.43900787282299
"Ubqln1",8.70349706049063
"Pola1",5.0409452547707
"Mns1",5.35528335522344
"Smco4",3.15026626514444
"Siah1a",7.40831520052306
"Bcl11a",5.05933371260065
"Gng13",3.30214653748711
"Rarg",4.04729820525256
"Vegfc",3.07123699605705
"Ccl21a",2.74826618706489
"Nthl1",2.77995000096154
"Tsks",3.54358305318888
"Rplp0",11.4591231563887
"Tbc1d1",2.86768310233263
"Gm12538",6.20741256395866
"Uchl5",8.38365110464178
"Pias2",6.09813795708682
"Rpp14",6.6771380059353
"Gnb4",3.86936743076586
"Nudc",10.192108014167
"Tpd52",4.48209914552357
"Cdkn1b",9.78800360851682
"Ggps1",7.6341382396873
"Ripk1",4.68550169891138
"Prpf40b",5.24083494348425
"Ect2",6.09566626034625
"Fam50a",7.09144682123207
"Cnih3",2.9994784419763
"Tra2b",10.48363453897
"Stk39",7.36637035536523
"Rabggtb",8.24303089582511
"Zfx",4.4931787260479
"Zfp292",8.06266158581883
"Ttc28",8.27533019467473
"Rp2h",4.73161966018219
"Eda",3.5631831085996
"4632415L05Rik",6.26433421023919
"Bmpr2",9.44455766092441
"Hspa1l",3.02003176974594
"4833420G17Rik",6.50940401892532
"Purb",6.71255691290784
"Cstf2",4.23024353190578
"Zfr",10.3929837124877
"Nkain1",8.01948377258369
"Ddx5",12.1637594873375
"Tle3",8.0528694434028
"Chic2",8.0870215036039
"Yae1d1",9.16269140539115
"Ogn",3.32501764932093
"Srr",5.96677388154366
"Elac2",4.24242999605388
"Trp53rk",3.00017237946656
"Upf1",10.3088860577341
"Cep41",4.06868034052946
"Macrod1",6.63697984621039
"Ltc4s",2.86324934712796
"Anks3",4.86965420790348
"Taf1a",2.70779009974886
"Akap12",4.10443983822578
"Pou2f1",7.23172972503873
"Edar",4.16945601425526
"Eif1ax",11.0735511883954
"Supt16",8.6116273615133
"1700037H04Rik",5.76597813736178
"Carm1",9.102400288365
"Trdmt1",3.64430235674197
"Nfx1",3.33535749062988
"Myo5a",6.38075300909524
"Gabpb1",4.2010648843941
"Nkap",4.03069008149667
"Cul2",3.15970591752387
"Sik1",5.55265081950405
"Dnajc1",2.95610222178243
"Aplf",3.09397527951379
"Zfp628",4.00710044991232
"Kif20b",3.37714044829464
"2610019E17Rik",3.83807419853647
"Sec63",8.88469271981401
"Aasdh",5.1005164758084
"Gab2",7.33366469919271
"Arap3",3.70210350993647
"Plk4",5.86075216866605
"Dlx1as",4.84629761859681
"Tnpo1",6.6741235131015
"Ankhd1",8.38534753186405
"Csf1r",5.71502809732468
"Gm6787",8.96963883599225
"Zc3h7a",5.98442633607226
"2410133F24Rik",6.355934644926
"Rnf20",8.66093098658882
"Usp7",10.1553995147329
"Atrnl1",4.96843262169954
"Rabif",7.62935530999446
"D15Ertd55e",2.94995660383507
"Abcb7",8.57500982939775
"Csnk2a2",4.74498802925299
"Gm12264",8.08865974179121
"Tnpo3",6.54915815417477
"Zfand3",6.87804788152986
"Nfatc3",5.45668823469454
"Esrp2",6.28514830722083
"Arnt",9.14405520170784
"Pom121",8.11253682098198
"Mcm3",8.77739299847307
"AK205147",8.0825364138766
"Slu7",4.20700826187417
"Maf1",8.41639165512115
"Slc35c2",7.50316422655398
"Jmjd6",6.00804865089677
"Mtfr1l",5.34883402815656
"Tktl1",3.33946958818649
"D8Ertd738e",10.1412988624359
"Knstrn",5.7481797895111
"AU016916",5.75158131070198
"Fzd3",8.75307499976905
"Nfkbia",6.10976671510065
"Morc3",5.4571660550951
"Hnrnpdl",8.45383002402445
"Zfp334",5.36324109005893
"Coprs",9.56675043561387
"Ccpg1",9.20261426039924
"Pigb",8.07439766858884
"Krr1",7.7076235566867
"Pa2g4",11.7308272100256
"Abcf1",7.48220113894369
"C76628",5.20851519631473
"Gadd45b",2.85280521264979
"AA414993",3.73309694357065
"D2Ertd63e",3.78767197481212
"Phf7",3.74605008058518
"Cog8",3.45488729170717
"Rsad1",5.7136459971949
"Timmdc1",6.40273724130981
"Memo1",7.33547388561778
"Hnrnpa2b1",12.4379953060727
"Denr",3.26911830735253
"Kif3a",7.80601805226587
"Gm10257",10.7941395214076
"St8sia2",3.01401275294818
"Rpl31",6.51581356405954
"Prss12",2.70779009974886
"Pard3",3.53402088790596
"Spen",7.64500449327473
"Peg12",3.69495138541815
"Pcdhb3",3.09397527951379
"Cenpc1",5.96138768425215
"Dvl3",8.44033650778835
"Tac4",3.24226536148897
"Pex11b",5.75046153709296
"Nap1l1",11.9638460808861
"Nol7",4.0685401774988
"Mrps14",7.29831864004241
"Cebpz",9.24185158101838
"Efcab2",5.26937164809092
"Igsf9",3.85957869169427
"Ccdc50",8.48239245946615
"Dcbld2",6.32067028525617
"Dpf1",2.85353495273488
"Galc",7.59164713804
"Knop1",7.44201158166401
"Chrne",2.73070735370718
"LOC100041483",3.0315859549667
"Anp32e",10.3765309515631
"Bard1",4.19926473590556
"Rbm18",7.48753095241298
"Ptp4a2",8.91479004225013
"Ash2l",5.55308538711103
"Gtf3c6",3.91842950574441
"Smad2",8.41934282215765
"Prps2",5.46013550872675
"Jmy",6.30745988959249
"Pcgf2",7.66949045432914
"Zfhx3",4.11357862941702
"Gbe1",3.3692807771375
"Gid4",5.3949333202805
"Procr",3.04112343308219
"Yipf2",9.10733538476336
"Zfp113",3.00250927344165
"Cryba4",3.00439175501131
"Dach1",5.5755194391407
"Traip",3.16441441474219
"Cd247",7.95084740609178
"Nptx2",7.03736487274117
"Tmlhe",5.47458334236829
"Csrp2",5.41352621705395
"Cab39l",5.83887999823679
"Ppp1r3f",5.08339470822608
"Ppp3cc",4.68255757505699
"Ttf1",3.3914316420748
"5830411J07Rik",3.28436803310012
"Ybx2",2.57290991650902
"Mgarp",2.96310697591048
"Ahrr",3.40098986555707
"Ctnnb1",12.8966853436028
"Gdi2",10.0220015810737
"Ywhag",10.4547175660794
"Myl12a",9.2156226710995
"Ywhaq",11.6802337522902
"Plekha3",4.28505901805896
"Ubqln2",11.1773757891878
"Mrps2",8.43760697438314
"Sufu",3.83300611443707
"Crnkl1",3.38491716651919
"Eln",2.95678823986114
"Pkia",7.36072681680904
"Zbtb14",5.76619041872889
"Mllt10",6.56485087604899
"Ywhab",10.0829791146475
"Sez6",7.83155077504644
"Hccs",6.2091113756724
"Tgfbr1",4.49419182457218
"Prpf40a",7.03005712901355
"Usp9x",9.72026416176584
"Arx",6.86109165530908
"Mapk8",7.04512259722519
"Srrm1",8.87603994515281
"Cpsf2",4.69325510838051
"Atrx",8.63825330432632
"Fancg",2.84462840957464
"Ivns1abp",7.00830137110297
"Enc1",5.42533339209096
"Slc25a15",3.41627550997328
"Nacc1",4.5235415813448
"Arid5b",6.10495048084877
"Baz1b",5.15728095789523
"Man1a2",4.88901371408259
"Nrf1",6.9718820290956
"Polh",5.45540549062285
"4933411K20Rik",4.86499344597387
"Chd1",6.56688671363452
"B3gnt5",4.5753011778058
"Cntrl",6.99808420825058
"Col4a6",2.76144478223009
"Pole3",5.87984253479114
"Acyp1",9.12748284112899
"Hbs1l",6.51225000747083
"Zfp64",4.65458559545344
"Hilpda",3.1950388602398
"Tcerg1",7.05804236637167
"Arhgef2",7.04814824393612
"Pabpc4",6.67760808568691
"Ypel1",3.14736175318474
"Gm14680",6.61040600165072
"Xpo4",5.74747571055543
"Mllt1",3.22236723995725
"Banf1",7.65442348469301
"Gpc4",9.44789253829697
"Pinx1",6.31961303539915
"Ldb2",3.71307576047599
"Vamp3",8.47621300427303
"Gbp4",5.88418166311573
"Jag1",7.85960153972562
"Gm6910",6.5360782384642
"Zdhhc16",6.79729481396319
"Dst",2.74826618706489
"Akap10",3.85302733877334
"Cbll1",7.39581350742822
"Cdk5r1",3.73736002274707
"Zrsr2",2.78290033458379
"Zfp111",4.30518587010098
"Cnot8",5.89572977786657
"Pkib",3.85006627803363
"Zfp386",6.8623208376721
"Foxp1",4.37119139400206
"Rpgrip1",9.40992379562596
"Rapgef1",5.06054471429503
"Tial1",8.5735590545834
"Cgnl1",3.33785474549175
"Nfia",11.7420590179475
"Zfp46",2.7646295860547
"Adam12",4.93401889658868
"Mgat4c",2.86905318680013
"Npcd",2.83480192804277
"Gopc",5.06914498651224
"Ptpn11",3.89849376954815
"Tro",5.33994187842943
"Chrna4",3.53708217537441
"Atm",5.66550568521492
"Slmap",8.03040965331388
"Bche",5.3169353148423
"Ttll3",3.50520725071913
"Anxa4",4.38162435321846
"Pknox1",7.44315920659943
"Tmpo",5.06044817079481
"Zfp40",3.82791960044698
"Srm",7.64173401600715
"Rbm38",3.33392941189363
"Cited2",4.7478319582281
"Sh3rf1",3.62206029141917
"Pign",4.20904244690543
"Hipk1",7.03786509381602
"Zic2",3.21474343059221
"Hdac9",6.65690500780134
"Car13",2.70779009974886
"Mgmt",2.73070735370718
"Myb",4.34110563049957
"Qtrtd1",4.06138856772886
"Net1",4.12329228825662
"Mynn",5.52625903816643
"Prox1",4.73131837243001
"Axin2",7.82313266582615
"Gtf2a1",7.19773272175533
"Inpp4a",4.21797898053504
"Mab21l1",3.07210119063408
"Abcc1",5.66395238784628
"Zfp354b",4.51156654026884
"Ccdc82",5.01432885879661
"Lyst",4.56083331456031
"Myo7a",3.93580816598962
"Ankrd6",6.27706539387078
"Xiap",8.74163877054559
"Pidd1",4.80104271013997
"Insm1",8.18693387196528
"Mta3",3.17332095790243
"Msi1",10.3837129436432
"Rad51b",3.06443695790848
"Arl10",4.31089554965031
"Csmd1",3.85767662567268
"Map3k4",5.54229604727571
"Cdon",6.14091036722127
"Zfp112",2.73070735370718
"Lrp8",7.16839084396666
"Lepre1",3.55243717846233
"Wnt2b",3.19152859098516
"Cplx2",5.70373588567009
"Ttbk2",5.60546274494132
"Egr3",2.88462772112327
"Hpgds",2.73070735370718
"2010204K13Rik",3.91022683631527
"Ptpn14",2.73070735370718
"Sp4",7.58457433403418
"Scml2",3.30022157502847
"Jph1",4.76233090064416
"Med22",7.72255343753926
"Txnrd1",9.08880538389001
"Slc7a1",5.61944851866253
"Dnah11",5.52816677488646
"Racgap1",6.23610439632136
"Epm2a",2.87582579672292
"Txn2",9.29502531900741
"Creb1",7.18381315980923
"Mrgprh",2.70779009974886
"Gsx2",4.19053824220084
"H2afy2",9.03361653606071
"Rapgef4",3.00665429123576
"Ikzf2",3.11048412720438
"Igh-VJ558",7.7492187209766
"Lmna",3.75784752581516
"Styx",7.74597651907072
"Cdkn1a",6.16954402130899
"Vcan",7.44866463487604
"Eya1",6.17600275466119
"Fert2",4.67149856038921
"Fen1",4.16063802258131
"Tpst1",5.79983982821675
"Pcbp2",11.6759749006863
"Tubd1",3.03823661470507
"Psmd14",10.4167254331506
"Foxk1",6.26493278749067
"Ipp",5.14300628631563
"Cox7a2l",10.2691874877496
"Cabp5",2.83557558934223
"Efna5",4.25645318657852
"Snx12",6.55187220753525
"Msn",7.83610123981256
"Gsr",5.24230956483631
"Set",11.2872690126923
"Nf2",7.7295600331894
"Kpna3",7.74489446732332
"Twsg1",7.33720381757844
"Pip5k1b",2.70779009974886
"Map7",4.65722333818743
"Rps18",3.27376930678085
"Slc22a5",4.61626011923398
"Stag2",8.23275272576441
"Map1b",9.19127258084846
"Trim44",7.34123969333468
"Sh3bgrl",10.6598353269357
"Mrps23",5.13090580255375
"Mapk9",8.19313056898974
"Elavl2",4.92730278052011
"Sos1",6.70475484813858
"Tpp2",5.51897878376593
"Eif2s3x",10.1832980752996
"Eif2ak1",7.44342864297754
"Tgs1",8.11423344379541
"Med1",6.2309701462642
"Tcf12",8.62869609804004
"Tcf20",6.52215534920437
"Stat2",4.64887514282102
"Mrpl19",3.80514156675672
"Anp32a",8.43450059148722
"Slc2a3",3.35604169922177
"Mapk11",3.60150581104498
"Epha4",5.84482529343169
"Cbx5",9.0235468921252
"Serhl",5.73536857586318
"Stag1",7.19948985171479
"Rpf2",7.96552545328148
"Cep89",6.14343012891851
"Pfdn2",10.2573544388829
"Crkl",9.14357919178999
"Nedd4",12.1645308190069
"Adcy3",3.04805222954733
"Cdc25b",4.74300616103922
"B4galt5",5.98989827403208
"Dnaaf1",4.93341228971018
"Tmem134",2.98722221487439
"Tshr",3.49527222672647
"Cenph",5.28659715900923
"4833439L19Rik",9.49154355497972
"Zfp319",4.46544491581829
"Tnfrsf22",4.58453664488591
"Ndst1",3.2451108603701
"Skil",3.68526367302371
"Mid1",5.95108755263356
"Cbx2",4.29892758038158
"Zbtb20",11.2097321040655
"Akt3",9.23215671459304
"Nfya",8.50496039855154
"Mycl",4.17812266192576
"Mturn",2.4762613313134
"Erf",3.83442914241967
"Nudt13",6.72442157393082
"Rpl14",5.51639458619166
"Fosb",5.96597374002472
"LOC102643033",4.63350147903204
"Uhmk1",6.87716475667523
"Sema5b",8.75119173172602
"Foxo4",2.48859476155403
"Gm10420",11.2726915943859
"H2-T24",8.27257971636332
"Dcc",6.78988538824821
"Sh3pxd2a",2.9199598488166
"Sema5a",3.15413541726763
"Adra1b",3.49444637604391
"Cyb5r3",8.79353972979604
"Shmt1",4.70409383868039
"Klf12",6.58367125708001
"Ndufa1",10.9821530184719
"Zfa-ps",5.03194031799049
"Map3k2",5.2332267450333
"Cdc25c",3.4152175156262
"Col10a1",3.51980741124502
"Rps6kb2",5.9555467217863
"Fv1",5.73130633672839
"Tgif1",4.57413707277089
"Gp1ba",3.3669520571573
"Sf1",8.30993331881865
"Hist1h1e",11.1984646064361
"Rab23",5.97946807667122
"Hras",4.698787272301
"Fignl1",5.62293009581308
"Col5a2",4.21996989110212
"Cdk4",8.7659098363345
"Smu1",9.58239174492941
"Mrps21",10.0169531365019
"Prpf8",8.82131490845127
"Sumo3",10.3741424358457
"Psmd13",8.50549183464505
"Mad2l1",9.5787612578072
"Atad3a",5.30463608454623
"Ube2t",3.48394304829117
"Rps3a1",12.5413661952511
"Ruvbl2",8.39000086238543
"Cycs",11.3158041559596
"Smad4",7.88388872578019
"Nxt1",5.98691308644511
"Hmgn1",11.661394487984
"Lima1",9.62874183913008
"Idh3a",5.38476876196342
"Parp1",7.87700553500993
"Chrac1",6.50138805920937
"U2af1",8.49471325110354
"Ccnf",3.74512625733195
"Fibp",6.59282697077673
"Znrd1",8.41440929666742
"Fxr2",5.40972556616763
"Atp5k",11.4446975519335
"Fbln1",6.0245886228431
"Ilf3",7.97190513133647
"Ranbp1",9.80684733890146
"Dhdds",6.14525327483315
"Arl2",5.84166436111973
"Rprm",3.28341903739888
"Pten",8.79535942092825
"Ndnl2",3.19338248739711
"Mcg1038069",10.5362022522671
"Yy1",9.25392807382678
"Hspe1",9.20741101923205
"Myl4",3.60962997682245
"Rab3b",3.24112378998141
"Skiv2l",3.41622548224617
"Ecel1",4.16290689147502
"Tceb3",5.68758794484212
"Ppp1r1a",6.20269107788638
"Arpp19",11.1678242996031
"Hk2",4.65456835184076
"Rpl7a",12.2276630630937
"Map4k4",10.6249117648422
"Ranbp2",8.32203874439347
"Rpl41",14.0282498146315
"Mkks",6.71446136597812
"Fam111a",6.17882537313036
"Shroom3",5.07356707354472
"Rad50",4.90275794047938
"Cep70",5.56384635026763
"Gm15453",11.5338186317352
"Ebag9",8.0726832149178
"Smarce1",10.7927759208478
"Irak1bp1",3.72012502025163
"Nras",6.79127160151398
"Sub1",4.31417346083715
"Azin1",7.06852429952223
"Wdr46",5.9394300540303
"Ube2i",11.4326858525575
"Acp1",8.35377820072675
"Ap3s2",6.12763375385181
"Nup50",6.40295613710893
"Isl1",3.11104658166782
"Stra6",4.0036123404764
"Pcdhb10",4.86468702505839
"Limd1",5.34827352129717
"Poldip2",7.93035551024735
"Ranbp9",9.68553458604439
"Ncoa3",2.71760571459112
"Ddr2",3.068897357157
"Bbx",4.09977511841125
"Chek2",3.76078291519919
"Zeb2",9.36629704193107
"Tle1",8.73942681276293
"Polr3k",6.37559537631871
"Tmod1",8.24917359793175
"Xpo6",6.81953814601934
"Tbl1xr1",8.25379885520758
"Mapre1",10.0093863836141
"Bysl",4.58039554727132
"Syncrip",5.1478601878486
"Myt1",6.41990667965647
"C1ql1",3.65016976562573
"Gm12372",8.08690277687129
"Pafah1b2",8.54714000405316
"Prep",7.19171827600632
"G3bp1",9.82672908827076
"Defa3",5.80521358203967
"Zfp191",8.96709581852354
"Aspm",6.3001823849547
"Mrpl36",9.27298145577633
"Mbnl3",3.05570057329058
"Neurog2",2.74826618706489
"Xrn2",8.82232888427644
"Wdr77",9.09806333697717
"Col13a1",3.10382305931811
"Usp8",5.24698739756013
"Snrpd3",9.81724891248753
"Ctbp2",8.17280864312413
"Sfmbt1",4.8203081693893
"Slc22a12",3.98275360370416
"Mgea5",6.93834489504449
"Sp5",5.26493004186094
"Recql4",3.29990873082935
"Vav1",3.11067465264452
"Cbx1",3.17548976256902
"Diap3",5.85602655107426
"Dnmt1",7.27666430746666
"Syt17",4.49938198378114
"Rnf114",6.12851779774078
"Rad23a",6.39307965237051
"Mxd3",5.1330455352322
"Kat2a",7.88658505147694
"Thrsp",8.34623529458739
"Suv39h2",5.55861633608967
"Dgcr8",6.61186941619402
"Acot1",6.69126704456482
"Glrx2",9.03455423685117
"Dgke",4.70117201093426
"Gfra2",2.79988027025366
"Sacs",5.85523369849477
"Foxf1",3.09665740432576
"Kcna3",2.97904349543744
"Gm21949",9.06799347171152
"Rad51c",4.07560039022171
"Maea",7.02955940067193
"Txndc17",8.09544042403559
"Stx6",6.97141766545209
"Bzw1",8.01291166425965
"Ncbp2",6.98356231023388
"Hnrnpu",12.5654429845729
"Arf4",11.1958889499133
"Nsg1",7.83779805507763
"Arvcf",4.22155964055216
"Cdk5rap3",7.35481467461712
"Adnp",9.14713397894308
"Gm10045",4.03348776414964
"Cmpk1",10.0425919478769
"Tmod3",6.8805562593408
"Gm10177",11.4510628803998
"Incenp",6.23119875287397
"Capn7",7.33294813681264
"Fos",10.1508783639301
"Rfx5",3.92651026635628
"Yeats4",7.54974531614606
"Ube2d3",7.18128495101733
"Dxo",4.30359385390561
"Pum1",9.21275997197652
"1200014J11Rik",6.55975807040049
"Rsph3a",7.71497419319887
"Rad54l",6.69525717087167
"Atp1b3",10.8618291650928
"Shoc2",9.62223735268279
"Nsa2",8.68157983265852
"Cwc15",10.361122926745
"Rilpl2",5.1651414569012
"Wdr4",3.25470376952164
"Gtpbp4",5.94964237576502
"Vapb",6.15940384736791
"BC005537",6.94155104096558
"Dld",7.02802362563151
"Gpr137b",5.34133455238547
"Mta2",5.7741277321289
"Taf7",5.31626159241778
"Pard6b",4.0259857898896
"Clns1a",8.97799470875843
"Ubap1",6.29269358147269
"Gabarapl2",8.88501261652675
"Brk1",11.1193649176334
"Pspc1",9.24045242530671
"Nedd1",5.89825591625242
"Brd3",4.79311173620106
"Hypk",11.0289733004998
"Tmem167",5.94044539295545
"Nop10",10.7979463344788
"Plxnc1",5.98535568225398
"Fam32a",6.34736139523408
"Mrpl49",6.64387311321603
"Eif4e",7.06699880149672
"Tfdp1",9.78314705949015
"Mpp1",2.66058805178695
"Cops7a",7.52411787666244
"Luc7l2",11.6746694006528
"Hdgfrp3",8.91668459732318
"Rps27l",8.27710097985593
"Syt9",3.21028182332652
"1500015O10Rik",3.39012612701252
"Bop1",6.97905954708474
"Nedd4l",8.31785949335469
"Ints6",7.19911923400825
"Ptprk",3.52016038658425
"Tma16",6.95094908631501
"Prx",2.97853857723349
"Rpa1",8.68848303886482
"Mest",6.86576844300077
"Psmd8",9.0357809259169
"Txnl1",9.73116755824869
"Zdhhc6",7.42636027186366
"Rnf111",8.86742042050126
"Tmem39a",6.39260786143118
"Rad18",4.07342995105907
"Dnase1l2",2.72703630265218
"Entpd1",3.96058682482098
"Gdap1",5.69533172514327
"Ensa",8.90208725453141
"Ergic1",7.05085840460256
"1110004F10Rik",8.66690129206853
"Zfp830",7.17957788695922
"Mrpl1",4.16809501695893
"Lipt2",3.25115908087743
"Ece2",4.39971567526391
"Fmr1",8.49616405760561
"Csnk1g2",7.72342557893993
"Pole4",7.87750827567802
"Rpp30",7.28199901154988
"Ncoa6",5.94022564473393
"Igfbpl1",4.22770686020602
"Hnrnpf",10.8506003695519
"Actr8",7.26781414270699
"Psmd9",4.32986151988598
"Ap1g1",7.01260822750594
"Git2",6.19657170249313
"Clic4",10.3841757762171
"Tsnax",8.73815198787904
"Taf12",7.38041865941397
"Mapkbp1",6.58939618919379
"Fbln2",4.18946764820551
"Chtop",9.3071864073943
"Ptgs1",3.11011074624355
"Smarcc1",8.47912660206392
"Fdps",7.11965333198489
"Lig3",5.38089098375292
"Ankrd49",6.34188916185517
"Mybbp1a",8.50127811196959
"Phip",9.58963994319348
"Trove2",7.70908056653854
"Tead1",11.0392657014343
"Kptn",4.89745188625871
"Ska2",6.46559131216508
"Tfb2m",6.60579771204989
"Fbxw2",5.09750378245613
"Dapk3",4.08778320247744
"Nol12",5.05191020999813
"Gm15466",13.0524275484964
"Bzw2",6.50552101016352
"Cops2",8.7224512097975
"Frrs1",2.7325220730643
"Ptbp2",9.95247259546029
"Top1",7.92850868295286
"Zic1",5.19895210862546
"Nol11",4.49991043051986
"Riok2",5.69597988998684
"Uros",3.87996240442066
"Taf1c",6.15058156099603
"Bicc1",3.05651117972172
"Cript",9.03325822641998
"Fbxo3",6.76740645382154
"Mrpl45",6.22771279275808
"Nfix",11.1250994302854
"Sncaip",7.73269799528276
"Brd2",7.79262238952858
"Asf1a",10.24260347103
"AW209491",6.3286395292883
"Cct6a",11.1433425446556
"Csk",5.44823580813741
"Abhd17c",7.61300429572611
"Lmnb1",7.61782057615016
"Npm3",3.44534551308331
"Mastl",4.34565871273025
"Gm10052",11.9785790312063
"Pms2",3.54349118183191
"Rbms2",5.0414149612574
"Zfp207",9.00967905221128
"Ggcx",5.9973117995924
"Nell2",7.94199080558964
"Paics",11.1539126443749
"Hsph1",9.95208732489956
"Psma7",11.0845127656404
"Ankrd32",3.48241091663938
"Fem1a",8.17281334385058
"Exosc10",7.7528552704825
"Arpc4",8.28308733151091
"Mina",3.05248879915241
"Pdcl",5.1944979081384
"Tcof1",6.68423118395704
"Mdm2",8.04244713860675
"Metap2",10.4550196335623
"Clp1",3.92939269180705
"Tarbp2",2.82575997449997
"Cenpq",7.36558867004552
"Ccnl1",8.40467845631883
"Mplkip",5.97283553596637
"Fancl",5.7666648847765
"Dnajc19",9.75523607878952
"Tubb4b",9.63525203705609
"Ddx39",6.74526845600862
"Aco1",5.99786577780058
"Rnf26",9.05320468020505
"Isca1",8.73793104076916
"Rnf4",9.00975330774145
"Ctc1",5.36046388611756
"Ctdsp2",10.7508684446719
"Rpl5",12.7127784646521
"Zdhhc14",4.02445775741419
"Col1a1",5.78548052522855
"Usp1",7.47610751411216
"Atp5h",11.6542475363704
"Cmtr1",4.29752204821978
"Cdca4",5.79550074491768
"Hnrnpk",11.3805472136909
"Gpsm1",4.85568559160665
"Kctd10",4.72395700555802
"Psmd6",9.19890041876454
"Ncaph2",4.44368104296141
"Rfc3",4.5227024063918
"H1f0",10.5100711567501
"Ppan",5.97246506504192
"Farsb",6.2067683772233
"Asf1b",4.86177066648055
"Nedd8",10.7222215572294
"Tardbp",10.2998346314291
"Eif3l",9.65733859657304
"Aldh16a1",3.31134331658456
"Wdr36",6.00266604305357
"Dym",5.28624704176263
"Gm15455",11.8013303933465
"Rangap1",7.61823796420306
"Ddx47",7.50176565294869
"Zcchc8",9.11456611586341
"Rps28",13.8664331833302
"Pak1ip1",8.36464838325251
"Dpy30",8.82585304319326
"Gpbp1",8.69772542505034
"Prc1",6.42195634293133
"Chchd6",4.6596325706023
"Mob1a",7.19062951727716
"Gars",8.27725923223761
"Nup133",6.53659416547935
"BC005624",7.43938806800919
"Ik",9.97073323092358
"Sfpq",11.1886536417854
"Gltscr2",9.39804373773506
"Ints4",9.05997579652849
"Tcf19",5.93408571506586
"Sf3a3",7.96396932612167
"Vopp1",5.58532102684812
"Kif22",6.29556706873213
"Ddx41",5.69961638829806
"Ddx56",4.39524263619281
"Elof1",6.37006564437037
"Gm5633",8.36211765856288
"Noc4l",4.73033032124346
"Prkag2",3.13599310297577
"Gga1",5.84529666938073
"Zfp503",3.54987559922506
"Ist1",3.89591114086985
"Btf3",10.989391923563
"Brix1",4.28007829600089
"Gm5620",13.3050046292537
"Ncapd2",7.47579479351709
"Mphosph6",6.80312412065226
"Clk3",8.41982359846131
"Nsun2",4.96225923530199
"Gm10362",11.2993382653188
"Abcf2",8.09183229784886
"Nrbp1",8.0489100375688
"Aida",6.79789338171405
"Lsm1",6.54383640679984
"Chaf1b",5.67011976991541
"Gypc",3.80075389575392
"D030056L22Rik",6.99533681070469
"Rfwd3",8.42109055954036
"Telo2",7.09100882155404
"Gm5617",5.64144852972577
"Celf2",11.4596990183607
"Rnf187",11.3484685723105
"Trip12",8.37185115468307
"Hsbp1",9.55938064258364
"Haus3",6.56129075136181
"Ncaph",5.2669471589549
"Ints3",4.32263759318419
"Wrap73",6.33475562982935
"Anapc4",4.23560498412861
"Pkig",7.62937425955674
"1110008P14Rik",2.65138313166689
"Bag2",3.80145397399121
"Ube2z",7.9987451186443
"Cdkal1",10.6832183410286
"Aen",9.02853862836554
"Nup37",4.76162268879486
"Thoc3",7.34545551628099
"Numa1",6.57238614690141
"Meis3",5.83518849367815
"Cdc26",9.06665176863606
"Rab28",6.40448847240156
"Nop14",7.34040580950966
